"effective_date","season","service_type","company","customer_type","customer_details","usage","units_of_usage","total_bill"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","200","THERMS","211.14"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","300","THERMS","301.20"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","400","THERMS","391.29"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","0","THERMS","13.43"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","10","THERMS","24.11"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","20","THERMS","36.07"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","50","THERMS","71.89"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","100","THERMS","116.92"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","200","THERMS","207.01"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","300","THERMS","297.07"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","400","THERMS","387.16"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","10000","THERMS","9502.35"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","100000","THERMS","88762.63"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. LOCKPORT DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","1000000","THERMS","878128.08"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","0","THERMS","17.56"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","10","THERMS","27.41"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","20","THERMS","38.56"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","50","THERMS","71.95"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","100","THERMS","112.92"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","200","THERMS","194.88"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","300","THERMS","276.83"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","400","THERMS","358.80"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","0","THERMS","13.43"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","10","THERMS","23.29"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","20","THERMS","34.44"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","50","THERMS","67.83"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","100","THERMS","108.80"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","200","THERMS","190.76"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","300","THERMS","272.71"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","400","THERMS","354.67"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","10000","THERMS","8695.85"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","100000","THERMS","81169.30"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. OWEGO DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","1000000","THERMS","802959.29"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  HEATING CUSTOMERS","0","THERMS","17.56"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  HEATING CUSTOMERS","10","THERMS","29.02"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  HEATING CUSTOMERS","20","THERMS","41.77"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  HEATING CUSTOMERS","50","THERMS","79.96"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  HEATING CUSTOMERS","100","THERMS","128.94"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  HEATING CUSTOMERS","200","THERMS","226.93"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  HEATING CUSTOMERS","300","THERMS","324.88"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  HEATING CUSTOMERS","400","THERMS","422.87"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  NON-HEATING CUSTOMERS","0","THERMS","13.43"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  NON-HEATING CUSTOMERS","10","THERMS","24.90"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  NON-HEATING CUSTOMERS","20","THERMS","37.65"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  NON-HEATING CUSTOMERS","50","THERMS","75.84"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  NON-HEATING CUSTOMERS","100","THERMS","124.81"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  NON-HEATING CUSTOMERS","200","THERMS","222.80"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  NON-HEATING CUSTOMERS","300","THERMS","320.76"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","RESIDENTIAL","  NON-HEATING CUSTOMERS","400","THERMS","418.75"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","10000","THERMS","10236.28"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","100000","THERMS","96573.54"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NEW YORK STATE ELECTRIC & GAS CORP. COMBINED DISTRICTS ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","1000000","THERMS","957001.71"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","0","THERMS","17.56"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","10","THERMS","27.41"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","20","THERMS","38.56"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","50","THERMS","71.95"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","100","THERMS","112.92"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","200","THERMS","194.88"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","300","THERMS","276.83"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","400","THERMS","358.80"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","0","THERMS","13.43"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","10","THERMS","23.29"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","20","THERMS","34.44"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","50","THERMS","67.83"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","100","THERMS","108.80"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","200","THERMS","190.76"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","300","THERMS","272.71"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","400","THERMS","354.67"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 9 - INDUSTRIAL","10000","THERMS","8400.96"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 9 - INDUSTRIAL","100000","THERMS","79966.23"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. BINGHAMTON DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 9 - INDUSTRIAL","1000000","THERMS","794168.95"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","0","THERMS","17.38"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","10","THERMS","28.73"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","20","THERMS","41.35"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","50","THERMS","79.16"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","100","THERMS","127.64"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","200","THERMS","224.64"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","300","THERMS","321.62"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  HEATING CUSTOMERS","400","THERMS","418.62"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","0","THERMS","13.30"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","10","THERMS","24.65"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","20","THERMS","37.26"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","50","THERMS","75.07"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","100","THERMS","123.56"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","200","THERMS","220.56"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","300","THERMS","317.54"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","RESIDENTIAL","  NON-HEATING CUSTOMERS","400","THERMS","414.54"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 8 - LARGE GENERAL","10000","THERMS","9887.82"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 8 - LARGE GENERAL","100000","THERMS","93029.89"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS"," NEW YORK STATE ELECTRIC & GAS CORP. CHAMPLAIN DISTRICT ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 8 - LARGE GENERAL","1000000","THERMS","921476.10"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  HEATING CUSTOMERS","0","THERMS","18.40"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  HEATING CUSTOMERS","10","THERMS","28.52"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  HEATING CUSTOMERS","20","THERMS","39.93"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  HEATING CUSTOMERS","50","THERMS","74.17"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  HEATING CUSTOMERS","100","THERMS","112.89"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  HEATING CUSTOMERS","200","THERMS","190.40"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  HEATING CUSTOMERS","300","THERMS","267.90"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  HEATING CUSTOMERS","400","THERMS","345.41"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  NON-HEATING CUSTOMERS","0","THERMS","18.40"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  NON-HEATING CUSTOMERS","10","THERMS","28.52"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  NON-HEATING CUSTOMERS","20","THERMS","39.93"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  NON-HEATING CUSTOMERS","50","THERMS","74.17"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  NON-HEATING CUSTOMERS","100","THERMS","112.89"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  NON-HEATING CUSTOMERS","200","THERMS","190.40"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  NON-HEATING CUSTOMERS","300","THERMS","267.90"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","RESIDENTIAL","  NON-HEATING CUSTOMERS","400","THERMS","345.41"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - SMALL GENERAL","10000","THERMS","8155.38"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - SMALL GENERAL","100000","THERMS","75362.01"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","NIAGARA MOHAWK POWER CORP. ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - SMALL GENERAL","1000000","THERMS","747428.37"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","RESIDENTIAL","  DELIVERY SERVICE","10","CCF","28.79"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","RESIDENTIAL","  DELIVERY SERVICE","20","CCF","41.56"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","RESIDENTIAL","  DELIVERY SERVICE","50","CCF","79.98"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","RESIDENTIAL","  DELIVERY SERVICE","100","CCF","143.15"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","RESIDENTIAL","  DELIVERY SERVICE","200","CCF","269.47"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","RESIDENTIAL","  DELIVERY SERVICE","300","CCF","395.82"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","RESIDENTIAL","  DELIVERY SERVICE","400","CCF","522.14"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","1000","MCF","11313.54"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","10000","MCF","111226.46"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ORANGE & ROCKLAND UTILITIES, INC.","COMMERCIAL/INDUSTRIAL","  S.C. NO. 2 - GENERAL","100000","MCF","1110300.63"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","RESIDENTIAL","  DELIVERY SERVICE","0","THERMS","17.78"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","RESIDENTIAL","  DELIVERY SERVICE","10","THERMS","26.31"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","RESIDENTIAL","  DELIVERY SERVICE","20","THERMS","35.34"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","RESIDENTIAL","  DELIVERY SERVICE","50","THERMS","62.45"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","RESIDENTIAL","  DELIVERY SERVICE","100","THERMS","107.65"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","RESIDENTIAL","  DELIVERY SERVICE","200","THERMS","196.86"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","RESIDENTIAL","  DELIVERY SERVICE","300","THERMS","286.08"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","RESIDENTIAL","  DELIVERY SERVICE","400","THERMS","375.30"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 1 - GENERAL","10000","THERMS","8181.48"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 1 - GENERAL","100000","THERMS","81128.57"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ROCHESTER GAS AND ELECTRIC CORP. ","COMMERCIAL/INDUSTRIAL","  S.C. NO. 1 - GENERAL","1000000","THERMS","810599.47"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ST. LAWRENCE GAS COMPANY, INC. ","RESIDENTIAL","  DELIVERY SERVICE","0","THERMS","15.46"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ST. LAWRENCE GAS COMPANY, INC. ","RESIDENTIAL","  DELIVERY SERVICE","10","THERMS","27.60"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ST. LAWRENCE GAS COMPANY, INC. ","RESIDENTIAL","  DELIVERY SERVICE","20","THERMS","41.64"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ST. LAWRENCE GAS COMPANY, INC. ","RESIDENTIAL","  DELIVERY SERVICE","50","THERMS","81.14"
"2011-07-01T00:00:00.000","SUMMER 2011","GAS","ST. LAWRENCE GAS COMPANY, INC. ","RESIDENTIAL","  DELIVERY SERVICE","100","THERMS","138.29"
