API Well Number,County Code,API Hole Number,Sidetrack,Completion,Well Name,Company Name,Operator Number,Well Type,Map Symbol,Well Status ,Status Date,Permit Application Date,Permit Issued Date,Date Spudded,Date of Total Depth,Date Well Completed,Date Well Plugged,Date Well Confidentiality Ends,Confidentiality Code,Town,Quad,Quad Section,Producing Field,Producing Formation,Financial Security,Slant,County,Region,State Lease,"Proposed Depth, ft",Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,"True Vertical Depth, ft","Measured Depth, ft","Kickoff, ft","Drilled Depth, ft","Elevation, ft",Original Well Type,Permit Fee,Objective Formation,Depth Fee,Spacing,Spacing Acres,Integration,Hearing Date,Date Last Modified,DEC Database Link,Location 1,NYS Municipal Boundaries,New York Zip Codes,Counties
31003165570000,3,16557,0,0,Roberts 1,PPP Future Development Inc.,2740,GD,GW,AC,,08/24/1981,08/26/1981,09/17/1981,09/28/1981,10/15/1981,,,Pre-1989 Well (N/A),Scio,Belmont,F,Gordon Brook,Oriskany,True,Vertical,Allegany,9,NA,4100,-78.017089999999996,42.171990000000001,-78.017089999999996,42.171990000000001,4115,4115,0,4115,1781,NL,1225,Oriskany,1125,,,,,12/13/2019,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003165570000,"(42.17199, -78.01709)",448,911,2031
31003501440000,3,50144,0,0,Lot 107 0135,Bradley Producing Corp.,101,IW,OP,PA,09/26/1974,,,,,,09/26/1974,,Pre-1989 Well (N/A),Alma,Wellsville South,G,Ford's Brook,Richburg,False,Vertical,Allegany,9,NA,0,-77.967160000000007,42.037419999999997,-77.967160000000007,42.037419999999997,1384,1384,0,1384,,NL,0,,0,,,,,12/14/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003501440000,"(42.03742, -77.96716)",472,923,2031
31003518010000,3,51801,0,0,Stony 0118,Ebenezer Oil Co. Inc.,24,IW,OP,PA,03/28/1978,,,,,,03/28/1978,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.064440000000005,42.043930000000003,-78.064440000000005,42.043930000000003,1716,1716,0,1716,,NL,0,,0,,,,,12/09/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003518010000,"(42.04393, -78.06444)",472,1696,2031
31003506840000,3,50684,0,0,Lot 78 3,K-Arcy Corp.,192,OD,OWP,PA,08/15/1975,,,,,,08/15/1975,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.024550000000005,42.030419999999999,-78.024550000000005,42.030419999999999,0,0,0,0,,NL,0,,0,,,,,12/14/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003506840000,"(42.03042, -78.02455)",472,923,2031
31003528710000,3,52871,0,0,Dana & Williams W-44,Quaker State Corp.,69,OD,OWP,PA,06/15/1982,,,,,,06/15/1982,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.140500000000003,42.083260000000003,-78.140500000000003,42.083260000000003,1484,1484,0,1484,,NL,0,,0,,,,,12/27/1993,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003528710000,"(42.08326, -78.1405)",465,1696,2031
31003091760000,3,9176,0,0,0172 Emerson,Ebenezer Oil Co. Inc.,24,IW,OP,PA,07/21/1989,,,,,,07/21/1989,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.049329999999998,42.091790000000003,-78.049329999999998,42.091790000000003,1167,1167,0,1167,,NL,0,,0,,,,,08/15/1995,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003091760000,"(42.09179, -78.04933)",448,923,2031
31003199650000,3,19965,0,0,Homestead 1,Vandermark Exploration Inc.,1201,GE,GWP,PA,06/07/1990,04/04/1985,05/16/1985,05/31/1985,06/18/1985,06/18/1985,06/07/1990,07/24/1990,Released,Alma,Allentown,E,Richburg,Oriskany,False,Vertical,Allegany,9,NA,4490,-78.067220000000006,42.079689999999999,-78.067220000000006,42.079689999999999,4630,4630,0,4630,1970,NL,1225,,1125,,,,,01/16/2003,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003199650000,"(42.07969, -78.06722)",472,1689,2031
31003513340000,3,51334,0,0,Breckinridge 016,Hurd Brothers,9008,IW,OP,PA,08/11/1976,,,,,,08/11/1976,,Pre-1989 Well (N/A),Alma,Allentown,F,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.035399999999996,42.082299999999996,-78.035399999999996,42.082299999999996,1400,1400,0,1400,,NL,0,,0,,,,,12/17/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003513340000,"(42.0823, -78.0354)",472,923,2031
31003062830000,3,6283,0,0,Stebbins 9,Bradley Producing Corp.,101,OD,OWP,PA,10/04/1968,,,,,,10/04/1968,,Pre-1989 Well (N/A),Scio,Wellsville North,G,Browning,Scio,False,Vertical,Allegany,9,NA,0,-77.962860000000006,42.15766,-77.962860000000006,42.15766,618,618,0,618,,NL,0,,0,,,,,12/11/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003062830000,"(42.15766, -77.96286)",448,911,2031
31003069580000,3,6958,0,0,Seymour 67,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,02/17/1969,,,,,,02/17/1969,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.070120000000003,42.043579999999999,-78.070120000000003,42.043579999999999,1770,1770,0,1770,,NL,0,,0,,,,,12/15/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003069580000,"(42.04358, -78.07012)",472,1696,2031
31003532780000,3,53278,0,0,July 2 Halbert 2,Quaker State Corp.,69,OD,OWP,PA,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.131450000000001,42.079079999999998,-78.131450000000001,42.079079999999998,0,0,0,0,,NL,0,,0,,,,,02/05/1999,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003532780000,"(42.07908, -78.13145)",465,1696,2031
31003554980000,3,55498,0,0,McDivitt 35,Simon of Bolivar Enterprises Inc.,1335,OD,OW,AC,01/07/2005,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9,NA,,-78.104749999999996,42.070300000000003,-78.104749999999996,42.070300000000003,0,0,0,0,,NL,0,Richburg,0,,,,,10/19/2021,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003554980000,"(42.0703, -78.10475)",465,1696,2031
31003047420000,3,4742,0,0,Hills Estate W1,Stengel J.C.,9283,OD,OW,UN,,,,,,03/28/1951,,,Pre-1989 Well (N/A),Amity,Belmont,E,Corbin Hill,Scio,False,Vertical,Allegany,9,NA,0,-78.070589999999996,42.194380000000002,-78.070589999999996,42.194380000000002,929,929,0,929,2060,NL,0,,0,,,,,01/24/2003,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003047420000,"(42.19438, -78.07059)",470,911,2031
31003501160000,3,50116,0,0,Dudar 29,Herzog Richard B.,1817,OW,OWP,PA,08/02/1974,,,,,,08/02/1974,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.073790000000002,42.089950000000002,-78.073790000000002,42.089950000000002,1343,1343,0,1343,,NL,0,,0,,,,,12/17/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003501160000,"(42.08995, -78.07379)",448,923,2031
31003603330000,3,60333,0,0,Phillips Farm 54,,9998,OD,OW,UL,12/11/2018,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9,NA,,-78.114025999999996,42.081907000000001,-78.114025999999996,42.081907000000001,0,0,0,0,,NL,0,,0,,,,,12/20/2019,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003603330000,"(42.081907, -78.114026)",465,1696,2031
31003093310000,3,9331,0,0,Backer 0133,Bradley Producing Corp.,101,OD,OWP,PA,06/19/1972,,,,,,06/19/1972,,Pre-1989 Well (N/A),Alma,Wellsville South,G,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-77.986990000000006,42.02901,-77.986990000000006,42.02901,1403,1403,0,1403,2270,NL,0,,0,,,,,12/09/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003093310000,"(42.02901, -77.98699)",472,923,2031
31003068150000,3,6815,0,0,Allen 42,Bradley Producing Corp.,101,OD,OWP,PA,01/13/1969,,,,,,01/13/1969,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.066630000000004,42.078009999999999,-78.066630000000004,42.078009999999999,1351,1351,0,1351,2050,NL,0,,0,,,,,12/17/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003068150000,"(42.07801, -78.06663)",472,1689,2031
31003280540000,3,28054,0,0,Kilbane Project 2,PPP Future Development Inc.,2740,OD,OW,AC,,10/11/2012,10/24/2012,11/15/2012,11/19/2012,04/30/2013,,05/15/2013,Released,Andover,Whitesville,C,Fulmer Valley,Penny & Fulmer Valley,True,Vertical,Allegany,9,NA,2000,-77.772980000000004,42.116210000000002,-77.772980000000004,42.116210000000002,1940,1940,0,1940,2204,OD,860,Fulmer Valley,760,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,10/20/2021,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003280540000,"(42.11621, -77.77298)",469,1753,2031
31003003950000,3,395,0,0,Searer H,Empire Gas & Fuel,9263,DW,DP,PA,,,,,,03/30/1946,,,Pre-1989 Well (N/A),Willing,Whitesville,D,West Independence,,False,Vertical,Allegany,9,NA,0,-77.855180000000004,42.068280000000001,-77.855180000000004,42.068280000000001,4783,4783,0,4783,2057,NL,0,,0,,,,,01/25/1999,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003003950000,"(42.06828, -77.85518)",432,923,2031
31003516340000,3,51634,0,0,Vossler 30,Reynolds James W,903,NL,OP,PA,,,,,,,,,Pre-1989 Well (N/A),,,,Alma,,False,Vertical,Statewide,9,NA,0,,,,,0,0,0,0,,NL,0,,0,,,,,04/06/1990,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003516340000,,,,
31003096540000,3,9654,0,0,Coats 2,Herzog Richard B.,1817,OD,OWP,PA,03/01/1972,,,,,,03/01/1972,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.136030000000005,42.037089999999999,-78.136030000000005,42.037089999999999,1560,1560,0,1560,2060,NL,0,,0,,,,,12/15/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003096540000,"(42.03709, -78.13603)",465,1696,2031
31003077200000,3,7720,0,0,Rock Run 0161,Bradley Producing Corp.,101,NL,OP,PA,04/20/1970,,,,,,04/20/1970,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.084000000000003,42.046660000000003,-78.084000000000003,42.046660000000003,1279,1279,0,1279,,NL,0,,0,,,,,12/14/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003077200000,"(42.04666, -78.084)",465,1696,2031
31003065340000,3,6534,0,0,Allen 160,Bradley Producing Corp.,101,OD,OWP,PA,10/14/1968,,,,,,10/14/1968,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.066429999999997,42.081420000000001,-78.066429999999997,42.081420000000001,1185,1185,0,1185,2050,NL,0,,0,,,,,12/17/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003065340000,"(42.08142, -78.06643)",472,1689,2031
31003065120000,3,6512,0,0,Allen 67,Bradley Producing Corp.,101,OD,OWP,PA,10/21/1968,,,,,,10/21/1968,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.063249999999996,42.078009999999999,-78.063249999999996,42.078009999999999,1326,1326,0,1326,2050,NL,0,,0,,,,,12/17/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003065120000,"(42.07801, -78.06325)",472,1689,2031
31003086570000,3,8657,0,0,Foreman 0110,Bradley Producing Corp.,101,IW,OP,PA,07/27/1971,,,,,,07/27/1971,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.155519999999996,42.049079999999996,-78.155519999999996,42.049079999999996,1533,1533,0,1533,1950,NL,0,,0,,,,,11/16/1993,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003086570000,"(42.04908, -78.15552)",465,1696,2031
31003086730000,3,8673,0,0,Foreman 75,Bradley Producing Corp.,101,OD,OWP,PA,08/12/1971,,,,,,08/12/1971,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.149730000000005,42.051609999999997,-78.149730000000005,42.051609999999997,1683,1683,0,1683,2070,NL,0,,0,,,,,11/16/1993,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003086730000,"(42.05161, -78.14973)",465,1696,2031
31003539760000,3,53976,0,0,July 2 Lot 36 305,Quaker State Corp.,69,OD,OWP,PA,03/11/1985,,,,,,03/11/1985,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.175139999999999,42.080970000000001,-78.175139999999999,42.080970000000001,1282,1282,0,1282,,NL,0,,0,,,,,09/13/1993,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003539760000,"(42.08097, -78.17514)",465,1696,2031
31003254050000,3,25405,0,0,Joyce 40,U. S. Energy Development Corporation,708,NL,O,RE,12/18/2008,03/17/2008,,,,,,,Pre-1989 Well (N/A),Andover,Whitesville,B,Fulmer Valley,,False,Vertical,Allegany,9,NA,1898,-77.810902999999996,42.112338999999999,-77.810902999999996,42.112338999999999,0,0,0,0,2136,OD,860,Upper Devonian,760,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/18/2008,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003254050000,"(42.112339, -77.810903)",469,1753,2031
31003098190000,3,9819,0,0,Pine Grove Miller 032,Herzog Richard B.,1817,IW,OP,PA,07/17/1971,,,,,,07/17/1971,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.151750000000007,42.04036,-78.151750000000007,42.04036,1743,1743,0,1743,2150,NL,0,,0,,,,,12/15/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003098190000,"(42.04036, -78.15175)",465,1728,2031
31003199970000,3,19997,0,0,Bledsoe 014-Z,The Richardson Petroleum Corporation,37,OD,OWP,PA,10/10/1992,05/21/1985,06/18/1985,10/16/1985,11/15/1985,11/26/1985,10/10/1992,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9,NA,1850,-77.758750000000006,42.071269999999998,-77.758750000000006,42.071269999999998,1866,1866,0,1866,2250,NL,600,,500,,,,,01/19/1992,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003199970000,"(42.07127, -77.75875)",452,924,2031
31003249940000,3,24994,0,0,Clark CV 3,PPP Future Development Inc.,2740,OD,OW,AC,,06/25/2007,07/03/2007,07/05/2007,07/07/2007,09/13/2007,,01/05/2008,Released,Andover,Whitesville,C,Fulmer Valley,Fulmer Valley,True,Vertical,Allegany,9,NA,2000,-77.791201000000001,42.113573000000002,-77.791201000000001,42.113573000000002,2000,2000,0,2000,2200,OD,860,Fulmer Valley,760,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,10/20/2021,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003249940000,"(42.113573, -77.791201)",469,1753,2031
31003106110000,3,10611,0,0,Grant 2,Root Ralph Mr.,250,OD,OWP,PA,12/21/1972,,,,,,12/21/1972,,Pre-1989 Well (N/A),Bolivar,Allentown,G,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.124350000000007,42.029629999999997,-78.124350000000007,42.029629999999997,1762,1762,0,1762,,NL,0,,0,,,,,08/02/2018,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003106110000,"(42.02963, -78.12435)",465,1696,2031
31003059930000,3,5993,0,0,Clair 86,Bradley Producing Corp.,101,GD,GWP,PA,09/19/1968,,,,,,09/19/1968,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.058160000000001,42.083300000000001,-78.058160000000001,42.083300000000001,1205,1205,0,1205,,NL,0,,0,,,,,12/17/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003059930000,"(42.0833, -78.05816)",472,1689,2031
31003184780000,3,18478,0,0,Alma Hill 45-54,K-Arcy Corp.,192,OD,OWP,PA,05/09/1988,,08/01/1983,,,,05/09/1988,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.020399999999995,42.01932,-78.020399999999995,42.01932,1125,1125,0,1125,,NL,0,,0,,,,,12/14/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003184780000,"(42.01932, -78.0204)",472,923,2031
31003509990000,3,50999,0,0,Dust Bowl Oil Co.x-7,Warner-Reynolds Co.,9002,OD,OWP,PA,,,,,,,,,Pre-1989 Well (N/A),Clarksville,Friendship,G,Clarksville,Clarksville,False,Vertical,Allegany,9,NA,0,-78.208709999999996,42.133519999999997,-78.208709999999996,42.133519999999997,0,0,0,0,,NL,0,,0,,,,,02/10/1999,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003509990000,"(42.13352, -78.20871)",461,1717,2031
31003250810000,3,25081,0,0,Clark 18,Nathan Petroleum Corporation,2261,OD,OW,AC,,10/01/2007,10/17/2007,02/21/2008,02/26/2008,04/04/2008,,08/21/2008,Released,Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,True,Vertical,Allegany,9,NA,1850,-77.750619999999998,42.067230000000002,-77.750619999999998,42.067230000000002,1840,1840,0,1840,2180,OD,860,Fulmer Valley,760,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/13/2019,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003250810000,"(42.06723, -77.75062)",452,924,2031
31003087610000,3,8761,0,0,Miller a-12,Herzog Richard B.,1817,OD,OWP,PA,12/03/1970,,,,,,12/03/1970,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.148949999999999,42.038229999999999,-78.148949999999999,42.038229999999999,0,0,0,0,,NL,0,,0,,,,,02/09/1999,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003087610000,"(42.03823, -78.14895)",465,1728,2031
31003003540000,3,354,0,0,Bently G 1,Lawrence Gas Co.,9274,DH,DP,PA,,,,,,12/04/1940,,,Pre-1989 Well (N/A),Allen,Fillmore,I,Allen,,False,Vertical,Allegany,9,NA,0,-78.025130000000004,42.410269999999997,-78.025130000000004,42.410269999999997,3026,3026,0,3026,1746,NL,0,,0,,,,,01/25/1999,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003003540000,"(42.41027, -78.02513)",473,1713,2031
31003087530000,3,8753,0,0,Clark 30-8,The Richardson Petroleum Corporation,37,NL,OP,PA,01/12/1990,,,,,,01/12/1990,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9,NA,0,-77.755520000000004,42.067230000000002,-77.755520000000004,42.067230000000002,1306,1306,0,1306,2240,NL,0,,0,,,,,05/31/1989,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003087530000,"(42.06723, -77.75552)",452,924,2031
31003601370000,3,60137,0,0,Minges U14,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Willing,Wellsville South,C,Fulmer Valley,,False,Vertical,Allegany,9,NA,,-77.895439999999994,42.084009999999999,-77.895439999999994,42.084009999999999,0,0,0,0,,NL,0,,0,,,,,12/22/2021,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601370000,"(42.08401, -77.89544)",432,923,2031
31003097730000,3,9773,0,0,Parker a-24,Herzog Richard B.,1817,OD,OWP,PA,09/15/1971,,,,,,09/15/1971,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.145750000000007,42.04374,-78.145750000000007,42.04374,1774,1774,0,1774,2200,NL,0,,0,,,,,12/15/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003097730000,"(42.04374, -78.14575)",465,1696,2031
31003080670000,3,8067,0,0,Lot 8 b-10,Willets & Paul Corp.,42,OD,OWP,PA,07/26/1969,,,,,,07/26/1969,,Pre-1989 Well (N/A),Genesee,Bolivar,B,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.201369999999997,42.085059999999999,-78.201369999999997,42.085059999999999,1444,1444,0,1444,,NL,0,,0,,,,,01/25/1999,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003080670000,"(42.08506, -78.20137)",458,1696,2031
31003280430000,3,28043,0,0,Gunner 1,Western New York Drilling Associates 1 L.P.,2655,NL,O,EX,10/08/2013,10/09/2012,04/08/2013,,,,,,Application Received or Permit Issued,Andover,Whitesville,B,Fulmer Valley,,True,Vertical,Allegany,9,NA,1500,-77.817256,42.116818000000002,-77.817256,42.116818000000002,0,0,0,0,2049,OD,670,Fulmer Valley,570,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,10/23/2013,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003280430000,"(42.116818, -77.817256)",469,1753,2031
31003507230000,3,50723,0,0,"Schorman,Wm.w0-6",Bradford Pipe & Supply Co.,100,IW,OP,PA,06/30/1975,,,,,,06/30/1975,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.14452,42.02619,-78.14452,42.02619,1430,1430,0,1430,,NL,0,,0,,,,,12/07/1993,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003507230000,"(42.02619, -78.14452)",465,1696,2031
31003081080000,3,8108,0,0,Childs 7,Bradley Producing Corp.,101,OD,OWP,PA,10/13/1970,,,,,,10/13/1970,,Pre-1989 Well (N/A),Andover,Greenwood,G,Andover,Penny & Fulmer Valley,False,Vertical,Allegany,9,NA,0,-77.74633,42.149270000000001,-77.74633,42.149270000000001,0,0,0,0,,NL,0,,0,,,,,12/23/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003081080000,"(42.14927, -77.74633)",469,1753,2031
31003069430000,3,6943,0,0,Sidehill 6,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,07/24/1969,,,,,,07/24/1969,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.053629999999998,42.044649999999997,-78.053629999999998,42.044649999999997,1400,1400,0,1400,,NL,0,,0,,,,,02/05/1999,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003069430000,"(42.04465, -78.05363)",472,1696,2031
31003539400000,3,53940,0,0,Bledsoe 4a,The Richardson Petroleum Corporation,37,NL,OP,PA,09/19/1985,,,,,,09/19/1985,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9,NA,0,-77.758809999999997,42.073720000000002,-77.758809999999997,42.073720000000002,0,0,0,0,,NL,0,,0,,,,,10/15/1993,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003539400000,"(42.07372, -77.75881)",452,924,2031
31003300090000,3,30009,0,0,Otis Eastern #5-3,U. S. Energy Development Corporation,708,NL,O,EX,01/11/2012,12/16/2011,01/11/2012,,,,,,Application Received or Permit Issued,Andover,Andover,I,Fulmer Valley,,True,Vertical,Allegany,9,NA,2111,-77.786840999999995,42.129638,-77.786840999999995,42.129638,2111,2111,0,2111,2285,OD,1050,Upper Devonian,950,Exempt from Title 5; complies with 6 NYCRR 553.1(a),5,No integration order required,,08/27/2012,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003300090000,"(42.129638, -77.786841)",469,1753,2031
31003079700000,3,7970,0,0,Miller a-14,Herzog Richard B.,1817,OD,OWP,PA,08/21/1970,,,,,,08/21/1970,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.150700000000001,42.041980000000002,-78.150700000000001,42.041980000000002,1902,1902,0,1902,,NL,0,,0,,,,,12/15/1998,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003079700000,"(42.04198, -78.1507)",465,1696,2031
31003501790000,3,50179,0,0,Rock Oil Co.14,Love Leon H.,307,OD,OWP,PA,06/01/1974,,,,,,06/01/1974,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.047920000000005,42.050089999999997,-78.047920000000005,42.050089999999997,1150,1150,0,1150,,NL,0,,0,,,,,02/05/1999,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003501790000,"(42.05009, -78.04792)",472,923,2031
31003550300000,3,55030,0,0,July 2 38-27,Quaker State Corp.,69,IW,OP,PA,03/24/1986,,,,,,03/24/1986,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.169070000000005,42.080060000000003,-78.169070000000005,42.080060000000003,1176,1176,0,1176,,NL,0,,0,,,,,11/29/1994,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003550300000,"(42.08006, -78.16907)",465,1696,2031
31003540780000,3,54078,0,0,July 2 Lot 37 04,Quaker State Corp.,69,OD,OWP,PA,06/24/1986,,,,,,06/24/1986,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,Richburg,Richburg,False,Vertical,Allegany,9,NA,0,-78.171530000000004,42.079979999999999,-78.171530000000004,42.079979999999999,1215,1215,0,1215,,NL,0,,0,,,,,10/13/1993,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003540780000,"(42.07998, -78.17153)",465,1696,2031
