"county","workforce_information_act_regions","name","street_address","city","state","zip","phone","fax","email","url","hours","parking","access","directions","location_1"
"New York County","New York City","Rockaway Workforce1 Career Center","57-17 Shore Front Parkway","Arverne","New York","11692","(347) 926-4376",,"wf1rockaway@edsisolutions.com ","http://www.nyc.gov/workforce1","M-F: 8:30 a.m. - 5:00 p.m. (by appointment only)",,,"http://www.google.com/maps/place/Workforce1+Career+Center/@40.7579246,-73.8313615,17z/data=!3m1!4b1!4m2!3m1!1s0x89c26011f782692b:0xf2a4b6bc2fb98191","57 17 Shore Front Parkway
Arverne, NEW YORK 11692"
"New York County","New York City","Sandy Recovery Workforce1","1906 Mermaid Ave., 2nd Floor","Brooklyn","New York","11224","(646)-927-6093",,"sandyrecoveryworkforce1@grantassociatesinc.com","http://www.nyc.gov/workforce1","M-F: 8:30 a.m. - 5:00 p.m. (by appointment only)",,,"https://www.google.com/maps/place/1906+Mermaid+Ave,+Brooklyn,+NY+11224/@40.5762331,-73.9882546,17z/data=!3m1!4b1!4m2!3m1!1s0x89c245ca606e5197:0xeb7954facee2875f","1906 Mermaid Ave
Brooklyn, NEW YORK 11224
(40.576474, -73.986105)"
"New York County","New York City","Workforce1 Healthcare Career Center","79 John Street, Floor 2 The 79 John Street entrance is around the corner from the HSBC bank on Williams Street","New York City","New York","10038","(212) 618-8925",,"workforce1healthcarecareers@rws-nyc.com","http://www.nyc.gov/workforce1","M-F: 9:00 a.m. - 5:00 p.m.",,,"http://maps.google.com/maps?hl=en&gl=us&biw=1330&bih=839&bav=on.2,or.r_qf.&bvm=bv.47008514,d.eWU&safe=active&q=79+john+st+new+york+ny&um=1&ie=UTF-8&hq=&hnear=0x89c25a17fccee009:0xa07638279dd0fd,79+John+St,+New+York,+NY+10038&gl=us&daddr=79%20John%20St,%20","79 John Street
New York City, NEW YORK 10038
(40.70879, -74.00738)"
"Niagara County","Niagara County","Lockport WorksourceOne Center","272 S. Transit Street","Lockport","New York","14094","(716) 433-6766","(716) 439-8933",,"http://worksource1.org/","M-F: 8:30 a.m. - 4:30 p.m.","Yes",,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=81+walnut+street+lockport+ny&sll=42.962413,-78.717454&sspn=0.02971,0.055017&ie=UTF8&ll=43.170162,-78.692322&spn=0.007402,0.013754&t=h&z=16&iwloc=A","272 S Transit Street
Lockport, NEW YORK 14094
(43.16005, -78.696867)"
"Niagara County","Niagara County","Niagara's WorkSourceOne One Stop Career Center","1001 Eleventh Street","Niagara Falls","New York","14301","(716) 278-8108","(716) 278-8158","thomas.jaccarino@niagaracounty.com","http://www.worksource1.com","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot and Street","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1001+11th+st+niagara+falls+ny&sll=37.0625,-95.677068&sspn=32.80241,56.337891&ie=UTF8&ll=43.099573,-79.049356&spn=0.007379,0.013754&t=h&z=16&iwloc=A","1001 Eleventh Street
Niagara Falls, NEW YORK 14301
(43.099644, -79.05012)"
"Oneida County","Herkimer-Madison-Oneida","Rome Working Solutions","300 West Dominick St., Suite 1","Rome","New York","13440","(315) 356-0662","(315) 339-7349","terryh@workingsolutionsrome.org","http://www.working-solutions.org/","M-F: 8:30 a.m. - 4:30 p.m.","Street","Bus","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=300+West+Dominick+St.,+Suite+1+rome,+ny&sll=42.155259,-77.01416&sspn=4.918994,11.612549&ie=UTF8&hq=&hnear=300+W+Dominick+St+%231,+Rome,+Oneida,+New+York+13440&ll=43.21334,-75.461912&spn=0.009446,","300 West Dominick St
Rome, NEW YORK 13440
(43.213015, -75.462245)"
"Oneida County","Herkimer-Madison-Oneida","Working Solutions One-Stop Career Center","NY State Office Building - Suite 202 207 Genesee St. 2nd Floor","Utica","New York","13501","(315) 793-2229","(315) 793-2509","cheryl.blask@labor.ny.gov","http://www.working-solutions.org","M-F: 8:30 a.m. - 5:00 p.m.","Street","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=209+genesee+st+utica+ny&sll=43.078982,-75.689149&sspn=0.007413,0.013754&ie=UTF8&ll=43.101798,-75.232015&spn=0.007411,0.013754&t=h&z=16&iwloc=A","207 Genesee St
Utica, NEW YORK 13501
(43.101052, -75.231954)"
"Onondaga County","Onondaga County","CNY Works","960 James Street","Syracuse","New York","13203","(315) 473-8250","(315) 477-6996","info@cnyworks.com","http://www.cnyworks.com","M-F: 8:00 a.m. - 5:00 p.m., T: 8:00 a.m. - 8:00 p.m.",,,"https://www.google.com/maps/place/960+James+St,+Syracuse,+NY+13203/@43.0584692,-76.1360509,17z/data=!3m1!4b1!4m2!3m1!1s0x89d9f3ab15c15e9f:0x796c76916dc6b005","960 James Street
Syracuse, NEW YORK 13203
(43.058419, -76.13612)"
"Ontario County","Ontario-Seneca-Wayne-Yates Counties","Finger Lakes Works - Geneva","70 Elizabeth Blackwell Street","Geneva","New York","14456","(315) 789-1771","(315) 781-2289",,"http://www.fingerlakesworks.com","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=70+elizabeth+blackwell+st+geneva+ny&sll=43.057365,-76.15624&sspn=0.007385,0.013754&ie=UTF8&ll=42.865365,-76.980965&spn=0.007408,0.013754&t=h&z=16&iwloc=A","70 Elizabeth Blackwell Street
Geneva, NEW YORK 14456
(42.865191, -76.980976)"
"Ontario County","Ontario-Seneca-Wayne-Yates Counties","Finger Lakes Works - Ontario","3010 County Complex Drive","Canandaigua","New York","14424","(585) 396-4020",,"brian.young@dfa.state.ny.us","http://www.fingerlakesworks.com","M-F: 8:00 a.m. - 5:00 p.m.",,"Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=3010+county+complex+drive+canandaigua+ny&sll=42.865365,-76.980965&sspn=0.007408,0.013754&ie=UTF8&ll=42.886216,-77.215068&spn=0.007405,0.013754&t=h&z=16&iwloc=A","3010 County Complex Drive
Canandaigua, NEW YORK 14424
(42.885257, -77.215072)"
"Orange County","Orange County","Orange Works Career Center","The Maple Building 3 Washington Center 4th Floor","Newburgh","New York","12550","(845) 568-5090","(845) 568-5381","mblair@co.orange.ny.us","http://www.orangeworks.biz","M-F: 8:30 a.m. - 5:00 p.m.","Street","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=3+washington+center+newburgh+ny&sll=42.886216,-77.215068&sspn=0.007405,0.013754&ie=UTF8&ll=41.501716,-74.008112&spn=0.007569,0.013754&t=h&z=16&iwloc=A","3 Washington Center
Newburgh, NEW YORK 12550
(41.501142, -74.008123)"
"Orange County","Orange County","Orange Works Career Center","Fulton Plaza 33 Fulton St., 2nd Floor","Middletown","New York","10940","(845)346-1100","(845)346-1107","mblair@co.orange.ny.us","http://www.orangeworks.biz","M-F: 9:00 a.m. - 5:00 p.m.","Private Lot and Street","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=33+fulton+st+middletown+ny&sll=41.501716,-74.008112&sspn=0.007569,0.013754&ie=UTF8&ll=41.444657,-74.422953&spn=0.007576,0.013754&t=h&z=16&iwloc=A","33 Fulton St
Middletown, NEW YORK 10940
(41.4434, -74.423204)"
"Orleans County","Genesee-Livingston-Orleans-Wyoming Counties","Orleans Center for Workforce Development","458 West Avenue, Suite 3","Albion","New York","14411","(585) 589-5335","(585) 589-2715","darren.burdick@labor.ny.gov","http://glowworks.org/","M-F: 8:30 a.m. - 5:00 p.m.","Private Lot","None","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=458+west+ave+albion+ny&sll=41.37639,-74.691753&sspn=0.007584,0.013754&ie=UTF8&ll=43.242139,-78.208537&spn=0.007362,0.013754&t=h&z=16&iwloc=A","458 West Avenue
Albion, NEW YORK 14411
(43.240734, -78.208673)"
"Oswego County","Oswego County","Oswego Workforce New York","200 N. 2nd Street","Fulton","New York","13069","(315) 591-9000","(315) 591-9047","thurlow@oswegocounty.com","http://www.yourcareerconnection.org/","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=200+n.+2nd+street+fulton+ny&sll=43.242139,-78.208537&sspn=0.007362,0.013754&g=458+west+ave+albion+ny&ie=UTF8&ll=43.331936,-76.417637&spn=0.007351,0.013754&t=h&z=16&iwloc=A","200 N 2nd Street
Fulton, NEW YORK 13069
(43.330612, -76.415948)"
"Otsego County","Chenango-Delaware-Otsego Counties","Chenango / Delaware / Otsego Local Workforce Investment Area","CDO Workforce 12 Dietz Street","Oneonta","New York","13820","(607) 432-4800","(607) 432-8130","Oneonta.does@labor.ny.gov","http://www.cdoworkforce.org","M-F: 8:30 a.m. - 5:00 p.m.","Street, Lot parking 1/2 block away","Bus line 1/2 block away","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=12+dietz+st+oneonta+ny&sll=43.331936,-76.417637&sspn=0.007351,0.013754&ie=UTF8&ll=42.454938,-75.065203&spn=0.007457,0.013754&t=h&z=16&iwloc=A","12 Dietz Street
Oneonta, NEW YORK 13820
(42.454389, -75.062671)"
"Putnam County","Westchester Balance/Putnam","Westchester / Putnam Career Center","110 Old Rte. 6 Building 3","Carmel","New York","10512","(845) 808-1651, Ext. 46600",,"37a235@dfa.state.ny.us","http://www.westchesterputnamonestop.com/","M-F:  9:00 a.m. - 5:00 p.m.","Private Lot",,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=110+old+rte+6+carmel+ny&sll=40.690905,-73.477399&sspn=0.007696,0.013754&ie=UTF8&ll=41.412737,-73.658223&spn=0.007612,0.013754&t=h&z=16&iwloc=A","110 Old Rte
Carmel, NEW YORK 10512
(41.411472, -73.656846)"
"Queens County","New York City","Flushing Workforce1 Career Center","138-60 Barclay Avenue 2nd Floor","Flushing","New York","11355","(718) 321-6307","(718) 939-1528","Flushing@labor.ny.gov","http://www.nyc.gov/workforce1","M-F: 8:30 a.m. - 5:00 p.m.",,"Bus and Subway","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=138-60+Barclay+Avenue+flushing+ny&sll=40.724039,-74.006921&sspn=0.003846,0.006877&ie=UTF8&ll=40.759643,-73.824327&spn=0.007688,0.013754&t=h&z=16&iwloc=A","138 60 Barclay Avenue
Flushing, NEW YORK 11355"
"Queens County","New York City","Flushing Workforce1 Career Center","41-17 Main Street 3rd Floor","Flushing","New York","11355","(718) 412-0926",,"Workforce1flushinglibrary@grantassociatesinc.com","http://www.nyc.gov/workforce1","M,W,Th,F: 9:00 a.m. - 5:00 p.m., T: 1:00 p.m. - 5:00 p.m.",,,"http://maps.google.com/maps?hl=en&gl=us&bav=on.2,or.r_qf.&biw=1330&bih=839&safe=active&q=41-17+Main+Street+flushing+ny&um=1&ie=UTF-8&hq=&hnear=0x89c260121d127749:0x7203cbf03e0c530b,41-17+Main+St,+Queens,+NY+11355&gl=us&daddr=41-17%20Main%20St,%20Queens,%2","41 17 Main Street
Flushing, NEW YORK 11355"
"Queens County","New York City","Long Island City Workforce1 Career Center","38-81 13th Street","Long Island City","New York","11101","(718) 784-0877",,"Workforce1LIC@urbanupbound.org","http://www.nyc.gov/workforce1","M-F: 9:00 a.m. - 5:00 p.m. (by appointment only)",,,"http://maps.google.com/maps?hl=en&gl=us&bav=on.2,or.r_qf.&bvm=bv.47008514,d.eWU&biw=1330&bih=839&safe=active&q=38-81+13th+street+long+island+city&um=1&ie=UTF-8&hq=&hnear=0x89c258cd7518a599:0x1f9fb177784cd2d7,36-81+13th+St,+Long+Island+City,+NY+11101&gl=us","38 81 13th Street
Long Island City, NEW YORK 11101"
"Queens County","New York City","Queens Career Center","168-25 Jamaica Avenue, 2nd Floor Between 168th and 169th Streets","Jamaica","New York","11432","(718) 557-6755",,"Workforce1Queens@grantassociatesinc.com","http://www.nyc.gov/workforce1","M-F: 9:00 a.m. - 5:00 p.m.","Garage","Bus and Subway","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=168-25+jamaica+avenue+jamaica+ny&sll=37.0625,-95.677068&sspn=32.80241,56.337891&ie=UTF8&ll=40.708133,-73.791776&spn=0.007661,0.013754&t=h&z=16&iwloc=A","168 25 Jamaica Avenue
Jamaica, NEW YORK 11432"
"Queens County","New York City","Workforce1 Industrial & Transportation Career Center","168-46 91st Avenue, 2nd Floor Between 168th and 169th Streets","Jamaica","New York","11432","(718) 577-2194",,"Industrialandtransportationcenter@grantassociatesinc.com","http://www.nyc.gov/workforce1","M-F: 8:30 a.m. - 5:00 p.m.",,,"http://maps.google.com/maps?hl=en&gl=us&bav=on.2,or.r_qf.&bvm=bv.47008514,d.eWU&biw=1330&bih=839&safe=active&q=168-46+91st+Ave,+2nd+Floor+queensny&um=1&ie=UTF-8&hq=&hnear=0x89c2612032a39f59:0x4ddef55dc929196e,168-46+91st+Ave,+Queens,+NY+11432&gl=us&daddr=","168 46 91st Avenue
Jamaica, NEW YORK 11432"
"Rensselaer County","Capital Region","Rensselaer County Career Center","1600 7th Avenue, 4th Floor","Troy","New York","12180","(518) 270-2860","(518) 270-2876","rensselaeronestop@capreg.org","http://www.rensco.com/employment.asp","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot and Street","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+7th+ave+troy+ny&sll=40.708133,-73.791776&sspn=0.007661,0.013754&g=168-25+jamaica+avenue+jamaica+ny&ie=UTF8&ll=42.729365,-73.68637&spn=0.001856,0.003439&t=h&z=18&iwloc=A","1600 7th Avenue
Troy, NEW YORK 12180
(42.729139, -73.686089)"
"Richmond County","New York City","Staten Island South Shore Workforce1 Career Center","3845 Richmond Avenue, 2nd Floor","Staten Island","New York","10301","(347) 308-5018",,"Workforce1SouthShore@edsisolutions.com","http://www.nyc.gov/workforce1","M-F: 9:00 a.m. - 5:00 p.m. (by appointment only)",,,"http://maps.google.com/maps?hl=en&gl=us&bav=on.2,or.r_qf.&bvm=bv.47008514,d.eWU&biw=1330&bih=839&safe=active&q=3845+richmond+avenue+staten+island+ny&um=1&ie=UTF-8&hq=&hnear=0x89c24baca1235961:0x2fdb770e31d99308,3845+Richmond+Ave,+Staten+Island,+NY+10312&g","3845 Richmond Avenue
Staten Island, NEW YORK 10301
(40.544074, -74.165082)"
"Richmond County","New York City","Staten Island Workforce 1 Career Center","120 Stuyvesant Place, 3rd Floor Between Wall and Hyatt Streets","Staten Island","New York","10301","(718) 285-8388",,"Workforce1@edsisolutions.com","http://www.nyc.gov/workforce1","M-F: 9:00 a.m. - 5:00 p.m.",,"Bus","http://maps.google.com/maps?hl=en&gl=us&bav=on.2,or.r_qf.&bvm=bv.47008514,d.aWM&biw=1330&bih=839&safe=active&q=120+Stuyvesant+Place+staten+island+ny&um=1&ie=UTF-8&hq=&hnear=0x89c24e2ccf48e4c7:0x67f1b85b4a6d082d,120+Stuyvesant+Pl,+Staten+Island,+NY+10301&g","120 Stuyvesant Place
Staten Island, NEW YORK 10301
(40.643506, -74.077317)"
"Rockland County","Rockland County","Rockland County Career Center","37 West Broad Street","Haverstraw","New York","10927","(845) 406-6450","(845) 406-6486","jaramini@sunyrockland.edu","http://www.rocklandcountycareercenter.org","M-F: 8:30 a.m. - 4:30 p.m.","Nearby Free Parking Lots","Bus","https://www.google.com/maps/place/37+W+Broad+St,+Haverstraw,+NY+10927/@41.1971691,-73.9687638,17z/data=!3m1!4b1!4m2!3m1!1s0x89c2c46e776d7a33:0x422733888603000a","37 West Broad Street
Haverstraw, NEW YORK 10927
(41.197148, -73.966596)"
"Saratoga County","Saratoga-Warren-Washington Counties","Saratoga County Employment & Training","152 West High Street","Ballston Spa","New York","12020","(518) 884-4170","(518) 884-4262","lscaccia@saratogacountyny.gov","http://www.thejoblink.org","M-F: 8:30 a.m. - 5:00 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=152+west+high+st+ballston+spa+ny&sll=44.602721,-75.152085&sspn=0.007196,0.013754&ie=UTF8&ll=43.001462,-73.860376&spn=0.007391,0.013754&t=h&z=16&iwloc=A","152 West High Street
Ballston Spa, NEW YORK 12020
(43.000031, -73.859023)"
"Schenectady County","Capital Region","Schenectady Job Training Agency","797 Broadway","Schenectady","New York","12305","(518) 344-2735","(518) 382-5988","Dennis.Packard@schenectadycounty.com","http://www.capreg.org","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot","CDTA Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=797+broadway+schenectady+ny&sll=43.001462,-73.860376&sspn=0.007391,0.013754&ie=UTF8&ll=42.804154,-73.951528&spn=0.007415,0.013754&t=h&z=16&iwloc=A","797 Broadway
Schenectady, NEW YORK 12305
(42.803847, -73.951767)"
"Schoharie County","Fulton-Montgomery-Schoharie","Cobleskill Workforce Solutions","795 East Main Street Suite 4","Cobleskill","New York","12043","(518) 725-6473","(518) 234-4256","susan.dufel@labor.state.ny.us","http://www.fmsworkforcesolutions.org","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=795+east+main+st+cobleskill+ny&sll=42.804154,-73.951528&sspn=0.007415,0.013754&g=797+broadway+schenectady+ny&ie=UTF8&ll=42.681024,-74.47472&spn=0.003715,0.006877&t=h&z=17&iwloc=A","795 East Main Street
Cobleskill, NEW YORK 12043
(42.680063, -74.473627)"
"Seneca County","Ontario-Seneca-Wayne-Yates Counties","Finger Lakes Works - Seneca","1 DiPronio Drive","Waterloo","New York","13165","(315) 539-1905","(315) 539-3857",,"http://www.fingerlakesworks.com","M-F: 8:00 a.m. - 5:00 p.m.",,"Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1+dipronio+drive+waterloo+ny&sll=42.34422,-76.844097&sspn=0.000884,0.001719&ie=UTF8&ll=42.910706,-76.8431&spn=0.007402,0.013754&t=h&z=16&iwloc=A","1 DiPronio Drive
Waterloo, NEW YORK 13165
(42.909934, -76.84306)"
"Steuben County","Chemung-Schuyler-Steuben Counties","Bath Career Center","Chemung/Schuyler/Steuben Workforce Development 117 East Steuben Street","Bath","New York","14810","(607)776-7712","(607)776-7820","rusaka@proactioninc.org","http://www.csswfny.com","8:30 a.m. - 4:30 p.m",,,"http://maps.google.com/maps?hl=en&gl=us&bav=on.2,or.r_qf.&bvm=bv.47008514,d.dmQ&biw=1330&bih=839&safe=active&q=117+East+Steuben+Street+bath+ny&um=1&ie=UTF-8&hq=&hnear=0x89d1ae4090ea97f5:0x8d9d9e30216c33f,117+E+Steuben+St,+Bath,+NY+14810&gl=us&daddr=117%20","117 East Steuben Street
Bath, NEW YORK 14810
(42.333243, -77.313365)"
"Steuben County","Chemung-Schuyler-Steuben Counties","Corning Career Center","20 Denison Parkway West Suite 102","Corning","New York","14830","(607)937-8337, Ext. 1116","(607)937-3169","underwoodb@proaction.org","http://www.csswfny.com","8:30 a.m. - 4:30 p.m",,,"http://maps.google.com/maps?gl=us&hl=en&bav=on.2,or.r_qf.&bvm=bv.47008514,d.dmQ&biw=1330&bih=839&safe=active&q=20+Denison+Parkway+West++corning+ny&um=1&ie=UTF-8&hq=&hnear=0x89d048334b7ade39:0x98b88b1f71c46c82,20+Denison+Pkwy+W,+Corning,+NY+14830&gl=us&dad","20 Denison Parkway West
Corning, NEW YORK 14830
(42.142789, -77.055529)"
"Steuben County","Chemung-Schuyler-Steuben Counties","Hornell Career Center","Chemung/Schuyler/Steuben Workforce Development 107 Broadway","Hornell","New York","14843","(607)324-8388","(607)324-6330","teresa.geisenhof@labor.state.ny.us","http://www.csswfny.com","8:30 a.m. - 4:30 p.m.",,,"http://maps.google.com/maps?hl=en&gl=us&q=107+Broadway+hornell+ny&bav=on.2,or.r_qf.&bvm=bv.47008514,d.dmQ&biw=1330&bih=839&safe=active&um=1&ie=UTF-8&sa=N&tab=wl","107 Broadway
Hornell, NEW YORK 14843
(42.325021, -77.661192)"
"St Lawrence County","St. Lawrence County","Ogdensburg Career Center","1031 Patterson Street","Ogdensburg","New York","13669","(315) 393-4600","(315) 393-5894",,,"M-F: 8:00 a.m. - 5:00 p.m.",,,"http://maps.google.com/maps?hl=en&gl=us&bav=on.2,or.r_qf.&bvm=bv.47008514,d.eWU&biw=1330&bih=839&safe=active&q=1020+Park+Street+ogdensburg+ny&um=1&ie=UTF-8&hq=&hnear=0x4ccdaa5b2a574b11:0x8f8a504703b04f01,1020+Park+St,+Ogdensburg,+NY+13669&gl=us&daddr=1020","1031 Patterson Street
Ogdensburg, NEW YORK 13669
(44.692806, -75.478137)"
"St Lawrence County","St. Lawrence County","St. Lawrence Career Center","35 Glenn Street","Massena","New York","13662","(315) 769-3596","(315) 764-5041",,,"M-F: 8:00 a.m. - 5:00 p.m.",,,"http://maps.google.com/maps?hl=en&gl=us&bav=on.2,or.r_qf.&bvm=bv.47008514,d.eWU&biw=1330&bih=839&safe=active&q=35+Glenn+Street+massena+ny&um=1&ie=UTF-8&hq=&hnear=0x4ccc3fcc5e921bc9:0xef6b2cd22c24a18e,35+Glenn+St,+Massena,+NY+13662&gl=us&daddr=35%20Glenn%2","35 Glenn Street
Massena, NEW YORK 13662
(44.931806, -74.891299)"
"St Lawrence County","St. Lawrence County","St. Lawrence Career Center","80 State Highway 310 Suite 8","Canton","New York","13617","(315) 386-3276","(315) 386-3414","shouse@co-st-lawrence.ny.us","http://slconestop.com/","M-F: 8:00 a.m. - 5:00 p.m., 8:00 a.m. - 4:00 p.m. (July & August)","Private Lot",,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=80+state+highway+310+canton+ny&sll=41.106907,-74.031694&sspn=0.007615,0.013754&g=one+perlman+drive+spring+valley+ny&ie=UTF8&ll=44.602721,-75.152085&spn=0.007196,0.013754&t=h&z=16&iwloc=A","80 State Highway
Canton, NEW YORK 13617
(44.601198, -75.150336)"
"Suffolk County","Suffolk County","The Employment Career Center","at Suffolk County Department of Labor 725 Veterans Memorial Highway","Hauppauge","New York","11788","(631) 853-6600","(631) 853-6670","Hauppauge@labor.ny.gov","http://suffolkcountyny.gov/Departments/Labor/EmploymentCenter.aspx","M-F:  8:30 a.m. - 5:00 p.m.",,"Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=725+veterans+memorial+highway+hauppauge&sll=42.33399,-77.313983&sspn=0.001868,0.003439&ie=UTF8&ll=40.82464,-73.21141&spn=0.007648,0.013754&t=h&z=16&iwloc=A","725 Veterans Memorial Highway
Hauppauge, NEW YORK 11788
(40.822971, -73.208455)"
"Suffolk County","Suffolk County","Workforce New York Career Center","160 South Ocean Avenue","Patchogue","New York","11772","(631) 687-4800","(631) 687-4830","Patchogue@labor.ny.gov",,"M-F:  8:30 a.m. - 5:00 p.m.","Private Lot","Bus and train","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=160+south+ocean+avenue+patchogue+ny&sll=40.817025,-73.265526&sspn=0.007649,0.013754&ie=UTF8&ll=40.764064,-73.014278&spn=0.007655,0.013754&t=h&z=16&iwloc=A","160 South Ocean Avenue
Patchogue, NEW YORK 11772
(40.762821, -73.013883)"
"Sullivan County","Sullivan County","Sullivan Works Career Center","50 North Street","Monticello","New York","12701","(845) 794-3340","(845) 791-6851","john.kozlowski@co.sullivan.ny.us","http://co.sullivan.ny.us/Departments/CenterforWorkforceDevelopment/SullivanWorksOneStopSystem/CareerCenter/tabid/3099/default.aspx","M-F:  8:30 a.m. - 5:00 p.m.","Private Lot",,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=50+north+st+monticello+ny&sll=41.052172,-71.910839&sspn=0.060972,0.110035&ie=UTF8&ll=41.658421,-74.687634&spn=0.007551,0.013754&t=h&z=16&iwloc=A","50 North Street
Monticello, NEW YORK 12701
(41.656784, -74.68822)"
"Tioga County","Broome-Tioga Counties","Tioga Employment Center","1062 State Route 38 PO Box 108","Owego","New York","13827","(607) 687-8500","(607) 778-2136","btworks@labor.ny.gov","http://www.broometiogaworks.com","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1062+state+rte+38+owego+ny&sll=41.658421,-74.687634&sspn=0.007551,0.013754&ie=UTF8&ll=42.141832,-76.264493&spn=0.007494,0.013754&t=h&z=16&iwloc=A","1062 State Route
Owego, NEW YORK 13827
(42.141523, -76.2643)"
"Tompkins County","Tompkins County","Tompkins Workforce New York Career Center","Center Ithaca Suite 241 171 East State Street","Ithaca","New York","14850","(607) 272-7570","(607) 273-0568","dbradac@tompkins-co.org","http://tompkinscountyny.gov/wfny/","M-F:  8:30 a.m. - 4:30 p.m.","Adjacent Municipal Parking Garage","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=171+east+state+st+ithaca+ny&sll=42.141832,-76.264493&sspn=0.007494,0.013754&ie=UTF8&ll=42.440751,-76.496966&spn=0.007458,0.013754&t=h&z=16&iwloc=A","171 East State Street
Ithaca, NEW YORK 14850
(42.439559, -76.496906)"
"Ulster County","Ulster County","Ulster County Career Center","601 Development Court Ulster Avenue","Kingston","New York","12401","(845) 338-4696","(845) 340-3165","oet@co.ulster.ny.us","http://www.ulsterworks.com","M-F:  8:30 a.m. - 5:00 p.m.",,"City buses and Ulster County rural transportation","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=651+development+ct+kingston+ny&sll=37.0625,-95.677068&sspn=32.939885,56.337891&ie=UTF8&ll=41.947219,-73.996825&spn=0.007549,0.013754&t=h&z=16&iwloc=A","601 Development Court Ulster Avenue
Kingston, NEW YORK 12401"
"Warren County","Saratoga-Warren-Washington Counties","Warren County Career Center","333 Glen Street Suite 300","Glens Falls","New York","12801","(518) 743-0925","(518) 743-0828","DoESGlensFalls@labor.ny.gov","http://www.thejoblink.org","M-F: 8:30 a.m. - 5:00 p.m.","Private Lot","Bus","https://www.google.com/maps/place/333+Glen+St+%23300,+Glens+Falls,+NY+12801/@43.3120531,-73.6505475,17z/data=!3m1!4b1!4m2!3m1!1s0x89dfd1de1d0d4c6b:0x4b3ad9635ba2e07d","333 Glen Street
Glens Falls, NEW YORK 12801
(43.311855, -73.649044)"
"Washington County","Saratoga-Warren-Washington Counties","Career Center of Washington County","383 Broadway","Fort Edward","New York","12828","(518) 746-2390","(518) 746-2392","nwilliams@co.washington.ny.us","http://www.thejoblink.org","M-F: 8:00 a.m. - 4:00 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=383+broadway+fort+edward+ny&sll=43.286377,-73.586618&sspn=0.007357,0.013754&ie=UTF8&ll=43.287796,-73.586619&spn=0.007357,0.013754&t=h&z=16&iwloc=A","383 Broadway
Fort Edward, NEW YORK 12828
(43.286333, -73.586594)"
"Wayne County","Ontario-Seneca-Wayne-Yates Counties","Finger Lakes Works Career Center","1519 Nye Road Suite 601","Lyons","New York","14489","(315) 946-7270","(315) 946-7271","valerie.england@labor.ny.gov","http://www.fingerlakesworks.com","M-F: 8:30 a.m. - 4:30 p.m.",,,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1519+nye+rd+lyons+ny&sll=43.064655,-76.99326&sspn=0.007384,0.013754&ie=UTF8&ll=43.065533,-77.028644&spn=0.007384,0.013754&t=h&z=16&iwloc=A","1519 Nye Road
Lyons, NEW YORK 14489
(43.064795, -77.028655)"
