Plant Type,SPDES Permit Number,Facility Name,Ground or Surface,Average Design Hydraulic Flow,Street,City,State,Country,Zip Code,Latitude,Longitude,Location 1,Counties,New York Zip Codes,NYS Municipal Boundaries
Municipal,NY0270091,BEAVER FALLS SEWER DISTRICT,Surface,0.02,MAIN ST,BEAVER FALLS,NY,USA,13305,43.89,-75.44,"(43.89, -75.44)",623,1481,609
Industrial,NY0252808,BEDELL CELLARS,Ground,,36225 MAIN RD,CUTCHOGUE,NY,USA,11935,41.03,-72.47,"(41.03, -72.47)",2179,1536,1012
Municipal,NY0037281,BEEKMAN COUNTRY CLUB STP,Surface,,BEEKMAN RD,FISHKILL,NY,USA,12524,41.59,-73.78,"(41.59, -73.78)",2040,976,597
Industrial,NY0088005,BEGNAL MOTORS CAR DEALERSHIP,Surface,0.00,129 ST RTE 28,KINGSTON,NY,USA,12401,41.95,-74.03,"(41.95, -74.03)",2182,79,408
Municipal,NY0026841,BELGRAVE WPCD,Surface,2.00,34-01 255TH ST|2/374/8-11,GREAT NECK,NY,USA,11022,40.78,-73.74,"(40.78, -73.74)",2137,865,60
Industrial,NY0280160,BELLOWS POND RD WELL FIELD - PLANT NO. 4,Ground,0.09,60 BELLOWS POND RD,HAMPTON BAYS,NY,USA,11946,40.88,-72.55,"(40.88, -72.55)",2179,1604,1013
Municipal,NY0031844,BELMONT STP,Surface,0.16,WILLARD & ERIE STS,BELMONT,NY,USA,14813,42.23,-78.04,"(42.23, -78.04)",2031,1759,470
Municipal,NY0104809,BERGEN POINT WWTP,Surface,30.50,600 BERGEN AVE|SCTM  100-241-1-1.1,W BABYLON,NY,USA,11704,40.67,-73.34,"(40.67, -73.34)",2179,,1023
Industrial,NY0241555,BERKSHIRE MAINTENANCE FACILITY,Surface,0.00,EXIT B2,CHATHAM,NY,USA,12037,42.42,-73.55,"(42.42, -73.55)",619,1303,524
Municipal,NY0268976,BERNE WASTEWATER TREATMENT PLANT,Surface,0.03,ST RTE 443 - N SIDE - W OF SCHOOL,BERNE,NY,USA,12023,42.63,-74.15,"(42.63, -74.15)",2030,1150,813
Industrial,NY0266973,BEST VAL-U CLEANERS CORP,Ground,,159 FOREST AVE|NCTM# 23-29-113,LOCUST VALLEY,NY,USA,11560,40.87,-73.60,"(40.87, -73.6)",2094,1564,59
Industrial,NY0109177,BEST WESTERN PLUS,Surface,,8440 ST RTE 54,URBANA,NY,USA,14840,42.40,-77.23,"(42.4, -77.23)",2178,1779,21
Municipal,NY0099368,BETHEL KAUNEONGA LAKE STP,Surface,0.60,FLOWER AVE OFF ST RTE 55,KAUNEONGA LAKE,NY,USA,12749,41.69,-74.83,"(41.69, -74.83)",2180,1058,664
Industrial,NY0264679,BETHEL - T LANDFILL,Surface,,608 OLD WHITE LAKE TPKE,SWAN LAKE,NY,USA,,41.72,-74.79,"(41.72, -74.79)",2180,1099,664
Industrial,NY0005959,BETHLEHEM ENERGY CENTER,Surface,515.30,380 RIVER RD,GLENMONT,NY,USA,12077,42.59,-73.76,"(42.59, -73.76)",2138,1225,837
Industrial,NY0099651,BETHLEHEM - T VLY WTR TREAT PLT & RESERVOIR,Surface,0.04,NEW SALEM S RD,NEW SALEM,NY,USA,12186,42.62,-73.96,"(42.62, -73.96)",2030,16,830
Industrial,NY0291218,BIG INLET BREWING INC,Ground,,6169 Elm Flat Rd,Mayville,NY,USA,14757,42.27,-79.47,"(42.27, -79.47)",2035,1708,220
Municipal,NY0024414,BINGHAMTON JOHNSON CITY STP,Surface,35.00,4480 OLD VESTAL RD,VESTAL,NY,USA,13901,42.10,-75.96,"(42.1, -75.96)",2033,429,938
Municipal,NY0024406,BINGHAMTON SEWER SYSTEM OVERFLOWS,Surface,0.15,IN THE CITY OF BINGHAMTON|VARIOUS LOCATIONS,BINGHAMTON,NY,USA,13902,42.11,-75.91,"(42.11, -75.91)",2033,475,968
Industrial,NY0101231,BINGHAMTON TRAVEL CENTER,Surface,0.00,UPPER COURT ST,BINGHAMTON,NY,USA,13904,42.10,-75.84,"(42.1, -75.84)",2033,478,944
Industrial,NY0262358,BINGHAMTON WTR TREAT PLT,Surface,0.01,25 BROOME ST SUSQUEHANNA RIVER,BINGHAMTON,NY,USA,13901,42.10,-75.90,"(42.1, -75.9)",2033,475,968
Industrial,NY0255874,BIONIQUE TESTING LABORATORIES,Ground,,ADIRONDACK REGIONAL AIRPORT BUSINESS PARK,LAKE CLEAR JUNCTION,NY,USA,12945,44.38,-74.19,"(44.38, -74.19)",621,303,183
Municipal,NY0028410,BIRD ISLAND STP,Surface,180.00,90 W FERRY ST,BUFFALO,NY,USA,14213,42.92,-78.90,"(42.92, -78.9)",2041,69,300
Industrial,NY0069019,BISON YARD FACILITY,Surface,0.21,500 BISON PKWY,BUFFALO,NY,USA,,42.89,-78.80,"(42.89, -78.8)",2041,62,300
Industrial,NY0274712,BLACK BEAR FUEL OIL HARRIS GARAGE,Both,0.00,OLD RTE 17|EXIT 102 OFF ST RTE 17W ONTO OLD RTE 17 BLDG .5 MI ON RIGHT,MONTICELLO,NY,USA,,41.71,-74.73,"(41.71, -74.73)",2180,1052,650
Municipal,NY0062570,BLACKBERRY HILL SANITARY SD STP,Surface,0.07,SCOTT PL & NOEL CT,BREWSTER,NY,USA,10509,41.41,-73.61,"(41.41, -73.61)",627,1198,98
Industrial,NY0192392,BLENHEIM-GILBOA PUMPED STORAGE PROJECT,Surface,0.88,397 POWER PLANT ACCESS RD|ST RTE 30 - E SIDE,GILBOA,NY,USA,12076,42.45,-74.46,"(42.45, -74.46)",629,1300,172
Municipal,NY0026719,BLIND BROOK WWTP,Surface,5.00,141 OAKLAND BEACH AVE,RYE,NY,USA,10580,40.96,-73.69,"(40.96, -73.69)",2185,1342,953
Municipal,NY0024007,BLOOMFIELD - V STP,Surface,0.32,5 ELM ST,BLOOMFIELD,NY,USA,14469,42.90,-77.42,"(42.9, -77.42)",2133,239,811
Municipal,NY0020991,BLOOMINGDALE STP,Surface,0.06,112 RIVER RD,BLOOMINGDALE,NY,USA,12913,44.40,-74.08,"(44.4, -74.08)",2084,207,428
Municipal,NY0062251,BLOOMING GROVE TAPPAN HOMES SEWER DIST,Surface,0.07,NORTH DR - W SIDE,BLOOMING GROVE,NY,USA,10914,41.40,-74.19,"(41.4, -74.19)",2134,854,882
Industrial,NY0028771,BLUE LAKE WTP,Surface,0.00,STERLING LAKE RD,WARWICK,NY,USA,,41.16,-74.26,"(41.16, -74.26)",2134,1653,885
Industrial,NY0256161,BLUE MOUNTAIN LAKE WATER FILTRATION PLANT,Surface,0.00,WATER PLANT RD,BLUE MOUNTAIN LAKE,NY,USA,12812,43.87,-74.44,"(43.87, -74.44)",622,790,867
Industrial,NY0208396,BLUE MOUNTAIN WATER FILTRATION FACILITY,Surface,0.01,VAN VLIERDEN RD @ CARRELIS RD,BLUE MOUNTAIN,NY,USA,12477,42.11,-74.02,"(42.11, -74.02)",2182,330,411
Industrial,NY0279951,BLUE POINT RD WELL FIELD,Ground,,282 BLUE POINT RD W,HOLTSVILLE,NY,USA,11742,40.80,-73.05,"(40.8, -73.05)",2179,1226,1019
Industrial,NY0237817,BOHEMAI AUTO WASH,Ground,,4740 SUNRISE HWY,BOHEMIA,NY,USA,11716,40.76,-73.11,"(40.76, -73.11)",2179,1073,1019
Industrial,NY0209996,BOHEMIA LAUNDRY,Ground,0.02,876 CHURCH ST STE G & H,BOHEMIA,NY,USA,11716,40.77,-73.11,"(40.77, -73.11)",2179,1073,1019
Municipal,NY0274038,BOICEVILLE WWTP,Surface,0.08,ST RTE 28 @ ST RTE 28A,BOICEVILLE,NY,USA,12412,42.01,-74.27,"(42.01, -74.27)",2182,87,415
Municipal,NY0022381,BOLIVAR WWTP,Surface,0.40,WEST LIBERTY ST,BOLIVAR,NY,USA,14715,42.06,-78.17,"(42.06, -78.17)",2031,1696,465
Industrial,NY0078794,BONDUELLE USA INC - BERGEN FACILITY,Ground,1.85,15 CHURCH ST,BERGEN,NY,USA,14416,43.08,-77.95,"(43.08, -77.95)",2086,173,791
Industrial,NY0063681,BONDUELLE USA INC - OAKFIELD FACILITY,Both,0.85,40 STEVENS ST,OAKFIELD,NY,USA,14125,43.06,-78.28,"(43.06, -78.28)",2086,954,795
Municipal,NY0204650,BONNE VAL SUBDIVISION,Ground,0.02,FARM TO MARKET RD (CO RTE 71),GREAT VALLEY,NY,USA,14741,42.24,-78.60,"(42.24, -78.6)",2034,1719,360
Municipal,NY0020494,BOONVILLE WWTP,Surface,1.10,3040 MILL CREEK RD,BOONVILLE,NY,USA,13309,43.49,-75.33,"(43.49, -75.33)",625,767,932
Industrial,NY0258423,BOSTON VALLEY TERRA COTTA INC,Surface,0.00,6860 S ABBOTT RD,ORCHARD PARK,NY,USA,14127,42.70,-78.78,"(42.7, -78.78)",2041,956,282
Industrial,NY0261289,BOVINA WATER DISTRICT NO 1,Ground,0.01,MAIN ST & COULTER BROOK RD,BOVINA CENTER,NY,USA,13740,42.26,-74.77,"(42.26, -74.77)",2039,1632,572
Municipal,NY0026158,BOWERY BAY WASTEWATER RESOURCE RECOVERY FACILITY,Surface,150.00,43-10 BERRIAN BLVD,ASTORIA,NY,USA,11105,40.78,-73.89,"(40.78, -73.89)",2137,,196
Industrial,NY0026158,BOWERY BAY WASTEWATER RESOURCE RECOVERY FACILITY,Surface,150.00,43-10 BERRIAN BLVD,ASTORIA,NY,USA,11105,40.78,-73.89,"(40.78, -73.89)",2137,,196
Industrial,NY0008010,BOWLINE GENERATING STATION,Surface,912.10,140 SAMSONDALE AVE,WEST HAVERSTRAW,NY,USA,10993,41.21,-73.97,"(41.21, -73.97)",628,855,531
Industrial,NY0251976,BOYACK ROAD WATER TREATMENT PLANT,Surface,0.20,36 Boyack Rd,Clifton Park,NY,USA,12065,42.81,-73.79,"(42.81, -73.79)",2141,1190,1009
Municipal,NY0255726,BRAINARDSVILLE S. D. #1 WWTP,Surface,0.03,CO RD 24,BRAINARDSVILLE,NY,USA,12915,44.86,-74.04,"(44.86, -74.04)",621,213,194
Municipal,NY0030732,BRASHER FALLS SEWER DIST STP,Surface,0.20,11 FACTORY ST,BRASHER FALLS,NY,USA,13613,44.81,-74.77,"(44.81, -74.77)",2140,1474,340
Municipal,NY0027596,BREWERTON WATER POLLUTION CONTROL PLANT,Surface,3.00,5225 GUY YOUNG RD,BREWERTON,NY,USA,13029,43.24,-76.16,"(43.24, -76.16)",2132,348,703
Industrial,NY0260509,BREWERY OMMEGANG,Both,0.04,656 CO RTE 33,MIDDLEFIELD,NY,USA,,42.63,-74.94,"(42.63, -74.94)",2136,540,906
Municipal,NY0110353,BREWSTER HEIGHTS WWTP,Surface,0.15,70 PUTNAM AVE,BREWSTER,NY,USA,10509,41.40,-73.62,"(41.4, -73.62)",627,1198,98
Industrial,NY0264431,BREWSTER TRANSIT READY MIX,Ground,0.00,31 FIELDS LN,BREWSTER,NY,USA,,41.36,-73.61,"(41.36, -73.61)",627,1198,98
Municipal,NY0026581,BREWSTER - V STP,Surface,0.24,40 PARK ST,BREWSTER,NY,USA,10509,41.39,-73.62,"(41.39, -73.62)",627,1198,98
Industrial,NY0149331,BREWSTER WELL FIELDS,Surface,,360 Riverside Dr,Brewster,NY,USA,10509,41.40,-73.60,"(41.4, -73.6)",627,1198,98
Municipal,NY0279706,"BRIDGEHAMPTON RD WELL FIELD, PUMP STATION AND COMMERCIAL OFFICE",Ground,,"48 Buckskill Rd|SCTM# 300-194-2-31, 32 & 33",East Hampton,NY,USA,11937,40.96,-72.21,"(40.96, -72.21)",2179,1537,1021
Industrial,NY0256145,BRIGHTON TOWN GARAGE,Ground,,17 CO RD 31,PAUL SMITHS,NY,USA,12970,44.44,-74.23,"(44.44, -74.23)",621,292,191
Industrial,NY0195987,BRISTOL COMMACK,Ground,0.00,49 MALL DR,COMMACK,NY,USA,11725,40.82,-73.28,"(40.82, -73.28)",2179,1081,1014
Industrial,NY0233251,BRISTOL-MYERS SQUIBB COMPANY,Surface,0.10,3551 BURNET AVE,SYRACUSE,NY,USA,13221,43.07,-76.09,"(43.07, -76.09)",2132,426,702
Industrial,NY0025631,BROCKPORT WATER TREATMENT PLANT,Surface,0.13,8100 NEWCO DR,HAMLIN,NY,USA,14464,43.36,-77.92,"(43.36, -77.92)",,,554
Municipal,NY0023507,BROCTON SEWAGE TREATMENT PLANT,Surface,0.66,LAKE AVE,BROCTON,NY,USA,14716,42.40,-79.44,"(42.4, -79.44)",2035,1697,203
Industrial,NY0084671,BROOKDALE HOSPITAL MEDICAL CTR,Ground,0.00,1275 LINDEN BLVD,BROOKLYN,NY,USA,11212,40.66,-73.91,"(40.66, -73.91)",2090,890,894
Industrial,NY0225282,BROOKHAVEN COMBUSTION TURBINE,Ground,0.00,N COUNTRY RD|SCTM #200-39-1-1,WADING RIVER,NY,USA,11792,40.96,-72.88,"(40.96, -72.88)",2179,1426,1022
Industrial,NY0005835,BROOKHAVEN NATIONAL LABORATORY,Surface,6.80,53 BELL AVE|SCTM  200-505-1-1.002,UPTON,NY,USA,11973,40.87,-72.88,"(40.87, -72.88)",2179,1134,1022
Industrial,NY0008613,BROOKLYN BOTTLING CO OF MILTON WWTP,Surface,0.34,681 SOUTH RD,MILTON,NY,USA,12547,41.65,-73.96,"(41.65, -73.96)",2182,984,421
Industrial,NY0251577,BROOKLYN NAVY YARD COGENERATION PLANT,Surface,,"63 FLUSHING AVE|BROOKLYN NAVY YARD, BLDG 41 UNIT #234",BROOKLYN,NY,USA,11205,40.70,-73.98,"(40.7, -73.98)",2090,883,894
Industrial,NY0263320,BROOKS HOUSE OF BAR-B-Q,Ground,0.01,5560 ST HWY 7,ONEONTA,NY,USA,13820,42.46,-75.02,"(42.46, -75.02)",2136,447,916
Municipal,NY0031232,BROWNVILLE STP,Surface,0.65,STATE ST,BROWNVILLE,NY,USA,13615,44.00,-75.98,"(44.0, -75.98)",2089,1466,851
Industrial,NY0267911,BUCHANAN ELECTRICAL SUBSTATION,Surface,,BROADWAY - E SIDE - S OF 1ST ST,BUCHANAN,NY,USA,10511,41.26,-73.95,"(41.26, -73.95)",2185,1200,976
Industrial,NY0234826,BUCHANAN GAS TURBINE SITE,Surface,,295 BROADWAY,BUCHANAN,NY,USA,10511,41.27,-73.95,"(41.27, -73.95)",2185,1200,976
Municipal,NY0029971,BUCHANAN - V STP,Surface,0.50,6TH ST - RIVER END,BUCHANAN,NY,USA,10511,41.27,-73.94,"(41.27, -73.94)",2185,1200,976
Industrial,NY0028592,BUCKEYE ALBANY TERMINAL LLC,Surface,0.03,301 NORMANSKILL ST|PORT OF ALBANY,ALBANY,NY,USA,12202,42.62,-73.76,"(42.62, -73.76)",2030,39,814
Industrial,NY0105431,BUCKEYE BREWERTON TERMINAL,Surface,0.14,CO RTE 37  - N SIDE - W OF TRACKS|RIVER RD,BREWERTON,NY,USA,13029,43.24,-76.14,"(43.24, -76.14)",2135,348,704
Industrial,NY0218367,BUCKEYE MARCY TERMINAL,Surface,,9570 RIVERSIDE DR,MARCY,NY,USA,13403,43.13,-75.26,"(43.13, -75.26)",625,574,923
Industrial,NY0156311,BUCKEYE PIPE LINE CO LP - AUBURN,Surface,0.02,3186 GATES RD,AUBURN,NY,USA,13021,42.96,-76.53,"(42.96, -76.53)",618,343,70
Industrial,NY0005690,BUCKEYE RENSSELAER TERMINAL,Surface,,367 AMERICAN OIL RD,RENSSELAER,NY,USA,12144,42.61,-73.76,"(42.61, -73.76)",2138,1309,129
Industrial,NY0110078,BUCKEYE ROCHESTER NORTH TERMINAL,Surface,0.03,754 BROOKS AVE,ROCHESTER,NY,USA,14619,43.14,-77.66,"(43.14, -77.66)",2093,1678,537
Industrial,NY0095389,BUCKEYE ROCHESTER SOUTH TERMINAL,Surface,,675 BROOKS AVE,ROCHESTER,NY,USA,14619,43.13,-77.65,"(43.13, -77.65)",2093,1678,537
Industrial,NY0156396,BUCKEYE TERMINALS LLC - BINGHAMTON TERMINAL,Surface,,3301 OLD VESTAL RD,VESTAL,NY,USA,13850,42.10,-75.99,"(42.1, -75.99)",2033,466,937
Industrial,NY0007650,BUCKEYE TERMINALS LLC - BRONX TERMINAL,Surface,0.02,1040 E 149TH ST,BRONX,NY,USA,10455,40.80,-73.90,"(40.8, -73.9)",2032,,307
Industrial,NY0110001,BUCKEYE TERMINALS LLC - BROOKLYN TERMINAL,Surface,,722 COURT ST & GOWANUS CREEK,BROOKLYN,NY,USA,11231,40.67,-74.00,"(40.67, -74.0)",2090,814,894
Industrial,NY0001031,BUCKEYE TERMINALS LLC - GENEVA TERMINAL,Surface,0.03,459 WEST RIVER RD,GENEVA,NY,USA,14456,42.87,-76.93,"(42.87, -76.93)",2144,233,583
Industrial,NY0171409,BUFFALO NIAGARA INTERNATIONAL AIRPORT,Surface,,4454 GENESEE ST,BUFFALO,NY,USA,14240,42.94,-78.73,"(42.94, -78.73)",2041,160,298
Industrial,NY0204480,BUFFALO TERMINAL,Surface,0.01,625 ELK ST,BUFFALO,NY,USA,14210,42.86,-78.83,"(42.86, -78.83)",2041,109,300
Industrial,NY0105678,Buffalo Terminal LLC,Surface,0.01,700 GRAND ISLAND BLVD,TONAWANDA,NY,USA,14150,42.99,-78.93,"(42.99, -78.93)",2041,8,278
Industrial,NY0032174,BUFFALO WATER PLT & COL WARD PS,Surface,0.09,JERSEY ST,BUFFALO,NY,USA,14202,42.89,-78.90,"(42.89, -78.9)",2041,33,300
Industrial,NY0098566,BULLY HILL VINEYARDS,Ground,0.00,BULLY HILL RD (GREYTON H TAYLOR MEMORIAL DR),HAMMONDSPORT,NY,USA,14840,42.43,-77.21,"(42.43, -77.21)",2178,1779,21
Industrial,NY0248355,BURKE OIL & HEATING HAWTHORNE TERMINAL,Surface,,475 COMMERCE ST,MOUNT PLEASANT,NY,USA,12457,41.11,-73.79,"(41.11, -73.79)",2185,1251,963
Industrial,NY0252034,BURNT HILLS FIRE STATION,Both,0.00,811 SARATOGA RD (ST RTE 50) - N OF LAKE HILL RD,BURNT HILLS,NY,USA,12027,42.91,-73.90,"(42.91, -73.9)",2141,1153,1011
Industrial,NY0226297,BURTON INDUSTRIES,Ground,0.01,243 WYANDANCH AVE,WYANDANCH,NY,USA,11798,40.73,-73.35,"(40.73, -73.35)",2179,1035,1023
Industrial,NY0149195,BUS GARAGE,Surface,,10 GERSTEIN ST,CROTON-ON-HUDSON,NY,USA,10520,41.21,-73.87,"(41.21, -73.87)",2185,1207,976
Industrial,NY0280984,BUTTERHILL PARK WATER SYSTEM,Surface,,181 Forge Hill Rd,New Windsor,NY,USA,12553,41.46,-74.04,"(41.46, -74.04)",2134,988,889
Industrial,NY0263095,BUTTERNUTS BEER & ALE,Ground,0.00,4020 ST RTE 51|SE CORNER OF ST RTE 51 & WALTERS RD,GARRATTSVILLE,NY,USA,13342,42.62,-75.19,"(42.62, -75.19)",2136,554,904
Industrial,NY0264113,BYRAM LAKE FILTRATION PLANT,Surface,,506 Byram Lake Rd,Mount Kisco,NY,USA,10549,41.18,-73.70,"(41.18, -73.7)",2185,1328,977
Municipal,NY0160971,BYRON SD STP,Surface,0.08,ST RTE 237 - W SIDE - OPPOSITE MILL POND RD,BYRON,NY,USA,14422,43.08,-78.07,"(43.08, -78.07)",2086,176,796
Industrial,NY0033090,CADDELL DRY DOCK & REPAIR CO INC,Surface,,1515 Richmond Terrace|FOOT OF BEMENT AVE & FOOT OF BROADWAY,STATEN ISLAND,NY,USA,10310,40.64,-74.12,"(40.64, -74.12)",2139,613,585
Municipal,NY0255751,CADYVILLE WASTEWATER TREATMENT PLANT,Surface,0.01,151 BANKER RD,PLATTSBURGH,NY,USA,12901,44.70,-73.63,"(44.7, -73.63)",2038,211,3
Industrial,NY0104001,CAHOON FARMS,Ground,0.10,10951 LUMMISVILLE RD,WOLCOTT,NY,USA,14590,43.24,-76.86,"(43.24, -76.86)",631,1658,636
Municipal,NY0260819,CAIRO WWTP,Surface,0.09,CO RTE 41 NE OF HAMLET OF CAIRO,CAIRO,NY,USA,12413,42.31,-74.00,"(42.31, -74.0)",2087,88,761
Industrial,NY0270415,CAITHNESS LONG ISLAND ENERGY CENTER,Ground,,50 ZORN BLVD,SOUTH YAPHANK,NY,USA,11980,40.81,-72.94,"(40.81, -72.94)",2179,1139,1022
Industrial,NY0271471,CAITHNESS LONG ISLAND ENERGY CENTER,Ground,,50 ZORN BLVD,SOUTH YAPHANK,NY,USA,11980,40.81,-72.94,"(40.81, -72.94)",2179,1139,1022
Industrial,NY0265519,CALIBER BODYWORKS OF NEW YORK LLC - SARATOGA SPRINGS 4304,Ground,,2202 Rte 50,Saratoga Springs,NY,USA,12866,43.04,-73.83,"(43.04, -73.83)",2141,147,994
Municipal,NY0110574,CALLICOON SEWER DISTRICT,Surface,0.12,36 VIADUCT RD,CALLICOON,NY,USA,12723,41.76,-75.05,"(41.76, -75.05)",2180,1039,661
Industrial,NY0002712,CALSPAN CORP,Surface,0.02,4455 GENESEE ST,BUFFALO,NY,USA,14225,42.93,-78.72,"(42.93, -78.72)",2041,506,298
Industrial,NY0025453,CALVERTON STP,Surface,0.01,4062 GRUMMAN BLVD|135.20-1-12,CALVERTON,NY,USA,11933,40.92,-72.75,"(40.92, -72.75)",2179,1534,1017
Municipal,NY0025453,CALVERTON STP,Surface,0.01,4062 GRUMMAN BLVD|135.20-1-12,CALVERTON,NY,USA,11933,40.92,-72.75,"(40.92, -72.75)",2179,1534,1017
Municipal,NY0021377,CAMDEN WASTEWATER TREATMENT PLANT,Surface,0.80,TABERG ST,CAMDEN,NY,USA,13316,43.33,-75.74,"(43.33, -75.74)",625,773,930
Industrial,NY0262056,CAMILLUS MAINTENANCE FACILITY,Surface,,6481 POTTERY RD,WARNERS,NY,USA,13164,43.09,-76.29,"(43.09, -76.29)",2132,700,659
Industrial,NY0282499,CAMP PONTIAC,Ground,0.04,2026 CO RTE 7,Copake,NY,USA,12502,42.08,-73.59,"(42.08, -73.59)",619,947,527
Municipal,NY0030503,CAMP SMITH TRAINING SITE,Surface,0.24,POST HEADQUARTERS|RTE 6 AND RT 202,CORTLANDT MANOR,NY,USA,10567,41.30,-73.94,"(41.3, -73.94)",2185,1335,976
Municipal,NY0023485,CANAJOHARIE - V STP,Surface,2.80,INCINERATOR RD,CANAJOHARIE,NY,USA,13317,42.91,-74.57,"(42.91, -74.57)",624,774,483
Industrial,NY0261033,CANAJOHARIE-V- WATER FILTRATION PLANT,Surface,,GERHARTZ RD,PALATINE BRIDGE,NY,USA,13428,42.93,-74.57,"(42.93, -74.57)",624,1283,483
Municipal,NY0025968,CANANDAIGUA - C STP,Surface,6.50,183 SALTONSTALL ST,CANANDAIGUA,NY,USA,14424,42.88,-77.27,"(42.88, -77.27)",2133,178,780
Industrial,NY0244660,CANASAWACTA COUNTRY CLUB,Surface,,COUNTRY CLUB RD - OFF CO RTE 44,PLYMOUTH,NY,USA,13815,42.58,-75.56,"(42.58, -75.56)",2037,446,258
Municipal,NY0269573,CANASERAGA WWTP,Surface,0.10,ST RTE 70 - N SIDE - S OF CANASERAGA CRK - JUST E OF VILLAGE LINE,CANASERAGA,NY,USA,14822,42.47,-77.77,"(42.47, -77.77)",2031,1768,464
Municipal,NY0029807,CANASTOTA - V WPCP,Surface,1.73,715 N MAIN ST,CANASTOTA,NY,USA,13032,43.10,-75.76,"(43.1, -75.76)",2092,351,136
Industrial,NY0267325,CANDLEWOOD LAUNDROMAT,Ground,0.03,3 CANDLEWOOD RD,Bay Shore,NY,USA,11706,40.77,-73.27,"(40.77, -73.27)",2179,1067,1019
Industrial,NY0267490,CANON USA Inc,Ground,0.01,ONE CANON PARK|SCTM  400-254-2-4 & 49,MELVILLE,NY,USA,11747,40.78,-73.43,"(40.78, -73.43)",2179,1122,1020
Municipal,NY0236586,CANTON WASTEWATER TREATMENT PLANT,Surface,4.20,125 SULLIVAN DR,CANTON,NY,USA,13617,44.61,-75.17,"(44.61, -75.17)",2140,1478,339
Municipal,NY0021393,CAPE VINCENT SEWAGE TREATMENT PLANT,Surface,0.14,ELM & LAKE STS,CAPE VINCENT,NY,USA,13618,44.13,-76.32,"(44.13, -76.32)",2089,1479,856
Industrial,NY0241652,CAPITAL DISTRICT SALT STORAGE,Surface,,SMITH BLVD PORT OF ALBANY,ALBANY,NY,USA,,42.62,-73.76,"(42.62, -73.76)",2030,39,814
Industrial,NY0266795,CARC LLC,Ground,,1103 JERICHO TPKE,COMMACK,NY,USA,11725,40.85,-73.26,"(40.85, -73.26)",2179,1081,1014
Industrial,NY0002241,CARGILL SALT CO- WATKINS GLEN PLANT,Surface,5.13,518 E 4TH ST,WATKINS GLEN,NY,USA,14891,42.38,-76.87,"(42.38, -76.87)",2143,919,646
Industrial,NY0279978,CARLETON AVE LAUNDROMAT,Ground,0.02,120 CARLETON AVE|SCTM# 500-141-4-40.1,CENTRAL ISLIP,NY,USA,11722,40.78,-73.20,"(40.78, -73.2)",2179,1079,1019
Industrial,NY0264466,CARMEL CTL SCHOOL DIST BUS GARAGE,Surface,0.00,1099 RTE 52,KENT,NY,USA,10512,41.49,-73.68,"(41.49, -73.68)",627,1201,102
Municipal,NY0030678,CARMEL HILLSDALE ESTATES STP,Surface,0.03,CARY ST - OFF ST RTE 6N,MAHOPAC,NY,USA,10541,41.34,-73.78,"(41.34, -73.78)",2185,1352,947
Municipal,NY0031356,CARMEL SD #2 STP,Surface,1.10,US RTE 6 & BREWSTER AVE,CARMEL,NY,USA,10541,41.42,-73.67,"(41.42, -73.67)",627,1201,103
Municipal,NY0031828,CARMEL SD 6  IVY HILLS STP,Surface,0.05,GREENWAY TER & VINELAND RD,MAHOPAC,NY,USA,10541,41.34,-73.78,"(41.34, -73.78)",2185,1352,947
Municipal,NY0105252,CARMEL SEWER DIST 4 STP,Surface,0.20,NORTH RD & ORCHARD RD,MAHOPAC,NY,USA,10541,41.38,-73.79,"(41.38, -73.79)",627,1257,103
Industrial,NY0235083,CARMEL TERMINALS INC,Surface,,79 OLD RTE 6,CARMEL,NY,USA,10512,41.41,-73.66,"(41.41, -73.66)",627,1201,103
Industrial,NY0004430,CARNEGIE ENTERPRISE,Surface,0.02,STATE LINE RD,UNIONVILLE,NY,USA,10988,41.29,-74.54,"(41.29, -74.54)",2134,1654,872
Industrial,NY0232386,CAROUSEL CENTER MALL,Surface,0.05,9090 Carousel Ctr,Syracuse,NY,USA,13290,43.07,-76.17,"(43.07, -76.17)",2132,760,687
Industrial,NY0001163,CARRIER CORP THOMPSON RD SITE,Surface,0.33,6304 THOMPSON RD,SYRACUSE,NY,USA,13221,43.08,-76.09,"(43.08, -76.09)",2132,715,702
Industrial,NY0275867,CARROLL C & D MANAGEMENT FACILITY,Surface,,309 Dodge Rd,Frewsburg,NY,USA,14738,42.01,-79.09,"(42.01, -79.09)",2035,1716,223
Industrial,NY0215872,CARTHAGE ENERGY COGEN FACILITY,Surface,28.80,701 W END AVE,CARTHAGE,NY,USA,13619,43.99,-75.62,"(43.99, -75.62)",2089,1480,839
Industrial,NY0202771,CASSADAGA LAUNDROMAT AND FOOD MART,Ground,0.00,8040 St Rte 60,Cassadaga,NY,USA,14718,42.35,-79.31,"(42.35, -79.31)",2035,1699,204
Industrial,NY0268518,CASTLETON ENERGY CENTER,Surface,,1902 RIVER RD|ST RTE 9J,CASTLETON ON HUDSON,NY,USA,12033,42.54,-73.75,"(42.54, -73.75)",2138,1158,112
Municipal,NY0030970,CASTLETON ON HUDSON - V STP,Surface,0.24,ST RTE 9J - S MAIN ST,CASTLETON ON HUDSON,NY,USA,12033,42.54,-73.75,"(42.54, -73.75)",2138,1158,112
