"reg","county","name","feature","descriptn","primtveset","tentsite_s","leanto","picnctbl_s","privy","trail_s","equestr","scenicovlk","interpmtrl","wlviewplat","huntgblind","fshpieretc","boatlaunch","loadngdock","handlaunch","beach","flshtoilet","shower","url","data_type","land_unit","facility","status","setlmt","inspected","inspectdby","dateinspc","passinspc","accessible","notes","directions","kmlnotes","point_x","point_y","location"
"5","HAMILTON","Cedar River Flow at Moose River Plains WF","CANOEING","Accessible hand launch and fishing area at the dam","Y","N","N","N","N","N","N","Y","N","N","N","Y","N","N","Y","N","N","N","http://www.dec.ny.gov/lands/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-08-01T00:00:00.000","Y","Y","Campsite is up the road - not on an accessible path from the parking for the launch.",,"Description: Accessible hand launch and fishing area at the dam.","-74.4730453222","43.726098083","(43.726098083, -74.4730453222)"
"5","HAMILTON","Fourth Lake Boat Launch Site","BOATING",,"N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/32538.html#Accessible_Features","Destination Point",,"INLET STATE BOAT LAUNCH","Complete","Y","Y","Carole Fraser",,"Y","Y",,,,"-74.7942144557","43.755094384","(43.755094384, -74.7942144557)"
"5","HAMILTON","Helldiver Pond at Moose River Plains WF","CANOEING","Accessible campsite with trail to hand launch and fishing access","Y","Y","N","Y","Y","Y","N","Y","N","N","N","Y","N","N","Y","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-10-15T00:00:00.000","Y","Y","plotted at end of Helldiver Pond Road","plotted at end of Helldiver Pond Road","Description: Accessible campsite with trail to hand launch and fishing access.","-74.6944825972","43.6694896906","(43.6694896906, -74.6944825972)"
"5","HAMILTON","Icehouse Pond at Moose River Plains WF","FISHING","Accessible campsite with trail to hand launch and fishing access","Y","Y","N","Y","Y","Y","N","Y","N","N","N","Y","N","N","Y","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-10-15T00:00:00.000","Y","Y","plotted at end of Icehouse Pond Road","plotted at end of Icehouse Pond Road","Description: Accessible campsite with trail to hand launch and fishing access.","-74.7030017533","43.6644548445","(43.6644548445, -74.7030017533)"
"5","HAMILTON","John Dillon Park","PRIMITIVE CAMPSITE","Not a DEC facility. Wilderness lean-to camping area reserved from IP Easement Lands","Y","Y","Y","Y","Y","Y","N","N","Y","N","N","Y","N","Y","N","N","N","N","http://www.johndillonpark.org/","Destination Point",,"PRIVATE","Existing/Compl","N","Y","Dylan - Carole",,"Y","Y",,,"Description: NOT A DEC FACILITY. Wilderness lean-to camping area reserved from IP Easement Lands.","-74.4722950798","44.0273492714","(44.0273492714, -74.4722950798)"
"5","HAMILTON","Long Lake Boat Launch Site","BOATING",,"N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/32541.html#access","Destination Point",,"LONG LAKE STATE BOAT LAUNCH","Complete","Y","Y","Carole Fraser",,"Y","Y",,,,"-74.416003551","43.9784519922","(43.9784519922, -74.416003551)"
"5","HAMILTON","Moffitt Beach Campground","CAMPGROUND",,"N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","http://www.dec.ny.gov/outdoor/24483.html#access","Destination Point","AFP","MOFFITT BEACH CAMPGROUND","Complete","Y","Y","Doug Fitzgerald",,"Y","Y",,"along Page St.","Directions: Along Page St.","-74.3982352267","43.4934185317","(43.4934185317, -74.3982352267)"
"5","HAMILTON","Moose River Plains Site 1","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-08-01T00:00:00.000","Y","Y",,,,"-74.4753013969","43.7264279101","(43.7264279101, -74.4753013969)"
"5","HAMILTON","Moose River Plains Site 119a","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-08-01T00:00:00.000","Y","Y",,,,"-74.7642812768","43.6845074562","(43.6845074562, -74.7642812768)"
"5","HAMILTON","Moose River Plains Site 130","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-08-01T00:00:00.000","Y","Y",,,,"-74.8043089647","43.6654137985","(43.6654137985, -74.8043089647)"
"5","HAMILTON","Moose River Plains Site 34","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-08-01T00:00:00.000","Y","Y",,,,"-74.6280733276","43.6876037962","(43.6876037962, -74.6280733276)"
"5","HAMILTON","Moose River Plains Site 66","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-08-01T00:00:00.000","Y","Y",,,,"-74.7060863761","43.6788966648","(43.6788966648, -74.7060863761)"
"5","HAMILTON","Moose River Plains Site 7","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-08-01T00:00:00.000","Y","Y",,,,"-74.5809430109","43.7039512495","(43.7039512495, -74.5809430109)"
"5","HAMILTON","Moose River Plains Site 73","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-08-01T00:00:00.000","Y","Y",,,,"-74.7387695059","43.6836998652","(43.6836998652, -74.7387695059)"
"5","HAMILTON","Moose River Plains Site 90","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-08-01T00:00:00.000","Y","Y",,,,"-74.7146631902","43.6564643476","(43.6564643476, -74.7146631902)"
"5","HAMILTON","Wakely Pond at Moose River Plains WF","FISHING","Accessible campsite with trail to hand launch and fishing access","Y","Y","N","Y","Y","Y","N","Y","N","N","N","Y","N","N","Y","N","N","N","http://www.dec.ny.gov/outdoor/53596.html#Accessible_Features","Destination Point","MOOSE RIVER PLAINS","MOOSE RIVER PLAINS WILD FOREST","Complete","Y","Y","Carole Fraser","2009-10-15T00:00:00.000","Y","Y",,,"Description: Accessible campsite with trail to hand launch and fishing access.","-74.4651149192","43.7412450126","(43.7412450126, -74.4651149192)"
"5","HAMILTON","William C Whitney Wilderness","CANOEING",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","N","http://www.dec.ny.gov/outdoor/9165.html#access","Destination Point","AFP","LITTLE TUPPER LAKE HQ ADMINISTRATIVE USE AREA","Complete","Y","Y","Doug Fitzgerald",,"Y","Y",,,,"-74.5828973497","44.0492365537","(44.0492365537, -74.5828973497)"
"6","HERKIMER","Basket Factory Road Campsite","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/39865.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.0704090687","43.8617073898","(43.8617073898, -75.0704090687)"
"6","HERKIMER","McCarty Road Campsite","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/39884.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.1179082077","43.8250501759","(43.8250501759, -75.1179082077)"
"6","HERKIMER","Moss Lake Picnic Area and Campsites","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75305.html#Access","Destination Point","AFP","FULTON CHAIN WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-74.8444966018","43.7888417273","(43.7888417273, -74.8444966018)"
"6","HERKIMER","Nick's Lake Campground","CAMPGROUND",,"N","Y","N","Y","N","N","N","N","N","Y","N","Y","N","Y","Y","N","Y","Y","http://www.dec.ny.gov/outdoor/24485.html#access","Destination Point","AFP","NICKS LAKE CAMPGROUND","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-74.9815445062","43.6883049925","(43.6883049925, -74.9815445062)"
"6","HERKIMER","Quiver Pond","FISHING",,"N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75305.html#Access","Destination Point","AFP","FULTON CHAIN WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-74.8717630214","43.7385602709","(43.7385602709, -74.8717630214)"
"6","HERKIMER","Remsen Falls Picnic Site","PICNIC SITE",,"Y","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75310.html#Access","Destination Point","AFP","BLACK RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,"off Wolf Lake Landing Rd.","Directions: Off Wolf Lake Landing Rd.","-75.0357240476","43.625305605","(43.625305605, -75.0357240476)"
"6","HERKIMER","Stillwater Reservoir Boat Launch Site","BOATING","Stillwater Reservoir Boat Launch","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","Y","N","http://www.dec.ny.gov/outdoor/23891.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.0353466079","43.8903758903","(43.8903758903, -75.0353466079)"
"6","HERKIMER","Stillwater Reservoir Campsites","PRIMITIVE CAMPSITE","Raven Lake Campsite","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/34382.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,"Description: Raven Lake Campsite.","-75.0545795028","43.8965482204","(43.8965482204, -75.0545795028)"
"6","HERKIMER","Stillwater Reservoir Campsites","PRIMITIVE CAMPSITE","Site #44 at Stillwater Reservoir","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/34382.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,"Description: Site #44 at Stillwater Reservoir.","-75.0263331206","43.8719710517","(43.8719710517, -75.0263331206)"
"6","JEFFERSON","Black Pond Trail","FISHING",,"Y","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/46385.html#access","Destination Point","JEFFERSON 95","BLACK POND WMA","Existing/Compl","N","Y","Blanche Town",,"Y","Y",,,,"-76.2240412703","43.8021989413","(43.8021989413, -76.2240412703)"
"6","JEFFERSON","Black River Bay at Muskellunge Creek Hand Launch","CANOEING","Car-top launch in Dexter Marsh Wildlife Management Area","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","http://www.dec.ny.gov/outdoor/40663.html#Access","Destination Point","Jefferson 87","Dexter Bay WMA","Existing","N","Y","Blanche Town","2007-06-01T00:00:00.000","Y","Y",,"On Route 180 - 1 1/4 mile south of Village of Dexter.","Description: Car-top launch in Dexter Marsh Wildlife Management Area.  Directions:  On Route 180.","-76.048069828","43.9776079897","(43.9776079897, -76.048069828)"
"6","JEFFERSON","Cape Vincent Fisheries Station","FISHING",,"N","N","N","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","Y","Y","http://www.dec.ny.gov/outdoor/27069.html#access","Destination Point",,,"Existing","N","Y","Blanche Town",,"Y","Y",,,,"-76.3308771821","44.1298970194","(44.1298970194, -76.3308771821)"
"6","JEFFERSON","Lakeview WMA Trail","HIKING TRAIL","Lakeview accessible trail (0.7 mile) with designated parking - kiosks and benches.","Y","N","N","N","N","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/9328.html#Access","Destination Point","JEFFERSON 96","LAKEVIEW MARSH WMA","Existing","N","Y","Blanche Town","2007-06-01T00:00:00.000","Y","Y",,,"Description: Lakeview accessible trail (0.7 mile) with designated parking - kiosks and benches.","-76.208679716","43.7665853741","(43.7665853741, -76.208679716)"
"6","LEWIS","Branaugh Road Campsite","PRIMITIVE CAMPSITE","access by MAPPWD route only","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/39874.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,"Description: Access by MAPPWD route only.","-75.2879524852","43.7480083418","(43.7480083418, -75.2879524852)"
"6","LEWIS","Crystal Creek Fishing Pier at Indian Pipe SF","FISHING","access by MAPPWD route only","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/8033.html#access","Destination Point","LEWIS 24","INDIAN PIPE STATE FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,"Description: Access by MAPPWD route only.","-75.3679785971","43.8224037906","(43.8224037906, -75.3679785971)"
"6","LEWIS","Francis Lake Waterway Access Site","CANOEING",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","http://www.dec.ny.gov/outdoor/39877.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.1695152806","43.8607222986","(43.8607222986, -75.1695152806)"
"6","LEWIS","Green Pond Fishing Pier at Bonaparte's Cave SF","FISHING","access by MAPPWD route only","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/8060.html#access","Destination Point","LEWIS 28","BONAPARTE'S CAVE STATE FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,"Description: Access by MAPPWD route only.","-75.3627875441","44.1528563349","(44.1528563349, -75.3627875441)"
"6","LEWIS","Lime Quarry Fishing Pier at Onjebonge SF","FISHING",,"Y","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/8021.html#access","Destination Point","LEWIS 15","ONJEBONGE STATE FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.4939847379","44.0963760882","(44.0963760882, -75.4939847379)"
"6","LEWIS","Otter Creek Horse Trail System","EQUESTRIAN",,"Y","Y","N","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/8088.html#access","Destination Point","AFP","INDEPENDENCE RIVER STATE FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.3111780436","43.7465702765","(43.7465702765, -75.3111780436)"
"6","LEWIS","Payne Lake Waterway Access Site","CANOEING",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","http://www.dec.ny.gov/outdoor/39888.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.2940456817","43.794601433","(43.794601433, -75.2940456817)"
"6","LEWIS","Sand Pond Trail","HIKING TRAIL",,"Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/39890.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.1658791133","43.948462775","(43.948462775, -75.1658791133)"
"6","LEWIS","Smith Road Campsite","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/39891.html#access","Destination Point","AFP","INDEPENDENCE RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.1970057033","43.8466570906","(43.8466570906, -75.1970057033)"
"6","LEWIS","Soft Maple Reservoir Waterway Access Site","CANOEING",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","http://www.dec.ny.gov/lands/8086.html#Access","Destination Point","AFP","CHAMPION EASEMENT - CROGHAN TRACT","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.2071596647","43.9244940945","(43.9244940945, -75.2071596647)"
"7","MADISON","Nelson Swamp Interpretive Trail","HIKING TRAIL",,"Y","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/8150.html#access","Destination Point","MADISON 63","NELSON SWAMP UNIQUE AREA","Existing/Compl","N","Y","Carole Fraser",,"Y","Y",,"parking lot on Stone Quarry Road","Directions: Parking lot on Stone Quarry Road.","-75.8256390161","42.8909849085","(42.8909849085, -75.8256390161)"
"7","MADISON","Oneida Lake South Shore Boat Launch","BOATING",,"N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/23887.html#Access","Destination Point",,"ONEIDA LAKE BOAT LAUNCH","Existing","N","N","Russ Davall","2009-06-01T00:00:00.000","N","Y",,,,"-75.9280757382","43.1614973659","(43.1614973659, -75.9280757382)"
"7","MADISON","Upper Lelands Pond","FISHING",,"N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/23887.html#Access","Destination Point",,"LELAND POND FISHING ACCESS","Existing","N","Y","Dylan Walrath","2007-08-01T00:00:00.000","Y","Y",,,,"-75.5738115373","42.8784878111","(42.8784878111, -75.5738115373)"
"8","MONROE","Genesee River at Rochester Naval Militia","FISHING","Large concrete fishing pier","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/75684.html#Genesee","Destination Point",,,"Complete","N","Y","Peter Austerman","2011-05-02T00:00:00.000","Y","Y","Peter Austerman sent photos - saved to L: Drive/Access/All Photos",,"Description: Large concrete fishing pier.","-77.603987124","43.2557310104","(43.2557310104, -77.603987124)"
"4","MONTGOMERY","Nelliston Boat Launch Site","BOATING",,"Y","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/23885.html#Accessibility","Destination Point",,,"Existing/Compl","N","Y","Dylan Walrath - Ira F","2009-09-07T00:00:00.000","Y","Y",,,,"-74.6111827875","42.925445456","(42.925445456, -74.6111827875)"
"1","NASSAU","Oyster Bay Western Waterfront Boat Launch Site","BOATING",,"N","N","N","Y","N","N","N","N","Y","Y","N","Y","Y","Y","N","N","Y","N","http://www.dec.ny.gov/outdoor/7780.html#Access","Destination Point",,"JAKOBSON SHIPYARD TIDAL WETLANDS AREA","Existing/Compl","N","Y","Henry Doll",,"Y","Y",,,,"-73.5393787623","40.8760475594","(40.8760475594, -73.5393787623)"
"6","ONEIDA","Little Long Lake Hand Launch and Campsite","CANOEING","Accessible canoe launch and campsites","Y","Y","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","http://www.dec.ny.gov/lands/75310.html#Access","Destination Point","AFP","BLACK RIVER WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y","DEC Lands layer is missing the part of the Forest Preserve parcel on which this launch was built",,"Description: Accessible canoe launch and campsites.","-75.1540921279","43.5523075199","(43.5523075199, -75.1540921279)"
"6","ONEIDA","Oriskany Creek","FISHING","Small pier in Village of Oriskany Falls - off of sidewalk","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/75696.html#Oriskany","Destination Point",,"ORISKANY CREEK FISHING ACCESS","Existing","N","Y","Dylan Walrath","2007-08-01T00:00:00.000","Y","Y",,,"Description: Small pier in Village of Oriskany Falls off of sidewalk.","-75.4604553741","42.9384158505","(42.9384158505, -75.4604553741)"
"6","ONEIDA","Rome Fish Hatchery","FISHING","Fishing pier across the street from the Rome Fish Hatchery","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/75696.html#Rome","Destination Point","ONEIDA","ROME FISH HATCHERY","Existing","N","Y","Blanche Town","2005-10-01T00:00:00.000","Y","Y",,,"Note: Fishing pier across the street from the Rome Fish Hatchery.","-75.4376661184","43.2614511373","(43.2614511373, -75.4376661184)"
"7","ONONDAGA","Hamlin Marsh WMA Viewing Platform","NATURE OBSERVATION",,"N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/70704.html#Access","Destination Point",,"HAMLIN MARSH WMA","Existing","N","Y","Dylan Walrath","2007-08-01T00:00:00.000","Y","Y",,"along Route 481","Directions: Along Route 481.","-76.1961059742","43.1693505082","(43.1693505082, -76.1961059742)"
"7","ONONDAGA","Labrador Hollow Unique Area","HIKING TRAIL","Tinkers Falls accessible trail (1300') to waterfall","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/37070.html#Access","Destination Point",,"LABRADOR HOLLOW UNIQUE AREA","Existing/Compl","N","N",,,"N","Y",,,"Description: Tinkers Falls accessible trail (1300') to waterfall.","-76.035695343","42.7801231978","(42.7801231978, -76.035695343)"
"7","ONONDAGA","Labrador Hollow Unique Area","FISHING","Fishing platform and canoe launch","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","http://www.dec.ny.gov/lands/37070.html#Access","Destination Point",,"LABRADOR HOLLOW UNIQUE AREA","Existing","N","Y","Dylan - Carole",,"Y","Y",,,"Description: Fishing platform and canoe launch.","-76.0541343133","42.785899994","(42.785899994, -76.0541343133)"
"7","ONONDAGA","Labrador Hollow Unique Area","NATURE OBSERVATION","1 -990 ft. boardwalk","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/37070.html#Access","Destination Point",,"LABRADOR HOLLOW UNIQUE AREA","Existing","N","Y","Dylan - Carole",,"Y","Y",,,"Description: 1 -990 ft. boardwalk.","-76.0519948407","42.7925402669","(42.7925402669, -76.0519948407)"
"7","ONONDAGA","Skaneateles Lake Boat Launch Site","BOATING","Steep lakeshore: parking uphill from launch - driveway slope not accessible - passenger dropoff @ dock","N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/23881.html#access","Destination Point",,"SKANEATELES LAKE BOAT LAUNCH","Existing","N","N","Russ Davall","2009-06-01T00:00:00.000","N","Y",,,"Note: Steep lakeshore - parking uphill from launch - driveway slope not accessible - passenger dropoff at dock.","-76.4222161276","42.9110648167","(42.9110648167, -76.4222161276)"
"7","ONONDAGA","Three Rivers WMA Viewing Platform","NATURE OBSERVATION","Eagle viewing platform along Sixty Rd.","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/57340.html#Access","Destination Point","ONONDAGA 93","THREE RIVERS WMA","Existing/Compl","N","Y","Dylan Walrath","2007-08-22T00:00:00.000","Y","Y",,,"Description: Eagle viewing platform along Sixty Rd.","-76.3235596954","43.2092323215","(43.2092323215, -76.3235596954)"
"7","OSWEGO","Oneida Lake at I-81","FISHING","Access to South side of the lake","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/41034.html#Access","Destination Point",,"ONEIDA LAKE FISHING ACCESS","Existing","N","Y","Dylan Walrath","2007-08-01T00:00:00.000","Y","Y",,,"Description: Access to South side of the lake.","-76.1308071243","43.2328372752","(43.2328372752, -76.1308071243)"
"7","OSWEGO","Oneida Lake at I-81","FISHING","Access to North side of the lake","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/41034.html#Access","Destination Point",,"ONEIDA LAKE FISHING ACCESS","Existing","N","Y","Dylan Walrath","2007-08-01T00:00:00.000","Y","Y",,,"Description: Access to North side of the lake.","-76.1305131638","43.2413303771","(43.2413303771, -76.1305131638)"
"7","OSWEGO","Oneida Lake at Toad Harbor","FISHING","no designated parking","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/41034.html#Access","Destination Point","OSWEGO 92","THREE MILE BAY WMA","Existing","N","Y","Dylan Walrath","2007-08-01T00:00:00.000","Y","Y",,,"Note: No designated parking.","-76.0874323377","43.2414601992","(43.2414601992, -76.0874323377)"
"7","OSWEGO","Salmon River at NY Route 3","FISHING",,"N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/37926.html#Access","Destination Point",,"SALMON RIVER FISHING ACCESS","Existing","N","Y","Dylan Walrath","2007-08-01T00:00:00.000","Y","Y",,"North side of River along Rte. 3","Directions: North side of River along Rte. 3.","-76.1870379024","43.5709280332","(43.5709280332, -76.1870379024)"
"7","OSWEGO","Salmon River Falls Trail","HIKING TRAIL",,"Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/63578.html#Access","Destination Point",,"SALMON RIVER FALLS UNIQUE AREA","Existing/Compl","N","Y","Carole Fraser",,"Y","Y",,,,"-75.9429914838","43.5491134979","(43.5491134979, -75.9429914838)"
"7","OSWEGO","Salmon River Fish Hatchery","INTERPRETIVE SITE",,"N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","http://www.dec.ny.gov/outdoor/21663.html#access","Destination Point",,"SALMON RIVER FISH HATCHERY","Existing/Compl","N","Y","Dylan Walrath","2007-08-22T00:00:00.000","Y","Y",,"off County Rte. 22","Directions: Off County Rte. 22.","-75.9922395025","43.5095736043","(43.5095736043, -75.9922395025)"
"7","OSWEGO","Salmon River Reservoir at Redfield","FISHING","Accessible viewing platform with fishing at high water","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","N","N","N","N","http://www.dec.ny.gov/outdoor/60775.html#Access","Destination Point","OSWEGO 10","HALL ISLAND STATE FOREST","Existing","N","Y","Dylan Walrath","2007-08-22T00:00:00.000","Y","Y",,,"Description: Accessible viewing platform with fishing at high water.","-75.8203981347","43.5299389863","(43.5299389863, -75.8203981347)"
