"api_wellno","cnty","coname","hole","sidetrck","completion","well_typ","field","wl_status","well_nm","town","prod_form","production","gas","water","oilprod","year","geocoded_column"
"31009247540000","Cattaraugus","Pennhills Resources, LLC","24754","00","00","OD","Bradford","AC","Rumsey Devonian Sec 10 Lot 2 152","Allegany","Upper Devonian","12","495","38","105","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31029218360000","Erie","Cotton Well Drilling Company, Inc.","21836","00","00","GD","North Collins","IN","Ricotta 1","North Collins","Medina","0","0","0","0","2018","
North Collins, NY 
(42.595159, -78.940951)"
"31029207580000","Erie","Amos Zittel & Sons, Inc.","20758","00","00","GD","Brant-Eden","AC","Zittle 6","Eden","Medina","12","1","12","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31003653310000","Allegany","C.O.G. Development & Resources, Inc.","65331","00","00","OD","Richburg","IN","Meadowbank mt31","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31013183780000","Chautauqua","PPP Future Development Inc.","18378","00","00","GD","Lakeshore","AC","Carpenter 4","Ellington","Medina","12","737","0","0","2018","
Ellington, NY 
(42.215868, -79.108075)"
"31009128240000","Cattaraugus","McCracken Oil & Gas, LLC","12824","00","00","OD","Bradford","AC","Chipchop No W-35","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","0","2","31","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31013211390000","Chautauqua","Empire Energy E&P LLC","21139","00","00","GD","Lakeshore","AC","Tompkins, R 1","Clymer","Medina","10","92","0","0","2018","
Clymer, NY 
(42.02082, -79.629966)"
"31121172820000","Wyoming","United States Gypsum Company","17282","00","00","GD","Danley Corners","AC","Dahler 1","Bennington","Medina","12","846","14","0","2018","
Bennington, NY 
(42.837023, -78.397809)"
"31003628030000","Allegany","Schiralli, Bradley L.","62803","00","00","OD","Richburg","AC","Progressive 8","Bolivar","Richburg","6","1","1","1","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31009226490000","Cattaraugus","Greenridge Oil Company LLC","22649","00","00","GD","Lakeshore","AC","Gardner 2","Leon","Whirlpool","11","2524","10","0","2018","
Leon, NY 
(42.293071, -79.01636)"
"31013185050000","Chautauqua","Stedman Energy, Inc.","18505","00","00","GD","Lakeshore","AC","Orcutt 1","North Harmony","Medina","11","942","50","0","2018","
North Harmony, NY 
(42.094296, -79.374999)"
"31013252810000","Chautauqua","Vertical Energy, Inc.","25281","00","00","GD","Lakeshore","AC","McIntyre 1","Portland","Medina","12","1990","0","0","2018","
Portland, NY 
(42.379838, -79.467344)"
"31009193580000","Cattaraugus","Cal Ban Corp.","19358","00","00","OD","Five Mile","AC","Cal Ban Cb32","Allegany","Chipmunk & Bradford 3rd","12","1","1","3","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31029030100000","Erie","Giras, Daniel F.","03010","00","00","GD","Alden-Lancaster","AC","1 Twin Creek","Alden","Medina","12","1","0","0","2018","
Alden, NY 
(42.900146, -78.4922)"
"31003679760000","Allegany","Sturdevant, Walter B.","67976","00","00","IW","Richburg","IN","J&R Oil Lot 8 w42","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31029684550000","Erie","Empire Energy E&P LLC","68455","00","00","GD","Alden-Lancaster","AC","Wahl(Atwood)616-I","Lancaster","Medina","11","7727","0","0","2018","
Lancaster, NY 
(42.892784, -78.676417)"
"31053261590000","Madison","Minard Run Oil Company","26159","00","00","GE","Lebanon","AC","Parteko 3H","Lebanon","Herkimer","12","10641","0","0","2018","
Lebanon, NY 
(42.780748, -75.647667)"
"31003639320000","Allegany","Saint John Exploration & Production, Inc.","63932","00","00","OD","Richburg","IN","Trio Farm 110b","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31009636310000","Cattaraugus","Stephan, Phillip D.","63631","00","00","OD","Chipmunk","IN","Pfeiffer 10","Allegany","Bradford & Chipmunk","0","0","0","0","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013204040000","Chautauqua","Stedman Energy, Inc.","20404","00","00","GD","Lakeshore","AC","Eddy 2","Harmony","Medina","12","215","0","0","2018","
Harmony, NY 
(42.074924, -79.486378)"
"31013129910000","Chautauqua","U. S. Energy Development Corporation","12991","00","00","GD","Lakeshore","AC","Odonohue 1","Pomfret","Medina","12","948","0","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31013220850000","Chautauqua","PPP Future Development Inc.","22085","00","00","GD","Lakeshore","AC","Edwards 1","North Harmony","Medina","12","1376","0","0","2018","
North Harmony, NY 
(42.094296, -79.374999)"
"31009247170000","Cattaraugus","Pennhills Resources, LLC","24717","00","00","OD","Bradford","AC","Rumsey Devonian Sec 10 Lot 3 #136","Allegany","Upper Devonian","12","495","38","105","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31003127480000","Allegany","Moon Dog Hunting Camp, Inc.","12748","00","00","OD","Beech Hill-Independence","AC","1 Givens 2","Independence","Fulmer Valley","12","1","0","0","2018","
Independence, NY 
(42.088045, -77.781386)"
"31017238900003","Chenango","Minard Run Oil Company","23890","00","03","GE","Beaver Meadow - Herkimer pool","AC","Buffa 2-439","Plymouth","Herkimer","12","8354","353","0","2018","
Plymouth, NY 
(42.617289, -75.602842)"
"31003639670000","Allegany","Saint John Exploration & Production, Inc.","63967","00","00","OD","Richburg","IN","Trio Farm 58","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31003666610000","Allegany","Hewitt Oil, LLC","66661","00","00","OD","Richburg","AC","Wyvell 9","Alma","Richburg","12","0","0","13","2018","
Alma, NY 
(42.012207, -78.060759)"
"31015238140000","Chemung","Repsol Oil & Gas USA, LLC","23814","00","00","GW","Darling Creek","IN","Stoscheck 1","Van Etten","Black River","0","0","0","0","2018","
Van Etten, NY 
(42.198807, -76.552174)"
"31013112710000","Chautauqua","Farrar, Irmgard","11271","00","00","GD","Lakeshore","AC","Farrar 78-1s","Portland","Medina","12","1","0","0","2018","
Portland, NY 
(42.379838, -79.467344)"
"31029162610000","Erie","Cotton Well Drilling Company, Inc.","16261","00","00","GD","Brant-Eden","IN","Kozak 1","Boston","Medina","0","0","0","0","2018","
Boston, NY 
(42.623202, -78.731581)"
"31009677630000","Cattaraugus","Perkins & Perkins Oil Co. Inc.","67763","00","00","OD","Four Mile","IN","Oak Hill 9","Allegany","Bradford","0","0","0","0","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31009167820000","Cattaraugus","Empire Energy E&P LLC","16782","00","00","GD","Lakeshore","AC","Bromley, J 1","Leon","Medina","12","1057","0","0","2018","
Leon, NY 
(42.293071, -79.01636)"
"31003552090000","Allegany","Helmhold Oil Incorporated","55209","00","00","OD","Fulmer Valley","IN","Roeske Lot 75 32","Wellsville","Fulmer Valley","0","0","0","0","2018","
Wellsville, NY 
(42.120693, -77.946058)"
"31013209030000","Chautauqua","PPP Future Development Inc.","20903","00","00","GD","Lakeshore","AC","Pascatore 1 6724","Busti","Medina","3","32","0","0","2018","
Busti, NY 
(42.038067, -79.283549)"
"31003104460000","Allegany","Klein Oil & Logging","10446","00","00","OD","Richburg","AC","41-68 Lot 68","Alma","Richburg","12","1","20","126","2018","
Alma, NY 
(42.012207, -78.060759)"
"31013114230000","Chautauqua","Empire Energy E&P LLC","11423","00","00","GD","Lakeshore","AC","Jusko S. 1210 1","Pomfret","Medina","12","421","0","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31013183880000","Chautauqua","Empire Energy E&P LLC","18388","00","00","GD","Lakeshore","AC","Lawson, A 2","Ellington","Medina","12","847","0","0","2018","
Ellington, NY 
(42.215868, -79.108075)"
"31051173680000","Livingston","Lenape Resources, Inc.","17368","00","00","GD","Uhley Corners-Caledonia","AC","Powell 154","York","Medina","12","1590","30","0","2018","
York, NY 
(42.871099, -77.885584)"
"31015239130000","Chemung","Repsol Oil & Gas USA, LLC","23913","00","00","GW","New Field Wildcat","IN","DiFasi 1","Veteran","Black River","0","0","0","0","2018","
Veteran, NY 
(42.080299, -73.994698)"
"31013218170000","Chautauqua","Chautauqua Energy, Inc.","21817","00","00","GD","Lakeshore","AC","Murty 1","Portland","Medina","12","101","0","0","2018","
Portland, NY 
(42.379838, -79.467344)"
"31013180000000","Chautauqua","PPP Future Development Inc.","18000","00","00","GD","Lakeshore","AC","Henderson 1","Ellicott","Medina","12","1369","0","0","2018","
Ellicott, NY 
(42.734402, -78.731697)"
"31009246990000","Cattaraugus","Dallas Energy, LLC","24699","00","00","OD","Bradford","AC","Potter Lumber PL3","Carrollton","Chipmunk & Bradford 3rd","12","238","310","98","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31029252450000","Erie","U. S. Energy Development Corporation","25245","00","00","GD","Concord","IN","Emerling 3","Concord","Medina","0","0","0","0","2018","
Concord, NY 
(42.535259, -78.731387)"
"31013110860000","Chautauqua","P&H Gas, LLC","11086","00","00","GD","Lakeshore","AC","Giambra C&L 1192","Pomfret","Medina","12","27","0","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31013104830000","Chautauqua","Empire Energy E&P LLC","10483","00","00","GD","Lakeshore","AC","Gruber 14","Chautauqua","Medina","12","934","0","0","2018","
Chautauqua, NY 
(42.251704, -79.501693)"
"31009102290000","Cattaraugus","Bennett, Albert J","10229","00","00","OD","Bradford","AC","Quaker State Farm-Out 21","Olean","Chipmunk & Bradford 2nd","2","11","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013226460000","Chautauqua","PPP Future Development Inc.","22646","00","00","GD","Lakeshore","AC","Peterson 1","Busti","Medina","12","1426","0","0","2018","
Busti, NY 
(42.038067, -79.283549)"
"31013212060000","Chautauqua","Empire Energy E&P LLC","21206","00","00","GD","Lakeshore","AC","Caflisch, E 4-Q","Clymer","Medina","12","838","21","0","2018","
Clymer, NY 
(42.02082, -79.629966)"
"31013088730000","Chautauqua","Empire Energy E&P LLC","08873","00","00","OD","Busti","AC","Anderson 10","Busti","Glade","5","0","0","1","2018","
Busti, NY 
(42.038067, -79.283549)"
"31009242590000","Cattaraugus","Snyder Brothers, Inc.","24259","00","00","OD","Bradford","PA","Nichols Run SBNR1","Allegany","Bradford & Chipmunk","3","0","2","3","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31029248800001","Erie","U. S. Energy Development Corporation","24880","00","01","GD","North Collins","AC","Taylor 8A","Collins","Medina","12","126","0","0","2018","
Collins, NY 
(42.496522, -78.914064)"
"31003605920000","Allegany","Collins, David","60592","00","00","OD","Richburg","IN","Jones 05","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31013208070000","Chautauqua","Howell, Betty L.","20807","00","00","GD","Lakeshore","AC","G. Howell 1","Busti","Medina","12","1","0","0","2018","
Busti, NY 
(42.038067, -79.283549)"
"31003198700000","Allegany","Collins Oil Co.","19870","00","00","OD","Richburg","AC","Duke 8","Genesee","Richburg","6","0","1","2","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31003554860000","Allegany","Simon of Bolivar Enterprises, Inc.","55486","00","00","OD","Richburg","AC","McDivitt 23","Bolivar","Richburg","8","0","20","2","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31003680030000","Allegany","Sturdevant, Walter B.","68003","00","00","OD","Richburg","IN","J&R Oil Lot 8 102","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31009245380000","Cattaraugus","Pennhills Resources, LLC","24538","00","00","OD","Bradford","AC","Rumsey Devonian Sec 14 Lot 3-259","Allegany","Upper Devonian","12","519","24","133","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31003657140000","Allegany","Pine Oil Co.","65714","00","00","IW","Richburg","IN","Pine Oil 127","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31011204880000","Cayuga","Union Springs Central School District","20488","00","00","GD","West Auburn","AC","Fee 1","Springport","Queenston","12","1507","0","0","2018","
Springport, NY 
(42.842233, -76.691958)"
"31029183900000","Erie","Stedman Energy, Inc.","18390","00","00","GD","Alden-Lancaster","AC","Radner 1","Newstead","Medina","12","1478","0","0","2018","
Newstead, NY 
(43.021136, -78.495603)"
"31051175230000","Livingston","George, Jonathan & Suzan","17523","00","00","GD","Uhley Corners-Caledonia","AC","Doolittle 2","York","Medina","4","1","0","0","2018","
York, NY 
(42.871099, -77.885584)"
"31121244400000","Wyoming","Lenape Resources, Inc.","24440","00","00","GD","Leicester","AC","Van Allen R 413","Covington","Medina","12","2967","1","0","2018","
Covington, NY 
(42.853421, -78.010388)"
"31009232500000","Cattaraugus","Alma Gas, Inc.","23250","00","00","GD","Olean","IN","Young 2","Olean","Bradford & Chipmunk","0","0","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013172020000","Chautauqua","Empire Energy E&P LLC","17202","00","00","GD","Lakeshore","AC","Shields, R 2","Poland","Medina","12","1622","0","0","2018","
Poland, NY 
(43.226463, -75.062063)"
"31013113620000","Chautauqua","Empire Energy E&P LLC","11362","00","00","GD","Lakeshore","AC","Lowes 245","Ripley","Medina","12","468","13","0","2018","
Ripley, NY 
(42.266859, -79.710476)"
"31013279670000","Chautauqua","Vertical Energy, Inc.","27967","00","00","OD","Busti","AC","Crandall 3","Busti","Glade","12","1","1","41","2018","
Busti, NY 
(42.038067, -79.283549)"
"31003673700000","Allegany","Karen D. Mott & Mark D. Covert","67370","00","00","OD","Richburg","AC","Cobble 05","Wirt","Richburg","6","1","0","0","2018","
Wirt, NY 
(42.137408, -78.150594)"
"31009221380000","Cattaraugus","Stevenson, Scott R Jr","22138","00","00","OD","Bradford","AC","Degitz 5","Carrollton","Bradford & Chipmunk","6","1","6","25","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31003552730000","Allegany","SK Enterprises","55273","00","00","OD","Richburg","IN","Stoney 1","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31013227320000","Chautauqua","U. S. Energy Development Corporation","22732","00","00","GD","Lakeshore","AC","Becker 3","Portland","Medina","11","213","0","0","2018","
Portland, NY 
(42.379838, -79.467344)"
"31053161300000","Madison","Minard Run Oil Company","16130","00","00","GE","Lebanon","AC","Morris 1","Lebanon","Herkimer-Oneida","12","240","0","0","2018","
Lebanon, NY 
(42.780748, -75.647667)"
"31009284140000","Cattaraugus","Dimes Energy GP Inc.","28414","00","00","OD","Bradford","AC","DW-25","Allegany","Chipmunk, Bradford 2nd & 3rd","12","17","396","953","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31003559480000","Allegany","PPP Future Development Inc.","55948","00","00","OD","Richburg","IN","Daggett 13 (Lot 9)","Clarksville","Richburg","0","0","0","0","2018","
Clarksville, NY 
(42.575802, -73.964401)"
"31003283350000","Allegany","Western New York Drilling Associates Joint Venture","28335","00","00","OD","Fulmer Valley","AC","Maggie Mae 2","Andover","Fulmer Valley","12","2","0","0","2018","
Andover, NY 
(42.156405, -77.795231)"
"31029030630000","Erie","PPP Future Development Inc.","03063","00","00","GD","Alden-Lancaster","AC","St.George(Gehm)1903-I","Alden","Medina","12","1046","0","0","2018","
Alden, NY 
(42.900146, -78.4922)"
"31009117230000","Cattaraugus","Arrowhead Resources, Inc.","11723","00","00","GW","Ashford","AC","Kelview 1","Ashford","Medina","10","1945","0","0","2018","
Ashford, NY 
(42.403846, -78.612179)"
"31013130500000","Chautauqua","U. S. Energy Development Corporation","13050","00","00","GD","Lakeshore","IN","Newton 2","Pomfret","Medina","0","0","0","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31013275540000","Chautauqua","Nucomer Energy LLC","27554","00","00","GD","Lakeshore","IN","Meeder R 1","Ripley","Medina","0","0","0","0","2018","
Ripley, NY 
(42.266859, -79.710476)"
"31009282700000","Cattaraugus","McKellpee Energy Corp.","28270","00","00","NL","Bradford","DC","OB 31-1","Olean","Not Applicable","1","1","0","1","2018","
Olean, NY 
(42.077495, -78.429849)"
"31037030990000","Genesee","Empire Energy E&P LLC","03099","00","00","GD","Alden-Lancaster","AC","Hill 1874-I","Darien","Medina","11","1654","0","0","2018","
Darien, NY 
(42.902048, -78.350767)"
"31029201080000","Erie","Stedman Energy, Inc.","20108","00","00","GD","Brant-Eden","AC","Phillips Unit 1","Evans","Surficial","2","17","0","0","2018","
Evans, NY 
(42.638457, -79.027689)"
"31003217590000","Allegany","Plants and Goodwin, Inc.","21759","00","00","OD","Richburg","AC","Nelson 25","Wirt","Richburg","12","332","16","48","2018","
Wirt, NY 
(42.137408, -78.150594)"
"31013121570000","Chautauqua","PPP Future Development Inc.","12157","00","00","GD","Lakeshore","AC","Scolton 1","North Harmony","Medina","12","110","0","0","2018","
North Harmony, NY 
(42.094296, -79.374999)"
"31009561870000","Cattaraugus","Severtson, James C.","56187","00","00","OD","Chipmunk","AC","Homer 16","Allegany","Not Applicable","6","1","1","2","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31003673690000","Allegany","Karen D. Mott & Mark D. Covert","67369","00","00","OD","Richburg","AC","Cobble 04","Wirt","Richburg","12","1","0","0","2018","
Wirt, NY 
(42.137408, -78.150594)"
"31013144720000","Chautauqua","Empire Energy E&P LLC","14472","00","00","GD","Lakeshore","AC","Mullard Sr 1","Busti","Medina","12","4211","0","0","2018","
Busti, NY 
(42.038067, -79.283549)"
"31009202740000","Cattaraugus","Cal Ban Corp.","20274","00","00","OD","Five Mile","AC","Munson 13","Allegany","Chipmunk, Bradford 2nd & 3rd","12","1","1","1","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31009227180000","Cattaraugus","Woods Oil Company, Inc.","22718","00","00","OD","Chipmunk","AC","Woods 8","Carrollton","Chipmunk & Bradford 2nd","12","1","5","35","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31003563020000","Allegany","PPP Future Development Inc.","56302","00","00","OD","Richburg","IN","Daggett 181","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31009241410000","Cattaraugus","Pennhills Resources, LLC","24141","00","00","OD","Chipmunk","AC","Rumsey Devonian Sec 14 Lot 1-86","Allegany","Bradford & Chipmunk","12","519","24","133","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31037194760000","Genesee","United States Gypsum Company","19476","00","00","GD","Huron Creek","AC","Willard 1","Darien","Medina","12","1166","0","0","2018","
Darien, NY 
(42.902048, -78.350767)"
"31009276620001","Cattaraugus","U. S. Energy Development Corporation","27662","00","01","OD","Bradford","IN","Young 167","Olean","Upper Devonian","0","0","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013145490000","Chautauqua","Empire Energy E&P LLC","14549","00","00","GD","Lakeshore","AC","Clute 586","Westfield","Medina","12","916","10","0","2018","
Westfield, NY 
(42.324884, -79.573821)"
"31013163110000","Chautauqua","Stedman Energy, Inc.","16311","00","00","GD","Lakeshore","AC","NYSRA 6-6","Stockton","Medina","6","200","0","0","2018","
Stockton, NY 
(42.316097, -79.359685)"
"31037031010000","Genesee","PPP Future Development Inc.","03101","00","00","GD","Alden-Lancaster","AC","Reynolds 1873-I","Darien","Medina","3","20","0","0","2018","
Darien, NY 
(42.902048, -78.350767)"
"31003674960000","Allegany","Sturdevant, Walter B.","67496","00","00","OD","Richburg","IN","Sloan 28","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31009241450000","Cattaraugus","Pennhills Resources, LLC","24145","00","00","OD","Chipmunk","AC","Rumsey Devonian Sec 14 Lot 3-36","Allegany","Bradford & Chipmunk","12","519","24","133","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013121310000","Chautauqua","Empire Energy E&P LLC","12131","00","00","GD","Lakeshore","AC","Farver 1248 1","Portland","Medina","12","1350","26","0","2018","
Portland, NY 
(42.379838, -79.467344)"
"31121136620000","Wyoming","PPP Future Development Inc.","13662","00","00","GD","Leicester","AC","Wilkie, L 1","Warsaw","Medina","12","1446","0","0","2018","
Warsaw, NY 
(42.740219, -78.132589)"
"31009169320000","Cattaraugus","Empire Energy E&P LLC","16932","00","00","GD","Lakeshore","AC","Jochum J 1","Persia","Medina","12","3759","0","0","2018","
Persia, NY 
(42.384131, -78.936278)"
"31003677830000","Allegany","Iron Dinosaur Oil","67783","00","00","OD","Browning","IN","Browning 10","Scio","Scio","0","0","0","0","2018","
Scio, NY 
(42.171429, -77.97865)"
"31009677590000","Cattaraugus","Perkins & Perkins Oil Co. Inc.","67759","00","00","OD","Four Mile","IN","Oak Hill 3","Allegany","Bradford Third","0","0","0","0","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31003055480000","Allegany","Richardson Petroleum Corp.","05548","00","00","OD","Beech Hill-Independence","AC","Austin 19","Independence","Fulmer Valley","12","160","1","4","2018","
Independence, NY 
(42.088045, -77.781386)"
"31013088720000","Chautauqua","Empire Energy E&P LLC","08872","00","00","OD","Busti","AC","Anderson 9","Busti","Glade","5","0","0","1","2018","
Busti, NY 
(42.038067, -79.283549)"
"31037139740000","Genesee","United States Gypsum Company","13974","00","00","GD","Huron Creek","AC","Hegge 1","Alexander","Medina","12","505","2","0","2018","
Alexander, NY 
(42.901295, -78.256925)"
"31009246390000","Cattaraugus","Pennhills Resources, LLC","24639","00","00","OD","Bradford","AC","Rumsey Devonian Sec 10 Lot 4-181","Allegany","Upper Devonian","12","495","38","105","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31009247290000","Cattaraugus","Pennhills Resources, LLC","24729","00","00","OD","Bradford","AC","Rumsey Devonian Sec 10 Lot 1 #148","Allegany","Upper Devonian","12","495","38","105","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31029248460000","Erie","U. S. Energy Development Corporation","24846","00","00","GD","North Collins","IN","Werneth 2","North Collins","Medina","0","0","0","0","2018","
North Collins, NY 
(42.595159, -78.940951)"
"31003663540000","Allegany","Crooks, John C","66354","00","00","OD","Richburg","IN","Childs 13","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31009114780000","Cattaraugus","Boberg, Agnes","11478","00","00","GD","Pigeon Hill","AC","Edmund, R 20221","Freedom","Medina","12","1","0","0","2018","
Freedom, NY 
(42.484662, -78.330681)"
"31013278890000","Chautauqua","Johnson, Mark & Troy","27889","00","00","OD","Busti","AC","Pangborn 13","Busti","Glade","12","0","2","120","2018","
Busti, NY 
(42.038067, -79.283549)"
"31009609820000","Cattaraugus","McCracken Oil & Gas, LLC","60982","00","00","OD","Chipmunk","AC","B/R 38","Allegany","Bradford & Chipmunk","12","0","419","137","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013202460000","Chautauqua","Universal Resources Holdings, Incorporated","20246","00","00","GD","Lakeshore","AC","Husarek Drilling Unit 3","Charlotte","Medina","4","47","0","0","2018","
Charlotte, NY 
(43.255001, -77.617203)"
"31013218960000","Chautauqua","PPP Future Development Inc.","21896","00","00","GD","Lakeshore","IN","Ehmke, W 1","Pomfret","Medina","0","0","0","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31029190970000","Erie","United States Gypsum Company","19097","00","00","GD","Alden-Lancaster","AC","Snyder 6","Alden","Medina","12","1566","12","0","2018","
Alden, NY 
(42.900146, -78.4922)"
"31011153770000","Cayuga","Minard Run Oil Company","15377","00","00","GD","West Auburn","AC","Staehr 2 (782-1)","Springport","Queenston","12","2775","0","0","2018","
Springport, NY 
(42.842233, -76.691958)"
"31101214770000","Steuben","Richardson Petroleum Corp.","21477","00","00","OD","Beech Hill-Independence","AC","Losey 7","West Union","Fulmer Valley","12","56","2","29","2018","
West Union, NY 
(42.094951, -77.725816)"
"31029122890000","Erie","Empire Energy E&P LLC","12289","00","00","GD","Lakeview","AC","Brant 1381","Brant","Medina","11","505","0","0","2018","
Brant, NY 
(42.58859, -79.044449)"
"31013247720000","Chautauqua","PPP Future Development Inc.","24772","00","00","GD","Lakeshore","AC","Pine Bluff Inc. 2-006","Poland","Medina","12","1893","0","0","2018","
Poland, NY 
(43.226463, -75.062063)"
"31013183670000","Chautauqua","Empire Energy E&P LLC","18367","00","00","GD","Lakeshore","AC","Dewey 736","Sherman","Medina","12","727","0","0","2018","
Sherman, NY 
(42.159351, -79.595176)"
"31029252410000","Erie","U. S. Energy Development Corporation","25241","00","00","GD","Brant-Eden","AC","Telaak 1","Boston","Medina","4","1553","0","0","2018","
Boston, NY 
(42.623202, -78.731581)"
"31121152190000","Wyoming","Farm Energy Trust","15219","00","00","GW","Castile","AC","Mehlenbacher 1","Genesee Falls","Whirlpool","12","1","0","0","2018","
Genesee Falls, NY 
(42.569808, -78.039996)"
"31013144760000","Chautauqua","Empire Energy E&P LLC","14476","00","00","GD","Lakeshore","AC","Ellis 1","Westfield","Medina","12","2861","0","0","2018","
Westfield, NY 
(42.324884, -79.573821)"
"31009279250000","Cattaraugus","Little, Jay R.","27925","00","00","OD","Bradford","AC","Phouts JL1","Carrollton","Bradford","8","0","15","70","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31013132220000","Chautauqua","Empire Energy E&P LLC","13222","00","00","GD","Lakeshore","AC","Wakely 2","Ripley","Medina","12","501","0","0","2018","
Ripley, NY 
(42.266859, -79.710476)"
"31013047850000","Chautauqua","Curtis & Son Oil, Inc.","04785","00","00","OD","Busti","AC","Anderson Ben 1","Busti","Glade","12","1","2","5","2018","
Busti, NY 
(42.038067, -79.283549)"
"31013125410000","Chautauqua","PPP Future Development Inc.","12541","00","00","GD","Lakeshore","AC","Nobles NY 33","Cherry Creek","Medina","12","244","0","0","2018","
Cherry Creek, NY 
(42.296322, -79.099108)"
"31029188670000","Erie","Cotton Well Drilling Company, Inc.","18867","00","00","GD","Brant-Eden","IN","O'Connor 1","Eden","Grimsby","0","0","0","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31101227450000","Steuben","Chesapeake Appalachia, L.L.C.","22745","00","00","GW","Muck Farm","SI","Faber 1","Prattsburg","Black River","0","0","0","0","2018","
Prattsburg, NY 
(41.00155, -73.665835)"
"31029153190000","Erie","Lischer, Michael J.","15319","00","00","GD","Elma","AC","How-Donwell 1","Elma","Medina","12","1","0","0","2018","
Elma, NY 
(42.822476, -78.636722)"
"31013179090000","Chautauqua","P&H Gas, LLC","17909","00","00","GD","Lakeshore","AC","Hopkins-Hall 1","Sheridan","Medina","9","875","0","0","2018","
Sheridan, NY 
(42.485764, -79.241801)"
"31009241980000","Cattaraugus","Pennhills Resources, LLC","24198","00","00","OD","Bradford","AC","Rumsey Devonian Sec 14 Lot 1-89","Allegany","Upper Devonian","12","519","24","133","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013248690000","Chautauqua","U. S. Energy Development Corporation","24869","00","00","GD","Lakeshore","IN","Sonnenkalb 1","Hanover","Medina","0","0","0","0","2018","
Hanover, NY 
(42.9669, -75.378098)"
"31013101730000","Chautauqua","Empire Energy E&P LLC","10173","00","00","GD","Lakeshore","AC","Przybylski 113","Pomfret","Medina","12","744","18","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31009232490000","Cattaraugus","Studley, Robert Sr. & Robert Jr.","23249","00","00","GW","Snyders Corners Pool","AC","Fee 1","Persia","Onondaga","12","1","40","0","2018","
Persia, NY 
(42.384131, -78.936278)"
"31013104860000","Chautauqua","Empire Energy E&P LLC","10486","00","00","GD","Lakeshore","AC","Mitchell 200","Ripley","Medina","12","615","21","0","2018","
Ripley, NY 
(42.266859, -79.710476)"
"31013190530000","Chautauqua","Empire Energy E&P LLC","19053","00","00","GD","Lakeshore","AC","Caflish, E 1-K","Clymer","Medina","12","2121","25","0","2018","
Clymer, NY 
(42.02082, -79.629966)"
