"year","county_of_residence","gender","program_category","service_type","primary_substance_group","admissions"
"2007","Franklin","Female","Crisis","Medical Managed Detoxification","Alcohol","2"
"2007","Franklin","Female","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Franklin","Female","Outpatient","Outpatient Clinic","Alcohol","4"
"2007","Franklin","Male","Crisis","Medical Managed Detoxification","Alcohol","6"
"2007","Franklin","Male","Inpatient","Inpatient Rehabilitation","Alcohol","3"
"2007","Franklin","Male","Outpatient","Outpatient Clinic","Alcohol","13"
"2007","Fulton","Female","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Fulton","Female","Outpatient","Outpatient Rehabilitation","Alcohol","1"
"2007","Fulton","Female","Outpatient","Outpatient Clinic","Alcohol","2"
"2007","Fulton","Male","Crisis","Med Sup Withdrawal - Inpatient","All Others","1"
"2007","Fulton","Male","Inpatient","Inpatient Rehabilitation","Alcohol","2"
"2007","Fulton","Male","Outpatient","Outpatient Rehabilitation","Heroin","1"
"2007","Fulton","Male","Outpatient","Outpatient Rehabilitation","Alcohol","4"
"2007","Fulton","Male","Outpatient","Outpatient Clinic","Alcohol","7"
"2007","Genesee","Female","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Genesee","Female","Residential","Community Residential","Alcohol","1"
"2007","Genesee","Female","Residential","Supportive Living","Alcohol","1"
"2007","Genesee","Female","Outpatient","Outpatient Clinic","Alcohol","8"
"2007","Genesee","Male","Crisis","Medical Managed Detoxification","Alcohol","2"
"2007","Genesee","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Genesee","Male","Crisis","Med Sup Withdrawal-Outpatient","Alcohol","1"
"2007","Genesee","Male","Inpatient","Inpatient Rehabilitation","Alcohol","6"
"2007","Genesee","Male","Residential","Community Residential","Alcohol","2"
"2007","Genesee","Male","Outpatient","Outpatient Clinic","Alcohol","27"
"2007","Greene","Female","Crisis","Medical Managed Detoxification","Alcohol","2"
"2007","Greene","Female","Inpatient","Inpatient Rehabilitation","Alcohol","3"
"2007","Greene","Female","Outpatient","Outpatient Clinic","Heroin","1"
"2007","Greene","Female","Outpatient","Outpatient Clinic","Alcohol","1"
"2007","Greene","Male","Crisis","Medical Managed Detoxification","Heroin","2"
"2007","Greene","Male","Crisis","Medical Managed Detoxification","Alcohol","6"
"2007","Greene","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","3"
"2007","Greene","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Greene","Male","Inpatient","Inpatient Rehabilitation","Heroin","1"
"2007","Greene","Male","Inpatient","Inpatient Rehabilitation","Alcohol","9"
"2007","Greene","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Greene","Male","Outpatient","Outpatient Clinic","Alcohol","10"
"2007","Herkimer","Female","Crisis","Medically Monitored Withdrawal","Alcohol","2"
"2007","Herkimer","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Herkimer","Female","Inpatient","Inpatient Rehabilitation","Alcohol","4"
"2007","Herkimer","Female","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","1"
"2007","Herkimer","Female","Outpatient","Outpatient Clinic","Alcohol","2"
"2007","Herkimer","Male","Crisis","Medically Monitored Withdrawal","Alcohol","1"
"2007","Herkimer","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Herkimer","Male","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Herkimer","Male","Outpatient","Outpatient Clinic","All Others","1"
"2007","Herkimer","Male","Outpatient","Outpatient Clinic","Alcohol","3"
"2007","Jefferson","Female","Crisis","Medical Managed Detoxification","All Others","1"
"2007","Jefferson","Female","Crisis","Medical Managed Detoxification","Alcohol","1"
"2007","Jefferson","Female","Outpatient","Outpatient Clinic","Alcohol","1"
"2007","Jefferson","Male","Crisis","Medical Managed Detoxification","Alcohol","2"
"2007","Jefferson","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Jefferson","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Jefferson","Male","Inpatient","Inpatient Rehabilitation","Alcohol","3"
"2007","Jefferson","Male","Residential","Community Residential","Alcohol","1"
"2007","Jefferson","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","2"
"2007","Jefferson","Male","Outpatient","Outpatient Clinic","Alcohol","15"
"2007","Kings","Female","Crisis","Medical Managed Detoxification","Cocaine incl Crack","1"
"2007","Kings","Female","Crisis","Medical Managed Detoxification","All Others","4"
"2007","Kings","Female","Crisis","Medical Managed Detoxification","Other Opioids","3"
"2007","Kings","Female","Crisis","Medical Managed Detoxification","Heroin","14"
"2007","Kings","Female","Crisis","Medical Managed Detoxification","Alcohol","75"
"2007","Kings","Female","Crisis","Medically Monitored Withdrawal","Heroin","2"
"2007","Kings","Female","Crisis","Medically Monitored Withdrawal","Alcohol","2"
"2007","Kings","Female","Crisis","Med Sup Withdrawal - Inpatient","Cocaine incl Crack","5"
"2007","Kings","Female","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","1"
"2007","Kings","Female","Crisis","Med Sup Withdrawal - Inpatient","Heroin","4"
"2007","Kings","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","14"
"2007","Kings","Female","Crisis","Med Sup Withdrawal-Outpatient","Other Opioids","1"
"2007","Kings","Female","Crisis","Med Sup Withdrawal-Outpatient","Heroin","2"
"2007","Kings","Female","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","13"
"2007","Kings","Female","Inpatient","Inpatient Rehabilitation","All Others","2"
"2007","Kings","Female","Inpatient","Inpatient Rehabilitation","Heroin","1"
"2007","Kings","Female","Inpatient","Inpatient Rehabilitation","Alcohol","20"
"2007","Kings","Female","Residential","Intensive Residential","Cocaine incl Crack","4"
"2007","Kings","Female","Residential","Intensive Residential","Heroin","3"
"2007","Kings","Female","Residential","Intensive Residential","Alcohol","3"
"2007","Kings","Female","Residential","Community Residential","Cocaine incl Crack","1"
"2007","Kings","Female","Residential","Community Residential","Heroin","3"
"2007","Kings","Female","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","34"
"2007","Kings","Female","Opioid Treatment Program","Limited Outpatient/KEEP","Heroin","1"
"2007","Kings","Female","Opioid Treatment Program","OTP Intensive Residential","Heroin","1"
"2007","Kings","Female","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","5"
"2007","Kings","Female","Outpatient","Outpatient Rehabilitation","Heroin","1"
"2007","Kings","Female","Outpatient","Outpatient Rehabilitation","Alcohol","10"
"2007","Kings","Female","Outpatient","Outpatient Clinic","Marijuana incl Hashish","7"
"2007","Kings","Female","Outpatient","Outpatient Clinic","Cocaine incl Crack","19"
"2007","Kings","Female","Outpatient","Outpatient Clinic","All Others","111"
"2007","Kings","Female","Outpatient","Outpatient Clinic","Other Opioids","2"
"2007","Kings","Female","Outpatient","Outpatient Clinic","Heroin","23"
"2007","Kings","Female","Outpatient","Outpatient Clinic","Alcohol","62"
"2007","Kings","Male","Crisis","Medical Managed Detoxification","Cocaine incl Crack","6"
"2007","Kings","Male","Crisis","Medical Managed Detoxification","All Others","15"
"2007","Kings","Male","Crisis","Medical Managed Detoxification","Other Opioids","6"
"2007","Kings","Male","Crisis","Medical Managed Detoxification","Heroin","147"
"2007","Kings","Male","Crisis","Medical Managed Detoxification","Alcohol","469"
"2007","Kings","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","4"
"2007","Kings","Male","Crisis","Medically Monitored Withdrawal","Heroin","2"
"2007","Kings","Male","Crisis","Medically Monitored Withdrawal","Alcohol","17"
"2007","Kings","Male","Crisis","Med Sup Withdrawal - Inpatient","Cocaine incl Crack","13"
"2007","Kings","Male","Crisis","Med Sup Withdrawal - Inpatient","All Others","5"
"2007","Kings","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","38"
"2007","Kings","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","99"
"2007","Kings","Male","Crisis","Med Sup Withdrawal-Outpatient","Heroin","1"
"2007","Kings","Male","Crisis","Med Sup Withdrawal-Outpatient","Alcohol","4"
"2007","Kings","Male","Inpatient","Inpatient Rehabilitation","Marijuana incl Hashish","3"
"2007","Kings","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","30"
"2007","Kings","Male","Inpatient","Inpatient Rehabilitation","All Others","3"
"2007","Kings","Male","Inpatient","Inpatient Rehabilitation","Other Opioids","1"
"2007","Kings","Male","Inpatient","Inpatient Rehabilitation","Heroin","30"
"2007","Kings","Male","Inpatient","Inpatient Rehabilitation","Alcohol","136"
"2007","Kings","Male","Residential","Intensive Residential","Marijuana incl Hashish","2"
"2007","Kings","Male","Residential","Intensive Residential","Cocaine incl Crack","26"
"2007","Kings","Male","Residential","Intensive Residential","Heroin","15"
"2007","Kings","Male","Residential","Intensive Residential","Alcohol","28"
"2007","Kings","Male","Residential","Community Residential","Marijuana incl Hashish","1"
"2007","Kings","Male","Residential","Community Residential","Cocaine incl Crack","15"
"2007","Kings","Male","Residential","Community Residential","Heroin","14"
"2007","Kings","Male","Residential","Community Residential","Alcohol","11"
"2007","Kings","Male","Opioid Treatment Program","MAOT-A-Residential","Heroin","2"
"2007","Kings","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Other Opioids","4"
"2007","Kings","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","207"
"2007","Kings","Male","Opioid Treatment Program","Limited Outpatient/KEEP","Heroin","2"
"2007","Kings","Male","Opioid Treatment Program","OTP Intensive Residential","Heroin","2"
"2007","Kings","Male","Outpatient","Outpatient Rehabilitation","Marijuana incl Hashish","2"
"2007","Kings","Male","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","6"
"2007","Kings","Male","Outpatient","Outpatient Rehabilitation","Other Opioids","2"
"2007","Kings","Male","Outpatient","Outpatient Rehabilitation","Heroin","9"
"2007","Kings","Male","Outpatient","Outpatient Rehabilitation","Alcohol","48"
"2007","Kings","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","38"
"2007","Kings","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","126"
"2007","Kings","Male","Outpatient","Outpatient Clinic","All Others","20"
"2007","Kings","Male","Outpatient","Outpatient Clinic","Other Opioids","2"
"2007","Kings","Male","Outpatient","Outpatient Clinic","Heroin","106"
"2007","Kings","Male","Outpatient","Outpatient Clinic","Alcohol","412"
"2007","Lewis","Female","Crisis","Medical Managed Detoxification","Alcohol","1"
"2007","Lewis","Female","Outpatient","Outpatient Clinic","Alcohol","1"
"2007","Lewis","Male","Crisis","Medical Managed Detoxification","Alcohol","1"
"2007","Lewis","Male","Outpatient","Outpatient Clinic","Alcohol","3"
"2007","Livingston","Female","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Livingston","Female","Outpatient","Outpatient Clinic","Alcohol","7"
"2007","Livingston","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","1"
"2007","Livingston","Male","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Livingston","Male","Residential","Community Residential","Alcohol","1"
"2007","Livingston","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","1"
"2007","Livingston","Male","Outpatient","Outpatient Clinic","Other Opioids","1"
"2007","Livingston","Male","Outpatient","Outpatient Clinic","Heroin","2"
"2007","Livingston","Male","Outpatient","Outpatient Clinic","Alcohol","7"
"2007","Madison","Female","Crisis","Medical Managed Detoxification","Alcohol","2"
"2007","Madison","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Madison","Female","Inpatient","Inpatient Rehabilitation","Alcohol","2"
"2007","Madison","Female","Outpatient","Outpatient Clinic","Alcohol","6"
"2007","Madison","Male","Crisis","Medical Managed Detoxification","Heroin","1"
"2007","Madison","Male","Crisis","Medical Managed Detoxification","Alcohol","1"
"2007","Madison","Male","Crisis","Medically Monitored Withdrawal","Alcohol","1"
"2007","Madison","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","2"
"2007","Madison","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Madison","Male","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Madison","Male","Residential","Supportive Living","Alcohol","1"
"2007","Madison","Male","Outpatient","Outpatient Clinic","Alcohol","13"
"2007","Monroe","Female","Crisis","Medical Managed Detoxification","Alcohol","4"
"2007","Monroe","Female","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","1"
"2007","Monroe","Female","Crisis","Medically Monitored Withdrawal","Alcohol","2"
"2007","Monroe","Female","Crisis","Med Sup Withdrawal - Inpatient","Heroin","1"
"2007","Monroe","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","32"
"2007","Monroe","Female","Crisis","Med Sup Withdrawal-Outpatient","Alcohol","3"
"2007","Monroe","Female","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","8"
"2007","Monroe","Female","Inpatient","Inpatient Rehabilitation","Other Opioids","1"
"2007","Monroe","Female","Inpatient","Inpatient Rehabilitation","Heroin","2"
"2007","Monroe","Female","Inpatient","Inpatient Rehabilitation","Alcohol","23"
"2007","Monroe","Female","Residential","Community Residential","Cocaine incl Crack","2"
"2007","Monroe","Female","Residential","Community Residential","Alcohol","2"
"2007","Monroe","Female","Residential","Supportive Living","Cocaine incl Crack","2"
"2007","Monroe","Female","Residential","Supportive Living","Heroin","1"
"2007","Monroe","Female","Outpatient","Outpatient Rehabilitation","Heroin","1"
"2007","Monroe","Female","Outpatient","Outpatient Rehabilitation","Alcohol","1"
"2007","Monroe","Female","Outpatient","Outpatient Clinic","Cocaine incl Crack","4"
"2007","Monroe","Female","Outpatient","Outpatient Clinic","All Others","1"
"2007","Monroe","Female","Outpatient","Outpatient Clinic","Other Opioids","3"
"2007","Monroe","Female","Outpatient","Outpatient Clinic","Heroin","1"
"2007","Monroe","Female","Outpatient","Outpatient Clinic","Alcohol","56"
"2007","Monroe","Male","Crisis","Medical Managed Detoxification","Other Opioids","2"
"2007","Monroe","Male","Crisis","Medical Managed Detoxification","Alcohol","12"
"2007","Monroe","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","1"
"2007","Monroe","Male","Crisis","Med Sup Withdrawal - Inpatient","Cocaine incl Crack","9"
"2007","Monroe","Male","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","1"
"2007","Monroe","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","22"
"2007","Monroe","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","95"
"2007","Monroe","Male","Crisis","Med Sup Withdrawal-Outpatient","Alcohol","8"
"2007","Monroe","Male","Inpatient","Inpatient Rehabilitation","Marijuana incl Hashish","2"
"2007","Monroe","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","26"
"2007","Monroe","Male","Inpatient","Inpatient Rehabilitation","Heroin","9"
"2007","Monroe","Male","Inpatient","Inpatient Rehabilitation","Alcohol","73"
"2007","Monroe","Male","Residential","Community Residential","Cocaine incl Crack","3"
"2007","Monroe","Male","Residential","Community Residential","Alcohol","2"
"2007","Monroe","Male","Residential","Supportive Living","Cocaine incl Crack","6"
"2007","Monroe","Male","Residential","Supportive Living","Heroin","2"
"2007","Monroe","Male","Residential","Supportive Living","Alcohol","5"
"2007","Monroe","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","6"
"2007","Monroe","Male","Outpatient","Outpatient Rehabilitation","Heroin","1"
"2007","Monroe","Male","Outpatient","Outpatient Rehabilitation","Alcohol","1"
"2007","Monroe","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","6"
"2007","Monroe","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","45"
"2007","Monroe","Male","Outpatient","Outpatient Clinic","All Others","1"
"2007","Monroe","Male","Outpatient","Outpatient Clinic","Other Opioids","1"
"2007","Monroe","Male","Outpatient","Outpatient Clinic","Heroin","16"
"2007","Monroe","Male","Outpatient","Outpatient Clinic","Alcohol","184"
"2007","Montgomery","Female","Inpatient","Inpatient Rehabilitation","Marijuana incl Hashish","1"
"2007","Montgomery","Female","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Montgomery","Female","Outpatient","Outpatient Rehabilitation","Other Opioids","1"
"2007","Montgomery","Female","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Montgomery","Female","Outpatient","Outpatient Clinic","Other Opioids","1"
"2007","Montgomery","Female","Outpatient","Outpatient Clinic","Alcohol","2"
"2007","Montgomery","Male","Crisis","Medical Managed Detoxification","Alcohol","1"
"2007","Montgomery","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","1"
"2007","Montgomery","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Montgomery","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Montgomery","Male","Inpatient","Inpatient Rehabilitation","Heroin","1"
"2007","Montgomery","Male","Inpatient","Inpatient Rehabilitation","Alcohol","7"
"2007","Montgomery","Male","Residential","Intensive Residential","Alcohol","1"
"2007","Montgomery","Male","Residential","Community Residential","Heroin","1"
"2007","Montgomery","Male","Residential","Community Residential","Alcohol","1"
"2007","Montgomery","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","1"
"2007","Montgomery","Male","Outpatient","Outpatient Rehabilitation","Alcohol","2"
"2007","Montgomery","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","2"
"2007","Montgomery","Male","Outpatient","Outpatient Clinic","Heroin","1"
"2007","Montgomery","Male","Outpatient","Outpatient Clinic","Alcohol","14"
"2007","Nassau","Female","Crisis","Medical Managed Detoxification","All Others","1"
"2007","Nassau","Female","Crisis","Medical Managed Detoxification","Other Opioids","2"
"2007","Nassau","Female","Crisis","Medical Managed Detoxification","Heroin","4"
"2007","Nassau","Female","Crisis","Medical Managed Detoxification","Alcohol","14"
"2007","Nassau","Female","Crisis","Medically Monitored Withdrawal","Alcohol","4"
"2007","Nassau","Female","Crisis","Med Sup Withdrawal - Inpatient","Cocaine incl Crack","1"
"2007","Nassau","Female","Crisis","Med Sup Withdrawal - Inpatient","All Others","3"
"2007","Nassau","Female","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","4"
"2007","Nassau","Female","Crisis","Med Sup Withdrawal - Inpatient","Heroin","2"
"2007","Nassau","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","15"
"2007","Nassau","Female","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","2"
"2007","Nassau","Female","Inpatient","Inpatient Rehabilitation","All Others","1"
"2007","Nassau","Female","Inpatient","Inpatient Rehabilitation","Other Opioids","2"
"2007","Nassau","Female","Inpatient","Inpatient Rehabilitation","Heroin","1"
"2007","Nassau","Female","Inpatient","Inpatient Rehabilitation","Alcohol","30"
"2007","Nassau","Female","Residential","Intensive Residential","Cocaine incl Crack","1"
"2007","Nassau","Female","Residential","Intensive Residential","Alcohol","1"
"2007","Nassau","Female","Residential","Community Residential","Alcohol","2"
"2007","Nassau","Female","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","2"
"2007","Nassau","Female","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Nassau","Female","Outpatient","Outpatient Clinic","Cocaine incl Crack","5"
"2007","Nassau","Female","Outpatient","Outpatient Clinic","All Others","8"
"2007","Nassau","Female","Outpatient","Outpatient Clinic","Other Opioids","3"
"2007","Nassau","Female","Outpatient","Outpatient Clinic","Heroin","3"
"2007","Nassau","Female","Outpatient","Outpatient Clinic","Alcohol","86"
"2007","Nassau","Male","Crisis","Medical Managed Detoxification","Marijuana incl Hashish","1"
"2007","Nassau","Male","Crisis","Medical Managed Detoxification","Cocaine incl Crack","1"
"2007","Nassau","Male","Crisis","Medical Managed Detoxification","All Others","3"
"2007","Nassau","Male","Crisis","Medical Managed Detoxification","Other Opioids","4"
"2007","Nassau","Male","Crisis","Medical Managed Detoxification","Heroin","12"
"2007","Nassau","Male","Crisis","Medical Managed Detoxification","Alcohol","75"
"2007","Nassau","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","3"
"2007","Nassau","Male","Crisis","Medically Monitored Withdrawal","Other Opioids","1"
"2007","Nassau","Male","Crisis","Medically Monitored Withdrawal","Heroin","2"
"2007","Nassau","Male","Crisis","Medically Monitored Withdrawal","Alcohol","22"
"2007","Nassau","Male","Crisis","Med Sup Withdrawal - Inpatient","All Others","1"
"2007","Nassau","Male","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","5"
"2007","Nassau","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","4"
"2007","Nassau","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","24"
"2007","Nassau","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","6"
"2007","Nassau","Male","Inpatient","Inpatient Rehabilitation","All Others","2"
"2007","Nassau","Male","Inpatient","Inpatient Rehabilitation","Other Opioids","5"
"2007","Nassau","Male","Inpatient","Inpatient Rehabilitation","Heroin","1"
"2007","Nassau","Male","Inpatient","Inpatient Rehabilitation","Alcohol","68"
"2007","Nassau","Male","Residential","Intensive Residential","Cocaine incl Crack","1"
"2007","Nassau","Male","Residential","Intensive Residential","Alcohol","1"
"2007","Nassau","Male","Residential","Community Residential","Heroin","1"
"2007","Nassau","Male","Residential","Community Residential","Alcohol","1"
"2007","Nassau","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Other Opioids","2"
"2007","Nassau","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","16"
"2007","Nassau","Male","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Nassau","Male","Outpatient","Outpatient Rehabilitation","Alcohol","3"
"2007","Nassau","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","9"
"2007","Nassau","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","24"
"2007","Nassau","Male","Outpatient","Outpatient Clinic","All Others","4"
"2007","Nassau","Male","Outpatient","Outpatient Clinic","Other Opioids","9"
"2007","Nassau","Male","Outpatient","Outpatient Clinic","Heroin","15"
"2007","Nassau","Male","Outpatient","Outpatient Clinic","Alcohol","250"
"2007","New York","Female","Crisis","Medical Managed Detoxification","Cocaine incl Crack","2"
"2007","New York","Female","Crisis","Medical Managed Detoxification","All Others","8"
"2007","New York","Female","Crisis","Medical Managed Detoxification","Other Opioids","2"
"2007","New York","Female","Crisis","Medical Managed Detoxification","Heroin","11"
"2007","New York","Female","Crisis","Medical Managed Detoxification","Alcohol","102"
"2007","New York","Female","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","1"
"2007","New York","Female","Crisis","Medically Monitored Withdrawal","Alcohol","14"
"2007","New York","Female","Crisis","Med Sup Withdrawal - Inpatient","Marijuana incl Hashish","1"
"2007","New York","Female","Crisis","Med Sup Withdrawal - Inpatient","Cocaine incl Crack","7"
"2007","New York","Female","Crisis","Med Sup Withdrawal - Inpatient","Heroin","4"
"2007","New York","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","31"
"2007","New York","Female","Crisis","Med Sup Withdrawal-Outpatient","Other Opioids","1"
"2007","New York","Female","Crisis","Med Sup Withdrawal-Outpatient","Heroin","1"
"2007","New York","Female","Crisis","Med Sup Withdrawal-Outpatient","Alcohol","5"
"2007","New York","Female","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","12"
"2007","New York","Female","Inpatient","Inpatient Rehabilitation","All Others","3"
"2007","New York","Female","Inpatient","Inpatient Rehabilitation","Other Opioids","3"
"2007","New York","Female","Inpatient","Inpatient Rehabilitation","Heroin","6"
"2007","New York","Female","Inpatient","Inpatient Rehabilitation","Alcohol","54"
"2007","New York","Female","Residential","Intensive Residential","Cocaine incl Crack","8"
"2007","New York","Female","Residential","Intensive Residential","Heroin","4"
"2007","New York","Female","Residential","Intensive Residential","Alcohol","5"
"2007","New York","Female","Residential","Community Residential","All Others","1"
"2007","New York","Female","Opioid Treatment Program","Opioid Outpatient Treatment","Other Opioids","1"
"2007","New York","Female","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","79"
"2007","New York","Female","Opioid Treatment Program","OTP Intensive Residential","Heroin","1"
"2007","New York","Female","Outpatient","Outpatient Rehabilitation","Marijuana incl Hashish","2"
"2007","New York","Female","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","6"
"2007","New York","Female","Outpatient","Outpatient Rehabilitation","All Others","3"
"2007","New York","Female","Outpatient","Outpatient Rehabilitation","Heroin","4"
"2007","New York","Female","Outpatient","Outpatient Rehabilitation","Alcohol","11"
"2019","Cortland","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","8"
"2007","New York","Female","Outpatient","Outpatient Clinic","Marijuana incl Hashish","6"
"2007","New York","Female","Outpatient","Outpatient Clinic","Cocaine incl Crack","43"
"2007","New York","Female","Outpatient","Outpatient Clinic","All Others","5"
"2007","New York","Female","Outpatient","Outpatient Clinic","Other Opioids","3"
"2007","New York","Female","Outpatient","Outpatient Clinic","Heroin","8"
"2007","New York","Female","Outpatient","Outpatient Clinic","Alcohol","86"
"2007","New York","Male","Crisis","Medical Managed Detoxification","Cocaine incl Crack","24"
"2007","New York","Male","Crisis","Medical Managed Detoxification","All Others","21"
"2007","New York","Male","Crisis","Medical Managed Detoxification","Other Opioids","4"
"2007","New York","Male","Crisis","Medical Managed Detoxification","Heroin","124"
"2007","New York","Male","Crisis","Medical Managed Detoxification","Alcohol","789"
"2007","New York","Male","Crisis","Medically Monitored Withdrawal","Marijuana incl Hashish","1"
"2007","New York","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","25"
"2007","New York","Male","Crisis","Medically Monitored Withdrawal","All Others","2"
"2007","New York","Male","Crisis","Medically Monitored Withdrawal","Heroin","7"
"2007","New York","Male","Crisis","Medically Monitored Withdrawal","Alcohol","474"
"2007","New York","Male","Crisis","Med Sup Withdrawal - Inpatient","Marijuana incl Hashish","3"
"2007","New York","Male","Crisis","Med Sup Withdrawal - Inpatient","Cocaine incl Crack","27"
"2007","New York","Male","Crisis","Med Sup Withdrawal - Inpatient","All Others","5"
"2007","New York","Male","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","2"
"2007","New York","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","67"
"2007","New York","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","267"
"2007","New York","Male","Crisis","Med Sup Withdrawal-Outpatient","Marijuana incl Hashish","1"
"2007","New York","Male","Crisis","Med Sup Withdrawal-Outpatient","All Others","1"
"2007","New York","Male","Crisis","Med Sup Withdrawal-Outpatient","Other Opioids","2"
"2007","New York","Male","Crisis","Med Sup Withdrawal-Outpatient","Heroin","8"
"2007","New York","Male","Crisis","Med Sup Withdrawal-Outpatient","Alcohol","43"
"2007","New York","Male","Inpatient","Inpatient Rehabilitation","Marijuana incl Hashish","4"
"2007","New York","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","63"
"2007","New York","Male","Inpatient","Inpatient Rehabilitation","All Others","7"
"2007","New York","Male","Inpatient","Inpatient Rehabilitation","Other Opioids","1"
"2007","New York","Male","Inpatient","Inpatient Rehabilitation","Heroin","44"
"2007","New York","Male","Inpatient","Inpatient Rehabilitation","Alcohol","273"
"2007","New York","Male","Residential","Intensive Residential","Marijuana incl Hashish","2"
"2007","New York","Male","Residential","Intensive Residential","Cocaine incl Crack","33"
"2007","New York","Male","Residential","Intensive Residential","Heroin","20"
"2007","New York","Male","Residential","Intensive Residential","Alcohol","35"
"2007","New York","Male","Residential","Community Residential","Marijuana incl Hashish","3"
"2007","New York","Male","Residential","Community Residential","Cocaine incl Crack","4"
