"year","month","month_code","district_code","district","ta_client_req","ta_finance","ta_residence","ta_comp_employ","ta_comp_other","ta_other","fa_client_req","fa_finance","fa_residence","fa_comp_employ","fa_comp_other","fa_other","sna_client_req","sna_finance","sna_residence","sna_comp_employ","sna_comp_other","sna_other"
"2006","March","3","38","Rensselaer","13.00","40.00","22.00","8.00","76.00","8.00","13.00","30.00","17.00","1.00","54.00","4.00","0.00","10.00","5.00","7.00","22.00","4.00"
"2006","March","3","39","Rockland","10.00","14.00","8.00","15.00","39.00","5.00","6.00","4.00","3.00","2.00","15.00","3.00","4.00","10.00","5.00","13.00","24.00","2.00"
"2006","March","3","40","St. Lawrence","8.00","33.00","13.00","8.00","55.00","0.00","6.00","10.00","6.00","1.00","28.00","0.00","2.00","23.00","7.00","7.00","27.00","0.00"
"2006","March","3","41","Saratoga","5.00","8.00","3.00","0.00","8.00","0.00","3.00","2.00","1.00","0.00","3.00","0.00","2.00","6.00","2.00","0.00","5.00","0.00"
"2006","March","3","42","Schenectady","17.00","44.00","31.00","19.00","56.00","10.00","10.00","22.00","17.00","6.00","28.00","5.00","7.00","22.00","14.00","13.00","28.00","5.00"
"2006","March","3","43","Schoharie","0.00","4.00","2.00","1.00","6.00","1.00","0.00","0.00","0.00","1.00","1.00","0.00","0.00","4.00","2.00","0.00","5.00","1.00"
"2006","March","3","44","Schuyler","0.00","3.00","5.00","3.00","5.00","1.00","0.00","2.00","3.00","0.00","4.00","1.00","0.00","1.00","2.00","3.00","1.00","0.00"
"2006","March","3","46","Steuben","11.00","26.00","12.00","16.00","38.00","5.00","6.00","11.00","4.00","3.00","17.00","4.00","5.00","15.00","8.00","13.00","21.00","1.00"
"2006","March","3","47","Suffolk","58.00","156.00","110.00","61.00","678.00","28.00","22.00","42.00","24.00","10.00","141.00","6.00","36.00","114.00","86.00","51.00","537.00","22.00"
"2006","March","3","48","Sullivan","6.00","21.00","17.00","11.00","21.00","10.00","6.00","13.00","6.00","2.00","7.00","5.00","0.00","8.00","11.00","9.00","14.00","5.00"
"2006","March","3","49","Tioga","10.00","12.00","10.00","6.00","7.00","4.00","5.00","8.00","4.00","0.00","4.00","3.00","5.00","4.00","6.00","6.00","3.00","1.00"
"2006","March","3","50","Tompkins","8.00","23.00","15.00","7.00","52.00","17.00","3.00","13.00","5.00","0.00","19.00","5.00","5.00","10.00","10.00","7.00","33.00","12.00"
"2006","March","3","51","Ulster","27.00","40.00","43.00","1.00","94.00","15.00","17.00","19.00","15.00","0.00","44.00","5.00","10.00","21.00","28.00","1.00","50.00","10.00"
"2006","March","3","52","Warren","9.00","12.00","7.00","6.00","14.00","1.00","3.00","4.00","2.00","1.00","3.00","0.00","6.00","8.00","5.00","5.00","11.00","1.00"
"2006","March","3","53","Washington","7.00","8.00","16.00","9.00","17.00","5.00","4.00","4.00","8.00","1.00","10.00","1.00","3.00","4.00","8.00","8.00","7.00","4.00"
"2006","March","3","54","Wayne","5.00","20.00","13.00","6.00","18.00","3.00","4.00","8.00","7.00","1.00","5.00","0.00","1.00","12.00","6.00","5.00","13.00","3.00"
"2006","March","3","55","Westchester","38.00","114.00","137.00","78.00","586.00","13.00","19.00","46.00","29.00","25.00","222.00","5.00","19.00","68.00","108.00","53.00","364.00","8.00"
"2006","March","3","56","Wyoming","3.00","9.00","2.00","5.00","5.00","0.00","0.00","1.00","1.00","0.00","2.00","0.00","3.00","8.00","1.00","5.00","3.00","0.00"
"2006","March","3","57","Yates","2.00","10.00","3.00","0.00","5.00","1.00","1.00","6.00","0.00","0.00","1.00","0.00","1.00","4.00","3.00","0.00","4.00","1.00"
"2006","March","3","66","New York City","686.00","3307.00","1674.00","2481.00","6752.00","1400.00","417.00","1005.00","447.00","173.00","2232.00","269.00","269.00","2302.00","1227.00","2308.00","4520.00","1131.00"
"2017","March","3","42","Schenectady","11","56","35","42","141","15","6","26","14","8","67","5","5","30","21","34","74","10"
"2017","February","2","22","Jefferson","13","13","18","9","73","2","7","5","4","2","16","1","6","8","14","7","57","1"
"2017","January","1","16","Franklin","6","14","5","10","18","1","2","3","2","1","7","0","4","11","3","9","11","1"
"2017","February","2","37","Putnam","3","1","2","0","3","0","2","0","0","0","1","0","1","1","2","0","2","0"
"2017","February","2","38","Rensselaer","3","31","24","6","60","5","3","22","15","2","35","2","0","9","9","4","25","3"
"2017","February","2","05","Cayuga","9","14","10","4","24","1","7","3","2","0","14","0","2","11","8","4","10","1"
"2017","January","1","40","St. Lawrence","12","18","14","18","61","3","6","5","1","3","19","1","6","13","13","15","42","2"
"2017","March","3","46","Steuben","12","10","16","22","44","1","5","3","5","3","17","0","7","7","11","19","27","1"
"2017","February","2","02","Allegany","3","9","5","1","11","3","2","3","2","1","4","0","1","6","3","0","7","3"
"2006","April","4","10","Columbia","3.00","12.00","6.00","1.00","22.00","2.00","1.00","7.00","1.00","0.00","11.00","1.00","2.00","5.00","5.00","1.00","11.00","1.00"
"2006","April","4","11","Cortland","6.00","10.00","7.00","2.00","6.00","2.00","3.00","3.00","5.00","0.00","3.00","0.00","3.00","7.00","2.00","2.00","3.00","2.00"
"2006","April","4","12","Delaware","8.00","5.00","0.00","2.00","13.00","0.00","5.00","2.00","0.00","1.00","11.00","0.00","3.00","3.00","0.00","1.00","2.00","0.00"
"2006","April","4","13","Dutchess","12.00","41.00","18.00","20.00","66.00","8.00","8.00","15.00","2.00","3.00","26.00","4.00","4.00","26.00","16.00","17.00","40.00","4.00"
"2006","April","4","14","Erie","198.00","224.00","89.00","132.00","350.00","29.00","52.00","98.00","31.00","29.00","133.00","9.00","146.00","126.00","58.00","103.00","217.00","20.00"
"2006","April","4","15","Essex","6.00","5.00","8.00","2.00","7.00","1.00","4.00","4.00","4.00","1.00","4.00","1.00","2.00","1.00","4.00","1.00","3.00","0.00"
"2006","April","4","16","Franklin","7.00","13.00","9.00","12.00","17.00","1.00","5.00","4.00","5.00","3.00","7.00","0.00","2.00","9.00","4.00","9.00","10.00","1.00"
"2006","April","4","17","Fulton","9.00","21.00","5.00","5.00","38.00","1.00","7.00","11.00","1.00","4.00","19.00","0.00","2.00","10.00","4.00","1.00","19.00","1.00"
"2006","April","4","18","Genesee","4.00","17.00","4.00","1.00","20.00","5.00","2.00","9.00","1.00","0.00","9.00","1.00","2.00","8.00","3.00","1.00","11.00","4.00"
"2006","April","4","19","Greene","6.00","20.00","10.00","6.00","18.00","0.00","2.00","5.00","2.00","0.00","5.00","0.00","4.00","15.00","8.00","6.00","13.00","0.00"
"2006","April","4","21","Herkimer","5.00","10.00","3.00","8.00","29.00","3.00","3.00","5.00","3.00","3.00","11.00","3.00","2.00","5.00","0.00","5.00","18.00","0.00"
"2006","April","4","22","Jefferson","20.00","24.00","14.00","12.00","48.00","11.00","7.00","8.00","3.00","2.00","18.00","2.00","13.00","16.00","11.00","10.00","30.00","9.00"
"2006","April","4","23","Lewis","2.00","3.00","1.00","0.00","8.00","4.00","1.00","0.00","1.00","0.00","5.00","2.00","1.00","3.00","0.00","0.00","3.00","2.00"
"2006","April","4","24","Livingston","6.00","21.00","9.00","6.00","43.00","0.00","3.00","11.00","6.00","1.00","15.00","0.00","3.00","10.00","3.00","5.00","28.00","0.00"
"2006","April","4","25","Madison","5.00","9.00","2.00","0.00","6.00","0.00","3.00","3.00","0.00","0.00","5.00","0.00","2.00","6.00","2.00","0.00","1.00","0.00"
"2006","April","4","26","Monroe","44.00","215.00","85.00","28.00","656.00","69.00","23.00","75.00","21.00","5.00","214.00","8.00","21.00","140.00","64.00","23.00","442.00","61.00"
"2006","April","4","27","Montgomery","3.00","18.00","7.00","6.00","19.00","3.00","1.00","1.00","2.00","1.00","10.00","3.00","2.00","17.00","5.00","5.00","9.00","0.00"
"2006","April","4","28","Nassau","37.00","113.00","69.00","46.00","246.00","26.00","25.00","42.00","26.00","6.00","84.00","7.00","12.00","71.00","43.00","40.00","162.00","19.00"
"2006","April","4","29","Niagara","25.00","67.00","17.00","29.00","154.00","10.00","11.00","31.00","11.00","2.00","46.00","4.00","14.00","36.00","6.00","27.00","108.00","6.00"
"2006","April","4","30","Oneida","19.00","46.00","21.00","14.00","66.00","8.00","12.00","24.00","10.00","5.00","29.00","1.00","7.00","22.00","11.00","9.00","37.00","7.00"
"2006","April","4","31","Onondaga","28.00","141.00","66.00","57.00","381.00","26.00","20.00","66.00","29.00","18.00","216.00","14.00","8.00","75.00","37.00","39.00","165.00","12.00"
"2006","April","4","32","Ontario","10.00","30.00","17.00","12.00","40.00","11.00","8.00","13.00","7.00","1.00","11.00","3.00","2.00","17.00","10.00","11.00","29.00","8.00"
"2006","April","4","33","Orange","19.00","51.00","47.00","12.00","81.00","4.00","8.00","19.00","12.00","2.00","28.00","1.00","11.00","32.00","35.00","10.00","53.00","3.00"
"2006","April","4","34","Orleans","5.00","19.00","10.00","9.00","28.00","3.00","3.00","9.00","4.00","2.00","6.00","3.00","2.00","10.00","6.00","7.00","22.00","0.00"
"2006","April","4","35","Oswego","7.00","18.00","9.00","14.00","57.00","1.00","6.00","8.00","5.00","6.00","27.00","0.00","1.00","10.00","4.00","8.00","30.00","1.00"
"2006","April","4","36","Otsego","1.00","5.00","1.00","0.00","13.00","0.00","0.00","0.00","0.00","0.00","8.00","0.00","1.00","5.00","1.00","0.00","5.00","0.00"
"2006","April","4","37","Putnam","2.00","7.00","3.00","2.00","5.00","3.00","2.00","2.00","0.00","0.00","1.00","1.00","0.00","5.00","3.00","2.00","4.00","2.00"
"2006","April","4","38","Rensselaer","15.00","44.00","11.00","6.00","64.00","3.00","12.00","24.00","10.00","1.00","51.00","1.00","3.00","20.00","1.00","5.00","13.00","2.00"
"2006","April","4","39","Rockland","10.00","24.00","9.00","5.00","55.00","10.00","5.00","5.00","2.00","1.00","15.00","6.00","5.00","19.00","7.00","4.00","40.00","4.00"
"2006","April","4","40","St. Lawrence","18.00","30.00","12.00","16.00","40.00","2.00","10.00","16.00","4.00","3.00","22.00","1.00","8.00","14.00","8.00","13.00","18.00","1.00"
"2006","April","4","41","Saratoga","10.00","1.00","2.00","1.00","10.00","1.00","8.00","1.00","1.00","0.00","3.00","0.00","2.00","0.00","1.00","1.00","7.00","1.00"
"2006","April","4","42","Schenectady","14.00","37.00","25.00","12.00","50.00","7.00","9.00","18.00","11.00","4.00","20.00","3.00","5.00","19.00","14.00","8.00","30.00","4.00"
"2006","April","4","43","Schoharie","1.00","3.00","1.00","0.00","4.00","2.00","1.00","0.00","0.00","0.00","2.00","0.00","0.00","3.00","1.00","0.00","2.00","2.00"
"2006","April","4","44","Schuyler","3.00","3.00","2.00","0.00","2.00","0.00","1.00","2.00","2.00","0.00","1.00","0.00","2.00","1.00","0.00","0.00","1.00","0.00"
"2006","April","4","45","Seneca","2.00","9.00","2.00","1.00","2.00","1.00","1.00","4.00","2.00","0.00","0.00","0.00","1.00","5.00","0.00","1.00","2.00","1.00"
"2006","April","4","46","Steuben","15.00","26.00","13.00","15.00","37.00","2.00","4.00","13.00","4.00","5.00","30.00","2.00","11.00","13.00","9.00","10.00","7.00","0.00"
"2006","April","4","47","Suffolk","68.00","142.00","95.00","32.00","489.00","26.00","28.00","47.00","25.00","8.00","118.00","4.00","40.00","95.00","70.00","24.00","371.00","22.00"
"2006","April","4","48","Sullivan","6.00","30.00","13.00","21.00","30.00","3.00","5.00","16.00","3.00","3.00","10.00","1.00","1.00","14.00","10.00","18.00","20.00","2.00"
"2006","April","4","49","Tioga","12.00","12.00","6.00","4.00","8.00","2.00","11.00","6.00","2.00","1.00","5.00","0.00","1.00","6.00","4.00","3.00","3.00","2.00"
"2006","April","4","50","Tompkins","8.00","34.00","11.00","7.00","49.00","15.00","4.00","12.00","2.00","1.00","14.00","3.00","4.00","22.00","9.00","6.00","35.00","12.00"
"2006","April","4","51","Ulster","3.00","56.00","24.00","2.00","57.00","17.00","2.00","29.00","2.00","0.00","30.00","6.00","1.00","27.00","22.00","2.00","27.00","11.00"
"2006","April","4","52","Warren","12.00","15.00","12.00","12.00","8.00","2.00","7.00","5.00","4.00","2.00","4.00","1.00","5.00","10.00","8.00","10.00","4.00","1.00"
"2006","April","4","53","Washington","3.00","9.00","6.00","15.00","13.00","2.00","1.00","3.00","3.00","5.00","7.00","1.00","2.00","6.00","3.00","10.00","6.00","1.00"
"2006","April","4","54","Wayne","2.00","28.00","11.00","7.00","19.00","1.00","1.00","11.00","5.00","0.00","3.00","0.00","1.00","17.00","6.00","7.00","16.00","1.00"
"2006","April","4","55","Westchester","45.00","127.00","174.00","89.00","487.00","23.00","26.00","51.00","36.00","16.00","160.00","9.00","19.00","76.00","138.00","73.00","327.00","14.00"
"2006","April","4","56","Wyoming","4.00","7.00","2.00","2.00","8.00","0.00","1.00","3.00","0.00","0.00","4.00","0.00","3.00","4.00","2.00","2.00","4.00","0.00"
"2006","April","4","57","Yates","0.00","9.00","1.00","2.00","2.00","1.00","0.00","4.00","0.00","0.00","2.00","0.00","0.00","5.00","1.00","2.00","0.00","1.00"
"2006","April","4","66","New York City","456.00","2795.00","1388.00","2245.00","5469.00","1035.00","252.00","819.00","389.00","211.00","1798.00","204.00","204.00","1976.00","999.00","2034.00","3671.00","831.00"
"2017","February","2","52","Warren","6","6","3","5","3","1","2","2","0","1","0","0","4","4","3","4","3","1"
"2017","January","1","05","Cayuga","10","10","14","5","22","5","8","3","4","0","8","3","2","7","10","5","14","2"
"2017","January","1","32","Ontario","12","24","20","9","52","4","4","11","4","0","17","0","8","13","16","9","35","4"
"2017","March","3","24","Livingston","7","25","12","6","35","7","5","9","3","0","16","2","2","16","9","6","19","5"
"2017","February","2","28","Nassau","45","105","148","70","247","6","20","41","34","4","64","1","25","64","114","66","183","5"
"2017","February","2","21","Herkimer","2","8","4","13","20","2","1","3","2","2","6","1","1","5","2","11","14","1"
"2017","January","1","23","Lewis","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"2017","January","1","07","Chemung","3","5","4","2","18","1","2","1","2","0","5","0","1","4","2","2","13","1"
"2017","March","3","44","Schuyler","1","1","4","3","9","1","1","0","0","1","0","1","0","1","4","2","9","0"
"2006","May","5","10","Columbia","7.00","29.00","8.00","3.00","20.00","1.00","4.00","11.00","3.00","1.00","10.00","1.00","3.00","18.00","5.00","2.00","10.00","0.00"
"2006","May","5","11","Cortland","5.00","6.00","2.00","1.00","6.00","0.00","4.00","3.00","0.00","0.00","3.00","0.00","1.00","3.00","2.00","1.00","3.00","0.00"
"2006","May","5","12","Delaware","1.00","9.00","4.00","0.00","15.00","0.00","0.00","2.00","1.00","0.00","8.00","0.00","1.00","7.00","3.00","0.00","7.00","0.00"
"2006","May","5","13","Dutchess","14.00","36.00","29.00","21.00","73.00","3.00","10.00","17.00","13.00","3.00","21.00","2.00","4.00","19.00","16.00","18.00","52.00","1.00"
"2006","May","5","14","Erie","195.00","276.00","142.00","178.00","425.00","31.00","58.00","118.00","36.00","41.00","143.00","11.00","137.00","158.00","106.00","137.00","282.00","20.00"
"2006","May","5","15","Essex","8.00","7.00","1.00","1.00","12.00","2.00","7.00","2.00","1.00","0.00","9.00","1.00","1.00","5.00","0.00","1.00","3.00","1.00"
"2006","May","5","16","Franklin","6.00","10.00","5.00","9.00","20.00","2.00","5.00","5.00","3.00","2.00","8.00","0.00","1.00","5.00","2.00","7.00","12.00","2.00"
"2006","May","5","17","Fulton","7.00","18.00","5.00","3.00","34.00","4.00","4.00","11.00","2.00","0.00","14.00","2.00","3.00","7.00","3.00","3.00","20.00","2.00"
"2006","May","5","18","Genesee","3.00","22.00","2.00","2.00","14.00","4.00","2.00","10.00","0.00","0.00","2.00","3.00","1.00","12.00","2.00","2.00","12.00","1.00"
"2006","May","5","19","Greene","5.00","18.00","11.00","2.00","17.00","1.00","3.00","6.00","8.00","0.00","11.00","0.00","2.00","12.00","3.00","2.00","6.00","1.00"
"2006","May","5","20","Hamilton","1.00","0.00","0.00","1.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00","1.00","1.00"
"2006","May","5","21","Herkimer","3.00","20.00","3.00","5.00","27.00","1.00","3.00","9.00","1.00","2.00","7.00","0.00","0.00","11.00","2.00","3.00","20.00","1.00"
"2006","May","5","22","Jefferson","26.00","42.00","10.00","14.00","63.00","7.00","15.00","13.00","1.00","8.00","23.00","1.00","11.00","29.00","9.00","6.00","40.00","6.00"
"2006","May","5","23","Lewis","2.00","2.00","1.00","0.00","6.00","1.00","1.00","0.00","0.00","0.00","5.00","1.00","1.00","2.00","1.00","0.00","1.00","0.00"
"2006","May","5","24","Livingston","16.00","18.00","10.00","7.00","54.00","1.00","9.00","8.00","2.00","3.00","24.00","0.00","7.00","10.00","8.00","4.00","30.00","1.00"
"2006","May","5","25","Madison","1.00","9.00","1.00","0.00","7.00","1.00","1.00","5.00","1.00","0.00","4.00","1.00","0.00","4.00","0.00","0.00","3.00","0.00"
"2006","May","5","26","Monroe","43.00","159.00","96.00","51.00","525.00","46.00","21.00","72.00","21.00","2.00","151.00","14.00","22.00","87.00","75.00","49.00","374.00","32.00"
"2006","May","5","27","Montgomery","8.00","18.00","14.00","13.00","28.00","4.00","2.00","9.00","1.00","2.00","18.00","3.00","6.00","9.00","13.00","11.00","10.00","1.00"
"2006","May","5","28","Nassau","41.00","115.00","72.00","47.00","313.00","25.00","29.00","43.00","20.00","10.00","79.00","10.00","12.00","72.00","52.00","37.00","234.00","15.00"
"2006","May","5","29","Niagara","35.00","83.00","24.00","47.00","182.00","9.00","15.00","46.00","9.00","12.00","57.00","4.00","20.00","37.00","15.00","35.00","125.00","5.00"
"2006","May","5","30","Oneida","27.00","61.00","24.00","10.00","57.00","8.00","15.00","35.00","11.00","1.00","37.00","4.00","12.00","26.00","13.00","9.00","20.00","4.00"
"2006","May","5","31","Onondaga","34.00","148.00","42.00","74.00","375.00","19.00","25.00","69.00","15.00","29.00","200.00","11.00","9.00","79.00","27.00","45.00","175.00","8.00"
"2006","May","5","32","Ontario","13.00","25.00","20.00","16.00","42.00","4.00","7.00","5.00","4.00","4.00","19.00","1.00","6.00","20.00","16.00","12.00","23.00","3.00"
"2006","May","5","33","Orange","20.00","56.00","37.00","6.00","93.00","8.00","12.00","22.00","11.00","1.00","36.00","4.00","8.00","34.00","26.00","5.00","57.00","4.00"
"2006","May","5","34","Orleans","5.00","20.00","6.00","10.00","18.00","3.00","5.00","8.00","0.00","6.00","5.00","1.00","0.00","12.00","6.00","4.00","13.00","2.00"
"2006","May","5","35","Oswego","15.00","31.00","8.00","16.00","57.00","7.00","11.00","18.00","3.00","3.00","30.00","1.00","4.00","13.00","5.00","13.00","27.00","6.00"
"2006","May","5","36","Otsego","0.00","2.00","0.00","2.00","10.00","1.00","0.00","1.00","0.00","0.00","5.00","1.00","0.00","1.00","0.00","2.00","5.00","0.00"
"2006","May","5","37","Putnam","1.00","6.00","0.00","1.00","4.00","1.00","0.00","3.00","0.00","0.00","2.00","0.00","1.00","3.00","0.00","1.00","2.00","1.00"
"2006","May","5","38","Rensselaer","14.00","38.00","26.00","7.00","48.00","2.00","9.00","32.00","16.00","3.00","33.00","1.00","5.00","6.00","10.00","4.00","15.00","1.00"
"2006","May","5","39","Rockland","12.00","32.00","13.00","13.00","44.00","6.00","6.00","14.00","6.00","2.00","16.00","3.00","6.00","18.00","7.00","11.00","28.00","3.00"
"2006","May","5","40","St. Lawrence","26.00","39.00","18.00","8.00","51.00","2.00","20.00","17.00","3.00","1.00","26.00","0.00","6.00","22.00","15.00","7.00","25.00","2.00"
"2006","May","5","41","Saratoga","7.00","8.00","6.00","1.00","9.00","0.00","6.00","1.00","1.00","0.00","7.00","0.00","1.00","7.00","5.00","1.00","2.00","0.00"
"2006","May","5","42","Schenectady","8.00","42.00","36.00","17.00","66.00","2.00","6.00","14.00","14.00","5.00","27.00","2.00","2.00","28.00","22.00","12.00","39.00","0.00"
"2006","May","5","43","Schoharie","1.00","7.00","4.00","1.00","9.00","0.00","1.00","4.00","2.00","0.00","6.00","0.00","0.00","3.00","2.00","1.00","3.00","0.00"
"2006","May","5","44","Schuyler","1.00","6.00","7.00","0.00","12.00","3.00","1.00","2.00","5.00","0.00","5.00","0.00","0.00","4.00","2.00","0.00","7.00","3.00"
"2006","May","5","46","Steuben","12.00","38.00","17.00","13.00","30.00","0.00","8.00","14.00","4.00","3.00","18.00","0.00","4.00","24.00","13.00","10.00","12.00","0.00"
"2006","May","5","47","Suffolk","50.00","130.00","127.00","104.00","648.00","20.00","28.00","48.00","33.00","10.00","154.00","4.00","22.00","82.00","94.00","94.00","494.00","16.00"
"2006","May","5","48","Sullivan","7.00","25.00","9.00","16.00","29.00","2.00","4.00","17.00","4.00","8.00","13.00","0.00","3.00","8.00","5.00","8.00","16.00","2.00"
"2006","May","5","49","Tioga","8.00","14.00","7.00","5.00","12.00","0.00","7.00","5.00","4.00","2.00","8.00","0.00","1.00","9.00","3.00","3.00","4.00","0.00"
"2006","May","5","50","Tompkins","7.00","43.00","18.00","3.00","45.00","5.00","2.00","9.00","4.00","1.00","13.00","2.00","5.00","34.00","14.00","2.00","32.00","3.00"
"2006","May","5","51","Ulster","12.00","47.00","27.00","3.00","71.00","24.00","8.00","24.00","12.00","0.00","39.00","8.00","4.00","23.00","15.00","3.00","32.00","16.00"
"2006","May","5","52","Warren","9.00","15.00","8.00","6.00","19.00","2.00","6.00","5.00","1.00","2.00","5.00","2.00","3.00","10.00","7.00","4.00","14.00","0.00"
"2006","May","5","53","Washington","8.00","14.00","14.00","5.00","22.00","4.00","4.00","10.00","4.00","2.00","9.00","0.00","4.00","4.00","10.00","3.00","13.00","4.00"
"2006","May","5","54","Wayne","9.00","10.00","14.00","6.00","30.00","1.00","6.00","2.00","4.00","0.00","11.00","0.00","3.00","8.00","10.00","6.00","19.00","1.00"
"2006","May","5","55","Westchester","39.00","126.00","182.00","77.00","602.00","24.00","23.00","57.00","33.00","9.00","218.00","5.00","16.00","69.00","149.00","68.00","384.00","19.00"
"2006","May","5","56","Wyoming","3.00","8.00","7.00","3.00","7.00","1.00","2.00","2.00","0.00","0.00","1.00","0.00","1.00","6.00","7.00","3.00","6.00","1.00"
"2006","May","5","57","Yates","4.00","8.00","4.00","0.00","4.00","1.00","3.00","4.00","3.00","0.00","3.00","0.00","1.00","4.00","1.00","0.00","1.00","1.00"
"2006","May","5","66","New York City","558.00","4284.00","1725.00","3052.00","7200.00","1238.00","364.00","1276.00","505.00","235.00","2387.00","256.00","194.00","3008.00","1220.00","2817.00","4813.00","982.00"
"2017","February","2","42","Schenectady","11","47","41","28","107","4","5","22","13","6","37","1","6","25","28","22","70","3"
"2017","March","3","57","Yates","2","5","1","0","10","0","0","1","0","0","6","0","2","4","1","0","4","0"
"2017","January","1","49","Tioga","0","7","8","1","15","1","0","1","2","1","7","0","0","6","6","0","8","1"
"2017","March","3","12","Delaware","1","9","4","0","13","0","1","4","2","0","5","0","0","5","2","0","8","0"
"2017","January","1","53","Washington","2","10","7","2","6","0","1","3","3","0","5","0","1","7","4","2","1","0"
"2017","January","1","09","Clinton","13","16","9","7","32","10","7","7","1","1","10","8","6","9","8","6","22","2"
"2017","March","3","14","Erie","157","235","111","119","430","22","45","75","34","17","140","6","112","160","77","102","290","16"
"2017","February","2","16","Franklin","4","14","8","16","30","2","2","3","2","0","7","0","2","11","6","16","23","2"
"2017","February","2","46","Steuben","9","18","12","13","41","4","7","5","3","2","12","1","2","13","9","11","29","3"
"2006","June","6","10","Columbia","12.00","13.00","8.00","5.00","20.00","3.00","7.00","7.00","3.00","0.00","6.00","0.00","5.00","6.00","5.00","5.00","14.00","3.00"
"2006","June","6","11","Cortland","7.00","9.00","6.00","1.00","10.00","1.00","2.00","4.00","2.00","0.00","3.00","1.00","5.00","5.00","4.00","1.00","7.00","0.00"
"2006","June","6","12","Delaware","1.00","13.00","6.00","0.00","12.00","1.00","0.00","6.00","4.00","0.00","6.00","1.00","1.00","7.00","2.00","0.00","6.00","0.00"
"2006","June","6","13","Dutchess","10.00","45.00","16.00","23.00","75.00","6.00","6.00","24.00","5.00","8.00","31.00","4.00","4.00","21.00","11.00","15.00","44.00","2.00"
"2006","June","6","14","Erie","242.00","270.00","158.00","165.00","388.00","34.00","57.00","115.00","52.00","32.00","128.00","10.00","185.00","155.00","106.00","133.00","260.00","24.00"
"2006","June","6","15","Essex","4.00","6.00","0.00","3.00","18.00","1.00","1.00","3.00","0.00","0.00","13.00","0.00","3.00","3.00","0.00","3.00","5.00","1.00"
"2006","June","6","16","Franklin","13.00","15.00","7.00","11.00","14.00","2.00","5.00","7.00","3.00","4.00","4.00","1.00","8.00","8.00","4.00","7.00","10.00","1.00"
"2006","June","6","17","Fulton","5.00","17.00","6.00","5.00","39.00","2.00","2.00","10.00","2.00","0.00","18.00","1.00","3.00","7.00","4.00","5.00","21.00","1.00"
"2006","June","6","18","Genesee","4.00","13.00","4.00","1.00","15.00","1.00","3.00","5.00","0.00","1.00","7.00","1.00","1.00","8.00","4.00","0.00","8.00","0.00"
"2006","June","6","19","Greene","2.00","26.00","9.00","0.00","11.00","3.00","1.00","7.00","2.00","0.00","3.00","1.00","1.00","19.00","7.00","0.00","8.00","2.00"
"2006","June","6","20","Hamilton","1.00","1.00","0.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00"
"2006","June","6","21","Herkimer","12.00","13.00","3.00","8.00","27.00","4.00","7.00","10.00","2.00","5.00","12.00","3.00","5.00","3.00","1.00","3.00","15.00","1.00"
"2006","June","6","22","Jefferson","26.00","38.00","11.00","8.00","49.00","5.00","19.00","13.00","3.00","2.00","11.00","2.00","7.00","25.00","8.00","6.00","38.00","3.00"
"2006","June","6","23","Lewis","4.00","2.00","0.00","0.00","9.00","3.00","4.00","0.00","0.00","0.00","5.00","0.00","0.00","2.00","0.00","0.00","4.00","3.00"
"2006","June","6","24","Livingston","12.00","23.00","7.00","7.00","38.00","5.00","8.00","11.00","1.00","2.00","18.00","0.00","4.00","12.00","6.00","5.00","20.00","5.00"
"2006","June","6","25","Madison","3.00","8.00","2.00","1.00","11.00","2.00","3.00","6.00","1.00","0.00","6.00","1.00","0.00","2.00","1.00","1.00","5.00","1.00"
"2006","June","6","26","Monroe","58.00","200.00","115.00","64.00","611.00","88.00","33.00","74.00","29.00","8.00","167.00","14.00","25.00","126.00","86.00","56.00","444.00","74.00"
"2006","June","6","27","Montgomery","8.00","15.00","4.00","5.00","25.00","1.00","5.00","4.00","0.00","2.00","12.00","1.00","3.00","11.00","4.00","3.00","13.00","0.00"
"2006","June","6","28","Nassau","35.00","111.00","80.00","76.00","320.00","32.00","23.00","46.00","31.00","13.00","99.00","10.00","12.00","65.00","49.00","63.00","221.00","22.00"
"2006","June","6","29","Niagara","30.00","68.00","22.00","63.00","200.00","11.00","22.00","48.00","8.00","14.00","64.00","6.00","8.00","20.00","14.00","49.00","136.00","5.00"
"2006","June","6","30","Oneida","16.00","64.00","38.00","18.00","67.00","9.00","12.00","27.00","17.00","4.00","40.00","7.00","4.00","37.00","21.00","14.00","27.00","2.00"
"2006","June","6","31","Onondaga","45.00","139.00","61.00","65.00","418.00","20.00","32.00","65.00","23.00","19.00","236.00","11.00","13.00","74.00","38.00","46.00","182.00","9.00"
"2006","June","6","32","Ontario","8.00","26.00","30.00","7.00","45.00","5.00","5.00","10.00","11.00","2.00","14.00","1.00","3.00","16.00","19.00","5.00","31.00","4.00"
"2006","June","6","33","Orange","14.00","57.00","29.00","17.00","100.00","11.00","8.00","25.00","4.00","3.00","41.00","6.00","6.00","32.00","25.00","14.00","59.00","5.00"
