"naic","company_name","ratio","upheld_complaints","question_of_fact_complaints","not_upheld_complaints","total_complaints","premiums_written_in_millions","rank","filing_year"
"22357","Hartford Accident and Indemnity Company","0","0","0","1","1","1.92","68","2018"
"31534","Citizens Insurance Company of America","0","0","0","0","0","1.9","69","2018"
"23647","Ironshore Indemnity Inc.","0","0","0","0","0","1.86","70","2018"
"38628","Progressive Northern Insurance Company","0","0","15","1","16","1.86","71","2018"
"21709","Truck Insurance Exchange","0","0","0","0","0","1.72","72","2018"
"25658","Travelers Indemnity Company","0","0","1","1","2","1.68","73","2018"
"21164","Dairyland Insurance Company","0","0","0","2","2","1.62","74","2018"
"42404","Liberty Insurance Corporation","0","0","0","0","0","1.59","75","2018"
"23450","American Family Home Insurance Company","0","0","0","0","0","1.5","76","2018"
"24414","General Casualty Company of Wisconsin","0","0","0","0","0","1.46","77","2018"
"40754","Blue Ridge Indemnity Company","0","0","0","0","0","1.44","78","2018"
"34690","Property and Casualty Insurance Company of Hartford","0","0","0","0","0","1.43","79","2018"
"36170","Travelers Casualty Company of Connecticut","0","0","0","0","0","1.38","80","2018"
"41483","Farmington Casualty Company","0","0","0","1","1","1.37","81","2018"
"19615","American Reliable Insurance Company","0","0","0","0","0","1.29","82","2018"
"27930","Integon Casualty Insurance Company","0","0","0","0","0","1.28","83","2018"
"19070","Standard Fire Insurance Company","0","0","0","2","2","1.21","84","2018"
"10881","Unitrin Advantage Insurance Company","0","0","1","3","4","1.2","85","2018"
"43974","21st Century Indemnity Insurance Company","0","0","0","0","0","1.16","86","2018"
"22306","Massachusetts Bay Insurance Company","0","0","0","0","0","1.12","87","2018"
"20281","Federal Insurance Company","0","0","0","1","1","1.08","88","2018"
"35696","Harleysville Preferred Insurance Company","0","0","0","0","0","1.06","89","2018"
"22055","GEICO Indemnity Company","0.003","3","89","181","273","1109.3","90","2018"
"26093","Nationwide Affinity Insurance Company of America","0.01","1","7","17","25","148.22","91","2018"
"38130","Travelers Personal Insurance Company","0.01","2","9","15","26","270.28","92","2018"
"35882","GEICO General Insurance Company","0.01","20","200","260","480","2567.3","93","2018"
"11851","Progressive Advanced Insurance Company","0.01","3","46","55","104","362.1","94","2018"
"22063","Government Employees Insurance Company","0.01","6","41","67","114","712.9","95","2018"
"24279","Progressive Max Insurance Company","0.01","2","35","34","71","174.38","96","2018"
"25143","State Farm Fire and Casualty Company","0.01","2","10","26","38","165.32","97","2018"
"29688","Allstate Fire and Casualty Insurance Company","0.01","12","63","124","199","921.73","98","2018"
"26263","Erie Insurance Company","0.01","1","3","8","12","70.2","99","2018"
"11044","National General Insurance Online, Inc.","0.01","1","8","11","20","69.56","100","2018"
"17230","Allstate Property and Casualty Insurance Company","0.01","3","8","20","31","206.23","101","2018"
"36447","LM General Insurance Company","0.01","5","15","54","74","343","102","2018"
"29742","Integon National Insurance Company","0.02","1","5","20","26","66.1","103","2018"
"30104","Hartford Underwriters Insurance Company","0.02","1","2","8","11","65.44","104","2018"
"12130","New South Insurance Company","0.02","1","8","18","27","62.62","105","2018"
"25178","State Farm Mutual Automobile Insurance Company","0.02","26","88","196","310","1591.9","106","2018"
"25941","United Services Automobile Association","0.02","2","9","11","22","117.93","107","2018"
"14834","New York Central Mutual Fire Insurance Company","0.02","5","18","43","66","291.71","108","2018"
"24260","Progressive Casualty Insurance Company","0.02","10","52","73","135","555.01","109","2018"
"27998","Travelers Home and Marine Insurance Company","0.03","4","4","13","21","138.74","110","2018"
"29424","Hartford Casualty Insurance Company","0.03","1","0","4","5","34.09","111","2018"
"32786","Progressive Specialty Insurance Company","0.03","7","34","46","87","238.57","112","2018"
"21687","Mid-Century Insurance Company","0.03","2","5","17","24","64.95","113","2018"
"23035","Liberty Mutual Fire Insurance Company","0.03","7","15","34","56","226.65","114","2018"
"25712","Esurance Insurance Company","0.03","1","2","12","15","29.25","115","2018"
"25968","USAA Casualty Insurance Company","0.03","4","6","19","29","116.28","116","2018"
"40169","Metropolitan Casualty Insurance Company","0.04","2","1","5","8","55.82","117","2018"
"10914","Kemper Independence Insurance Company","0.04","2","2","6","10","54.99","118","2018"
"11908","Mercury Casualty Company","0.05","1","5","9","15","21.98","119","2018"
"19704","American States Insurance Company","0.05","6","4","9","19","116.15","120","2018"
"25674","Travelers Property Casualty Company of America","0.05","2","2","3","7","37.11","121","2018"
"33600","LM Insurance Corporation","0.05","1","2","3","6","18.31","122","2018"
"11185","Foremost Insurance Company Grand Rapids, Michigan","0.06","1","1","7","9","15.98","123","2018"
"21253","Garrison Property and Casualty Insurance Company","0.07","5","8","13","26","73.57","124","2018"
"38288","Hartford Insurance Company of Illinois","0.07","2","0","5","7","28.12","125","2018"
"19232","Allstate Insurance Company","0.08","49","61","84","194","645.64","126","2018"
"19402","AIG Property Casualty Company","0.08","2","1","1","4","25.22","127","2018"
"12504","Ameriprise Insurance Company","0.09","2","1","6","9","22.74","128","2018"
"12831","State National Insurance Company, Inc.","0.1","1","0","0","1","10.48","129","2018"
"18600","USAA General Indemnity Company","0.1","10","12","19","41","99.79","130","2018"
"29939","Main Street America Assurance Company","0.1","1","2","0","3","9.78","131","2018"
"34460","Maidstone Insurance Company","0.1","3","8","11","22","29.31","132","2018"
"16063","Unitrin Auto and Home Insurance Company","0.13","1","0","0","1","7.89","133","2018"
"12777","Chubb Indemnity Insurance Company","0.13","1","0","0","1","7.85","134","2018"
"25275","Plymouth Rock Assurance Corporation of New York","0.15","5","1","7","13","34.37","135","2018"
"33588","First Liberty Insurance Corporation","0.16","2","1","1","4","12.82","136","2018"
"12287","Amica Property and Casualty Insurance Company","0.16","1","0","2","3","6.23","137","2018"
"37770","CSAA General Insurance Company","0.23","3","3","4","10","12.97","138","2018"
"16322","Progressive Direct Insurance Company","0.27","4","5","8","17","15.06","139","2018"
"10111","American Bankers Insurance Company of Florida","0.42","3","0","0","3","7.1","140","2018"
"10839","Country-Wide Insurance Company","0.44","46","21","85","152","103.9","141","2018"
"19682","Hartford Fire Insurance Company","0.56","1","0","1","2","1.78","142","2018"
"13242","Titan Indemnity Company","0.79","1","1","1","3","1.26","143","2018"
"24740","SAFECO Insurance Company of America","0.91","1","0","1","2","1.09","144","2018"
"22268","Infinity Insurance Company","0.99","1","0","0","1","1.01","145","2018"
"29459","Twin City Fire Insurance Company","1.03","1","0","1","2","0.97","146","2018"
"36161","Travelers Property Casualty Insurance Company","1.32","1","1","0","2","0.76","147","2018"
"10921","CSAA Fire & Casualty Insurance Company","2.05","8","2","1","11","3.91","148","2018"
"18058","Philadelphia Indemnity Insurance Company","2.31","10","0","2","12","4.33","149","2018"
"39217","QBE Insurance Corporation","9.02","2","0","1","3","0.22","150","2018"
"37877","Nationwide Property and Casualty Insurance Company","192.23","1","1","0","2","0.01","151","2018"
"23787","Nationwide Mutual Insurance Company","0","0","1","7","8","74.27","1","2017"
"15024","Preferred Mutual Insurance Company","0","0","5","8","13","63.46","2","2017"
"10052","Chubb National Insurance Company","0","0","4","1","5","51.54","3","2017"
"43478","Utica National Insurance Company of Texas","0","0","4","6","10","45.91","4","2017"
"36145","Travelers Personal Security Insurance Company","0","0","1","3","4","38.64","5","2017"
"12130","New South Insurance Company","0","0","5","3","8","35.05","6","2017"
"42919","Progressive Northwestern Insurance Company","0","0","5","6","11","33.15","7","2017"
"40231","Old Dominion Insurance Company","0","0","0","3","3","29.41","8","2017"
"19402","AIG Property Casualty Company","0","0","0","4","4","25.6","9","2017"
"13803","Farm Family Casualty Insurance Company","0","0","2","4","6","23.13","10","2017"
"11252","Encompass Home and Auto Insurance Company","0","0","5","0","5","23","11","2017"
"30210","Esurance Property and Casualty Insurance Company","0","0","0","8","8","22.44","12","2017"
"26298","Metropolitan Property and Casualty Insurance Company","0","0","1","2","3","20.25","13","2017"
"18279","Bankers Standard Insurance Company","0","0","1","1","2","19.72","14","2017"
"37915","Essentia Insurance Company","0","0","0","1","1","18.79","15","2017"
"11185","Foremost Insurance Company Grand Rapids, Michigan","0","0","1","1","2","17.33","16","2017"
"33600","LM Insurance Corporation","0","0","1","5","6","16.84","17","2017"
"12873","Privilege Underwriters Reciprocal Exchange","0","0","1","0","1","16.75","18","2017"
"20303","Great Northern Insurance Company","0","0","0","1","1","16.5","19","2017"
"12901","Merchants Preferred Insurance Company","0","0","3","2","5","15.1","20","2017"
"37478","Hartford Insurance Company of the Midwest","0","0","0","1","1","13.41","21","2017"
"23582","Harleysville Insurance Company","0","0","1","0","1","13.3","22","2017"
"29068","IDS Property Casualty Insurance Company","0","0","0","5","5","11.11","23","2017"
"32220","21st Century North America Insurance Company","0","0","0","1","1","10.68","24","2017"
"19240","Allstate Indemnity Company","0","0","1","1","2","10.53","25","2017"
"12831","State National Insurance Company, Inc.","0","0","0","0","0","10.25","26","2017"
"36587","21st Century National Insurance Company","0","0","1","2","3","10.1","27","2017"
"40649","Economy Premier Assurance Company","0","0","0","0","0","10.08","28","2017"
"13026","Main Street America Protection Insurance Company","0","0","0","0","0","9.91","29","2017"
"21261","Electric Insurance Company","0","0","0","1","1","9.74","30","2017"
"25976","Utica Mutual Insurance Company","0","0","3","3","6","9.37","31","2017"
"25623","Phoenix Insurance Company","0","0","0","1","1","9.27","32","2017"
"16063","Unitrin Auto and Home Insurance Company","0","0","0","0","0","9.2","33","2017"
"10226","Unitrin Direct Insurance Company","0","0","1","1","2","9.09","34","2017"
"25909","Unitrin Preferred Insurance Company","0","0","1","1","2","8.94","35","2017"
"12777","Chubb Indemnity Insurance Company","0","0","0","0","0","8.5","36","2017"
"10071","Encompass Insurance Company of America","0","0","0","1","1","8","37","2017"
"11000","Sentinel Insurance Company, Ltd.","0","0","0","1","1","7.19","38","2017"
"22748","Pacific Employers Insurance Company","0","0","0","0","0","7.03","39","2017"
"12475","Republic-Franklin Insurance Company","0","0","0","0","0","6.62","40","2017"
"10022","Countryway Insurance Company","0","0","0","1","1","6.46","41","2017"
"28188","TravCo Insurance Company","0","0","0","0","0","6.41","42","2017"
"12287","Amica Property and Casualty Insurance Company","0","0","0","0","0","6.22","43","2017"
"15130","Encompass Indemnity Company","0","0","2","0","2","6.14","44","2017"
"34789","21st Century Centennial Insurance Company","0","0","1","1","2","5.98","45","2017"
"23728","National General Insurance Company","0","0","0","3","3","5.59","46","2017"
"23469","American Modern Home Insurance Company","0","0","0","1","1","5.59","47","2017"
"42447","National General Assurance Company","0","0","2","0","2","5.44","48","2017"
"20230","Central Mutual Insurance Company","0","0","0","0","0","5.25","49","2017"
"25682","Travelers Indemnity Company of Connecticut","0","0","2","1","3","5.23","50","2017"
"25232","21st Century Advantage Insurance Company","0","0","0","1","1","4.34","51","2017"
"10723","Nationwide Assurance Company","0","0","0","0","0","4.2","52","2017"
"13242","Titan Indemnity Company","0","0","2","2","4","3.88","53","2017"
"25615","Charter Oak Fire Insurance Company","0","0","0","0","0","3.66","54","2017"
"19429","Insurance Company of the State of Pennsylvania","0","0","0","0","0","3.22","55","2017"
"15210","Sterling Insurance Company","0","0","0","0","0","3.09","56","2017"
"10072","Encompass Property and Casualty Company","0","0","0","0","0","3.06","57","2017"
"10806","Farmers New Century Insurance Company","0","0","2","0","2","2.85","58","2017"
"43974","21st Century Indemnity Insurance Company","0","0","0","0","0","2.75","59","2017"
"37648","Permanent General Assurance Corporation","0","0","0","4","4","2.73","60","2017"
"20397","Vigilant Insurance Company","0","0","0","0","0","2.5","61","2017"
"31534","Citizens Insurance Company of America","0","0","0","2","2","2.33","62","2017"
"41513","Foremost Signature Insurance Company","0","0","0","0","0","2.3","63","2017"
"40754","Blue Ridge Indemnity Company","0","0","0","0","0","2.26","64","2017"
"22357","Hartford Accident and Indemnity Company","0","0","0","0","0","2.17","65","2017"
"10644","Victoria Automobile Insurance Company","0","0","0","0","0","2.07","66","2017"
"38628","Progressive Northern Insurance Company","0","0","1","0","1","2.04","67","2017"
"25658","Travelers Indemnity Company","0","0","3","2","5","1.98","68","2017"
"20796","21st Century Premier Insurance Company","0","0","0","1","1","1.94","69","2017"
"27930","Integon Casualty Insurance Company","0","0","1","0","1","1.88","70","2017"
"23647","Ironshore Indemnity Inc.","0","0","0","1","1","1.86","71","2017"
"42889","Victoria Fire & Casualty Company","0","0","1","4","5","1.81","72","2017"
"23833","21st Century Security Insurance Company","0","0","0","0","0","1.69","73","2017"
"23450","American Family Home Insurance Company","0","0","0","0","0","1.59","74","2017"
"36170","Travelers Casualty Company of Connecticut","0","0","0","0","0","1.56","75","2017"
"34690","Property and Casualty Insurance Company of Hartford","0","0","0","0","0","1.52","76","2017"
"19070","Standard Fire Insurance Company","0","0","2","1","3","1.47","77","2017"
"22306","Massachusetts Bay Insurance Company","0","0","0","0","0","1.39","78","2017"
"19615","American Reliable Insurance Company","0","0","0","0","0","1.34","79","2017"
"35696","Harleysville Preferred Insurance Company","0","0","0","0","0","1.23","80","2017"
"20281","Federal Insurance Company","0","0","0","1","1","1.17","81","2017"
"29459","Twin City Fire Insurance Company","0","0","0","1","1","1.15","82","2017"
"41491","GEICO Casualty Company","0","0","1","6","7","1.03","83","2017"
"22268","Infinity Insurance Company","0","0","0","0","0","1.01","84","2017"
"11851","Progressive Advanced Insurance Company","0.01","2","7","20","29","300.08","85","2017"
"24279","Progressive Max Insurance Company","0.01","1","14","37","52","141.67","86","2017"
"29688","Allstate Fire and Casualty Insurance Company","0.01","6","35","122","163","794.25","87","2017"
"38130","Travelers Personal Insurance Company","0.01","2","6","23","31","222.31","88","2017"
"32786","Progressive Specialty Insurance Company","0.01","2","19","34","55","220.65","89","2017"
"22063","Government Employees Insurance Company","0.01","6","44","88","138","660.51","90","2017"
"34339","Metropolitan Group Property and Casualty Insurance Company","0.01","1","3","15","19","96.16","91","2017"
"19976","Amica Mutual Insurance Company","0.01","1","3","3","7","83.85","92","2017"
"35882","GEICO General Insurance Company","0.01","29","161","277","467","2390.97","93","2017"
"11044","National General Insurance Online, Inc.","0.01","1","9","13","23","79.72","94","2017"
"22055","GEICO Indemnity Company","0.01","13","88","158","259","1023.55","95","2017"
"24260","Progressive Casualty Insurance Company","0.01","7","37","72","116","490.2","96","2017"
"10212","Allmerica Financial Alliance Insurance Company","0.02","1","9","7","17","66.19","97","2017"
"40169","Metropolitan Casualty Insurance Company","0.02","1","2","7","10","62.62","98","2017"
"14834","New York Central Mutual Fire Insurance Company","0.02","5","26","40","71","273.5","99","2017"
"26093","Nationwide Affinity Insurance Company of America","0.02","3","11","22","36","153.99","100","2017"
"36447","LM General Insurance Company","0.02","6","19","39","64","300.27","101","2017"
"17230","Allstate Property and Casualty Insurance Company","0.02","5","10","27","42","236.24","102","2017"
"25275","MAPFRE Insurance Company of New York","0.02","1","3","10","14","44.25","103","2017"
"25178","State Farm Mutual Automobile Insurance Company","0.02","35","85","151","271","1531.31","104","2017"
"12583","Adirondack Insurance Exchange","0.02","2","7","11","20","84.12","105","2017"
"29424","Hartford Casualty Insurance Company","0.03","1","0","3","4","39.48","106","2017"
"19704","American States Insurance Company","0.03","3","6","14","23","108.99","107","2017"
"26263","Erie Insurance Company","0.03","2","6","13","21","70.65","108","2017"
"34460","Maidstone Insurance Company","0.03","1","8","14","23","33.55","109","2017"
"23035","Liberty Mutual Fire Insurance Company","0.03","8","17","22","47","262.98","110","2017"
"30104","Hartford Underwriters Insurance Company","0.03","2","3","19","24","63.83","111","2017"
"11215","SAFECO Insurance Company of Indiana","0.03","1","0","3","4","30.17","112","2017"
"25712","Esurance Insurance Company","0.04","1","3","9","13","26.54","113","2017"
"21687","Mid-Century Insurance Company","0.04","2","7","18","27","50.81","114","2017"
"25968","USAA Casualty Insurance Company","0.05","5","7","22","34","109.05","115","2017"
"25674","Travelers Property Casualty Company of America","0.05","2","3","6","11","43.56","116","2017"
"11105","A. Central Insurance Company","0.05","2","2","4","8","41.99","117","2017"
"25143","State Farm Fire and Casualty Company","0.05","9","11","38","58","181.2","118","2017"
"10914","Kemper Independence Insurance Company","0.05","3","7","6","16","57.17","119","2017"
"25941","United Services Automobile Association","0.05","6","2","16","24","114.08","120","2017"
"25453","Nationwide Insurance Company of America","0.05","3","2","9","14","54.8","121","2017"
"29742","Integon National Insurance Company","0.06","3","16","23","42","53.62","122","2017"
"38288","Hartford Insurance Company of Illinois","0.06","2","3","7","12","31.25","123","2017"
"18600","USAA General Indemnity Company","0.07","6","13","20","39","89.38","124","2017"
"19232","Allstate Insurance Company","0.07","48","91","150","289","707.69","125","2017"
"16322","Progressive Direct Insurance Company","0.07","1","1","8","10","14.23","126","2017"
"27998","Travelers Home and Marine Insurance Company","0.07","12","4","13","29","163.83","127","2017"
"11908","Mercury Casualty Company","0.08","2","4","7","13","26.28","128","2017"
"12504","Ameriprise Insurance Company","0.08","2","10","13","25","25.29","129","2017"
"29939","Main Street America Assurance Company","0.09","1","0","0","1","10.95","130","2017"
"10677","Cincinnati Insurance Company","0.1","1","1","2","4","9.95","131","2017"
"16233","Erie Insurance Company of New York","0.12","5","3","5","13","40.38","132","2017"
"33588","First Liberty Insurance Corporation","0.13","2","1","1","4","15.16","133","2017"
"21253","Garrison Property and Casualty Insurance Company","0.14","9","13","19","41","64.76","134","2017"
"23060","Tri-State Consumer Insurance Company","0.15","2","4","25","31","13.72","135","2017"
"14788","NGM Insurance Company","0.15","1","0","2","3","6.8","136","2017"
"19062","Automobile Insurance Company of Hartford, Connecticut","0.15","1","1","0","2","6.79","137","2017"
"36137","Travelers Commercial Insurance Company","0.2","3","0","1","4","14.95","138","2017"
"20052","National Liability & Fire Insurance Company","0.25","1","3","8","12","4.05","139","2017"
"37770","CSAA General Insurance Company","0.26","3","3","6","12","11.62","140","2017"
"10111","American Bankers Insurance Company of Florida","0.29","2","0","1","3","6.97","141","2017"
"21709","Truck Insurance Exchange","0.46","1","0","0","1","2.19","142","2017"
"18058","Philadelphia Indemnity Insurance Company","0.47","2","1","4","7","4.26","143","2017"
"42404","Liberty Insurance Corporation","0.47","1","1","3","5","2.12","144","2017"
"21164","Dairyland Insurance Company","0.48","1","0","0","1","2.08","145","2017"
"19682","Hartford Fire Insurance Company","0.49","1","0","1","2","2.04","146","2017"
"41483","Farmington Casualty Company","0.55","1","0","0","1","1.83","147","2017"
"10839","Country-Wide Insurance Company","0.64","74","33","110","217","115.98","148","2017"
"10921","CSAA Fire & Casualty Insurance Company","0.66","4","3","2","9","6.06","149","2017"
"10881","Unitrin Advantage Insurance Company","1.15","3","4","1","8","2.6","150","2017"
"36161","Travelers Property Casualty Insurance Company","1.19","1","0","4","5","0.84","151","2017"
"24740","SAFECO Insurance Company of America","1.65","2","0","2","4","1.21","152","2017"
"14311","Interboro Insurance Company","1.68","1","0","1","2","0.6","153","2017"
"39217","QBE Insurance Corporation","6.79","4","0","1","5","0.59","154","2017"
"11738","Infinity Auto Insurance Company","12.63","2","0","0","2","0.16","155","2017"
"23760","Nationwide General Insurance Company","12.91","2","0","1","3","0.16","156","2017"
"39950","Metropolitan General Insurance Company","15.67","1","0","0","1","0.06","157","2017"
"37877","Nationwide Property and Casualty Insurance Company","20.6","1","1","4","6","0.05","158","2017"
"24198","Peerless Insurance Company","23.54","2","0","1","3","0.09","159","2017"
"32786","Progressive Specialty Insurance Company","0","0","17","29","46","204.173","1","2016"
"19976","Amica Mutual Insurance Company","0","0","9","8","17","84.769","2","2016"
"25453","Nationwide Insurance Company of America","0","0","9","4","13","65.335","3","2016"
"15024","Preferred Mutual Insurance Company","0","0","3","2","5","62.505","4","2016"
"10052","Chubb National Insurance Company","0","0","1","2","3","46.735","5","2016"
"43478","Utica National Insurance Company of Texas","0","0","4","4","8","43.693","6","2016"
"16233","Erie Insurance Company of New York","0","0","5","2","7","35.072","7","2016"
"42919","Progressive Northwestern Insurance Company","0","0","0","4","4","32.511","8","2016"
"34460","Maidstone Insurance Company","0","0","4","11","15","30.867","9","2016"
"36145","Travelers Personal Security Insurance Company","0","0","1","0","1","30.397","10","2016"
"25712","Esurance Insurance Company","0","0","4","9","13","29.776","11","2016"
"29742","Integon National Insurance Company","0","0","0","5","5","26.249","12","2016"
"11252","Encompass Home and Auto Insurance Company","0","0","1","3","4","23.911","13","2016"
"30210","Esurance Property and Casualty Insurance Company","0","0","3","7","10","23.263","14","2016"
"13803","Farm Family Casualty Insurance Company","0","0","0","1","1","22.796","15","2016"
"18279","Bankers Standard Insurance Company","0","0","0","0","0","20.956","16","2016"
"11185","Foremost Insurance Company Grand Rapids, Michigan","0","0","2","6","8","19.667","17","2016"
"36137","Travelers Commercial Insurance Company","0","0","1","2","3","18.093","18","2016"
"20303","Great Northern Insurance Company","0","0","0","0","0","17.419","19","2016"
"37915","Essentia Insurance Company","0","0","0","0","0","16.934","20","2016"
"12901","Merchants Preferred Insurance Company","0","0","3","0","3","16.023","21","2016"
"36587","21st Century National Insurance Company","0","0","1","2","3","15.572","22","2016"
"37478","Hartford Insurance Company of the Midwest","0","0","0","3","3","15.374","23","2016"
"32220","21st Century North America Insurance Company","0","0","0","2","2","14.056","24","2016"
"19240","Allstate Indemnity Company","0","0","5","4","9","14.044","25","2016"
"12873","Privilege Underwriters Reciprocal Exchange","0","0","0","0","0","14.028","26","2016"
"29939","Main Street America Assurance Company","0","0","0","1","1","12.493","27","2016"
"34789","21st Century Centennial Insurance Company","0","0","1","3","4","11.733","28","2016"
"40649","Economy Premier Assurance Company","0","0","1","1","2","11.331","29","2016"
"25623","Phoenix Insurance Company","0","0","0","0","0","11.177","30","2016"
"10226","Unitrin Direct Insurance Company","0","0","0","1","1","11.008","31","2016"
"16063","Unitrin Auto and Home Insurance Company","0","0","0","1","1","10.772","32","2016"
"37770","CSAA General Insurance Company","0","0","1","2","3","9.918","33","2016"
"21261","Electric Insurance Company","0","0","0","0","0","9.881","34","2016"
"10071","Encompass Insurance Company of America","0","0","1","4","5","9.421","35","2016"
"12831","State National Insurance Company, Inc.","0","0","0","2","2","9.399","36","2016"
"12777","Chubb Indemnity Insurance Company","0","0","0","0","0","9.336","37","2016"
"11000","Sentinel Insurance Company, Ltd.","0","0","1","1","2","9.141","38","2016"
"25976","Utica Mutual Insurance Company","0","0","2","0","2","8.919","39","2016"
"19062","Automobile Insurance Company of Hartford, Connecticut","0","0","0","1","1","8.253","40","2016"
"23582","Harleysville Insurance Company","0","0","0","0","0","8.193","41","2016"
"28188","TravCo Insurance Company","0","0","0","0","0","7.647","42","2016"
"14788","NGM Insurance Company","0","0","0","1","1","7.589","43","2016"
"15130","Encompass Indemnity Company","0","0","0","1","1","7.493","44","2016"
"12475","Republic-Franklin Insurance Company","0","0","0","0","0","7.094","45","2016"
"14311","Interboro Insurance Company","0","0","3","5","8","6.635","46","2016"
"10677","Cincinnati Insurance Company","0","0","0","3","3","6.365","47","2016"
"10022","Countryway Insurance Company","0","0","0","0","0","6.259","48","2016"
"25682","Travelers Indemnity Company of Connecticut","0","0","1","2","3","6.217","49","2016"
"23469","American Modern Home Insurance Company","0","0","0","4","4","5.416","50","2016"
"12287","Amica Property and Casualty Insurance Company","0","0","0","0","0","5.323","51","2016"
"25615","Charter Oak Fire Insurance Company","0","0","1","0","1","4.405","52","2016"
"10723","Nationwide Assurance Company","0","0","0","1","1","4.19","53","2016"
"43974","21st Century Indemnity Insurance Company","0","0","2","0","2","4.109","54","2016"
"10644","Victoria Automobile Insurance Company","0","0","0","3","3","3.764","55","2016"
"10806","Farmers New Century Insurance Company","0","0","1","1","2","3.613","56","2016"
"22748","Pacific Employers Insurance Company","0","0","0","0","0","3.384","57","2016"
"23728","National General Insurance Company","0","0","0","0","0","3.106","58","2016"
"20796","21st Century Premier Insurance Company","0","0","0","1","1","3.019","59","2016"
"15210","Sterling Insurance Company","0","0","0","0","0","2.979","60","2016"
"27930","Integon Casualty Insurance Company","0","0","0","1","1","2.89","61","2016"
"42404","Liberty Insurance Corporation","0","0","2","1","3","2.843","62","2016"
"31534","Citizens Insurance Company of America","0","0","0","1","1","2.841","63","2016"
"20397","Vigilant Insurance Company","0","0","0","0","0","2.77","64","2016"
"21709","Truck Insurance Exchange","0","0","0","0","0","2.749","65","2016"
"41483","Farmington Casualty Company","0","0","1","0","1","2.643","66","2016"
"40754","Blue Ridge Indemnity Company","0","0","0","0","0","2.616","67","2016"
"22357","Hartford Accident and Indemnity Company","0","0","0","0","0","2.55","68","2016"
"19429","Insurance Company of the State of Pennsylvania","0","0","0","0","0","2.546","69","2016"
"21849","American Automobile Insurance Company","0","0","0","0","0","2.433","70","2016"
"21164","Dairyland Insurance Company","0","0","1","3","4","2.425","71","2016"
"25658","Travelers Indemnity Company","0","0","2","3","5","2.403","72","2016"
"19682","Hartford Fire Insurance Company","0","0","0","0","0","2.392","73","2016"
"41513","Foremost Signature Insurance Company","0","0","0","0","0","2.087","74","2016"
"21865","Associated Indemnity Corporation","0","0","0","0","0","1.945","75","2016"
"23647","Ironshore Indemnity Inc.","0","0","0","0","0","1.833","76","2016"
"19070","Standard Fire Insurance Company","0","0","0","0","0","1.805","77","2016"
"36170","Travelers Casualty Company of Connecticut","0","0","0","0","0","1.798","78","2016"
"22306","Massachusetts Bay Insurance Company","0","0","0","0","0","1.741","79","2016"
"23450","American Family Home Insurance Company","0","0","0","0","0","1.719","80","2016"
"34690","Property and Casualty Insurance Company of Hartford","0","0","0","0","0","1.618","81","2016"
"37648","Permanent General Assurance Corporation","0","0","0","0","0","1.584","82","2016"
"19615","American Reliable Insurance Company","0","0","0","0","0","1.416","83","2016"
"35696","Harleysville Preferred Insurance Company","0","0","0","0","0","1.407","84","2016"
"41491","GEICO Casualty Company","0","0","4","5","9","1.364","85","2016"
"24740","SAFECO Insurance Company of America","0","0","0","1","1","1.358","86","2016"
"39217","QBE Insurance Corporation","0","0","1","0","1","1.238","87","2016"
"20281","Federal Insurance Company","0","0","0","0","0","1.199","88","2016"
"23779","Nationwide Mutual Fire Insurance Company","0","0","0","0","0","1.048","89","2016"
"26093","Nationwide Affinity Insurance Company of America","0.007","1","7","31","39","142.454","90","2016"
"22055","GEICO Indemnity Company","0.0072","7","96","157","260","965.925","91","2016"
"11851","Progressive Advanced Insurance Company","0.0082","2","19","44","65","242.487","92","2016"
"24279","Progressive Max Insurance Company","0.009","1","11","19","31","110.812","93","2016"
"24260","Progressive Casualty Insurance Company","0.0092","4","26","66","96","432.722","94","2016"
"25968","USAA Casualty Insurance Company","0.0098","1","9","14","24","101.955","95","2016"
"35882","GEICO General Insurance Company","0.0109","24","209","270","503","2199.89","96","2016"
"22063","Government Employees Insurance Company","0.0131","8","57","66","131","611.054","97","2016"
"40169","Metropolitan Casualty Insurance Company","0.0141","1","0","6","7","71.166","98","2016"
"14834","New York Central Mutual Fire Insurance Company","0.0151","4","22","49","75","265.121","99","2016"
"11044","National General Insurance Online, Inc.","0.0157","1","2","13","16","63.744","100","2016"
"23035","Liberty Mutual Fire Insurance Company","0.0164","5","16","35","56","304.589","101","2016"
"30104","Hartford Underwriters Insurance Company","0.0164","1","4","21","26","60.881","102","2016"
"10212","Allmerica Financial Alliance Insurance Company","0.0166","1","3","4","8","60.228","103","2016"
"25941","United Services Automobile Association","0.0181","2","4","12","18","110.483","104","2016"
"36447","LM General Insurance Company","0.0188","5","21","41","67","266.368","105","2016"
"29688","Allstate Fire and Casualty Insurance Company","0.0196","13","40","87","140","663.974","106","2016"
"27998","Travelers Home and Marine Insurance Company","0.02","4","6","8","18","200.222","107","2016"
"34339","Metropolitan Group Property and Casualty Insurance Company","0.0211","2","4","6","12","94.689","108","2016"
"29424","Hartford Casualty Insurance Company","0.0214","1","1","10","12","46.658","109","2016"
"25143","State Farm Fire and Casualty Company","0.0225","4","11","31","46","177.741","110","2016"
"38130","Travelers Personal Insurance Company","0.0257","4","7","7","18","155.487","111","2016"
"21687","Mid-Century Insurance Company","0.0274","1","3","8","12","36.431","112","2016"
