"year","county_of_program_location","program_category","service_type","age_group","primary_substance_group","admissions"
"2007","Bronx","Crisis","Medically Monitored Withdrawal","25 thru 34","Cocaine incl Crack","27"
"2007","Bronx","Crisis","Medically Monitored Withdrawal","25 thru 34","Heroin","69"
"2007","Bronx","Crisis","Medically Monitored Withdrawal","25 thru 34","Marijuana incl Hashish","2"
"2007","Bronx","Crisis","Medically Monitored Withdrawal","18 thru 24","Alcohol","15"
"2007","Bronx","Crisis","Medically Monitored Withdrawal","18 thru 24","Cocaine incl Crack","6"
"2007","Bronx","Crisis","Medically Monitored Withdrawal","18 thru 24","Heroin","8"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","55 and Older","Alcohol","81"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","55 and Older","All Others","5"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","55 and Older","Cocaine incl Crack","14"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","55 and Older","Heroin","17"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","55 and Older","Marijuana incl Hashish","1"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","55 and Older","Other Opioids","1"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","45 thru 54","Alcohol","283"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","45 thru 54","All Others","3"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","45 thru 54","Cocaine incl Crack","91"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","45 thru 54","Heroin","75"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","45 thru 54","Marijuana incl Hashish","4"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","45 thru 54","Other Opioids","1"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","35 thru 44","Alcohol","298"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","35 thru 44","All Others","2"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","35 thru 44","Cocaine incl Crack","141"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","35 thru 44","Heroin","138"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","35 thru 44","Marijuana incl Hashish","10"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","35 thru 44","Other Opioids","1"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","25 thru 34","Alcohol","102"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","25 thru 34","All Others","4"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","25 thru 34","Cocaine incl Crack","58"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","25 thru 34","Heroin","88"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","25 thru 34","Marijuana incl Hashish","5"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","25 thru 34","Other Opioids","2"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","18 thru 24","Alcohol","14"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","18 thru 24","Cocaine incl Crack","13"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","18 thru 24","Heroin","7"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","18 thru 24","Marijuana incl Hashish","5"
"2007","Bronx","Inpatient","Inpatient Rehabilitation","18 thru 24","Other Opioids","2"
"2007","Bronx","Opioid Treatment Program","Limited Outpatient/KEEP","55 and Older","Heroin","23"
"2007","Bronx","Opioid Treatment Program","Limited Outpatient/KEEP","45 thru 54","Heroin","112"
"2007","Bronx","Opioid Treatment Program","Limited Outpatient/KEEP","35 thru 44","Heroin","151"
"2007","Bronx","Opioid Treatment Program","Limited Outpatient/KEEP","25 thru 34","Heroin","104"
"2007","Bronx","Opioid Treatment Program","Limited Outpatient/KEEP","18 thru 24","Heroin","13"
"2007","Bronx","Opioid Treatment Program","Limited Outpatient/KEEP","18 thru 24","Other Opioids","1"
"2007","Bronx","Opioid Treatment Program","MAOT-A-Residential","55 and Older","Heroin","9"
"2007","Bronx","Opioid Treatment Program","MAOT-A-Residential","45 thru 54","Heroin","44"
"2007","Bronx","Opioid Treatment Program","MAOT-A-Residential","35 thru 44","Heroin","72"
"2007","Bronx","Opioid Treatment Program","MAOT-A-Residential","25 thru 34","Heroin","49"
"2007","Bronx","Opioid Treatment Program","MAOT-A-Residential","18 thru 24","Heroin","7"
"2007","Bronx","Opioid Treatment Program","Opioid Outpatient Treatment","55 and Older","Heroin","256"
"2007","Bronx","Opioid Treatment Program","Opioid Outpatient Treatment","55 and Older","Other Opioids","3"
"2007","Bronx","Opioid Treatment Program","Opioid Outpatient Treatment","45 thru 54","Heroin","890"
"2007","Bronx","Opioid Treatment Program","Opioid Outpatient Treatment","45 thru 54","Other Opioids","3"
"2007","Bronx","Opioid Treatment Program","Opioid Outpatient Treatment","35 thru 44","Heroin","1159"
"2007","Bronx","Opioid Treatment Program","Opioid Outpatient Treatment","35 thru 44","Other Opioids","3"
"2007","Bronx","Opioid Treatment Program","Opioid Outpatient Treatment","25 thru 34","Heroin","488"
"2007","Bronx","Opioid Treatment Program","Opioid Outpatient Treatment","25 thru 34","Other Opioids","5"
"2007","Bronx","Opioid Treatment Program","Opioid Outpatient Treatment","18 thru 24","Heroin","48"
"2007","Bronx","Outpatient","Outpat Chem Depend for Youth","Under 18","Alcohol","5"
"2007","Bronx","Outpatient","Outpat Chem Depend for Youth","Under 18","All Others","1"
"2007","Bronx","Outpatient","Outpat Chem Depend for Youth","Under 18","Marijuana incl Hashish","51"
"2007","Bronx","Outpatient","Outpat Chem Depend for Youth","18 thru 24","Alcohol","1"
"2007","Bronx","Outpatient","Outpat Chem Depend for Youth","18 thru 24","Marijuana incl Hashish","1"
"2007","Bronx","Outpatient","Outpatient Clinic","Under 18","Alcohol","42"
"2007","Bronx","Outpatient","Outpatient Clinic","Under 18","All Others","2"
"2007","Bronx","Outpatient","Outpatient Clinic","Under 18","Marijuana incl Hashish","354"
"2007","Bronx","Outpatient","Outpatient Clinic","55 and Older","Alcohol","258"
"2007","Bronx","Outpatient","Outpatient Clinic","55 and Older","All Others","1"
"2007","Bronx","Outpatient","Outpatient Clinic","55 and Older","Cocaine incl Crack","153"
"2007","Bronx","Outpatient","Outpatient Clinic","55 and Older","Heroin","123"
"2007","Bronx","Outpatient","Outpatient Clinic","55 and Older","Marijuana incl Hashish","31"
"2007","Bronx","Outpatient","Outpatient Clinic","55 and Older","Other Opioids","1"
"2007","Bronx","Outpatient","Outpatient Clinic","45 thru 54","Alcohol","628"
"2007","Bronx","Outpatient","Outpatient Clinic","45 thru 54","All Others","13"
"2007","Bronx","Outpatient","Outpatient Clinic","45 thru 54","Cocaine incl Crack","656"
"2007","Bronx","Outpatient","Outpatient Clinic","45 thru 54","Heroin","548"
"2007","Bronx","Outpatient","Outpatient Clinic","45 thru 54","Marijuana incl Hashish","164"
"2007","Bronx","Outpatient","Outpatient Clinic","45 thru 54","Other Opioids","12"
"2007","Bronx","Outpatient","Outpatient Clinic","35 thru 44","Alcohol","786"
"2007","Bronx","Outpatient","Outpatient Clinic","35 thru 44","All Others","30"
"2007","Bronx","Outpatient","Outpatient Clinic","35 thru 44","Cocaine incl Crack","998"
"2007","Bronx","Outpatient","Outpatient Clinic","35 thru 44","Heroin","682"
"2007","Bronx","Outpatient","Outpatient Clinic","35 thru 44","Marijuana incl Hashish","576"
"2007","Bronx","Outpatient","Outpatient Clinic","35 thru 44","Other Opioids","10"
"2007","Bronx","Outpatient","Outpatient Clinic","25 thru 34","Alcohol","557"
"2007","Bronx","Outpatient","Outpatient Clinic","25 thru 34","All Others","38"
"2007","Bronx","Outpatient","Outpatient Clinic","25 thru 34","Cocaine incl Crack","378"
"2007","Bronx","Outpatient","Outpatient Clinic","25 thru 34","Heroin","330"
"2007","Bronx","Outpatient","Outpatient Clinic","25 thru 34","Marijuana incl Hashish","1457"
"2007","Bronx","Outpatient","Outpatient Clinic","25 thru 34","Other Opioids","5"
"2007","Bronx","Outpatient","Outpatient Clinic","18 thru 24","Alcohol","209"
"2007","Bronx","Outpatient","Outpatient Clinic","18 thru 24","All Others","15"
"2007","Bronx","Outpatient","Outpatient Clinic","18 thru 24","Cocaine incl Crack","89"
"2007","Bronx","Outpatient","Outpatient Clinic","18 thru 24","Heroin","38"
"2007","Bronx","Outpatient","Outpatient Clinic","18 thru 24","Marijuana incl Hashish","1115"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","Under 18","Alcohol","1"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","Under 18","Cocaine incl Crack","1"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","Under 18","Marijuana incl Hashish","45"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","55 and Older","Alcohol","55"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","55 and Older","All Others","1"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","55 and Older","Cocaine incl Crack","5"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","55 and Older","Heroin","9"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","55 and Older","Marijuana incl Hashish","3"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","55 and Older","Other Opioids","1"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","45 thru 54","Alcohol","123"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","45 thru 54","Cocaine incl Crack","78"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","45 thru 54","Heroin","38"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","45 thru 54","Marijuana incl Hashish","18"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","45 thru 54","Other Opioids","1"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","35 thru 44","Alcohol","115"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","35 thru 44","All Others","2"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","35 thru 44","Cocaine incl Crack","84"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","35 thru 44","Heroin","54"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","35 thru 44","Marijuana incl Hashish","32"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","25 thru 34","Alcohol","45"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","25 thru 34","All Others","1"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","25 thru 34","Cocaine incl Crack","34"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","25 thru 34","Heroin","26"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","25 thru 34","Marijuana incl Hashish","59"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","25 thru 34","Other Opioids","1"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","18 thru 24","Alcohol","13"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","18 thru 24","All Others","1"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","18 thru 24","Cocaine incl Crack","7"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","18 thru 24","Heroin","2"
"2007","Bronx","Outpatient","Outpatient Rehabilitation","18 thru 24","Marijuana incl Hashish","52"
"2007","Bronx","Residential","Community Residential","55 and Older","Alcohol","6"
"2007","Bronx","Residential","Community Residential","55 and Older","Cocaine incl Crack","1"
"2007","Bronx","Residential","Community Residential","55 and Older","Heroin","6"
"2007","Bronx","Residential","Community Residential","45 thru 54","Alcohol","20"
"2007","Bronx","Residential","Community Residential","45 thru 54","Cocaine incl Crack","19"
"2007","Bronx","Residential","Community Residential","45 thru 54","Heroin","10"
"2007","Bronx","Residential","Community Residential","35 thru 44","Alcohol","26"
"2007","Bronx","Residential","Community Residential","35 thru 44","Cocaine incl Crack","11"
"2007","Bronx","Residential","Community Residential","35 thru 44","Heroin","20"
"2007","Bronx","Residential","Community Residential","35 thru 44","Marijuana incl Hashish","2"
"2007","Bronx","Residential","Community Residential","25 thru 34","Alcohol","8"
"2007","Bronx","Residential","Community Residential","25 thru 34","Cocaine incl Crack","7"
"2007","Bronx","Residential","Community Residential","25 thru 34","Heroin","15"
"2007","Bronx","Residential","Community Residential","25 thru 34","Marijuana incl Hashish","1"
"2007","Bronx","Residential","Community Residential","18 thru 24","Cocaine incl Crack","1"
"2007","Bronx","Residential","Community Residential","18 thru 24","Heroin","1"
"2007","Bronx","Residential","Community Residential","18 thru 24","Marijuana incl Hashish","3"
"2007","Bronx","Residential","Intensive Residential","Under 18","Heroin","1"
"2007","Bronx","Residential","Intensive Residential","Under 18","Marijuana incl Hashish","23"
"2007","Bronx","Residential","Intensive Residential","55 and Older","Alcohol","13"
"2007","Bronx","Residential","Intensive Residential","55 and Older","Cocaine incl Crack","25"
"2007","Bronx","Residential","Intensive Residential","55 and Older","Heroin","14"
"2007","Bronx","Residential","Intensive Residential","55 and Older","Marijuana incl Hashish","2"
"2007","Bronx","Residential","Intensive Residential","45 thru 54","Alcohol","67"
"2007","Bronx","Residential","Intensive Residential","45 thru 54","All Others","1"
"2007","Bronx","Residential","Intensive Residential","45 thru 54","Cocaine incl Crack","152"
"2007","Bronx","Residential","Intensive Residential","45 thru 54","Heroin","118"
"2007","Bronx","Residential","Intensive Residential","45 thru 54","Marijuana incl Hashish","9"
"2007","Bronx","Residential","Intensive Residential","35 thru 44","Alcohol","100"
"2007","Bronx","Residential","Intensive Residential","35 thru 44","All Others","6"
"2007","Bronx","Residential","Intensive Residential","35 thru 44","Cocaine incl Crack","264"
"2007","Bronx","Residential","Intensive Residential","35 thru 44","Heroin","203"
"2007","Bronx","Residential","Intensive Residential","35 thru 44","Marijuana incl Hashish","47"
"2007","Bronx","Residential","Intensive Residential","25 thru 34","Alcohol","52"
"2007","Bronx","Residential","Intensive Residential","25 thru 34","All Others","2"
"2007","Bronx","Residential","Intensive Residential","25 thru 34","Cocaine incl Crack","155"
"2007","Bronx","Residential","Intensive Residential","25 thru 34","Heroin","123"
"2007","Bronx","Residential","Intensive Residential","25 thru 34","Marijuana incl Hashish","131"
"2007","Bronx","Residential","Intensive Residential","18 thru 24","Alcohol","17"
"2007","Bronx","Residential","Intensive Residential","18 thru 24","All Others","3"
"2007","Bronx","Residential","Intensive Residential","18 thru 24","Cocaine incl Crack","41"
"2007","Bronx","Residential","Intensive Residential","18 thru 24","Heroin","9"
"2007","Bronx","Residential","Intensive Residential","18 thru 24","Marijuana incl Hashish","176"
"2007","Bronx","Residential","Residential Rehab for Youth","Under 18","Cocaine incl Crack","1"
"2007","Bronx","Residential","Residential Rehab for Youth","Under 18","Marijuana incl Hashish","27"
"2007","Bronx","Residential","Residential Rehab for Youth","18 thru 24","Alcohol","2"
"2007","Bronx","Residential","Residential Rehab for Youth","18 thru 24","Cocaine incl Crack","3"
"2007","Bronx","Residential","Residential Rehab for Youth","18 thru 24","Marijuana incl Hashish","27"
"2007","Broome","Crisis","Medical Managed Detoxification","55 and Older","Alcohol","24"
"2007","Broome","Crisis","Medical Managed Detoxification","55 and Older","Heroin","1"
"2007","Broome","Crisis","Medical Managed Detoxification","55 and Older","Other Opioids","8"
"2007","Broome","Crisis","Medical Managed Detoxification","45 thru 54","Alcohol","45"
"2007","Broome","Crisis","Medical Managed Detoxification","45 thru 54","All Others","1"
"2007","Broome","Crisis","Medical Managed Detoxification","45 thru 54","Heroin","7"
"2007","Broome","Crisis","Medical Managed Detoxification","45 thru 54","Other Opioids","10"
"2007","Broome","Crisis","Medical Managed Detoxification","35 thru 44","Alcohol","43"
"2007","Broome","Crisis","Medical Managed Detoxification","35 thru 44","All Others","4"
"2007","Broome","Crisis","Medical Managed Detoxification","35 thru 44","Cocaine incl Crack","2"
"2007","Broome","Crisis","Medical Managed Detoxification","35 thru 44","Heroin","15"
"2007","Broome","Crisis","Medical Managed Detoxification","35 thru 44","Other Opioids","13"
"2007","Broome","Crisis","Medical Managed Detoxification","25 thru 34","Alcohol","15"
"2007","Broome","Crisis","Medical Managed Detoxification","25 thru 34","All Others","2"
"2007","Broome","Crisis","Medical Managed Detoxification","25 thru 34","Cocaine incl Crack","1"
"2007","Broome","Crisis","Medical Managed Detoxification","25 thru 34","Heroin","21"
"2007","Broome","Crisis","Medical Managed Detoxification","25 thru 34","Marijuana incl Hashish","1"
"2007","Broome","Crisis","Medical Managed Detoxification","25 thru 34","Other Opioids","34"
"2007","Broome","Crisis","Medical Managed Detoxification","18 thru 24","Alcohol","2"
"2007","Broome","Crisis","Medical Managed Detoxification","18 thru 24","Heroin","23"
"2007","Broome","Crisis","Medical Managed Detoxification","18 thru 24","Other Opioids","15"
"2007","Broome","Crisis","Medically Monitored Withdrawal","55 and Older","Alcohol","13"
"2007","Broome","Crisis","Medically Monitored Withdrawal","55 and Older","Cocaine incl Crack","6"
"2007","Broome","Crisis","Medically Monitored Withdrawal","55 and Older","Other Opioids","1"
"2007","Broome","Crisis","Medically Monitored Withdrawal","45 thru 54","Alcohol","119"
"2007","Broome","Crisis","Medically Monitored Withdrawal","45 thru 54","All Others","2"
"2007","Broome","Crisis","Medically Monitored Withdrawal","45 thru 54","Cocaine incl Crack","35"
"2007","Broome","Crisis","Medically Monitored Withdrawal","45 thru 54","Heroin","9"
"2007","Broome","Crisis","Medically Monitored Withdrawal","45 thru 54","Marijuana incl Hashish","5"
"2007","Broome","Crisis","Medically Monitored Withdrawal","45 thru 54","Other Opioids","8"
"2007","Broome","Crisis","Medically Monitored Withdrawal","35 thru 44","Alcohol","128"
"2007","Broome","Crisis","Medically Monitored Withdrawal","35 thru 44","All Others","5"
"2007","Broome","Crisis","Medically Monitored Withdrawal","35 thru 44","Cocaine incl Crack","87"
"2007","Broome","Crisis","Medically Monitored Withdrawal","35 thru 44","Heroin","11"
"2007","Broome","Crisis","Medically Monitored Withdrawal","35 thru 44","Marijuana incl Hashish","16"
"2007","Broome","Crisis","Medically Monitored Withdrawal","35 thru 44","Other Opioids","5"
"2007","Broome","Crisis","Medically Monitored Withdrawal","25 thru 34","Alcohol","69"
"2007","Broome","Crisis","Medically Monitored Withdrawal","25 thru 34","All Others","6"
"2007","Broome","Crisis","Medically Monitored Withdrawal","25 thru 34","Cocaine incl Crack","72"
"2007","Broome","Crisis","Medically Monitored Withdrawal","25 thru 34","Heroin","25"
"2007","Broome","Crisis","Medically Monitored Withdrawal","25 thru 34","Marijuana incl Hashish","22"
"2007","Broome","Crisis","Medically Monitored Withdrawal","25 thru 34","Other Opioids","19"
"2007","Broome","Crisis","Medically Monitored Withdrawal","18 thru 24","Alcohol","21"
"2007","Broome","Crisis","Medically Monitored Withdrawal","18 thru 24","All Others","3"
"2007","Broome","Crisis","Medically Monitored Withdrawal","18 thru 24","Cocaine incl Crack","38"
"2007","Broome","Crisis","Medically Monitored Withdrawal","18 thru 24","Heroin","20"
"2007","Broome","Crisis","Medically Monitored Withdrawal","18 thru 24","Marijuana incl Hashish","34"
"2007","Broome","Crisis","Medically Monitored Withdrawal","18 thru 24","Other Opioids","18"
"2007","Broome","Inpatient","Inpatient Rehabilitation","Under 18","Marijuana incl Hashish","1"
"2007","Broome","Inpatient","Inpatient Rehabilitation","55 and Older","Alcohol","12"
"2007","Broome","Inpatient","Inpatient Rehabilitation","55 and Older","All Others","1"
"2007","Broome","Inpatient","Inpatient Rehabilitation","55 and Older","Cocaine incl Crack","2"
"2007","Broome","Inpatient","Inpatient Rehabilitation","55 and Older","Other Opioids","1"
"2007","Broome","Inpatient","Inpatient Rehabilitation","45 thru 54","Alcohol","51"
"2007","Broome","Inpatient","Inpatient Rehabilitation","45 thru 54","Cocaine incl Crack","10"
"2007","Broome","Inpatient","Inpatient Rehabilitation","45 thru 54","Heroin","5"
"2007","Broome","Inpatient","Inpatient Rehabilitation","45 thru 54","Marijuana incl Hashish","1"
"2007","Broome","Inpatient","Inpatient Rehabilitation","45 thru 54","Other Opioids","5"
"2007","Broome","Inpatient","Inpatient Rehabilitation","35 thru 44","Alcohol","42"
"2007","Broome","Inpatient","Inpatient Rehabilitation","35 thru 44","Cocaine incl Crack","18"
"2007","Broome","Inpatient","Inpatient Rehabilitation","35 thru 44","Heroin","5"
"2007","Broome","Inpatient","Inpatient Rehabilitation","35 thru 44","Marijuana incl Hashish","4"
"2007","Broome","Inpatient","Inpatient Rehabilitation","35 thru 44","Other Opioids","9"
"2007","Broome","Inpatient","Inpatient Rehabilitation","25 thru 34","Alcohol","18"
"2007","Broome","Inpatient","Inpatient Rehabilitation","25 thru 34","All Others","2"
"2007","Broome","Inpatient","Inpatient Rehabilitation","25 thru 34","Cocaine incl Crack","14"
"2007","Broome","Inpatient","Inpatient Rehabilitation","25 thru 34","Heroin","17"
"2007","Broome","Inpatient","Inpatient Rehabilitation","25 thru 34","Marijuana incl Hashish","1"
"2007","Broome","Inpatient","Inpatient Rehabilitation","25 thru 34","Other Opioids","10"
"2007","Broome","Inpatient","Inpatient Rehabilitation","18 thru 24","Alcohol","5"
"2007","Broome","Inpatient","Inpatient Rehabilitation","18 thru 24","All Others","1"
"2007","Broome","Inpatient","Inpatient Rehabilitation","18 thru 24","Cocaine incl Crack","7"
"2007","Broome","Inpatient","Inpatient Rehabilitation","18 thru 24","Heroin","10"
"2007","Broome","Inpatient","Inpatient Rehabilitation","18 thru 24","Marijuana incl Hashish","11"
"2007","Broome","Inpatient","Inpatient Rehabilitation","18 thru 24","Other Opioids","7"
"2007","Broome","Opioid Treatment Program","Opioid Outpatient Treatment","55 and Older","Heroin","1"
"2007","Broome","Opioid Treatment Program","Opioid Outpatient Treatment","45 thru 54","Heroin","6"
"2007","Broome","Opioid Treatment Program","Opioid Outpatient Treatment","35 thru 44","Heroin","6"
"2007","Broome","Opioid Treatment Program","Opioid Outpatient Treatment","35 thru 44","Other Opioids","3"
"2007","Broome","Opioid Treatment Program","Opioid Outpatient Treatment","25 thru 34","Heroin","10"
"2007","Broome","Opioid Treatment Program","Opioid Outpatient Treatment","25 thru 34","Other Opioids","2"
"2007","Broome","Opioid Treatment Program","Opioid Outpatient Treatment","18 thru 24","Heroin","5"
"2007","Broome","Outpatient","Outpatient Clinic","Under 18","Alcohol","7"
"2007","Broome","Outpatient","Outpatient Clinic","Under 18","All Others","2"
"2007","Broome","Outpatient","Outpatient Clinic","Under 18","Cocaine incl Crack","1"
"2007","Broome","Outpatient","Outpatient Clinic","Under 18","Heroin","2"
"2007","Broome","Outpatient","Outpatient Clinic","Under 18","Marijuana incl Hashish","58"
"2007","Broome","Outpatient","Outpatient Clinic","55 and Older","Alcohol","39"
"2007","Broome","Outpatient","Outpatient Clinic","55 and Older","All Others","2"
"2007","Broome","Outpatient","Outpatient Clinic","55 and Older","Cocaine incl Crack","6"
"2007","Broome","Outpatient","Outpatient Clinic","55 and Older","Heroin","2"
"2007","Broome","Outpatient","Outpatient Clinic","55 and Older","Marijuana incl Hashish","2"
"2007","Broome","Outpatient","Outpatient Clinic","55 and Older","Other Opioids","2"
"2007","Broome","Outpatient","Outpatient Clinic","45 thru 54","Alcohol","160"
"2007","Broome","Outpatient","Outpatient Clinic","45 thru 54","All Others","9"
"2007","Broome","Outpatient","Outpatient Clinic","45 thru 54","Cocaine incl Crack","44"
"2007","Broome","Outpatient","Outpatient Clinic","45 thru 54","Heroin","16"
"2007","Broome","Outpatient","Outpatient Clinic","45 thru 54","Marijuana incl Hashish","14"
"2007","Broome","Outpatient","Outpatient Clinic","45 thru 54","Other Opioids","9"
"2007","Broome","Outpatient","Outpatient Clinic","35 thru 44","Alcohol","171"
"2007","Broome","Outpatient","Outpatient Clinic","35 thru 44","All Others","10"
"2007","Broome","Outpatient","Outpatient Clinic","35 thru 44","Cocaine incl Crack","99"
"2007","Broome","Outpatient","Outpatient Clinic","35 thru 44","Heroin","16"
"2007","Broome","Outpatient","Outpatient Clinic","35 thru 44","Marijuana incl Hashish","33"
"2007","Broome","Outpatient","Outpatient Clinic","35 thru 44","Other Opioids","11"
"2007","Broome","Outpatient","Outpatient Clinic","25 thru 34","Alcohol","160"
"2007","Broome","Outpatient","Outpatient Clinic","25 thru 34","All Others","15"
"2007","Broome","Outpatient","Outpatient Clinic","25 thru 34","Cocaine incl Crack","63"
"2007","Broome","Outpatient","Outpatient Clinic","25 thru 34","Heroin","30"
"2007","Broome","Outpatient","Outpatient Clinic","25 thru 34","Marijuana incl Hashish","76"
"2007","Broome","Outpatient","Outpatient Clinic","25 thru 34","Other Opioids","29"
"2007","Broome","Outpatient","Outpatient Clinic","18 thru 24","Alcohol","91"
"2007","Broome","Outpatient","Outpatient Clinic","18 thru 24","All Others","4"
"2007","Broome","Outpatient","Outpatient Clinic","18 thru 24","Cocaine incl Crack","28"
"2007","Broome","Outpatient","Outpatient Clinic","18 thru 24","Heroin","31"
"2007","Broome","Outpatient","Outpatient Clinic","18 thru 24","Marijuana incl Hashish","102"
"2007","Broome","Outpatient","Outpatient Clinic","18 thru 24","Other Opioids","11"
"2007","Broome","Outpatient","Outpatient Rehabilitation","55 and Older","Alcohol","2"
"2007","Broome","Outpatient","Outpatient Rehabilitation","55 and Older","Cocaine incl Crack","1"
"2007","Broome","Outpatient","Outpatient Rehabilitation","45 thru 54","Alcohol","10"
"2007","Broome","Outpatient","Outpatient Rehabilitation","45 thru 54","Cocaine incl Crack","9"
"2007","Broome","Outpatient","Outpatient Rehabilitation","45 thru 54","Heroin","1"
"2007","Broome","Outpatient","Outpatient Rehabilitation","45 thru 54","Marijuana incl Hashish","1"
"2007","Broome","Outpatient","Outpatient Rehabilitation","45 thru 54","Other Opioids","1"
"2007","Broome","Outpatient","Outpatient Rehabilitation","35 thru 44","Alcohol","15"
"2007","Broome","Outpatient","Outpatient Rehabilitation","35 thru 44","Cocaine incl Crack","7"
"2007","Broome","Outpatient","Outpatient Rehabilitation","35 thru 44","Heroin","2"
"2007","Broome","Outpatient","Outpatient Rehabilitation","35 thru 44","Marijuana incl Hashish","4"
"2007","Broome","Outpatient","Outpatient Rehabilitation","35 thru 44","Other Opioids","3"
"2007","Broome","Outpatient","Outpatient Rehabilitation","25 thru 34","Alcohol","12"
"2007","Broome","Outpatient","Outpatient Rehabilitation","25 thru 34","Cocaine incl Crack","4"
"2007","Broome","Outpatient","Outpatient Rehabilitation","25 thru 34","Heroin","1"
"2007","Broome","Outpatient","Outpatient Rehabilitation","25 thru 34","Marijuana incl Hashish","5"
"2007","Broome","Outpatient","Outpatient Rehabilitation","25 thru 34","Other Opioids","2"
"2007","Broome","Outpatient","Outpatient Rehabilitation","18 thru 24","Alcohol","10"
"2007","Broome","Outpatient","Outpatient Rehabilitation","18 thru 24","Cocaine incl Crack","3"
"2007","Broome","Outpatient","Outpatient Rehabilitation","18 thru 24","Marijuana incl Hashish","6"
"2007","Broome","Residential","Community Residential","55 and Older","Cocaine incl Crack","2"
"2007","Broome","Residential","Community Residential","45 thru 54","Alcohol","17"
"2007","Broome","Residential","Community Residential","45 thru 54","Cocaine incl Crack","7"
"2007","Broome","Residential","Community Residential","45 thru 54","Heroin","1"
"2007","Broome","Residential","Community Residential","35 thru 44","Alcohol","19"
"2007","Broome","Residential","Community Residential","35 thru 44","Cocaine incl Crack","13"
"2007","Broome","Residential","Community Residential","35 thru 44","Heroin","5"
"2007","Broome","Residential","Community Residential","35 thru 44","Marijuana incl Hashish","5"
"2007","Broome","Residential","Community Residential","35 thru 44","Other Opioids","5"
"2007","Broome","Residential","Community Residential","25 thru 34","Alcohol","13"
"2007","Broome","Residential","Community Residential","25 thru 34","Cocaine incl Crack","5"
"2007","Broome","Residential","Community Residential","25 thru 34","Heroin","9"
"2007","Broome","Residential","Community Residential","25 thru 34","Marijuana incl Hashish","3"
"2007","Broome","Residential","Community Residential","25 thru 34","Other Opioids","4"
"2007","Broome","Residential","Community Residential","18 thru 24","Alcohol","4"
"2007","Broome","Residential","Community Residential","18 thru 24","Cocaine incl Crack","6"
"2007","Broome","Residential","Community Residential","18 thru 24","Heroin","4"
