SOURCE,STATUS,PROGRAM YEAR,ID,DIVISION,DESCRIPTION,ESTIMATED LETTING DATE,LETTING DATE,ESTIMATED COMPLETION DATE,COMPLETION DATE,CONTRACTOR,CONTRACT NO.,LOW BID AMOUNT,APPROVED CONSTRUCTION AMOUNT,CONSTRUCTION AMOUNT,Latitude,Longitude,Location 1,NYS Municipal Boundaries,New York Zip Codes,Counties
compl2005,COMPLETED,2005,H905.1,Syracuse,"West of Weedsport (MP 313.75) to Waterloo (Exit 41, MP 320.7): Pavement Resurfacing and Installation of Median Guiderail (MP 316 to MP 320)",,04/21/2010,,12/17/2010,"Hanson Aggregates New York, LLC",TAS 10-17/D213860,,,5973887.71,42.981712999999999,-76.794072,"(42.981713, -76.794072)",576,689,2144
compl2005,COMPLETED,2005,B349.1,Syracuse,MP 277.39: Fly Road Bridge over Thruway - Replacement,,11/30/2005,,11/17/2006,"Economy Paving Co., Inc.",TAS 05-20B/D213026,,,2879030.38,43.094417999999997,-76.059729000000004,"(43.094418, -76.059729)",702,426,2132
compl2005,COMPLETED,2005,B561.1,Buffalo,"Paint 11 Buffalo Division Bridges in Genesee, Erie and Chautauqua Counties",,11/09/2005,,11/20/2006,Atlas Painting & Sheeting Corporation,TAB 05-34BP/D213435,,,2765920.01,,,,,,
compl2005,COMPLETED,2005,A820.1,Syracuse,Seneca Service Area: Roof Replacement,,12/14/2005,,06/28/2006,"Henderson-Johnson Company, Inc.",TAS 05-41A/D213546,,,201006.63,42.99897,-77.413394999999994,"(42.99897, -77.413395)",799,413,2133
compl2005,COMPLETED,2005,H1049.4,Syracuse,Syracuse Division: Pavement Striping - 2009,,12/03/2008,,07/29/2009,"Straight Line Industries, Inc.",TAS 08-47/D213815,,,358236.73,,,,,,
compl2005,COMPLETED,2005,H541.2,Albany,MP 145.41 to MP 161.0: Installation of Triple Drop Epoxy Pavement Markings in Albany Division,,04/13/2011,,09/26/2011,"Straight Line Industries, Inc.",TAA 11-31/D214080,,,197264.24,42.778933000000002,-74.001158000000004,"(42.778933, -74.001158)",105,75,2142
compl2005,COMPLETED,2005,C40.1,Thruway Wide,Statewide: Marine Vessel - When/Where Recovery Contract,,06/16/2010,,12/21/2012,"Tioga Construction Co., Inc.",TA 10-32C/D213982,,,0.00,,,,,,
compl2005,COMPLETED,2005,H890.1,Syracuse,"I-690 (Exit 39, MP 289.3) to Weedsport (Exit 40, MP 304.5): Pavement Reconstruction, Safety, Drainage and Miscellaneous Work including 4 Bridges",,08/20/2008,,08/31/2012,Cold Spring Construction Company,TAS 08-1/D213738,,,0.00,43.085441000000003,-76.420811999999998,"(43.085441, -76.420812)",701,656,2132
compl2005,COMPLETED,2005,H884.1,Albany,East of Amsterdam (MP 170.0) to East of Fultonville (MP 180.0): Pavement Resurfacing including Mohawk Service Area,,07/19/2006,,12/04/2006,"Lancaster Development, Inc.",TAA 06-41/D213630,,,4426483.84,42.928674999999998,-74.223158999999995,"(42.928675, -74.223159)",493,1143,624
compl2005,COMPLETED,2005,C34.1,Albany,"Albany Division:  Locks E-12, E-13 - Electrical Rehabilitation (2006 Flood), Montgomery County",,01/31/2007,,10/19/2007,O'Connell Electric Company,TAA 07-7C/D213664,,,667299.88,,,,,,
compl2005,COMPLETED,2005,B936.1,Albany,MP 125.45 to MP 194.10 and MP BS0.00: Painting of Six Albany Division Bridges,,02/11/2009,,12/18/2009,"Erie Painting and Maintenance, Inc.",TAA 09-6BP/D213837,,,3148910.44,,,,,,
compl2005,COMPLETED,2005,B2232.1,New York,MP 42.30: Arden Station Road Bridge over Thruway - Rehabilitation,,02/10/2010,,12/31/2010,"Harrison & Burrowes Bridge Constructors, Inc.",TANY 10-1B/D213905,,,1657394.34,41.274979000000002,-74.149936999999994,"(41.274979, -74.149937)",887,1491,2134
compl2005,COMPLETED,2005,C243.1,Syracuse,"Herkimer County: Bank Repairs, Herkimer County",,11/28/2007,,06/06/2008,"Tioga Construction Co., Inc.",TAS 07-55C/D213742,,,545253.16,,,,,,
compl2005,COMPLETED,2005,H2001.1,Buffalo,Buffalo Division: Pavement Safety Striping - 2012,,11/30/2011,,08/31/2012,"Accent Stripe, Inc.",TAB 11-43/D214095,,,0.00,,,,,,
compl2005,COMPLETED,2005,A775.1,Buffalo,MP 421.5: Buffalo State Police Zone Headquarters - Construct New Building Adjacent to Existing Building,,12/16/2009,,07/16/2012,"Pepe Construction Co., Inc.",TAB 09-55A/D213754,,,0.00,,,,,,
compl2005,COMPLETED,2005,H1081.1,Syracuse,West of Little Falls (MP 212.6 to MP 213.1 Eastbound):  Rock Slope Remediation,,10/07/2009,,11/30/2011,"Rifenburg Construction, Inc.",TAS 09-35/D213855,,,3434106.37,43.011009999999999,-74.860119999999995,"(43.01101, -74.86012)",676,570,2088
compl2005,COMPLETED,2005,H1048.3,Albany,Albany Division: Pavement Striping - 2008,,11/07/2007,,07/02/2008,"Straight Line Industries, Inc.",TAA 07-47/D213728,,,606033.23,,,,,,
compl2005,COMPLETED,2005,H403.2,Syracuse,"West of Canastota (MP 268.0) to Thompson Road (Exit 35, MP 279.3): Safety Upgrades",,06/11/2008,,01/27/2009,"Slate Hill Constructors, Inc.",TAS 08-5/D213753,,,2323742.06,43.093995,-75.986661999999995,"(43.093995, -75.986662)",696,633,2132
compl2005,COMPLETED,2005,C38.1,Buffalo,"Lockport:  Rock Slope - Remediation, Niagara County",,10/07/2009,,11/18/2010,Nichols Long & Moore Construction Corporation,TAB 09-40CR/D213887,,,789852.00,,,,,,
compl2005,COMPLETED,2005,H997.1,Syracuse,West of Little Falls (MP 212.5 to MP 213.1) Westbound: Stabilization of Rock Slopes,,02/22/2006,,11/30/2006,"Rifenburg Construction, Inc.",TAS 06-16/D213354,,,3256198.76,43.011360000000003,-74.858205999999996,"(43.01136, -74.858206)",676,570,2088
compl2005,COMPLETED,2005,B578.2,New York,New York Division: On-Demand Bridge Repair Contract 2008-2010,,07/30/2008,,11/26/2010,E. Daskal Corporation,TANY 08-15B/D213768,,,1390156.89,,,,,,
compl2005,COMPLETED,2005,B2237.1,New York,MP GS1.64 & MP GS1.65: Garden State Parkway Connector Bridges over Williams Road - Rehabilitation,,12/15/2010,,06/30/2012,"Unicorn Construction Enterprises, Inc.",TAGS 10-61B/D213994,,,1756121.08,41.076687999999997,-74.050524999999993,"(41.076688, -74.050525)",529,1560,628
compl2005,COMPLETED,2005,H1006.2,New York,"Woodbury Barrier (MP 46.0) to Newburgh (Exit 17, MP 60.5): Safety Upgrades",,03/24/2010,,05/24/2011,"J. Fletcher Creamer & Son, Inc.",TANY 10-18/D213941,,,2604917.54,41.414143000000003,-74.071560000000005,"(41.414143, -74.07156)",880,1544,2134
compl2005,COMPLETED,2005,A810.1,New York,"I-84, East Fishkill (MP 54.96) and Stormville (MP 55.57) Rest Areas: Wastewater Treatment System - Rehabilitation",,02/13/2008,,08/21/2009,C.A Phillips Construction Corporation,TANY 08-17A/D213697,,,1199000.00,,,,,,
compl2005,COMPLETED,2005,I94.1,New York,MP 22.80: Spring Valley Toll Barrier Northbound - Commercial Vehicle Highway Speed E-ZPass,,02/22/2006,,09/22/2006,"Imperial Iron Works / Rhombus, JV",TANY 06-17/D213570,,,1486802.29,,,,,,
compl2005,COMPLETED,2005,A848.1,Albany,MP 103.0: Malden Service Area Remediation,,07/01/2009,,05/14/2010,"Op-Tech Environmental Services, Inc.",TAA 09-20/D213859,,,1295134.10,42.110830999999997,-73.956535000000002,"(42.110831, -73.956535)",411,330,2182
compl2005,COMPLETED,2005,H1093.1,New York,"Yonkers (MP 5.5) and New Rochelle (MP NE6.9) Toll Barriers: Installation of Treadles, Sensors and Complete Toll Plaza Modifications",,05/14/2008,,09/29/2008,"Power Line Constructors, Inc.",TANY 08-28/D213787,,,182692.23,,,,,,
compl2005,COMPLETED,2005,H886.1,Syracuse,"Waterloo (Exit 41, MP 320.7) to Geneva (Exit 42, MP 327.5): Pavement Resurfacing",,06/20/2007,,06/09/2008,"Green Island Contracting, LLC",TAS 07-37/D213709,,,4221050.42,42.958033999999998,-76.924232000000003,"(42.958034, -76.924232)",581,701,2144
compl2005,COMPLETED,2005,H1060.5,Buffalo,Buffalo Division: On Demand Pavement Repairs - 2006,,03/15/2006,,08/16/2006,"Oakgrove Construction, Inc.",TAB 06-10/D213557,,,2302099.17,,,,,,
compl2005,COMPLETED,2005,H1015.1,Buffalo,"Grand Island Bridge (Exit 18A, MP N15.0 ) to Niagara Toll Barrier (MP N20.1): Pavement Resurfacing",,09/02/2008,,10/30/2008,"Midland Asphalt Materials, Inc.",NO TA/PC63883,,,2230606.20,43.025686,-78.977187999999998,"(43.025686, -78.977188)",290,526,2041
compl2005,COMPLETED,2005,B455.1,Syracuse,MP 210.63 and MP 233.45: Thruway Bridges over Little Falls (Exit 29A) and Horatio Street Ramp - Rehabilitation,,07/19/2006,,10/31/2007,Vector Construction Corporation,TAS 06-35B/D213521,,,1165327.63,43.026370999999997,-75.031586000000004,"(43.026371, -75.031586)",679,552,2088
compl2005,COMPLETED,2005,B528.1,Syracuse,MP 237.33: Thruway Bridge over Mohawk River - Superstructure Replacement and MP 219.26 Thruway over Barge Canal and Route 5S - Impact Damage Repairs,,09/15/2010,,12/17/2012,"Tioga Construction Co., Inc.",TAS 10-49B/D213980,,,0.00,43.085206999999997,-75.124061999999995,"(43.085207, -75.124062)",669,552,2088
compl2005,COMPLETED,2005,B605.4,Syracuse,Syracuse Division: On-Demand Bridge Repair Contract 2007-2009,,06/27/2007,,10/15/2009,"C.P. Ward, Inc.",TAS 07-41B/D213719,,,859221.92,,,,,,
compl2005,COMPLETED,2005,H1049.3,Albany,Albany Division: Pavement Striping - 2009,,11/12/2008,,08/25/2009,"Straight Line Industries, Inc.",TAA 08-46/D213813,,,730129.85,,,,,,
compl2005,COMPLETED,2005,A830.1,Albany,MP 141.92: Install New Air Conditioning Unit for Main Computer Room at the Administrative Headquarters Building,,12/13/2006,,07/05/2007,"General Mechanical Systems, Inc.",TAA 06-59A/D213656,,,64998.55,,,,,,
compl2005,COMPLETED,2005,C235.2,Syracuse,"Utica Harbor: Remediation - Phase 2, Oneida County",,03/15/2006,,09/08/2006,"D.H. Smith Company, Inc.",TAS 06-1C/D213563,,,761616.97,43.108555000000003,-75.222635999999994,"(43.108555, -75.222636)",984,1465,625
compl2005,COMPLETED,2005,H1099.1,Syracuse,Syracuse Division: Pavement Safety Striping - 2012,,11/30/2011,,06/22/2012,"Accent Stripe, Inc.",TAS 11-42/D214094,,,717598.14,,,,,,
compl2005,COMPLETED,2005,B965.1,Buffalo,Buffalo Division Bridge Painting - 6 Bridges,,11/24/2010,,06/29/2012,"Erie Painting and Maintenance, Inc.",TAB 10-55BP/D214013,,,2667100.00,,,,,,
compl2005,COMPLETED,2005,H2190.1,Albany,"Kingston (Exit 19, MP 93.8) to Saugerties (Exit 20, MP 100.8): Pavement Resurfacing and Safety Upgrades, with Drainage Improvements at MP 99.0",,04/21/2010,,11/24/2010,"Callanan Industries, Inc.",TAA 10-3/D213914,,,4646146.88,42.028100000000002,-73.994084999999998,"(42.0281, -73.994085)",411,330,2182
compl2005,COMPLETED,2005,H507.1,Buffalo,"West of Pembroke (MP 404.7) to Depew (Exit 49, MP 416.9): Pavement Resurfacing",,07/20/2011,,08/29/2012,Union Concrete & Construction Corporation,TAB 11-8/D214034,,,9019444.36,42.958112999999997,-78.579864000000001,"(42.958113, -78.579864)",297,495,2041
compl2005,COMPLETED,2005,H519.5,Buffalo,Buffalo Division: Pavement Striping - 2006,,12/14/2005,,07/31/2006,"Accent Stripe, Inc.",TAB 05-35/D213545,,,669874.28,,,,,,
compl2005,COMPLETED,2005,B605.2,New York,New York Division: On-Demand Repair Contract for Damaged and Flagged Bridges - 2010-2011,,04/07/2010,,12/15/2011,"Hudson Valley Bridge Construction, Inc.",TANY 10-21B/D213959,,,0.00,,,,,,
compl2005,COMPLETED,2005,B924.1,Albany,Install Protective Screening on 9 Albany Division Bridges,,03/14/2007,,11/28/2007,"Rommel Fence, LLC",TAA 07-15B/D213653,,,248834.52,,,,,,
compl2005,COMPLETED,2005,B963.3,Syracuse,"MP 278.93, MP 283.79 and MP 337.47: Impact Damage Repairs to 3 Syracuse Division Bridges",,08/03/2011,,07/25/2012,"Tioga Construction Co., Inc.",TAS 11-44B/D214102,,,0.00,,,,,,
compl2005,COMPLETED,2005,H844.1,Syracuse,"Herkimer (Exit 30, MP 219.70) to Utica Area  (MP 233.50): Pavement Resurfacing and Safety Upgrades including Schuyler Service Area Ramps",,07/19/2006,,11/15/2007,"Hanson Aggregates New York, Inc.",TAS 06-42/D213631,,,8858918.53,43.062224000000001,-75.078648000000001,"(43.062224, -75.078648)",669,552,2088
compl2005,COMPLETED,2005,H1062.5,Buffalo,Buffalo Division: Highway Resurfacing at Various Locations,,06/04/2008,,11/21/2008,"Oakgrove Construction, Inc.",TAB 08-10/D213759,,,4847229.38,,,,,,
compl2005,COMPLETED,2005,H413.1,Buffalo,"I-190 (MP N0.0) to Ontario Street (Exit N14, MP N10.0): Portland Cement Concrete Joint Repair/Resealing & Grinding at Various Locations",,04/01/2009,,12/24/2010,"Oakgrove Construction, Inc.",TAN 09-19/D213660,,,9737389.99,42.880243999999998,-78.879166999999995,"(42.880244, -78.879167)",300,33,2041
compl2005,COMPLETED,2005,A794.1,Syracuse,"MP 279.5: Syracuse Section Maintenance Facility, Thompson Road Division Complex - Install Fire Alarm System",,12/12/2007,,01/06/2009,"Life Safety Engineered Systems, Inc.",TAS 07-35A/D213707,,,85911.26,,,,,,
compl2005,COMPLETED,2005,H14.2,New York,"I-95, Port Chester (MP NE14.1) to Connecticut State Line (MP NE15.0): Pavement Resurfacing, and Byram River Bridge (MP NE14.93) - Resurface Deck and Painting",,01/26/2011,,02/06/2013,"Tully Construction Co., Inc.",TANE 10-60B/D213847,,,0.00,40.989843,-73.664438000000004,"(40.989843, -73.664438)",952,1337,2185
compl2005,COMPLETED,2005,B937.1,Buffalo,"Rehabilitation/Repair of 3 Bridges at MP 352.59, Thruway Bridge over Abandoned NYCRR; MP 363.95, Thruway Bridge over Livonia, Avon & Lakeville RR; and MP 364.74, East River Road Bridge over Thruway; and Culvert Replacement at MP 363.12, West of I-390 (Exit 46)",,03/31/2010,,10/31/2011,"Slate Hill Constructors, Inc.",TAB 10-10B/D213933,,,5565010.58,,,,,,
compl2005,COMPLETED,2005,B948.1,New York,MP 23.09 to MP 29.54: Deck Rehabilitation of 8 Bridges in New York Division,,06/17/2009,,12/15/2009,"Tilcon New York, Inc.",TANY 09-37B/D213854,,,1899255.39,41.110796999999998,-74.088103000000004,"(41.110797, -74.088103)",529,1543,628
compl2005,COMPLETED,2005,B925.5,Buffalo,Buffalo Division: On-Demand Repair Contract for Damaged and Flagged Bridges - 2010-2011,,11/04/2009,,09/16/2011,"C.P. Ward, Inc.",TAB 09-58B/D213924,,,2115218.73,42.562303999999997,-79.094812000000005,"(42.562304, -79.094812)",222,529,2035
compl2005,COMPLETED,2005,A828.1,Albany,MP BS15.1: Berkshire Maintenance Section - Replace Salt Shed,,04/15/2009,,10/29/2009,Park Lane Construction & Development Corporation,TABS 09-2A/D213835,,,702981.00,,,,,,
compl2005,COMPLETED,2005,B578.5,Buffalo,Buffalo Division: On-Demand Bridge Repair Contract 2006-2007,,03/01/2006,,10/18/2007,"C. P. Ward, Inc.",TAB 06-15B/D213561,,,919594.26,,,,,,
compl2005,COMPLETED,2005,H2191.1,Albany,"South of Coxsackie (MP 121.2) to I-787 (Exit 23, MP 141.3) and Northway (Exit 24, MP 148.1) to West of Schenectady (MP 154.4): Pavement Resurfacing",,07/21/2010,,04/27/2012,Kubricky Construction Corp.,TAA 10-37/D213981,,,12592290.22,42.485567000000003,-73.807868999999997,"(42.485567, -73.807869)",836,1405,2030
compl2005,COMPLETED,2005,H1089.1,Buffalo,"Williamsville Toll Barrier (MP 419.4) to West of William Street (MP 425.9) and I-190 (Niagara Section), North of Church Street (MP N5.5) to Peace Bridge (Exit 9, MP N6.6): Pavement Resurfacing and Installation of Median and Ramp Gates",,06/08/2011,,12/03/2012,"Oakgrove Construction, Inc.",TAB 11-39/D214090,,,0.00,42.915182999999999,-78.766390999999999,"(42.915183, -78.766391)",298,160,2041
compl2005,COMPLETED,2005,H849.1,Buffalo,"LeRoy (Exit 47, MP 378.56): Ramps Pavement Rehabilitation and a Higher Speed E-ZPass Lane",,01/09/2008,,10/14/2008,"Villager Construction, Inc.",TAB 07-60/D213751,,,1806168.59,,,,,,
compl2005,COMPLETED,2005,H1072.1,Syracuse,"Thompson Road (Exit 35, MP 279.3) to Liverpool/Electronics Parkway(Exit 37, MP 284.1): Pavement Resurfacing including Interchange Ramps",,11/25/2009,,05/18/2011,"Barrett Paving Materials, Inc.",TAS 09-25/D213864,,,4831447.31,43.092269000000002,-76.144322000000003,"(43.092269, -76.144322)",690,726,2132
compl2005,COMPLETED,2005,C239.1,Albany,"Rotterdam: Movable Dam 5 at Lock E-9 - Steel Repairs, Schenectady County and Amsterdam: Movable Dam 7 at Lock E-11- Steel & Scour Repairs (2006 Flood)",,09/06/2006,,05/29/2007,"C. D. Perry & Sons, Inc.",TAA 06-40C/D213617,,,1005216.88,,,,,,
compl2005,COMPLETED,2005,H899.3,Albany,North of New Paltz (MP 81.23) to North of Kingston (MP 97.2): Culvert Rehabilitation and Miscellaneous Drainage Improvements,,12/23/2009,,09/03/2010,"Argenio Brothers, Inc.",TAA 09-57/D213922,,,1793675.58,41.92,-74.044360999999995,"(41.92, -74.044361)",408,193,2182
compl2005,COMPLETED,2005,C96.1,Syracuse,"Minetto: Lock O-5 - Rehabilitation and Lock O-8 Concrete Repairs, Oswego County",,10/22/2008,,08/31/2010,"Tioga Construction Co., Inc.",TAS 08-8C/D213758,,,10217170.15,43.400548999999998,-76.473275999999998,"(43.400549, -76.473276)",243,667,2135
compl2005,COMPLETED,2005,B454.1,Buffalo,MP 430.84: Thruway Bridge over Abbott Road - Rehabilitation,,11/22/2006,,12/03/2007,"Oakgrove Construction, Inc.",TAB 06-39B/D213629,,,2951075.76,42.810890000000001,-78.799601999999993,"(42.81089, -78.799602)",287,107,2041
compl2005,COMPLETED,2005,H1034.3,Albany,"Guilderland and Pattersonville Service Areas: Commercial Truck Parking Resurfacing and Expansion, and Mohawk Service Area Truck Parking Resurfacing",,09/01/2010,,01/13/2012,"Callanan Industries, Inc.",TAA 10-28/D213972,,,4298332.35,,,,,,
compl2005,COMPLETED,2005,A773.1,Albany,MP 96.00 and MP 127.00: Ulster and New Baltimore Service Areas -  Waste Water Treatment Plant Rehabilitation,,12/13/2006,,07/31/2008,"Blue Heron Construction Co., LLC",TAA 06-58A/D213613,,,1071235.85,,,,,,
compl2005,COMPLETED,2005,H2125.1,Albany,"Saugerties (Exit 20, MP 100.8) to South of Catskill (MP 109.3): Safety Upgrades",,01/21/2009,,11/06/2009,"Callanan Industries, Inc.",TAA 08-24/D213763,,,1924250.06,42.135285000000003,-73.950767999999997,"(42.135285, -73.950768)",411,330,2182
compl2012,COMPLETED,2012,C250.1,Albany,"Scotia & Rotterdam: Lighting Repairs to MD 4 at Lock E-8 and Partial Upright and Lighting Repairs to MD 5 at Lock E-9, Schenectady Co. (Partial FEMA)",,01/11/2012,,06/08/2012,"Tioga Construction Co., Inc.",TAA 11-55CR/D214136,,,0.00,,,,,,
compl2005,COMPLETED,2005,B2059.1,Buffalo,MP 413.65 - MP 494.93 and MP 911.55 - MP 915.77: Buffalo Division - Installation of Protective Screening on 27 Bridges,,12/02/2009,,07/02/2010,"Rommel Fence, LLC.",TAB 09-59B/D213928,,,647064.17,,,,,,
compl2005,COMPLETED,2005,B895.1,New York,MP 63.16: Union Avenue Bridge over Thruway - Rehabilitation,,02/07/2007,,10/19/2007,"I & OA Slutzky, Inc.",TANY 07-6B/D213652,,,1281349.79,41.553866999999997,-74.080629000000002,"(41.553867, -74.080629)",890,987,2134
compl2005,COMPLETED,2005,H403.1,Syracuse,"West of Canastota (MP 268.0) to Thompson Road (Exit 35, MP 279.3): Pavement Resurfacing including Interchange Ramps",,06/27/2007,,05/30/2008,"Dolomite Products Company, Inc. dba Ulster Paving Company",TAS 07-40/D213714,,,4963481.86,43.093995,-75.986661999999995,"(43.093995, -75.986662)",696,633,2132
compl2005,COMPLETED,2005,H1069.1,Albany,"Berkshire Thruway, Canaan Toll Barrier (MP BS17.6) to Massachusetts State Line (MP BS24.3): Pavement Resurfacing and Safety Upgrades",,04/07/2010,,11/19/2010,"Callanan Industries, Inc.",TABS 10-13/D213948,,,4827204.72,42.373736999999998,-73.461003000000005,"(42.373737, -73.461003)",525,1185,619
compl2005,COMPLETED,2005,B351.1,New York,MP GS40.38: Scotland Hill Road Bridge over the Garden State Parkway Connection - Rehabilitation,,02/14/2007,,11/16/2007,"Harrison & Burrowes Bridge Constructors, Inc.",TAGS 07-3B/D213305,,,1967539.94,41.091895000000001,-74.039876000000007,"(41.091895, -74.039876)",529,1560,628
compl2005,COMPLETED,2005,H1049.5,Buffalo,Buffalo Division: Pavement Striping - 2009,,12/03/2008,,09/03/2009,"Accent Stripe, Inc.",TAB 08-51/D213831,,,625625.00,,,,,,
compl2005,COMPLETED,2005,H874.1,Buffalo,"Hamburg (Exit 57, MP 438.5) to East of Silver Creek (MP 451.5): Pavement Rehabilitation, 4 Bridge Rehabilitations and Painting of 4 Bridges",,04/28/2010,,12/14/2012,Union Concrete and Construction Corporation,TAB 10-8/D213939,,,0.00,42.697015,-78.926409000000007,"(42.697015, -78.926409)",289,531,2041
compl2005,COMPLETED,2005,B540.1,New York,MP 14.67: Tappan Zee Bridge - Phase II Steel Repairs to East Deck Truss and Causeway Spans,,09/17/2008,,04/12/2011,Skanska Koch Inc.,TANY 08-41B/D213657,,,30544474.26,41.070115999999999,-73.893334999999993,"(41.070116, -73.893335)",974,,2185
compl2005,COMPLETED,2005,C245.1,Buffalo,"Medina:  Bank Failure Restoration, Orleans County",,01/24/2007,,05/04/2007,Nichols Long & Moore Construction,TAB 07-19C/D213689,,,327992.64,,,,,,
compl2005,COMPLETED,2005,H541.1,New York,MP 0.0 to MP 11.3: Installation of Triple Drop Epoxy Pavement Markings in New York Division,,04/13/2011,,10/05/2011,"Safety Marketing, Inc.",TANY 11-30/D214079,,,397454.89,40.978400000000001,-73.856300000000005,"(40.9784, -73.8563)",948,1449,2185
compl2005,COMPLETED,2005,C143.1,Buffalo,"Rochester: West Guard Lock - Rehabilitation, Monroe County",,06/30/2010,,10/06/2011,"The Pike Company, Inc.",TAB 10-11C/D213945,,,4237852.50,43.125833,-77.650756999999999,"(43.125833, -77.650757)",549,1683,2093
compl2005,COMPLETED,2005,B622.1,Albany,Repair 11 Large Culverts on the Berkshire Spur in Albany Division,,12/01/2010,,03/26/2012,"Ketco, Inc.",TABS 10-56/D214028,,,1548019.95,,,,,,
compl2005,COMPLETED,2005,A838.1,Albany,MP 141.92: Rehabilitation of the Administrative Headquarters Building Freight Elevator,,09/30/2009,,04/29/2010,Downey-Goodlein Elevator Corporation,TAA 09-32AR/D213872,,,236488.91,,,,,,
compl2005,COMPLETED,2005,I96.1,New York,Installation of ITS Equipment in New York Division,,09/22/2010,,11/16/2012,Power Line Constructors,TANY 10-34I/D213736,,,0.00,,,,,,
compl2005,COMPLETED,2005,H1080.1,Albany,"West of Canajoharie (MP 199.9) to Little Falls (Exit 29A, MP 209.50) and Two Locations on the Berkshire Thruway: Installation of Median Guiderail",,05/13/2009,,09/11/2009,"Elderlee, Inc.",TAA 09-23/D213862,,,571329.46,,,,,,
compl2005,COMPLETED,2005,H1016.1,Buffalo,"Lackawanna Toll Barrier (MP 430.51) Pavement Rehabilitation and MP 430.51, NYCRR/Penn RR Bridge - Joint Repairs",,06/15/2011,,12/09/2011,Union Concrete & Construction Corporation,TAB 11-9/D213962,,,2236529.55,42.813288999999997,-78.794711000000007,"(42.813289, -78.794711)",276,107,2041
compl2005,COMPLETED,2005,H1054.1,Buffalo,"Construct Noise Wall Barriers near Lackawanna Toll Barrier (MP 430.51 - MP 431.22) and South Ogden St. (Exit N1, MP N0.71 - MP N0.85)",,08/25/2010,,11/18/2011,"Keeler Construction Co., Inc.",TAB 10-41/D213993,,,2968480.91,42.810153,-78.801293000000001,"(42.810153, -78.801293)",287,107,2041
compl2005,COMPLETED,2005,C33.1,Albany,"Albany Division: Locks E-9, E-11, E-14, E-15 - Electrical Rehabilitation (2006 Flood), Schenectady & Montgomery Counties",,12/20/2006,,06/04/2007,"LaCorte Companies, Inc.",TAA 06-60C/D213665,,,1369631.40,,,,,,
compl2005,COMPLETED,2005,A853.1,Albany,MP 141.92: Central Sign Shop (Building M2347) -  Roof Replacement,,11/04/2009,,05/05/2010,"Best Roofing of New Jersey, Inc.",TAA 09-54A/D213891,,,104761.32,,,,,,
compl2005,COMPLETED,2005,T42.1,Albany,"Schenectady: Canalway Trail, Schenectady County",,08/12/2009,,11/30/2010,"Carver Construction, Inc.",TAA 09-30C/D213785,,,1042795.07,,,,,,
compl2005,COMPLETED,2005,B481.1,Albany,MP 182.17: Fultonville Interchange (Exit 28) Bridge over Thruway - Replacement,,04/29/2009,,12/03/2010,Bette & Cring LLC,TAA 09-15B/D213795,,,3382352.51,42.944868999999997,-74.360336000000004,"(42.944869, -74.360336)",492,1221,624
compl2005,COMPLETED,2005,B557.2,Syracuse,"MP 224.81, MP 228.54, MP 228.73 and MP 230.59: Repairs to 4 Culverts",,12/20/2006,,08/07/2007,"Slate Hill Constructors, Inc.",TAS 06-61B/D213610,,,573360.63,43.094760999999998,-75.146197000000001,"(43.094761, -75.146197)",669,1465,2088
compl2005,COMPLETED,2005,A821.1,Buffalo,MP 430.51: Lackawanna Barrier Toll Utility Building - Sewer Connection Project,,10/26/2005,,05/12/2006,"Milherst Construction, Inc.",TAB 05-22A/D213534,,,78637.56,42.813845999999998,-78.793974000000006,"(42.813846, -78.793974)",276,107,2041
compl2005,COMPLETED,2005,C44.1,Albany,"Waterford:  OCC Stone Retaining Wall - Replacement, Saratoga County",,07/07/2010,,06/20/2011,"Bette & Cring, LLC",TAA 10-14C/D213949,,,191078.99,,,,,,
compl2005,COMPLETED,2005,H894.1,Buffalo,Lackawanna Toll Barrier (MP 430.6) to West of Hamburg (MP 438.5): Pavement Resurfacing and Safety Upgrades,,11/30/2005,,11/22/2006,"UCC Constructors, Inc.",TAB 05-27/D213477,,,5981897.74,42.762487999999998,-78.821416999999997,"(42.762488, -78.821417)",289,527,2041
compl2005,COMPLETED,2005,H1100.1,Albany,"I-787 (Exit 23, MP 141.2) to South of Northway (MP 146.0): Pavement Resurfacing and Paving of Interchanges 23, 24, 25, 25A and 26",,06/17/2009,,11/18/2009,"Callanan Industries, Inc.",TAA 09-24/D213863,,,4475041.44,42.734603999999997,-73.901150000000001,"(42.734604, -73.90115)",832,72,2030
compl2005,COMPLETED,2005,B920.1,New York,"Six I-95 (New England Thruway) Bridge Rehabilitations: MP NE0.41, I-95 Bridge over Erskine Place; MP NE0.55 and NE0.56, I-95 Bridges over Hutchinson River Parkway Ext; MP NE5.39, Centre Ave Bridge over I-95; MP NE2.37, Conner Street Bridge over I-95; and MP NE4.63: I-95 Bridge over Boston Post Road",,11/24/2010,,04/27/2012,DeFoe Corporation,TANE 10-52B/D213999,,,0.00,40.861654000000001,-73.828806,"(40.861654, -73.828806)",307,746,2032
