"event_type","organization_name","facility_name","direction","city","county","state","create_time","close_time","event_description","responding_organization_id","latitude","longitude"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-08-27T23:01:21.000","2019-08-27T23:17:21.000","Concert at Radio City Music Hall (Manhattan) lenny Kravitz Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-22T23:01:20.000","2019-08-22T23:19:22.000","Concert at Madison Square Garden the Arena (Manhattan) Tame Impala Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-08-21T23:01:18.000","2019-08-21T23:17:22.000","Concert at The Beacon Theatre (Manhattan) Mark Knopfler Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-21T23:01:18.000","2019-08-21T23:17:22.000","Concert at Madison Square Garden the Arena (Manhattan) Mark Knopfler Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-08-21T20:08:26.000","2019-08-21T23:01:18.000","Special event, concert on The Beacon Theatre (Manhattan) until 11:00 P.M. Mark Knopfler","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-08-20T20:03:21.000","2019-08-20T23:00:20.000","Special event, concert on The Beacon Theatre (Manhattan) until 11:00 P.M. Mark Knopfler","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-17T23:02:22.000","2019-08-17T23:17:20.000","Concert at Madison Square Garden the Arena (Manhattan) Marco Antonio Solis Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-17T20:03:34.000","2019-08-17T22:59:20.000","Special event, concert on Madison Square Garden the Arena (Manhattan) until 11:00 P.M. Marco Antonio Solis","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-08-15T23:01:26.000","2019-08-15T23:17:26.000","Concert at Radio City Music Hall (Manhattan) John Fogerty Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-11T22:31:15.000","2019-08-11T22:47:15.000","Concert at Madison Square Garden the Arena (Manhattan) Hootie & The Blowfish Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-10T19:27:21.000","2019-08-10T22:28:22.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 7:30 P.M. until 10:30 P.M. Hootie & The Blowfish","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-07T23:01:21.000","2019-08-07T23:16:25.000","Concert at Madison Square Garden the Arena (Manhattan) Queen Adam Lambert Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-06T19:58:19.000","2019-08-06T22:57:18.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 8:00 P.M. until 11:00 P.M. Queen Adam Lambert","Madison Square Garden","40.750127","-73.989876"
"special event","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2019-08-05T19:29:17.000","2019-08-05T22:28:26.000","Special event, concert on MetLife Stadium (East Rutherford) from 7:30 P.M. until 10:30 P.M. Rolling Stones","Meadowlands Complex","40.811438","-74.076776"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-03T23:01:15.000","2019-08-03T23:17:16.000","Concert at Madison Square Garden the Theater (Manhattan) Monsta X Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-03T23:01:15.000","2019-08-03T23:17:16.000","Concert at Madison Square Garden the Arena (Manhattan) Barbra Streisand Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-03T19:58:17.000","2019-08-03T22:59:17.000","Special event, concert on Madison Square Garden the Theater (Manhattan) from 8:00 P.M. until 11:00 P.M. Monsta X","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-08-01T22:32:24.000","2019-08-01T22:48:28.000","Concert at Madison Square Garden the Arena (Manhattan) Khalid Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-08-01T22:32:24.000","2019-08-01T22:48:28.000","Concert at The Beacon Theatre (Manhattan) Herbie Hancock Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-08-01T22:32:24.000","2019-08-01T22:48:28.000","Concert at The Beacon Theatre (Manhattan) Herbie Hancock Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2019-08-01T22:32:24.000","2019-08-05T22:47:19.000","Concert at MetLife Stadium (East Rutherford) Rolling Stones Not currently scheduled","Meadowlands Complex","40.811438","-74.076776"
"special event","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2019-08-01T19:28:23.000","2019-08-01T22:28:27.000","Special event, concert on MetLife Stadium (East Rutherford) from 7:30 P.M. until 10:30 P.M. Rolling Stones","Meadowlands Complex","40.811438","-74.076776"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T19:29:16.000","2019-07-31T22:27:17.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 7:30 P.M. until 10:30 P.M. Khalid","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-07-31T18:24:22.000","2019-09-20T23:17:24.000","Concert at Radio City Music Hall (Manhattan) Easy Rider Live Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T14:58:22.000",,"Show at Madison Square Garden the Theater (Manhattan) Twas the Night Before by Cirque du Soleil, Sunday December 22nd, 2019, 11:00 AM thru 01:00 PM, Sunday December 22nd, 2019, 02:00 PM thru 04:00 PM, Sunday December 22nd, 2019, 06:00 PM thru 08:00 PM","Madison Square Garden","40.749996","-73.988892"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T14:53:21.000",,"Show at Madison Square Garden the Theater (Manhattan) Twas the Night Before by Cirque du Soleil, Thursday December 19th, 2019, 08:30 PM thru 10:30 PM","Madison Square Garden","40.749996","-73.988892"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T14:51:26.000",,"Show at Madison Square Garden the Theater (Manhattan) Twas the Night Before by Cirque du Soleil, Sunday December 15th, 2019, 12:00 PM thru 02:00 PM, Sunday December 15th, 2019, 03:00 PM thru 05:00 PM, Sunday December 15th, 2019, 06:00 PM thru 08:00 PM","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-31T14:50:21.000",,"Concert at The Beacon Theatre (Manhattan) Kansas, Saturday December 14th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T14:49:20.000",,"Show at Madison Square Garden the Theater (Manhattan) Twas the Night Before by Cirque du Soleil, Saturday December 14th, 2019, 01:00 PM thru 03:00 PM, Saturday December 14th, 2019, 04:00 PM thru 06:00 PM, Saturday December 14th, 2019, 08:00 PM thru 10:00 PM","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T14:43:24.000",,"Concert at Madison Square Garden the Arena (Manhattan) Billy Joel, Thursday December 12th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T14:35:25.000",,"Basketball game at Madison Square Garden the Arena (Manhattan) Event Empire Classic Benefiting Wounded Warrior Project detail page Empire Classic Benefiting Wounded Warrior Project - Duke, Georgetown, Texas and California, Thursday November 21st, 2019, 07:00 PM thru 11:59 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-07-31T14:14:31.000",,"Concert at Radio City Music Hall (Manhattan) Kacey Musgraves, Tuesday October 15th, 2019 thru Wednesday October 16th, 2019 Tuesday/ Wednesday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T14:10:28.000",,"Special event at Madison Square Garden the Theater (Manhattan) A Night of Worship with Joseph Prince, Sunday October 13th, 2019, 07:00 PM thru 10:00 PM","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T14:07:19.000",,"Concert at Madison Square Garden the Arena (Manhattan) Chance The Rapper, Tuesday October 8th, 2019, 07:00 PM thru 10:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-31T13:59:21.000","2019-09-24T23:19:49.000","Concert at The Beacon Theatre (Manhattan) Brittany Howard of Alabama Shakes Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T13:58:25.000","2019-09-24T22:18:30.000","Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Islanders Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"wrestling","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-31T13:50:25.000","2019-09-10T23:02:21.000","Wrestling at Madison Square Garden the Arena (Manhattan) WWE Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-31T13:47:22.000","2019-08-31T23:17:17.000","Concert at The Beacon Theatre (Manhattan) Dionne Warwick, Peabo Bryson & Deniece Williams Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-30T22:31:19.000","2019-07-30T22:47:18.000","Concert at The Beacon Theatre (Manhattan) Rob Thomas Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-30T19:28:19.000","2019-07-30T22:28:24.000","Special event, concert on The Beacon Theatre (Manhattan) from 7:30 P.M. until 10:30 P.M. Rob Thomas","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-28T23:01:16.000","2019-07-28T23:17:18.000","Concert at The Beacon Theatre (Manhattan) Kirk Franklin Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-28T19:57:20.000","2019-07-28T22:59:15.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Kirk Franklin","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-26T23:31:22.000","2019-07-26T23:47:20.000","Show at Madison Square Garden the Theater (Manhattan) Haters Roast - Raw Streaming Live Worldwide Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"soccer game","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2019-07-26T22:31:23.000","2019-07-26T22:46:23.000","Soccer game at MetLife Stadium (East Rutherford) Real Madrid vs. Atletico de Madrid Not currently scheduled","Meadowlands Complex","40.811438","-74.076776"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-26T22:31:23.000","2019-07-26T22:46:23.000","Concert at Madison Square Garden the Arena (Manhattan) John Mayer Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-26T22:31:23.000","2019-07-26T22:46:23.000","Show at The Beacon Theatre (Manhattan) The Try Guys: Legends of the Internet Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-26T20:28:23.000","2019-07-26T23:27:22.000","Special event, show on Madison Square Garden the Theater (Manhattan) from 8:30 P.M. until 11:30 P.M. Haters Roast - Raw Streaming Live Worldwide","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-24T23:01:23.000","2019-07-24T23:16:21.000","Concert at Madison Square Garden the Arena (Manhattan) Michael Buble Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-24T21:58:23.000","2019-07-25T00:00:22.000","Special event, show on The Beacon Theatre (Manhattan) from 10:00 P.M. until 11:59 P.M. How Did This Get Made - Live !","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-24T21:31:18.000","2019-07-25T00:16:22.000","Show at The Beacon Theatre (Manhattan) How Did This Get Made - Live ! Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-23T23:01:23.000","2019-07-23T23:17:23.000","Concert at The Beacon Theatre (Manhattan) Godsmack Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-23T19:58:24.000","2019-07-23T22:59:24.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Godsmack","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-07-18T23:01:21.000","2019-07-18T23:18:21.000","Concert at Radio City Music Hall (Manhattan) Lionel Richie Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-07-17T19:58:20.000","2019-07-17T22:59:20.000","Special event, concert on Radio City Music Hall (Manhattan) from 8:00 P.M. until 11:00 P.M. Lionel Richie","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-13T23:02:16.000","2019-07-13T23:17:14.000","Concert at Madison Square Garden the Arena (Manhattan) jennifer Lopez Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-13T19:58:17.000","2019-07-13T21:41:15.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 8:00 P.M. until 11:00 P.M. jennifer Lopez","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-07-11T23:01:16.000","2019-07-11T23:18:20.000","Concert at Radio City Music Hall (Manhattan) Chvrches Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-11T23:01:16.000","2019-07-11T23:18:20.000","Concert at Madison Square Garden the Arena (Manhattan) Billy Joel Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-07-11T19:57:17.000","2019-07-11T23:01:16.000","Special event, concert on Radio City Music Hall (Manhattan) from 8:00 P.M. until 11:00 P.M. Chvrches","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-10T23:01:24.000","2019-07-10T23:18:21.000","Concert at The Beacon Theatre (Manhattan) Earth, Wind & Fire Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-10T19:57:24.000","2019-07-10T23:01:24.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Earth, Wind & Fire","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-07-09T19:57:16.000","2019-07-09T23:01:17.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Earth, Wind & Fire","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-07T23:01:17.000","2019-07-07T23:18:19.000","Concert at Madison Square Garden the Arena (Manhattan) KCON 2019 NY Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-07T20:05:16.000","2019-07-07T23:02:16.000","Special event, concert on Madison Square Garden the Arena (Manhattan) until 11:00 P.M. KCON 2019 NY","Madison Square Garden","40.750127","-73.989876"
"special event","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2019-07-07T13:58:21.000","2019-07-08T00:00:21.000","Special event, fair on Meadowlands Sports Complex (East Rutherford) from 2:00 P.M. until 11:59 P.M. NJ State Fair","Meadowlands Complex","40.814458","-74.071969"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-06T20:00:18.000","2019-07-06T23:01:16.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 8:00 P.M. until 11:00 P.M. KCON 2019 NY","Madison Square Garden","40.750127","-73.989876"
"special event","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2019-07-06T13:57:18.000","2019-07-07T01:01:18.000","Special event, fair on Meadowlands Sports Complex (East Rutherford) from 2:00 P.M. until 1:00 A.M. NJ State Fair","Meadowlands Complex","40.814458","-74.071969"
"special event","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2019-07-05T17:57:14.000","2019-07-06T01:01:21.000","Special event, fair on Meadowlands Sports Complex (East Rutherford) from 6:00 P.M. until 1:00 A.M. NJ State Fair","Meadowlands Complex","40.814458","-74.071969"
"special event","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2019-07-04T13:57:15.000","2019-07-05T01:01:17.000","Special event, fair on Meadowlands Sports Complex (East Rutherford) from 2:00 P.M. until 1:00 A.M. NJ State Fair","Meadowlands Complex","40.814458","-74.071969"
"fair","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2019-07-04T00:00:32.000","2019-07-08T00:17:17.000","Fair at Meadowlands Sports Complex (East Rutherford) NJ State Fair Not currently scheduled","Meadowlands Complex","40.814458","-74.071969"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-07-02T22:31:26.000","2019-07-02T22:47:27.000","Concert at Madison Square Garden the Arena (Manhattan) Hillsong United W/Special Guests Amanda Cook & Mack Brock Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2019-07-02T18:02:20.000","2019-07-03T00:01:33.000","Special event, fair on Meadowlands Sports Complex (East Rutherford) until 11:59 P.M. NJ State Fair","Meadowlands Complex","40.814458","-74.071969"
"concert","Madison Square Garden","Madison Square Garden",,,"New York","NY","2019-07-01T22:31:17.000","2019-07-01T22:47:16.000","Concert at Madison Square Garden (Manhattan) Hillsong United W/Special Guests Amanda Cook & Mack Brock Not currently scheduled","Madison Square Garden","40.75002","-73.99219"
"special event","Madison Square Garden","Madison Square Garden",,,"New York","NY","2019-07-01T19:27:16.000","2019-07-01T22:27:14.000","Special event, concert on Madison Square Garden (Manhattan) from 7:30 P.M. until 10:30 P.M. Hillsong United W/Special Guests Amanda Cook & Mack Brock","Madison Square Garden","40.75002","-73.99219"
"special event","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2019-07-01T18:00:19.000","2019-07-01T23:58:22.000","Special event, fair on Meadowlands Sports Complex (East Rutherford) from 6:00 P.M. until 11:59 P.M. NJ State Fair","Meadowlands Complex","40.814458","-74.071969"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T15:02:32.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Monday December 30th, 2019 thru Tuesday December 31st, 2019 Monday/ Tuesday, 11:00 AM thru 01:00 PM, Monday December 30th, 2019 thru Friday January 3rd, 2020, Monday thru Friday, 02:00 PM thru 04:00 PM, Monday December 30th, 2019 thru Wednesday January 1st, 2020 Monday/ Wednesday, 05:00 PM thru 07:00 PM, Monday December 30th, 2019 thru Friday January 3rd, 2020 Monday/ Wednesday/ Thursday/ Friday, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T14:56:23.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Friday December 27th, 2019 thru Sunday December 29th, 2019 Sunday/ Friday/ Saturday, 10:30 AM thru 12:30 PM, Friday December 27th, 2019 thru Sunday December 29th, 2019 Sunday/ Friday/ Saturday, 01:30 PM thru 03:30 PM, Friday December 27th, 2019 thru Sunday December 29th, 2019 Sunday/ Friday/ Saturday, 04:30 PM thru 06:30 PM, Friday December 27th, 2019 thru Sunday December 29th, 2019 Sunday/ Friday/ Saturday, 07:30 PM thru 09:30 PM, Friday December 27th, 2019 thru Sunday December 29th, 2019 Sunday/ Friday/ Saturday, 10:00 PM thru 11:59 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T14:53:29.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Wednesday December 25th, 2019, 01:00 PM thru 03:00 PM, Wednesday December 25th, 2019, 04:00 PM thru 06:00 PM, Wednesday December 25th, 2019, 07:00 PM thru 09:00 PM, Wednesday December 25th, 2019, 10:00 PM thru 11:59 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T14:44:24.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Wednesday December 18th, 2019, 11:00 AM thru 01:00 PM, Wednesday December 18th, 2019 thru Thursday December 19th, 2019 Wednesday/ Thursday, 02:00 PM thru 04:00 PM, Wednesday December 18th, 2019 thru Thursday December 19th, 2019 Wednesday/ Thursday, 05:00 PM thru 07:00 PM, Wednesday December 18th, 2019 thru Thursday December 19th, 2019 Wednesday/ Thursday, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T14:42:29.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Sunday December 15th, 2019, 09:00 AM thru 11:00 AM, Sunday December 15th, 2019, 11:30 AM thru 01:30 PM, Monday December 16th, 2019, 11:00 AM thru 01:00 PM, Sunday December 15th, 2019 thru Tuesday December 17th, 2019 Sunday/ Monday/ Tuesday, 02:00 PM thru 04:00 PM, Sunday December 15th, 2019 thru Tuesday December 17th, 2019 Sunday/ Monday/ Tuesday, 05:00 PM thru 07:00 PM, Sunday December 15th, 2019 thru Tuesday December 17th, 2019 Sunday/ Monday/ Tuesday, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T12:00:34.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Sunday December 8th, 2019, 09:00 AM thru 11:00 AM, Sunday December 8th, 2019, 11:30 AM thru 01:30 PM, Sunday December 8th, 2019, 02:00 PM thru 04:00 PM, Sunday December 8th, 2019, 05:00 PM thru 07:00 PM, Sunday December 8th, 2019, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T11:58:23.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Friday December 6th, 2019 thru Saturday December 7th, 2019 Friday/ Saturday, 10:30 AM thru 12:30 PM, Friday December 6th, 2019 thru Saturday December 7th, 2019 Friday/ Saturday, 01:30 PM thru 03:30 PM, Friday December 6th, 2019 thru Saturday December 7th, 2019 Friday/ Saturday, 04:30 PM thru 06:30 PM, Friday December 6th, 2019 thru Saturday December 7th, 2019 Friday/ Saturday, 07:30 PM thru 09:30 PM, Friday December 6th, 2019 thru Saturday December 7th, 2019 Friday/ Saturday, 10:00 PM thru 11:59 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T11:56:28.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Monday December 2nd, 2019 thru Thursday December 5th, 2019 Monday/ Tuesday/ Wednesday/ Thursday, 02:00 PM thru 04:00 PM, Monday December 2nd, 2019 thru Thursday December 5th, 2019 Monday/ Tuesday/ Wednesday/ Thursday, 08:00 PM thru 10:00 PM, Wednesday December 4th, 2019, 11:00 AM thru 01:00 PM, Thursday December 5th, 2019, 05:00 PM thru 07:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T11:52:23.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Sunday December 1st, 2019, 11:00 AM thru 01:00 PM, Sunday December 1st, 2019, 02:00 PM thru 04:00 PM, Sunday December 1st, 2019, 05:00 PM thru 07:00 PM, Sunday December 1st, 2019, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T11:42:22.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Friday November 22nd, 2019 thru Sunday November 24th, 2019 Sunday/ Friday/ Saturday, 02:00 PM thru 04:00 PM, Friday November 22nd, 2019 thru Sunday November 24th, 2019 Sunday/ Friday/ Saturday, 08:00 PM thru 10:00 PM, Saturday November 23rd, 2019 thru Sunday November 24th, 2019, Saturday/Sunday, 11:00 AM thru 01:00 PM, Saturday November 23rd, 2019 thru Sunday November 24th, 2019, Saturday/Sunday, 05:00 PM thru 07:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T11:39:36.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Monday November 18th, 2019 thru Wednesday November 20th, 2019 Monday/ Wednesday, 02:00 PM thru 04:00 PM, Monday November 18th, 2019 thru Wednesday November 20th, 2019 Monday/ Wednesday, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T11:38:24.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Friday November 15th, 2019 thru Sunday November 17th, 2019 Sunday/ Friday/ Saturday, 02:00 PM thru 04:00 PM, Friday November 15th, 2019 thru Sunday November 17th, 2019 Sunday/ Friday/ Saturday, 08:00 PM thru 10:00 PM, Saturday November 16th, 2019 thru Sunday November 17th, 2019, Saturday/Sunday, 11:00 AM thru 01:00 PM, Saturday November 16th, 2019 thru Sunday November 17th, 2019, Saturday/Sunday, 05:00 PM thru 07:00 PM","Madison Square Garden","40.759902","-73.980393"
