"address","date","_event","event_type","comments","location_type","status","user","user_modified","modified_date","planning_district_number","planning_district","civic_league","ward","super_ward","latitude","longitude","coordinates"
"EVELYN T BUTTS AVENUE & JOHNSTONS ROAD                                                                                                                                                                  ","2017-01-09T06:43:20.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","I","H    ","rdelaha   ",,,"41    ","ROSEMONT                      ","Oakwood","3","7","36.9071945080256","-76.242628413226","(36.9071945080256, -76.242628413226)"
"E BRAMBLETON AVENUE & TIDEWATER DRIVE                                                                                                                                                                   ","2019-08-23T17:54:29.000","STORM 8/23/19 (8/23/2019)                                                                           ","Flooded street                                    ","","I","H    ","jmoss     ",,,"68    ","TIDEWATER DRIVE INDUSTRIAL    ","","4","7","36.8502944636009","-76.2762689792224","(36.8502944636009, -76.2762689792224)"
"E CITY HALL AVENUE & GRANBY STREET                                                                                                                                                                      ","2011-08-27T11:20:39.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","STREET SIGN DOWN

Hansen SR#280120  - devans 8/27/2011 5:04:47 PM","I","H    ","jmccoy    ","vsmith    ","2011-08-31T09:04:24.000","59    ","DOWNTOWN                      ","Downtown Norfolk Civic League","2","6","36.8479340636547","-76.2914986587266","(36.8479340636547, -76.2914986587266)"
"1630 MELROSE PARKWAY                                                                                                                                                                                    ","2011-08-28T14:06:19.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","Ms Moneymaker - 406-2227","A","H    ","mmarcan   ",,,"37    ","EDGEWATER - LARCHMONT         ","Larchmont/ Edgewater","2","6","36.8882410730144","-76.314259605499","(36.8882410730144, -76.314259605499)"
"2512 PALMYRA STREET                                                                                                                                                                                     ","2012-10-30T16:12:20.000","Sandy (10/28/2012)                                                                                  ","Damaged building                                  ","","A","H    ","nanders   ",,,"49    ","COLEMAN PLACE                 ","Coleman Place","3","7","36.8709166982587","-76.2407264772126","(36.8709166982587, -76.2407264772126)"
"8236 MERCER DRIVE                                                                                                                                                                                       ","2011-09-02T11:14:11.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","Large tree limb in the paower line from storm","A","H    ","jclemme   ",,,"16    ","OAKDALE FARMS                 ","Oakdale Farms/ Denby Park/ Cottage Road Park","2","7","36.9247453740635","-76.2547600268285","(36.9247453740635, -76.2547600268285)"
"8100 GRANBY STREET                                                                                                                                                                                      ","2016-10-12T14:46:49.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged sidewalk/curb                             ","","A","H    ","adudley   ",,,"16    ","OAKDALE FARMS                 ","No Civic League","2","7","36.9252323284536","-76.2677337588482","(36.9252323284536, -76.2677337588482)"
"LAFAYETTE BOULEVARD & LENS AVENUE                                                                                                                                                                       ","2010-09-30T17:35:25.000","Nicole (9/30/2010)                                                                                  ","Flooded street                                    ","","I","H    ","chick     ",,,"51    ","LAYFAYETTE                    ","Fairmount Park","3","7","36.8759767044191","-76.2566759761744","(36.8759767044191, -76.2566759761744)"
"8015 CARLTON STREET                                                                                                                                                                                     ","2016-10-10T13:48:15.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","tree fell on fence ","A","H    ","sjohnso   ","rdelaha   ","2016-10-20T07:09:45.000","15    ","NORTH CHESAPEAKE BLVD.        ","South Bayview","5","6","36.9177780657816","-76.2382236066602","(36.9177780657816, -76.2382236066602)"
"HUNTINGTON PLACE & WILLOW WOOD DRIVE                                                                                                                                                                    ","2016-10-26T10:42:22.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","I","H    ","zclemon   ",,,"35    ","LAKEWOOD                      ","Lakewood","2","6","36.8885133134335","-76.2672568931786","(36.8885133134335, -76.2672568931786)"
"7701 ENFIELD AVENUE                                                                                                                                                                                     ","2018-01-08T10:37:21.000","unnamed  (1/7/2018)                                                                                 ","Waste water line issue                            ","","A","H    ","dholmes   ",,,"30    ","NORTH SHORE                   ","North Meadowbrook","1","6","36.9163714292985","-76.2979350602926","(36.9163714292985, -76.2979350602926)"
"4TH VIEW STREET & W OCEAN VIEW AVENUE                                                                                                                                                                   ","2017-01-07T09:49:46.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","vehicle stuck in snow at the intersection","I","H    ","wwalker   ",,,"1     ","WILLOUGHBY                    ","Willoughby","1","6","36.9597732035531","-76.2609967433477","(36.9597732035531, -76.2609967433477)"
"737 34TH STREET                                                                                                                                                                                         ","2016-10-10T10:31:20.000","Hurricane Matthew (10/5/2016)                                                                       ","Down power line(s)                                ","","A","H    ","sjohnso   ",,,"52    ","PARK PLACE                    ","Kensington/ Old Dominion","2","7","36.8769966576321","-76.2943032559971","(36.8769966576321, -76.2943032559971)"
"BEAMON ROAD & ELLSMERE AVENUE                                                                                                                                                                           ","2011-08-29T09:49:53.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","stop sign leaning, repairing","I","H    ","kkelley   ","jriddic   ","2011-09-01T13:08:21.000","48    ","FOXHALL                       ","Greenwood/Elmhurst/Norview Hieghts","4","7","36.8821936644156","-76.2204001889705","(36.8821936644156, -76.2204001889705)"
"2600 BLOCK OF GOSNOLD AVENUE                                                                                                                                                                            ","2014-09-04T16:10:45.000","Thunderstorm (9/4/2014)                                                                             ","Flooded street                                    ","","B","H    ","pmcarte   ",,,"57    ","WEST 21st STREET              ","Kensington/ Old Dominion","2","7","36.8742685963805","-76.2934334501114","(36.8742685963805, -76.2934334501114)"
"COLANE ROAD & CHENMAN STREET                                                                                                                                                                            ","2011-08-28T13:41:55.000","Irene (8/27/2011)                                                                                   ","Debris blocking street                            ","tree blocking street","I","H    ","mluchun   ","auwhite   ","2011-09-01T08:06:12.000","22    ","AZALEA                        ","Meadowbrook Forest/ Hunt Club/ Meadowbrook Terra","4","6","36.9023929234991","-76.2175485626476","(36.9023929234991, -76.2175485626476)"
"AZALEA GARDEN ROAD & MILLER STORE ROAD                                                                                                                                                                  ","2017-01-08T21:57:34.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","I","H    ","rdelaha   ",,,"22    ","AZALEA                        ","Azalea Acres/ Azalea Lakes","4","7","36.890339169644","-76.2196627219255","(36.890339169644, -76.2196627219255)"
"27TH BAY STREET & PLEASANT AVENUE                                                                                                                                                                       ","2016-10-09T10:20:32.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","I","H    ","dleavel   ",,,"7     ","SHORE DRIVE                   ","East Ocean View","5","6","36.9276082470398","-76.1855945197985","(36.9276082470398, -76.1855945197985)"
"BALLENTINE BOULEVARD & KIMBALL TERRACE                                                                                                                                                                  ","2016-10-09T11:17:33.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","I","H    ","dleavel   ","mbudd     ","2016-10-13T05:55:45.000","72    ","CHESTERFIELD                  ","Chesterfield Heights","4","7","36.8420830402933","-76.2534157121474","(36.8420830402933, -76.2534157121474)"
"6600 BLOCK OF PARTRIDGE STREET                                                                                                                                                                          ","2011-09-01T08:21:35.000","Irene (8/27/2011)                                                                                   ","Debris blocking street                            ","","B","H    ","auwhite   ","vsmith    ","2011-09-10T17:45:39.000","42    ","CORONADO                      ","Coronado/ Inglenook","3","7","36.9002152981464","-76.2456447774248","(36.9002152981464, -76.2456447774248)"
"8041 PACE ROAD                                                                                                                                                                                          ","2016-10-11T11:45:37.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged building                                  ","SFR; Tree fell on roof and siding damage ","A","H    ","twhiteh   ",,,"19    ","NORTH CAMELLIA                ","Camellia Gardens","5","6","36.9206602297715","-76.2004961353376","(36.9206602297715, -76.2004961353376)"
"HAMPTON BOULEVARD & JAMESTOWN CRESCENT                                                                                                                                                                  ","2012-10-28T11:50:56.000","Sandy (10/28/2012)                                                                                  ","Traffic signal issue                              ","","I","H    ","istacy    ","bdamico   ","2012-10-29T12:51:38.000","37    ","EDGEWATER - LARCHMONT         ","Larchmont/ Edgewater","2","6","36.898132070751","-76.3028707782689","(36.898132070751, -76.3028707782689)"
"MIDTOWN TUNNEL & W BRAMBLETON AVENUE                                                                                                                                                                    ","2012-10-28T09:21:15.000","Sandy (10/28/2012)                                                                                  ","Closed street                                     ","Brambleton ramp closed due to high water","I","H    ","lmciver   ",,,"60    ","MEDICAL CENTER                ","No Civic League","2","6","36.8627704757297","-76.3064886027827","(36.8627704757297, -76.3064886027827)"
"868 LASSER DRIVE                                                                                                                                                                                        ","2016-10-11T14:52:33.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged building                                  ","","A","H    ","mbudd     ",,,"40    ","CHESAPEAKE MANOR              ","Chesapeake Gardens/ Mamie Homes","3","7","36.905670633003","-76.2505069415667","(36.905670633003, -76.2505069415667)"
"1342 ROBERTS ROAD                                                                                                                                                                                       ","2011-09-01T15:56:02.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","complainant states sign is twisted at the intersection of Cary Av and Roberts Rd and that it appears to have occurred because of a high wind.

280910 - istacy 9/6/2011 8:08:42 AM","A","H    ","tliverm   ","istacy    ","2011-09-06T08:09:03.000","70    ","LIBERTY - ROBERTS PARK        ","Roberts Village","3","7","36.8569512718024","-76.258546188495","(36.8569512718024, -76.258546188495)"
"612 W 27TH STREET                                                                                                                                                                                       ","2018-10-12T08:46:04.000","Michael (10/11/2018)                                                                                ","Debris blocking street                            ","CALLER REPORTS A LARGE CITY TREE IN THE STREET; THE CALLER REPORTS ITS TAKING UP AN ENTIRE LANE AND PARTIALLY BLOCKING HIS ACCESS TO GET OUT. QUAME GARCIA 757-754-7857","A","H    ","kclaud    ",,,"52    ","PARK PLACE                    ","Park Place","2","7","36.8744081877783","-76.2920147647591","(36.8744081877783, -76.2920147647591)"
"7000 BLOCK OF AZALEA GARDEN ROAD                                                                                                                                                                        ","2017-01-02T07:29:16.000","unnamed  (11/28/2016)                                                                               ","Flooded street                                    ","7000 Block of Azalea Garden Rd in front of Botanical Gardens is flooded.","B","H    ","aminix    ",,,"20    ","SOUTH CAMELLIA                ","East Lynne/ Saratoga","5","6","36.9081731265083","-76.2077630969859","(36.9081731265083, -76.2077630969859)"
"759 W OCEAN VIEW AVENUE                                                                                                                                                                                 ","2016-10-11T16:07:08.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged building                                  ","","A","H    ","cmcdona   ",,,"1     ","WILLOUGHBY                    ","Willoughby","1","6","36.9640721565134","-76.271066216218","(36.9640721565134, -76.271066216218)"
"132 W BERKLEY AVENUE                                                                                                                                                                                    ","2011-08-30T16:24:25.000","Irene (8/27/2011)                                                                                   ","Debris blocking street                            ","","A","H    ","auwhite   ","auwhite   ","2011-09-01T11:59:31.000","90    ","BERKLEY                       ","Beacon Light/ Berkley","4","7","36.833294388022","-76.284152699943","(36.833294388022, -76.284152699943)"
"600 BLOCK OF E BAYVIEW BOULEVARD                                                                                                                                                                        ","2016-10-13T12:58:24.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","LIMBS ON THE CURB","B","H    ","bboyd     ","rdelaha   ","2016-10-19T15:23:49.000","12    ","OCEANAIR                      ","Crossroads","5","6","36.9335816327123","-76.2467410790417","(36.9335816327123, -76.2467410790417)"
"5564 WOODBINE ROAD                                                                                                                                                                                      ","2016-10-12T08:16:45.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","CALLER REPORTS FALLEN LIMBS AND TWO THAT ARE BROKEN THAT THE CALLER IS WORRIED WILL FALL. THEY ARE HANGING RIGHT NOW; THIS IS A CITY TREE","A","H    ","kclaud    ",,,"81    ","RIVER FORREST                 ","Woodbine","4","7","36.8354262351502","-76.2141522895352","(36.8354262351502, -76.2141522895352)"
"E PRINCESS ANNE ROAD & INGLESIDE ROAD                                                                                                                                                                   ","2016-10-08T21:22:33.000","Hurricane Matthew (10/5/2016)                                                                       ","Flooded street                                    ","IMPASSABLE","I","H    ","wwalker   ","rdelaha   ","2016-10-13T06:26:05.000","74    ","CROMWELL ROAD INDUSTRIAL      ","No Civic League","3","7","36.863116815865","-76.2441027801351","(36.863116815865, -76.2441027801351)"
"BOYCE DRIVE & NORWAY PLACE                                                                                                                                                                              ","2017-01-09T05:09:27.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","I","H    ","rdelaha   ",,,"35    ","LAKEWOOD                      ","Lafayette Shores Homeowners Association","2","6","36.8835940782697","-76.2656643456255","(36.8835940782697, -76.2656643456255)"
"BOUSH STREET & W OLNEY ROAD                                                                                                                                                                             ","2017-08-29T09:50:19.000","Heavy Rain (8/29/2017)                                                                              ","Flooded street                                    ","Impassable.","I","H    ","daburto   ","rdelaha   ","2017-08-29T12:33:48.000","59    ","DOWNTOWN                      ","","2","6","36.8563017873591","-76.2908379140226","(36.8563017873591, -76.2908379140226)"
"9200 BLOCK OF PEACHTREE STREET                                                                                                                                                                          ","2016-10-18T10:48:07.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","DEBRIS IN THE STREET","B","H    ","bboyd     ",,,"8     ","PAMLICO                       ","Ocean View","5","6","36.9487656398874","-76.2640374627819","(36.9487656398874, -76.2640374627819)"
"3620 KARLIN AVENUE                                                                                                                                                                                      ","2018-10-12T10:20:05.000","Michael (10/11/2018)                                                                                ","Damaged tree(s)                                   ","","A","H    ","rdelaha   ",,,"83    ","INGLESIDE                     ","Ingleside","4","7","36.8493241321971","-76.2353458784544","(36.8493241321971, -76.2353458784544)"
"9413 SELBY PLACE                                                                                                                                                                                        ","2016-10-11T15:09:31.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged sidewalk/curb                             ","","A","H    ","aworrel   ",,,"3     ","PINEWELL                      ","Greater Pinewell","5","6","36.9483571160811","-76.2550579401162","(36.9483571160811, -76.2550579401162)"
"9573 19TH BAY STREET                                                                                                                                                                                    ","2012-10-31T08:53:59.000","Sandy (10/28/2012)                                                                                  ","Damaged building                                  ","","A","H    ","mhonabl   ",,,"7     ","SHORE DRIVE                   ","East Ocean View","5","6","36.9286813991562","-76.1958163865169","(36.9286813991562, -76.1958163865169)"
"6500 BLOCK OF WHITEHORN DRIVE                                                                                                                                                                           ","2011-09-10T18:00:14.000","Irene (8/27/2011)                                                                                   ","Other                                             ","CLEAN UP DEBRIS.","B","H    ","vsmith    ","vsmith    ","2011-09-10T18:16:33.000","42    ","CORONADO                      ","Inglenook Park","3","7","36.8991618674659","-76.253081802211","(36.8991618674659, -76.253081802211)"
"1412 W OCEAN VIEW AVENUE                                                                                                                                                                                ","2016-10-10T12:49:22.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged building                                  ","","A","H    ","agonzal   ",,,"1     ","WILLOUGHBY                    ","Willoughby","1","6","36.9676908027487","-76.2914049877763","(36.9676908027487, -76.2914049877763)"
"2400 BLOCK OF BARRE STREET                                                                                                                                                                              ","2011-09-06T13:36:56.000","Irene (8/27/2011)                                                                                   ","Other                                             ","PICK UP BRANCHES","B","H    ","auwhite   ","auwhite   ","2011-09-06T13:37:19.000","67    ","LINDENWOOD                    ","Lindenwood/ Barraud Park/ Cottage Heights","3","7","36.8671789674952","-76.272901874846","(36.8671789674952, -76.272901874846)"
"8000 HAMPTON BOULEVARD                                                                                                                                                                                  ","2016-10-08T18:50:08.000","Hurricane Matthew (10/5/2016)                                                                       ","Other                                             ","Tidal Flooding","A","H    ","mbudd     ","rdelaha   ","2016-10-12T17:57:48.000","26    ","NAVAL BASE                    ","No Civic League","1","7","36.9239205643054","-76.3159440543022","(36.9239205643054, -76.3159440543022)"
"6800 BLOCK OF CEDARWOOD COURT                                                                                                                                                                           ","2011-09-12T10:06:43.000","Irene (8/27/2011)                                                                                   ","Other                                             ","debris removal.","B","H    ","vsmith    ","vsmith    ","2011-09-12T10:08:11.000","41    ","ROSEMONT                      ","Meadowbrook Woods","3","7","36.9031789978493","-76.2347070017914","(36.9031789978493, -76.2347070017914)"
"3400 AZALEA GARDEN ROAD                                                                                                                                                                                 ","2011-08-29T10:32:19.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","no parking double arrow leaning, repairing","A","H    ","kkelley   ","jriddic   ","2011-09-01T13:09:09.000","46    ","NORVELLA                      ","Idlewood/ Sandy Heights","4","7","36.8854943163068","-76.2222231126712","(36.8854943163068, -76.2222231126712)"
"E PRINCESS ANNE ROAD & AZALEA GARDEN ROAD                                                                                                                                                               ","2019-09-06T08:54:55.000","Dorian (9/5/2019)                                                                                   ","Traffic signal issue                              ","","I","H    ","ssummer   ","jriddic   ","2019-09-09T10:09:16.000","49    ","COLEMAN PLACE                 ","","3","7","36.8668117235002","-76.2348050454643","(36.8668117235002, -76.2348050454643)"
"706 W OCEAN VIEW AVENUE                                                                                                                                                                                 ","2016-10-11T15:30:37.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged building                                  ","","A","H    ","cmcdona   ",,,"1     ","WILLOUGHBY                    ","Willoughby","1","6","36.9645938927571","-76.2683418544449","(36.9645938927571, -76.2683418544449)"
"4511 PLEASANT AVENUE                                                                                                                                                                                    ","2011-08-31T17:00:20.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","BROKEN BRANCH.","A","H    ","vsmith    ",,,"7     ","SHORE DRIVE                   ","East Ocean View","5","6","36.9277439439911","-76.1878754131045","(36.9277439439911, -76.1878754131045)"
"5200 BLOCK OF ARTHUR CIRCLE                                                                                                                                                                             ","2011-09-14T13:36:15.000","Irene (8/27/2011)                                                                                   ","Other                                             ","CLEAR BAGS AND TREE DEBRIS ","B","H    ","auwhite   ","auwhite   ","2011-09-14T13:36:36.000","75    ","RIVER OAKS                    ","Fox Hall","4","7","36.8733394872576","-76.2213576968028","(36.8733394872576, -76.2213576968028)"
"9600 BLOCK OF GROVE AVENUE                                                                                                                                                                              ","2011-09-20T13:41:06.000","Irene (8/27/2011)                                                                                   ","Other                                             ","debris pick up","B","H    ","auwhite   ","auwhite   ","2011-09-20T13:41:18.000","5     ","CAPE VIEW                     ","Bayview","5","6","36.9384216552699","-76.2261994106666","(36.9384216552699, -76.2261994106666)"
"707 MALTBY AVENUE                                                                                                                                                                                       ","2017-08-30T07:03:38.000","Heavy Rain (8/29/2017)                                                                              ","Debris blocking street                            ","","A","H    ","areese    ","rdelaha   ","2017-08-30T10:34:10.000","69    ","BRAMBLETON                    ","Central Brambleton","4","7","36.8485101699536","-76.273103335462","(36.8485101699536, -76.273103335462)"
"1207 NORTH SHORE ROAD                                                                                                                                                                                   ","2011-08-30T14:19:38.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","Brush pick up","A","H    ","cefogel   ",,,"30    ","NORTH SHORE                   ","Algonquin Park/ North Shore Point","1","6","36.9104436967952","-76.2966532384318","(36.9104436967952, -76.2966532384318)"
"AZALEA GARDEN ROAD & SEWELLS POINT ROAD                                                                                                                                                                 ","2020-04-13T17:57:03.000","Storm Spring 2020 (4/13/2020)                                                                       ","Traffic signal issue                              ","","I","H    ","ssummer   ",,,"48    ","FOXHALL                       ","","3","7","36.8711292877482","-76.2320293355898","(36.8711292877482, -76.2320293355898)"
"1300 FRANK STREET                                                                                                                                                                                       ","2016-10-09T04:17:28.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","
Debris ready for haul contractor - rdelaha 10/11/2016 11:15:21 AM","A","H    ","dpitter   ","rdelaha   ","2016-10-11T11:16:29.000","15    ","NORTH CHESAPEAKE BLVD.        ","South Bayview","5","6","36.9270713139172","-76.2395066807758","(36.9270713139172, -76.2395066807758)"
"8026 OLD OCEAN VIEW ROAD                                                                                                                                                                                ","2011-08-29T09:56:18.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","down arrow sub plate at school is upside down, repairing","A","H    ","kkelley   ","jriddic   ","2011-09-01T13:08:42.000","15    ","NORTH CHESAPEAKE BLVD.        ","No Civic League","5","6","36.9179072982644","-76.2501346572681","(36.9179072982644, -76.2501346572681)"
"2025 COLANE ROAD                                                                                                                                                                                        ","2011-08-28T16:02:47.000","Irene (8/27/2011)                                                                                   ","Down power line(s)                                ","Tree blocking sidewalk.","A","H    ","adavis    ","fburns    ","2011-09-06T11:03:27.000","22    ","AZALEA                        ","Meadowbrook Forest/ Hunt Club/ Meadowbrook Terra","4","6","36.9018608318406","-76.2178074734481","(36.9018608318406, -76.2178074734481)"
"AZALEA GARDEN ROAD & N MILITARY HIGHWAY                                                                                                                                                                 ","2011-08-28T14:28:02.000","Irene (8/27/2011)                                                                                   ","Broken traffic signal                             ","@1100 REPORTED TWISTED SIGNAL HEADS - REAPIRED

Hansen Service# 280310 - bdavis 8/28/2011 4:44:52 PM","I","H    ","bdamico   ","bdamico   ","2011-08-28T14:28:57.000","22    ","AZALEA                        ","Azalea Acres/ Azalea Lakes","4","6","36.8898357256572","-76.2199822814122","(36.8898357256572, -76.2199822814122)"
"LLEWELLYN AVENUE & W 21ST STREET                                                                                                                                                                        ","2017-01-09T01:44:44.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","I","H    ","mbudd     ",,,"58    ","EAST 21st STREET / MONTICELLO ","No Civic League","2","6","36.8683709867989","-76.2883936633226","(36.8683709867989, -76.2883936633226)"
"KIRBY CRESCENT & VIRGINIAN DRIVE                                                                                                                                                                        ","2011-08-29T18:59:11.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","STOP SIGN DOWN

SR280300 - istacy 8/30/2011 7:45:38 AM","I","H    ","istacy    ","istacy    ","2011-08-31T17:05:49.000","33    ","SUBURBAN                      ","No Civic League","2","6","36.9087240760792","-76.2621112991352","(36.9087240760792, -76.2621112991352)"
"1089 JOHNSTONS ROAD                                                                                                                                                                                     ","2011-09-14T08:48:10.000","Irene (8/27/2011)                                                                                   ","Other                                             ","BAG PICK UP AND DEBRIS REMOVAL","A","H    ","vsmith    ","vsmith    ","2011-09-14T10:27:35.000","41    ","ROSEMONT                      ","Oakwood","3","7","36.9073840864193","-76.2408950665654","(36.9073840864193, -76.2408950665654)"
"8320 MONA AVENUE                                                                                                                                                                                        ","2016-10-13T16:46:25.000","Hurricane Matthew (10/5/2016)                                                                       ","Other                                             ","Logs","A","H    ","jsumler   ",,,"18    ","ROOSEVELT GARDENS             ","Roosevelt Area","5","6","36.9210321434954","-76.2109915990688","(36.9210321434954, -76.2109915990688)"
"1600 BLOCK OF TARRALL AVENUE                                                                                                                                                                            ","2015-10-01T11:03:33.000","Joaquin (9/29/2015)                                                                                 ","Flooded street                                    ","Street is flooded","B","H    ","bboyd     ",,,"35    ","LAKEWOOD                      ","Lafayette/ Winona","2","6","36.8862599589206","-76.2635285222968","(36.8862599589206, -76.2635285222968)"
"100 BLOCK OF E RANDALL AVENUE                                                                                                                                                                           ","2011-09-22T11:26:27.000","Irene (8/27/2011)                                                                                   ","Other                                             ","PICK UP DEBRIS","B","H    ","auwhite   ","auwhite   ","2011-09-22T11:26:49.000","11    ","NORTHSIDE                     ","Northside","5","6","36.9432709114331","-76.2585904733941","(36.9432709114331, -76.2585904733941)"
"2400 BLOCK OF MINNESOTA AVENUE                                                                                                                                                                          ","2011-09-02T17:13:55.000","Irene (8/27/2011)                                                                                   ","Debris blocking street                            ","","B","H    ","vsmith    ","vsmith    ","2011-09-02T17:14:28.000","49    ","COLEMAN PLACE                 ","Coleman Place","3","7","36.8681323940065","-76.2432552307632","(36.8681323940065, -76.2432552307632)"
"543 BRIAR HILL ROAD                                                                                                                                                                                     ","2018-05-10T08:47:20.000","unnamed  (5/4/2018)                                                                                 ","Damaged tree(s)                                   ","","A","H    ","tlwamsl02 ",,,"84    ","POPLAR HALLS                  ","Poplar Hall","4","7","36.8509109845518","-76.2133634994133","(36.8509109845518, -76.2133634994133)"
"1644 SPRINGMEADOW BOULEVARD                                                                                                                                                                             ","2016-10-10T10:41:50.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","A","H    ","slangho   ","rdelaha   ","2016-10-19T14:38:15.000","21    ","LARRYMORE                     ","Lake Whitehurst West","5","6","36.9073095619213","-76.2267112180125","(36.9073095619213, -76.2267112180125)"
"441 PLEASANT POINT DRIVE                                                                                                                                                                                ","2018-10-12T08:07:46.000","Michael (10/11/2018)                                                                                ","Debris blocking street                            ","","A","H    ","slangho   ",,,"80    ","EASTON                        ","Pleasant Point","4","7","36.82983512627","-76.1975038226096","(36.82983512627, -76.1975038226096)"
"CHESAPEAKE BOULEVARD & E LITTLE CREEK ROAD                                                                                                                                                              ","2014-07-09T17:44:43.000","Thunderstorms (7/9/2014)                                                                            ","Traffic signal issue                              ","","I","H    ","bfeggin   ",,,"15    ","NORTH CHESAPEAKE BLVD.        ","No Civic League","3","6","36.9147478712936","-76.2415066881344","(36.9147478712936, -76.2415066881344)"
"1100 BLOCK OF KINGWOOD AVENUE                                                                                                                                                                           ","2011-08-30T14:08:05.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","200 ft north of Virginia Beach Blvd np sign leaning 45deg

280592 - istacy 9/4/2011 2:28:30 PM","B","H    ","istacy    ","istacy    ","2011-09-04T14:28:55.000","73    ","INDUSTRIAL PARK               ","Norfolk Industrial Park","3","7","36.8576977413025","-76.2371402264729","(36.8576977413025, -76.2371402264729)"
"1156 GEORGETOWN ROAD                                                                                                                                                                                    ","2015-09-02T18:30:05.000","09/02/15 (9/2/2015)                                                                                 ","Other                                             ","","A","H    ","pmcarte   ",,,"77    ","LAKE TERRACE                  ","Lake Taylor","4","7","36.8609289421309","-76.2031368304085","(36.8609289421309, -76.2031368304085)"
"889 NORVIEW AVENUE                                                                                                                                                                                      ","2011-08-28T16:30:13.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","Tree down/wires/waiting for Dominion clearance","A","H    ","mmarcan   ",,,"45    ","NORVIEW                       ","Norview","3","7","36.8898209947806","-76.2516556465399","(36.8898209947806, -76.2516556465399)"
"1345 MARSHALL AVENUE                                                                                                                                                                                    ","2011-08-28T11:24:28.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","REPAIR LEANING DRUG FREE ZONE SIGN

Service # 280245 - bdavis 8/28/2011 2:10:46 PM","A","H    ","istacy    ","istacy    ","2011-09-06T08:08:07.000","69    ","BRAMBLETON                    ","Bruces Park","3","7","36.8576761819925","-76.265097888788","(36.8576761819925, -76.265097888788)"
"5940 LOCKAMY LANE                                                                                                                                                                                       ","2018-10-12T01:52:43.000","Michael (10/11/2018)                                                                                ","Damaged tree(s)                                   ","","A","H    ","dleavel   ",,,"77    ","LAKE TERRACE                  ","Lake Taylor","4","7","36.8580543825168","-76.2012686934738","(36.8580543825168, -76.2012686934738)"
"TIDEWATER DRIVE & CENTRAL BUSINESS PARK DRIVE                                                                                                                                                           ","2014-07-24T20:40:30.000","unnamed  (7/24/2014)                                                                                ","Flooded street                                    ","","I","H    ","pmcarte   ",,,"24    ","SOUTHERN SHOPPING CENTER      ","No Civic League","2","7","36.9122418595232","-76.2553178924685","(36.9122418595232, -76.2553178924685)"
"200 BLOCK OF W BRAMBLETON AVENUE                                                                                                                                                                        ","2017-01-08T03:46:25.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"59    ","DOWNTOWN                      ","No Civic League","2","6","36.8541357204519","-76.2921002673059","(36.8541357204519, -76.2921002673059)"
