"issueddate","statusdate","permitnum","originaladdress1","description","permitclassmapped","workclassmapped","currentstatusmapped","applicant","totalsqft","estprojectcost","housingunits","parcelarea","zoning","ward","servicearea","pin","lot","block","plan","quarter","section","township","range","meridian","location","originaladdress2","city","province","postalcode","jurisdiction","permitclass","workclass","currentstatus","applieddate","permityear","permitmonth","permityearlabel","permitmonthlabel","completeddate","permittype","permittypemapped","permittypedesc","permitobjectid","addressobjectid","parcelobjectid","count","buildingtype","latitude","longitude"
"2022-08-05T00:00:00.000","2022-09-07T00:00:00.000","2022-0748-B","1107 APPLETON CT","Basement Development","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Cummer, Douglas","0","10000","0",,"R1C","4","Sherwood Park","8153024003","24","153","0627920","SE","11","53","23","4","
,  
(53.56003547, -113.2788172)",,,"AB",,"Strathcona County","110682","111703","3083","2022-07-29T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10630482","35926","3543052","1","Single Detached Dwelling","53.56003547","-113.2788172"
"2022-08-29T00:00:00.000","2022-08-29T00:00:00.000","2022-0828-B","2 CHRISTINA WY","Roof top Solar installation",,,"In Progress - Inspection","Orizon Energy","0","24446","0",,"R1B","2","Sherwood Park","8054001004","1","54","0022689","SW","1","53","23","4","
,  
(53.54548154, -113.26635637)",,,"AB",,"Strathcona County",,,"3083","2022-08-26T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10671058","24852","30339","1",,"53.54548154","-113.26635637"
"2021-05-05T00:00:00.000","2022-09-10T00:00:00.000","2021-0403-B","30, 10 SALISBURY WY","7 plex, Units 18, 20, 22, 24, 26, 28, 30 @ 10 Salisbury Way (Building 2)","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","PLANWORKS ARCHITECTURE","14340","1085000","0",,"UV4 ""Area 4""","3","Sherwood Park","9403001003","1","4","1120565","N","22","52","23","4","
,  
(53.51108045, -113.30843343)",,,"AB",,"Strathcona County","110682","111706","3083","2021-04-28T00:00:00.000","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","2021","4",,"1028","Building Permit","NULL","9972846","147541","5443127","1","Row House - Five Plex","53.51108045","-113.30843343"
"2022-01-19T00:00:00.000","2022-09-10T00:00:00.000","2021-1257-B","42 SEDUM WY","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Pacesetter Homes Ltd - Nolan Hunt-Lee","2057","357180","1",,"R1D","4","Sherwood Park","8129243007","243","129","2122842","NE","12","53","23","4","
,  
(53.56626664, -113.24981751)",,,"AB",,"Strathcona County","110682","111706","3083","2021-12-23T00:00:00.000","2021-01-01T00:00:00.000","2021-12-01T00:00:00.000","2021","12",,"1028","Building Permit","NULL","10327993","253019","10339750","1","Single Detached Dwelling","53.56626664","-113.24981751"
"2022-03-02T00:00:00.000","2022-08-26T00:00:00.000","2022-0126-B","130 EDGAR LN","Footing and Foundation for Parkade under 110, 120, 130 Edgar LaneSeparate building permit required for parkade.","COMMERCIAL","FOUNDATION ONLY","In Progress - Inspection","Emerald Place GP Inc.","10526","1000","0",,"UV2 ""Area I""","4","Sherwood Park","8155014000","14","155","1524820","NE","11","53","23","4","
,  
(53.56624882, -113.27633984)",,,"AB",,"Strathcona County","110678","1387475","3083","2022-02-17T00:00:00.000","2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022","1",,"1028","Building Permit","NULL","10388283","253362","7430173","1","Storage Garages Including Open Air Parking Garages","53.56624882","-113.27633984"
"2020-12-18T00:00:00.000","2022-08-29T00:00:00.000","2020-1137-B","25 MILLERS RD","Demolition of Existing Garage and New Detached Garage (add dimensions)","RESIDENTIAL","NEW CONSTRUCTION","Approved - File Closed","Murray, Darren & Laura","0","35000","0",,"R1A","1","Sherwood Park","7121001007","1","121","3885RS",,,,,,"
,  
(53.53389471, -113.30359626)",,,"AB",,"Strathcona County","110682","111706","151675","2020-12-15T00:00:00.000","2020-01-01T00:00:00.000","2020-11-01T00:00:00.000","2020","11",,"1028","Building Permit","NULL","9820237","9213","19082","1","Storage Building","53.53389471","-113.30359626"
"2022-06-13T00:00:00.000","2022-08-18T00:00:00.000","2022-0576-B","446 52306 RNG RD 212","Solar panel installations","RESIDENTIAL","ALTERATIONS","Approved - File Closed","Kuby Renewable Energy Ltd.","0","6465","0",,"RCL","7","Rural","2115148005","9","5","7922236","NE","15","52","21","4","
,  
(53.49765841, -113.00606357)",,,"AB",,"Strathcona County","110682","111703","151675","2022-06-13T00:00:00.000","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","2022","5",,"1028","Building Permit","NULL","10554230","19915","5914","1","Single Detached Dwelling","53.49765841","-113.00606357"
"2022-06-23T00:00:00.000","2022-08-18T00:00:00.000","2022-0616-B","22 MEADOWOOD CR","Remove Load Bearing Wall","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Ready To Go Construction","0","850","0",,"R1A","3","Sherwood Park","7078073009","73","78","3158RS","SW","26","52","23","4","
,  
(53.51321193, -113.29018977)",,,"AB",,"Strathcona County","110682","111703","3083","2022-06-23T00:00:00.000","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000","2022","6",,"1028","Building Permit","NULL","10573805","18570","17622","1","Single Detached Dwelling","53.51321193","-113.29018977"
"2022-06-16T00:00:00.000","2022-08-18T00:00:00.000","2022-0548-B","301 53038 RNG RD 225","New Detached Garage (add dimensions)","RESIDENTIAL","NEW CONSTRUCTION","Approved - File Closed","Premier Built Garages","0","71307","0",,"RCL","5","Rural","3206522905","29","2","0120673","SE","6","53","22","4","
,  
(53.54278842, -113.23021146)",,,"AB",,"Strathcona County","110682","111706","151675","2022-06-07T00:00:00.000","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","2022","5",,"1028","Building Permit","NULL","10545661","26192","31029","1","Shops","53.54278842","-113.23021146"
"2022-09-07T00:00:00.000","2022-09-07T00:00:00.000","2022-0791-B","25 VILLAGE RD","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Carriage Signature Homes Inc.","6479","1661244","1",,"R1A","1","Sherwood Park","7038025008","25","38","1501RS","SW","34","52","23","4","
,  
(53.52786908, -113.31710006)",,,"AB",,"Strathcona County","110682","111706","3083","2022-08-12T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10648947","11993","15914","1","Single Detached Dwelling","53.52786908","-113.31710006"
"2022-09-07T00:00:00.000","2022-09-07T00:00:00.000","2022-0860-B","866 BIRCH AV","Basement Development - Bathroom","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Ridgeline Improvements","0","23659","0",,"R1A","3","Sherwood Park","7040017001","17","40","4912NY",,,,,,"
,  
(53.51381364, -113.30403572)",,,"AB",,"Strathcona County","110682","111703","3083","2022-09-06T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10686337","18440","16036","1","Single Detached Dwelling","53.51381364","-113.30403572"
"2022-09-07T00:00:00.000","2022-09-07T00:00:00.000","2022-0851-B","175 52550 RNG RD 222","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Newground Developments","4866","800000","1",,"RCL","5","Rural","2234131106","1A","5","0227017","NE","34","52","22","4","
,  
(53.53534636, -113.1588107)",,,"AB",,"Strathcona County","110682","111706","3083","2022-09-01T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10682658","253072","1513219","1","Single Detached Dwelling","53.53534636","-113.1588107"
"2022-09-07T00:00:00.000","2022-09-07T00:00:00.000","2022-0859-B","289 23248 TWP RD 522","New Detached Garage (add dimensions)","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Steinbrenner, Harold & Denise","0","65000","0",,"RCL","6","Rural","2315743001","5","3","8120815","SW","15","52","23","4","
,  
(53.48625646, -113.31680171)",,,"AB",,"Strathcona County","110682","111706","3083","2022-09-06T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10686260","20859","11110","1","Storage Building","53.48625646","-113.31680171"
"2022-05-18T00:00:00.000","2022-08-24T00:00:00.000","2022-0433-B","914 BISON WY","Heartland Housing - Office renovation, new layout, mechanical & electrical.","COMMERCIAL","ALTERATIONS","In Progress - Inspection","TRI-TEC Project Management INC.","1533","250000","0",,"DC66","1","Sherwood Park","8001003108","3","1","1623698","NE","3","53","23","4","
,  
(53.54954309, -113.29829946)",,,"AB",,"Strathcona County","110678","111703","3083","2022-05-10T00:00:00.000","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","2022","4",,"1028","Building Permit","NULL","10502097","62728","7792650","1","Offices","53.54954309","-113.29829946"
"2019-01-28T00:00:00.000","2022-08-26T00:00:00.000","2019-0050-B","1 52013 RNG RD 215","Addition to Dwelling","RESIDENTIAL","NEW CONSTRUCTION","Approved - File Closed","Murphy Stewart Design","0","160000","0",,"RCL","7","Rural","2105713008","1","2","7521627","SW","5","52","21","4","
,  
(53.45578585, -113.07353258)",,,"AB",,"Strathcona County","110682","111706","151675","2019-01-18T00:00:00.000","2019-01-01T00:00:00.000",,"2019","0",,"1028","Building Permit","NULL","8789703","21928","4567","1","Storage Building","53.45578585","-113.07353258"
"2019-11-06T00:00:00.000","2022-08-18T00:00:00.000","2019-1060-B","983 FIR ST","Park Mazda - Renovation, upgrading certain areas to meet fire and/or building code","INDUSTRIAL","ALTERATIONS","Approved - File Closed","McInness, Sean","2750","10000","0",,"C2","1","Sherwood Park","7191001002","4B","191","9221550","SE","28","52","23","4","
,  
(53.51301308, -113.32602016)",,,"AB",,"Strathcona County","110679","111703","151675","2019-11-01T00:00:00.000","2019-01-01T00:00:00.000","2019-10-01T00:00:00.000","2019","10",,"1028","Building Permit","NULL","9306012","18545","5704","1","Repair Garages","53.51301308","-113.32602016"
"2020-06-09T00:00:00.000","2022-08-18T00:00:00.000","2020-0054-B","174 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","Approved - File Closed","Golden Homes","10191","950000","1",,"RE","6","Rural","2322760609","6","6","1721060","SW","22","52","23","4","
,  
(53.50022773, -113.31205795)",,,"AB",,"Strathcona County","110682","111706","151675","2020-01-22T00:00:00.000","2020-01-01T00:00:00.000",,"2020","0",,"1028","Building Permit","NULL","9388857","250362","7940828","1","Single Detached Dwelling","53.50022773","-113.31205795"
"2022-06-28T00:00:00.000","2022-09-02T00:00:00.000","2022-0629-B","63 52059 RNG RD 220","Replacing roof trusses with storage loft trusses on garage and interior fire restoration of garage.","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","First General Edmonton","0","61000","0",,"RH","7","Rural","2106338003","16","2","3407KS","W","6","52","21","4","
,  
(53.4625919, -113.09055806)",,,"AB",,"Strathcona County","110682","111703","3083","2022-06-27T00:00:00.000","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000","2022","6",,"1028","Building Permit","NULL","10578981","21724","4615","1","Shops","53.4625919","-113.09055806"
"2021-11-22T00:00:00.000","2022-08-24T00:00:00.000","2021-1071-B","130 EBONY BLVD","Two storey clubhouse with outdoor pool","COMMERCIAL","NEW CONSTRUCTION","In Progress - Inspection","Deveraux Developments","267","965610","0",,"DC69 ""Area II""","4","Sherwood Park","8176008004","8","176","1723604","W","11","53","23","4","
,  
(53.56460949, -113.29033005)",,,"AB",,"Strathcona County","110678","111706","3083","2021-11-01T00:00:00.000","2021-01-01T00:00:00.000","2021-10-01T00:00:00.000","2021","10",,"1028","Building Permit","NULL","10260001","252465","8354526","1","Clubs, Residential","53.56460949","-113.29033005"
"2022-04-12T00:00:00.000","2022-09-09T00:00:00.000","2022-0271-B","1 HOMESTEAD CL","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Launch Homes Inc.","3758","260000","1",,"R1A","5","Rural","3211737106","71","3","2122874","SW","11","53","22","4","
,  
(53.55600312, -113.13648399)",,,"AB",,"Strathcona County","110682","111706","3083","2022-03-30T00:00:00.000","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","2022","2",,"1028","Building Permit","NULL","10440410","253048","10341204","1","Single Detached Dwelling","53.55600312","-113.13648399"
"2022-09-06T00:00:00.000","2022-09-06T00:00:00.000","2022-0800-B","5180 SUNVIEW DR","New Single Detached Dwelling","RESIDENTIAL",,"In Progress - Inspection","Launch Homes Inc.","3686","450000","1",,"R1C","4","Sherwood Park","8132046009","46","132","0740945","SE","12","53","23","4","
,  
(53.55973415, -113.25478373)",,,"AB",,"Strathcona County","110682",,"3083","2022-08-16T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10653378","38835","4001614","1",,"53.55973415","-113.25478373"
"2021-10-08T00:00:00.000","2022-08-19T00:00:00.000","2021-0893-B","53547 RNG RD 211","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Kresanoski, Darin & Daniela","6121","1000000","1",,"AG","5","Rural","3136300005",,,,"NW","36","53","21","4","
,  
(53.62263188, -112.97513481)",,,"AB",,"Strathcona County","110682","111706","3083","2021-09-09T00:00:00.000","2021-01-01T00:00:00.000","2021-08-01T00:00:00.000","2021","8",,"1028","Building Permit","NULL","10186157","252861","12552","1","Single Detached Dwelling","53.62263188","-112.97513481"
"2022-06-02T00:00:00.000","2022-08-24T00:00:00.000","2022-0391-B","96 RANCHER RD","To construct a backyard patio cover approximately 3.66M X 6.92M","RESIDENTIAL","ADDITION","Approved - File Closed","Ideal Sundecks 1979 Ltd.","0","16000","0",,"R2A","5","Rural","3211791308","13","9","2022472","NW","2","53","22","4","
,  
(53.55247475, -113.13597137)",,,"AB",,"Strathcona County","110682","111702","151675","2022-05-02T00:00:00.000","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","2022","3",,"1028","Building Permit","NULL","10487697","252456","9776442","1","Semi-Detached Home (Duplex)","53.55247475","-113.13597137"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","2022-0864-B","2001 SHERWOOD DR","Temp Tent 20' X 30' to be used September 11 & 12, 2022.","COMMERCIAL","RELOCATION","In Progress - Inspection","Strathcona County - EDT","56","2500","0",,,"1","Sherwood Park","7000702608","6","2","0426527","SE","27","52","23","4","
,  
(53.52558343, -113.29688749)",,,"AB",,"Strathcona County","110678","111707","3083","2022-09-07T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10687306","12567","2512006","1","Temporary Tent","53.52558343","-113.29688749"
"2022-08-31T00:00:00.000","2022-08-31T00:00:00.000","2022-0838-B","10 CURLEW CR","Solar panel installations",,,"In Progress - Inspection","Soltek Roofing and Solar","0","2500","0",,"R1A","3","Sherwood Park","7052009003","9","52","4411MC",,,,,,"
,  
(53.52260814, -113.2928072)",,,"AB",,"Strathcona County",,,"3083","2022-08-30T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10675024","14039","16478","1",,"53.52260814","-113.2928072"
"2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-0718-B","59 HARVEST CR","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","H2 Homes Ltd","0","530000","1",,"RE","5","Rural","3211761113","11","6","2122294",,,,,,"
,  
(53.56141024, -113.13698855)",,,"AB",,"Strathcona County","110682","111706","3083","2022-07-25T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10622076","252894","10257213","1","Single Detached Dwelling","53.56141024","-113.13698855"
"2021-12-03T00:00:00.000","2022-08-17T00:00:00.000","2021-1164-B","55 PINE ST","Secondary Suite","RESIDENTIAL","SECONDARY SUITE","Approved - File Closed","Williams , Zachary","0","50000","1",,"R1A","3","Sherwood Park","7031002004","2","31","5661KS","N","27","52","23","4","
,  
(53.52299351, -113.29972472)",,,"AB",,"Strathcona County","110682","4205166","151675","2021-11-25T00:00:00.000","2021-01-01T00:00:00.000","2021-11-01T00:00:00.000","2021","11",,"1028","Building Permit","NULL","10293806","13869","15644","1","Secondary Suite","53.52299351","-113.29972472"
"2022-08-29T00:00:00.000","2022-08-29T00:00:00.000","2022-0722-B","10275 21 ST","Fabric Tent Shelter supported by sea containers","INDUSTRIAL","NEW CONSTRUCTION","In Progress - Inspection","SHAW PIPE PROTECTION LTD","111","25000","0",,"IM","1","Sherwood Park","3306535000","B","4","3029MC","SE","6","53","23","4","
,  
(53.54391752, -113.3748386)",,,"AB",,"Strathcona County","110679","111706","3083","2022-07-26T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10623039","25772","13242","1","Storage Building","53.54391752","-113.3748386"
"2022-09-06T00:00:00.000","2022-09-06T00:00:00.000","2022-0857-B","271 22560 WYE RD","To Construct a New Shed (add dimensions)","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","WILSON, JAMES","0","5000","0",,"RCL","6","Rural","2230736007","32",,"874TR","SW","30","52","22","4","
,  
(53.51582795, -113.23604702)",,,"AB",,"Strathcona County","110682","111706","3083","2022-09-06T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10684922","16874","10098","1","Storage Building","53.51582795","-113.23604702"
"2022-06-29T00:00:00.000","2022-08-18T00:00:00.000","2022-0569-B","96 52304 RNG RD 233","To construct an addition to a single dwelling","RESIDENTIAL","ADDITION","In Progress - Inspection","Prasad, Satendra","0","20000","0",,"RE","6","Rural","2321510132","32","1","9322732","SE","21","52","23","4","
,  
(53.4975967, -113.33223309)",,,"AB",,"Strathcona County","110682","111702","3083","2022-06-10T00:00:00.000","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","2022","5",,"1028","Building Permit","NULL","10551381","20174","11255","1","Single Detached Dwelling","53.4975967","-113.33223309"
"2019-04-05T00:00:00.000","2022-08-18T00:00:00.000","2019-0261-B","78 CHRISTINA WY","Basement Development","RESIDENTIAL","ALTERATIONS","Not Approved - File Closed","Miko, Richard","0","10000","0",,"R1B","2","Sherwood Park","8054016001","16","54","0125173","SW","1","53","23","4","
,  
(53.54436755, -113.26795615)",,,"AB",,"Strathcona County","110682","111703","167610","2019-04-05T00:00:00.000","2019-01-01T00:00:00.000","2019-02-01T00:00:00.000","2019","2",,"1028","Building Permit","NULL","8886743","26471","1160666","1","Single Detached Dwelling","53.54436755","-113.26795615"
"2022-05-20T00:00:00.000","2022-09-09T00:00:00.000","2022-0460-B","145 52039 RNG RD 213","Detached Garage (7.32m x 7.92m)","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Recchi, Marvin","0","35000","0",,"RCL","7","Rural","2103312001","11","1","7621765","NW","3","52","21","4","
,  
(53.46764268, -113.02238624)",,,"AB",,"Strathcona County","110682","111706","3083","2022-05-17T00:00:00.000","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","2022","4",,"1028","Building Permit","NULL","10513159","21502","4459","1","Single Detached Dwelling","53.46764268","-113.02238624"
"2022-08-22T00:00:00.000","2022-08-22T00:00:00.000","2022-0812-B","75 CREEKSIDE DR","Basement Development","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Herrmann, Robin","0","30000","0",,"R1B","5","Rural","3211724209","42","2","1520861","NW","2","53","22","4","
,  
(53.5543902, -113.13832332)",,,"AB",,"Strathcona County","110682","111703","3083","2022-08-19T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10659144","193677","7160949","1","Single Detached Dwelling","53.5543902","-113.13832332"
"2020-08-20T00:00:00.000","2022-09-02T00:00:00.000","2020-0704-B","362 52477 HWY 21","New Detached Garage (approx. 30' x 46')","RESIDENTIAL","NEW CONSTRUCTION","Approved - File Closed","Bhogal , Inderjit","1296","30000","0",,"RCL","6","Rural","2231701348","34","1","0425616","SW","31","52","22","4","
,  
(53.52872173, -113.23551873)",,,"AB",,"Strathcona County","110682","111706","151675","2020-08-17T00:00:00.000","2020-01-01T00:00:00.000","2020-07-01T00:00:00.000","2020","7",,"1028","Building Permit","NULL","9660705","30891","2455632","1","Storage Building","53.52872173","-113.23551873"
"2021-09-02T00:00:00.000","2022-09-06T00:00:00.000","2021-0866-B","14 SUNBURY PL","Install a Hot Tub","RESIDENTIAL","ALTERATIONS","Approved - File Closed","SCHENK, LORI","0","1000","0",,"R1C","4","Sherwood Park","8147003008","3","147","1521457","SE","12","53","23","4","
,  
(53.56139268, -113.24970366)",,,"AB",,"Strathcona County","110682","111703","151675","2021-09-01T00:00:00.000","2021-01-01T00:00:00.000","2021-08-01T00:00:00.000","2021","8",,"1028","Building Permit","NULL","10173661","195723","7198382","1","Single Detached Dwelling","53.56139268","-113.24970366"
"2022-04-26T00:00:00.000","2022-09-09T00:00:00.000","2022-0365-B","6 ROBIN ST","Install a Hot Tub","RESIDENTIAL","ALTERATIONS","Approved - File Closed","Leite, Travis","0","4000","0",,"R1A","3","Sherwood Park","7057003001","3","57","2294NY","NW","26","52","23","4","
,  
(53.51959195, -113.28578853)",,,"AB",,"Strathcona County","110682","111703","151675","2022-04-26T00:00:00.000","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","2022","3",,"1028","Building Permit","NULL","10477857","15285","16719","1","Single Detached Dwelling","53.51959195","-113.28578853"
"2022-05-17T00:00:00.000","2022-08-31T00:00:00.000","2022-0419-B","21 TAYLOR PL","New Single Detached Dwelling","RESIDENTIAL",,"In Progress - Inspection","Launch Homes Inc.","3887","260000","0",,"R1B","5","Rural","3211781205","12","8","1723357","NW","2","53","22","4","
,  
(53.55402649, -113.13672162)",,,"AB",,"Strathcona County","110682",,"3083","2022-05-06T00:00:00.000","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","2022","4",,"1028","Building Permit","NULL","10498011","251043","8315967","1",,"53.55402649","-113.13672162"
"2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-0774-B","117 CRESTHAVEN GROVE","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","CALIBER MASTER BUILDER","2657","490000","1",,"R1A","5","Rural","3211723103","31","2","1520861","NW","2","53","22","4","
,  
(53.55498538, -113.13776661)",,,"AB",,"Strathcona County","110682","111706","3083","2022-08-08T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10640721","193661","7160938","1","Single Detached Dwelling","53.55498538","-113.13776661"
"2022-04-21T00:00:00.000","2022-09-09T00:00:00.000","2022-0269-B","14 HAVEN LINK","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Launch Homes Inc.","3824","330000","1",,"RE","5","Rural","3211751503","15","5","1723309","SW","11","53","22","4","
,  
(53.55944106, -113.13826477)",,,"AB",,"Strathcona County","110682","111706","3083","2022-03-29T00:00:00.000","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","2022","2",,"1028","Building Permit","NULL","10439596","251013","8315931","1","Single Detached Dwelling","53.55944106","-113.13826477"
"2019-10-17T00:00:00.000","2022-08-15T00:00:00.000","2019-1000-B","14 SENTRY WY","Basement Development","RESIDENTIAL","ALTERATIONS","Approved - File Closed","Pegasus Group","814","9900","0",,"R2A","4","Sherwood Park","8129103003","103","129","1820859","NE","12","53","23","4","
,  
(53.56500691, -113.25705027)",,,"AB",,"Strathcona County","110682","111703","151675","2019-10-16T00:00:00.000","2019-01-01T00:00:00.000","2019-10-01T00:00:00.000","2019","10",,"1028","Building Permit","NULL","9283333","251128","8425789","1","Single Detached Dwelling","53.56500691","-113.25705027"
"2022-08-06T00:00:00.000","2022-08-15T00:00:00.000","2022-0706-B","52111 RNG RD 222","Mobile Home Addition","RESIDENTIAL","ADDITION","Approved - File Closed","Kreamer, Kristi","0","5000","0",,"RA","7","Rural","2211701005","1","1","1424933","SW","11","52","22","4","
,  
(53.4704594, -113.14486745)",,,"AB",,"Strathcona County","110682","111702","151675","2022-07-22T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10618901","101401","7097648","1","Single Detached Dwelling","53.4704594","-113.14486745"
"2022-05-10T00:00:00.000","2022-08-25T00:00:00.000","2022-0323-B","56 HARVEST CR","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Launch Homes Inc.","2692","450000","1",,"RE","5","Rural","3211732900","29","3","2122294",,,,,,"
,  
(53.56164834, -113.13637669)",,,"AB",,"Strathcona County","110682","111706","3083","2022-04-20T00:00:00.000","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","2022","3",,"1028","Building Permit","NULL","10467172","252884","10257205","1","Single Detached Dwelling","53.56164834","-113.13637669"
"2019-03-26T00:00:00.000","2022-08-18T00:00:00.000","2019-0215-B","52236 RNG RD 225","NULL","RESIDENTIAL","ADDITION","Not Approved - File Closed","Park, Min","2380","490000","0",,"AD","6","Rural","2218501204","2","1","1420715","SE","18","52","22","4","
,  
(53.48972662, -113.2227615)",,,"AB",,"Strathcona County","110682","111702","167610","2019-03-22T00:00:00.000","2019-01-01T00:00:00.000","2019-02-01T00:00:00.000","2019","2",,"1028","Building Permit","NULL","8868873","7769","6773999","1","Single Detached Dwelling","53.48972662","-113.2227615"
"2022-03-04T00:00:00.000","2022-08-18T00:00:00.000","2022-0146-B","2 MAIN BLVD","Decommissioning of fueling facility & Demo of gas canopy","COMMERCIAL","DEMOLITION","Approved - File Closed","CTM DESIGN SERVICES LTD","120","50000","0",,"C1","1","Sherwood Park","7114029007","A","114","7620944","NW","34","52","23","4","
,  
(53.53743967, -113.31942494)",,,"AB",,"Strathcona County","110678","111704","151675","2022-02-24T00:00:00.000","2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022","1",,"1028","Building Permit","NULL","10395523","7573","5227","1","Stores","53.53743967","-113.31942494"
"2022-08-18T00:00:00.000","2022-08-18T00:00:00.000","2022-0760-B","25 SEDUM WY","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Pacesetter Homes","2214","467000","1",,"R1C","4","Sherwood Park","8153019010","19","153","2122842",,,,,,"
,  
(53.56595856, -113.24997872)",,,"AB",,"Strathcona County","110682","111706","3083","2022-08-05T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10637152","253036","10339789","1","Single Detached Dwelling","53.56595856","-113.24997872"
"2022-09-06T00:00:00.000","2022-09-06T00:00:00.000","2022-0855-B","314 52422 RNG RD 224","Install a Hot Tub","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Bruce, Rachel","0","15000","0",,"RCL","6","Rural","2229501305","30","1","0420404","SE","29","52","22","4","
,  
(53.51702849, -113.20748387)",,,"AB",,"Strathcona County","110682","111703","3083","2022-09-02T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10683826","29803","2154488","1","Single Detached Dwelling","53.51702849","-113.20748387"
