"record_id","where_do_you_live","sherwood_park_neighborhood","rural_county_location","question_01","question_02","question_03","question_04","question_05","question_06","question_07","question_08","question_09","question_10","question_11a","question_11b","question_12","question_13","question_14","question_15","question_16","question_17","question_18","question_19","question_20","question_21","question_22a","question_22b","question_23a","question_23b","question_24","question_25","gender","type_of_survey"
"2114","Urban","Village on the Lake",,"Never","Never","Seldom","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","more police presence and visibility, higher fines",,"Somewhat agree","road designs that will slow  down people at certain intervals not speed bumps in particular","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","my councillor","Yes","No",,"No",,"No","45 to 64","Female","Telephone"
"2143","Urban","Charleston",,"Seldom","Seldom","Seldom","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Somewhat Unsafe","More physical monitoring, more reminding of examples by advertising",,"Somewhat agree","More physical monitoring of traffic","Strongly agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Strongly agree","Strongly agree","The transportation portion of the county office","No",,,,,"Yes","45 to 64","Female","Telephone"
"2156","Urban","Clarkdale",,"Never","Never","Never","Seldom","Seldom","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","All the time","Somewhat Unsafe","enforce the laws/stop the young speeders",,"Somewhat disagree","enforce the speed limits","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","councillor","No",,,,,"No","65 or older","Female","Telephone"
"2169","Rural",,"Far East","Never","Never","Somewhat","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","pay more attention to stop signs on rural roads, especially entering Wye Rd from the Range roads, Hwy 21 should be 100km/hr not 80",,"Strongly agree","enforce the speed limits","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","county councillor","No",,,,,"No","45 to 64","Female","Telephone"
"2172","Urban","Lakeland Ridge",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","(Don't know/ not stated",,"Somewhat disagree","Don't know/ not stated (P)","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","RCMP","No",,,,,"Yes","25 to 44","Female","Telephone"
"2181","Rural",,"Ardrossan","Never","Seldom","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","20 km/h or more over the speed limit","Yes","All the time","Somewhat Safe","more posted speed limit signs, problem with sharp shoulders on Baseline Road",,"Somewhat disagree","put in speed bumps","Strongly agree","Strongly agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Don't know/ not stated","No",,,,,"Yes","25 to 44","Female","Telephone"
"2182","Urban","Foxhaven",,"Never","Never","Somewhat","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","No",,"Somewhat Safe","Don't know/ not stated",,"Somewhat disagree","Watching occasionally and taking down license plate numbers if they're real bad","Don't know","Somewhat disagree","Somewhat agree","Somewhat agree","Don't know","Strongly agree","the RCMP","No",,,,,"No","65 or older","Female","Telephone"
"2183","Urban","Highland",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","nothing",,"Somewhat agree","more RCMP/police presence","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Don't know/ not stated","No",,,,,"Yes","25 to 44","Female","Telephone"
"2194","Rural",,"Ardrossan","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","consistent speed limits.  that's my big concern.  in Sherwood Park there are 20 different speed limits and this is very confusing for young drivers.  there are  too many different speed limits and every road is so different.",,"Somewhat agree","more posted speed limit signs.  there are not enough signs.","Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","I have no idea.","No",,,,,"No","45 to 64","Male","Telephone"
"2207","Urban","Palisades",,"Never","Seldom","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Very Safe","Paint the lines on the roads, more turning lights",,"Somewhat agree","Don't know/ not stated","Somewhat agree","Strongly disagree","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat agree","My councillor","No",,,,,"No","45 to 64","Female","Telephone"
"2220","Rural",,"The South East Corner. I live near Cooking Lake.","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Very Safe","Fix the pot holes/Paint the lane markings on the road.",,"Strongly disagree","Police presence would cut down the safety concerns. For neighborhoods where there is constant speeders those neighbourhoods should get those blinking lights where it is taking your speed as your passing.","Strongly disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat disagree","I would phone the police and they would direct me./I would call the County number.","No",,,,,"No","65 or older","Female","Telephone"
"2222","Urban","Ridge",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","to get people to slow down/get the slower traffic in the right lane",,"Strongly agree","ticketing/signs on the road","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","RCMP","No",,,,,"No","45 to 64","Female","Telephone"
"2229","Urban","Clarkdale Meadows",,"Never","Never","Never","Never","Always","Maintain your current speed but be aware of construction workers","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","its pretty good the way it is know",,"Somewhat disagree","more tickets","Somewhat agree","Strongly disagree","Somewhat agree","Strongly agree","Somewhat disagree","Strongly agree","the transportation department","No",,,,,"No","45 to 64","Female","Telephone"
"2251","Urban","Not Stated",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","maintaining speed and observing traffic lights",,"Somewhat agree","put more police officers in certain areas where this is happening","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","the bylaw officers","No",,,,,"No","65 or older","Female","Telephone"
"2267","Urban","Not Stated",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","No",,"Somewhat Safe","Don't know/ not stated",,"Somewhat disagree","raise cost of speeding tickets","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree","talk to a policeman","No",,,,,"No","65 or older","Female","Telephone"
"2272","Rural",,"Southeast","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","on Hwy 21 raise speed limit to 100 km/hr from 80",,"Somewhat agree","Don't know/ not stated","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","transportation department.","No",,,,,"Yes","45 to 64","Female","Telephone"
"2281","Rural",,"Forest Hills","Never","Seldom","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","Put a center line on 231 range road, any road south of Whitemud extension have none, drivers are afraid,  a center line is essential",,"Don't know","I don't have an issue ,and speed is not a concern in residential areas","Strongly disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Transportation department in the county","No",,,,,"No","65 or older","Female","Telephone"
"2284","Rural",,"East of Ardrossan","Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","I feel we need more bike lanes in the rural areas.",,"Somewhat disagree","Don't know/ not stated","Somewhat disagree","Don't know","Somewhat disagree","Strongly agree","Don't know","Don't know","I would contact my councillor or the police.","Yes","No",,"No",,"No","45 to 64","Female","Telephone"
"2288","Rural",,"rural near Ardrossan","Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","widen the range road   increase the speed limit on the secondary highways",,"Somewhat agree","have more peace officers","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","good question.  I don't know.","No",,,,,"Yes","25 to 44","Female","Telephone"
"2303","Rural",,"Rose Burn Estates","Never","Somewhat","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Unsafe","People should slow down except on a County road.",,"Strongly agree","Drivers need to show more courtesy on the road.","Somewhat disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","I'd call the RCMP and would appreciate a follow up.","No",,,,,"No","65 or older","Male","Telephone"
"2305","Rural",,"South Cooking lake area on an acreage","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Very Safe","more traffic cameras, fix the roads",,"Somewhat disagree","higher fines","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","RCMP","No",,,,,"No","65 or older","Male","Telephone"
"2312","Rural",,"rural just east of Sherwood Park","Never","Never","Never","Seldom","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","the speed lane is for passing not for people to go 10 km under the speed limit.  better quality roads.  some of the roads are hideous.  Sherwood park not so bad but some of the country roads very bad - the pots holes are unbelievable.",,"Somewhat disagree","I'm just going to speed enforcement like radar.  Just enforce it somehow.","Strongly disagree","Somewhat agree","Strongly agree","Neither agree nor disagree","Strongly disagree","Somewhat agree","probably my councillor","No",,,,,"No","45 to 64","Male","Telephone"
"2330","Rural",,"540 twp rr 210-211 (in-between)","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","All the time","Very Safe","snow removal more frequently-subdivisions are not cleared for sometimes 2 days,   bad corners with heavy brush for the sight line-need to be done more frequently",,"Neither agree nor disagree","lack of manpower to patrol to make any changes that that would work","Strongly disagree","Strongly disagree","Somewhat disagree","Somewhat disagree","Strongly agree","Somewhat agree","called 911","No",,,,,"No","65 or older","Female","Telephone"
"2352","Rural",,"Cooking Lake area","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","1. get bicycles off the road/2. get more cops out",,"Somewhat agree","Don't know/ not stated","Strongly disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","911","No",,,,,"Yes","25 to 44","Male","Telephone"
"2353","Rural",,"South Cooking lake","Never","Seldom","Never","Somewhat","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Look after the roads in the winter better",,"Strongly agree","Feedback signs","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","I'd go to the website and find a telephone number or customer service.","No",,,,,"Yes","45 to 64","Female","Telephone"
"2355","Rural",,"rr 223 North Wye Road","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","some intersection on rural roads could be widened,  more policing",,"Somewhat agree","policing","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","the RCMP","No",,,,,"No","65 or older","Female","Telephone"
"2356","Urban","Sherwood Heights",,"Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","80-99% of the time","Very Safe","1) laws against distracted driving should be better enforced / 2) providing more means of education for drivers, especially on how traffic circles function",,"Strongly disagree","increase the patrolling to provide more police enforcement","Strongly disagree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","respondent would contact his councillor or contact directly the traffic department of the county","No",,,,,"No","45 to 64","Male","Telephone"
"2370","Urban","Glen Allan",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Police enforcement & education",,"Strongly agree","Enforcement-have more police to stop people that are speeding, radar but not photo radar","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Don't know","Phone the county and whatever department handles that","No",,,,,"No","65 or older","Male","Telephone"
"2372","Rural",,"South Cooking lake","Never","Somewhat","Never","Usually","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","60-79% of the time","Very Safe","Don't know/ not stated",,"Somewhat disagree","Unmanned photo radar on both sides of the street.","Strongly disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","I'd call the Police.","No",,,,,"Yes","25 to 44","Male","Telephone"
"2374","Urban","Birch",,"Never","Somewhat","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Fix potholes  (p)",,"Somewhat disagree","Educate public, ensure speed limit signs are clearly posted","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","County administration","No",,,,,"No","65 or older","Male","Telephone"
"2376","Urban","Parkdale",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","more enforcement on cell phones, more speed traps",,"Somewhat disagree","more enforcement","Strongly agree","Somewhat disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","RCMP","No",,,,,"Yes","45 to 64","Female","Telephone"
"2379","Rural",,"Southeast","Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Unsafe","different types of traffic in the county, urban, rural, highway, each one has it's own special considerations, can't lump traffic in Strathcona County. People in charge of traffic doesn't know rural driving, only urban driving",,"Strongly disagree","don't believe speeding is the main concern it is road conditions and not understanding constructing roadways in a rural setting","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","nobody","No",,,,,"Yes","45 to 64","Female","Telephone"
"2386","Urban","Clarkdale",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","put more red lights",,"Strongly agree","more cameras","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Don't know/ not stated","No",,,,,"Yes","25 to 44","Female","Telephone"
"2388","Rural",,"east of Sherwood Park - Ardrossan is about the same distance","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","well parking lots are the worst offenders because they put trees at the end where people are trying to come out on the road into the driving lane.  otherwise well posted.  speed limit is pretty consistent unlike Edmonton.",,"Somewhat agree","in Sherwood Park it's hard because half the people don't know what neighbourhood they are in. this brings about some distraction.  limit it to local traffic so people don't use it as a quick route when there is a holdup.","Somewhat agree","Strongly agree","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat agree","probably the RCMP","Yes","No",,"No",,"No","65 or older","Female","Telephone"
"2399","Rural",,"near Ardrossan","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","going after more distracted drivers, speed enforcement",,"Strongly disagree","more photo radar","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","the RCMP","No",,,,,"Yes","25 to 44","Female","Telephone"
"2431","Urban","Beau Vista drive",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","No",,"Very Safe","1) eliminate traffic circles / 2) respondent cannot think of a second one",,"Strongly agree","more traffic calming devices should be added","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Strongly agree","respondent would contact the traffic department in Strathcona county / respondent would contact the RCMP","Yes","No",,"Yes","it reminded the respondent to adhere to the rules and regulations","No","65 or older","Male","Telephone"
"2440","Urban","Mill Haven",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","finish construction",,"Somewhat disagree","more police","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","no idea","No",,,,,"Yes","45 to 64","Male","Telephone"
"2443","Urban","Cloverbar Ranch",,"Never","Somewhat","Never","Somewhat","Somewhat","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","for streets to let you know when the light is going to turn yellow on the major intersections",,"Somewhat disagree","Don't know/ not stated","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly agree","Don't know","the police","No",,,,,"No","45 to 64","Female","Telephone"
"2451","Urban","Nottingham",,"Never","Somewhat","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","60-79% of the time","Very Safe","Don't know/ not stated",,"Somewhat disagree","Don't know/ not stated","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","I would contact the RCMP","No",,,,,"Yes","25 to 44","Female","Telephone"
"2462","Urban","Lakeland Ridge",,"Never","Seldom","Seldom","Somewhat","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Somewhat Unsafe","1. stop people texting and talking on cell phones.  2. enforce the speed limits",,"Strongly agree","I would say have police presence in residential areas.","Strongly agree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","I would probably contact my councillor.","No",,,,,"Yes","25 to 44","Male","Telephone"
"2471","Rural",,"south of Highway 14","Never","Usually","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","20-39% of the time","Don't know","put rumble strips on rd 520 before the stop sign",,"Strongly disagree","flashing electronic signboards that measure your speed, better signage for school zones to slow down or speed bumps","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","RCMP","No",,,,,"No","65 or older","Male","Telephone"
"2472","Rural",,"Ardrossan","Never","Never","Seldom","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Unsafe","speeding-more patrol,   more crosswalks that are noticeable",,"Strongly agree","more patrol or posted speed signs as not everyone pays attention to the posted  limit","Somewhat agree","Strongly disagree","Strongly agree","Somewhat agree","Somewhat disagree","Strongly agree","RCMP","No",,,,,"No","45 to 64","Male","Telephone"
"2475","Urban","Highlands at Heritage",,"Never","Seldom","Never","Seldom","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","Enforcement of distracted driving (cell phone usage that sort of thing)./      Synchronization of traffic signals.",,"Strongly disagree","Enforcement of speeding. Traffic radar./","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","The traffic engineering department./","Yes","No",,"No",,"No","45 to 64","Male","Telephone"
"2489","Urban","Cloverbar Road",,"Never","Never","Don't know","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Nothing , it's fine as is.",,"Somewhat agree","We have none , no concerns  present","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","My member of parliament","No",,,,,"No","65 or older","Male","Telephone"
"2492","Rural",,"We are in Whitemud Freeway. I am in Waterton.","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","The intersection at Clover Bar Road and Whitemud Freeway is very unsafe.",,"Neither agree nor disagree","Lower the posted speeding limit or do more traffic stop checks at radar stops.","Strongly agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Strongly agree","I would call the County directly.","No",,,,,"Yes","25 to 44","Female","Telephone"
"2495","Rural",,"Leduc","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","No",,"Don't know","watch for cell phone users",,"Strongly agree","Don't know/ not stated","Somewhat agree","Strongly agree","Don't know","Don't know","Don't know","Strongly agree","Don't know/ not stated","No",,,,,"Yes","18 to 24","Female","Telephone"
"2501","Urban","Not Stated",,"Never","Somewhat","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","No",,"Very Safe","Don't know/ not stated",,"Somewhat agree","Don't know/ not stated","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Don't know","Strongly agree","Don't know/ not stated","Yes","No",,"No",,"No","65 or older","Female","Telephone"
"2503","Urban","Westboro",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Photo radar should be in school zones and construction zones, fix the bumps and potholes",,"Somewhat agree","Education-younger generation.","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","My MLA, also I'd phone the county or the RCMP","No",,,,,"No","45 to 64","Male","Telephone"
"2522","Urban","Great Oaks",,"Somewhat","Seldom","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","No",,"Very Safe","Don't know/ not stated",,"Strongly disagree","make lower speed limits","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat disagree","Somewhat agree","contact the mayor","No",,,,,"Yes","18 to 24","Female","Telephone"
"2524","Rural",,"on the eastern boundary - Ardrossan is closest","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","in the country I think that they should have yellow lines posted in the middle  of the range road because having them in the middle lets people know what side  to be on so people don't veer 2. in construction zones paint lines bright orange",,"Somewhat agree","I think what the government is doing which is higher prices on tickets and higher demerits. no problem with photo radar.","Somewhat agree","Strongly agree","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat agree","councillor","No",,,,,"Yes","45 to 64","Female","Telephone"
"2527","Rural",,"Ardrossan","Never","Never","Never","Somewhat","Seldom","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Make sure people stop when entering Wye road/Motorcycles should slow down",,"Somewhat agree","More photo radar","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","I would call the RCMP or Strathcona transportation.","Yes","No",,"No",,"No","65 or older","Male","Telephone"
"2532","Rural",,"Rolling Force Estates","Never","Seldom","Never","Never","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","people driving in the wrong lane and not being courteous, people driving in the left lane and not the right lane making it impossible to turn on to the highway",,"Somewhat agree","more residential enforcement","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","RCMP","No",,,,,"Yes","18 to 24","Male","Telephone"
"2835","Urban","Summerwood",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","More presence of RCMP, (p)",,"Somewhat agree","More peace bylaw, photo radar","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","RCMP","No",,,,,"Yes","45 to 64","Female","Telephone"
"2559","Urban","Heritage Hills",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","cut people on cells and post 40 k limit in residential",,"Strongly agree","lower limit to 40K","Strongly agree","Strongly agree","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat disagree","call the county office","Yes","Yes","Better understanding of traffic rules.","Yes","being more aware of what other drivers are doing wrong","No","45 to 64","Female","Telephone"
"2560","Rural",,"Hillside Park","Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Unsafe","More Photo radar cameras.",,"Strongly agree","Don't know/ not stated","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","I would call the RCMP","No",,,,,"No","65 or older","Male","Telephone"
"2575","Rural",,"Ardrossan - I am near Strathcona Wilderness Centre just off Baseline.","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","All the time","Somewhat Unsafe","More policing in the rural areas/Higher penalties",,"Strongly agree","Putting more speed humps in.","Neither agree nor disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","Strongly disagree","Council first/","No",,,,,"Yes","45 to 64","Female","Telephone"
"2589","Urban","Charlton Heights",,"Never","Never","Somewhat","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","1. finish the construction",,"Neither agree nor disagree","I don't think it is a concern. Speed bumps are an alternative but you don't want them all over the city.","Neither agree nor disagree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","The county office","No",,,,,"No","45 to 64","Female","Telephone"
"2595","Urban","Foxboro",,"Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","1) they should better improve the road clearing during winter / 2) Foxbore Drive and Foxtail way should have the yield sign removed, and the yield sign should instead be moved to the cul-de-sacs",,"Somewhat agree","the county should increase the number of signs that state the speed limit, so it is easier for the driver to see them","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Strongly agree","Would address the concern with the traffic and roads department","No",,,,,"Yes","65 or older","Female","Telephone"
"2597","Urban","Alderwood Crescent",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Unsafe","Slow down barriers in residential neighbourhoods. More policing.",,"Somewhat disagree","Slow down barriers for residential areas so people have to slow down./More policing./Photo radar./","Strongly agree","Somewhat disagree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","My MLA./","Yes","Yes","The article was very informative.  They changed the timing of the lights and the turning signals and I was ready for it./","Yes","I was ready for the change of the signals because I had read the article./","No","65 or older","Female","Telephone"
"2601","Rural",,"east","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","we need a better education system for driving, starting at age 12 - theory of driving, function of a car.",,"Somewhat agree","better enforcement","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","council","No",,,,,"No","65 or older","Male","Telephone"
"2610","Rural",,"Ardrossan","Never","Never","Never","Seldom","Never","Maintain your current speed but be aware of construction workers","The posted speed limit","Yes","All the time","Somewhat Safe","More room on the shoulders and a bike path for bikers",,"Somewhat agree","I like the idea of having little red flashing lights on the side of the road because it makes drivers think there are Police around.","Don't know","Strongly disagree","Somewhat agree","Strongly agree","Somewhat disagree","Somewhat agree","I'd call the county office.","No",,,,,"No","45 to 64","Female","Telephone"
"2617","Urban","Mill haven",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Having more police attended photo radar, in the school zones.",,"Somewhat agree","Speed bumps,","Strongly agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Don't know","The police","No",,,,,"Yes","25 to 44","Female","Telephone"
"2619","Urban","Clarkdale Meadows",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","informing the motorists about their driving behaviour",,"Neither agree nor disagree","county should inform the motorists what they are doing wrong on the roads with evidence","Somewhat disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","councillor","Yes","No",,"No",,"No","45 to 64","Male","Telephone"
"2632","Urban","Galloway Drive",,"Never","Seldom","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","Signage and police  presence",,"Somewhat disagree","Ticket them , fine repeat offenders","Strongly agree","Don't know","Strongly agree","Strongly agree","Don't know","Don't know","RCMP","No",,,,,"Yes","45 to 64","Male","Telephone"
