"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","ct_device_brand_owner","ct_device_brand_name","ct_device_model_name","ct_device_model_number","additional_ct_device_model_numbers","family_id","static_temperature_accuracy","network_standby_average_power_consumption","time_to_enter_network_standby_after_user_interaction","ct_product_heating_and_cooling_control_features","other_heating_and_cooling_control_features","ct_device_communication_method","communication_method_other","demand_response_summary","demand_response_product_variations","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2393823","ecobee, Inc.","Ecobee","Smart Thermostat Enhanced","EB-STATE6L*",",EB-STATE6L-01,; ,EB-STATE6LC-01,; ,EB-STATE6LP-01,; ,EB-STATE6LPB-01,; ,EB-STATE6LPC-01,","627988005003;627988005010;627988005102;627988005119;627988005300","ecobee","ecobee","Smart Thermostat Enhanced","EB-STATE6L*","","FAM_1075965_031620221253698_9900947","0.43","1.39","62.2","Time of Day Usage,Geofencing (User Device Based),Additional Occupancy Sensor,Occupancy Sensor on Device,Humidity Sensing","","Bluetooth,Wi-Fi,Other","","ecobee thermostats include an optional feature called Community Energy Savings which helps use cleaner energy and strengthen the grid by reducing demand at peak times. ecobee provides our utility partners with web tools and APIs which allow customers to accept offers to enrol in Demand Response programs, validate customer eligibility, and dispatch Community Energy Savings events. Based on the needs of the grid, events can be dispatched to all enrolled thermostats or targeted groups. Demand savings are generated through temperature adjustments at peak times, while customer comfort and satisfaction are maintained through optimized pre-cooling or pre-heating of the home. Event participation statistics are available to the utility to monitor program performance. Community Energy Savings events are voluntary, so customers can opt out at any time.","","2022-05-17T00:00:00.000","2022-03-16T00:00:00.000","United States, Canada","ES_1075965_EB-STATE6L*_03082022140793_9076055"
"2295064","EcoFactor, Inc.","EcoFactor","simple S100","simple S100","","","EcoFactor, Inc.","EcoFactor","simple S100 B","simple S100 B","simple S100 W, simple S100-01, simple S100-02","","0.51","0.55","30","External Temperature Detection","","Wi-Fi","","EcoFactor thermostats provide market-leading capabilities in deployments nationwide. Our thermostat has participated in demand management via load dispatch, as well as time-of-use pricing response. The S100 thermostat offers a robust set of RESTful APIs to partners, allowing for straight-forward integration. Available for partner use are both a “Thermostat API Specification” and “DR API Specification,” offering server-to-server communications specific to general thermostat control, and demand response control, respectively.EcoFactor supports locational DR, allowing users to create “groups” based on segmenting features. Zip code is the primary characteristic used for segmentation, but custom groups are also possible. As an OpenADR member, EcoFactor is committed to openness and interoperability.EcoFactor reports run-time and thermostat performance at minute intervals, allowing for detailed measurement and verification of performance, including measurement of overrides. EcoFactor also records the type of HVAC equipment controlled by thermostat and continuously measures and records indoor and set point temperatures. Thermostat customers receive detailed reporting on thermostat run- time and savings versus baseline.EcoFactor is a leader in creating smart optimization, allowing for users to receive both energy efficiency– resulting in 10-15 percent annual savings on HVAC use – as well as optimized demand management, which prioritizes comfort through approaches such as pre-cooling and in-event cycling. Events can be configured by DR program managers including timing, duration, degree of cycling/offset, load shaping, and grouping. The S100 is largely compliant with 2016 CEC Title 24, Part 6 Joint Appendix 5, with the exception that the S100 does not have a physical expansion port.","","2016-01-01T00:00:00.000","2017-04-26T00:00:00.000","United States, Canada","ES_1096966_simple S100_04252017141009_2948266"
"2396767","Pro1 IAQ, Inc","Pro1","L50-991","L50-991","","","Pro1 IAQ, Inc.","PRO1","L50-991","L50-991","","","0.33","0.51","14.4","Time of Day Usage","","Wi-Fi","","The Pro1 implementation of OpenADR 2.0b allows enrolled customers to participate in load shedding events. Events can target specific devices via a variety of parameters including enrollment status and zip code. Upon receiving an event signal, the connected thermostat provides customers options on how it should respond. Options include accepting/denying the load shedding event. Work is in progress to fully comply with capabilities listed in CEC Title 24, Part 6.","","2022-06-30T00:00:00.000","2022-05-16T00:00:00.000","United States, Canada","ES_1146517_L50-991_050920221504898_8826153"
"2396768","Pro1 IAQ, Inc","Pro1","T721i","T721i","","","Pro1 IAQ, Inc.","PRO1","T721i","T721i","","","0.33","0.51","14.4","Time of Day Usage","","Wi-Fi","","The Pro1 implementation of OpenADR 2.0b allows enrolled customers to participate in load shedding events. Events can target specific devices via a variety of parameters including enrollment status and zip code. Upon receiving an event signal, the connected thermostat provides customers options on how it should respond. Options include accepting/denying the load shedding event. Work is in progress to fully comply with capabilities listed in CEC Title 24, Part 6.","","2022-06-30T00:00:00.000","2022-05-16T00:00:00.000","United States, Canada","ES_1146517_T721i_050920221504977_7134867"
"2333888","Resideo Technologies, Inc","Honeywell Home","Honeywell Home","Honeywell Home","","","Resideo Technologies Inc.","Honeywell Home","T9 Smart Thermostat","RCHT9*10WF****","RCHT9610WFSW2003, RCHT9610WFSW2019, RCHT9510WFW2001, RCHT9510WFW2017","FAM_1142622_01042019143341_2373577","0.35","1.65","45","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Other,Additional Occupancy Sensor","","Wi-Fi,Other","","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2019-01-17T00:00:00.000","2019-02-13T00:00:00.000","United States, Canada","ES_1142622_Lyric_01042019143341_6844446"
"2333898","Resideo Technologies, Inc","Honeywell Home","THX321WF2003W","THX321WF2003W",",THX321WFS2001W,","","Resideo Technologies Inc.","Honeywell Home","T10 Pro Smart Thermostat","THX***WF******","THX321WF2003W, THX321WFS2001W","FAM_1142622_01042019143341_2373577","0.35","1.65","45","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Other,Additional Occupancy Sensor","Humidify, Dehumidify, Ventilation Control","Wi-Fi,Other","Redlink","Honeywell Homeâ€™s connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service. Honeywell Homeâ€™s thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homeâ€™s thermodynamic properties, resulting in additional energy savings. Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods. Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.). Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an eventâ€™s opt-outs, overrides and load shed performance are available through API to the Load
Managing En","","2019-01-17T00:00:00.000","2019-02-13T00:00:00.000","United States, Canada","ES_1142622_Lyric_02072019151824_2889673"
"2338680","Resideo Technologies, Inc","Honeywell Home","RTH6580WF","WiFi Smart Thermostat",",RTH6580WF1001,; ,TH6320WF****,; ,TH6320WF1005,","","Resideo Technologies Inc.","Honeywell Home","WF Thermostat","RTH6580","","","1.09","0.04","55","Time of Day Usage","","Wi-Fi","","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2012-09-18T00:00:00.000","2019-05-22T00:00:00.000","United States, Canada","ES_1142622_WiFi Smart Thermostat_05222019095742_1562005"
"2342332","Resideo Technologies, Inc","Honeywell Home","TCC","TCC","","","Resideo Technologies Inc.","Honeywell Home","Wi-Fi Smart Color Thermostat","RTH9585WF****","","FAM_1142622_08072019105959_3486400","0.36","0.93","42","Time of Day Usage,External Temperature Detection,Humidity Sensing","","Wi-Fi","","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2015-08-21T00:00:00.000","2019-08-01T00:00:00.000","United States, Canada","ES_1142622_TCC_08012019113822_1332055"
"2344254","Resideo Technologies, Inc","Honeywell Home","TCC","TCC","","","Resideo Technologies Inc.","Honeywell Home","RedLINK Prestige","THX9421R****","","FAM_1142622_08072019105959_3486400","0.12","1.38","44","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Other,Additional Occupancy Sensor","Humidity, dehumidify, or ventilation control","Other","RedLINK","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2013-01-31T00:00:00.000","2019-08-08T00:00:00.000","United States, Canada","ES_1142622_TCC_08012019154053_4062158"
"2344267","Resideo Technologies, Inc","Honeywell Home","Honeywell Home","Honeywell Home","","","Resideo Technologies Inc.","Honeywell Home","T6 Pro Wi-Fi Progammable Thermostat","TH6320WF2***","","FAM_1142622_08072019112755_8898845","0.86","0.34","41","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Geofencing (User Device Based)","","Wi-Fi","","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2016-09-22T00:00:00.000","2019-08-09T00:00:00.000","United States, Canada","ES_1142622_Honeywell Home_08072019112755_4461023"
"2344268","Resideo Technologies, Inc","Honeywell Home","RCHT8610WF****","RCHT8610WF****",",RCHT8612WF****,; ,RTH8800WF****,**** represent numbers and letters; ,RTH8800WF2022,**** represent numbers and letters","","Resideo Technologies Inc.","Honeywell Home","T5 Wi-Fi Thermostat","RCHT8610WF****","RCHT8612WF****","FAM_1142622_08072019112755_8898845","0.87","0.36","49","Time of Day Usage,External Temperature Detection,Geofencing (User Device Based)","","Wi-Fi","","
Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2016-09-22T00:00:00.000","2019-08-09T00:00:00.000","United States, Canada","ES_1142622_Honeywell Home_08012019091208_8114282"
"2344269","Resideo Technologies, Inc","Honeywell Home","Honeywell Home T6 Pro Wi-Fi Programmable Thermostat","TH6220WF****","","","Resideo Technologies Inc.","Honeywell Home","T6 Pro Wi-Fi Progammable Thermostat","T6 Pro Wi-Fi Progammable Thermostat","","FAM_1142622_08072019112755_8898845","0.81","0.34","40","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Geofencing (User Device Based)","","Wi-Fi","","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2016-09-22T00:00:00.000","2019-08-09T00:00:00.000","United States, Canada","ES_1142622_Honeywell Home T6 Pro Wi-Fi Programmable Thermostat, TH6220WF****_08012019084358_894128"
"2344270","Resideo Technologies, Inc","Honeywell Home","Honeywell Home","Honeywell Home","","","Resideo Technologies Inc.","Honeywell Home","Round Smart 2nd Generation","TH8732WFH****","RCH9310WF****","FAM_1142622_08072019112755_8898845","0.37","0.18","41","Time of Day Usage,External Temperature Detection,Geofencing (User Device Based),Other","Humidity, dehumidity, or ventilation control","Wi-Fi","","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2014-05-02T00:00:00.000","2019-08-09T00:00:00.000","United States, Canada","ES_1142622_Honeywell Home_08012019095335_7328912"
"2344428","Resideo Technologies, Inc","Honeywell Home","TCC","TCC","","","Resideo Technologies Inc.","Honeywell Home","Wi-Fi Smart Color Thermostat","RTH9580WF****","RET97******","FAM_1142622_08072019105959_3486400","0.39","0.93","46","Time of Day Usage,External Temperature Detection,Humidity Sensing","","Wi-Fi","","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2015-08-21T00:00:00.000","2019-08-13T00:00:00.000","United States, Canada","ES_1142622_TCC_08092019095751_4970056"
"2384689","Resideo Technologies, Inc","Honeywell Home","Amazon","S6ED3R","","840080537740","Honeywell Home","Honeywell Home","Amazon Smart Thermstat","S6ED3R","","FAM_1142622_08192021151325_6005474","0.31","0.89","15","Time of Day Usage,Geofencing (User Device Based),Humidity Sensing","","Bluetooth,Wi-Fi,Other","","This connected thermostat is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service. This thermostat utilizes a variety of optimization/DR firms that access our thermostats through APIs. Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.). The app allows for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an event opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2021-09-28T00:00:00.000","2021-09-27T00:00:00.000","United States","ES_1142622_S6ED3R_08192021153946_142022"
"2336674","Trane and American Standard Heating and Air Conditioning","Trane","XL824","XL824",",XL824,(TCONT824AS52DB)","","Trane","Trane","XL824","TCONT824AS52DB","","FAM_1075581_04052019093434_9125512","0.73","1.9","30","Geofencing (User Device Based),External Temperature Detection,Additional Home Temperature Sensor,Other,Humidity Sensing","","Wi-Fi,Z-Wave","","Ingersoll Rand is committed to supporting Demand Response (DR) programs with utilities across the United States. As such, the XL824 CT is Title 24 compliant, open ADR compatible, and has both cloud and local APIs to support DR. It also supports utility DR control through a portal designed specifically for utility use. For improved comfort, we support DR events that follow a consumer configurable setpoint, and allow override by subsequent setpoint changes made by the consumer. We also provide a specific operating mode for variable capacity systems DR that triggers a minimum capacity mode rather than a full off.","","2019-04-05T00:00:00.000","2019-04-12T00:00:00.000","United States, Canada","ES_1075581_TCONT824AS52DBA_04052019093434_6174890"
"2337840","Trane and American Standard Heating and Air Conditioning","American Standard","Gold 824","Gold 824",",Gold 824,","","American Standard","American Standard","Gold 824","ACONT824AS52DB","","FAM_1075581_04052019093434_9125512","0.73","1.9","30","Geofencing (User Device Based),External Temperature Detection,Additional Home Temperature Sensor,Other,Humidity Sensing","","Wi-Fi,Z-Wave","","Ingersoll Rand is committed to supporting Demand Response (DR) programs with utilities across the United States. As such, the XL824 CT is Title 24 compliant, open ADR compatible, and has both cloud and local APIs to support DR. It also supports utility DR control through a portal designed specifically for utility use. For improved comfort, we support DR events that follow a consumer configurable setpoint, and allow override by subsequent setpoint changes made by the consumer. We also provide a specific operating mode for variable capacity systems DR that triggers a minimum capacity mode rather than a full off.","","2019-04-05T00:00:00.000","2019-05-07T00:00:00.000","United States, Canada","ES_1075581_Gold 824_04222019131709_2075311"
"2357614","Venstar Inc.","Venstar","ColorTouch","T8###",",,Differences: Commerical vs Residental and Humdity control vs no humidity Control; Color Touch,T8850,; Color Touch,T8900,","","Venstar","Venstar","ColorTouch","T8###","T8900, T8850","FAM_1048765_02042019200020_0420452","1.95","0.14","0","Time of Day Usage,Humidity Sensing","","Wi-Fi","","Venstar through our Skyport Cloud Services provides OpenADR compliance for all of the Venstar communicating thermostats with WiFi. These OpenADR compliant products provide solutions for both the Residential and Commercial markets.
Skyport Cloud Services OpenADR VEN is a certified DR solution that allows utilities or verified energy partners to push DR signals that include load shedding, price notifications, and price actions to Skyport Cloud connected Venstar thermostats. Skyport Cloud Services allow the utilities or verified energy partners to group thermostats into logical groups and regions to send directed DR events. Skyport Cloud users have the ability to adjust the Maximum Cooling Setpoint, Minimum Heating Setpoints, Offset Settings and Price Trigger settings for DR events. Once a DR event is completed, Skyport Cloud Services, with detailed reporting capability, generates a report signal back to the load management entity for the success rate of the DR event.
Venstar communicating thermostats are Title 24 compliant.","","2014-11-21T00:00:00.000","2018-10-31T00:00:00.000","United States, Canada","ES_1048765_T8###_04022020132649_4009598"
"2358670","Zen Ecosystems","Zen Thermostat","Zen Thermostat Wifi","ZEN-02","","","Zen Ecosystems","Zen Thermostat","Zen Thermostat Wifi","ZEN-02","","","1.4","0.14","0.2","External Temperature Detection,Time of Day Usage,Other,Additional Occupancy Sensor,Humidity Sensing","Sunrise/Sunset Scheduling
Remote Scheduling
Remote Lockout
Zen Loop Demand Management Algorithm","Wi-Fi","","Zen Thermostat connected to our energy management platform, Zen HQ, provides OpenADR compliance for all of the communicating thermostats with Zigbee and WIFI.  These OpenADR compliant products provide solutions for both residential and commercial buildings. The Zen Ecosystems OpenADR VEN is a certified DR solution that allows utilities or verified energy partners to participate in demand response programs that include critical peak pricing, load shedding, or price notifications. Zen HQ allows utilities or verified energy partners to group thermostats into logical groups and regions to send directed DR events. Zen HQ users have the ability to monitor their connected Zen Thermostats or lighting controls, create schedules with heating and cooling setpoints, and lockout devices with a pin code to prevent unauthorized changes. Once a DR event is completed, Zen HQ -- with detailed reporting capability, generates a report of the event and device data for historical viewing.
The Zen Thermostat is compatible with the 2016 California Energy Commission Title 24, Part 6 Joint Appendix 5. The Zen Thermostat is Title 24, 2016, Part 6 JA5 compliant as registered with the state of California.","","2017-07-01T00:00:00.000","2020-04-27T00:00:00.000","United States, Canada","ES_1142238_ZEN-02_04272020220243_4963089"
"2358671","Zen Ecosystems","Zen Thermostat","Zen Thermostat Zigbee","ZEN-01","","","Zen Ecosystems","Zen Thermostat","Zen Thermostat Zigbee","ZEN-01","","","1.14","0.12","0.2","External Temperature Detection,Time of Day Usage,Other,Additional Occupancy Sensor","Zen Loop Demand Management Algorithm, Sunrise/Sunset Scheduling, Remote Scheduling, Remote Lockout","Zigbee","","Zen Thermostat connected to our energy management platform, Zen HQ, provides OpenADR compliance for all of the communicating thermostats with Zigbee and WIFI.  These OpenADR compliant products provide solutions for both residential and commercial buildings. The Zen Ecosystems OpenADR VEN is a certified DR solution that allows utilities or verified energy partners to participate in demand response programs that include critical peak pricing, load shedding, or price notifications. Zen HQ allows utilities or verified energy partners to group thermostats into logical groups and regions to send directed DR events. Zen HQ users have the ability to monitor their connected Zen Thermostats or lighting controls, create schedules with heating and cooling setpoints, and lockout devices with a pin code to prevent unauthorized changes. Once a DR event is completed, Zen HQ -- with detailed reporting capability, generates a report of the event and device data for historical viewing.
The Zen Thermostat is compatible with the 2016 California Energy Commission Title 24, Part 6 Joint Appendix 5. The Zen Thermostat is Title 24, 2016, Part 6 JA5 compliant as registered with the state of California.","","2016-01-01T00:00:00.000","2020-04-27T00:00:00.000","United States, Canada","ES_1142238_ZEN-01_04272020215539_4539426"
"2328690","Venstar Inc.","Venstar","Explorer","T2###",",,Family Model Differences: Commerical vs Residental; Humdity control vs no humidity Control; differences in number of buttons, number of control outputs, and minor differences in features.; Explorer,T2000,; Explorer,T2050,","","Venstar","Venstar","Explorer","T2###","T2000, T2050","FAM_1048765_02042019195535_0136140","1.38","0.62","0","Time of Day Usage","","Wi-Fi","","Venstar through our Skyport Cloud Services provides OpenADR compliance for all of the Venstar communicating thermostats with WiFi. These OpenADR compliant products provide solutions for both the Residential and Commercial markets.
Skyport Cloud Services OpenADR VEN is a certified DR solution that allows utilities or verified energy partners to push DR signals that include load shedding, price notifications, and price actions to Skyport Cloud connected Venstar thermostats. Skyport Cloud Services allow the utilities or verified energy partners to group thermostats into logical groups and regions to send directed DR events. Skyport Cloud users have the ability to adjust the Maximum Cooling Setpoint, Minimum Heating Setpoints, Offset Settings and Price Trigger settings for DR events. Once a DR event is completed, Skyport Cloud Services, with detailed reporting capability, generates a report signal back to the load management entity for the success rate of the DR event.
Venstar communicating thermostats are Title 24 compliant.","","2015-05-09T00:00:00.000","2018-10-31T00:00:00.000","United States, Canada","ES_1048765_T2000_10312018151136_8696123"
"2328691","Venstar Inc.","Venstar","Color Touch","T7###",",,Family Model Differences: Commerical vs Residental and Humdity control vs no humidity Control; Color Touch,T7850,; Color Touch,T7900,","","Venstar","Venstar","Color Touch","T7###","T7900, T7850","FAM_1048765_02042019200020_0420452","1.95","0.14","0","Time of Day Usage,Humidity Sensing","","Wi-Fi","","Venstar through our Skyport Cloud Services provides OpenADR compliance for all of the Venstar communicating thermostats with WiFi. These OpenADR compliant products provide solutions for both the Residential and Commercial markets.
Skyport Cloud Services OpenADR VEN is a certified DR solution that allows utilities or verified energy partners to push DR signals that include load shedding, price notifications, and price actions to Skyport Cloud connected Venstar thermostats. Skyport Cloud Services allow the utilities or verified energy partners to group thermostats into logical groups and regions to send directed DR events. Skyport Cloud users have the ability to adjust the Maximum Cooling Setpoint, Minimum Heating Setpoints, Offset Settings and Price Trigger settings for DR events. Once a DR event is completed, Skyport Cloud Services, with detailed reporting capability, generates a report signal back to the load management entity for the success rate of the DR event.
Venstar communicating thermostats are Title 24 compliant.","","2014-11-21T00:00:00.000","2018-10-31T00:00:00.000","United States, Canada","ES_1048765_T7900_10312018151613_8973651"
"2356694","Venstar Inc.","Venstar","Explorer","T3###",",,Family Model Differences: Commerical vs Residental; Humdity control vs no humidity Control; differences in number of buttons, number of control outputs, and minor differences in features.; Explorer,T3700,; Explorer,T3800,; Explorer,T3900,","","Venstar","Venstar","Explorer","T3###","T3700, T3800, T3900","FAM_1048765_02042019195535_0136140","1.38","0.62","0","Time of Day Usage","","Wi-Fi","","Venstar through our Skyport Cloud Services provides OpenADR compliance for all of the Venstar communicating thermostats with WiFi. These OpenADR compliant products provide solutions for both the Residential and Commercial markets.
Skyport Cloud Services OpenADR VEN is a certified DR solution that allows utilities or verified energy partners to push DR signals that include load shedding, price notifications, and price actions to Skyport Cloud connected Venstar thermostats. Skyport Cloud Services allow the utilities or verified energy partners to group thermostats into logical groups and regions to send directed DR events. Skyport Cloud users have the ability to adjust the Maximum Cooling Setpoint, Minimum Heating Setpoints, Offset Settings and Price Trigger settings for DR events. Once a DR event is completed, Skyport Cloud Services, with detailed reporting capability, generates a report signal back to the load management entity for the success rate of the DR event.
Venstar communicating thermostats are Title 24 compliant.","","2015-05-09T00:00:00.000","2018-10-31T00:00:00.000","United States, Canada","ES_1048765_T3###_03192020141748_7468368"
"2356695","Venstar Inc.","Venstar","Explorer","T4###",",,Family Model Differences: Commerical vs Residental; Humdity control vs no humidity Control; differences in number of buttons, number of control outputs, and minor differences in features.; Explorer,T4800,; Explorer,T4900,","","Venstar","Venstar","Explorer","T4###","T4800, T4900","FAM_1048765_02042019195535_0136140","1.38","0.62","0","Time of Day Usage","","Wi-Fi","","Venstar through our Skyport Cloud Services provides OpenADR compliance for all of the Venstar communicating thermostats with WiFi. These OpenADR compliant products provide solutions for both the Residential and Commercial markets.
Skyport Cloud Services OpenADR VEN is a certified DR solution that allows utilities or verified energy partners to push DR signals that include load shedding, price notifications, and price actions to Skyport Cloud connected Venstar thermostats. Skyport Cloud Services allow the utilities or verified energy partners to group thermostats into logical groups and regions to send directed DR events. Skyport Cloud users have the ability to adjust the Maximum Cooling Setpoint, Minimum Heating Setpoints, Offset Settings and Price Trigger settings for DR events. Once a DR event is completed, Skyport Cloud Services, with detailed reporting capability, generates a report signal back to the load management entity for the success rate of the DR event.
Venstar communicating thermostats are Title 24 compliant.","","2015-05-09T00:00:00.000","2018-10-31T00:00:00.000","United States, Canada","ES_1048765_T4###_03192020141819_7499475"
