"initiated_date","permit","permit_type","permit_description","status","on_street","from_street","to_street","location_address","city","zip","scope","scheduled_start","scheduled_end","permit_applicant_name","council_district","conditions_traffic_control","company","days_to_work","latitude","longitude","mapped_location"
"2022-09-09T13:29:44.000","202233316","LANE CLOSURE","MILLING ASPHALT PAVING","ACTIVE","MERRY OAKS DR","BLUE HILLS DR","END","MERRY OAKS DR","NASHVILLE","37214","MILLING ASPHALT PAVING","2022-09-12T00:00:00.000","2022-09-16T00:00:00.000","ETHAN REAGAN","15",,"JONES BROTHERS CONTRACTORS","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1563595108578","-86.6848105843656","POINT (-86.6848105843656 36.1563595108578)"
"2022-08-12T15:02:39.000","202229982","LANE CLOSURE","CCTV FOR CLEAN WATER METRO PROJECT BANDYWOOD PROJECT; WORK WILL BE COMPLETED 9/12-9/16 7PM-5AM PENDING WEATHER WE ARE ASKING FOR 5 DAYS; ONLY SMALL 500FT SECTIONS WILL BE SEGMENTED OFF AT A TIME AND WILL MOVE WITH WORK AS IT PROGRESSES
7PM - 6AM","ACTIVE","3707-2041 HILLSBORO PIKE","GRAYBAR LN","CRESTMOOR RD","3707-2041 HILLSBORO PIKE","NASHVILLE","37215","CCTV FOR CLEAN WATER METRO PROJECT BANDYWOOD PROJECT; WORK WILL BE COMPLETED 9/12-9/16 7PM-5AM PENDING WEATHER WE ARE ASKING FOR 5 DAYS; ONLY SMALL 500FT SECTIONS WILL BE SEGMENTED OFF AT A TIME AND WILL MOVE WITH WORK AS IT PROGRESSES
7PM - 6AM","2022-09-12T00:00:00.000","2022-09-16T00:00:00.000","TAYLOR JOHNSON","25","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Follow MUTCD, Police Visible and Directing traffic when needed","Insituform","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1098935456131","-86.8114921715492","POINT (-86.8114921715492 36.1098935456131)"
"2022-08-23T10:40:20.000","202231336","SIDEWALK PERMIT","WATER/SEWER","ACTIVE","2007 23RD AVE N","SEIFRIED ST","1606 ALY","2007 23RD AVE N","NASHVILLE","37208","WATER/SEWER","2022-09-05T00:00:00.000","2022-09-22T00:00:00.000","ARTHUR SMOTHERMAN","21","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","ARTHUR THE PLUMBER","Tuesday Wednesday Thursday Friday Saturday","36.1824606121438","-86.8143889512878","POINT (-86.8143889512878 36.1824606121438)"
"2022-09-06T10:17:55.000","202232777","EXCAVATION PERMIT","SWDM-DITCH EXCAV","ACTIVE","6621 ELLESMERE RD","CARNAVON PKWY","ELLESMERE RD","6621 ELLESMERE RD","NASHVILLE","37205","SWDM-DITCH EXCAV","2022-09-13T00:00:00.000","2022-12-12T00:00:00.000","MICKEY JACKSON","23","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","METRO WATER SERVICES","Tuesday Wednesday Thursday Friday Saturday","36.0892474335352","-86.8986363122461","POINT (-86.8986363122461 36.0892474335352)"
"2022-09-07T08:34:12.000","202232888","LANE CLOSURE","GAS SERVICE INSTALL","ACTIVE","1026 SHARPE AVE","LAURENT ST","707 ALY","1026 SHARPE AVE","NASHVILLE","37206","GAS SERVICE INSTALL","2022-09-08T00:00:00.000","2022-09-14T00:00:00.000","TIM GARRETT","5","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","Moss Welding, LLC","Tuesday Wednesday Thursday Friday Saturday","36.1896511869679","-86.7485823472544","POINT (-86.7485823472544 36.1896511869679)"
"2022-09-12T11:09:02.000","202233433","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR:B&B","ACTIVE","937 ALY","26TH AVE N","27TH AVE N","937 ALY","NASHVILLE","37209","GOOGLE WORK - SUBCONTRACTOR:B&B","2022-09-13T00:00:00.000","2022-12-12T00:00:00.000","JONATHAN ROPER","21","Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  9AM -3PM Hours Only  One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Copy Councilmember  Follow MUTCD, Police Visible and Dir","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1580018542874","-86.8172857397424","POINT (-86.8172857397424 36.1580018542874)"
"2022-09-09T09:03:23.000","202233123","LANE CLOSURE","AERAIL  YODA EWO:2201AEXJ NFID:2112CVEM","ACTIVE","OLD HICKORY BLVD","HIGHLAND WAY","EDMONDSON PIKE","OLD HICKORY BLVD","NASHVILLE","37211","AERAIL  YODA EWO:2201AEXJ NFID:2112CVEM","2022-09-12T00:00:00.000","2022-09-16T00:00:00.000","LINDSAY WAGNER","4","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","MASTEC NORTH AMERICA INC.","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.039879389251","-86.7419693398944","POINT (-86.7419693398944 36.039879389251)"
"2022-09-09T10:55:25.000","202233232","LANE CLOSURE","SWDM-DITCH EXCAV","ACTIVE","505 BISMARK DR","SANBORN DR","SNOOK DR","505 BISMARK DR","NASHVILLE","37210","SWDM-DITCH EXCAV","2022-09-06T00:00:00.000","2022-09-14T00:00:00.000","MICKEY JACKSON","15","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","METRO WATER SERVICES","Tuesday Wednesday Thursday Friday Saturday","36.1567580087351","-86.6975562503448","POINT (-86.6975562503448 36.1567580087351)"
"2022-09-12T08:54:33.000","202233360","LANE CLOSURE","MILLING AND PAVING","ACTIVE","TROUSDALE DR","BLACKMAN RD","TIMBERHILL DR","TROUSDALE DR","NASHVILLE","37204","MILLING AND PAVING","2022-09-13T00:00:00.000","2022-09-21T00:00:00.000","THOMAS BOALS","26","Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines  One lane closed maintain two-way traffic Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative Notify all impacted property owners of your work, contact the inspector for specifics Pole location must be approved by the MP","VULCAN CONSTRUCTION MATERALS LLC","Tuesday Wednesday Thursday Friday Saturday","36.0837680825186","-86.7570584345364","POINT (-86.7570584345364 36.0837680825186)"
"2022-06-27T14:37:38.000","202223357","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","STRATFORD AVE","UPLAND DR","MCGAVOCK PIKE","STRATFORD AVE","NASHVILLE","37216","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","7",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2082102672113","-86.7171857224681","POINT (-86.7171857224681 36.2082102672113)"
"2022-08-11T09:16:43.000","202229717","LANE CLOSURE","DEMOLITION OF A PORTION OF AN EXTISTING CONCRETE PARKING STRUCTURE LOCATED AT 50 MUSIC SQUARE WEST; NEED TO CLOSE ALLY #440 ALONG PROPERTY FRONTAGE","ACTIVE","50 MUSIC SQ W","CHET ATKINS PL","GRAND AVE","50 MUSIC SQ W","NASHVILLE","37203","DEMOLITION OF A PORTION OF AN EXTISTING CONCRETE PARKING STRUCTURE LOCATED AT 50 MUSIC SQUARE WEST; NEED TO CLOSE ALLY #440 ALONG PROPERTY FRONTAGE","2022-08-12T00:00:00.000","2022-12-08T00:00:00.000","ALAN MAHER","19","Text the inspector a picture an the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in the revocation of permitting privileges and fines  Allow local access  Alternate path of travel required  Follow MUTCD, Police Visible and Directing traffic when needed","SOUTHLAND CONSTRUCTORS LLC","Tuesday Wednesday Thursday Friday Saturday","36.1483167109789","-86.793510645435","POINT (-86.793510645435 36.1483167109789)"
"2022-08-11T12:50:03.000","202229816","SIDEWALK PERMIT","FILMING BNA VISION PROJECT","ACTIVE","BROADWAY","2ND AVE S","3RD AVE S","BROADWAY","NASHVILLE","37201","FILMING BNA VISION PROJECT","2022-09-11T00:00:00.000","2022-09-14T00:00:00.000","JOHN WITHERSPOON","19",,"HKCorpLA, Inc.","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1618305330257","-86.7754218308918","POINT (-86.7754218308918 36.1618305330257)"
"2022-06-30T10:42:43.000","202223809","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: DMG
7/1 CHANGE OF CONTRACTOR TO B&B","ACTIVE","922 ALY","917 ALY","BELCOURT AVE","922 ALY","NASHVILLE","37212","GOOGLE WORK - SUBCONTRACTOR: DMG
7/1 CHANGE OF CONTRACTOR TO B&B","2022-06-29T00:00:00.000","2022-09-27T00:00:00.000","JOHN THOMAS","18","Same restrictions as before  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Ok per RBR    Follow MUTCD, Police Visible and Directing traffic when needed","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1372267040728","-86.8001410641676","POINT (-86.8001410641676 36.1372267040728)"
"2022-07-14T11:46:35.000","202225793","LANE CLOSURE","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","ACTIVE","652 HARDIN SHIRE DR","SOUTHFORK BLVD","JAYME RHAE LN","652 HARDIN SHIRE DR","OLD HICKORY","37138","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","2022-09-01T00:00:00.000","2022-09-14T00:00:00.000","JONATHAN ROPER","11","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2196191397838","-86.6289518008253","POINT (-86.6289518008253 36.2196191397838)"
"2022-09-02T09:07:02.000","202232513","EXCAVATION PERMIT","POLE REPLACEMENT FOR NES","ACTIVE","238 RIVERSIDE DR","HODY DR","NOONAN DR","238 RIVERSIDE DR","NASHVILLE","37206","POLE REPLACEMENT FOR NES","2022-09-07T00:00:00.000","2022-12-06T00:00:00.000","CELECITA WILLIAMS","6","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","MASTEC NORTH AMERICA INC.","Tuesday Wednesday Thursday Friday","36.1710809598304","-86.7262623172595","POINT (-86.7262623172595 36.1710809598304)"
"2022-08-18T10:25:36.000","202230743","LANE CLOSURE","GAS SERVICE INSTALL","ACTIVE","5304 ELKINS AVE","53RD AVE N","54TH AVE N","5304 ELKINS AVE","NASHVILLE","37209","GAS SERVICE INSTALL","2022-08-21T00:00:00.000","2022-09-19T00:00:00.000","HALEY GREGORY","24","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","Team Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.149619735169","-86.8513005447319","POINT (-86.8513005447319 36.149619735169)"
"2022-07-01T13:08:36.000","202223966","EXCAVATION PERMIT","DIRECTIONAL BORE","ACTIVE","12TH AVE S","LAUREL ST","PINE ST","12TH AVE S","NASHVILLE","37203","DIRECTIONAL BORE","2022-07-06T00:00:00.000","2022-10-04T00:00:00.000","LINDSAY WAGNER","19","Same restrictions as before Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines  Ok per RBR","MASTEC NORTH AMERICA INC.","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.153289373469","-86.7853352730351","POINT (-86.7853352730351 36.153289373469)"
"2022-09-12T10:17:41.000","202233402","SIDEWALK PERMIT","POLE CHANGE OUT FOR NES CRANE SET UP","ACTIVE","GREEN LN","TISDALL DR","WHITES CREEK PIKE","GREEN LN","WHITES CREEK","37189","POLE CHANGE OUT FOR NES CRANE SET UP","2022-09-12T00:00:00.000","2022-09-16T00:00:00.000","DUSTIN LESTER","3","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","DAVIS H ELLIOT","Tuesday Wednesday Thursday Friday Saturday","36.2363745427309","-86.8154189173905","POINT (-86.8154189173905 36.2363745427309)"
"2022-09-02T11:42:39.000","202232621","EXCAVATION PERMIT","PLACING ANCHOR & TREE TRIM","ACTIVE","2ND AVE N","CEMENT PLANT RD","MID-BLOCK","2ND AVE N","NASHVILLE","37208","PLACING ANCHOR & TREE TRIM","2022-09-09T00:00:00.000","2022-12-08T00:00:00.000","GINA GARCIA","19","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","STAR CONSTRUCTION","Tuesday Wednesday Thursday Friday Saturday","36.1855607154394","-86.7864081544685","POINT (-86.7864081544685 36.1855607154394)"
"2022-09-07T13:51:48.000","202232971","LANE CLOSURE","STEEL GAS PIPELINE INSTALLATION","ACTIVE","2601 BROOKLYN AVE","BRICK CHURCH PIKE","DENNIS DR","2601 BROOKLYN AVE","NASHVILLE","37207","STEEL GAS PIPELINE INSTALLATION","2022-09-07T00:00:00.000","2022-10-01T00:00:00.000","CHRIS TARNICK","2","Same restrictions as before  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Ok per RBR    Follow MUTCD, Police Visible and Directing traffic when needed","INFRASOURCE CONSTRUCTION LLC","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2120841093567","-86.7785492833094","POINT (-86.7785492833094 36.2120841093567)"
"2022-09-12T12:33:10.000","202233462","SIDEWALK PERMIT","DES-154 M/H K COATINGS AND REPAIRS","ACTIVE","1ST AVE N","BROADWAY","CHURCH ST","1ST AVE N","NASHVILLE","37201","DES-154 M/H K COATINGS AND REPAIRS","2022-09-13T00:00:00.000","2022-09-14T00:00:00.000","TED GRIFFITH","19","Text the permit number and picture(s) with the set-up and sign placement to the inspector after it is placed once a week while the permit is active   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  Allow local access   Alternate path of travel required   Copy the council member","ENECON TENNESSEE LLC","Tuesday Wednesday Thursday Friday Saturday","36.1627486961495","-86.774606440277","POINT (-86.774606440277 36.1627486961495)"
"2022-07-14T11:37:54.000","202225780","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","ACTIVE","301 BRANDIWOOD CT","BRACKENWOOD DR","CUL-DE-SAC","301 BRANDIWOOD CT","OLD HICKORY","37138","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","2022-09-01T00:00:00.000","2022-11-30T00:00:00.000","JONATHAN ROPER","11","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2215406531637","-86.6279164690825","POINT (-86.6279164690825 36.2215406531637)"
"2022-08-17T09:28:40.000","202230468","RIGHT OF WAY CLOSURE","CONSTRUCTION","ACTIVE","MONROE ST","3RD AVE N","2ND AVE N","MONROE ST","NASHVILLE","37208","CONSTRUCTION","2022-08-21T00:00:00.000","2022-10-19T00:00:00.000","CLINT MCCLARKAN","19","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, please provide a 24-hour contact number and be able to address any concerns when contacted  One lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration","Associated Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1776283612437","-86.786923140453","POINT (-86.786923140453 36.1776283612437)"
"2022-09-12T14:48:08.000","202233540","SIDEWALK PERMIT","INSTALL POLES & ANCHORS","ACTIVE","1201 NEELYS BEND RD","CANDLEWOODS DR","NIX PASS","1201 NEELYS BEND RD","MADISON","37115","INSTALL POLES & ANCHORS","2022-09-12T00:00:00.000","2022-09-30T00:00:00.000","JASON ADKINS","9","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","NASHVILLE ELECTRIC SERVICE","Tuesday Wednesday Thursday Friday Saturday","36.2444047722686","-86.6782829736781","POINT (-86.6782829736781 36.2444047722686)"
"2022-06-13T11:00:43.000","202221537","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: RH UNDERGROUND","ACTIVE","1200 WEMBLEY DR","ANDREW JACKSON PKWY","CUL-DE-SAC","1200 WEMBLEY DR","HERMITAGE","37076","GOOGLE WORK - SUBCONTRACTOR: RH UNDERGROUND","2022-06-19T00:00:00.000","2022-09-17T00:00:00.000","JONATHAN ROPER","11","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2200172955421","-86.6005418494145","POINT (-86.6005418494145 36.2200172955421)"
"2022-06-27T12:53:18.000","202223295","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","FORREST AVE","MAIN ST","N 17TH ST","FORREST AVE","NASHVILLE","37206","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","6",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1777149607763","-86.7401025108346","POINT (-86.7401025108346 36.1777149607763)"
"2022-09-06T12:11:08.000","202232855","LANE CLOSURE","OVERHEAD LINE WORK","ACTIVE","6TH AVE N","JEFFERSON ST","MONROE ST","6TH AVE N","NASHVILLE","37208","OVERHEAD LINE WORK","2022-09-06T00:00:00.000","2022-09-14T00:00:00.000","MARK MCNABNEY","19","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","NASHVILLE ELECTRIC SERVICE","Tuesday Wednesday Thursday Friday Saturday","36.1741988385891","-86.7888328735674","POINT (-86.7888328735674 36.1741988385891)"
"2022-08-02T08:48:14.000","202228275","LANE CLOSURE","GOOGLE WORK - SUBCONTRACTOR: MELCAR","ACTIVE","2800 FELICIA ST","28TH AVE N","31ST AVE N","2800 FELICIA ST","NASHVILLE","37209","GOOGLE WORK - SUBCONTRACTOR: MELCAR","2022-09-01T00:00:00.000","2022-09-14T00:00:00.000","JONATHAN ROPER","21","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1549872862049","-86.8187019453609","POINT (-86.8187019453609 36.1549872862049)"
"2022-09-09T12:17:13.000","202233265","EXCAVATION PERMIT","POLE REPLACEMENT FOR NES","ACTIVE","2013-2025 RICE AVE","MID-BLOCK","SWEENEY AVE","2013-2025 RICE AVE","NASHVILLE","37217","POLE REPLACEMENT FOR NES","2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","CELECITA WILLIAMS","28","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","MASTEC NORTH AMERICA INC.","Tuesday Wednesday Thursday Friday","36.0954344921538","-86.655312551028","POINT (-86.655312551028 36.0954344921538)"
"2022-08-16T13:54:36.000","202230404","LANE CLOSURE","REPLACE WATER VALVE","ACTIVE","3636 BELL RD","TRAILS CIR","STEWARTS FERRY PIKE","3636 BELL RD","NASHVILLE","37214","REPLACE WATER VALVE","2022-08-16T00:00:00.000","2022-09-14T00:00:00.000","DARRELL KNALL","13","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  If steel plates are utilized during the excavation process, please provide a 24-hour contact number and be able to address any concerns when contacted  Follow MUTCD, Police Visible and Directing traffic when","METRO WATER SERVICES","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1499800690927","-86.6254542053463","POINT (-86.6254542053463 36.1499800690927)"
"2022-08-08T09:12:45.000","202229130","EXCAVATION PERMIT","EXCAVATE FOR WATER TAP","ACTIVE","2306 GOLF CLUB LN","23RD AVE S","WORTHAM AVE","2306 GOLF CLUB LN","NASHVILLE","37215","EXCAVATE FOR WATER TAP","2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","JOHN CROWDER","25","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","Crowder Construction Group","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1187740375083","-86.817689140365","POINT (-86.817689140365 36.1187740375083)"
"2022-07-20T17:39:13.000","202226673","RIGHT OF WAY CLOSURE",,"ACTIVE","ED TEMPLE BLVD","28TH AVE N","CLARKSVILLE PIKE","ED TEMPLE BLVD","NASHVILLE","37208",,"2022-07-20T00:00:00.000","2022-09-20T00:00:00.000","ERIC MAGAS","21","Bike share installation","Nashville B-Cycle","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1872665894001","-86.8221834498035","POINT (-86.8221834498035 36.1872665894001)"
"2022-08-02T08:53:11.000","202228287","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: MELCAR","ACTIVE","5222 28TH AVE N","DELAWARE AVE","CHARLOTTE AVE","5222 28TH AVE N","NASHVILLE","37209","GOOGLE WORK - SUBCONTRACTOR: MELCAR","2022-09-01T00:00:00.000","2022-11-30T00:00:00.000","JONATHAN ROPER","21","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1562563646209","-86.8187663161021","POINT (-86.8187663161021 36.1562563646209)"
"2022-08-18T09:53:01.000","202230723","SIDEWALK PERMIT","GAS SERVICE INSTALL","ACTIVE","325 33RD AVE N","PARK AVE","CHARLOTTE AVE","325 33RD AVE N","NASHVILLE","37209","GAS SERVICE INSTALL","2022-08-19T00:00:00.000","2022-09-22T00:00:00.000","HALEY GREGORY","24","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics","Team Construction","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1518599840371","-86.8236479380236","POINT (-86.8236479380236 36.1518599840371)"
"2022-06-14T11:37:08.000","202221805","EXCAVATION PERMIT","REPLACE FIRE HYDRANT","ACTIVE","118 CHUZZLEWIT DOWN","COPPERFIELD WAY","CUL-DE-SAC","118 CHUZZLEWIT DOWN","BRENTWOOD","37027","REPLACE FIRE HYDRANT","2022-06-17T00:00:00.000","2022-09-15T00:00:00.000","KEVIN BLACKWELL JR","4","Lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","METRO WATER","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.0361085927208","-86.7500393324001","POINT (-86.7500393324001 36.0361085927208)"
