"fiscal_year_approved","company_name","msf_approval_date","municipality","county","project_type","incentive_type","approved_amount","cumulative_amount_disbursed","total_projected_investment","actual_private_investment","new_jobs_committed","actual_new_jobs_created","new_jobs_created_that_are_not_temporary","average_annual_salary_of_new_jobs","other_economic_assistance","status","duration_of_economic_assistance_years"
"2014","Celia Corporation","2014-07-28T00:00:00.000","Sparta","Kent","Expansion","Grant","233000.00","0.00","4175000.00","500000.00","50","-","48","-","0.00","Monitoring","5.08"
"2014","Flow-Rite Controls, Ltd.","2014-07-30T00:00:00.000","Byron Center","Kent","Expansion","Grant","224000.00","105000.00","6055552.00","105000.00","64","-","86","$38,184","0.00","Monitoring","5.13"
"2014","Middleville Tool & Die Company, Inc.","2014-07-30T00:00:00.000","Middleville","Barry","Expansion","Grant","350000.00","250000.00","6300000.00","0.00","35","25","25","$40,000","0.00","Monitoring","5.01"
"2014","Unified Business Technologies, Inc. 13","2014-08-08T00:00:00.000","Troy","Oakland","Expansion","Grant","650000.00","300000.00","17174800.00","6507486.00","150","25","39","$45,997","0.00","Monitoring","4.40"
"2014","Transform Automotive, LLC","2014-08-08T00:00:00.000","Shelby Charter Township","Macomb","Expansion","Grant","550000.00","175000.00","41946000.00","36000000.00","77","25","79","$38,875","0.00","Monitoring","4.56"
"2014","Toyota Motor Engineering & Manufacturing, N.A. Inc. 16","2014-08-26T00:00:00.000","Ann Arbor Charter Township","Washtenaw","Expansion","Grant","5000000.00","0.00","107650000.00","0.00","335","-","199","$94,007","0.00","Monitoring","8.35"
"2014","Neogen Corporation","2014-08-28T00:00:00.000","Lansing","Ingham","Expansion","Grant","100000.00","72000.00","1035000.00","3320695.00","25","155","187","$32,850","0.00","Monitoring","4.93"
"2014","CDK Global, LLC 9","2014-09-01T00:00:00.000","Detroit","Wayne","Expansion","Grant","1000000.00","250000.00","3590000.00","2000000.00","100","25","101","$60,000","0.00","Monitoring","3.75"
"2014","American Axle & Manufacturing","2014-09-05T00:00:00.000","Detroit","Wayne","Expansion","Grant","1000000.00","533000.00","15400000.00","24000000.00","75","44","182","$102,093","0.00","Monitoring","4.99"
"2014","Costco","2014-09-08T00:00:00.000","Belleville","Wayne","New","Grant","450000.00","225000.00","47890000.00","102789941.00","126","179","203","$40,200","0.00","Monitoring","5.31"
"2014","Hannigan Insurance Agency 13","2014-09-12T00:00:00.000","Ann Arbor","Washtenaw","Expansion","Grant","400000.00","81000.00","516000.00","105000.00","75","179",,,"0.00","Monitoring","4.63"
"2014","Plasan Carbon Composites, Inc. 10","2014-09-17T00:00:00.000","Walker","Kent","Expansion","Other","6000000.00","4800000.00","29022000.00","0.00","620","16","213","$28,575","6000000.00","Monitoring","5.79"
"2014","Dicastal North America, Inc.","2014-09-17T00:00:00.000","Greenville","Montcalm","New","Grant","3500000.00","3500000.00","139616538.00","50000000.00","300","73","139","$35,332","0.00","Monitoring","5.54"
"2014","Android Industries 12","2014-09-17T00:00:00.000","Detroit","Wayne","Expansion","Grant","500000.00","500000.00","16487341.00","22000000.00","100","197","200","$48,000","0.00","Monitoring","4.79"
"2014","Nexthermal Corporation13","2014-09-19T00:00:00.000","Battle Creek","Calhoun","Expansion","Grant","250000.00","50000.00","1964000.00","1157130.00","50","10","17","$26,000","0.00","Monitoring","4.98"
"2014","Harman- Novi","2014-09-30T00:00:00.000","Novi","Oakland","Expansion","Grant","800000.00","0.00","44889000.00","16828204.00","150","-","169","$104,891","0.00","Monitoring","6.25"
"2015","SL America Corporation","2014-10-06T00:00:00.000","Auburn Hills","Oakland","Expansion","Grant","615000.00","250000.00","8011214.00","1134208.00","72","10","28","$46,637","0.00","Monitoring","5.33"
"2015","L & W Engineering Company 12","2014-10-09T00:00:00.000","Detroit","Wayne","Expansion","Grant","300000.00","150000.00","10100000.00","10324065.00","100","62","62","$31,697","0.00","Monitoring","4.23"
"2015","Summit Polymers, Inc.","2014-10-09T00:00:00.000","Vicksburg","Kalamazoo","Expansion","Grant","800000.00","250000.00","7290552.00","12685405.00","198","74","165","$27,318","0.00","Monitoring","5.06"
"2015","NBJX","2014-10-16T00:00:00.000","Canton","Wayne","Expansion","Grant","300000.00","0.00","8053000.00","363222.00","75","-","0","$0","0.00","Monitoring","5.54"
"2015","Lippert Components Manufacturing, Inc.","2014-10-16T00:00:00.000","Sterling Heights","Macomb","Expansion","Grant","200000.00","100000.00","1668000.00","1461102.00","102","103","102","$36,475","0.00","Monitoring","4.21"
"2015","Mobis North America, LLC","2014-10-28T00:00:00.000","Plymouth","Wayne","Expansion","Grant","1250000.00","750000.00","26570000.00","28400000.00","121","75","81","$80,876","0.00","Monitoring","4.33"
"2015","Greenfield Die & Manufacturing Corp.","2014-10-28T00:00:00.000","Plymouth","Wayne","Expansion","Grant","2000000.00","920000.00","42968954.00","0.00","128","61","70","$66,500","0.00","Monitoring","6.21"
"2015","Thomson Reuters (Tax & Accounting) Inc. 12","2014-10-28T00:00:00.000","Saline (Pittsfield Township)","Washtenaw","Expansion","Grant","2400000.00","0.00","19866000.00","6207266.00","300","-","8","$56,510","0.00","Monitoring","5.32"
"2015","Magna International of America, Mimco Inc.","2014-10-28T00:00:00.000","Plymouth Township","Wayne","Expansion","Grant","3000000.00","0.00","59227000.00","59227000.00","175","-","174","$54,826","0.00","Monitoring","4.18"
"2015","LTC Roll & Engineering 14","2014-10-29T00:00:00.000","Cottrellville","St. Clair","Expansion","Grant","450000.00","0.00","8550000.00","0.00","90","-","4","$43,128","0.00","Monitoring","5.09"
"2015","Fullerton Tool Company, Inc. 16","2014-10-31T00:00:00.000","Saginaw","Saginaw","Expansion","Grant","430000.00","130000.00","8044884.00","7823331.00","58","12","18","$23,878","0.00","Monitoring","5.17"
"2015","Shanghai SIIC Automotive Electric Company STEC","2014-11-05T00:00:00.000","Madison Heights","Oakland","New","Grant","700000.00","0.00","15097200.00","4985327.00","176","-","14","$60,000","0.00","Monitoring","8.16"
"2015","TG Fluid Systems USA Corporation","2014-11-21T00:00:00.000","Brighton","Livingston","Expansion","Grant","150000.00","125000.00","12934128.00","24000000.00","36","30","107","$27,990","0.00","Monitoring","4.58"
"2015","Founders Brewing Company","2014-11-25T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","250000.00","50000.00","40400000.00","50000000.00","72","30","37","$44,873","0.00","Monitoring","5.02"
"2015","Arconic 14","2014-11-26T00:00:00.000","Whitehall","Muskegon","Expansion","Grant","285000.00","0.00","16734500.00","2205297.00","25",,,"$38,820","0.00","Monitoring","6.10"
"2015","DAVID Corporation","2014-12-05T00:00:00.000","Livonia","Wayne","Expansion","Grant","150000.00","104000.00","418180.00","1113594.00","26","18","23","$94,580","0.00","Monitoring","4.95"
"2015","Paslin Company","2014-12-16T00:00:00.000","Warren","Macomb","Expansion","Grant","1700000.00","1700000.00","20612000.00","22367794.00","200","200","266","$57,803","0.00","Monitoring","5.67"
"2015","Loc Performance Products, Inc. ","2014-12-16T00:00:00.000","Plymouth","Wayne","Expansion","Grant","600000.00","475000.00","12140000.00","4418615.00","95","65","65","-","0.00","Monitoring","5.13"
"2015","Brose North America, Inc.","2014-12-16T00:00:00.000","New Boston","Wayne","Expansion","Grant","4250000.00","1250000.00","97600000.00","4993035.00","475","154","180","$27,118","0.00","Monitoring","7.52"
"2015","Fori Automation","2014-12-19T00:00:00.000","Shelby Twp.","Macomb","Expansion","Grant","250000.00","125000.00","9900000.00","21420048.00","52","26","38","$62,223","0.00","Monitoring","5.04"
"2015","NHK International Corporation","2014-12-29T00:00:00.000","Novi","Oakland","Expansion","Grant","150000.00","150000.00","9000000.00","0.00","26","26","18","$67,500","0.00","Monitoring","5.01"
"2015","Irwin Seating Company","2014-12-30T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","300000.00","100000.00","1900000.00","0.00","60","42","64","$41,463","0.00","Monitoring","4.92"
"2015","TI Automotive","2015-01-20T00:00:00.000","Auburn Hills","Oakland","Expansion","Grant","500000.00","0.00","7033133.00","3016000.00","97","26","19","$109,000","0.00","Monitoring","6.17"
"2015","Cargill Kitchen Solutions","2015-01-30T00:00:00.000","Lake Odessa","Ionia","Expansion","Grant","262500.00","131250.00","27512000.00","41752705.00","35","33","90","$44,464","0.00","Monitoring","4.17"
"2015","OMT VEYHL USA CORPORATION","2015-02-11T00:00:00.000","Holland","Ottawa","Expansion","Grant","750000.00","210000.00","9831700.00","10181115.00","206","60","82","$34,476","0.00","Monitoring","4.91"
"2015","Sensient Flavors","2015-02-11T00:00:00.000","Harbor Beach","Huron","Expansion","Grant","150000.00","0.00","31850000.00","0.00","28","-","0","$0","0.00","Monitoring","6.93"
"2015","Gentherm Incorporated","2015-02-19T00:00:00.000","Farmington Hills","Oakland","Expansion","Grant","750000.00","150000.00","8442500.00","5477515.00","150","50","70","$120,000","0.00","Monitoring","6.10"
"2015","Denso Manufacturing Michigan, Inc.","2015-02-26T00:00:00.000","Battle Creek","Calhoun","Expansion","Grant","640000.00","640000.00","56635500.00","297818829.00","100","100","130","$33,933","0.00","Monitoring","2.74"
"2015","3Con Corporation 12","2015-02-26T00:00:00.000","Wixom","Oakland","New","Grant","550000.00","0.00","6417500.00","170000.00","136","-","17","$39,500","0.00","Monitoring","5.02"
"2015","KUKA Systems North America LLC 16","2015-03-03T00:00:00.000","Clinton Township","Macomb","Expansion","Grant","900000.00","250000.00","14400000.00","7130255.00","116","28","67","$65,260","0.00","Monitoring","4.83"
"2015","Superior Industries International Inc.","2015-03-16T00:00:00.000","Southfield","Oakland","Relocation","Grant","900000.00","645000.00","2517000.00","0.00","75","51","53","$107,840","0.00","Monitoring","7.54"
"2015","Daimler AG, Plant Detroit Diesel 14","2015-03-24T00:00:00.000","Detroit","Wayne","Expansion","Grant","1300000.00","0.00","208000000.00","106000000.00","245","-","109","$40,000","0.00","Monitoring","5.04"
"2015","Emhart Teknologies","2015-03-27T00:00:00.000","Chesterfield","Macomb","Expansion","Grant","350000.00","200000.00","32871000.00","24200000.00","83","50","66","$53,268","0.00","Monitoring","5.11"
"2015","Plasan North America","2015-03-30T00:00:00.000","Walker","Kent","New","Grant","850000.00","350000.00","12330000.00","0.00","121","41","85","$40,900","0.00","Monitoring","5.00"
"2015","Atomic Object, LLC 14","2015-04-13T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","250000.00","80000.00","2942700.00","0.00","33","8","3","$78,000","0.00","Monitoring","5.29"
"2015","Sakthi Auto Group USA","2015-04-28T00:00:00.000","Detroit","Wayne","Expansion","Grant","3500000.00","2750000.00","31865000.00","15000000.00","350","251","183","$30,000","0.00","Monitoring","6.68"
"2015","Terryberry Company","2015-05-01T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","250000.00","140000.00","2650000.00","3108160.00","53","23","58","$29,244","0.00","Monitoring","5.05"
"2015","Harloff Manufacturing Company","2015-05-04T00:00:00.000","Paw Paw","Van Buren","Relocation","Grant","158000.00","60000.00","920250.00","1653000.00","38","11","11","$31,745","0.00","Monitoring","4.66"
"2015","Hearthside Food Solutions","2015-05-06T00:00:00.000","Kentwood","Kent","Expansion","Grant","450000.00","450000.00","10698400.00","20806107.00","91","149","91","$31,831","0.00","Monitoring","2.65"
"2015","Bmax USA 12","2015-05-11T00:00:00.000","Pontiac","Oakland","New","Grant","250000.00","0.00","1348900.00","500000.00","26","-","2","$77,500","0.00","Monitoring","5.06"
"2015","Michigan Brand","2015-06-04T00:00:00.000","Frankenmuth","Saginaw","Expansion","Grant","250000.00","250000.00","4785000.00","0.00","94","98","32","$25,000","0.00","Monitoring","3.91"
"2015","Magna Cosma International","2015-06-08T00:00:00.000","New Hudson","Oakland","New","Grant","1600000.00","130000.00","56088310.00","56088310.00","250","20","20","$76,784","0.00","Monitoring","4.90"
"2015","Ferrous CAL Co.","2015-06-08T00:00:00.000","Gibraltar","Wayne","Expansion","Other","6000000.00","6000000.00","50200000.00","52500000.00","25",,"11","$59,042","6000000.00","Monitoring","35.93"
"2015","Mico Industries 14","2015-06-19T00:00:00.000","Kentwood","Kent","Expansion","Grant","350000.00","73000.00","8186955.00","2973793.00","81","19","18","$48,000","0.00","Monitoring","5.21"
"2015","Agape Plastics, Inc.","2015-06-19T00:00:00.000","Grand Rapids","Ottawa","Expansion","Grant","300000.00","90000.00","14715000.00","13425276.00","54","30","42","$32,822","0.00","Monitoring","5.09"
"2015","ZF North America, Inc.","2015-06-23T00:00:00.000","Northville","Wayne","New","Grant","4000000.00","0.00","71198290.00","7756654.00","571","-","260","$71,845","0.00","Monitoring","7.53"
"2015","Spirit Airlines","2015-06-23T00:00:00.000","Romulus","Wayne","New","Grant","1000000.00","0.00","31710000.00","19780744.00","84","-","45","$51,691","0.00","Monitoring","4.44"
"2015","Shepherd Caster Corporation","2015-07-07T00:00:00.000","St. Joseph","Berrien","Expansion","Grant","350000.00","350000.00","1549000.00","1800000.00","50","50","149","$48,500","0.00","Monitoring","4.48"
"2015","Shift Digital","2015-07-15T00:00:00.000","Birmingham","Oakland","Expansion","Grant","465000.00","150000.00","2481687.00","1486826.00","93","76","111","$51,633","0.00","Monitoring","5.18"
"2015","CW Bearing USA, Inc.","2015-08-12T00:00:00.000","Northville Township","Wayne","New","Grant","550000.00","0.00","24900000.00","4704917.00","125","-","9","$91,553","0.00","Monitoring","6.97"
"2015","Hearthside Food Solutions","2015-08-26T00:00:00.000","Kentwood","Kent","Expansion","Grant","300000.00","150000.00","15678894.00","18200870.00","66","64","104","$28,647","0.00","Monitoring","3.35"
"2015","Magna Dexsys (Norplas)","2015-08-26T00:00:00.000","Delta Twp.","Eaton","Expansion","Grant","640000.00","0.00","10555252.00","3430252.00","192","128","183","$29,560","0.00","Monitoring","4.01"
"2015","Coyote Logistics","2015-09-01T00:00:00.000","Ann Arbor","Washtenaw","Expansion","Grant","320000.00","0.00","990800.00","0.00","80","-","2","$27,040","0.00","Monitoring","5.33"
"2015","Valiant International, Inc.","2015-09-22T00:00:00.000","Auburn Hills","Oakland","Expansion","Grant","2300000.00","0.00","32690000.00","0.00","223","-","53","$77,380","0.00","Monitoring","5.61"
"2015","Neapco Drivelines, LLC","2015-09-22T00:00:00.000","Belleville","Wayne","Expansion","Grant","1500000.00","500000.00","57700000.00","17297449.00","167","58","73","$57,358","0.00","Monitoring","6.47"
"2015","Carhartt, Inc.","2015-09-22T00:00:00.000","Dearborn","Wayne","Expansion","Grant","625000.00","0.00","19340000.00","7671311.00","100","-","38","$81,123","0.00","Monitoring","3.02"
"2016","Pro Services 12","2015-10-12T00:00:00.000","Portage","Kalamazoo","Expansion","Grant","875000.00","0.00","3900000.00","849530.00","175","-","8","$52,000","0.00","Monitoring","4.96"
"2016","Byrne Electrical Specialists ","2015-10-13T00:00:00.000","Lakeview","Montcalm","Expansion","Grant","160000.00","0.00","250000.00","1265000.00","32","-","25","$29,730","0.00","Monitoring","3.71"
"2016","Faurecia Automotive Seating Inc. 14","2015-10-15T00:00:00.000","Sterling Heights","Macomb","Expansion","Grant","350000.00","0.00","8006800.00","0.00","90","-",,,"0.00","Monitoring","2.96"
"2016","Global Tooling Systems","2015-10-21T00:00:00.000","Macomb Township","Macomb","Expansion","Grant","475000.00","0.00","3610000.00","5818248.00","70","-","6","$70,000","0.00","Monitoring","4.33"
"2016","Notions Marketing Corporation 14","2015-10-23T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","800000.00","0.00","33000000.00","0.00","250","-","0","$0","0.00","Monitoring","5.11"
"2016","Total Quality Logistics","2015-11-03T00:00:00.000","Grand Rapids","Kent","New","Grant","300000.00","0.00","839000.00","315624.00","75","-","29","$22,262","0.00","Monitoring","6.16"
"2016","MMI Engineered Solutions, Inc.","2015-11-18T00:00:00.000","Saline","Washtenaw","Expansion","Grant","150000.00","0.00","5595000.00","2500000.00","47","-","9","$43,200","0.00","Monitoring","5.31"
"2016","Urban Science Applications, Inc. 15","2015-11-19T00:00:00.000","Detroit","Wayne","Expansion","Grant","566600.00","165000.00","2084105.00","2794418.00","102","30","187","$72,466","0.00","Monitoring","6.45"
"2016","Hanson Systems, LLC dba Eagle Technologies Group","2015-11-20T00:00:00.000","Saint Joseph","Berrien","Expansion","Grant","500000.00","200000.00","5970000.00","3275000.00","100","28","26","$65,138","0.00","Monitoring","6.21"
"2016","Rivian Automotive, Inc.","2015-11-24T00:00:00.000","Livonia","Wayne","Expansion","Grant","1770000.00","650000.00","29486000.00","1679286.00","174","68","78","$118,500","0.00","Monitoring","5.00"
"2016","Performance Fabricating, LLC","2015-11-30T00:00:00.000","Fenton","Genesee","New","Grant","150000.00","0.00","9052942.00","9087000.00","52","-","4","$55,000","0.00","Monitoring","4.33"
"2016","LHP Engineering Solutions","2015-12-08T00:00:00.000","Pontiac","Oakland","Expansion","Grant","399000.00","0.00","2300000.00","1900000.00","57","-","42","$76,179","0.00","Monitoring","4.06"
"2016","SalesPad LLC 14","2016-01-07T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","364000.00","0.00","3850000.00","0.00","91","-","18","$34,200","0.00","Monitoring","5.09"
"2016","Great Expressions Dental Center HQ","2016-01-20T00:00:00.000","Southfield","Oakland","Expansion","Grant","300000.00","0.00","2550000.00","1567000.00","84","-","61","$37,000","0.00","Monitoring","3.86"
"2016","ThinkTech, Inc.","2016-01-26T00:00:00.000","Ann Arbor","Washtenaw","Expansion","Grant","500000.00","0.00","5750000.00","52440.00","75","-","18","$107,739","0.00","Monitoring","5.51"
"2016","Magna Seating of America Inc.","2016-01-29T00:00:00.000","Highland Park","Wayne","Expansion","Grant","740000.00","247000.00","5989000.00","0.00","148","95","105","$36,425","0.00","Monitoring","3.17"
"2016","Disher","2016-02-09T00:00:00.000","Ann Arbor","Washtenaw","Expansion","Grant","200000.00","0.00","1545339.00","505000.00","42","-","16","$69,000","0.00","Monitoring","5.13"
"2016","ROL USA, Inc.","2016-02-15T00:00:00.000","Holland","Ottawa","Expansion","Grant","300000.00","0.00","19800000.00","900000.00","51","-","36","$26,000","0.00","Monitoring","4.12"
"2016","Swoboda Inc.","2016-02-26T00:00:00.000","Kentwood","Kent","Expansion","Grant","200000.00","0.00","15129000.00","1500000.00","37","-","0","$0","0.00","Monitoring","5.91"
"2016","Firstronic, LLC","2016-03-04T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","200000.00","0.00","1857000.00","0.00","50","-","0","$0","0.00","Monitoring","5.04"
"2016","Norma Group Americas","2016-03-06T00:00:00.000","Auburn Hills","Oakland","Expansion","Grant","175000.00","0.00","16079780.00","13796121.00","90","-","167","$30,154","0.00","Monitoring","4.43"
"2016","Marquardt Switches Inc.","2016-03-07T00:00:00.000","Rochester Hills","Oakland","Expansion","Grant","300000.00","0.00","2514387.00","1921400.00","29","-","5","$94,000","0.00","Monitoring","4.73"
"2016","ST USA Holding Corp dba Sport Truck USA","2016-03-08T00:00:00.000","Coldwater","Branch","Expansion","Grant","555000.00","0.00","6272500.00","2498312.00","129","-","18","$42,000","0.00","Monitoring","5.23"
"2016","Knight Logistics LLC","2016-03-09T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","300000.00","0.00","573698.00","0.00","87","-","-","-","0.00","Monitoring","5.34"
"2016","Stoneridge, Inc. 14","2016-03-22T00:00:00.000","Novi","Oakland","Expansion","Grant","1400000.00","0.00","5150700.00","1053334.00","140","-","6","$162,500","0.00","Monitoring","7.78"
"2016","Duo Security","2016-04-26T00:00:00.000","Ann Arbor","Washtenaw","Expansion","Grant","2500000.00","0.00","2485000.00","528000.00","297","-","46","$79,754","0.00","Monitoring","5.10"
"2016","iSourceWorldwide, LLC","2016-04-26T00:00:00.000","Flint","Genesee","Relocation","Grant; Loan","3000000.00","1500000.00","2650000.00","1225000.00","25",,"16","$61,000","2500000.00","Monitoring","9.72"
"2016","Kraft Heinz Company","2016-04-28T00:00:00.000","Holland","Ottawa","Expansion","Grant","500000.00","0.00","17200000.00","0.00","50","-","-","-","0.00","Monitoring","2.28"
"2016","Spiech Farms","2016-04-29T00:00:00.000","Paw Paw","Van Buren","Expansion","Grant","220000.00","100000.00","1052200.00","320000.00","55","25","26","$26,000","0.00","Monitoring","5.08"
"2016","Schmitz Foam","2016-04-29T00:00:00.000","Coldwater","Branch","New","Grant","200000.00","0.00","9140000.00","2000000.00","39","-","4","$92,500","0.00","Monitoring","3.76"
"2016","Eagle Film Extruders","2016-05-03T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","300000.00","0.00","17120721.00","13220000.00","50","-","25","$39,166","0.00","Monitoring","4.78"
"2016","Kent Quality Foods, Inc.","2016-05-03T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","750000.00","0.00","34870000.00","0.00","140","-","0","$0","0.00","Monitoring","5.96"
"2016","Majestic Industries, Inc.","2016-05-03T00:00:00.000","Macomb Township","Macomb","Expansion","Grant","210000.00","0.00","2110000.00","1436563.00","25","-","8","$40,019","0.00","Monitoring","4.76"
"2016","Dornerworks Ltd","2016-05-04T00:00:00.000","Grand Rapids","Kent","Expansion","Grant","200000.00","48000.00","710000.00","20000.00","25","12","6","$85,800","0.00","Monitoring","4.09"
"2016","Shipston Aluminum Technologies International","2016-05-20T00:00:00.000","Spring Lake Twp.","Ottawa","Expansion","Grant","600000.00","0.00","9974000.00","0.00","114","-","-","-","0.00","Monitoring","5.02"
"2016","Cosworth, LLC","2016-05-24T00:00:00.000","Shelby Township","Macomb","New","Grant; Other","2100000.00","1583000.00","1500000.00","0.00","50","0","5","$107,800","0.00","Monitoring","4.10"
"2016","Flex-N-Gate, Inc.","2016-05-24T00:00:00.000","Detroit","Wayne","Expansion","Grant","3500000.00","0.00","95075000.00","0.00","650","-","0","$0","0.00","Monitoring","5.10"
"2016","TREMEC","2016-05-25T00:00:00.000","Wixom","Oakland","New","Grant","731500.00","0.00","53737500.00","0.00","133","-","0","$0","0.00","Monitoring","3.93"
"2016","OptiMed","2016-05-25T00:00:00.000","Kalamazoo","Kalamazoo","Expansion","Grant","500000.00","0.00","1228750.00","0.00","77","-","4","$33,610","0.00","Monitoring","4.13"
"2016","Unique Instruments, Inc. dba Orchid Bridgeport","2016-05-25T00:00:00.000","Bridgeport","Saginaw","Expansion","Grant","105000.00","0.00","5000000.00","2230000.00","30","-","18","$32,600","0.00","Monitoring","1.44"
"2016","Receptec Corp.","2016-05-25T00:00:00.000","Grand Blanc","Genesee","New","Grant","550000.00","0.00","14403000.00","0.00","60","-","-","-","0.00","Monitoring","4.59"
"2016","Daifuku North America Holding Company","2016-06-06T00:00:00.000","Novi","Oakland","Relocation","Grant","700000.00","0.00","15150000.00","0.00","85","-","-","-","0.00","Monitoring","5.14"
"2016","Denso Manufacturing Michigan, Inc. 14","2016-06-08T00:00:00.000","Battle Creek","Calhoun","Expansion","Grant","686500.00","0.00","37289000.00","0.00","125","-","-","-","0.00","Monitoring","1.29"
"2016","TecNiq","2016-06-10T00:00:00.000","Galesburg","Kalamazoo","Expansion","Grant","540000.00","0.00","5930819.00","0.00","120","-","-","-","0.00","Monitoring","3.41"
"2016","Logos Logistics, Inc.","2016-06-21T00:00:00.000","Romulus","Wayne","New","Grant","300000.00","0.00","8615000.00","3000000.00","91","-","19","$36,000","0.00","Monitoring","4.28"
"2016","JR Automation Technologies, LLC","2016-06-28T00:00:00.000","Holland","Ottawa","Expansion","Grant","2200000.00","0.00","5650000.00","0.00","250","-","-","-","0.00","Monitoring","3.93"
"2016","FEV North America, Inc.","2016-06-28T00:00:00.000","Auburn Hills","Oakland","Expansion","Grant","1200000.00","0.00","27350000.00","0.00","246","-","-","-","0.00","Monitoring","3.92"
"2016","Mitchell Plastics","2016-06-28T00:00:00.000","Sterling Heights","Macomb","Expansion","Grant","427000.00","0.00","20565000.00","0.00","122","-","-","-","0.00","Monitoring","2.75"
"2016","124 Grand Holdings, DBA Stikwood","2016-07-15T00:00:00.000","Kentwood","Kent","Expansion","Grant","400000.00","0.00","4179999.00","0.00","73","-","-","-","0.00","Monitoring","3.79"
"2016","National Composites LLC fka Owosso Composite, LLC","2016-07-21T00:00:00.000","Owosso","Shiawassee","Expansion","Grant","275000.00","0.00","1400000.00","0.00","76","-","-","-","0.00","Monitoring","3.56"
"2016","C3 Ventures Flint, LLC","2016-07-26T00:00:00.000","Flint","Genesee","New","Grant; Loan","5700000.00","2500000.00","9684000.00","600000.00","380","0","14","$25,153","5700000.00","Monitoring","8.93"
"2016","Engineered Machined Products, Inc.","2016-08-09T00:00:00.000","Escanaba","Delta","Expansion","Grant","250000.00","0.00","3667000.00","0.00","40","-","-","-","0.00","Monitoring","3.54"
"2016","BorgWarner, Inc. - HQ","2016-08-12T00:00:00.000","Auburn Hills","Oakland","Expansion","Grant","750000.00","0.00","15550000.00","0.00","76","-","-","-","0.00","Monitoring","1.97"
"2016","Koops, Incorporated","2016-08-15T00:00:00.000","Holland","Allegan","Expansion","Grant","360000.00","0.00","4888000.00","52917.00","60","-","6","$54,743","0.00","Monitoring","3.84"
"2016","GE Aviation - Muskegon","2016-08-23T00:00:00.000","Muskegon","Muskegon","Expansion","Grant","800000.00","0.00","14481000.00","0.00","100","-","-","-","0.00","Monitoring","4.34"
"2016","Martinrea International Inc.","2016-08-26T00:00:00.000","Auburn Hills","Oakland","Expansion","Grant","420000.00","0.00","5123180.00","0.00","60","-","-","-","0.00","Monitoring","4.43"
"2016","Zhongding USA Cadillac dba Michigan Rubber Products, Inc.","2016-08-29T00:00:00.000","Cadillac","Wexford","Expansion","Grant","600000.00","0.00","4300000.00","0.00","125","-","-","-","0.00","Monitoring","3.61"
"2016","Gemini Group, Inc.","2016-08-29T00:00:00.000","Bingham Township","Huron","Expansion","Grant","700000.00","0.00","48000000.00","0.00","85","-","-","-","0.00","Monitoring","6.01"
"2016","Chem-Trend, Limited Partnership","2016-08-31T00:00:00.000","Howell","Livingston","Expansion","Grant","250000.00","0.00","7686000.00","0.00","25","-","-","-","0.00","Monitoring","4.06"
"2016","The Oakwood Group","2016-09-08T00:00:00.000","Taylor","Wayne","Expansion","Grant","200000.00","0.00","5211500.00","0.00","50","-","-","-","0.00","Monitoring","2.75"
"2016","Yen Group, LLC","2016-09-08T00:00:00.000","Port Huron","Saint Clair","Expansion","Grant","400000.00","0.00","10237800.00","0.00","80","-","-","-","0.00","Monitoring","3.40"
"2016","Royal Technologies Corporation","2016-09-13T00:00:00.000","Hudsonville","Ottawa","Expansion","Grant","400000.00","0.00","33678000.00","0.00","66","-","-","-","0.00","Monitoring","3.64"
"2016","Par Sterile Products, LLC 14","2016-09-15T00:00:00.000","Rochester","Oakland","Expansion","Grant","350000.00","0.00","58400000.00","0.00","30","-","-","-","0.00","Monitoring","3.48"
"2016","Coastal Automotive","2016-09-20T00:00:00.000","Holland","Allegan","Expansion","Grant","436000.00","0.00","6489848.00","0.00","110","-","-","-","0.00","Monitoring","3.22"
"2016","Oerlikon Metco USA, Inc.","2016-09-21T00:00:00.000","Plymouth","Wayne","New","Grant","600000.00","0.00","49700000.00","0.00","67","-","-","-","0.00","Monitoring","3.25"
"2016","Flex-N-Gate","2016-09-29T00:00:00.000","Battle Creek","Calhoun","Expansion","Grant","250000.00","0.00","22300000.00","0.00","59","-","-","-","0.00","Monitoring","2.75"
"2016","DSM Engineering Plastics","2016-04-28T00:00:00.000","Troy","Oakland","Relocation","Grant","250000.00",,"2400000.00",,"33","Not Applicable","Not Applicable","Not Applicable",,"Commitment / No Agreement Executed","4.59"
"2016","Karma (Fisker Automotive, Inc.)","2016-05-26T00:00:00.000","Troy","Oakland","New","Grant","450000.00",,"3644800.00",,"150","Not Applicable","Not Applicable","Not Applicable",,"Commitment / No Agreement Executed","6.60"
"2016","Inteva Products","2016-08-23T00:00:00.000","Adrian","Lenawee","Expansion","Grant","1270000.00",,"23300000.00",,"127","Not Applicable","Not Applicable","Not Applicable",,"Commitment / No Agreement Executed","3.44"
