"a_o","secretaria","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","internado","estrato_socio_economico","correo_electronico"
"2016","BOGOTA","LIC PEDAG MONTFORTIANO                                                                              ","URBANA","KR 53 B 47 12 SUR","2300299 -- 2049693","LUZ MERY REY CASTILLO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"lu_me_re@hotmail.com -- nelson_herna@yahoo.com"
"2016","BOGOTA","COL FERNANDO V DE ARAGON Y CASTILLA                                                                 ","URBANA","CLL. 43 SUR NO.47-76","2300677","JAIRO CORTES MORALES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"MÚLTIPLE DISCAPACIDAD","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","COL PARROQ MONSEÑOR EMILIO DE BRIGARD                                                               ","URBANA","KR 52 C 26 40 SUR","2301074","ROBERTO RAMIREZ CASTRO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO",,,"liceoinfantilsantarita72@hotmail.com"
"2016","BOGOTA","PREESC INTEGRAL                                                                                     ","URBANA","CLL. 38B SUR NO.43-32","2303274","OLGA LUCIA FONSECA","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"TRANSTORNO DEL ESPECTRO AUTISTA,DI-COGNITIVO,LESIÓN NEUROMUSCULAR,SÍNDROME DE DOWN","INGLÉS,FRANCES","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","COL COOP VENECIA                                                                                    ","URBANA","DG 47 A SUR 53 A 95","2305441 -- 2301155 -- 5635412","JANNETH PATRICIA MALDONADO ROJAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COOPERATIVO","COOPERATIVO","NO APLICA","NO",,,"rectoria@cocove.edu.co -- secretaria@cocove.edu.co -- coordinación@hotmail.com"
"2016","BOGOTA","GIMN PEDAG NSTRA SRA DE FATIMA                                                                      ","URBANA","KR 53 A 51 04 SUR","2305950 /2707395","CLAUDIA ANDREA MERCHAN LEON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","PREESCOLAR ESCOLARIZADO_,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","COL TALLER PSICOPEDAG DE LOS ANDES                                                                  ","URBANA","CL 60 A SUR 67 13","2306106","PEDRO IGNACIO BALLEN ALBA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,DI-COGNITIVO,LIMITACIÓN FISICA (MOVILIDAD)",,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","SI",,,"rectoria@tapsandes.edu.co vicerrectoria@tapsandes.edu.co secretaria@tapsandes.edu.co "
"2016","BOGOTA","JARDIN INFANTIL FUNDACION MANUELA ","URBANA","CL 40 A SUR 52 C 34","2306345","MARIA HELENA ROZO BAUTISTA","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","COLEGIO VENECIA (IED)","URBANA","KR 55 49 25 SUR","2307050","ALVARO HENRY CORREDOR ROJAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,"SV-BAJA VISIÓN,DI-COGNITIVO,OTRA DISCAPACIDAD,LIMITACIÓN FISICA (MOVILIDAD),HIPOACUSIA O BAJA AUDICIÓN",,"2",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"coldivenecia6@redp.edu.co"
"2016","BOGOTA","FUND INST TECNOLOGICO DEL SUR                                                                       ","URBANA","KR 29 50 04 SUR","2307195 - -2381018 -- 2383860 -- 2046002","PADRE ALBERTO FORERO CASTRO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,HIPOACUSIA O BAJA AUDICIÓN",,"1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO",,,"rectoria@tecnologicodelsur.edu.co -- coordinaciongeneral@tecnologicodelsur.edu.co"
"2016","BOGOTA","GIMN INF JULIO SIMON BENAVIDES                                                                      ","URBANA","CLL. 36 SUR NO.48-47","2307548","NATIVIDAD MOLINA DE FORERO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"aliciabenavidesr@hotmail.com                      "
"2016","BOGOTA","COLEGIO CIUDAD DE BOGOTA (IED)","URBANA","KR 25 53 B 32 SUR","2307620 -- 2707792","AMANDA UBATE RUSINQUE","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,LIMITACIÓN FISICA (MOVILIDAD),HIPOACUSIA O BAJA AUDICIÓN",,"2",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"cedciudadbogota6@gmail.com"
"2016","BOGOTA","LIC  SANTA ENGRACIA                                                                                 ","URBANA","CL 37 A BIS SUR 68 C 38","2308048 -- 8051108","JINNA BRICITH RIAÑO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SÍNDROME DE DOWN,MÚLTIPLE DISCAPACIDAD",,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"liceosantaengracia@hotmail.com licstaengracia@hotmail.com                    "
"2016","BOGOTA","INST DE EDUC ELEMENTAL PREESCOLAR Y SECUNDARIA  INELPRES                                            ","URBANA","CL 61 SUR 64 37","2308771 - 5636014","LUIS ALFREDO RAMIREZ SANDOVAL","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","SI",,,"inelpres@hotmail.com"
"2016","BOGOTA","LIC ESTRELLITA ESTUDIANTIL                                                                          ","URBANA","KR 64 64 64","2310592","PATRICIA CASTIBLANCO TORRES","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"lee5815@hotmail.com   estrellitaestudiantil@hotmail.com                               "
"2016","BOGOTA","LIC INF CASITA ENCANTADA                                                                            ","URBANA","KR 52 70 36","2311611","MARTHA LUCIA AVILA RUIZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,," casitaencantada@gmail.com"
"2016","BOGOTA","LIC EL RINCONCITO DEL SABER                                                                         ","URBANA","CR. 61A NO.67-22","2312090","ROSALBA RIOS DIAZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"liceo_el_rinconcito_del_saber@hotmail.com         "
"2016","BOGOTA","JARD INF RINCON ALEGRE                                                                              ","URBANA","KR 63 76 53","2313662 / 5442851                                 ","CLARA INES MORA VANEGAS","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"clajira95@hotmail.com"
"2016","BOGOTA","COL MAYOR SAN BENITO APOSTOL                                                                        ","URBANA","KR 69 K 68 89","2316742 /  6306615","MARTHA YANETH MARIN ANGULO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"sanbenito@terra.com.co"
"2016","BOGOTA","INST SANTA INES                                                                                     ","URBANA","KR 46 A 71 85","2319669","MARIA NEIFFE RAMIREZ B.","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","GIMN GRANADINO                                                                                      ","URBANA","KR 16 38 18","2323198 / 2323199                                 ","ANGELA SOCORRO RODRIGUEZ DE AYALA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"gimnasiogranadino@hotmail.com"
"2016","BOGOTA","INST MILIT ANTONIO RICAURTE                                                                         ","URBANA","KR 8 47 52","2323249","JOSE FERNANDO CASASBUENAS CASTILLO","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"imar_125@hotmail.com"
"2016","BOGOTA","JARDÍN INFANTIL EL OSITO PELUSIN","URBANA","CL 45 A BIS 19 36","2325049 -- 7006454 -- 3125233075","XIMENA LÓPEZ PATIÑO","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"jardin@elositopelusin.com"
"2016","BOGOTA","GIMN SANTA ROSA DE LIMA                                                                             ","URBANA","KR 17 33 33","2325784","GLADYS MARGOTH MOJICA DE CHAPARRO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"info@gimnasiosantarosadelima.edu.co"
"2016","BOGOTA","LIC LATINOAMERICANO                                                                                 ","URBANA","CL 28 15 21","2326990","MARIA TERESA GONZALEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","INST TEC CIAL RESTREPO                                                                              ","URBANA","KR 22 A 7 43 SUR","2330014 / 2465685                                 ","MARLENE TERESA ROA B.","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"COMERCIAL,ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"itcrestrepo@yahoo.com                             "
"2016","BOGOTA","COL DE NSTRA SRA DEL PILAR SUR                                                                      ","URBANA","CL 11 SUR 9 11","2330117 -- 2467757","HNA CONCEPCION AMEZQUITA DIAZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"LIMITACIÓN FISICA (MOVILIDAD)",,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO",,,"colpilarsur@gmail.com"
"2016","BOGOTA","CENT INF MADRE DE DIOS TRIBILIN                                                                     ","URBANA","DG 3 A BIS 8 63 ESTE","2330370","HNA FLOR ELVIRA CASTILLO ARCOS","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO",,,"tribilinsmd@hotmail.com"
"2016","BOGOTA","COL ISAAC NEWTON                                                                                    ","URBANA","CL 12 SUR 7 A 66","2331855","FRANCISCO ORTIZ ALFONSO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"identidadcultural@hotmail.com"
"2016","BOGOTA","COL CRISTO REY DEL SUR                                                                              ","URBANA","CLL. 4 SUR NO.15A-13","2332384","OLGA GASPAR NARVAEZ","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","COL JUVENTUD                                                                                        ","URBANA","CR. 19 NO.3-14 Y 3-18","2332557 / 5616164                                 ","MARIA ESTEFANIA SARMIENTO GONZALEZ","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"colegio_juventud@hotmail.com                      "
"2016","BOGOTA","COLEGIO REPUBLICA DEL ECUADOR (IED)","URBANA","CL 7 A SUR 0 50 ESTE","2332566 -- 2469504 -- 2467236","LEONEL UMAÑA PARRA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"coldirepdelecuador4@redp.edu.co"
"2016","BOGOTA","COL DE SALERNO                                                                                      ","URBANA","CL 2 B 5 78","2332579 -- 2335560","LUZ MARINA NEIRA VELOSA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"salerno222@hotmail.com"
"2016","BOGOTA","COLEGIO JOSE MARIA CARBONELL (IED)","URBANA","KR 4 0 43","2333652 -- 2469683 -- 2469967","YOHAN MONTAÑO RAMOS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO",,"1",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"coldijosemariacarb4@redp.edu.co"
"2016","BOGOTA","INST BOGOTA                                                                                         ","URBANA","CL 7 SUR 12 B 56","2334408 / 2469393                                 ","MARÍA MERCEDES HERRERA RUIZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","COLEGIO MI BELLA ANGELITA","URBANA","KR 3 A 11 80 SUR","2334540 -- 2462422","DIANA ALEJANDRA ORJUELA SAENZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"mibellangelita2@yahoo.es -- maryuvela@yahoo.es -- andrea_giraldov@yahoo.com"
"2016","BOGOTA","LICEO SANTA ANA DEL SUR","URBANA","CL 11 A SUR 3 24","2334540  --  4911966","ANDREA GIRALDO VELASQUEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","ÚNICA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"andrea_giraldov@yahoo.com"
"2016","BOGOTA","COL ADVENTISTA EMMANUEL                                                                             ","URBANA","AV 12 SUR 18 13","2334637 / 2891562 /2330488/8053320 ","WILSON E ROJAS B.","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"colegiocae@gmail.com                                  "
"2016","BOGOTA","INST SAN BERNARDO DE LA SALLE                                                                       ","URBANA","CL 2 12 39","2335700","HNO JAIRO ANTONIO HERNANDEZ JAUREGUI  FSC","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO",,,"sec_general@isblasalle.edu.co -- rectoria@isblasalle.edu.co"
"2016","BOGOTA","INST SIERVAS DE LA MADRE DE DIOS                                                                    ","URBANA","TV 8 A ESTE 8 A 12","2337399 -- 2806865","NANCY JANNETH QUINTERO QUINTERO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO",,,"ismds@yahoo.com"
"2016","BOGOTA","JARD INF GOMELITOS                                                                                  ","URBANA","DG 11 SUR 11 05","2338619","MARIA DEL PILAR CIFUENTES","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"jardingnomitos@hotmail.com"
"2016","BOGOTA","COL JARD SANTI STEFFANO                                                                             ","URBANA","AV. 6 ANTIGUA NO.19-43/45","2338732 / 3373059                                 ","GLORIA PATRICIA RIOS","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"santisteffano@latinmail.com                       "
"2016","BOGOTA","JARD INF LOS PINGUINOS                                                                              ","URBANA","CL 5 SUR 13 49","2339919 /  2891850 ","NANCY ESLAVA O.","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"jardininfantillospinguinos@hotmail.com"
"2016","BOGOTA","COLEGIO INTEGRAL ","URBANA","CL 71 13 42","2350078 -- 2558857 -- 8053584","JOHN AUGUSTO BOCANEGRA CIFUENTES","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"ACADÉMICA","6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"info@integralbm.com"
"2016","BOGOTA","JARD INF CARRUSEL                                                                                   ","URBANA","KR 6 57 33","2350350","EDELMIRA PIAMBA RUIZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"nuestrocarrusel@hotmail.com"
"2016","BOGOTA","COL PIO X                                                                                           ","URBANA","IND CR 23 NO.76-33/43","2351061","JOSEFINA GONZALEZ DE MUÑETON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SÍNDROME DE DOWN","INGLÉS,FRANCES","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"colegiopioxjp@hotmail.com                         "
"2016","BOGOTA","COLEGIO SIMON RODRIGUEZ (IED)","URBANA","CL 69 11 27","2358681","ROSARIO EMPERATRIZ BUELVAS GARAY","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"3",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"coldisimonrodrigue2@redp.edu.co"
"2016","BOGOTA","JARD INF CASCANUECES                                                                                ","URBANA","KR 18 94 A 44","2360370 -- 2578580 -- 6230588","MARIA ALICIA DAVILA MORA DE VITTONE","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"jcascanueces@yahoo.com"
"2016","BOGOTA","JARD INF TALLER DE ARTE ARCO IRIS                                                                   ","URBANA","CL 87 9 06","2363700 -- 5305521","MILDRED HELENA VENEGAS CONCHA","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"tallerdeartearcoiris@hotmail.com"
"2016","BOGOTA","JARD INF MI PATO CUA CUA                                                                            ","URBANA","KR 18 A 104 45","2364368 -- 2561911 -- 4782452","ADRIANA ISABEL MONDRAGON CORTES","CENTRO EDUCATIVO",,,,,"COMPLETA",,,,,,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"coordinacionmipatocuacua@hotmail.com -- mipatocuacua@hotmail.com"
"2016","BOGOTA","COL HARVARD                                                                                         ","URBANA","CL 100 47 A 69","2364898","JUAN ANDRES MARTI TORRENTE VALDES","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"colegioharvard@gmail.com"
