"cod_clase","clase","nombre","direccion","barrio","cod_mpio","municipio"
"4","DROGUERIA","SAN GREGORIO","CALLE 2 No 7-27","EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","FARMA CUCUTA PLUS","CALLE 22 # 16-41","ALFONSO LOPEZ","54001","CUCUTA"
"4","DROGUERIA","LA 25 DE CUCUTA","CALLE 25 # 5-03","OSPINA PEREZ","54001","CUCUTA"
"4","DROGUERIA","SAN LUIS","AVDA 2 No. 14-03","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","BOTICA FARMAWELL 2","AV.GRAN Colombia# 9E-21","COLSAG","54001","CUCUTA"
"4","DROGUERIA","CAVIEDES","CLL 18N N° 1-21 LOCAL 1","SANTA HELENA","54001","CUCUTA"
"4","DROGUERIA","FARMA ALEJANDRA PLUS","CALLE 7AN 11E # 20-24","LOS ACACIOS","54001","CUCUTA"
"4","DROGUERIA","LA 33 PLUS","AV. 7 # 32-54","LA HERMITA","54001","CUCUTA"
"4","DROGUERIA","VALLESTHER","CALLE 11 No.20-02","SANTA ANA","54001","CUCUTA"
"12","IPS","CLINICA VASCULAR  MORENO","AVDA 1 # 15-43 CONS 502","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","SANDY","CALLE 17 No. 11-74","LA LIBERTAD","54001","CUCUTA"
"2","AMBULANCIA","EMERMOVIL","CALLE 10 # 9E-08 ED. LAS CASCADAS","LA RIVIERA","54001","CUCUTA"
"4","DROGUERIA","AMISALUD EL CRUCE","AVENIDA 17 16 AN -18","COMUNEROS","54001","CUCUTA"
"4","DROGUERIA","DROMEDIC PLUS","CALLE 13A Norte # 12A-21 LA ISLA","CARLOS PIZARRO","54001","CUCUTA"
"4","DROGUERIA","TUGAR","AVDA 52 # 22-33","ANTONIA SANTOS","54001","CUCUTA"
"4","DROGUERIA","MOTILONES","Cl O TRANSVERSAL 17 # O -23 BARRIO","PUEBLO NUEVO","54001","CUCUTA"
"4","DROGUERIA","LOS PARQUES","CALLE 4 # 15AE-76 AV. LIBERTADORES","SAN EDUARDO","54001","CUCUTA"
"4","DROGUERIA","LA REBAJA PLUS # 2  CUCUTA  ALMACEN DE CADENA Y DROGUERIA","CL 10 NRO. 0 03 CON AV 0 NRO. 10-08/14-18","CENTRO","54001","CUCUTA"
"12","IPS","CENTRO MEDICO Y URGENCIAS SAN RAFAEL","CALLE 12 No. 2-44","LA PLAYA","54001","CUCUTA"
"12","IPS","ESE HOSPITAL MENTAL RUDESINDO SOTO","CALLE 22 # 2-17","GALAN","54001","CUCUTA"
"4","DROGUERIA","VENEZUELA","AVDA 7 No. 4-79","EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","SU GRAN SALUD","CALLE 13A No. 6-38","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","MAXIDROGAS EL PARQUE","CALLE 19 No. 16-73","LA LIBERTAD","54001","CUCUTA"
"12","IPS","CONEURO  - COLSAG","AVDA 11E # 6-41","COLSAG","54001","CUCUTA"
"4","DROGUERIA","YEPES","AVDA 6 No. 11-15","CENTRO","54001","CUCUTA"
"4","DROGUERIA","MANANTIAL PLUS","AVENIDA 19 # 14-29","CAÑO LIMON","54001","CUCUTA"
"4","DROGUERIA","FARMADROGAX  DEL PARQUE","AV 3 #25A-02 LC 2","SAN RAFAEL","54001","CUCUTA"
"12","IPS","LEBLANC CLINICA DE CIRUGIA PLASTICA","AVDA 9 # 10-57","LA RIVIERA","54001","CUCUTA"
"4","DROGUERIA","PRADOS DEL ESTE","AVDA 6 No. 6-137","PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","DROSALUD SUPER","CALLE 6A#1-07","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","FARMAZUR LTDA","AVDA GRAN COLOMBIA N. 11AE-32/34","QUINTA ORIENTAL","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 9","CALLE 4 # 1-90","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","SANTO ANGEL","AVDA KENEDY MZ F 2 LOTE 6","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","FAMILIAR JIMENEZ","CALLE 5A # 11A-87 LOCAL 2","SAN MARTIN","54001","CUCUTA"
"4","DROGUERIA","MARIA C -  CARORA","AVENIDA 11 # 1-20","CARORA","54001","CUCUTA"
"4","DROGUERIA","RAMO UNO","MANZANA F6 L. 20","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","SAN MARTIN DE LOBA","CALLE 1#11-04","SAN MARTIN","54001","CUCUTA"
"4","DROGUERIA","MAS FARMAPLUSS","CALLE 30 # 7-10-  1","LA HERMITA","54001","CUCUTA"
"4","DROGUERIA","CIRO CORZO","CALLE 5 No. 6-16","COMUNEROS","54001","CUCUTA"
"4","DROGUERIA","LEVI PLUS","CALLE 2 # 8-98","EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","TRANSVERSAL","AVENIDA 16 # 9-98","SAN MIGUEL","54001","CUCUTA"
"4","DROGUERIA","BELEN DE UMBRIA","MZ 4 B CASA 3","TORCOROMA III","54001","CUCUTA"
"13","IPS","SERVICIOS ESPECIALIZADOS DEL CORAZÓN FCB S.A.S","CLL 19 # 1-44","BLANCO","54001","CUCUTA"
"4","DROGUERIA","INGLATERRA","AVDA 4 #10-18","CENTRO","54001","CUCUTA"
"4","DROGUERIA","ALBA LUZ","AVDA 7 No. 2AN-26","SEVILLA","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 11","CALLE 11 # 2E-07","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","NATHALY 21","CALLE 21 No. 20-40","SAN JOSE","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISPROFARM","AV. 3 Nº 25-61 CC MAYORISTA LC CM7","SAN MATEO","54001","CUCUTA"
"4","DROGUERIA","JIMENEZ","CALLE 1 No. 9-03.","SAN MARTIN","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 14","Cll 6 # 13-61","LOMA DE BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","COSALUD","CALLE 5 #0-02","COMUNEROS","54001","CUCUTA"
"4","DROGUERIA","FATIMA","CALLE 11 No. 20-108","CUNDINAMARCA","54001","CUCUTA"
"4","DROGUERIA","MAXI REBAJA PLUS","CALLE 22 # 19-93","SAN JOSE","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DROGAS UNIDAS S.A.S","AVENIDA 1 # 5-30","LLERAS","54001","CUCUTA"
"4","DROGUERIA","FARMASALUD LOS OLIVOS","AVENIDA 7 # 7A-02","ANTONIA SANTOS","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 23","Av 6 # 9-21","CENTRO","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 55","AV. O # O-71 LOCAL 1","QUINTA BOSCH","54001","CUCUTA"
"4","DROGUERIA","ANIVERSARIO II","CALLE 11#17A-29","ANIVERSARIO II","54001","CUCUTA"
"4","DROGUERIA","GLOBAL PHARMA # 1","CLL 18 #11-45","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","CRISTO REY FAMILY","AV. 8 # 43-35","CAMILO DAZA","54001","CUCUTA"
"4","DROGUERIA","SU FORMULA","CALLE 4 # 9-99","EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 17","AV. 5 # 24-02","OSPINA PEREZ","54001","CUCUTA"
"4","DROGUERIA","SOCIAL # 2","AV 11 E #5AN -16","SANTA LUCIA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","LINEA VIVA MEDICAL  S.A.S.","Av. 4E # 0N-45","QUINTA BOSCH","54001","CUCUTA"
"4","DROGUERIA","SERVIDROGAS HORIZONTE JS","CALLE 9 # 15-03","CECI PARTE BAJA","54001","CUCUTA"
"4","DROGUERIA","LA NOVENA PLUS","CALLE 9 # 9-05","NIÑA CECI","54001","CUCUTA"
"4","DROGUERIA","SUPER DROGAS LA DOCE","AVENIDA 5#12-10","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","DISFARMA GC SAS EPSDISFARMA 1","AVENIDA 2 Nº 10-60","CENTRO","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE No 10","Av 1B nO 18N-181 MANZANA A LOTE 1","SANTA HELENA","54001","CUCUTA"
"4","DROGUERIA","LA REBAJA DROGUERIA  # 14 CUCUTA","MANZANA 5 LOTE 13","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","DEL NORTE PLUSS","AV- 6 No.4-88","LATINO","54001","CUCUTA"
"4","DROGUERIA","DROGAS EL PROGRESO","CALLE 5 # 5-12","PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","DROGAS PARIS","CALLE 13 No. 2-85","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","EL KIOSKO","AVENIDA 8 # 2 - 05","NIÑA CECI","54001","CUCUTA"
"4","DROGUERIA","ANIVERFARMA PLUS","CALLE 6 # 18-04","ANIVERSARIO I","54001","CUCUTA"
"4","DROGUERIA","KATTY-AN","AVDA 7A No. 5-19","SAN LUIS","54001","CUCUTA"
"12","IPS","CLINICA SANTA ANA","AVDA 11E No. 8-41B","COLSAG","54001","CUCUTA"
"4","DROGUERIA","SHELLY","AVENIDA 13#17-02","LA LIBERTAD","54001","CUCUTA"
"12","IPS","ESE HOSPITAL UNIVERSITARIO ERAZMO MEOZ","AVENIDA 11E # 5AN-71","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","FAMILIAR PLUS","CALLE 5 No. 6-23","PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","LA REBAJA DROGUERIA No.17  CUCUTA","CALLE 18 # 13-07","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","BOTICA DE LA PIEL - CAOBOS","CALLE 15 No. 1E-126","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","FARMA CARCAMO","AVENIDA 5 No 22-45 apto 201","OSPINA PEREZ","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 61","AVENIDA 3E # 4-08","LA CEIBA","54001","CUCUTA"
"4","DROGUERIA","GUASIMALES PLUS","CALLE 15 0E-18","CAOBOS","54001","CUCUTA"
"12","IPS","CLINICA SAN JOSE DE CUCUTA","CALLE 13 No. 1E-74","CENTRO","54001","CUCUTA"
"4","DROGUERIA","DAYHEN PLUS","Cll 5 # 8-17","PANAMERICANO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISTRISALGAL LTDA","CALLE 21 # 0B-50 INT. 103","BLANCO","54001","CUCUTA"
"4","DROGUERIA","FARMASALUD PLUS 7 DE AGOSTO","CALLE 9 # 6-74","NIÑA CECI","54001","CUCUTA"
"4","DROGUERIA","FARMATRECE PLUS","AVENIDA 8 # 13-06","CENTRO","54001","CUCUTA"
"12","IPS","SANAR","CALLE 11E # 5AN","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","ALFONSO LOPEZ","CALLE 22#13A-03","ALFONSO LOPEZ","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 62","AVENIDA 3 # 12-61","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","SERVI FARMA MANASES","AVDA 2 No. 4-110","LA VICTORIA","54001","CUCUTA"
"12","IPS","UNIDAD BASICA PUENTE BARCO DE LEONES","AV 4 #17-89","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","HOSPITALARIA DE CUCUTA SAS","CALLE 30 No. 7-117","BUENOS AIRES","54001","CUCUTA"
"4","DROGUERIA","DROGAS 2000","CALLE 9AN No. 3A-87","EL BOSQUE","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","NITROMEDICAS G.A.","AV, 6E # 6-11 LOC 1","RIVIERA","54001","CUCUTA"
"4","DROGUERIA","LA GRAN ESQUINA","CALLE 8#3N-03","TRIGAL DEL NORTE","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 19","CALLE 19 # 0-10","BLANCO","54001","CUCUTA"
"4","DROGUERIA","HAYDEE# 1","CALLE 10 No 4-55","SAN LUIS","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DROMEDICAS DEL ORIENTE","AV 7 # 0bn-36","SEVILLA","54001","CUCUTA"
"4","DROGUERIA","GENFARMA","CALLE 5 # 5-02","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","CUNDINAMARCA","CALLE 12 # 18-49","CUNDINAMARCA","54001","CUCUTA"
"4","DROGUERIA","CONVIVIR CUCUTA","CALLE 19AN # 2-167 LOCAL 1","PRADOS NORTE","54001","CUCUTA"
"12","IPS","IDIME","CALLE 12A # 1E-24","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","SU FORMULA PLUS","CLL 18A  #11-01","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","ARSAYEDA","CALLE 14#49-03","ANTONIA SANTOS","54001","CUCUTA"
"4","DROGUERIA","BOTICA DE LA MUJER","AVENIDA 0 # 16-33","CAOBOS","54001","CUCUTA"
"12","IPS","ESE IMSALUD","AVDA 0A # 21-133","BLANCO","54001","CUCUTA"
"4","DROGUERIA","MILEAND","AV 12 # 9CN-32","MARIA PAZ","54001","CUCUTA"
"12","IPS","CLINICA OFTALMOLOGICA SAN DIEGO","AVENIDA 1  No. 15-04 ESQUINA","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","PARA TODOS","CALLE 13 No. 0-99","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","E INYECTOLOGIA - A.R.","MZ 4J LOTE 2","TUCUNARE","54001","CUCUTA"
"2","AMBULANCIA","UNIDAD MOVIL DE EMERGENCIAS MEDICAS VITALES SAS","AV. 11E # 2N-22 LOCAL 2","GOVIKA","54001","CUCUTA"
"4","DROGUERIA","SUPERDESCUENTOS A&E","CALLE 21 # 16-78 LOCAL 5","AGUAS CALIENTES","54001","CUCUTA"
"4","DROGUERIA","MAS SALUD MAS VIDA","AVENIDA 35 # 30-74","DIVINA PASTORA","54001","CUCUTA"
"4","DROGUERIA","EXTRAORDINARIA PLUS","AVENIDA 3#8B-13","DOÑA NIDIA","54001","CUCUTA"
"4","DROGUERIA","DRUGSFARMA","AV 52 #16-35","ANTONIA SANTOS","54001","CUCUTA"
"4","DROGUERIA","CONVIVIR DE CUCUTA # 2","AVDA 5 No. 19-64","OSPINA PEREZ","54001","CUCUTA"
"4","DROGUERIA","FARMA JAILYN","AVDA 1  31-79","SAN RAFAEL","54001","CUCUTA"
"4","DROGUERIA","NAZARETH","CALLE 13AN No. 16-24","OLGA TERESA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","MULTIMEDICOS DEL ORIENTE","CLL , 15 # 5-30","LA CABRERA","54001","CUCUTA"
"8","FARMACIA HOMEOPATICA","FARMACIA HOMEOPATICA ABBAFARMA","CLL 15 # 0-35","N/A","54001","CUCUTA"
"4","DROGUERIA","SAN DANIELA Y SANTIAGO","LOTE 37","VEREDA LA ESPERANZA","54001","CUCUTA"
"4","DROGUERIA","FARMARUBI","CALLE 17 # 15-05","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","SOMOS MULTIDROGAS","AVENIDA 11E NO. 3N-134","GOVIKA","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 3","CALLE 20AN # 2-168","PRADOS NORTE","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISTRIFAR CENTER","AVDA 4A #7N-110","ZONA INDUSTRIAL","54001","CUCUTA"
"4","DROGUERIA","CAFAM EXITO SAN MATEO","CENTRO COMERCIAL ÉXITO SAN MATEO","SAN MATEO","54001","CUCUTA"
"16","TIENDA NATURISTA","VIVA BIEN QUINTERO 1","AV 0 #8-69 LC 1","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","PUNTO DE TU SALUD","CALLE 9 # 9E - 110","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","MEGAFARMA PLUS","CALLE 18 No. 23-10","SIMON BOLIVAR","54001","CUCUTA"
"12","IPS","MEDICAMENTO ESPECIALIZADO .S.A.","CALLE 2E No. 13-12 EDF LOS ALMENDROS","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","ASSALUD CUCUTA","Av. 9E No.7-24 LC1","LA RIVIERA","54001","CUCUTA"
"4","DROGUERIA","LA GRAN ROMANITA","MZ. 16 LOTE 1","CLARET","54001","CUCUTA"
"12","IPS","CARDINOR S.A.S.","AVDA 1 # 15-43 EDIF JERICÓ","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMA CRISS","AV 4 #4-19","COMUNEROS","54001","CUCUTA"
"4","DROGUERIA","FARMA SHAYO","CALLE 18 No. 25-10","SIMON BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","ANGEL FARMA","MZ C - 3 LT. 1 LOCAL 1 Y 2","URB. METROPOLIS","54001","CUCUTA"
"4","DROGUERIA","AMISALUD V Y M","MANZANA 3 LOTE 1 #  3-04","TUCUNARE","54001","CUCUTA"
"4","DROGUERIA","OFFIMEDICAS  NORTE","Av. 0 # 16-41","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","PRADOS DEL NORTE","CALLE 23N # 2-152","PRADOS NORTE","54001","CUCUTA"
"4","DROGUERIA","LILIAM - CUCUTA","CALLE 8 # 5N -23","TRIGAL DEL NORTE","54001","CUCUTA"
"4","DROGUERIA","DISPENSARIO ECOPETROL  CUCUTA","CALLE 15 1E-52 APTO 101","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","HOSPITALARIA ESPECIALIZADA","AV 11E #5AN-200","SANTA LUCIA","54001","CUCUTA"
"4","DROGUERIA","SAN AGUSTIN PLUS","MZ J2 LT 7 ETAPA 1","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","JESUS DE LA BUENA ESPEANZA Y4","MZ. D1 CASA 4","URB. TORCOROMA III","54001","CUCUTA"
"4","DROGUERIA","BRAJONATH","Mz. 14 lote 16-02","PALMERAS PARTE ALTA","54001","CUCUTA"
"4","DROGUERIA","FARMA 15 PLUS","AV 5 # 17-29","LA CABRERA","54001","CUCUTA"
"4","DROGUERIA","KOLOB","AVDA 12 # 8CN-42","MARIA PAZ","54001","CUCUTA"
"12","IPS","CLINICA URGENCIAS LA MERCED S.A.S","AV 4 #4-25","LATINO","54001","CUCUTA"
"4","DROGUERIA","PLUS   FARMALEONS","AVENIDA 47 # 4-23","LOS OLIVOS","54001","CUCUTA"
"12","IPS","UNIDAD HEMATOLOGICA ESPECIALIZADA IPS SAS","CALLE 9 # 5E-24","LA RIVIERA","54001","CUCUTA"
"12","IPS","UNIDAD BASICA LOMA DE BOLIVAR","CALLE 6A #  13-78","LOMA DE BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","SERVIPHARMA T Y D","MZ D5  CASA 1","TORCOROMA III","54001","CUCUTA"
"4","DROGUERIA","MEDICAMENTOS LA PASTORA","MZ 1 LOT 14","VALLES DEL RODEO","54001","CUCUTA"
"4","DROGUERIA","AMERICANA EXPRESS XXI  S.A.S.","AVENIDA 2E # 12A-37 LC 4","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","EL UNIVERSO","CALLE 14 # 4-51","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","FARMA SALUD PALMERAS","MZ,35 F LT 1 PARTE BAJA","PALMERAS","54001","CUCUTA"
"4","DROGUERIA","OFFIMEDICAS CENTRO","AV 0 8- 53","CENTRO","54001","CUCUTA"
"4","DROGUERIA","ROMANITA PLUS","CALLE 22 No. 17-01","LA LIBERTAD","54001","CUCUTA"
"12","IPS","IPS INSTITUTO DE VIAS DIGESTIVAS","AVDA 9E # 8A-38","LA RIVIERA","54001","CUCUTA"
"4","DROGUERIA","FARMAVITAL NORTE","AV 20 #19-01 LC 1","SAN JOSE","54001","CUCUTA"
"4","DROGUERIA","& SPA SU AMIGA","CALLE 2 # 0-43 CECI","NIÑA CECI","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE Nº24","AV. 0 # 10-14","CENTRO","54001","CUCUTA"
"4","DROGUERIA","LADMEDIS POPULAR","CALLE 4AE #5-13","POPULAR","54001","CUCUTA"
"4","DROGUERIA","BERBESI","AVENIDA 19 # 7-06 URB. TORCOROMA","SIGLO XXI","54001","CUCUTA"
"4","DROGUERIA","MAX AHORRO","CALLE 3  No. 0N-64","TRIGAL DEL NORTE","54001","CUCUTA"
"4","DROGUERIA","FARMACOMUNEROS","AV. 7 # 3-47","COMUNEROS","54001","CUCUTA"
"12","IPS","CENTRO DE ATENCIO CDI","CALLE 19 # 0-49","BLANCO","54001","CUCUTA"
"4","DROGUERIA","CAMILA Y JENNIFER","CALLE 5 N.19-71","TORCOROMA I","54001","CUCUTA"
"4","DROGUERIA","DISFARMA GC SAS ATALAYA","CALLE 2 # 4-47","COMUNEROS","54001","CUCUTA"
"12","IPS","CORPORACION SOCORRO MEDICO SANTAFE","AVDA 4 No. 3-61","LATINO","54001","CUCUTA"
"4","DROGUERIA","FARMA HORIZONTE PLUS","AVENIDA 6A # 5-107 LC 1 Y 2","PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","POPULAR DE DROGAS","AV.2 No 7-44","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 2","AVDA 0 N°. 8-40 CENTRO","CENTRO","54001","CUCUTA"
"4","DROGUERIA","EL EXITO MOTILONES","AV.1 CLL 23 # 22 -58","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","INGLESA #  1","AVENIDA 4 #7-06","LATINO","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 97","CALLE 13 NRO 1E-67","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","EL PARQUE DE LA CONCORDIA","MZ. R2 #14 AEROPUERTO","LA CONCORDIA","54001","CUCUTA"
"4","DROGUERIA","BIENESTAR Y VIDA SANA","CLL 5 # 7-95 ESQUINA PUESTO DE SALUD","NIÑA CECI","54001","CUCUTA"
"4","DROGUERIA","MARDIA","CALLE 16 # 0-67 LOCAL 1","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","LA NUEVA PAZ DE CUCUTA","AV 1 #14-14","CHAPINERO","54001","CUCUTA"
"4","DROGUERIA","LA ECONOMIA # 869","AV. 4 # 10-10","CENTRO","54001","CUCUTA"
"4","DROGUERIA","VIDACENTER","AV. 1 # 16-39","LA LAGUNA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISPROMEDICS JD","AV 11E #10N-53-1","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","ANDREITA","MANZANA K4  LOTE 18","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","DISPENSARIO # 4","CALLE 8 No 0-42","LATINO","54001","CUCUTA"
"4","DROGUERIA","FARMAPRADOS","CALLE 6 # 7-06","URB. PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","FARMAONCE","CLL 11 # 2-90","CENTRO","54001","CUCUTA"
"4","DROGUERIA","SAN VALENTIN PLUS","CALLE 9 # 17B-49 LOCAL 2","ANIVERSARIO II","54001","CUCUTA"
"16","TIENDA NATURISTA","PUNTO NATURISTA ALMAXIMO","AV.6 # 9-34","CENTRO","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 33","CALLE 15 # 3E-145 LOCAL103","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","LADMEDIS - LA LIBERTAD","CALLE 18A No 13-33","LA LIBERTAD","54001","CUCUTA"
"2","AMBULANCIA","SAMI","Av 5E Nº 9-07 URB.","SAYAGO","54001","CUCUTA"
"4","DROGUERIA","JESDY FARMA","CALLE 13 AN # 10-24","CECILIA CASTRO","54001","CUCUTA"
"4","DROGUERIA","LADMEDIS  ATALAYA","CL 0 N° 9-49 LC 1 Y 2","COMUNEROS","54001","CUCUTA"
"17","VETERINARIA","ANIMAL CENTER","AVENIDA 0 No. 5-26","LLERAS","54001","CUCUTA"
"4","DROGUERIA","FARMAHERREROS","CALLE 13 # 4-29 LIBERTADORES","GARCIA HERREROS","54001","CUCUTA"
"17","VETERINARIA","AGRONEGOCIOS","CALLE 6 # 6-33","LATINO","54001","CUCUTA"
"4","DROGUERIA","DUARQUINT CUCUTA","CLL 22 # 2E 103","TASAJERO","54001","CUCUTA"
"2","AMBULANCIA","SOINSA SAS UTS941","AV 5 #8-34","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","FARMA SIGLO","AV. 17 # 5A - 23","URB. TORCOROMA SIGLO XXI","54001","CUCUTA"
"4","DROGUERIA","CRUZ VERDE ROSETAL","AV. GRAN COLOMBIA # 1E-28","URB. ROSETAL","54001","CUCUTA"
"4","DROGUERIA","SU GRAN SALUD PLUS","Av. 17 # 26-15","AGUAS CALIENTES","54001","CUCUTA"
"4","DROGUERIA","INSERCOOP - LA LIBERTAD","AV.12 #15-18","LA LIBERTAD","54001","CUCUTA"
"12","IPS","LIGA DE LUCHA CONTRA CANCER","CALLE 12 No. 2-38","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","LA ECONOMIA # 12015","CALLE 16 No. 2-02 CENTRO","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","IPS ESPAM SOCIEDAD MEDICA CUCUTA","CALLE 22 # 2E-103","TASAJERO","54001","CUCUTA"
"4","DROGUERIA","SANTA MARTHA MAX  PLUS","AV 2 #17-35","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","LA ESQUINA DE LA SALUD","CALLE KDX #14-03","CORREG BUENA ESPERANZA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","COMERCIALIZADORA NATURSAN","AV. 3 # 20-27","BLANCO","54001","CUCUTA"
"12","IPS","POLICLINICO JUAN ATALAYA","MAZANA 5 LOTE 16","ATALAYA I ETAPA","54001","CUCUTA"
"12","IPS","UNIDAD BASICA LA LIBERTAD","AVENIDA 13 # 18-36","LA LIBERTAD","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","PARACLINICAS","CLL 14 # 1-42","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","DON MARCO - TRIGAL DEL NORTE","CALLE 3N # 0N-03 AEROPUERTO","TRIGAL DEL NORTE","54001","CUCUTA"
"4","DROGUERIA","FARMA SANTI PLUS","AV 10 N 2N-52","SAN MARTIN I","54001","CUCUTA"
"4","DROGUERIA","FARMA MODERNA CARE","Av.5 No. 7-79","CENTRO","54001","CUCUTA"
"4","DROGUERIA","CAMYCENTER","CLL 18 # 0-15","OSPINA PEREZ","54001","CUCUTA"
"12","IPS","CLINICA DE CANCEROLOGIA DEL NORTE DE SANTANDER","AVENIDA 2 # 17-94","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","BELEN DE UMBRIA # 2","MZ C6 LT 3","TORCOROMA III","54001","CUCUTA"
"12","IPS","AUDIFARMA CAOBOS","AV 0 # 15-50 CLL 15 Y 16","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FRANSAMAN","AV. 20A # 23-86","MAGDALENA","54001","CUCUTA"
"4","DROGUERIA","LA HERMITA","CALLE 34 # 7-93  ATALAYA","LA HERMITA","54001","CUCUTA"
"4","DROGUERIA","MIA","AV. 9E # 6 BN-29 LOCAL 1","CEIBA II","54001","CUCUTA"
"4","DROGUERIA","EL PARQUECITO","TRANSVERSAL 17 No. 3-20","LOS ALPES","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DEPROFARMA","CALLE  3N # 9E-34","GOVIKA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","IMPORTADORA  MEDICA LOS ANDES","EDIF. NISPERAL #12-35 LC 4E-79/TRASLADO AV 3AE #13A-37","LA RIVIERA / CAOBOS","54001","CUCUTA"
"4","DROGUERIA","ALEXMAR","AVENIDA 3 # 17-08","SAN LUIS","54001","CUCUTA"
"12","IPS","IPS CLINICAL HOUSE","AVDA  1E # 11-152","QUINTA VELEZ","54001","CUCUTA"
