"cod_sed","secretaria","codigo_institucion","nombre_institucion","codigo_programa","nombre_rpograma","cod_dpto","departamento","cod_mpio","municipio","localidad","direccion","sede","estado_programa","registro","fecha_registro","area_desempe_o","area_desempe_o_salud","tipo_certificado","subtipo_certificado","escolaridad","jornadas","costo","duraci_n_horas","numero_certificaci_n","tipo_certificaci_n","certificado_calidad","estado_certificaci_n","entidad_emisora","fecha_otorgamiento","fecha_vencimiento","latitud","longitud","a_o_corte","mes_corte","fecha_corte"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","7782","CENTRO DE FORMACION INTEGRAL SAN CAMILO","32099","TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO","11","BOGOTÁ D.C.","11001","BOGOTÁ","SANTA FE","CALLE 1 nUMERO 9 - 50","CENTRO DE FORMACION INTEGRAL SAN CAMILO","REGISTRO POR PRIMERA VEZ","030016(4)","2014-10-09T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","OTRO","DIURNA,NOCTURNA,FIN DE SEMANA","2400000","1500","NO","CP-5380-2015","NTC 5581","BUREAU VERITAS","VENCIDO","2014-03-31T00:00:00.000","2017-03-30T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3782","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MONTERÍA","4054","CORPORACION EDUCATIVA INCOC","10794","AUXILIAR ADMINISTRATIVO","23","CÓRDOBA","23001","MONTERIA",,"CARRERA 6 No.27-66","CORPORACION EDUCATIVA INCOC","REGISTRO RENOVADO","2223-16-01","2016-11-16T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","5255000","740","SI","SG2019002341 K","NTC 5581","COTECNA","RENOVADO","2019-02-06T00:00:00.000","2022-02-05T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3782","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MONTERÍA","4064","FUNDACIÓN ACADEMIA SINÚ","10725","TECNICO LABORAL EN SISTEMAS","23","CÓRDOBA","23001","MONTERIA",,"CALLE 30 No. 8-68","ACADEMIA SINU","REGISTRO RENOVADO","0598-1","2014-04-23T00:00:00.000","CIENCIAS NATURALES APLICADAS Y RELACIONADAS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,","2110000","1250","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3819","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA","8177","CENTRO DE ESTUDIOS TECNICOS LABORALES DE COLOMBIA 3 - CESTELCO","35185","TÉCNICO LABORAL EN AUXILIAR EN VETERINARIA","76","VALLE DEL CAUCA","76109","BUENAVENTURA",,"CRA 9 #5-18","I.E PASCUAL DE ANDAGOYA","REGISTRO POR PRIMERA VEZ","1716","2015-12-29T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","4080000","1344","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3816","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ","7934","CAJA DE COMPENSACION FAMILIAR DE FENALCO  DELTOLIMA-COMFENALCO","39127","TÉCNICO LABORAL EN ADMINISTRACIÓN EN SISTEMAS INFORMÁTICOS","73","TOLIMA","73001","IBAGUÉ",,"CALLE 125 ENTRE CARRERAS 18 D SUR Y 18 BIS SUR CIUDADELA COMFENALCO","COMFENALCO","REGISTRO POR PRIMERA VEZ","1050-002402-04","2017-08-31T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","OTRO","DIURNA,NOCTURNA,FIN DE SEMANA","3338850","720","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3826","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL PUTUMAYO","8645","Instituto Santafe","45424","TÉCNICO LABORAL EN AUXILIAR EN SALUD PÚBLICA","86","PUTUMAYO","86568","PUERTO ASÍS",,"Calle 12 N° 30-93","INSTITUTO SANTAFE","REGISTRO POR PRIMERA VEZ","4320","2019-09-30T00:00:00.000","SALUD","AUXILIAR EN SALUD PÚBLICA","TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","6645000","1750","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3818","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI","6962","UNIVERSIDAD SANTIAGO DE CALI ( extension universitaria)","16705","TÉCNICO LABORAL EN AUXILIAR CONTABLE Y FINANCIERO","76","VALLE DEL CAUCA","76001","CALI",,"Carrera 8 No. 8-17 Barrio: Santa Rosa","UNIVERSIDAD SANTIAGO DE CALI ( extension universitaria)","REGISTRO RENOVADO","3312","2019-05-15T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2200000","1008","SI","CO17/7543","NTC 5581","SGS COLOMBIA","RENOVADO","2017-03-15T00:00:00.000","2023-03-14T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3799","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO","1404","CENTRO DE  FORMACION TECNICA  CINAR  SISTEMAS","11332","TECNICO LABORAL POR COMPETENCIAS EN GESTION EMPRESARIAL","52","NARIÑO","52001","PASTO",,"CALLE 13 No 23-83","CENTRO DE FORMACION TECNICA CINAR SISTEMAS","REGISTRO MODIFICADO","2522-2","2016-09-19T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2190000","1500","NO",,,,,,,"1.212855","-77.283129","2020","11","2020-11-30T00:00:00.000"
"4909","SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA","826","INSTITUTO CENTRO DE SISTEMAS AVANZADOS LTDA - ICSA","3824","TÉCNICO LABORAL EN AUXILIAR EN ENFERMERÍA","8","ATLÁNTICO","8001","BARRANQUILLA",,"CARRERA 42B No. 76 - 61","SEDE 1","REGISTRO RENOVADO","07266-4","2018-06-25T00:00:00.000","SALUD","AUXILIAR EN ENFERMERÍA","TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,FIN DE SEMANA,","2700000","1650","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3797","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO","9254","POLITÉCNICO SANTAFÉ DE BOGOTÁ","46316","TÉCNICO LABORAL EN TÉCNICO DE SEGURIDAD OCUPACIONAL","50","META","50001","VILLAVICENCIO",,"CARRERA 33 No.22-64","POPLITÉCNICO SANTAFÉ DE BOGOTÁ","REGISTRO POR PRIMERA VEZ","3717-5","2019-11-08T00:00:00.000","EXPLOTACIÓN PRIMARIA Y EXTRACTIVA",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","3600000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","8945","UNIVERSITARIA DE COLOMBIA","41802","TÉCNICO LABORAL EN ATENCIÓN Y EDUCACIÓN INTEGRAL A LA PRIMERA INFANCIA","11","BOGOTÁ D.C.","11001","BOGOTÁ","SANTA FE","Carrera 7 No. 35 - 85","UNIVERSITARIA DE COLOMBIA","REGISTRO POR PRIMERA VEZ","03-0015-5","2018-08-01T00:00:00.000","CIENCIAS SOCIALES, EDUCATIVAS,RELIGIOSAS Y SERVICIOS GUBERNAMENTALES",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","4800000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4911","SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA","8379","CENTRO TECNICO DE FORMACIÒN COLOMBIANO ""CENTEFOC""","40842","TÉCNICO LABORAL AUXILIAR EN SERVICIOS HOTELEROS","47","MAGDALENA","47001","SANTA MARTA",,"Avenida LIbertador No. 27-237  Segundo Piso","CENTRO TECNICO DE FORMACIÒN COLOMBIANO ""CENTEFOC""","REGISTRO POR PRIMERA VEZ","0083","2018-01-23T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2680000","1056","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3806","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA","2642","INSTITUTO LATINOAMERICANO DE EDUCACION IDONTEC S.A.","11601","TECNICO LABORAL EN AUXILIAR CONTABLE","66","RISARALDA","66001","PEREIRA",,"CARRERA 11 BIS 35-21","PRINCIPAL","REGISTRO RENOVADO","4937-3","2018-05-17T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2136000","1170","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3806","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA","2545","ACADEMIA NACIONAL DE APRENDIZAJE  ANDAP","36912","TÉCNICO LABORAL POR COMPETENCIAS EN ASESOR COMERCIAL Y DE CONTACCENTER","66","RISARALDA","66001","PEREIRA",,"AV. 30 DE AGOSTO 36-07 EDIFICIO MONTECARLO","PRINCIPAL","REGISTRO POR PRIMERA VEZ","3691-1","2016-08-10T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","3210900","1320","SI","30.312-1","NTC 5581","CELAC","RENOVADO","2011-12-12T00:00:00.000","2020-12-11T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3763","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TURBO","4435","TECNICOM DE URABA (INSTITUTO TÉCNICO EN COMPUTACIÓN)","45449","TÉCNICO LABORAL EN AGENTE TURÍSTICO Y HOTELERO","5","ANTIOQUIA","5837","TURBO",,"CARRERA 13 No. 100-33","PRINCIPAL","REGISTRO POR PRIMERA VEZ","14528","2018-09-27T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1476000","1000","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3824","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA","6537","ESCUELA DE EDUCACION PARA EL DESARROLLO DE COLOMBIA ESEDCO","31775","TÉCNICO LABORAL EN AUXILIAR EN SERVICIOS FARMACÉUTICOS","81","ARAUCA","81736","SARAVENA",,"Carrera 15 No.16-72","TAME","REGISTRO POR PRIMERA VEZ","1411","2015-05-06T00:00:00.000","SALUD","AUXILIAR EN SERVICIOS FARMACÉUTICOS","TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2536","1670","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3759","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN","1934","POLITÉCNICO MAYOR","37266","TÉCNICO LABORAL EN ASISTENTE DE COMERCIO EXTERIOR","5","ANTIOQUIA","5001","MEDELLÍN","MEDELLIN","CALLE 55 Nº 42 - 38","PRINCIPAL","REGISTRO POR PRIMERA VEZ","018559","2016-12-22T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,","3000000","1200","SI","CS-CER564526","NTC 5581","ICONTEC","PRIMERA VEZ","2019-10-04T00:00:00.000","2020-10-19T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","975","FEE ESTUDIO EMPRESARIAL CHAPINERO","43512","TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO EN SALUD","11","BOGOTÁ D.C.","11001","BOGOTÁ","CHAPINERO","AVENIDA CARACAS No 45 - 22 Barrio: MARLY","FEE ESTUDIO EMPRESARIAL PRINCIPAL CHAPINERO","REGISTRO POR PRIMERA VEZ","02-002-3","2019-01-28T00:00:00.000","SALUD","AUXILIAR ADMINISTRATIVO EN SALUD","TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","4200000","1600","SI","CO19.01049","NTC 5663","BUREAU VERITAS","PRIMERA VEZ","2019-04-29T00:00:00.000","2022-04-28T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3826","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL PUTUMAYO","5008","Escuela Colombiana de Ciencias en Salud , Administrativa y Finananciera Mocoa S.A.S","41669","TÉCNICO LABORAL EN EN SALUD PUBLICA","86","PUTUMAYO","86001","MOCOA",,"AVENIDA SAN FRANCISCO","ESCUELA COLOMBIANA DE CIENCIAS EN SALUD ECSALUD MOCOA","REGISTRO POR PRIMERA VEZ","2698-1","2018-07-26T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1375000","1800","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3770","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUNJA","3871","CENTRO DE FORMACIÓN TÉCNICO LABORAL DE TUNJA ""COTEL""","12565","TÉCNICO LABORAL EN SECRETARIADO AUXILIAR CONTABLE","15","BOYACÁ","15001","TUNJA",,"Pasaje de vargas No. 10-87/88","PRINCIPAL","REGISTRO RENOVADO","01118","2019-12-06T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,FIN DE SEMANA,","1290000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3759","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN","4976","ALIANZA CULTURAL COLOMBO FRANCESA DE MEDELLÍN - AFM","44170","CONOCIMIENTOS ACADÉMICOS EN LENGUA FRANCESA C2 PARA ADULTOS","5","ANTIOQUIA","5001","MEDELLÍN","MEDELLIN","CARRERA 49 N° 44-94","PRINCIPAL","REGISTRO POR PRIMERA VEZ","201950033716-2","2019-04-17T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","OTRO","DIURNA,NOCTURNA,FIN DE SEMANA","16605000","1080","SI","CO18/8010","NTC 5580","SGS COLOMBIA","PRIMERA VEZ","2018-04-02T00:00:00.000","2021-04-01T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","4557","CENTRO ELECTRONICO DE IDIOMAS  FUNCEI","4574","CONOCIMIENTOS ACADEMICOS EN ALEMAN B2","11","BOGOTÁ D.C.","11001","BOGOTÁ","SUBA","CALLE 146 B No. 91-71 piso 3 Barrio: CENTRO SUBA","CENTRO ELECTRONICO DE IDIOMAS FUNCEI - SUBA","REGISTRO RENOVADO","110218-13","2016-02-26T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","NO APLICA","DIURNA,NOCTURNA,FIN DE SEMANA","1990000","200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3797","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO","3195","INANDINA","42787","TÉCNICO LABORAL EN AUXILIAR EN SERVICIOS FARMACÉUTICOS","50","META","50001","VILLAVICENCIO",,"CALLE 26 NO.36-49","INANDINA","REGISTRO POR PRIMERA VEZ","3019-3","2018-10-11T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","5400000","800","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3820","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUGA","7959","INSTITUTO TECNICO EMPRESARIAL DEL VALLE INTEVALLE","39399","TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO Y CONTABLE","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA",,"CARRERA 9 No. 6-41","INSTITUTO TECNICO EMPRESARIAL DEL VALLE","REGISTRO POR PRIMERA VEZ","SEM-1900-415","2017-06-02T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2475000","960","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3779","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CESAR","7153","UNIDADES TECNICAS DEL CESAR ""UTC""","18580","TÉCNICO LABORAL EN AUXILIAR CONTABLE Y ADMINISTRATIVO","20","CESAR","20011","AGUACHICA",,"CRA 15 N° 3 -124","UNIDADES TÉCNICAS DEL CESAR - AGUACHICA","REGISTRO RENOVADO","001743","2019-03-19T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2100000","1000","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3798","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO","7573","INSTITUTO DE EDUCACIÓN TÉCNICA INESUR","32948","TÉCNICO LABORAL POR COMPETENCIAS EN SISTEMAS INTEGRADOS","52","NARIÑO","52260","EL TAMBO",,"I.E SAGRADO CORAZÓN DE JEUS","INSTITUTO DE EDUCACIÓN TÉCNICA INESUR","REGISTRO POR PRIMERA VEZ","3104-3","2014-08-14T00:00:00.000","CIENCIAS NATURALES APLICADAS Y RELACIONADAS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","NO APLICA","FIN DE SEMANA,,","1016000","800","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3781","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA","7077","CENTRO DE ESTUDIOS TÉCNICOS ""CEPRODENT""","17374","TÉCNICO LABORAL EN AUXILIAR EN MANEJO AMBIENTAL","23","CÓRDOBA","23855","VALENCIA",,"IE MANUELA BELTRAN","CENTRO DE ESTUDIOS TÉCNICOS ""CEPRODENT""","REGISTRO POR PRIMERA VEZ","757-3","2013-08-06T00:00:00.000","OFICIOS, OPERACIÓN DE EQUIPO Y TRANSPORTE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,FIN DE SEMANA,","1200000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3763","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TURBO","706","INSTITUTO TECNICO EN COMPUTACION Y SISTEMAS  INTECOS","33392","TÉCNICO LABORAL POR COMPETENCIA EN REPARACIÓN Y ENSAMBLE DE COMPUTADORES","5","ANTIOQUIA","5837","TURBO",,"CRA 14 No. 100-25 SEGUNDO PISO","INSTITUTO TECNICO EN COMPUTACION Y SISTEMAS INTECOS","REGISTRO MODIFICADO","2261","2016-09-06T00:00:00.000","PROCESAMIENTO, FABRICACIÓN Y ENSAMBLAJE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","1392000","1190","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4909","SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA","7264","CORPORACION EDUCATIVA DEL LITORAL","43826","TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO.","8","ATLÁNTICO","8001","BARRANQUILLA",,"CALLE 79 No. 42F - 110","SEDE 1","REGISTRO POR PRIMERA VEZ","01029-2","2019-01-28T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2220000","1216","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3759","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN","5408","CORPORACIÓN INSTITUTO TÉCNICO DE TRANSITO Y TRANSPORTE INTRANSITO","43446","TÉCNICO LABORAL EN AUXILIAR CRIMINALÍSTICO EN HECHOS VIALES","5","ANTIOQUIA","5001","MEDELLÍN","MEDELLIN","CALLE 55 N° 45 - 25","PRINCIPAL","REGISTRO POR PRIMERA VEZ","201850094821-3","2019-01-14T00:00:00.000","CIENCIAS SOCIALES, EDUCATIVAS,RELIGIOSAS Y SERVICIOS GUBERNAMENTALES",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","4429628","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3791","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE NEIVA","629","INSTITUTO COLOMBIANO DE EDUCACIÓN PARA EL TRABAJO INCEP","15391","TÉCNICO LABORAL EN COCINA Y ADMINISTRACIÓN DE RESTAURANTES","41","HUILA","41001","NEIVA",,"CRA 7#9-15 PISO 2","PRINCIPAL","REGISTRO RENOVADO","1399","2018-05-24T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","3300000","1496","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","4616","FUNDACION MISIONEROS DIVINA REDENCIÓN SAN FELIPE NERI","36611","TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO","11","BOGOTÁ D.C.","11001","BOGOTÁ","SUBA","Carrera 90 No. 149-73","FUNDACION MISIONEROS DIVINA REDENCIÓN SAN FELIPE NERI","REGISTRO POR PRIMERA VEZ","110009-6","2015-01-15T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,","0","1480","SI","SG2019008341 K","NTC 5581","COTECNA","RENOVADO","2016-01-12T00:00:00.000","2022-03-13T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"4909","SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA","762","FUNDACION PARA LA CAPACITACION PROFESIONAL FUNCAP","42873","TÉCNICO LABORAL EN AUXILIAR DE ALIMENTOS Y BEBIDAS","8","ATLÁNTICO","8001","BARRANQUILLA",,"CALLE 68B No. 34B - 48","SEDE 1","REGISTRO POR PRIMERA VEZ","10854-1","2018-10-25T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","3000000","1216","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3794","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA","4656","INSTITUTO PENTECOSTAL DE CAPACITACION TECNICA INSPECAT","1836","TECNICO LABORAL POR COMPETENCIAS EN CONTABILIDAD SISTEMATIZADA","47","MAGDALENA","47053","ARACATACA",,"CALLE 8 E - 1 BARRIO LAS DELICIAS","INSTITUTO PENTECOSTAL DE CAPACITACION TECNICA INSPECAT","REGISTRO RENOVADO","1055-3","2016-10-28T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,,","1600000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4910","SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA","9341","CENTRO DE IDIOMAS CINCINNATI LINGUA S.A.S","45260","CONOCIMIENTOS ACADÉMICOS EN LENGUA EXTRANJERA INGLES NIVEL MCERL A1","13","BOLÍVAR","13001","CARTAGENA",,"VIA MAMONAL KM 1. CENTRO LOGISTICO BLOC PORT OF. 30 2do PISO Barrio: MAMONAL","PRINCIPAL","REGISTRO POR PRIMERA VEZ","6333","2019-08-21T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","1715800","160","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"10850","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FACATATIVÁ","8611","POLITÉCNICO  INNOVA SAS","38786","TÉCNICO LABORAL EN AUXILIAR DE NOMINA Y PRESTACIONES","25","CUNDINAMARCA","25269","FACATATIVÁ",,"Calle 7 No 4-33","POLITECNICO  INNOVA   SAS","REGISTRO POR PRIMERA VEZ","1335","2017-07-28T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2786000","711","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3758","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA","6744","INSTITUCIÓN DE EDUCACIÓN PARA EL TRABAJO Y EL DESARROLLO HUMANO ""CATÓLICA AGROPECUARIA""","33513","TÉCNICO LABORAL EN TURISMO","5","ANTIOQUIA","5390","LA PINTADA",,"Avenida del Liceo","JERICÓ","REGISTRO POR PRIMERA VEZ","201500308731-5","2015-12-15T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","FIN DE SEMANA,,","726400","990","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3820","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUGA","4049","POLITECNICO SAN MATEO","17071","TÉCNICO LABORAL EN PRODUCCION DE MEDIOS AUDIOVISUALES","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA",,"CALLE 5 SUR No. 8A - 17","POLITECNICO SAN MATEO","REGISTRO POR PRIMERA VEZ","0000","2010-10-29T00:00:00.000","ARTE, CULTURA, ESPARCIMIENTO Y DEPORTES",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,FIN DE SEMANA,","2060000","936","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4909","SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA","3330","CORPORACION INTERNACIONAL DE EDUCACION INTEGRAL ELYON YIREH","3597","TECNICO LABORAL EN AUXILIAR EN RECURSOS HUMANOS","8","ATLÁNTICO","8001","BARRANQUILLA",,"CRA 38 No. 54 - 60","SEDE 1","REGISTRO RENOVADO","06822-2","2015-11-27T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","2976000","960","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
