"secretaria","codigodepartamento","nombredepartamento","codigomunicipio","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","niveles","grados","modelos"
"CAQUETA","18","CAQUETÁ","18029","ALBANIA","283029000389","C.E LA CHORROSA","RURAL","VDA LA CHORROSA","3138921923","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","344035000012","CENTRO EDUCATIVO CAMINO AL FUTURO","URBANA","CL 4 1 B 376","0","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","244430003085","CENTRO EDUCATIVO EDUARDO PINTO DE PORCIOSA","RURAL","CALLE 2 # 2 -02","3153925687","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,20,21",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","244430000311","CENTRO EDUCATIVO LOS REMEDIOS","RURAL","COR. DE LOS REMEDIOS","3205375836","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,20,21,22",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","244035003432","CENTRO ETNOEDUCATIVO RURAL UTPURAI","RURAL","CORREGIMIENTO DE WARE WAREN",,"PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","244430001805","CENTRO ETNOEDUCATIVO WARE WAREN","RURAL","COR. DE WARE WAREN","3135439751","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","344430001303","COLEGIO ALBANIA","URBANA","CL 1 A 6 06","3505689 - 3505648","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","344035003348","COLEGIO CRISTIANO MANAHAIN","URBANA","DG 2 1 35",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9",
"SANTANDER","68","SANTANDER","68020","ALBANIA","168020000374","COLEGIO DEPARTAMENTAL INTEGRADO SAGRADO CORAZON DE JESUS","RURAL,URBANA","CASCO URBANO","3144513768-3112651962","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"SANTANDER","68","SANTANDER","68020","ALBANIA","268020000531","COLEGIO RAFAEL URIBE URIBE","RURAL","CORREGIMIENTO LA MESA","3167575619","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","344035003356","COLEGIO SAGRADO CORAZON DE JESUS","URBANA","IND CL 2 3 - 64B",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CAQUETA","18","CAQUETÁ","18029","ALBANIA","183029000619","I.E ALBANIA","URBANA","CL 5 KR 1","4303041 - 4303084 - 3123068546","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,23,24,25,26,99",
"CAQUETA","18","CAQUETÁ","18029","ALBANIA","218029000803","I.E EL DORADO","RURAL","INSP EL DORADO","3187651894","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","244430000884","I.E. RURAL MARIA AUXILIADORA DE CUESTECITAS","URBANA","CL 9 5 01","3186953500 -3148757591","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","244430002097","INSTITUCION EDUCATIVA SAN RAFAEL DE ALBANIA","URBANA","CL 4 1 B 175","7775238-3157246749","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"LA GUAJIRA","44","LA GUAJIRA","44035","ALBANIA","244035003181","INSTITUCION ETNOEDUCATIVA RURAL AKUAIPA INTERNADO INDIGENA DE ALBANIA","RURAL","COR. DE WARE WAREN","3153737815","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,99",
"SANTANDER","68","SANTANDER","68020","ALBANIA","468020000018","INSTITUTO DE EDUCACION RURAL SANTA MARIA DEL CAMINO ","URBANA","KR 2 3 25","3143885528","MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"SANTANDER","68","SANTANDER","68020","ALBANIA","268020000492","INSTITUTO INTEGRADO DE COMERCIO EL HATILLO","RURAL","CORREGIMIENTO EL HATILLO","3103305481-3123206483","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,23,25,26",
"VALLE","76","VALLE DEL CAUCA","76020","ALCALÁ","476020000249","IE ARTURO GOMEZ JARAMILLO","RURAL,URBANA","VDA SAN FELIPE","3116056560","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"VALLE","76","VALLE DEL CAUCA","76020","ALCALÁ","176020000032","IE SAN JOSE","URBANA","CL 5 5 82","2004125-3147137172","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21",
"NARIÑO","52","NARIÑO","52022","ALDANA","252022000143","CENTRO EDUCATIVO ALTO MUESAS","RURAL","VEREDA ALTO MUESAS","3183650153","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52022","ALDANA","252022000054","CENTRO EDUCATIVO CAUPUERAN","RURAL","VDA CAUPUERAN ALDANA","3174085863","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52022","ALDANA","252022000046","CENTRO EDUCATIVO EL CHORRILO","RURAL","VEREDA EL CHORRILLO","3147531500","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52022","ALDANA","252022000101","CENTRO EDUCATIVO GUESPUD","RURAL","VEREDA GUESPUD","3137205631","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52022","ALDANA","252022000127","CENTRO EDUCATIVO LA LAGUNA","RURAL","ALDANA","3188448170","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52022","ALDANA","252022000011","CENTRO EDUCATIVO MUESAS","RURAL","VEREDA MUESAS","3168146638","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52022","ALDANA","452022000118","INSTITUCION EDUCATIVA COMERCIAL SAN LUIS","RURAL","SAN LUIS","7739646 - 3168919542","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21",
"NARIÑO","52","NARIÑO","52022","ALDANA","152022000084","INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL PILAR","RURAL,URBANA","VDA PAMBARROSA","7777279","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5021","ALEJANDRÍA","105021000139","I. E. PROCESA DELGADO","RURAL,URBANA","CL 22 20 60","8660019","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5021","ALEJANDRÍA","305021000359","INSTITUTO REGIONAL COREDI                                                      ","URBANA","CL 9 19 65","8660257","MEDIA,BÁSICA SECUNDARIA","6,7,8,9,10,11",
"MAGDALENA","47","MAGDALENA","47030","ALGARROBO","447030010476","CENT EDUC SAN MARTIN DE LOBA","URBANA","CL 3 CL 5 BR B SAN MARTIN","0","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"MAGDALENA","47","MAGDALENA","47030","ALGARROBO","347030001413","COLEGIO BETEL","URBANA","BARRIO EL CARMEN","3157453619","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9",
"MAGDALENA","47","MAGDALENA","47030","ALGARROBO","347030010485","COLEGIO LOS PITUFOS","URBANA","ALGARROBO",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"MAGDALENA","47","MAGDALENA","47030","ALGARROBO","347555027567","CORPORACION EDUCATIVA CHARLES DICKENS","URBANA","CR 16 NO 6-56",,,,
"MAGDALENA","47","MAGDALENA","47030","ALGARROBO","247030000200","INSTITUCION EDUCATIVA DEPARTAMENTAL ALGARROBO","URBANA","CL 1 1 1","3135329153","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"MAGDALENA","47","MAGDALENA","47030","ALGARROBO","247030000595","INSTITUCION EDUCATIVA DEPARTAMENTAL LOMA DEL BALSAMO","RURAL","LOMA DEL BALSAMO","3204176128","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"MAGDALENA","47","MAGDALENA","47030","ALGARROBO","247030000641","INSTITUCION EDUCATIVA DEPARTAMENTAL RAFAEL NU¿EZ","URBANA,RURAL","BARRIO 26 DE JULIO","3156516869","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"MAGDALENA","47","MAGDALENA","47030","ALGARROBO","347030010540","JARDIN INFANTIL SEMILLITAS","URBANA","KR 9 11 33",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"MAGDALENA","47","MAGDALENA","47030","ALGARROBO","447030001531","JARIDN INFANTIL PILATUNAS","URBANA","KR 13 10 23","0","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4",
"HUILA","41","HUILA","41020","ALGECIRAS","341020000947","ATENEO AUTONOMO DE COLOMBIA","URBANA","IND CENTRO",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"HUILA","41","HUILA","41020","ALGECIRAS","341020000734","COL ADVENTISTA DE ALGECIRAS","URBANA","KR 7 2 08","3212050981","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"HUILA","41","HUILA","41020","ALGECIRAS","241020000047","IE EL PARAISO","RURAL","INSP EL PARAISO","3134368168","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"HUILA","41","HUILA","41020","ALGECIRAS","141020000018","IE JUAN XXIII","RURAL,URBANA","KR 5 # 5-53","8382087-3133937662","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,15,20,21,22,23,24,25,26,99",
"HUILA","41","HUILA","41020","ALGECIRAS","241020000021","IE LA ARCADIA","RURAL","INSP LA ARCADIA","3208553782-3132951569","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"HUILA","41","HUILA","41020","ALGECIRAS","241020000268","IE LA PERDIZ","RURAL","VDA LA PERDIZ","3183803311","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"HUILA","41","HUILA","41020","ALGECIRAS","241020000331","IE LOS NEGROS","RURAL","VDA EL KIOSCO","3134670693","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"HUILA","41","HUILA","41020","ALGECIRAS","241020000187","IE QUEBRADON SUR","RURAL","VDA QUEBRADON SUR",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","219022000201","CENTRO EDUCATIVO CORTADERAS","RURAL","VEREDA PUCARA","3122818970","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,20,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","219022000065","CENTRO EDUCATIVO LA HONDA","RURAL","VEREDA LA HONDA","3128715664","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,20,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","219022000405","CENTRO EDUCATIVO LA TARABITA","RURAL","CORREGIMIENTO TARABITA","3146617097","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","219022001207","I.E. LA HERRADURA","RURAL","CORREGIMIENTO LA HERRADURA","3103772232","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","119022000486","I.E. NORMAL SUPERIOR SANTA CLARA","URBANA,RURAL","CALLE 3 # 5-53","267556 -3188133821-3188133803","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,12,13,20,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","219022001096","I.E. SANTA MARIA DE CAQUIONA","RURAL","RESGUARDO INDÍGENA ANACONA DE CAQUIONA","3122228877","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","219022001193","INSTITUCION EDUCATIVA EL TABLON","RURAL","CORREGIMIENTO EL TABLON","3128308134-3148873536 - 3145676673","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","219022001185","INSTITUCION EDUCATIVA LLACUANAS","RURAL","CORREGIMIENTO LLACUANAS","3207641112","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","119022001172","INSTITUCION EDUCATIVA SAN LUIS","URBANA,RURAL","CL. 3 A. 2-24 LA PORTADA","267541  3148915706-3146317445","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19022","ALMAGUER","519022000001","LIC TEC SUPERIOR ADSCRITO CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA","RURAL,URBANA","CALLE 3 NO. 2-24","3127760146","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"BOYACA","15","BOYACÁ","15022","ALMEIDA","315022000196","I.E. ENRIQUE SUAREZ","RURAL,URBANA","KR 3 # 1 - 15","3153637057","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73024","ALPUJARRA","173024000020","INSTITUCION EDUCATIVA TECNICA FELISA SUAREZ DE ORTIZ","RURAL,URBANA","CR 2 CLL 8 URB VILLA LUZ","2261035","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73024","ALPUJARRA","273024000482","INSTITUCION EDUCATIVA TECNICA LA ARADA","RURAL","IDP EL CARMEN","2490607","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23",
"TOLIMA","73","TOLIMA","73024","ALPUJARRA","373352800008","SERVICIO EDUCATIVO NACIONAL DE ADULTOS -SENDAS  ICONONZO ","URBANA","KR 6 A 4 97",,"MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"HUILA","41","HUILA","41026","ALTAMIRA","341026000035","IE DIVINO SALVADOR","URBANA,RURAL","CL 6 # 3-49","3118087137","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025000361","CE HERMANO ANSELMO MOLANO","RURAL","ALTO BAUDO","3137398169","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025001022","CE INDÍGENA DE VACAL","RURAL","CORREG VACAL","3105495001","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025001065","CE INDÍGENA EUCICIO ISARAMA","RURAL,URBANA","VDA UYABA","3127342988","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025080171","CE INDÍGENA JUAN ANTONIO CHAMORRO","URBANA,RURAL","VDA ANDEUDO","3134146397","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025001219","CE INDÍGENA KATIO BERNARDO ARCE - CEIKABAL","RURAL","CORREG PUERTO INDIO",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025000930","C.E. INDÍGENA NUNCIDÓ","RURAL","COMUN  INDIG  NUNCIDO","3136553250","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025000441","IE FELIPE ABADIA MORENO","RURAL","CHACHAJO","985204740-3206867713-3105427692 ","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227502080088","IE INDÍGENA CHIMÍA DE MIACORA","RURAL","CORREG MIACORA","3147012287","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025000891","IE INDÍGENA DE PUERTO ALEGRE NAUCA","RURAL","CORREG PUERTO ALEGRE NAUCA","3104976392","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025000689","IE INDÍGENA LA PLAYITA","RURAL","COMUN LA PLAYITA","3146423792","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025000051","IE INDÍGENA MARIO CHAMORRO","RURAL,URBANA","CATRU","98 522 40 35- 3117119964","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","127025000498","IE JULIO MEJIA VELEZ","URBANA,RURAL","PIE DE PATO","3217276096","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27025","ALTO BAUDÓ","227025001341","IE MISAEL SOTO CORDOBA","RURAL","PTO ECHEV","3148459938 6714595","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13030","ALTOS DEL ROSARIO","213074000961","I.E. ALEJANDRO DURAN DIAZ","RURAL,URBANA","CABECERA MUNICIPAL  - ALTOS DEL ROSARIO","3135384660","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13030","ALTOS DEL ROSARIO","213074000171","I.E. SAGRADO CORAZON DE JESUS","RURAL,URBANA","CORREGIMIENTO DE LA PACHA","3126920489","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"BOLIVAR","13","BOLÍVAR","13030","ALTOS DEL ROSARIO","213074000189","I.E. SAN ISIDRO","RURAL","VDA. SAN ISIDRO","3123825135","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"TOLIMA","73","TOLIMA","73026","ALVARADO","173026000019","INSTITUCION EDUCATIVA GENERAL ENRIQUE CAICEDO","RURAL,URBANA","CR 3  CLL  6","2820135","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73026","ALVARADO","273026000099","INSTITUCION EDUCATIVA LA TIGRERA","RURAL","VDA LA TIGRERA","3213188071","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23",
"TOLIMA","73","TOLIMA","73026","ALVARADO","273026000587","INSTITUCION EDUCATIVA LUIS CARLOS GALAN SARMIENTO","RURAL","IDP VERACRUZ","521732","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24",
"ANTIOQUIA","5","ANTIOQUIA","5030","AMAGÁ","205030000057","C.E.R URBANO RUIZ","RURAL,URBANA","CORREG. CAMILOCE","8473107","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,21,99",
"ANTIOQUIA","5","ANTIOQUIA","5030","AMAGÁ","105030000010","I. E. ESCUELA NORMAL SUPERIOR AMAGA","RURAL,URBANA","KR 51 46 31","8472017","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,22",
"ANTIOQUIA","5","ANTIOQUIA","5030","AMAGÁ","205030000189","I. E. LUIS CARLOS PARRA MOLINA","RURAL","VDA. LA FERRERIA","8475088 - 8423551 ","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,99",
"ANTIOQUIA","5","ANTIOQUIA","5030","AMAGÁ","405030000633","I.E. NUEVO HORIZONTE","URBANA","VDA. LAS MINAS",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9",
"ANTIOQUIA","5","ANTIOQUIA","5030","AMAGÁ","205030000243","I. E. PASCUAL CORREA FLOREZ","RURAL,URBANA","KR 51 31 10","847 84 14","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,99",
"ANTIOQUIA","5","ANTIOQUIA","5030","AMAGÁ","105030000028","I. E. SAN FERNANDO","RURAL,URBANA","KR 48 45 03","8470596 - 8470034","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5030","AMAGÁ","305030000621","INSTITUTO CODESARROLLO","RURAL","VDA. EL PUEBLITO DE LOS SANCHEZ","4442088 ext 126                         ","MEDIA,BÁSICA SECUNDARIA","6,7,8,9,10,11",
"ANTIOQUIA","5","ANTIOQUIA","5030","AMAGÁ","305030000609","INSTITUTO CORFERRINI                                                                                ","URBANA","KR 50 52 47","8471496","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5031","AMALFI","205031001278","C. E. R.  LA GURRIA","RURAL","VDA. LA GURRIA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21",
"ANTIOQUIA","5","ANTIOQUIA","5031","AMALFI","205031010412","C. E. R. TINITACITA","RURAL","VDA TINITACITA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21",
"ANTIOQUIA","5","ANTIOQUIA","5031","AMALFI","105031010432","I. E. EDUARDO FERNANDEZ BOTERO","URBANA,RURAL","KR 20 GIRARDOT 20 68","830 03 55","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
