"c_digo_de_laboratorio","estado_de_la_acreditaci_n","matriz","componente","actividad","grupo","variable","t_cnica","m_todo","intervalo_de_medici_n_directa","nombre_de_la_estaci_n","ubicaci_n_de_la_estaci_n","latitud","longitud","identificaci_n_de_equipo","nombre_del_laboratorio","nit","contacto","ciudad","departamento","direcci_n","tel_fono","correo","actos_administrativos_que","desde","hasta","acogimiento_a_resoluci_n","canales_de_atenci_n_grupo"
"003","Vigente","Agua","Agua","Análisis","Metales Totales","Zinc","Espectroscopía de Absorción Atómica","SM 3030 E, SM 3111 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Análisis","Compuestos con Nitrógeno","Nitrito","Espectrofotometría","SM 4500-NO2-B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Análisis","Compuestos con Nitrógeno","Nitrógeno Amoniacal","Volumetría","SM 4500-NH3 B, C","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Análisis","Gases Disueltos","Oxígeno Disuelto","Volumetría","SM 4500-O C","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","1463 del 30 de diciembre de 2020","2021-01-20T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Análisis","Fisicoquímicos","Sólidos Suspendidos Totales","Gravimetría","SM 2540 D","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Análisis","Fisicoquímicos","Sólidos Totales","Gravimetría","SM 2540 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Análisis","Fisicoquímicos","Sólidos Sedimentables","Volumétrica","SM 2540 F","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Análisis","Iones","Sulfato","Turbidimetría","SM 4500-SO42- E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Análisis","Agregados","Turbidez","Nefelometría","SM 2130 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Puntual","Determinación In Situ","pH","Electrometría","SM 4500-H+ B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Puntual","Determinación In Situ","Temperatura","Termometría","SM 2550 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Puntual","Determinación In Situ","Oxígeno Disuelto","Electrometría","SM 4500-O G","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","1463 del 30 de diciembre de 2020","2021-01-20T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Puntual","Determinación In Situ","Caudal","Volumétrica","No Aplica","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Compuesto","Determinación In Situ","pH","Electrometría","SM 4500-H+ B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Compuesto","Determinación In Situ","Temperatura","Termometría","SM 2550 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Compuesto","Determinación In Situ","Oxígeno Disuelto","Electrometría","SM 4500-O G","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","1463 del 30 de diciembre de 2020","2021-01-20T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Compuesto","Determinación In Situ","Caudal","Volumétrica","No Aplica","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Integrado en Cuerpo Lótico","Determinación In Situ","pH","Electrometría","SM 4500-H+ B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Integrado en Cuerpo Lótico","Determinación In Situ","Temperatura","Termometría","SM 2550 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Integrado en Cuerpo Lótico","Determinación In Situ","Oxígeno Disuelto","Electrometría","SM 4500-O G","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","1463 del 30 de diciembre de 2020","2021-01-20T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"003","Vigente","Agua","Agua","Muestreo Integrado en Cuerpo Lótico","Determinación In Situ","Caudal","Área x Velocidad","No Aplica","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","Laboratorio de Aguas de la Corporación Autónoma Regional del Quindío - CRQ","890.000.447-8","Hector Fabián Triviño Arbelaez","Armenia","Quindío","Calle 19 N No.19-55","6067460637","laboratorio@crq.gov.co","0559 del 08 de julio de 2020","2020-07-28T00:00:00.000","2024-07-28T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Fisicoquímicos","Acidez","Volumetría","SM 2310 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Fisicoquímicos","Alcalinidad","Volumetría","SM 2320 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Fisicoquímicos","Conductividad","Electrometría","SM 2510 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Iones","Cloruro","Volumetría","SM 4500-Cl- B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Iones","Calcio","Volumetría","SM 3030 B, SM 3500-Ca B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Iones","Calcio","Volumetría","SM 3030 E, SM 3500-Ca B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Agregados","Color Real","Espectrofotometría","SM 2120 C","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Agregados","Color Real","Espectrofotometría","ISO 7887 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Iones","Dureza Total","Volumetría","SM 2340 C","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Iones","Dureza Cálcica","Volumetría","SM 3500-Ca B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Demandas","Demanda Bioquímica de Oxígeno (DBO)","Volumetría","SM 5210 B, SM 4500-O C","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Demandas","Demanda Bioquímica de Oxígeno (DBO)","Electrometría","SM 5210 B, SM 4500-O G","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Demandas","Demanda Química de Oxígeno (DQO)","Volumetría","SM 5220 C","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Otros Compuestos Orgánicos","Fenoles","Espectrofotometría","SM 5530 B, D","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Compuestos con Fósforo","Fósforo Reactivo Total (Leído como Ortofosfato)","Espectrofotometría","SM 4500-P D","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Otros Compuestos Orgánicos","Aceites y Grasas","Gravimetría","SM 5520 D","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Metales Totales","Hierro","Espectrofotometría","SM 3500-Fe B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Iones","Magnesio","Cálculo","SM 3500-Mg B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Compuestos con Nitrógeno","Nitrito","Espectrofotometría","SM 4500-NO2-B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Fisicoquímicos","Sólidos Suspendidos Totales","Gravimetría","SM 2540 D","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Fisicoquímicos","Sólidos Disueltos Totales","Gravimetría","SM 2540 C","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"004","Vigente","Agua","Agua","Análisis","Fisicoquímicos","Sólidos Totales","Gravimetría","SM 2540 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","CONSULTORÍA Y SERVICIOS CONOSER LTDA","800.244.338-3","Guillermo Sarmiento","Bogotá D.C.","Bogotá D.C.","Carrera 27 B No. 70-10","6012312699","conoser@hotmail.com; calidad@conoserltda.com","0885 del 11 de agosto de 2021","2021-09-07T00:00:00.000","2025-09-07T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
