"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","estimated_lost_lifetime_wages","estimated_lost_lifetime_wages_1","lost_tax_revenue","lost_tax_revenue_description","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column","latitude","longitude"
"County","Lycoming","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9140332.286","Lost lifetime wages due to mortality casued by opiod use","280608.20","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","41","41","42","081","(41.3445979226, -77.069424568)","POINT (-77.069424568 41.3445979226)","41.34459792","-77.06942457"
"County","Bradford","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9788839.418","Lost lifetime wages due to mortality casued by opiod use","300517.37","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","8","08","42","015","(41.7911781401, -76.5182562384)","POINT (-76.5182562384 41.7911781401)","41.79117814","-76.51825624"
"County","Delaware","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","14055438.48","Lost lifetime wages due to mortality casued by opiod use","431501.96","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","23","23","42","045","(39.9165786652, -75.4062771212)","POINT (-75.40627712120002 39.9165786652)","39.91657867","-75.40627712"
"County","Sullivan","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","7345108.679","Lost lifetime wages due to mortality casued by opiod use","225494.84","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","57","57","42","113","(41.4480993958, -76.5147922046)","POINT (-76.5147922046 41.4480993958)","41.4480994","-76.5147922"
"County","Washington","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","13157049.63","Lost lifetime wages due to mortality casued by opiod use","403921.42","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","63","63","42","125","(40.1910966345, -80.2518008276)","POINT (-80.2518008276 40.1910966345)","40.19109663","-80.25180083"
"County","Northumberland","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8583673.803","Lost lifetime wages due to mortality casued by opiod use","263518.79","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","49","49","42","097","(40.8515092572, -76.7118842273)","POINT (-76.7118842273 40.8515092572)","40.85150926","-76.71188423"
"County","Clarion","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","7517672.809","Lost lifetime wages due to mortality casued by opiod use","230792.56","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","16","16","42","031","(41.1927912877, -79.4248360769)","POINT (-79.4248360769 41.1927912877)","41.19279129","-79.42483608"
"County","Elk","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9009517.542","Lost lifetime wages due to mortality casued by opiod use","276592.19","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","24","24","42","047","(41.4281941606, -78.6494771322)","POINT (-78.6494771322 41.4281941606)","41.42819416","-78.64947713"
"County","Somerset","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9067609.339","Lost lifetime wages due to mortality casued by opiod use","278375.61","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)","39.97146299","-79.03100206"
"County","Lehigh","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","12999268.08","Lost lifetime wages due to mortality casued by opiod use","399077.53","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","39","39","42","077","(40.6146479416, -75.6009948118)","POINT (-75.6009948118 40.6146479416)","40.61464794","-75.60099481"
"County","Allegheny","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","12613881.22","Lost lifetime wages due to mortality casued by opiod use","387246.15","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","2","02","42","003","(40.4673554298, -79.9861984282)","POINT (-79.9861984282 40.4673554298)","40.46735543","-79.98619843"
"County","Montour","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","16377081.36","Lost lifetime wages due to mortality casued by opiod use","502776.40","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","47","47","42","093","(41.0280182438, -76.6647052668)","POINT (-76.6647052668 41.0280182438)","41.02801824","-76.66470527"
"County","Carbon","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","7626221.213","Lost lifetime wages due to mortality casued by opiod use","234124.99","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)","40.91936701","-75.71107039"
"County","McKean","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8797987.319","Lost lifetime wages due to mortality casued by opiod use","270098.21","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","42","42","42","083","(41.81037073600, -78.57122019980)","POINT (-78.57122019980001 41.810370736)","41.81037074","-78.5712202"
"County","Lackawanna","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8825820.243","Lost lifetime wages due to mortality casued by opiod use","270952.68","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","35","35","42","069","(41.4391006428, -75.6121834524)","POINT (-75.6121834524 41.4391006428)","41.43910064","-75.61218345"
"County","Forest","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9772139.664","Lost lifetime wages due to mortality casued by opiod use","300004.69","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","27","27","42","053","(41.5135787577, -79.2378099483)","POINT (-79.2378099483 41.5135787577)","41.51357876","-79.23780995"
"County","Wayne","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9363852.258","Lost lifetime wages due to mortality casued by opiod use","287470.26","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","64","64","42","127","(41.6496980525, -75.3051535022)","POINT (-75.3051535022 41.6496980525)","41.64969805","-75.3051535"
"County","Huntingdon","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9180310.45","Lost lifetime wages due to mortality casued by opiod use","281835.53","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","31","31","42","061","(40.4161050032, -77.9827661036)","POINT (-77.9827661036 40.4161050032)","40.416105","-77.9827661"
"County","Somerset","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8180096.403","Lost lifetime wages due to mortality casued by opiod use","251128.96","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)","39.97146299","-79.03100206"
"County","Columbia","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8452859.06","Lost lifetime wages due to mortality casued by opiod use","259502.77","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","19","19","42","037","(41.0491208559, -76.4100217975)","POINT (-76.4100217975 41.0491208559)","41.04912086","-76.4100218"
"County","Northampton","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9992019.764","Lost lifetime wages due to mortality casued by opiod use","306755.01","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","48","48","42","095","(40.754595404, -75.3126372576)","POINT (-75.3126372576 40.754595404)","40.7545954","-75.31263726"
"County","Potter","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9653655.113","Lost lifetime wages due to mortality casued by opiod use","296367.21","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","53","53","42","105","(41.7442064382, -77.8987922939)","POINT (-77.8987922939 41.7442064382)","41.74420644","-77.89879229"
"County","Elk","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","10175300.25","Lost lifetime wages due to mortality casued by opiod use","312381.72","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","24","24","42","047","(41.4281941606, -78.6494771322)","POINT (-78.6494771322 41.4281941606)","41.42819416","-78.64947713"
"County","Mercer","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8750671.348","Lost lifetime wages due to mortality casued by opiod use","268645.61","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.26009410790002 41.302377765)","41.30237777","-80.26009411"
"County","Armstrong","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8514091.493","Lost lifetime wages due to mortality casued by opiod use","261382.61","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","3","03","42","005","(40.8150952555, -79.4731689893)","POINT (-79.4731689893 40.8150952555)","40.81509526","-79.47316899"
"County","Indiana","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9538343.101","Lost lifetime wages due to mortality casued by opiod use","292827.13","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","32","32","42","063","(40.6529549748, -79.0933349286)","POINT (-79.0933349286 40.6529549748)","40.65295497","-79.09333493"
"County","Butler","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","10735158.84","Lost lifetime wages due to mortality casued by opiod use","329569.38","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","10","10","42","019","(40.9108318483, -79.9171177889)","POINT (-79.9171177889 40.9108318483)","40.91083185","-79.91711779"
"County","Jefferson","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","8425026.136","Lost lifetime wages due to mortality casued by opiod use","258648.30","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","33","33","42","065","(41.1313909115, -79.0010181419)","POINT (-79.0010181419 41.1313909115)","41.13139091","-79.00101814"
"County","Clinton","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8973334.741","Lost lifetime wages due to mortality casued by opiod use","275481.38","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","18","18","42","035","(41.2328627374, -77.6428376046)","POINT (-77.6428376046 41.2328627374)","41.23286274","-77.6428376"
"County","Indiana","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","10616444.6","Lost lifetime wages due to mortality casued by opiod use","325924.85","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","32","32","42","063","(40.6529549748, -79.0933349286)","POINT (-79.0933349286 40.6529549748)","40.65295497","-79.09333493"
"County","Tioga","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8564190.756","Lost lifetime wages due to mortality casued by opiod use","262920.66","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","59","59","42","117","(41.7733383358, -77.2578807579)","POINT (-77.2578807579 41.7733383358)","41.77333834","-77.25788076"
"County","Fayette","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8149480.187","Lost lifetime wages due to mortality casued by opiod use","250189.04","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","26","26","42","051","(39.919447803, -79.6518963464)","POINT (-79.6518963464 39.919447803)","39.9194478","-79.65189635"
"County","Venango","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9225390.894","Lost lifetime wages due to mortality casued by opiod use","283219.50","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","61","61","42","121","(41.4034125863, -79.7628656104)","POINT (-79.7628656104 41.4034125863)","41.40341259","-79.76286561"
"State","Commonwealth","All","All (0 to 64 years)","2018","2018 Annual","1/1/2017-12/31/2018","651137343.67","Lost lifetime wages due to mortality casued by opiod use","19989916.45","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Wyoming","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","10612693.97","Lost lifetime wages due to mortality casued by opiod use","325809.70","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","66","66","42","131","(41.51892488030, -76.01813003380)","POINT (-76.0181300338 41.5189248803)","41.51892488","-76.01813003"
"County","Philadelphia","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","13771730.86","Lost lifetime wages due to mortality casued by opiod use","422792.14","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","51","51","42","101","(40.0044435384, -75.140236002)","POINT (-75.140236002 40.0044435384)","40.00444354","-75.140236"
"County","Lycoming","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","9477110.668","Lost lifetime wages due to mortality casued by opiod use","290947.30","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","41","41","42","081","(41.3445979226, -77.069424568)","POINT (-77.069424568 41.3445979226)","41.34459792","-77.06942457"
"County","Bradford","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","10613224.57","Lost lifetime wages due to mortality casued by opiod use","325825.99","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","8","08","42","015","(41.7911781401, -76.5182562384)","POINT (-76.5182562384 41.7911781401)","41.79117814","-76.51825624"
"County","Bradford","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","10114484.63","Lost lifetime wages due to mortality casued by opiod use","310514.68","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","8","08","42","015","(41.7911781401, -76.5182562384)","POINT (-76.5182562384 41.7911781401)","41.79117814","-76.51825624"
"County","Lawrence","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9563494.225","Lost lifetime wages due to mortality casued by opiod use","293599.27","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","37","37","42","073","(40.9932503514, -80.3375411446)","POINT (-80.3375411446 40.9932503514)","40.99325035","-80.33754114"
"County","Wyoming","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","11266891.01","Lost lifetime wages due to mortality casued by opiod use","345893.55","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","66","66","42","131","(41.51892488030, -76.01813003380)","POINT (-76.0181300338 41.5189248803)","41.51892488","-76.01813003"
"County","Cambria","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8091031.046","Lost lifetime wages due to mortality casued by opiod use","248394.65","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","11","11","42","021","(40.4912749067, -78.7189417385)","POINT (-78.7189417385 40.4912749067)","40.49127491","-78.71894174"
"County","Luzerne","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9065183.391","Lost lifetime wages due to mortality casued by opiod use","278301.13","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","40","40","42","079","(41.1783643884, -75.991996098)","POINT (-75.991996098 41.178364388400006)","41.17836439","-75.9919961"
"County","Clarion","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","8510543.851","Lost lifetime wages due to mortality casued by opiod use","261273.70","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","16","16","42","031","(41.1927912877, -79.4248360769)","POINT (-79.4248360769 41.1927912877)","41.19279129","-79.42483608"
"County","Monroe","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","10172080.22","Lost lifetime wages due to mortality casued by opiod use","312282.86","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","45","45","42","089","(41.0609178653, -75.3408360302)","POINT (-75.3408360302 41.0609178653)","41.06091787","-75.34083603"
"County","Beaver","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9396395.188","Lost lifetime wages due to mortality casued by opiod use","288469.33","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","4","04","42","007","(40.6834924548, -80.3510735648)","POINT (-80.3510735648 40.6834924548)","40.68349245","-80.35107356"
"County","Lawrence","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8566974.049","Lost lifetime wages due to mortality casued by opiod use","263006.10","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","37","37","42","073","(40.9932503514, -80.3375411446)","POINT (-80.3375411446 40.9932503514)","40.99325035","-80.33754114"
"County","Mifflin","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9289791.528","Lost lifetime wages due to mortality casued by opiod use","285196.60","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","44","44","42","087","(40.6127492804, -77.6200308901)","POINT (-77.6200308901 40.6127492804)","40.61274928","-77.62003089"
"County","Montour","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","14985246.35","Lost lifetime wages due to mortality casued by opiod use","460047.06","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","47","47","42","093","(41.0280182438, -76.6647052668)","POINT (-76.6647052668 41.0280182438)","41.02801824","-76.66470527"
"County","Bedford","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","7898983.869","Lost lifetime wages due to mortality casued by opiod use","242498.80","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","5","05","42","009","(40.0073753643, -78.4911647381)","POINT (-78.4911647381 40.0073753643)","40.00737536","-78.49116474"
"County","Cambria","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9144890.101","Lost lifetime wages due to mortality casued by opiod use","280748.13","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","11","11","42","021","(40.4912749067, -78.7189417385)","POINT (-78.7189417385 40.4912749067)","40.49127491","-78.71894174"
"County","Centre","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","11261201.1","Lost lifetime wages due to mortality casued by opiod use","345718.87","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","14","14","42","027","(40.9193135008, -77.8250011212)","POINT (-77.8250011212 40.9193135008)","40.9193135","-77.82500112"
"County","Fulton","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","10231382.91","Lost lifetime wages due to mortality casued by opiod use","314103.46","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","29","29","42","057","(39.9248751086, -78.1148504535)","POINT (-78.1148504535 39.9248751086)","39.92487511","-78.11485045"
"County","Philadelphia","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","15507672.79","Lost lifetime wages due to mortality casued by opiod use","476085.55","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","51","51","42","101","(40.0044435384, -75.140236002)","POINT (-75.140236002 40.0044435384)","40.00444354","-75.140236"
"County","Wayne","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","8881486.091","Lost lifetime wages due to mortality casued by opiod use","272661.62","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","64","64","42","127","(41.6496980525, -75.3051535022)","POINT (-75.3051535022 41.6496980525)","41.64969805","-75.3051535"
"County","Berks","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","10955038.94","Lost lifetime wages due to mortality casued by opiod use","336319.70","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","6","06","42","011","(40.4193963513, -75.9307732705)","POINT (-75.93077327050001 40.4193963513)","40.41939635","-75.93077327"
"County","Clearfield","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","8862003.045","Lost lifetime wages due to mortality casued by opiod use","272063.49","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","17","17","42","033","(41.0004290024, -78.4755834299)","POINT (-78.4755834299 41.0004290024)","41.000429","-78.47558343"
"County","Armstrong","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9528073.876","Lost lifetime wages due to mortality casued by opiod use","292511.87","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","3","03","42","005","(40.8150952555, -79.4731689893)","POINT (-79.4731689893 40.8150952555)","40.81509526","-79.47316899"
"County","Carbon","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","7876717.53","Lost lifetime wages due to mortality casued by opiod use","241815.23","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)","40.91936701","-75.71107039"
"County","Lancaster","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","10899807.39","Lost lifetime wages due to mortality casued by opiod use","334624.09","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","36","36","42","071","(40.0459079619, -76.2513876838)","POINT (-76.2513876838 40.0459079619)","40.04590796","-76.25138768"
"County","Cameron","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8338744.071","Lost lifetime wages due to mortality casued by opiod use","255999.44","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","12","12","42","023","(41.4388026531, -78.2091693241)","POINT (-78.2091693241 41.4388026531)","41.43880265","-78.20916932"
"County","Tioga","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9544174.035","Lost lifetime wages due to mortality casued by opiod use","293006.14","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","59","59","42","117","(41.7733383358, -77.2578807579)","POINT (-77.2578807579 41.7733383358)","41.77333834","-77.25788076"
"County","Monroe","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8948285.109","Lost lifetime wages due to mortality casued by opiod use","274712.35","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","45","45","42","089","(41.0609178653, -75.3408360302)","POINT (-75.3408360302 41.0609178653)","41.06091787","-75.34083603"
"County","Cumberland","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","10932772.6","Lost lifetime wages due to mortality casued by opiod use","335636.12","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","21","21","42","041","(40.167598388, -77.268662705)","POINT (-77.268662705 40.167598388)","40.16759839","-77.26866271"
"County","Lehigh","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","12104538.71","Lost lifetime wages due to mortality casued by opiod use","371609.34","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","39","39","42","077","(40.6146479416, -75.6009948118)","POINT (-75.6009948118 40.6146479416)","40.61464794","-75.60099481"
"County","Montgomery","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","15352640.95","Lost lifetime wages due to mortality casued by opiod use","471326.08","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","46","46","42","091","(40.209898739, -75.3725200072)","POINT (-75.3725200072 40.209898739)","40.20989874","-75.37252001"
"County","Mercer","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9753476.097","Lost lifetime wages due to mortality casued by opiod use","299431.72","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.26009410790002 41.302377765)","41.30237777","-80.26009411"
"County","Franklin","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9048483.636","Lost lifetime wages due to mortality casued by opiod use","277788.45","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","28","28","42","055","(39.9278619704, -77.7239884483)","POINT (-77.7239884483 39.9278619704)","39.92786197","-77.72398845"
"County","Schuylkill","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","9343512.632","Lost lifetime wages due to mortality casued by opiod use","286845.84","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","54","54","42","107","(40.707512431, -76.223323851)","POINT (-76.223323851 40.707512431000005)","40.70751243","-76.22332385"
"County","Crawford","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8391626.627","Lost lifetime wages due to mortality casued by opiod use","257622.94","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","20","20","42","039","(41.6854690692, -80.1132108295)","POINT (-80.1132108295 41.6854690692)","41.68546907","-80.11321083"
"County","Sullivan","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","8007532.274","Lost lifetime wages due to mortality casued by opiod use","245831.24","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","57","57","42","113","(41.4480993958, -76.5147922046)","POINT (-76.5147922046 41.4480993958)","41.4480994","-76.5147922"
"County","Columbia","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9569934.288","Lost lifetime wages due to mortality casued by opiod use","293796.98","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","19","19","42","037","(41.0491208559, -76.4100217975)","POINT (-76.4100217975 41.0491208559)","41.04912086","-76.4100218"
"County","Adams","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","9279496.907","Lost lifetime wages due to mortality casued by opiod use","284880.56","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","1","01","42","001","(39.8720956503, -77.2222427076)","POINT (-77.2222427076 39.8720956503)","39.87209565","-77.22224271"
"County","Venango","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8168963.234","Lost lifetime wages due to mortality casued by opiod use","250787.17","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","61","61","42","121","(41.4034125863, -79.7628656104)","POINT (-79.7628656104 41.4034125863)","41.40341259","-79.76286561"
"County","Bucks","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","11353049.75","Lost lifetime wages due to mortality casued by opiod use","348538.63","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","9","09","42","017","(40.335011331, -75.1129124111)","POINT (-75.1129124111 40.335011331)","40.33501133","-75.11291241"
"County","Elk","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","9388045.311","Lost lifetime wages due to mortality casued by opiod use","288212.99","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","24","24","42","047","(41.4281941606, -78.6494771322)","POINT (-78.6494771322 41.4281941606)","41.42819416","-78.64947713"
"County","York","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","10682276.28","Lost lifetime wages due to mortality casued by opiod use","327945.88","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","67","67","42","133","(39.9219253124, -76.7257605231)","POINT (-76.7257605231 39.9219253124)","39.92192531","-76.72576052"
"County","Pike","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","8130580.107","Lost lifetime wages due to mortality casued by opiod use","249608.81","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","52","52","42","103","(41.332571995, -75.0327092448)","POINT (-75.0327092448 41.332571995)","41.332572","-75.03270924"
"County","Erie","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","9298979.953","Lost lifetime wages due to mortality casued by opiod use","285478.68","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","25","25","42","049","(41.9941378702, -80.0407591036)","POINT (-80.0407591036 41.9941378702)","41.99413787","-80.0407591"
"County","Lackawanna","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9972438.254","Lost lifetime wages due to mortality casued by opiod use","306153.85","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","35","35","42","069","(41.4391006428, -75.6121834524)","POINT (-75.6121834524 41.4391006428)","41.43910064","-75.61218345"
"County","Potter","All","All (0 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","8903752.431","Lost lifetime wages due to mortality casued by opiod use","273345.20","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","53","53","42","105","(41.7442064382, -77.8987922939)","POINT (-77.8987922939 41.7442064382)","41.74420644","-77.89879229"
"County","Dauphin","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","12154637.97","Lost lifetime wages due to mortality casued by opiod use","373147.39","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","22","22","42","043","(40.4197463597, -76.7796056802)","POINT (-76.7796056802 40.4197463597)","40.41974636","-76.77960568"
"County","Clarion","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","7823834.974","Lost lifetime wages due to mortality casued by opiod use","240191.73","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","16","16","42","031","(41.1927912877, -79.4248360769)","POINT (-79.4248360769 41.1927912877)","41.19279129","-79.42483608"
