"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","rate_of_neonatal_hospital","type_of_rate","number_of_neonatal_hospital","number_of_neonatal_hospital_1","number_of_neonatal_hospital_2","total_number_of_birth","total_number_of_birth_1","total_number_of_birth_2","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column"
"County","Huntingdon","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","22.99","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","87",,"Live births in hospitals","31","31","42","061","(40.4161050032, -77.9827661036)","POINT (-77.9827661036 40.4161050032)"
"County","Berks","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","7.98","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","9","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1128",,"Live births in hospitals","6","06","42","011","(40.4193963513, -75.9307732705)","POINT (-75.9307732705 40.4193963513)"
"State","Commonwealth","Female","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","16.13","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","249",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","15434",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Potter","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","45.45","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","22",,"Live births in hospitals","53","53","42","105","(41.7442064382, -77.8987922939)","POINT (-77.8987922939 41.7442064382)"
"County","Chester","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","5.59","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1252",,"Live births in hospitals","15","15","42","029","(39.9748705566, -75.7562649818)","POINT (-75.7562649818 39.9748705566)"
"County","Lackawanna","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","26.97","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","14",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","519",,"Live births in hospitals","35","35","42","069","(41.4391006428, -75.6121834524)","POINT (-75.6121834524 41.4391006428)"
"County","Greene","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","108.11","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","28",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","259",,"Live births in hospitals","30","30","42","059","(39.8548039342, -80.2294381655)","POINT (-80.2294381655 39.8548039342)"
"County","Allegheny","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","18.38","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","60",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","3264",,"Live births in hospitals","2","02","42","003","(40.4673554298, -79.9861984282)","POINT (-79.9861984282 40.4673554298)"
"County","Wayne","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","11.49","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","87",,"Live births in hospitals","64","64","42","127","(41.6496980525, -75.3051535022)","POINT (-75.3051535022 41.6496980525)"
"County","Erie","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","13.42","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","41",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","3055",,"Live births in hospitals","25","25","42","049","(41.9941378702, -80.0407591036)","POINT (-80.0407591036 41.9941378702)"
"County","Butler","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","13.72","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","25",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1822",,"Live births in hospitals","10","10","42","019","(40.9108318483, -79.9171177889)","POINT (-79.9171177889 40.9108318483)"
"County","Cumberland","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","14.31","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","9","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","629",,"Live births in hospitals","21","21","42","041","(40.167598388, -77.268662705)","POINT (-77.268662705 40.167598388)"
"County","Greene","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","43.48","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","69",,"Live births in hospitals","30","30","42","059","(39.8548039342, -80.2294381655)","POINT (-80.2294381655 39.8548039342)"
"County","Beaver","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","18.37","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","381",,"Live births in hospitals","4","04","42","007","(40.6834924548, -80.3510735648)","POINT (-80.3510735648 40.6834924548)"
"County","Lancaster","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","5.76","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","8","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1390",,"Live births in hospitals","36","36","42","071","(40.0459079619, -76.2513876838)","POINT (-76.2513876838 40.0459079619)"
"County","Susquehanna","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","48.39","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","62",,"Live births in hospitals","58","58","42","115","(41.8205685982, -75.8025030296)","POINT (-75.8025030296 41.8205685982)"
"County","Franklin","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","28.75","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","9","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","313",,"Live births in hospitals","28","28","42","055","(39.9278619704, -77.7239884483)","POINT (-77.7239884483 39.9278619704)"
"County","Monroe","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","17.70","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","6","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","339",,"Live births in hospitals","45","45","42","089","(41.0609178653, -75.3408360302)","POINT (-75.3408360302 41.0609178653)"
"County","Crawford","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","25.21","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","6","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","238",,"Live births in hospitals","20","20","42","039","(41.6854690692, -80.1132108295)","POINT (-80.1132108295 41.6854690692)"
"County","Clearfield","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","23.53","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","4","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","170",,"Live births in hospitals","17","17","42","033","(41.0004290024, -78.4755834299)","POINT (-78.4755834299 41.0004290024)"
"County","Montgomery","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","8.64","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","68",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","7869",,"Live births in hospitals","46","46","42","091","(40.209898739, -75.3725200072)","POINT (-75.3725200072 40.209898739)"
"County","Crawford","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","27.32","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","23",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","842",,"Live births in hospitals","20","20","42","039","(41.6854690692, -80.1132108295)","POINT (-80.1132108295 41.6854690692)"
"County","Susquehanna","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","29.85","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","67",,"Live births in hospitals","58","58","42","115","(41.8205685982, -75.8025030296)","POINT (-75.8025030296 41.8205685982)"
"County","Lawrence","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","26.12","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","268",,"Live births in hospitals","37","37","42","073","(40.9932503514, -80.3375411446)","POINT (-80.3375411446 40.9932503514)"
"County","Fulton","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","16.81","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","119",,"Live births in hospitals","29","29","42","057","(39.9248751086, -78.1148504535)","POINT (-78.1148504535 39.9248751086)"
"County","Schuylkill","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","9.06","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","331",,"Live births in hospitals","54","54","42","107","(40.707512431, -76.223323851)","POINT (-76.223323851 40.707512431)"
"County","Carbon","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","31.65","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","158",,"Live births in hospitals","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)"
"County","Tioga","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","69",,"Live births in hospitals","59","59","42","117","(41.7733383358, -77.2578807579)","POINT (-77.2578807579 41.7733383358)"
"County","Fulton","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","31",,"Live births in hospitals","29","29","42","057","(39.9248751086, -78.1148504535)","POINT (-78.1148504535 39.9248751086)"
"County","Bradford","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","6.10","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","164",,"Live births in hospitals","8","08","42","015","(41.7911781401, -76.5182562384)","POINT (-76.5182562384 41.7911781401)"
"County","Centre","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","248",,"Live births in hospitals","14","14","42","027","(40.9193135008, -77.8250011212)","POINT (-77.8250011212 40.9193135008)"
"County","McKean","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","55.56","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","90",,"Live births in hospitals","42","42","42","083","(41.810370736, -78.5712201998)","POINT (-78.5712201998 41.810370736)"
"County","Greene","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","58.82","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","51",,"Live births in hospitals","30","30","42","059","(39.8548039342, -80.2294381655)","POINT (-80.2294381655 39.8548039342)"
"County","Pike","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","9.55","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","314",,"Live births in hospitals","52","52","42","103","(41.332571995, -75.0327092448)","POINT (-75.0327092448 41.332571995)"
"County","Northampton","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","9.85","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","711",,"Live births in hospitals","48","48","42","095","(40.754595404, -75.3126372576)","POINT (-75.3126372576 40.754595404)"
"County","York","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","14.21","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","66",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","4643",,"Live births in hospitals","67","67","42","133","(39.9219253124, -76.7257605231)","POINT (-76.7257605231 39.9219253124)"
"County","Fayette","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","45.14","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","13",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","288",,"Live births in hospitals","26","26","42","051","(39.919447803, -79.6518963464)","POINT (-79.6518963464 39.919447803)"
"County","Lancaster","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","13.34","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","19",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1424",,"Live births in hospitals","36","36","42","071","(40.0459079619, -76.2513876838)","POINT (-76.2513876838 40.0459079619)"
"County","Lancaster","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017","7.52","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","11",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1463",,"Live births in hospitals","36","36","42","071","(40.0459079619, -76.2513876838)","POINT (-76.2513876838 40.0459079619)"
"County","Clinton","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","12.05","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","83",,"Live births in hospitals","18","18","42","035","(41.2328627374, -77.6428376046)","POINT (-77.6428376046 41.2328627374)"
"State","Commonwealth","Female","<1 month","2017","2017 Q4","10/1/2017-12/31/2017","15.19","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","239",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","15739",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Luzerne","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","24.00","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","18",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","750",,"Live births in hospitals","40","40","42","079","(41.1783643884, -75.991996098)","POINT (-75.991996098 41.1783643884)"
"County","Chester","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","6.83","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","32",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","4683",,"Live births in hospitals","15","15","42","029","(39.9748705566, -75.7562649818)","POINT (-75.7562649818 39.9748705566)"
"State","Commonwealth","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","13.91","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","458",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","32916",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Allegheny","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","13.38","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","41",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","3065",,"Live births in hospitals","2","02","42","003","(40.4673554298, -79.9861984282)","POINT (-79.9861984282 40.4673554298)"
"County","Perry","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","24.39","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","123",,"Live births in hospitals","50","50","42","099","(40.4041531744, -77.2590738496)","POINT (-77.2590738496 40.4041531744)"
"County","Snyder","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","11.11","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","90",,"Live births in hospitals","55","55","42","109","(40.7711373692, -77.0725596804)","POINT (-77.0725596804 40.7711373692)"
"County","Venango","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","51.57","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","23",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","446",,"Live births in hospitals","61","61","42","121","(41.4034125863, -79.7628656104)","POINT (-79.7628656104 41.4034125863)"
"County","Blair","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","11.24","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","267",,"Live births in hospitals","7","07","42","013","(40.4855502384, -78.349076871)","POINT (-78.349076871 40.4855502384)"
"County","Washington","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","18.56","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","9","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","485",,"Live births in hospitals","63","63","42","125","(40.1910966345, -80.2518008276)","POINT (-80.2518008276 40.1910966345)"
"County","Columbia","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","21.28","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","141",,"Live births in hospitals","19","19","42","037","(41.0491208559, -76.4100217975)","POINT (-76.4100217975 41.0491208559)"
"County","Westmoreland","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","18.54","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","14",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","755",,"Live births in hospitals","65","65","42","129","(40.3103149985, -79.471341176)","POINT (-79.471341176 40.3103149985)"
"County","Delaware","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","15.22","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","26",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1708",,"Live births in hospitals","23","23","42","045","(39.9165786652, -75.4062771212)","POINT (-75.4062771212 39.9165786652)"
"County","Huntingdon","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","21.74","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","92",,"Live births in hospitals","31","31","42","061","(40.4161050032, -77.9827661036)","POINT (-77.9827661036 40.4161050032)"
"County","Crawford","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","25.21","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","6","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","238",,"Live births in hospitals","20","20","42","039","(41.6854690692, -80.1132108295)","POINT (-80.1132108295 41.6854690692)"
"County","Monroe","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","16.48","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","6","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","364",,"Live births in hospitals","45","45","42","089","(41.0609178653, -75.3408360302)","POINT (-75.3408360302 41.0609178653)"
"County","Clearfield","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","149",,"Live births in hospitals","17","17","42","033","(41.0004290024, -78.4755834299)","POINT (-78.4755834299 41.0004290024)"
"County","Beaver","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017","7.92","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","379",,"Live births in hospitals","4","04","42","007","(40.6834924548, -80.3510735648)","POINT (-80.3510735648 40.6834924548)"
