"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","rate_of_neonatal_hospital","type_of_rate","number_of_neonatal_hospital","number_of_neonatal_hospital_1","number_of_neonatal_hospital_2","total_number_of_birth","total_number_of_birth_1","total_number_of_birth_2","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column"
"County","Lycoming","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","315",,"Live births in hospitals","41","41","42","081","(41.3445979226, -77.069424568)","POINT (-77.069424568 41.3445979226)"
"County","Susquehanna","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","73",,"Live births in hospitals","58","58","42","115","(41.8205685982, -75.8025030296)","POINT (-75.8025030296 41.8205685982)"
"State","Commonwealth","Male","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","26.72","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","475",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","17779",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Potter","All","<1 month","2020","2020 Annual","1/1/2020-12/31/2020",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","118",,"Live births in hospitals","53","53","42","105","(41.7442064382, -77.8987922939)","POINT (-77.8987922939 41.7442064382)"
"County","Bradford","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","141",,"Live births in hospitals","8","08","42","015","(41.7911781401, -76.5182562384)","POINT (-76.5182562384 41.7911781401)"
"County","McKean","All","<1 month","2019","2019 Q2","4/1/2019-6/30/2019",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","58",,"Live births in hospitals","42","42","42","083","(41.810370736, -78.5712201998)","POINT (-78.5712201998 41.810370736)"
"County","Erie","All","<1 month","2018","2018 Q2","4/1/2018-6/30/2018","24.83","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","18",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","725",,"Live births in hospitals","25","25","42","049","(41.9941378702, -80.0407591036)","POINT (-80.0407591036 41.9941378702)"
"County","Carbon","All","<1 month","2018","2018 Q1","1/1/2018-3/31/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","129",,"Live births in hospitals","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)"
"County","Carbon","All","<1 month","2019","2019 Q4","10/1/2019-12/31/2019",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","111",,"Live births in hospitals","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)"
"County","Perry","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","102",,"Live births in hospitals","50","50","42","099","(40.4041531744, -77.2590738496)","POINT (-77.2590738496 40.4041531744)"
"County","Lycoming","All","<1 month","2019","2019 Q3","7/1/2019-9/30/2019",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","303",,"Live births in hospitals","41","41","42","081","(41.3445979226, -77.069424568)","POINT (-77.069424568 41.3445979226)"
"County","McKean","All","<1 month","2018","2018 Q2","4/1/2018-6/30/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","66",,"Live births in hospitals","42","42","42","083","(41.810370736, -78.5712201998)","POINT (-78.5712201998 41.810370736)"
"County","Westmoreland","All","<1 month","2019","2019 Q4","10/1/2019-12/31/2019","35.77","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","24",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","671",,"Live births in hospitals","65","65","42","129","(40.3103149985, -79.471341176)","POINT (-79.471341176 40.3103149985)"
"State","Commonwealth","All","<1 month","2019","2019 Q4","10/1/2019-12/31/2019","18.99","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","578",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","30444",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Wyoming","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","265",,"Live births in hospitals","66","66","42","131","(41.5189248803, -76.0181300338)","POINT (-76.0181300338 41.5189248803)"
"County","Butler","All","<1 month","2019","2019 Annual","1/1/2019-12/31/2019","15.34","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","25",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","1630",,"Live births in hospitals","10","10","42","019","(40.9108318483, -79.9171177889)","POINT (-79.9171177889 40.9108318483)"
"County","Monroe","All","<1 month","2018","2018 Q1","1/1/2018-3/31/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","327",,"Live births in hospitals","45","45","42","089","(41.0609178653, -75.3408360302)","POINT (-75.3408360302 41.0609178653)"
"County","Adams","All","<1 month","2018","2018 Q4","10/1/2018-12/31/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","197",,"Live births in hospitals","1","01","42","001","(39.8720956503, -77.2222427076)","POINT (-77.2222427076 39.8720956503)"
"County","Franklin","All","<1 month","2020","2020 Q4","10/1/2020-12/31/2020",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","276",,"Live births in hospitals","28","28","42","055","(39.9278619704, -77.7239884483)","POINT (-77.7239884483 39.9278619704)"
"County","Jefferson","All","<1 month","2018","2018 Q4","10/1/2018-12/31/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","110",,"Live births in hospitals","33","33","42","065","(41.1313909115, -79.0010181419)","POINT (-79.0010181419 41.1313909115)"
"County","Cambria","All","<1 month","2019","2019 Q1","1/1/2019-3/31/2019",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","309",,"Live births in hospitals","11","11","42","021","(40.4912749067, -78.7189417385)","POINT (-78.7189417385 40.4912749067)"
"County","Susquehanna","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","48.61","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","14",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","288",,"Live births in hospitals","58","58","42","115","(41.8205685982, -75.8025030296)","POINT (-75.8025030296 41.8205685982)"
"County","Montgomery","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","15.45","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","31",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","2007",,"Live births in hospitals","46","46","42","091","(40.209898739, -75.3725200072)","POINT (-75.3725200072 40.209898739)"
"County","Dauphin","All","<1 month","2019","2019 Annual","1/1/2019-12/31/2019","8.35","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","26",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","3115",,"Live births in hospitals","22","22","42","043","(40.4197463597, -76.7796056802)","POINT (-76.7796056802 40.4197463597)"
"County","Cambria","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","43.86","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","15",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","342",,"Live births in hospitals","11","11","42","021","(40.4912749067, -78.7189417385)","POINT (-78.7189417385 40.4912749067)"
"County","Lackawanna","All","<1 month","2020","2020 Q2","4/1/2020-6/30/2020","38.53211009","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","21",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","545",,"Live births in hospitals","35","35","42","069","(41.4391006428, -75.6121834524)","POINT (-75.6121834524 41.4391006428)"
"County","Greene","All","<1 month","2019","2019 Q3","7/1/2019-9/30/2019",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","48",,"Live births in hospitals","30","30","42","059","(39.8548039342, -80.2294381655)","POINT (-80.2294381655 39.8548039342)"
"County","Clinton","All","<1 month","2018","2018 Q4","10/1/2018-12/31/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","69",,"Live births in hospitals","18","18","42","035","(41.2328627374, -77.6428376046)","POINT (-77.6428376046 41.2328627374)"
"County","Somerset","All","<1 month","2020","2020 Q1","1/1/2020-3/31/2020",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","150",,"Live births in hospitals","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)"
"County","Lebanon","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","20.13","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","30",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","1490",,"Live births in hospitals","38","38","42","075","(40.3675970024, -76.4618257486)","POINT (-76.4618257486 40.3675970024)"
"County","Sullivan","All","<1 month","2018","2018 Q2","4/1/2018-6/30/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","14",,"Live births in hospitals","57","57","42","113","(41.4480993958, -76.5147922046)","POINT (-76.5147922046 41.4480993958)"
"County","Indiana","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","176",,"Live births in hospitals","32","32","42","063","(40.6529549748, -79.0933349286)","POINT (-79.0933349286 40.6529549748)"
"County","Mercer","All","<1 month","2019","2019 Q1","1/1/2019-3/31/2019",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","241",,"Live births in hospitals","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.2600941079 41.302377765)"
"County","Pike","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","79",,"Live births in hospitals","52","52","42","103","(41.332571995, -75.0327092448)","POINT (-75.0327092448 41.332571995)"
"County","Beaver","All","<1 month","2019","2019 Q3","7/1/2019-9/30/2019",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","393",,"Live births in hospitals","4","04","42","007","(40.6834924548, -80.3510735648)","POINT (-80.3510735648 40.6834924548)"
"County","Somerset","All","<1 month","2018","2018 Q3","7/1/2018-9/30/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","170",,"Live births in hospitals","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)"
"County","Mercer","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","67.11","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","20",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","298",,"Live births in hospitals","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.2600941079 41.302377765)"
"County","Columbia","All","<1 month","2018","2018 Annual","1/1/2018-12/31/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","526",,"Live births in hospitals","19","19","42","037","(41.0491208559, -76.4100217975)","POINT (-76.4100217975 41.0491208559)"
"County","Philadelphia","All","<1 month","2019","2019 Q3","7/1/2019-9/30/2019","18.19","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","96",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","5279",,"Live births in hospitals","51","51","42","101","(40.0044435384, -75.140236002)","POINT (-75.140236002 40.0044435384)"
"County","Bedford","All","<1 month","2019","2019 Q2","4/1/2019-6/30/2019",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","88",,"Live births in hospitals","5","05","42","009","(40.0073753643, -78.4911647381)","POINT (-78.4911647381 40.0073753643)"
"County","Luzerne","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","26.32","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","21",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","798",,"Live births in hospitals","40","40","42","079","(41.1783643884, -75.991996098)","POINT (-75.991996098 41.1783643884)"
"County","Tioga","All","<1 month","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","254",,"Live births in hospitals","59","59","42","117","(41.7733383358, -77.2578807579)","POINT (-77.2578807579 41.7733383358)"
"County","Juniata","All","<1 month","2020","2020 Q3","7/1/2020-9/30/2020",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","54",,"Live births in hospitals","34","34","42","067","(40.5343300836, -77.405775001)","POINT (-77.405775001 40.5343300836)"
"County","Butler","All","<1 month","2018","2018 Q2","4/1/2018-6/30/2018","27.03","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","12",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","444",,"Live births in hospitals","10","10","42","019","(40.9108318483, -79.9171177889)","POINT (-79.9171177889 40.9108318483)"
"County","Lehigh","All","<1 month","2019","2019 Q3","7/1/2019-9/30/2019","13.98","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","15",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","1073",,"Live births in hospitals","39","39","42","077","(40.6146479416, -75.6009948118)","POINT (-75.6009948118 40.6146479416)"
"County","Lehigh","All","<1 month","2020","2020 Q1","1/1/2020-3/31/2020",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","882",,"Live births in hospitals","39","39","42","077","(40.6146479416, -75.6009948118)","POINT (-75.6009948118 40.6146479416)"
"County","Blair","All","<1 month","2018","2018 Q1","1/1/2018-3/31/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","289",,"Live births in hospitals","7","07","42","013","(40.4855502384, -78.349076871)","POINT (-78.349076871 40.4855502384)"
"State","Commonwealth","Female","<1 month","2018","2018 Q3","7/1/2018-9/30/2018","26.18","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","423",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","16157",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Westmoreland","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","41.60","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","27",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","649",,"Live births in hospitals","65","65","42","129","(40.3103149985, -79.471341176)","POINT (-79.471341176 40.3103149985)"
"County","Dauphin","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","13.61","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","11",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","808",,"Live births in hospitals","22","22","42","043","(40.4197463597, -76.7796056802)","POINT (-76.7796056802 40.4197463597)"
"County","Venango","All","<1 month","2018","2018 Q4","10/1/2018-12/31/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","118",,"Live births in hospitals","61","61","42","121","(41.4034125863, -79.7628656104)","POINT (-79.7628656104 41.4034125863)"
"County","Mercer","All","<1 month","2018","2018 Q3","7/1/2018-9/30/2018","56.74","Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births","16",,"Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","282",,"Live births in hospitals","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.2600941079 41.302377765)"
"County","Wayne","All","<1 month","2018","2018 Annual","1/1/2018-12/31/2018",,"Rate of neonatal hospital stays with withdrawal symptoms or maternal substance exposure  per 1,000 live births",,"Not displayed when total number of neonatal hospital stays with withdrawal symptoms or maternal substance exposure is less than 11","Neonatal hospital stays with a diagnosis of withdrawal symptoms using ICD-10 code P96.1 or a diagnosis of maternal substance exposure using ICD-10 code P04.49 during birth hospitalization (first 28 days of life)","315",,"Live births in hospitals","64","64","42","127","(41.6496980525, -75.3051535022)","POINT (-75.3051535022 41.6496980525)"
