"county","rate_or_count","risky_measure_type","age_group","gender","class","time_measure","year","time_period","quarter_date_start","notes","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude","longitude","geocoded_column"
"Wayne",,"Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"Huntingdon",,"Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000","Not displayed when count is between 1 and 5.","31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Bedford","0","Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"5","05","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"Warren","183.3","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"Columbia","79.73","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"19","19","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"Montour",,"Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000","Not displayed when count is between 1 and 5.","47","47","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"Centre","6","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"Westmoreland","120.07","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"Crawford","304","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"20","20","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"Carbon","154.26","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"Venango","0","Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q2","2017-04-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561000002 41.40341259)"
"Butler","854","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"10","10","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"Monroe","15","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"45","45","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"Juniata","34.72","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"34","34","42","067","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"Forest","0","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"27","27","42","053","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"Union","35","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"McKean","43.44","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"Greene","0","Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"Huntingdon","17.71","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Elk","268","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000",,"24","24","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"Juniata",,"Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000","Not displayed when count is between 1 and 5.","34","34","42","067","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"Erie","7","Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"Juniata","308","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"34","34","42","067","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"Clearfield","31.24","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"Allegheny","162.34","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"2","02","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"Wayne","378","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"Pike",,"Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"Clinton","0","Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"Wyoming","300","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000",,"66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"Bedford","47.81","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"5","05","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"Elk","223.2","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"24","24","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"Forest","106","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"27","27","42","053","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"Lackawanna","2962","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Delaware","0.45","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"Centre","3.01","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"Tioga","155.41","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"Lawrence","88.2","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"37","37","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"Warren","719","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"Lackawanna","1.62","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Berks","38.36","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"Carbon","865","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"Montgomery","8381","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"Clinton","658","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"Tioga","105","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"Armstrong","29","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"3","03","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"Tioga","55","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"Forest","35.87","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"27","27","42","053","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"Dauphin","113.96","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"22","22","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"Northumberland","554","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Allegheny","9.33","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"2","02","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"Mifflin","82.78","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"Susquehanna","3.65","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"Blair","1393","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"Pennsylvania","16.06","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"Union","0","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"Perry","0","Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"Perry","34.57","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"Bradford",,"Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"Lycoming","163","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"Clearfield","623","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"Jefferson","49.31","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"Erie","123.15","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"Schuylkill","322","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"Montour","50.35","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"47","47","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"Clearfield","1152","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"Montgomery","0.34","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"Fayette","65.77","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"26","26","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"Franklin","110.95","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"28","28","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"Berks","4869","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"Union","70.78","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"Lycoming","421","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"Sullivan","171","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"Huntingdon","0","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Washington","33.06","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"63","63","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"Juniata","132.77","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"34","34","42","067","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"Bedford","51","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000",,"5","05","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"Lackawanna","488","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Perry","66.55","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"York","1.3","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"67","67","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"York","19","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"67","67","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"Elk","237.77","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"24","24","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"Northumberland",,"Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000","Not displayed when count is between 1 and 5.","49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Crawford","6","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"20","20","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"Susquehanna","324","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"Clearfield","25","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"Huntingdon","35.44","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Carbon","0","Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"Schuylkill","0.49","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q2","2017-04-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"Tioga","22.66512281","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"Dauphin","151.6","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"22","22","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"Beaver","3757","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"Beaver","6.25","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"Susquehanna","681","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"Chester","2.24","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"15","15","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"Washington","1094","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"63","63","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"Northumberland",,"Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000","Not displayed when count is between 1 and 5.","49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Montgomery",,"Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"Clinton","17","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"Erie","1776","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
