"propertyid","tax_year","quickrefid","propertynumber","propertynumbersearch","propertyaddress","abstractblock","acres","propertytypekey","propertystatuscode","propertystatusdesc","propertystatuskey","propertytypedesc","propertytypecode","datecreated","datelastchanged","inactivedate","inactivereason","propertycomment","routingnumber","schooltaxingunits","taxingunitgroupcode","taxingunitgroupdesc","taxingunitgroupid","taxingunitlist","neighborhoodid","neighborhoodcode","neighborhooddesc","leaseid","leasenumber","mapnumber","propertyflags","totalagusevalue","totalassessedvalue","totalimpmktvalue","totallandmktvalue","totalpropmktvalue","totalsqftlivingarea","legaldescription","mhmodel","mhspace","mhtitle","subblock","sublotrange","sublot","subsection","subunit","propertylegaltype","township","townshiprange","townshipsection","tract","legallocationcode","legallocationdesc","serial","label","hudnumber","homeid","mhmake","mhmakedesc","propertylegallocid","situsaddress","address","streetnumber","unittypekey","unitnumber","streetdirectional","streetname","streetsuffix","city","streetsuffixdirectional","zip","state","dba","condobuilding","condopercentage","condounit","squarefeet","nonstandardaddress","datadate"
"443110","2023","R617331","R-15-2190-030M-0040","R152190030M0040","GABRIELS HORN RD, LEANDER, TX  78641",,"0.1","RP","A","Active","A","LTRR-Land Transitional Residential","LTRR","2021-11-04T10:02:04.220","2022-03-24T07:39:37.710",,,,,"SLH","TUG1110","CAD,F01,GWI,M61,RFM,SLH","443191","CAD,F01,GWI,RFM,SLH,M61","400746","N15TR","N15TR - Liberty Hill Transitional",,,"4-2038","2022R1OLNC","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS",,"S12716 - BAR W RANCH WEST PH 3, BLOCK M, Lot 40, ACRES 0.1, (OPEN SPACE)",,,,"M",,"40",,,"S",,,,,"S12716","S12716 - BAR W RANCH WEST PH 3",,,,,,,"453909","GABRIELS HORN RD, LEANDER, TX  78641",,,,,,"GABRIELS HORN","RD","LEANDER",,"78641","TX",,,,,,"0","2022-09-10T02:00:03.210"
"416658","2023","R593319","R-14-2480-140U-U092","R142480140UU092","5409 BELLISSIMA WAY, ROUND ROCK, TX  78665",,,"RP","A","Active","A","Residential","RES","2020-04-15T11:36:44.173","2022-07-17T09:08:30.650",,,,,"SHU","TUG1048","CAD,F00,GWI,J02,M54,RFM,SHU,W09","441107","CAD,F00,GWI,RFM,SHU,W09,J02,M54","443155","H123414C","H123414C - SIENA LIMMER LOOP",,,"3-3543","2021R1OLNC,2021XNBI,2022R1OLP,21NOCOMPNOT,22NOTICEGRID","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","1677.000000","S12256 - SIENA SEC 14, BLOCK UU, Lot 92",,,,"UU",,"92",,,"S",,,,,"S12256","S12256 - SIENA SEC 14",,,,,,,"452710","5409 BELLISSIMA WAY, ROUND ROCK, TX  78665",,"5409",,,,"BELLISSIMA","WAY","ROUND ROCK",,"78665","TX",,,,,,"0","2022-09-10T02:00:03.210"
"416692","2023","R593355","R-14-2470-077M-0008","R142470077M0008","277 FINSTOWN ST, HUTTO, TX  78634",,,"RP","A","Active","A","Residential","RES","2020-04-16T12:02:23.510","2022-07-19T21:21:25.943",,,,,"SHU","TUG941","CAD,F00,GWI,J02,M45,RFM,SHU,W09","433338","CAD,F00,GWI,RFM,SHU,W09,M45,J02","441498","H404513C","H404513C - Star Ranch Sec 7 - Pacesetter and Clark Wilson",,,"3-5147","2021HB3630,2021R1OLP,2022R1OLP,22NOTICEGRID","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","3151.000000","S12271 - STAR RANCH SEC 7 PH 7, BLOCK M, Lot 8",,,,"M",,"8",,,"S",,,,,"S12271","S12271 - STAR RANCH SEC 7 PH 7",,,,,,,"452725","277 FINSTOWN ST, HUTTO, TX  78634",,"277",,,,"FINSTOWN","ST","HUTTO",,"78634","TX",,,,,,"0","2022-09-10T02:00:03.210"
"343578","2023","R531292","R-20-4408-000A-0011A","R204408000A0011A","1621 CROCKETT GARDENS RD, GEORGETOWN, TX  78628",,"1.72","RP","A","Active","A","Residential","RES","2014-10-17T16:32:07.880","2022-07-17T10:56:44.097",,,,,"SGT","TUG20","CAD,F08,GWI,RFM,SGT","407383","CAD,GWI,RFM,SGT,F08","444228","G224714B","G224714B - Fredrickson Ranch on Lake Georgetown",,,"4-0408","2015R1OLNC,2016INQ3,2016R1OLNC,2017INQ3,2017R1OLNC,2018INQ1,2018R1OLNC,2019INQ1,2019R1OLNC,2020INQ3,2020R1OLNC,2021R1OLNC,2022HB3630,2022R1OLP,22NOTICEGRID","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","3353.000000","S10674 - FREDRICKSON RANCH ON LAKE GEORGETOWN (REPLAT), BLOCK A, Lot 11, ACRES 1.72",,,,"A",,"11",,,"S",,,,,"S10674","S10674 - FREDRICKSON RANCH ON LAKE GEORGETOWN (REPLAT)",,,,,,,"441982","1621 CROCKETT GARDENS RD, GEORGETOWN, TX  78628",,"1621",,,,"CROCKETT GARDENS","RD","GEORGETOWN",,"78628","TX",,,,,,"0","2022-09-10T02:00:03.210"
"343610","2023","P479892","P-17-P194-4040-4021-87","P17P1944040402187","2102 BOIS DARC LN, CEDAR PARK, TX  78613",,,"PP","A","Active","A","BPP5-ARS","BPP5","2014-10-20T11:00:24.893","2022-06-08T09:46:35.150",,,"2021 MOVED TO R034334 // NEW 2015",,"SLE","TUG19","CAD,CCP,GWI,J01,RFM,SLE,W09","407371","CAD,CCP,GWI,J01,RFM,SLE,W09",,,,,,,"2015R3PP,2016R3PP,2017R3PP,2018R3PP,2019R2PP,2020R3PP,2021R2PP,2022R2PP,R16,R17,R1REND15,R1REND16,R1REND17,R1REND18,R1REND19,R1REND20,R1REND21,R1REND22,WK16,WK17",,"IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS",,"BUSINESS PERSONAL PROPERTY (@ RESIDENCE) @ 2102 BOIS DARC LN",,,,,,,,,"PP",,,,,,,,,,,,,,"2102 BOIS DARC LN, CEDAR PARK, TX  78613",,"2102",,,,"BOIS DARC","LN","CEDAR PARK",,"78613","TX",,,,,,"0","2022-09-10T02:00:03.210"
"443162","2023","R617380","R-13-0606-020B-0011","R130606020B0011","144 JANICE RD, TAYLOR, TX  76574",,,"RP","A","Active","A","Real","R","2021-11-04T14:08:51.170","2022-08-31T21:38:19.187",,,,,"STA","TUG1072","CAD,CTA,GWI,RFM,STA,W13","441599","CAD,CTA,GWI,RFM,STA,W13","453804","T537521C","T537521C - GROVE AT BULL CREEK",,,"3-2783,3-2793,(3-2682),(3-2882)","2022R1OLNC,2022XNBI","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","1871.000000","S12721 - GROVE AT BULL CREEK PH 2, BLOCK B, Lot 11",,,,"B",,"11",,,"S",,,,,"S12721","S12721 - GROVE AT BULL CREEK PH 2",,,,,,,"453914","144 JANICE RD, TAYLOR, TX  76574",,"144",,,,"JANICE","RD","TAYLOR",,"76574","TX",,,,,,"0","2022-09-10T02:00:03.210"
"183877","2023","R351681","R-20-9936-010A-0003","R209936010A0003","218 VILLAGE DR, GEORGETOWN, TX  78628",,,"RP","A","Active","A","Residential","RES","2003-10-30T19:44:39.000","2022-07-17T09:58:53.043",,,"TCTC 2006 ( FOR 2009) FOR C.BRILL FRZ,FROM MAVERICK CAD 100%,DD 1/18/08,APP DT 5/1/09,DOB 7/22/39 5/20/09 EM**NEW SUBD'96 (11/28/95) SPLIT 8.5758 ACRES FROM ACCT 0013-0000-0057 (R038729) PER FILED PLAT 5/15/95, M/7, D/AKH.",,"SGT","TUG7","CAD,CGT,GWI,RFM,SGT","407937","CAD,CGT,GWI,RFM,SGT","397619","G194597G","G194597G - Village of River Bend",,,"3-0317","2013R1OLP,2014R1OLP,2015R1OLP,2016INQ1,2016R1OLP,2017INQ3,2017R1OLP,2018INQ1,2018R1OLP,2019INQ1,2019R1OLP,2020INQ3,2020R1OLP,2021R1OLP,2022R1OLP,22NOTICEGRID","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","1330.000000","S6174 - Village Of River Bend, BLOCK A, Lot 3",,,,"A",,"3",,,"S",,,,,"S6174","S6174 - Village Of River Bend",,,,,,,"404614","218 VILLAGE DR, GEORGETOWN, TX  78628","218 VILLAGE DR GEORGETOWN, TX 78628","218",,,,"VILLAGE","DR","GEORGETOWN",,"78628","TX",,,"0",,,"0","2022-09-10T02:00:03.210"
"183899","2023","R351703","R-20-9936-010A-0025","R209936010A0025","106 VILLAGE DR, GEORGETOWN, TX  78628",,,"RP","A","Active","A","Residential","RES","2003-10-30T19:44:39.000","2022-07-19T23:53:18.933",,,"BD 6-6-17 & 12-7-17. NEW SUBD'96 (11/28/95) SPLIT 8.5758 ACRES FROM ACCT 0013-0000-0057 (R038729) PER FILED PLAT 5/15/95, M/7, D/AKH.",,"SGT","TUG7","CAD,CGT,GWI,RFM,SGT","407937","CAD,CGT,GWI,RFM,SGT","397619","G194597G","G194597G - Village of River Bend",,,"3-0317","2013R1OLP,2014R1OLP,2015R1OLP,2016INQ1,2016R1OLP,2017INQ3,2017R1OLP,2018INQ1,2018R1OLP,2019INQ1,2019R1OLP,2020INQ3,2020R1OLP,2021R1OLP,2022R1OLP,22NOTICEGRID","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","1609.000000","S6174 - Village Of River Bend, BLOCK A, Lot 25",,,,"A",,"25",,,"S",,,,,"S6174","S6174 - Village Of River Bend",,,,,,,"404614","106 VILLAGE DR, GEORGETOWN, TX  78628","106 VILLAGE DR GEORGETOWN, TX 78628","106",,,,"VILLAGE","DR","GEORGETOWN",,"78628","TX",,,"0",,,"0","2022-09-10T02:00:03.210"
"191928","2023","R366029","R-15-0448-0000-0029B","R15044800000029B","14937 Highway 29 W, LIBERTY HILL, TX  78642",,"1","RP","A","Active","A","Land","L","2003-10-30T19:44:39.000","2022-06-13T10:30:02.260",,,"CODED 2005CR3M&R AS OWNER WAS CHGD IN ERROR-WRONG PARTY RECVD NOTICE.  GIS/KV (5/11/05)  // SITUS ADD CHG FROM 1900 LP 332 PER 911 ADD 5/13/02. SPLIT'97 (3/31/97) AC 1.0 FROM 0448-0000-0029 (R022608) PER DOC# 9667301 GISKV/AJH.",,"SLH","TUG66","CAD,CLH,F01,GWI,RFM,SLH","407893","CAD,CLH,F01,GWI,RFM,SLH","400672","N15","N15 - Liberty Hill Vacant",,,"1-0159,(1-0250)","2013R1OLNC,2014R1OLNC,2015R1OLNC,2016INQ2,2016R1OLNC,2017INQ3,2017R1OLNC,2018INQ3,2018R1OLNC,2019INQ3,2019R1OLNC,2020INQ2,2020R1OLNC,2021R1OLNC,2022R1OLNC","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS",,"AW0448 AW0448 - Millican, R.g. Sur., ACRES 1",,,,,,,,,"A",,,,,"AW0448","AW0448 - Millican, R.g. Sur.",,,,,,,"398928","14937 Highway 29 W, LIBERTY HILL, TX  78642","14937 29 HWY W LIBERTY HILL, TX 78642","14937",,,,"Highway 29",,"LIBERTY HILL","W","78642","TX",,,"0",,,"0","2022-09-10T02:00:03.210"
"191944","2023","R366052","R-14-0422-0022-1B","R14042200221B","CR 123, HUTTO, TX  78634",,"3.52","RP","A","Active","A","LTRR-Land Transitional Residential","LTRR","2003-10-30T19:44:39.000","2022-03-24T07:33:57.497",,,"SPLIT'97 (5/22/97) ACRES 1.22 TO ACCT 0422-0022 (R020766) PER DOC#, GISKV/ARM. SPLIT'97 (4/1/97) ACRES 3.52 FROM 0422-0022 (R020766) PER DOC# 9666207 AND SPLIT 1.22 ACRES FROM ACCT 0422-0022 (R020766) PER DOC# 9667151, GISKV/ARM.",,"SHU","TUG831","CAD,F09,GWI,J02,RFM,SHU,W09","426448","CAD,GWI,RFM,SHU,W09,F09,J02","396128","H005D86H","H005D86H - Hutto Abstracts",,,"3-5143,3-5147","2013R1OLNC,2014R1OLNC,2015R1OLNC,2016INQ1,2016R1OLNC,2017INQ1,2017R1OLNC,2018INQ2,2018R1OLNC,2019INQ2,2019R1OLNC,2020INQ1,2020R1OLNC,2021R1OLNC,2022R1OLNC,21NOCOMPNOT","109.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS",,"AW0422 MCNUTT, R. SUR., ACRES 3.52",,,,,,,,,"A",,,,,"AW0422","AW0422 - Mcnutt, R. Sur.",,,,,,,"398893","CR 123, HUTTO, TX  78634","CR 123 HUTTO, TX 78634",,,,,"CR 123",,"HUTTO",,"78634","TX",,,"0",,,"0","2022-09-10T02:00:03.210"
"192045","2023","R366234","R-17-W055-1000-0014-0009","R17W055100000140009","3406 LITTLE ELM TRL, AUSTIN, TX  78613",,"0.447","RP","A","Active","A","Land","L","2003-10-30T19:44:39.000","2022-05-31T18:45:50.033",,,"(4/28/97) '97 ADD TO THE ROLL HAS BEEN LEFT OFF PER A/KH.",,"SLE","TUG19","CAD,CCP,GWI,J01,RFM,SLE,W09","407371","CAD,CCP,GWI,J01,RFM,SLE,W09","400163","L50","L50 - LEANDER/CEDAR PARK VACANT",,,"4-7428","2013XNE,2014R1OLNC,2014XNE,2015XNE,2016INQ2,2016R1OLNC,2016XNE,2017R1OLNC,2017XNE,2018INQ3,2018R1OLNC,2018XNE,2019R1OLNC,2019XNE,2020R1OLNC,2020XNE,2021XNE,2022R1OLNC,2022XNE","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS",,"AW0551 SAUL, R. SUR., ACRES 0.447",,,,,,,,,"A",,,,,"AW0551","AW0551 - Saul, R. Sur.",,,,,,,"399044","3406 LITTLE ELM TRL, AUSTIN, TX  78613","3406 LITTLE ELM TRL AUSTIN, TX 78613","3406",,,,"LITTLE ELM","TRL","AUSTIN",,"78613","TX",,,"0",,,"0","2022-09-10T02:00:03.210"
"192050","2023","R366322","R-11-0354-0000-0010A","R11035400000010A","985 CR 388, JARRELL, TX  76537",,"2.33","RP","A","Active","A","Residential","RES","2003-10-30T19:44:39.000","2022-07-19T22:43:26.917",,,"HS-97 SUPP#3.SPLIT'98 (11/10/97) FROM 0354-0000-0010 (R011504) AC 4.04 PER OWNER REQUEST & DOC# 9709748, DPO/AJH. (S#3 - SPLIT'97 (11/10/97) TO 0354-0000-0010 (R011504) AC 4.04 PER OWNER REQUEST, AJH. SPLIT'97 (5/2/97) AC 4.04 & MH FROM 0354-0000-0010 (R0",,"SJA","TUG10","CAD,F02,GWI,RFM,SJA","407272","CAD,F02,GWI,RFM,SJA","395921","J002D35H","J002D35H - JARRELL ISD RURAL BEFORE 1990",,,"2-4044,2-3244","2013R1OLNC,2014R1OLNC,2015R1OLNC,2016INQ1,2016R1OLNC,2017INQ2,2017R1OLNC,2018INQ1,2018R1OLNC,2019INQ1,2019R1OLNC,2020INQ3,2020R1OLNC,2021R1OLNC,2022R1OLNC,21NOCOMPNOT","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","2511.000000","AW0354 AW0354 - Jones, B.d. Sur., ACRES 2.33",,,,,,,,,"A",,,,,"AW0354","AW0354 - Jones, B.d. Sur.",,,,,,,"398812","985 CR 388, JARRELL, TX  76537","985 CR 388 JARRELL, TX 76537","985",,,,"CR 388",,"JARRELL",,"76537","TX",,,"0",,,"0","2022-09-10T02:00:03.210"
"192064","2023","R366360","R-14-0012-0007-M","R1400120007M","101 GABRIEL MEADOWS DR, HUTTO, TX  78634",,"20.83","RP","A","Active","A","Residential","RES","2003-10-30T19:44:39.000","2022-09-08T11:10:56.040",,,"MAILED HS UPDATE LTR & APP TO COOMBS 7/13/11 - CB. HS TRANSFERRED FROM R366368 FOR 05 WHEN IMP MOVED. SPLIT'97 (5/7/97) ACRES 6.81 FROM ACCT 0012-0007 (R020236) PER DOC# 9708274, GISKV/ARM.",,"SHU","TUG87","CAD,F03,GWI,J02,RFM,SHU","408057","CAD,F03,GWI,RFM,SHU,J02","396128","H005D86H","H005D86H - Hutto Abstracts",,,"3-1157","2013PC,2013R1OLNC,2014R1OLNC,2015R1OLNC,2016INQ1,2016R1OLNC,2017INQ1,2017R1OLNC,2018INQ2,2018R1OLNC,2019INQ1,2019R1OLNC,2020INQ3,2020R1OLNC,2021R1OLNC,2022R1OLNC,21NOCOMPNOT","2570.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","3788.000000","AW0012 AW0012 - Warnock, J.p. Sur., ACRES 20.83, & AW0187 DYKES, J. SUR.",,,,,,,,,"A",,,,,"AW0012","AW0012 - Warnock, J.p. Sur.",,,,,,,"398403","101 GABRIEL MEADOWS DR, HUTTO, TX  78634",,"101",,,,"GABRIEL MEADOWS","DR","HUTTO",,"78634","TX",,,"0",,,"0","2022-09-10T02:00:03.210"
"442345","2023","R616526","R-10-W043-1000-0015B-M1","R10W04310000015BM1","1502 CR 230, FLORENCE, TX  76527",,,"RP","A","Active","A","Land","L","2021-10-27T09:13:08.220","2022-08-15T12:54:39.250",,,,,"SFL","TUG54","CAD,F07,GWI,RFM,SFL","407760","CAD,GWI,RFM,SFL,F07","423751","AM30DDXI","AM30DDXI - MH- SFL/SJA",,,"1-7305,68D","2022R1OLNC","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","2160.000000","MOBILE HOME ONLY - AW0431 - Myers, C. Sur., TRACT S/pt, SERIAL 110000HA004419A, LABEL # NTA1957104, ACRES 474.492, MODEL TE3272E, [R327522]","TE3272E",,,,,,,,"A",,,,"S/pt","AW0431","AW0431 - Myers, C. Sur.","110000HA004419A","NTA1957104",,,,,"398906","1502 CR 230, FLORENCE, TX  76527",,"1502",,,,"CR 230",,"FLORENCE",,"76527","TX",,,,,,"0","2022-09-10T02:00:03.210"
"307186","2023","R502419","R-16-4065-000M-0038","R164065000M0038","461 SOUTHERN CROSS DR, AUSTIN, TX  78717",,,"RP","A","Active","A","Residential","RES","2009-07-27T17:34:41.590","2022-07-19T21:55:27.113",,,"SUB'10.",,"SRR","TUG955","CAD,DBC,F91,GWI,J01,M12,RFM,SRR,W09","433727","CAD,F91,GWI,J01,M12,RFM,SRR,W09,DBC","433981","R302609C","R302609C - HIGHLAND HORIZON",,,"3-6707","2013R1OLNC,2014HB3630,2014R1OLNC,2015R1OLP,2016INQ3,2016R1OLP,2017INQ3,2017R1OLP,2018INQ3,2018R1OLP,2019INQ3,2019R1OLP,2020INQ2,2020R1OLP,2021R1OLP,2022R1OLP,22NOTICEGRID","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","3889.000000","S9848 - HIGHLAND HORIZON PH 2, BLOCK M, Lot 38",,,,"M",,"38",,,"S",,,,,"S9848","S9848 - HIGHLAND HORIZON PH 2",,,,,,,"436407","461 SOUTHERN CROSS DR, AUSTIN, TX  78717",,"461",,,,"SOUTHERN CROSS","DR","AUSTIN",,"78717","TX",,,,,,"0","2022-09-10T02:00:03.210"
"307207","2023","R502440","R-16-4348-000A-0004","R164348000A0004","1421 LEDBETTER ST, ROUND ROCK, TX  78681",,"1.053","RP","A","Active","A","Residential","RES","2009-07-28T09:55:01.230","2022-07-19T22:15:10.693",,,"SUB'10.",,"SRR","TUG13","CAD,CRR,GWI,J01,RFM,SRR,W09","407305","CAD,CRR,GWI,J01,RFM,SRR,W09","396535","R103D76C","R103D76C -Abstracts-Great Oaks, Hairy Man, Sam Bass&620 Area",,,"3-5117,(3-5612)","2013R1OLNC,2014R1OLNC,2015R1OLNC,2016INQ1,2016R1OLNC,2017INQ1,2017R1OLNC,2018INQ2,2018R1OLNC,2019INQ3,2019R1OLNC,2020INQ2,2020R1OLNC,2021R1OLP,2022R1OLP,22NOTICEGRID","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","2336.000000","S9840 - LEDBETTER OAKS SUB, BLOCK A, Lot 4, ACRES 1.053",,,,"A",,"4",,,"S",,,,,"S9840","S9840 - LEDBETTER OAKS SUB",,,,,,,"436412","1421 LEDBETTER ST, ROUND ROCK, TX  78681",,"1421",,,,"LEDBETTER","ST","ROUND ROCK",,"78681","TX",,,,,,"0","2022-09-10T02:00:03.210"
"307214","2023","R502447","R-16-4348-000A-0012","R164348000A0012","1301 LEDBETTER ST, ROUND ROCK, TX  78681",,"2.06","RP","A","Active","A","Residential","RES","2009-07-28T10:34:13.047","2022-07-19T21:55:27.643",,,"SUB'10.",,"SRR","TUG13","CAD,CRR,GWI,J01,RFM,SRR,W09","407305","CAD,CRR,GWI,J01,RFM,SRR,W09","396535","R103D76C","R103D76C -Abstracts-Great Oaks, Hairy Man, Sam Bass&620 Area",,,"3-5117,3-5917","2013R1OLNC,2014R1OLNC,2015R1OLNC,2016INQ1,2016R1OLNC,2017INQ2,2017R1OLNC,2018INQ2,2018R1OLNC,2019INQ3,2019R1OLNC,2020INQ2,2020R1OLNC,2021R1OLP,2022R1OLP,22NOTICEGRID,HS010711","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","3057.000000","S9840 - LEDBETTER OAKS SUB, BLOCK A, Lot 12, ACRES 2.06",,,,"A",,"12",,,"S",,,,,"S9840","S9840 - LEDBETTER OAKS SUB",,,,,,,"436412","1301 LEDBETTER ST, ROUND ROCK, TX  78681",,"1301",,,,"LEDBETTER","ST","ROUND ROCK",,"78681","TX",,,,,,"0","2022-09-10T02:00:03.210"
"307225","2023","R502455","R-17-W337-700A-0001-D008","R17W337700A0001D008","800 ARROW POINT DR, CEDAR PARK, TX  78613",,"2.5","RP","A","Active","A","C5","C5","2009-07-28T15:22:25.750","2022-07-11T13:59:47.343",,,"REPLAT'10.",,"SLE","TUG19","CAD,CCP,GWI,J01,RFM,SLE,W09","407371","CAD,CCP,GWI,J01,RFM,SLE,W09","400226","L50QM","L50QM - Motel-Leander/Cedar Park",,,"4-5018","2013R1OLNC,2014R1OLNC,2015R1OLNC,2016INQ2,2016R1OLNC,2017INQ1,2017R1OLNC,2018INQ2,2018R1OLNC,2019INQ3,2019R1OLNC,2020INQ2,2020R1OLNC,2021R1OLNC,2022R1OLNC","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","29056.000000","S11146 - PELOQUIN SUB (BLK A LT 1-C & 1-D AMD), BLOCK A, Lot 1D, ACRES 2.5",,,,"A",,"1D",,,"S",,,,,"S11146","S11146 - PELOQUIN SUB (BLK A LT 1-C & 1-D AMD)",,,,,,,"445292","800 ARROW POINT DR, CEDAR PARK, TX  78613",,"800",,,,"ARROW POINT","DR","CEDAR PARK",,"78613","TX","MOTEL 6",,,,,"0","2022-09-10T02:00:03.210"
"307232","2023","R502464","R-16-5087-000D-0003","R165087000D0003","305 ANGUS DR, CEDAR PARK, TX  78613",,,"RP","A","Active","A","Residential","RES","2009-07-28T16:46:31.517","2022-07-19T21:47:47.137",,,"SUB'10.",,"SRR","TUG95","CAD,CCP,GWI,J01,RFM,SRR,W09","408066","CAD,CCP,GWI,J01,RFM,SRR,W09","433871","L542505C","L542505C - RANCH AT BRUSHY CREEK - NORTH EAST",,,"4-5008","2013R1OLP,2014R1OLP,2015R1OLP,2016INQ1,2016R1OLP,2017INQ1,2017R1OLP,2018INQ2,2018R1OLP,2019INQ3,2019R1OLNC,2020INQ2,2020R1OLP,2021R1OLP,2022R1OLP,22NOTICEGRID,HS010612","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","3926.000000","S9830 - RANCH AT BRUSHY CREEK SEC 7B, BLOCK D, Lot 3",,,,"D",,"3",,,"S",,,,,"S9830","S9830 - RANCH AT BRUSHY CREEK SEC 7B",,,,,,,"436438","305 ANGUS DR, CEDAR PARK, TX  78613",,"305",,,,"ANGUS","DR","CEDAR PARK",,"78613","TX",,,,,,"0","2022-09-10T02:00:03.210"
"307239","2023","R502471","R-16-5087-000D-0010","R165087000D0010","319 ANGUS DR, CEDAR PARK, TX  78613",,,"RP","A","Active","A","Residential","RES","2009-07-28T16:46:33.103","2022-07-19T22:48:49.643",,,"SUB'10.",,"SRR","TUG95","CAD,CCP,GWI,J01,RFM,SRR,W09","408066","CAD,CCP,GWI,J01,RFM,SRR,W09","433871","L542505C","L542505C - RANCH AT BRUSHY CREEK - NORTH EAST",,,"4-5008","2013R1OLP,2014HB3630,2014R1OLP,2015R1OLP,2016INQ1,2016R1OLNC,2017INQ1,2017R1OLP,2018INQ2,2018R1OLP,2019INQ3,2019R1OLNC,2020INQ2,2020R1OLP,2021R1OLP,2022R1OLP,22NOTICEGRID","0.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS","4151.000000","S9830 - RANCH AT BRUSHY CREEK SEC 7B, BLOCK D, Lot 10",,,,"D",,"10",,,"S",,,,,"S9830","S9830 - RANCH AT BRUSHY CREEK SEC 7B",,,,,,,"436438","319 ANGUS DR, CEDAR PARK, TX  78613",,"319",,,,"ANGUS","DR","CEDAR PARK",,"78613","TX",,,,,,"0","2022-09-10T02:00:03.210"
"317505","2023","R511640","R-05-BW01-000A-0022","R05BW01000A0022","500 CR 221, FLORENCE, TX  76527",,"4.23","RP","A","Active","A","Land","L","2011-08-22T14:39:50.287","2022-08-11T15:40:15.510",,,,,"SBU","TUG811","CAD,F07,GWI,RFM,SBU","426120","CAD,GWI,RFM,SBU,F07","395872","F004LLLI","F004LLLI - Flor ISD Absts/Vacant L",,,"1-5745","2013R1OLNC,2014R1OLNC,2015R1OLNC,2016INQ1,2016R1OLNC,2017INQ1,2017R1OLNC,2018INQ1,2018R1OLNC,2019INQ1,2019R1OLNC,2020INQ2,2020R1OLNC,2021R1OLNC,2022R1OLNC,21NOCOMPNOT","51.000000","IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS",,"S10135 - HINES RANCH, BLOCK A, Lot 22, ACRES 4.23",,,,"A",,"22",,,"S",,,,,"S10135","S10135 - HINES RANCH",,,,,,,"440141","500 CR 221, FLORENCE, TX  76527",,"500",,,,"CR 221",,"FLORENCE",,"76527","TX",,,,,,"0","2022-09-10T02:00:03.210"
"317623","2023","P471639","P-14-P194-2040-3958-65","P14P1942040395865","1151 FM 1660, HUTTO, TX  78634",,,"PP","A","Active","A","BPP9-DEA","BPP9","2011-08-29T16:26:46.330","2022-06-30T13:51:24.183",,,"2021 LOC CHG FROM 156 CR 139 PER PO LABEL & 2020 REND // NEW 2012 PER 11 VE LIST",,"SHU","TUG2","CAD,F00,GWI,J02,RFM,SHU,W09","407382","CAD,F00,GWI,RFM,SHU,W09,J02",,,,,,,"2013R2PP,2014R2PP,2014R3PP,2014R5PP,2015R3PP,2016R4PP,2017R3PP,2018R2PP,2019R3PP,2020CR3PP,2020R2PP,2021R3PP,2022R3PP,R13,R14LATE,R15,R16,R17,R18,R19,R1REND13,R1REND14,R1REND15,R1REND16,R1REND17,R1REND18,R1REND19,R1REND20,R1REND21,R1REND22,R20E,R21,REXT22,WK12,WK16,WK17,WK18,WK19,WK20,WK21",,"IN PROGRESS","IN PROGRESS","IN PROGRESS","IN PROGRESS",,"BUSINESS PERSONAL PROPERTY  @ 1151 FM 11660",,,,,,,,,"PP",,,,,,,,,,,,,,"1151 FM 1660, HUTTO, TX  78634",,"1151",,,,"FM 1660",,"HUTTO",,"78634","TX",,,,,,"0","2022-09-10T02:00:03.210"
