"federal_provider_number","provider_name","provider_address","provider_city","provider_state","provider_zip_code","organization_name","first_name","last_name","role_description","location","processing_date"
"465065","DESERET HEALTH AND REHAB AT OGDEN","524 EAST 800 NORTH","OGDEN","UT","84404",,"SHAUNA","ROBERTSON","DIRECTOR/OFFICER","524 EAST 800 NORTH
OGDEN, UT 84404
(41.27214837400004, -111.96624126699999)","########"
"465065","DESERET HEALTH AND REHAB AT OGDEN","524 EAST 800 NORTH","OGDEN","UT","84404",,"SCOTT","STRINGHAM","DIRECTOR/OFFICER","524 EAST 800 NORTH
OGDEN, UT 84404
(41.27214837400004, -111.96624126699999)","########"
"465065","DESERET HEALTH AND REHAB AT OGDEN","524 EAST 800 NORTH","OGDEN","UT","84404",,"WILLIAM","THOMAS","DIRECTOR/OFFICER","524 EAST 800 NORTH
OGDEN, UT 84404
(41.27214837400004, -111.96624126699999)","########"
"465065","DESERET HEALTH AND REHAB AT OGDEN","524 EAST 800 NORTH","OGDEN","UT","84404","DNR TWO LLC",,,"5% OR MORE OWNERSHIP INTEREST","524 EAST 800 NORTH
OGDEN, UT 84404
(41.27214837400004, -111.96624126699999)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"SCOTT","CARPENTER","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"DAVID","DANGERFIELD","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"LAWRENCE","DEANS","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"CHRISTIE","FRANKLIN","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"LEWIS","GARRETT","5% OR MORE OWNERSHIP INTEREST","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"LEWIS","GARRETT","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"CHARLES","GONZALES","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"RITA","HESS","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"CHARLES","KIRTON","5% OR MORE OWNERSHIP INTEREST","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"CHARLES","KIRTON","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"KENNETH","KNAPTON","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"FAYE","LINCOLN","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"JAMES","MASON","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"JOHN","ORTEN","MANAGING EMPLOYEE","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"BRIAN","SWINTON","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"CARL","TIPPETS","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123",,"ROBERT","WOLTIL","DIRECTOR/OFFICER","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123","AVALON CARE LLC",,,"5% OR MORE OWNERSHIP INTEREST","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123","AVALON HEALTH CARE MANAGEMENT, INC.",,,"OPERATIONAL/MANAGERIAL CONTROL","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123","AVALON HEALTH CARE, INC.",,,"5% OR MORE OWNERSHIP INTEREST","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123","AVALON HOLDING, INC.",,,"5% OR MORE OWNERSHIP INTEREST","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465066","AVALON WEST HEALTH & REHABILITATION","6246 SOUTH REDWOOD ROAD","SALT LAKE CITY","UT","84123","AVALON OF UTAH, LLC",,,"5% OR MORE OWNERSHIP INTEREST","6246 SOUTH REDWOOD ROAD
SALT LAKE CITY, UT 84123
(40.63760982400004, -111.93885728899994)","########"
"465067","ROCKY MOUNTAIN CARE - CLEARFIELD","1481 SOUTH 1500 EAST","CLEARFIELD","UT","84015",,"DEE","BANGERTER","OPERATIONAL/MANAGERIAL CONTROL","1481 SOUTH 1500 EAST
CLEARFIELD, UT 84015
(41.09341660900003, -111.99726297799998)","########"
"465067","ROCKY MOUNTAIN CARE - CLEARFIELD","1481 SOUTH 1500 EAST","CLEARFIELD","UT","84015",,"CRAIG","DAVIDSON","DIRECTOR/OFFICER","1481 SOUTH 1500 EAST
CLEARFIELD, UT 84015
(41.09341660900003, -111.99726297799998)","########"
"465067","ROCKY MOUNTAIN CARE - CLEARFIELD","1481 SOUTH 1500 EAST","CLEARFIELD","UT","84015",,"SUSAN","DAVIS","MANAGING EMPLOYEE","1481 SOUTH 1500 EAST
CLEARFIELD, UT 84015
(41.09341660900003, -111.99726297799998)","########"
"465067","ROCKY MOUNTAIN CARE - CLEARFIELD","1481 SOUTH 1500 EAST","CLEARFIELD","UT","84015",,"JEFF","FLETCHER","MANAGING EMPLOYEE","1481 SOUTH 1500 EAST
CLEARFIELD, UT 84015
(41.09341660900003, -111.99726297799998)","########"
"465067","ROCKY MOUNTAIN CARE - CLEARFIELD","1481 SOUTH 1500 EAST","CLEARFIELD","UT","84015","BEAVER CITY CORPORATION",,,"5% OR MORE OWNERSHIP INTEREST","1481 SOUTH 1500 EAST
CLEARFIELD, UT 84015
(41.09341660900003, -111.99726297799998)","########"
"465067","ROCKY MOUNTAIN CARE - CLEARFIELD","1481 SOUTH 1500 EAST","CLEARFIELD","UT","84015","BEAVER VALLEY HOSPITAL",,,"5% OR MORE OWNERSHIP INTEREST","1481 SOUTH 1500 EAST
CLEARFIELD, UT 84015
(41.09341660900003, -111.99726297799998)","########"
"465067","ROCKY MOUNTAIN CARE - CLEARFIELD","1481 SOUTH 1500 EAST","CLEARFIELD","UT","84015","BEAVER VALLEY HOSPITAL",,,"OPERATIONAL/MANAGERIAL CONTROL","1481 SOUTH 1500 EAST
CLEARFIELD, UT 84015
(41.09341660900003, -111.99726297799998)","########"
"465067","ROCKY MOUNTAIN CARE - CLEARFIELD","1481 SOUTH 1500 EAST","CLEARFIELD","UT","84015","ROCKY MOUNTAIN CARE LLC",,,"OPERATIONAL/MANAGERIAL CONTROL","1481 SOUTH 1500 EAST
CLEARFIELD, UT 84015
(41.09341660900003, -111.99726297799998)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"CHARLES","BLALACK","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"GORDON","BUECHS","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"GORDON","BUECHS","MANAGING EMPLOYEE","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"SOON","BURNAM","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"CHRISTOPHER","CHRISTENSEN","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"EDDIE","KEELE","MANAGING EMPLOYEE","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"EDDIE","KEELE","OPERATIONAL/MANAGERIAL CONTROL","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"THOMAS","MALOOF","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"JUSTIN","MORRIS","CONTRACTED MANAGING EMPLOYEE","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"BRIAN","NEWBERRY","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"ALAN","NORMAN","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"SUZANNE","SNAPPER","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"GREGORY","STAPLEY","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"BYRON","WASHBURN","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405",,"BEVERLY","WITTEKIND","DIRECTOR/OFFICER","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405","ENSIGN GROUP INVESTMENTS,  LLC",,,"5% OR MORE OWNERSHIP INTEREST","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405","ENSIGN GROUP, INC.",,,"5% OR MORE OWNERSHIP INTEREST","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465069","MT OGDEN HEALTH AND REHABILITATION CENTER","375 EAST 5350 SOUTH","WASHINGTON TERRACE","UT","84405","MILESTONE HEALTHCARE INC",,,"5% OR MORE OWNERSHIP INTEREST","375 EAST 5350 SOUTH
WASHINGTON TERRACE, UT 84405
(41.16638037000007, -111.97165012899995)","########"
"465072","CITY CREEK POST ACUTE","165 SOUTH 1000 EAST","SALT LAKE CITY","UT","84102",,"SOON","BURNAM","DIRECTOR/OFFICER","165 SOUTH 1000 EAST
SALT LAKE CITY, UT 84102
(40.76554076000008, -111.86240454299997)","########"
"465072","CITY CREEK POST ACUTE","165 SOUTH 1000 EAST","SALT LAKE CITY","UT","84102",,"CHRISTOPHER","CHRISTENSEN","DIRECTOR/OFFICER","165 SOUTH 1000 EAST
SALT LAKE CITY, UT 84102
(40.76554076000008, -111.86240454299997)","########"
"465072","CITY CREEK POST ACUTE","165 SOUTH 1000 EAST","SALT LAKE CITY","UT","84102",,"BRIAN","NEWBERRY","MANAGING EMPLOYEE","165 SOUTH 1000 EAST
SALT LAKE CITY, UT 84102
(40.76554076000008, -111.86240454299997)","########"
"465072","CITY CREEK POST ACUTE","165 SOUTH 1000 EAST","SALT LAKE CITY","UT","84102",,"BRIAN","NEWBERRY","OPERATIONAL/MANAGERIAL CONTROL","165 SOUTH 1000 EAST
SALT LAKE CITY, UT 84102
(40.76554076000008, -111.86240454299997)","########"
"465072","CITY CREEK POST ACUTE","165 SOUTH 1000 EAST","SALT LAKE CITY","UT","84102",,"BEVERLY","WITTEKIND","DIRECTOR/OFFICER","165 SOUTH 1000 EAST
SALT LAKE CITY, UT 84102
(40.76554076000008, -111.86240454299997)","########"
"465072","CITY CREEK POST ACUTE","165 SOUTH 1000 EAST","SALT LAKE CITY","UT","84102","ENSIGN GROUP, INC.",,,"5% OR MORE OWNERSHIP INTEREST","165 SOUTH 1000 EAST
SALT LAKE CITY, UT 84102
(40.76554076000008, -111.86240454299997)","########"
"465072","CITY CREEK POST ACUTE","165 SOUTH 1000 EAST","SALT LAKE CITY","UT","84102","MILESTONE HEALTHCARE INC",,,"5% OR MORE OWNERSHIP INTEREST","165 SOUTH 1000 EAST
SALT LAKE CITY, UT 84102
(40.76554076000008, -111.86240454299997)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"NATALIE","BOWEN","MANAGING EMPLOYEE","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"SCOTT","CARPENTER","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"DAVID","DANGERFIELD","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"LAWRENCE","DEANS","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"CHRISTIE","FRANKLIN","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"LEWIS","GARRETT","5% OR MORE OWNERSHIP INTEREST","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"LEWIS","GARRETT","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"CHARLES","GONZALES","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"RITA","HESS","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"CHARLES","KIRTON","5% OR MORE OWNERSHIP INTEREST","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"CHARLES","KIRTON","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"KENNETH","KNAPTON","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"FAYE","LINCOLN","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"JAMES","MASON","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"ANNE","STUART","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"BRIAN","SWINTON","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"CARL","TIPPETS","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117",,"ROBERT","WOLTIL","DIRECTOR/OFFICER","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117","AVALON CARE LLC",,,"5% OR MORE OWNERSHIP INTEREST","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117","AVALON HEALTH CARE MANAGEMENT, INC.",,,"OPERATIONAL/MANAGERIAL CONTROL","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117","AVALON HEALTH CARE, INC.",,,"5% OR MORE OWNERSHIP INTEREST","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117","AVALON HOLDING, INC.",,,"5% OR MORE OWNERSHIP INTEREST","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465074","WILLOW WOOD CARE CENTER","1205 EAST 4725 SOUTH","SALT LAKE CITY","UT","84117","AVALON OF UTAH, LLC",,,"5% OR MORE OWNERSHIP INTEREST","1205 EAST 4725 SOUTH
SALT LAKE CITY, UT 84117
(40.66341805500008, -111.84229809499999)","########"
"465075","ROCKY MOUNTAIN CARE - HUNTER HOLLOW","4090 WEST PIONEER PARKWAY","WEST VALLEY CITY","UT","84120",,"DEE","BANGERTER","DIRECTOR/OFFICER","4090 WEST PIONEER PARKWAY
WEST VALLEY CITY, UT 84120
(40.69842106200008, -111.98884406399998)","########"
"465075","ROCKY MOUNTAIN CARE - HUNTER HOLLOW","4090 WEST PIONEER PARKWAY","WEST VALLEY CITY","UT","84120",,"MICHAEL","FENDER","MANAGING EMPLOYEE","4090 WEST PIONEER PARKWAY
WEST VALLEY CITY, UT 84120
(40.69842106200008, -111.98884406399998)","########"
"465075","ROCKY MOUNTAIN CARE - HUNTER HOLLOW","4090 WEST PIONEER PARKWAY","WEST VALLEY CITY","UT","84120",,"TRAVIS","THOMPSON","MANAGING EMPLOYEE","4090 WEST PIONEER PARKWAY
WEST VALLEY CITY, UT 84120
(40.69842106200008, -111.98884406399998)","########"
"465075","ROCKY MOUNTAIN CARE - HUNTER HOLLOW","4090 WEST PIONEER PARKWAY","WEST VALLEY CITY","UT","84120","ROCKY MOUNTAIN CARE LLC",,,"OPERATIONAL/MANAGERIAL CONTROL","4090 WEST PIONEER PARKWAY
WEST VALLEY CITY, UT 84120
(40.69842106200008, -111.98884406399998)","########"
"465078","HIGHLAND CARE CENTER","4285 SOUTH HIGHLAND DRIVE","HOLLADAY","UT","84124","Ownership Data Not Available",,,"Ownership Data Not Available","4285 SOUTH HIGHLAND DRIVE
HOLLADAY, UT 84124
(40.678005367000026, -111.84255533599998)","########"
"465079","SUNSHINE TERRACE FOUNDATION","248 WEST 300 NORTH","LOGAN","UT","84321",,"TRINA","BALLS","DIRECTOR/OFFICER","248 WEST 300 NORTH
LOGAN, UT 84321
(41.73717359400007, -111.84111037499997)","########"
"465079","SUNSHINE TERRACE FOUNDATION","248 WEST 300 NORTH","LOGAN","UT","84321",,"TRINA","BALLS","MANAGING EMPLOYEE","248 WEST 300 NORTH
LOGAN, UT 84321
(41.73717359400007, -111.84111037499997)","########"
"465079","SUNSHINE TERRACE FOUNDATION","248 WEST 300 NORTH","LOGAN","UT","84321",,"DAVID","SERIA","DIRECTOR/OFFICER","248 WEST 300 NORTH
LOGAN, UT 84321
(41.73717359400007, -111.84111037499997)","########"
"465079","SUNSHINE TERRACE FOUNDATION","248 WEST 300 NORTH","LOGAN","UT","84321",,"DAVID","SERIA","MANAGING EMPLOYEE","248 WEST 300 NORTH
LOGAN, UT 84321
(41.73717359400007, -111.84111037499997)","########"
"465082","TRINITY MISSION HEALTH AND REHAB OF PROVO","1053 WEST 1020 SOUTH","PROVO","UT","84601",,"CHARLES","BAGLEY","DIRECTOR/OFFICER","1053 WEST 1020 SOUTH
PROVO, UT 84601
(40.22021302100006, -111.67637094899999)","########"
"465082","TRINITY MISSION HEALTH AND REHAB OF PROVO","1053 WEST 1020 SOUTH","PROVO","UT","84601",,"ROBERT","MATIESON","MANAGING EMPLOYEE","1053 WEST 1020 SOUTH
PROVO, UT 84601
(40.22021302100006, -111.67637094899999)","########"
"465082","TRINITY MISSION HEALTH AND REHAB OF PROVO","1053 WEST 1020 SOUTH","PROVO","UT","84601",,"CHRISTOPHER","MURPHY","DIRECTOR/OFFICER","1053 WEST 1020 SOUTH
PROVO, UT 84601
(40.22021302100006, -111.67637094899999)","########"
"465082","TRINITY MISSION HEALTH AND REHAB OF PROVO","1053 WEST 1020 SOUTH","PROVO","UT","84601","4 WEST HOLDINGS",,,"5% OR MORE OWNERSHIP INTEREST","1053 WEST 1020 SOUTH
PROVO, UT 84601
(40.22021302100006, -111.67637094899999)","########"
