Reporting_Period,Provider_Organization_Name__Legal_Business_Name_,Provider_Other_Organization_Name,Measure_Description,Rate,# of Patients who received appropriate treatment,Total # of patients who were treated,Coordinates,Practice_City_Name,Provider_Postal_Code,Billing_NPI,Counties (New),Municipalities,Zip Codes,School Districts,Health Small Statistical Areas2014 Shp,Utah House Districts
2016,FUTURA MEDICAL CLINIC,,Asthma Medication Ratio,71.00,25,35,"BLDG H-11 FREEPORT CENTER
CLEARFIELD, UT 84016",CLEARFIELD,84016,1518250109,,,,,,
2016,IHC HEALTH SERVICES INC,BEAR RIVER FAMILY MEDICINE,Asthma Medication Ratio,93.00,14,15,"420 W 600 N
TREMONTON, UT 843372400
(41.718815, -112.171807)",TREMONTON,843372400,1487853826,14,9,143,2,2,1
2016,IHC HEALTH SERVICES INC,TAYLORSVILLE CLINIC,Asthma Medication Ratio,100.00,13,13,"3845 W 4700 S
TAYLORSVILLE, UT 841183454
(40.667474, -111.982717)",TAYLORSVILLE,841183454,1043340359,26,247,298,21,63,33
2016,GRANGER MEDICAL CLINIC INC,GRANGER MEDICAL RIVERTON,Asthma Medication Ratio,92.00,22,24,"12391 S 4000 W
RIVERTON, UT 840967012
(40.526062, -111.986181)",RIVERTON,840967012,1881797876,26,223,52,22,42,36
2016,IHC HEALTH SERVICES INC,ROSE CANYON CLINIC,Asthma Medication Ratio,88.00,15,17,"5541 W 13400 S
RIVERTON, UT 84096
(40.507872, -112.024691)",RIVERTON,84096,1407116742,26,222,52,22,42,48
2016,CANYON VIEW MEDICAL GROUP,SPANISH FORK CLINIC,Asthma Medication Ratio,82.00,18,22,"325 W CENTER ST
SPANISH FORK, UT 846602060
(40.109868, -111.66038)",SPANISH FORK,846602060,1538194477,5,203,227,32,50,63
2016,WAYNE COMMUNITY HEALTH CENTERS INC,,Asthma Medication Ratio,55.00,6,11,"128 S 300 W
BICKNELL, UT 84715
(38.235468, -112.225537)",BICKNELL,84715,1093816282,24,96,257,14,56,71
2016,"BRIGHAM MEDICAL CLINIC, INC.",,Asthma Medication Ratio,80.00,12,15,"600 W HOSPITAL RD
BRIGHAM CITY, UT 843023006
(41.490495, -112.02489)",BRIGHAM CITY,843023006,1922119528,14,16,159,2,1,1
2016,PREMIER FAMILY MEDICAL LLC,,Asthma Medication Ratio,83.00,10,12,"3000 N TRIUMPH BLVD #220
LEHI, UT 84043
(40.425854, -111.880293)",LEHI,84043,1003202730,5,198,287,30,44,56
2016,TANNER MEMORIAL CLINIC,,Asthma Medication Ratio,82.00,163,198,"2121 N 1700 W
LAYTON, UT 840418803
(41.090758, -111.9973)",LAYTON,840418803,1447239355,22,233,103,6,10,6
2016,OGDEN CLINIC,,Asthma Medication Ratio,78.00,131,168,"4650 HARRISON BLVD
OGDEN, UT 844034303
(41.178759, -111.949211)",OGDEN,844034303,1578550083,16,148,164,37,8,2
2016,MEDICAL ARTS CENTER CLINIC OF BRIGHAM CITY INC,,Asthma Medication Ratio,64.00,7,11,"984 MEDICAL DR STE 1
BRIGHAM CITY, UT 843024712
(41.490495, -112.02489)",BRIGHAM CITY,843024712,1649375270,14,16,159,2,1,1
2016,PREMIER FAMILY MEDICAL,,Asthma Medication Ratio,88.00,29,33,"830 N 2000 W
PLEASANT GROVE, UT 84062
(40.372683, -111.76919)",PLEASANT GROVE,84062,1750725735,5,231,109,30,45,53
2016,AFTER HOURS MEDICAL LLC,MEDALLUS MEDICAL,Asthma Medication Ratio,75.00,33,44,"1126 E 12300 S
DRAPER, UT 840209095
(40.528354, -111.858711)",DRAPER,840209095,1437251279,26,224,51,23,42,26
2016,BASIN MEDICAL CLINIC LLC,,Asthma Medication Ratio,80.00,28,35,"379 NORTH 500 WEST
VERNAL, UT 84078
(40.460728, -109.538161)",VERNAL,84078,1396838918,10,141,178,29,54,51
2016,IHC HEALTH SERVICES INC,SOUTH JORDAN CLINIC,Asthma Medication Ratio,92.00,12,13,"11444 S REDWOOD RD
SOUTH JORDAN, UT 840957803
(40.542853, -111.938807)",SOUTH JORDAN,840957803,1811032048,26,181,53,22,34,46
2016,IHC HEALTH SERVICES INC,PRIMARY CHILDREN'S HOSPITAL SPECIALTY CLINIC PHYSICIANS GROUP,Asthma Medication Ratio,58.00,7,12,"100 MARIO CAPECCHI DR
SALT LAKE CITY, UT 841131103
(40.770581, -111.839608)",SALT LAKE CITY,841131103,1003255464,26,220,74,19,20,17
2016,"HUNTER MEDICAL CENTER, INC",JORDAN MEADOWS MEDICAL CENTER.,Asthma Medication Ratio,80.00,12,15,"3354 W 7800 S
WEST JORDAN, UT 840884506
(40.609462, -111.971076)",WEST JORDAN,840884506,1205957131,26,245,59,22,62,38
2016,"SHANE D GAGON MD, PC",CASTLE COUNTRY FAMILY MEDICINE,Asthma Medication Ratio,84.00,16,19,"377 NO. FAIRGROUNDS RD.
PRICE, UT 845014211
(39.606161, -110.834586)",PRICE,845014211,1982815064,4,177,44,5,57,66
2016,"WASATCH PEDIATRICS, INC",,Asthma Medication Ratio,72.00,57,79,"7138 S 2000 EAST
SALT LAKE CITY, UT 84121
(40.621634, -111.834284)",SALT LAKE CITY,84121,1124102595,26,246,63,23,29,41
2016,"MOUNTAINSTAR MEDICAL GROUP-ST. MARKS HOSPITAL, LLC",ST. MARK'S MILLCREEK PRIMARY CARE,Asthma Medication Ratio,76.00,39,51,"4465 S 900 E
SALT LAKE CITY, UT 841242456
(40.675431, -111.865542)",SALT LAKE CITY,841242456,1073795258,26,,96,21,28,35
2016,LAYTON FAMILY PRACTICE LLC,,Asthma Medication Ratio,41.00,7,17,"124 S FAIRFIELD RD
LAYTON, UT 840414438
(41.059409, -111.944157)",LAYTON,840414438,1538220306,22,233,103,6,10,9
2016,"GRANGER MEDICAL CLINIC, INC.",GRANGER MEDICAL CLINIC - WASATCH,Asthma Medication Ratio,70.00,19,27,"1160 E 3900 S
SALT LAKE CITY, UT 841241202
(40.687061, -111.857946)",SALT LAKE CITY,841241202,1629163746,26,,96,21,28,35
2016,IHC HEALTH SERVICES INC,KIDSCARE AT BOUNTIFUL,Asthma Medication Ratio,92.00,11,12,"390 N MAIN ST
BOUNTIFUL, UT 840106046
(40.893513, -111.880712)",BOUNTIFUL,840106046,1750416947,22,49,81,6,17,11
2016,IHC HEALTH SERVICES INC,SOUTHRIDGE KIDSCARE,Asthma Medication Ratio,85.00,29,34,"3723 W 12600 S
RIVERTON, UT 840657296
(40.52224, -111.980916)",RIVERTON,840657296,1053441238,26,223,50,22,42,36
2016,IHC HEALTH SERVICES INC,BOUNTIFUL CLINIC,Asthma Medication Ratio,71.00,20,28,"390 N MAIN ST
BOUNTIFUL, UT 840106046
(40.893513, -111.880712)",BOUNTIFUL,840106046,1588799654,22,49,81,6,17,11
2016,UTAH PHYSICIANS CARE CENTERS PC,INTERNAL MEDICINE AT ST. MARKS HOSPITAL,Asthma Medication Ratio,94.00,15,16,"1160 E 3900 S
SALT LAKE CITY, UT 841241202
(40.687061, -111.857946)",SALT LAKE CITY,841241202,1396761193,26,,96,21,28,35
2016,"IHC HEALTH SERVICES, INC",MEMORIAL CLINIC,Asthma Medication Ratio,77.00,10,13,"2000 S 900 E
SALT LAKE CITY, UT 841053208
(40.727016, -111.865345)",SALT LAKE CITY,841053208,1508904947,26,220,68,19,24,18
2016,GRANGER MEDICAL CLINIC INC,,Asthma Medication Ratio,75.00,91,121,"3725 W 4100 S
WEST VALLEY, UT 841205530
(40.682036, -111.980047)",WEST VALLEY,841205530,1184657041,26,98,65,21,22,27
2016,,,Asthma Medication Ratio,89.00,24,27,"2295 FOOTHILL DR
SALT LAKE CITY, UT 841094000
(40.721445, -111.811779)",SALT LAKE CITY,841094000,1700811023,26,220,112,19,27,21
2016,MOUNTAINSTAR OGDEN PEDIATRICS LLC,,Asthma Medication Ratio,92.00,11,12,"5495 S 500 E
OGDEN, UT 844056923
(41.163392, -111.968622)",OGDEN,844056923,1265694509,16,149,163,36,14,3
2016,COMMUNITY HEALTH CENTERS INC.,OQUIRRH VIEW,Asthma Medication Ratio,58.00,7,12,"4745 S 3200 W
SALT LAKE CITY, UT 841182822
(40.66654, -111.967464)",SALT LAKE CITY,841182822,1801992953,26,247,298,21,63,33
2016,"UTAH NAVAJO HEALTH SYSTEM, INCORPORATED",MONTEZUMA CREEK COMMUNITY HEALTH CENTER,Asthma Medication Ratio,100.00,20,20,"EAST HIGHWAY 262
MONTEZUMA CREEK, UT 845340130",MONTEZUMA CREEK,845340130,1811991151,,,,,,
2016,"COMMUNITY HEALTH CENTERS, INC",,Asthma Medication Ratio,92.00,12,13,"220 W 7200 S
MIDVALE, UT 840471043
(40.620659, -111.898164)",MIDVALE,840471043,1952505117,26,244,92,23,32,39
2016,UNIVERSITY OF UTAH ADULT SERVICES,UNIV. OF UTAH HOSP. GEN. MED. DIVISION,Asthma Medication Ratio,82.00,9,11,"50 N MEDICAL DR
SALT LAKE CITY, UT 841320001
(40.772019, -111.837022)",SALT LAKE CITY,841320001,1356745152,26,220,73,19,20,17
2016,IHC HEALTH SERVICES INC,SALT LAKE CLINIC,Asthma Medication Ratio,67.00,24,36,"333 S 900 E
SALT LAKE CITY, UT 841022310
(40.762103, -111.865338)",SALT LAKE CITY,841022310,1629107305,26,220,69,19,24,19
2016,PREMIER FAMILY MEDICAL,,Asthma Medication Ratio,86.00,32,37,"226 N 100 E
AMERICAN FORK, UT 84003
(40.379016, -111.792205)",AMERICAN FORK,84003,1922442904,5,231,109,30,45,52
2016,CENTRAL VALLEY MEDICAL CENTER,NEPHI MEDICAL CLINIC,Asthma Medication Ratio,67.00,16,24,"48 W 1500 N
NEPHI, UT 846488900
(39.730587, -111.837215)",NEPHI,846488900,1992724975,28,73,292,12,55,54
2016,IHC HEALTH SERVICES INC,COTTONWOOD FAMILY MEDICINE,Asthma Medication Ratio,100.00,25,25,"181 E MEDICAL TOWER DR
MURRAY, UT 841074872
(40.644425, -111.886649)",MURRAY,841074872,1285769422,26,242,64,20,30,31
2016,"MOUNTAINSTAR MEDICAL GROUP-OGDEN REGIONAL MEDICAL CENTER, LLC","MOUNTAINSTAR PRIMARY CARE, LLC",Asthma Medication Ratio,85.00,22,26,"5405 S 500 E
OGDEN, UT 844056957
(41.165508, -111.968571)",OGDEN,844056957,1356588008,16,149,163,36,14,3
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN NORTH CANYON FAMILY PRACTICE,Asthma Medication Ratio,75.00,9,12,"3200 N CANYON RD
PROVO, UT 846044571
(40.275523, -111.651423)",PROVO,846044571,1992831218,5,204,221,31,48,43
2016,UTAH VALLEY PEDIATRICS L.L.C.,,Asthma Medication Ratio,89.00,82,92,"1355 N UNIVERSITY AVE
PROVO, UT 846042721
(40.251941, -111.658704)",PROVO,846042721,1497812721,5,204,221,31,48,60
2016,MOAB FAMILY MEDICINE PC,,Asthma Medication Ratio,63.00,10,16,"476 WILLIAMS WAY
MOAB, UT 845322065
(38.574281, -109.560686)",MOAB,845322065,1528070489,9,68,249,10,58,68
2016,IHC HEALTH SERVICES INC,SOUTH JORDAN CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),100.00,26,26,"11444 S REDWOOD RD
SOUTH JORDAN, UT 840957803
(40.542853, -111.938807)",SOUTH JORDAN,840957803,1811032048,26,181,53,22,34,46
2015,HIGHLAND MEDICAL PLLC,HIGHLAND FAMILY PRACTICE,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),62.00,8,13,"4460 HIGHLAND DR
SALT LAKE CITY, UT 841243565
(40.675593, -111.842039)",SALT LAKE CITY,841243565,1215010327,26,243,96,21,28,35
2015,IHC HEALTH SERVICES INC,SALT LAKE CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),91.00,10,11,"333 S 900 E
SALT LAKE CITY, UT 841022310
(40.762103, -111.865338)",SALT LAKE CITY,841022310,1629107305,26,220,69,19,24,19
2016,KENNETH L CRUMP MD PC,LAKEVIEW FAMILY MEDICINE,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),30.00,8,27,"811 N 900 W
OREM, UT 840577701
(40.312447, -111.71746)",OREM,840577701,1053408450,5,193,129,30,31,55
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN SUNSET FAMILY MEDICINE,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),45.00,5,11,"1739 W SUNSET BLVD
ST. GEORGE, UT 84770
(37.122705, -113.620573)",ST. GEORGE,84770,1942408422,8,159,195,34,59,73
2015,IHC HEALTH SERVICES INC,ROSE CANYON CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),84.00,26,31,"5541 W 13400 S
RIVERTON, UT 84096
(40.507817, -112.022874)",RIVERTON,84096,1407116742,26,223,52,22,42,48
2016,HOLLADAY FAMILY PRACTICE,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),36.00,5,14,"999 MURRAY HOLLADAY RD
SALT LAKE CITY, UT 841174901
(40.665721, -111.862952)",SALT LAKE CITY,841174901,1437255866,26,,93,21,28,35
2016,IHC HEALTH SERVICES INC,WEST JORDAN CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),97.00,28,29,"2655 W 9000 S
WEST JORDAN, UT 840888542
(40.587756, -111.956592)",WEST JORDAN,840888542,1164557641,26,245,59,22,62,42
2016,BEAR LAKE COMMUNITY HEALTH CENTER,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),90.00,36,40,"325 W. LOGAN HWY
GARDEN CITY, UT 840280328
(41.946007, -111.394822)",GARDEN CITY,840280328,1689754475,18,215,147,15,4,49
2015,"HUNTER MEDICAL CENTER, INC",JORDAN MEADOWS MEDICAL CENTER,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),33.00,5,15,"3534 S 6000 W
WEST VALLEY, UT 841282610
(40.69572, -112.034424)",WEST VALLEY,841282610,1194860569,26,98,66,21,22,25
2016,PREMIER FAMILY MEDICAL,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),26.00,26,100,"275 W 200 N
LINDON, UT 840425009
(40.341912, -111.721925)",LINDON,840425009,1427492305,5,192,117,30,46,55
2015,TOOELE CLINIC CORP,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),27.00,3,11,"196 E 2000 N
TOOELE, UT 840749335
(40.565562, -112.298247)",TOOELE,840749335,1073512364,11,137,230,28,43,14
2016,LAYTON FAMILY PRACTICE LLC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),36.00,4,11,"124 S FAIRFIELD RD
LAYTON, UT 840414438
(41.059409, -111.944157)",LAYTON,840414438,1538220306,22,233,103,6,10,9
2016,"SOUTHWEST FAMILY MEDICINE, LLC",,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),21.00,3,14,"1575 W 7000 S
WEST JORDAN, UT 840843431
(40.624047, -111.936022)",WEST JORDAN,840843431,1174707517,26,245,296,22,60,38
2015,"FOOTHILL CLINIC, LLC",FOOTHILL FAMILY CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),32.00,30,93,"6360 S 3000 E
SALT LAKE CITY, UT 841216923
(40.633795, -111.806269)",SALT LAKE CITY,841216923,1265513964,26,246,63,23,29,41
2016,COTTONTREE FAMILY PRACTICE,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),58.00,15,26,"2230 N UNIVERSITY PKWY
PROVO, UT 846041509
(40.262193, -111.66618)",PROVO,846041509,1407036189,5,204,221,31,48,43
2015,"GRANGER MEDICAL CLINIC, INC.",GRANGER MEDICAL CLINIC - WASATCH,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),40.00,6,15,"1160 E 3900 S
SALT LAKE CITY, UT 841241202
(40.687063, -111.856936)",SALT LAKE CITY,841241202,1629163746,26,,96,21,28,35
2015,IHC HEALTH SERVICES INC,PRIMARY CHILDREN'S HOSPITAL SPECIALTY CLINIC PHYSICIANS GROUP,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),77.00,10,13,"100 MARIO CAPECCHI DR
SALT LAKE CITY, UT 841131103
(40.770581, -111.839608)",SALT LAKE CITY,841131103,1003255464,26,220,74,19,20,17
2015,LAYTON FAMILY PRACTICE LLC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),47.00,7,15,"124 S FAIRFIELD RD
LAYTON, UT 840414438
(41.059409, -111.944157)",LAYTON,840414438,1538220306,22,233,103,6,10,9
2016,IHC HEALTH SERVICES INC,HEBER VALLEY CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),50.00,8,16,"1473 S HIGHWAY 40
HEBER CITY, UT 840323522
(40.489307, -111.409493)",HEBER CITY,840323522,1063616282,19,200,274,33,53,50
2015,U FAMILY HEALTH BILLING UNIVERSITY OF UTAH,UNIVERSITY DEPARTMENT OF FAMILY AND PREVENTATIVE MEDICINE,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),78.00,14,18,"555 FOOTHILL DR
SALT LAKE CITY, UT 841121106
(40.75766, -111.83646)",SALT LAKE CITY,841121106,1528012770,26,220,73,19,20,21
2016,WESTSIDE MEDICAL PC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),23.00,13,56,"1477 NORTH 2000 WEST
CLINTON, UT 840158213
(41.135186, -112.064483)",CLINTON,840158213,1558439117,22,37,102,6,9,5
2015,ROCKY MOUNTAIN FAMILY PRACTICE,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),46.00,6,13,"1950 FORT UNION BLVD
SALT LAKE CITY, UT 841216894
(40.624341, -111.835691)",SALT LAKE CITY,841216894,1467527739,26,246,63,23,29,40
2015,PREMIER FAMILY MEDICAL,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),32.00,13,41,"275 W 200 N
LINDON, UT 840425009
(40.341912, -111.721925)",LINDON,840425009,1427492305,5,192,117,30,46,55
2015,WASATCH PEAK FAMILY PRACTICE INC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),47.00,7,15,"1580 W ANTELOPE DR
LAYTON, UT 840411160
(41.089254, -111.994523)",LAYTON,840411160,1790998359,22,233,103,6,10,6
2015,MEDICAL ARTS CENTER CLINIC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),42.00,10,24,"984 MEDICAL DR STE 1
BRIGHAM CITY, UT 843024712
(41.490659, -112.024744)",BRIGHAM CITY,843024712,1649375270,14,16,159,2,1,1
2016,CEDAR RIDGE FAMILY MEDICINE,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),48.00,11,23,"110 WEST 1325 NORTH
CEDAR CITY, UT 84720
(37.701901, -113.065125)",CEDAR CITY,84720,1740260504,15,75,219,11,36,70
2015,PREMIER FAMILY MEDICAL,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),35.00,11,31,"680 E MAIN ST
LEHI, UT 84043
(40.388149, -111.838946)",LEHI,84043,1568806545,5,198,287,30,44,56
2015,RIVERTON FAMILY HEALTH CENTER LLC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),41.00,12,29,"1756 PARK AVE
RIVERTON, UT 840654701
(40.519053, -111.940493)",RIVERTON,840654701,1932285186,26,223,50,22,42,36
2016,"MOUNTAINSTAR MEDICAL GROUP-OGDEN REGIONAL MEDICAL CENTER, LLC","MOUNTAINSTAR PRIMARY CARE, LLC",Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),24.00,9,37,"5405 S 500 E
OGDEN, UT 844056957
(41.165508, -111.968571)",OGDEN,844056957,1356588008,16,149,163,36,14,3
2015,ALPINE MEDICAL GROUP,ALPINE INTERNAL MEDICINE,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),59.00,10,17,"1060 E 100 S
SALT LAKE CITY, UT 841021501
(40.767179, -111.860261)",SALT LAKE CITY,841021501,1740216860,26,220,69,19,24,17
2016,HILLSIDE MEDICAL CLINIC LLC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),19.00,3,16,"118 N MAIN ST STE B
SALEM, UT 846535698
(40.056405, -111.673376)",SALEM,846535698,1770853962,5,227,223,32,50,63
2016,"UTAH NAVAJO HEALTH SYSTEM, INCORPORATED",MONTEZUMA CREEK COMMUNITY HEALTH CENTER,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),87.00,20,23,"EAST HIGHWAY 262
MONTEZUMA CREEK, UT 845340130",MONTEZUMA CREEK,845340130,1811991151,,,,,,
2015,MOUNTAIN WEST FAMILY PRACTICE LLC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),16.00,3,19,"2356 N 400 E
TOOELE, UT 84074
(40.571559, -112.293601)",TOOELE,84074,1770581605,11,137,230,28,43,14
2016,"BEAVER MEDICAL, LLC",BEAVER MEDICAL CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),19.00,5,27,"1059 N 100 W
BEAVER, UT 847131690
(38.288173, -112.643187)",BEAVER,847131690,1770570202,20,229,204,1,37,71
2016,TANNER MEMORIAL CLINIC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),27.00,61,226,"2121 N 1700 W
LAYTON, UT 840418803
(41.090758, -111.9973)",LAYTON,840418803,1447239355,22,233,103,6,10,6
2016,FUTURA MEDICAL CLINIC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),73.00,16,22,"BLDG H-11 FREEPORT CENTER
CLEARFIELD, UT 84016",CLEARFIELD,84016,1518250109,,,,,,
2016,NORTHEASTERN UTAH MEDICAL GROUP,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),15.00,4,27,"210 W 300 N 7-3
ROOSEVELT, UT 84066
(40.303413, -109.994437)",ROOSEVELT,84066,1982664199,27,236,172,7,54,66
2016,RIVERTON FAMILY HEALTH CENTER LLC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),27.00,3,11,"1756 PARK AVE
RIVERTON, UT 840654701
(40.519069, -111.940551)",RIVERTON,840654701,1932285186,26,223,50,22,42,36
2015,TANNER MEMORIAL CLINIC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),30.00,55,186,"2121 N 1700 W
LAYTON, UT 840418803
(41.090758, -111.9973)",LAYTON,840418803,1447239355,22,233,103,6,10,6
2015,OGDEN CLINIC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),30.00,32,107,"4650 HARRISON BLVD
OGDEN, UT 844034303
(41.178759, -111.949211)",OGDEN,844034303,1578550083,16,148,164,37,8,2
2016,"FOOTHILL CLINIC, LLC",FOOTHILL FAMILY CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),43.00,20,47,"6360 S 3000 E
SALT LAKE CITY, UT 841216923
(40.634058, -111.806184)",SALT LAKE CITY,841216923,1265513964,26,246,63,23,29,41
2016,UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),49.00,52,106,"1525 W 2100 S
SALT LAKE CITY, UT 841191401
(40.725903, -111.932731)",SALT LAKE CITY,841191401,1124422126,26,220,295,19,23,19
2016,PREMIER FAMILY MEDICAL,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),18.00,10,55,"680 E MAIN ST
LEHI, UT 84043
(40.388149, -111.838946)",LEHI,84043,1568806545,5,198,287,30,44,56
2015,HOLLADAY FAMILY PRACTICE,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),25.00,14,55,"999 MURRAY HOLLADAY RD
SALT LAKE CITY, UT 841174901
(40.665721, -111.862952)",SALT LAKE CITY,841174901,1437255866,26,,93,21,28,35
2015,BEAR LAKE COMMUNITY HEALTH CENTER,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),78.00,14,18,"325 W. LOGAN HWY
GARDEN CITY, UT 840280328
(41.946745, -111.40198)",GARDEN CITY,840280328,1689754475,18,215,147,15,4,49
2016,WAYNE COMMUNITY HEALTH CENTERS INC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),17.00,2,12,"128 S 300 W
BICKNELL, UT 84715
(38.235468, -112.225537)",BICKNELL,84715,1093816282,24,96,257,14,56,71
2015,COPE FAMILY MEDICINE LC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),59.00,19,32,"620 MEDICAL DR
BOUNTIFUL, UT 840105084
(40.887001, -111.869043)",BOUNTIFUL,840105084,1548360217,22,49,81,6,17,11
2015,CENTRAL UTAH CLINIC PC,REVERE HEALTH,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),33.00,120,366,"1055 N 500 W
PROVO, UT 846043305
(40.248864, -111.667384)",PROVO,846043305,1093764805,5,204,221,31,48,60
2016,EXODUS HEALTHCARE NETWORK PLLC,THE MAGNA CENTER FOR FAMILY MEDICINE,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),69.00,63,91,"3665 S 8400 W
MAGNA, UT 840444907
(40.693116, -112.091813)",MAGNA,840444907,1306952783,26,,75,21,15,15
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN NORTH CANYON FAMILY PRACTICE,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),32.00,19,59,"3200 N CANYON RD
PROVO, UT 846044571
(40.275523, -111.651423)",PROVO,846044571,1992831218,5,204,221,31,48,43
2015,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),25.00,27,106,"1525 W 2100 S
SALT LAKE CITY, UT 841191401
(40.725903, -111.932731)",SALT LAKE CITY,841191401,1982642252,26,220,295,19,23,19
2015,IHC HEALTH SERVICES INC,WEST JORDAN CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),92.00,24,26,"2655 W 9000 S
WEST JORDAN, UT 840888542
(40.587756, -111.956592)",WEST JORDAN,840888542,1164557641,26,245,59,22,62,42
2015,CEDAR RIDGE FAMILY MEDICINE,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),52.00,12,23,"110 WEST 1325 NORTH
CEDAR CITY, UT 84720
(37.701065, -113.06408)",CEDAR CITY,84720,1740260504,15,75,219,11,36,70
2016,IHC HEALTH SERVICES INC,ROSE CANYON CLINIC,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),87.00,27,31,"5541 W 13400 S
RIVERTON, UT 84096
(40.507872, -112.024691)",RIVERTON,84096,1407116742,26,222,52,22,42,48
2015,UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),32.00,31,98,"1525 W 2100 S
SALT LAKE CITY, UT 841191401
(40.725903, -111.932731)",SALT LAKE CITY,841191401,1124422126,26,220,295,19,23,19
2016,PREMIER FAMILY MEDICAL,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),19.00,23,120,"226 N 100 E
AMERICAN FORK, UT 84003
(40.379016, -111.792205)",AMERICAN FORK,84003,1922442904,5,231,109,30,45,52
2015,WESTSIDE MEDICAL PC,,Avoidance of Antibiotic Treatment in Adults with Acute Bronchitis (AAB),23.00,14,61,"1477 NORTH 2000 WEST
CLINTON, UT 840158213
(41.135186, -112.064483)",CLINTON,840158213,1558439117,22,37,102,6,9,5
