"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"152","60000 Block I15 NB","13-02772","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Tuesday","14","2013-10-15T14:33:04.000","Drugs","409580252","Drugs","37.697","{'coordinates': [-113.076, 37.697], 'type': 'Point'}","-113.076","Drugs","UT","2014-04-18T10:24:33.000","null"
"153","3800 Block N 4300 W","13-02784","IRON CO BERYLG",,"null","2014-04-09T20:31:46.000","Tuesday","16","2013-10-15T16:00:00.000","Burglary","409580254","Burglary","37.776","{'coordinates': [-113.754, 37.776], 'type': 'Point'}","-113.754","Breaking & Entering","UT","2014-04-18T10:24:33.000","null"
"154","3800 Block N 2300 W","13-02773","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Tuesday","20","2013-10-15T20:02:06.000","Traffic Offense","409580257","Traffic Offense","37.747","{'coordinates': [-113.092, 37.747], 'type': 'Point'}","-113.092","Traffic","UT","2014-04-18T10:24:33.000","null"
"155","13000 Block SR14","13-02775","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Tuesday","21","2013-10-15T21:09:45.000","PD Accident","409580260","PD Accident","37.592","{'coordinates': [-112.899, 37.592], 'type': 'Point'}","-112.899","Traffic","UT","2014-04-18T10:24:33.000","null"
"156","71000 Block I15 NB","13-02948","IRON CO SUMMIT",,"null","2014-04-09T20:31:46.000","Monday","19","2013-11-04T19:39:00.000","Agency Assist","409580261","Agency Assist","37.809","{'coordinates': [-112.936, 37.809], 'type': 'Point'}","-112.936","Community Policing","UT","2014-05-08T10:25:32.000","null"
"157","4400 Block N PIONEER DR","13-02777","ENOCH",,"null","2014-04-09T20:31:46.000","Wednesday","7","2013-10-16T07:19:28.000","Agency Assist","409580262","Agency Assist","37.759","{'coordinates': [-113.027, 37.759], 'type': 'Point'}","-113.027","Community Policing","UT","2014-04-19T10:24:31.000","null"
"158","2100 Block N 4650 W","13-02878","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","23","2013-10-28T23:03:25.000","Suspicious","409580263","Suspicious","37.716","{'coordinates': [-113.147, 37.716], 'type': 'Point'}","-113.147","Pedestrian Stop","UT","2014-05-01T10:24:38.000","null"
"159","45000 Block I15 NB","13-02877","IRON CO KANG",,"null","2014-04-09T20:31:46.000","Monday","19","2013-10-28T19:50:25.000","Agency Assist","409580265","Agency Assist","37.522","{'coordinates': [-113.21, 37.522], 'type': 'Point'}","-113.21","Community Policing","UT","2014-05-01T10:24:38.000","null"
"160","5100 Block N 3100 W","13-02935","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Sunday","19","2013-11-03T19:47:58.000","Burglary","409580270","Burglary","37.771","{'coordinates': [-113.11, 37.771], 'type': 'Point'}","-113.11","Breaking & Entering","UT","2014-05-07T10:24:49.000","null"
"161","5300 Block N 4100 W","13-02802","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Friday","16","2013-10-18T16:22:49.000","Animal Problem","409580272","Animal Problem","37.774","{'coordinates': [-113.134, 37.774], 'type': 'Point'}","-113.134","Community Policing","UT","2014-04-21T10:24:33.000","null"
"162","2500 Block W 3700 N","13-02803","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Friday","18","2013-10-18T18:14:12.000","Trespassing","409580274","Trespassing","37.745","{'coordinates': [-113.098, 37.745], 'type': 'Point'}","-113.098","Property Crime","UT","2014-04-21T10:24:33.000","null"
"163","2400 Block W 5300 N","13-02933","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Sunday","16","2013-11-03T16:50:55.000","Theft","409580275","Theft","37.774","{'coordinates': [-113.095, 37.774], 'type': 'Point'}","-113.095","Theft","UT","2014-05-07T10:24:49.000","null"
"164","3400 Block W 5600 N","13-02804","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Friday","21","2013-10-18T21:14:56.000","DUI","409580277","DUI","37.78","{'coordinates': [-113.118, 37.78], 'type': 'Point'}","-113.118","Traffic","UT","2014-04-21T10:24:33.000","null"
"165","X:","13-02932","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Sunday","11","2013-11-03T11:49:51.000","Animal Problem","409580278","Animal Problem","37.6774769","{'coordinates': [-113.061893, 37.677477], 'type': 'Point'}","-113.0618931","Community Policing","UT","2014-05-07T10:24:49.000","null"
"166","9100 Block W 2200 S","13-02865","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","7","2013-10-28T07:40:50.000","Fire","409580284","Fire","37.637","{'coordinates': [-113.25, 37.637], 'type': 'Point'}","-113.25","Fire","UT","2014-05-01T10:24:38.000","null"
"167","4800 Block N MINERSVILLE HWY","13-02930","ENOCH",,"null","2014-04-09T20:31:46.000","Sunday","4","2013-11-03T04:29:16.000","Alcohol Offense","409580286","Alcohol Offense","37.765","{'coordinates': [-113.055, 37.765], 'type': 'Point'}","-113.055","Liquor","UT","2014-05-07T10:24:49.000","null"
"168","1300 Block S 4575 W","13-02929","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Sunday","0","2013-11-03T00:51:44.000","Domestic Prob","409580287","Domestic Prob","37.654","{'coordinates': [-113.145, 37.654], 'type': 'Point'}","-113.145","Family Offense","UT","2014-05-07T10:24:49.000","null"
"169","200 Block S 400 W","13-02928","PAROWAN",,"null","2014-04-09T20:31:46.000","Saturday","23","2013-11-02T23:14:21.000","Domestic Prob","409580289","Domestic Prob","37.839","{'coordinates': [-112.836, 37.839], 'type': 'Point'}","-112.836","Family Offense","UT","2014-05-06T10:24:37.000","null"
"170","1300 Block S 5300 W","13-02927","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Saturday","22","2013-11-02T22:28:22.000","Drugs","409580290","Drugs","37.654","{'coordinates': [-113.161, 37.654], 'type': 'Point'}","-113.161","Drugs","UT","2014-05-06T10:24:37.000","null"
"171","1200 Block N 6300 W","13-02953","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","10","2013-11-04T10:00:00.000","Suspicious","409580292","Suspicious","37.699","{'coordinates': [-113.185, 37.699], 'type': 'Point'}","-113.185","Pedestrian Stop","UT","2014-05-08T10:25:32.000","null"
"172","2500 Block W 3700 N","13-02940","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","8","2013-11-04T08:04:19.000","Animal Problem","409580293","Animal Problem","37.745","{'coordinates': [-113.098, 37.745], 'type': 'Point'}","-113.098","Community Policing","UT","2014-05-08T10:25:32.000","null"
"173","5900 Block W 1400 S","13-02799","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Friday","10","2013-10-18T10:06:34.000","Suspicious","409580294","Suspicious","37.652","{'coordinates': [-113.176, 37.652], 'type': 'Point'}","-113.176","Pedestrian Stop","UT","2014-04-21T10:24:33.000","null"
"174","X:","13-02801","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Friday","9","2013-10-18T09:55:22.000","Welfare Check","409580295","Welfare Check","37.6774769","{'coordinates': [-113.061893, 37.677477], 'type': 'Point'}","-113.0618931","Community Policing","UT","2014-04-21T10:24:33.000","null"
"175","4800 Block N BERYL HWY","13-02936","IRON CO BERYLG",,"null","2014-04-09T20:31:46.000","Sunday","21","2013-11-03T21:04:55.000","Property Damage","409580297","Property Damage","37.795","{'coordinates': [-113.656, 37.795], 'type': 'Point'}","-113.656","Property Crime","UT","2014-05-07T10:24:49.000","null"
"176","900 Block S LAURIE LN","13-02881","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","11","2013-10-28T11:05:01.000","Prot Order Viol","409580298","Prot Order Viol","37.66","{'coordinates': [-113.136, 37.66], 'type': 'Point'}","-113.136","Disorder","UT","2014-05-01T10:24:38.000","null"
"177","800 Block S 4425 W","13-02793","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Thursday","20","2013-10-17T20:10:13.000","Joyriding","409580299","Joyriding","37.663","{'coordinates': [-113.141, 37.663], 'type': 'Point'}","-113.141","Traffic","UT","2014-04-20T10:24:32.000","null"
"178","20600 Block N SCHOPPMAN RD","13-02795","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Thursday","21","2013-10-17T21:03:38.000","Welfare Check","409580300","Welfare Check","37.9513515","{'coordinates': [-113.233901, 37.951352], 'type': 'Point'}","-113.2339011","Community Policing","UT","2014-04-20T10:24:31.000","84721"
"179","6600 Block W 1100 N","13-02794","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Thursday","21","2013-10-17T21:31:39.000","Theft","409580302","Theft","37.698","{'coordinates': [-113.193, 37.698], 'type': 'Point'}","-113.193","Theft","UT","2014-04-20T10:24:31.000","null"
"180","2200 Block W 2575 N","13-02938","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","6","2013-11-04T06:34:14.000","Suspicious","409580305","Suspicious","37.724","{'coordinates': [-113.09, 37.724], 'type': 'Point'}","-113.09","Pedestrian Stop","UT","2014-05-08T10:25:32.000","null"
"181","1 Block N 200 E","13-02797","PARAGONAH",,"null","2014-04-09T20:31:46.000","Friday","8","2013-10-18T08:07:38.000","Animal Problem","409580306","Animal Problem","37.886","{'coordinates': [-112.772, 37.886], 'type': 'Point'}","-112.772","Community Policing","UT","2014-04-21T10:24:33.000","null"
"182","X:","13-02796","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Friday","7","2013-10-18T07:30:46.000","Animal Problem","409580307","Animal Problem","37.6774769","{'coordinates': [-113.061893, 37.677477], 'type': 'Point'}","-113.0618931","Community Policing","UT","2014-04-21T10:24:33.000","null"
"183","3600 Block S 5225 W","13-03014","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Tuesday","17","2013-11-12T17:52:23.000","Prot Order Viol","409580310","Prot Order Viol","37.608","{'coordinates': [-113.161, 37.608], 'type': 'Point'}","-113.161","Disorder","UT","2014-05-16T10:24:41.000","null"
"184","100 Block N 100 E","13-03303","PARAGONAH",,"null","2014-04-09T20:31:46.000","Friday","22","2013-12-13T22:13:50.000","Animal Problem","409580311","Animal Problem","37.887","{'coordinates': [-112.773, 37.887], 'type': 'Point'}","-112.773","Community Policing","UT","2014-06-16T10:24:53.000","null"
"185","4100 Block S SOUTH ARTIFACT DR","13-03010","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Tuesday","12","2013-11-12T12:32:28.000","Animal Problem","409580312","Animal Problem","37.601","{'coordinates': [-113.445, 37.601], 'type': 'Point'}","-113.445","Community Policing","UT","2014-05-16T10:24:41.000","null"
"186","700 Block N IRON SPRINGS RD","13-03068","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Tuesday","12","2013-11-19T12:39:22.000","Threats","409580316","Threats","37.69","{'coordinates': [-113.169, 37.69], 'type': 'Point'}","-113.169","Assault","UT","2014-05-23T10:24:41.000","null"
"187","2500 Block W 3700 N","13-03307","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Saturday","12","2013-12-14T12:34:46.000","Animal Problem","409580319","Animal Problem","37.745","{'coordinates': [-113.098, 37.745], 'type': 'Point'}","-113.098","Community Policing","UT","2014-06-17T10:24:53.000","null"
"188","X:","13-03012","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Tuesday","13","2013-11-12T13:39:28.000","Welfare Check","409580321","Welfare Check","37.6774769","{'coordinates': [-113.061893, 37.677477], 'type': 'Point'}","-113.0618931","Community Policing","UT","2014-05-16T10:24:41.000","null"
"189","2000 Block S RED CANYON DR","13-03084","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Wednesday","13","2013-11-20T13:04:45.000","Suspicious","409580322","Suspicious","37.8198393","{'coordinates': [-112.888834, 37.819839], 'type': 'Point'}","-112.8888342","Pedestrian Stop","UT","2014-05-24T10:24:46.000","84772"
"190","62000 Block I15 SB","13-03305","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Saturday","3","2013-12-14T03:03:10.000","Traffic Offense","409580324","Traffic Offense","37.722","{'coordinates': [-113.059, 37.722], 'type': 'Point'}","-113.059","Traffic","UT","2014-06-17T10:24:53.000","null"
"191","100 Block N 200 W","13-03085","KANARRAVILLE",,"null","2014-04-09T20:31:46.000","Wednesday","13","2013-11-20T13:22:09.000","Fraud","409580325","Fraud","37.54","{'coordinates': [-113.186, 37.54], 'type': 'Point'}","-113.186","Theft","UT","2014-05-24T10:24:46.000","null"
"192","2500 Block N MAIN ST","13-02998","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Sunday","19","2013-11-10T19:27:02.000","Agency Assist","409580327","Agency Assist","37.723","{'coordinates': [-113.052, 37.723], 'type': 'Point'}","-113.052","Community Policing","UT","2014-05-14T10:24:41.000","null"
"193","4600 Block W 2100 N","13-03067","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Tuesday","10","2013-11-19T10:05:51.000","Crim Mischief","409580329","Crim Mischief","37.716","{'coordinates': [-113.146, 37.716], 'type': 'Point'}","-113.146","Property Crime","UT","2014-05-23T10:24:41.000","null"
"194","3400 Block W THREE PEAKS RD","13-03340","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Wednesday","18","2013-12-18T18:15:32.000","Agency Assist","409580331","Agency Assist","37.765","{'coordinates': [-113.117, 37.765], 'type': 'Point'}","-113.117","Community Policing","UT","2014-06-21T10:24:38.000","null"
"195","100 Block N MAIN ST","14-00048","PAROWAN",,"null","2014-04-09T20:31:46.000","Wednesday","19","2013-12-18T19:00:00.000","Trespassing","409580332","Trespassing","37.845","{'coordinates': [-112.828, 37.845], 'type': 'Point'}","-112.828","Property Crime","UT","2014-06-21T10:24:38.000","null"
"196","200 Block E D L SARGENT DR","13-03083","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Wednesday","14","2013-11-20T14:45:00.000","Citizen Assist","409580333","Citizen Assist","37.715","{'coordinates': [-113.058, 37.715], 'type': 'Point'}","-113.058","Community Policing","UT","2014-05-24T10:24:46.000","null"
"197","300 Block E 100 S","13-03308","PARAGONAH",,"null","2014-04-09T20:31:46.000","Friday","14","2013-12-13T14:38:42.000","Animal Problem","409580336","Animal Problem","37.885","{'coordinates': [-112.77, 37.885], 'type': 'Point'}","-112.77","Community Policing","UT","2014-06-16T10:24:53.000","null"
"198","63000 Block I15 SB","13-03004","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","17","2013-11-11T17:20:12.000","Assault","409580337","Assault","37.734","{'coordinates': [-113.048, 37.734], 'type': 'Point'}","-113.048","Assault","UT","2014-05-15T10:24:41.000","null"
"199","200 Block S MAIN ST","13-03002","KANARRAVILLE",,"null","2014-04-09T20:31:46.000","Monday","11","2013-11-11T11:44:02.000","Keep the Peace","409580338","Keep the Peace","37.535","{'coordinates': [-113.184, 37.535], 'type': 'Point'}","-113.184","Disorder","UT","2014-05-15T10:24:41.000","null"
"200","1300 Block S 4575 W","13-03078","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Wednesday","8","2013-11-20T08:29:02.000","Animal Problem","409580339","Animal Problem","37.654","{'coordinates': [-113.145, 37.654], 'type': 'Point'}","-113.145","Community Policing","UT","2014-05-24T10:24:46.000","null"
"201","2100 Block N MAIN ST","13-03001","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Monday","10","2013-11-11T10:18:20.000","Agency Assist","409580341","Agency Assist","37.715","{'coordinates': [-113.06, 37.715], 'type': 'Point'}","-113.06","Community Policing","UT","2014-05-15T10:24:41.000","null"
"202","X:","13-03076","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Wednesday","6","2013-11-20T06:33:02.000","PD Accident","409580342","PD Accident","37.6774769","{'coordinates': [-113.061893, 37.677477], 'type': 'Point'}","-113.0618931","Traffic","UT","2014-05-24T10:24:46.000","null"
"203","5200 Block N TOMAHAWK DR","13-03347","ENOCH",,"null","2014-04-09T20:31:46.000","Thursday","19","2013-12-19T19:46:13.000","Agency Assist","409580343","Agency Assist","37.771","{'coordinates': [-113.032, 37.771], 'type': 'Point'}","-113.032","Community Policing","UT","2014-06-22T10:24:53.000","null"
"204","1200 Block S PINE CANYON DR","13-03345","IRON CO PAR GRI",,"null","2014-04-09T20:31:46.000","Thursday","15","2013-12-19T15:59:07.000","Fraud","409580347","Fraud","37.82","{'coordinates': [-112.882, 37.82], 'type': 'Point'}","-112.882","Theft","UT","2014-06-22T10:24:53.000","null"
"205",,"13-03073","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Tuesday","20","2013-11-19T20:21:36.000","Agency Assist","409580348","Agency Assist","37.6774769","{'coordinates': [-113.061893, 37.677477], 'type': 'Point'}","-113.0618931","Community Policing","UT","2014-05-23T10:24:41.000","null"
"206","3100 Block N IRON SPRINGS RD","13-03000","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","9","2013-11-11T09:27:50.000","Animal Problem","409580349","Animal Problem","37.733","{'coordinates': [-113.216, 37.733], 'type': 'Point'}","-113.216","Community Policing","UT","2014-05-15T10:24:41.000","null"
"207","2100 Block N MAIN ST","13-03077","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Wednesday","10","2013-11-20T10:13:34.000","Wanted Person","409580350","Wanted Person","37.715","{'coordinates': [-113.06, 37.715], 'type': 'Point'}","-113.06","Other","UT","2014-05-24T10:24:46.000","null"
"208","2500 Block W 5500 N","13-03005","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","19","2013-11-11T19:34:01.000","Runaway Juvnile","409580351","Runaway Juvnile","37.777","{'coordinates': [-113.096, 37.777], 'type': 'Point'}","-113.096","Missing Person","UT","2014-05-15T10:24:41.000","null"
"209","3000 Block N MINERSVILLE HWY","13-03006","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Monday","23","2013-11-11T23:56:30.000","Traffic Offense","409580355","Traffic Offense","37.731","{'coordinates': [-113.055, 37.731], 'type': 'Point'}","-113.055","Traffic","UT","2014-05-15T10:24:41.000","null"
"210","4600 Block W 2100 N","13-03071","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Tuesday","15","2013-11-19T15:34:30.000","Harassment","409580358","Harassment","37.716","{'coordinates': [-113.146, 37.716], 'type': 'Point'}","-113.146","Assault","UT","2014-05-23T10:24:41.000","null"
"211","3800 Block W 2700 S","13-03317","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Friday","16","2013-12-13T16:53:42.000","Animal Problem","409580359","Animal Problem","37.628","{'coordinates': [-113.129, 37.628], 'type': 'Point'}","-113.129","Community Policing","UT","2014-06-16T10:24:53.000","null"
"212","5900 Block W 600 N","13-03082","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Wednesday","11","2013-11-20T11:27:47.000","Animal Problem","409580360","Animal Problem","37.688","{'coordinates': [-113.176, 37.688], 'type': 'Point'}","-113.176","Community Policing","UT","2014-05-24T10:24:46.000","null"
"213","4100 Block S 17800 W","13-03008","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Tuesday","9","2013-11-12T09:39:47.000","Crim Mischief","409580361","Crim Mischief","37.601","{'coordinates': [-113.449, 37.601], 'type': 'Point'}","-113.449","Property Crime","UT","2014-05-16T10:24:41.000","null"
"214","800 Block S LAURIE LN","13-03051","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Sunday","15","2013-11-17T15:46:25.000","Suspicious","409580364","Suspicious","37.662","{'coordinates': [-113.135, 37.662], 'type': 'Point'}","-113.135","Pedestrian Stop","UT","2014-05-21T10:24:42.000","null"
"215","500 Block N 4475 W","13-03314","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Sunday","21","2013-12-15T21:06:48.000","Animal Problem","409580367","Animal Problem","37.687","{'coordinates': [-113.142, 37.687], 'type': 'Point'}","-113.142","Community Policing","UT","2014-06-18T10:24:52.000","null"
"216","4900 Block N SPRING AVE","13-03032","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Thursday","11","2013-11-14T11:45:39.000","Fraud","409580369","Fraud","37.768","{'coordinates': [-113.118, 37.768], 'type': 'Point'}","-113.118","Theft","UT","2014-05-18T10:24:44.000","null"
"217","1200 Block S CANYON DR","13-03050","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Sunday","7","2013-11-17T07:10:24.000","Alarm","409580370","Alarm","37.655","{'coordinates': [-113.129, 37.655], 'type': 'Point'}","-113.129","Alarm","UT","2014-05-21T10:24:42.000","null"
"218","500 Block CEDARWOOD TER","13-03329","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Tuesday","14","2013-12-17T14:26:27.000","PD Accident","409580371","PD Accident","37.668","{'coordinates': [-113.067, 37.668], 'type': 'Point'}","-113.067","Traffic","UT","2014-06-20T10:24:36.000","null"
"219","4600 Block W 2100 N","13-03049","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Sunday","4","2013-11-17T04:12:39.000","Crim Mischief","409580373","Crim Mischief","37.716","{'coordinates': [-113.146, 37.716], 'type': 'Point'}","-113.146","Property Crime","UT","2014-05-21T10:24:42.000","null"
"220","3400 Block S 5225 W","13-03033","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Thursday","14","2013-11-14T14:15:03.000","Domestic Prob","409580375","Domestic Prob","37.613","{'coordinates': [-113.16, 37.613], 'type': 'Point'}","-113.16","Family Offense","UT","2014-05-18T10:24:44.000","null"
"221","2100 Block N MAIN ST","13-03326","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Tuesday","14","2013-12-17T14:00:05.000","Wanted Person","409580377","Wanted Person","37.715","{'coordinates': [-113.06, 37.715], 'type': 'Point'}","-113.06","Other","UT","2014-06-20T10:24:56.000","null"
"222","2500 Block W 5500 N","13-03035","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Thursday","19","2013-11-14T19:02:43.000","Runaway Juvnile","409580378","Runaway Juvnile","37.777","{'coordinates': [-113.096, 37.777], 'type': 'Point'}","-113.096","Missing Person","UT","2014-05-18T10:24:44.000","null"
"223","200 Block E MAIN ST","13-03047","IRON CO SUMMIT",,"null","2014-04-09T20:31:46.000","Saturday","16","2013-11-16T16:24:21.000","Keep the Peace","409580379","Keep the Peace","37.801","{'coordinates': [-112.932, 37.801], 'type': 'Point'}","-112.932","Disorder","UT","2014-05-20T10:24:40.000","null"
"224","500 Block S 6300 W","13-03325","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Tuesday","11","2013-12-17T11:22:10.000","Hit and Run","409580380","Hit and Run","37.668","{'coordinates': [-113.185, 37.668], 'type': 'Point'}","-113.185","Traffic","UT","2014-06-20T10:24:56.000","null"
"225","3300 Block N 2500 W","13-03046","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Saturday","14","2013-11-16T14:52:42.000","Animal Problem","409580381","Animal Problem","37.737","{'coordinates': [-113.097, 37.737], 'type': 'Point'}","-113.097","Community Policing","UT","2014-05-20T10:24:40.000","null"
"226","62000 Block I15 SB","13-03316","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Monday","10","2013-12-16T10:53:21.000","Drugs","409580382","Drugs","37.722","{'coordinates': [-113.059, 37.722], 'type': 'Point'}","-113.059","Drugs","UT","2014-06-19T10:24:46.000","null"
"227","53000 Block I15 NB","13-03044","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Saturday","8","2013-11-16T08:22:16.000","Agency Assist","409580385","Agency Assist","37.622","{'coordinates': [-113.14, 37.622], 'type': 'Point'}","-113.14","Community Policing","UT","2014-05-20T10:24:40.000","null"
"228","88000 Block I15 NB","13-03318","IRON CO PARGG",,"null","2014-04-09T20:31:46.000","Monday","12","2013-12-16T12:27:02.000","Agency Assist","409580386","Agency Assist","37.985","{'coordinates': [-112.735, 37.985], 'type': 'Point'}","-112.735","Community Policing","UT","2014-06-19T10:24:46.000","null"
"229","72000 Block I15 NB","13-03323","IRON CO PAR GRI",,"null","2014-04-09T20:31:46.000","Monday","18","2013-12-16T18:18:34.000","PI Accident","409580387","PI Accident","37.817","{'coordinates': [-112.922, 37.817], 'type': 'Point'}","-112.922","Traffic","UT","2014-06-19T10:24:46.000","null"
"230","100 Block S 1200 W","13-03070","IRON CO NC G",,"null","2014-04-09T20:31:46.000","Friday","12","2013-11-15T12:00:00.000","Theft","409580389","Theft","37.665","{'coordinates': [-113.576, 37.665], 'type': 'Point'}","-113.576","Theft","UT","2014-05-19T10:24:49.000","null"
"231","5400 Block N LUND HWY HWY","13-03037","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Friday","12","2013-11-15T12:17:52.000","Animal Problem","409580391","Animal Problem","37.776","{'coordinates': [-113.111, 37.776], 'type': 'Point'}","-113.111","Community Policing","UT","2014-05-19T10:24:49.000","null"
"232","1400 Block N 3900 W","13-03322","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","17","2013-12-16T17:28:34.000","Juvenile Prob","409580392","Juvenile Prob","37.704","{'coordinates': [-113.129, 37.704], 'type': 'Point'}","-113.129","Other","UT","2014-06-19T10:24:46.000","null"
"233","2800 Block S OLD HWY91","13-03042","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Friday","20","2013-11-15T20:24:00.000","DUI","409580393","DUI","37.626","{'coordinates': [-113.137, 37.626], 'type': 'Point'}","-113.137","Traffic","UT","2014-05-19T10:24:49.000","null"
"234","SUNSHINE TRUCK STOP","13-03041","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Friday","19","2013-11-15T19:50:20.000","PI Accident","409580395","PI Accident","37.6774769","{'coordinates': [-113.061893, 37.677477], 'type': 'Point'}","-113.0618931","Traffic","UT","2014-05-19T10:24:49.000","null"
"235","4700 Block W 1525 S","13-03039","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Friday","14","2013-11-15T14:10:37.000","Animal Problem","409580396","Animal Problem","37.65","{'coordinates': [-113.148, 37.65], 'type': 'Point'}","-113.148","Community Policing","UT","2014-05-19T10:24:49.000","null"
"236","2700 Block W 4850 N","13-03040","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Friday","18","2013-11-15T18:05:35.000","Trespassing","409580397","Trespassing","37.766","{'coordinates': [-113.101, 37.766], 'type': 'Point'}","-113.101","Property Crime","UT","2014-05-19T10:24:49.000","null"
"237","2100 Block N MAIN ST","13-03344","CEDAR CITY",,"null","2014-04-09T20:31:46.000","Wednesday","15","2013-12-18T15:00:00.000","Fraud","409580401","Fraud","37.715","{'coordinates': [-113.06, 37.715], 'type': 'Point'}","-113.06","Theft","UT","2014-06-21T10:24:56.000","null"
"238","3400 Block S 5225 W","13-03018","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Wednesday","8","2013-11-13T08:24:48.000","Harassment","409580406","Harassment","37.613","{'coordinates': [-113.16, 37.613], 'type': 'Point'}","-113.16","Assault","UT","2014-05-17T10:24:42.000","null"
"239","2700 Block W 5025 N","13-03019","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Wednesday","10","2013-11-13T10:23:36.000","Animal Problem","409580407","Animal Problem","37.769","{'coordinates': [-113.102, 37.769], 'type': 'Point'}","-113.102","Community Policing","UT","2014-05-17T10:24:42.000","null"
"240","2700 Block W 5900 N","13-03059","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Monday","15","2013-11-18T15:00:00.000","Fraud","409580409","Fraud","37.785","{'coordinates': [-113.102, 37.785], 'type': 'Point'}","-113.102","Theft","UT","2014-05-22T10:24:42.000","null"
"241","4500 Block N DRIFTWOOD LN","13-03020","IRON CO CC GRID",,"null","2014-04-09T20:31:46.000","Wednesday","12","2013-11-13T12:22:32.000","Civil","409580413","Civil","37.759","{'coordinates': [-113.066, 37.759], 'type': 'Point'}","-113.066","Community Policing","UT","2014-05-17T10:24:42.000","null"
