"column_0","address_1","case_number","city","clearance_type","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"270","1100 Block E NICHOLLS RD","C1863814","FRUIT HEIGHTS",,"2018-02-27T07:43:45.000","Monday","19","2018-02-26T19:17:59.000","Traffic Stop","835300834","CAD: Traffic Stop","41.0258573","{'coordinates': [-111.9135385, 41.0258573], 'type': 'Point'}","-111.9135385","Vehicle Stop","UT","2018-03-13T05:30:53.000","84037"
"271","1 Block NB LEGACY PKWY","C1863856","CO SO DAVIS",,"2018-02-27T07:43:45.000","Monday","21","2018-02-26T21:41:34.000","Traffic Stop","835300832","CAD: Traffic Stop","40.9182765","{'coordinates': [-111.8944148, 40.9182765], 'type': 'Point'}","-111.8944148","Vehicle Stop","UT","2018-03-13T05:30:53.000","84014"
"272","1 Block NB LEGACY PKWY","C1863860","CO SO DAVIS",,"2018-02-27T07:43:45.000","Monday","22","2018-02-26T22:02:33.000","Traffic Stop","835300831","CAD: Traffic Stop","40.9182765","{'coordinates': [-111.8944148, 40.9182765], 'type': 'Point'}","-111.8944148","Vehicle Stop","UT","2018-03-13T05:30:53.000","84014"
"273","1 Block NB LEGACY PKWY","C1863872","CO SO DAVIS",,"2018-02-27T07:43:45.000","Monday","22","2018-02-26T22:28:59.000","Traffic Stop","835300830","CAD: Traffic Stop","40.9182765","{'coordinates': [-111.8944148, 40.9182765], 'type': 'Point'}","-111.8944148","Vehicle Stop","UT","2018-03-13T05:30:53.000","84014"
"274","1600 Block W 300 N","C1863878","WEST POINT",,"2018-02-27T07:43:45.000","Monday","23","2018-02-26T23:08:32.000","Theft","835300829","CAD: Theft","41.1186978","{'coordinates': [-112.0572548, 41.1186978], 'type': 'Point'}","-112.0572548","Theft","UT","2018-03-13T05:30:53.000","84015"
"275","2500 Block W 400 N","C1863893","WEST POINT",,"2018-02-28T07:03:43.000","Tuesday","2","2018-02-27T02:27:51.000","Extra Patrol On Site Call","835419565","CAD: Extra Patrol On Site Call","41.11978939999999","{'coordinates': [-112.0621824, 41.11978939999999], 'type': 'Point'}","-112.0621824","Community Policing","UT","2018-03-14T05:20:28.000","84015"
"276","1200 Block E LESTER DR","C1863899","SOUTH WEBER",,"2018-02-28T07:03:43.000","Tuesday","2","2018-02-27T02:48:08.000","Extra Patrol On Site Call","835419563","CAD: Extra Patrol On Site Call","41.131737","{'coordinates': [-111.947548, 41.131737], 'type': 'Point'}","-111.947548","Community Policing","UT","2018-03-14T05:20:28.000","84405"
"277","500 Block N 3500 W","C1863900","WEST POINT",,"2018-02-28T07:03:43.000","Tuesday","2","2018-02-27T02:49:35.000","Extra Patrol On Site Call","835419564","CAD: Extra Patrol On Site Call","41.12135290000001","{'coordinates': [-112.093098, 41.12135290000001], 'type': 'Point'}","-112.093098","Community Policing","UT","2018-03-14T05:20:28.000","84015"
"278","200 Block N 2000 W","C1863956","WEST POINT",,"2018-02-28T07:03:43.000","Tuesday","9","2018-02-27T09:08:17.000","Fraud Activities","835419562","CAD: Fraud Activities","41.1169074","{'coordinates': [-112.0675712, 41.1169074], 'type': 'Point'}","-112.0675712","Theft","UT","2018-03-14T05:20:28.000","84015"
"279","2700 Block W 550 N","C1863965","WEST POINT",,"2018-02-28T07:03:43.000","Tuesday","9","2018-02-27T09:42:36.000","Susp Circumstance","835419561","CAD: Susp Circumstance","41.1206557","{'coordinates': [-112.0797167, 41.1206557], 'type': 'Point'}","-112.0797167","Community Policing","UT","2018-03-14T05:20:28.000","84015"
"280","7200 Block S 1750 E","C1864007","SOUTH WEBER",,"2018-02-28T07:03:43.000","Tuesday","11","2018-02-27T11:50:34.000","Theft","835419559","CAD: Theft","41.1347538","{'coordinates': [-111.9345644, 41.1347538], 'type': 'Point'}","-111.9345644","Theft","UT","2018-03-14T05:20:28.000","84405"
"281","900 Block N 3000 W","C1864049","WEST POINT",,"2018-02-28T07:03:43.000","Tuesday","13","2018-02-27T13:37:16.000","Traffic Stop","835419558","CAD: Traffic Stop","41.12687620000001","{'coordinates': [-112.0831171, 41.12687620000001], 'type': 'Point'}","-112.0831171","Vehicle Stop","UT","2018-03-14T05:20:28.000","84015"
"282","2700 Block E SOUTH WEBER DR","C1864052","SOUTH WEBER",,"2018-02-28T07:03:43.000","Tuesday","13","2018-02-27T13:46:59.000","Extra Patrol REQUEST","835419554","CAD: Extra Patrol REQUEST","41.1284286","{'coordinates': [-111.9065149, 41.1284286], 'type': 'Point'}","-111.9065149","Community Policing","UT","2018-03-14T05:20:28.000","84405"
"283","2500 Block E SOUTH WEBER DR","C1864058","SOUTH WEBER",,"2018-02-28T07:03:43.000","Tuesday","14","2018-02-27T14:04:34.000","Fraud Activities","835419556","CAD: Fraud Activities","41.1270467","{'coordinates': [-111.9120677, 41.1270467], 'type': 'Point'}","-111.9120677","Theft","UT","2018-03-14T05:20:28.000","84405"
"284","800 Block N 3000 W","C1864060","WEST POINT",,"2018-02-28T07:03:43.000","Tuesday","14","2018-02-27T14:09:51.000","Traffic Stop","835419557","CAD: Traffic Stop","41.1264381","{'coordinates': [-112.0841053, 41.1264381], 'type': 'Point'}","-112.0841053","Vehicle Stop","UT","2018-03-14T05:20:28.000","84015"
"285","500 Block N HIGHWAY 89","C1864133","FRUIT HEIGHTS",,"2018-02-28T07:03:43.000","Tuesday","17","2018-02-27T17:03:31.000","Motorist Assist","835419551","CAD: Motorist Assist","41.0451929","{'coordinates': [-111.9088762, 41.0451929], 'type': 'Point'}","-111.9088762","Traffic","UT","2018-03-14T05:20:28.000","84037"
"286","E HWY 193 & N CHURCH ST","C1864180","LAYTON",,"2018-02-28T07:03:43.000","Tuesday","19","2018-02-27T19:19:31.000","Traffic Stop","835419550","CAD: Traffic Stop","41.10125439999999","{'coordinates': [-111.939138, 41.10125439999999], 'type': 'Point'}","-111.939138","Vehicle Stop","UT","2018-03-14T05:20:28.000","84040"
"287","1900 Block W GLOVERS LN","C1864252","CO SO DAVIS",,"2018-02-28T07:03:43.000","Tuesday","23","2018-02-27T23:55:45.000","Susp Circumstance","835419549","CAD: Susp Circumstance","40.9672079","{'coordinates': [-111.9296045, 40.9672079], 'type': 'Point'}","-111.9296045","Community Policing","UT","2018-03-14T05:20:29.000","84025"
"288","500 Block N 1300 E","C1864264","FRUIT HEIGHTS",,"2018-03-01T07:24:21.000","Wednesday","0","2018-02-28T00:55:13.000","Susp Circumstance","835510439","CAD: Susp Circumstance","41.0440486","{'coordinates': [-111.9107256, 41.0440486], 'type': 'Point'}","-111.9107256","Community Policing","UT","2018-03-15T05:44:00.000","84037"
"289","1800 Block W GLOVERS LN","C1897942","CO SO DAVIS",,"2018-05-22T06:45:47.000","Monday","20","2018-05-21T20:30:52.000","Juvenile Problem","854841854","CAD: Juvenile Problem","40.9671244","{'coordinates': [-111.9302397, 40.9671244], 'type': 'Point'}","-111.9302397","Disorder","UT","2018-06-04T03:16:14.000","84025"
"290","7600 Block S HIGHWAY 89","C1855595","SOUTH WEBER",,"2018-02-06T08:00:13.000","Monday","5","2018-02-05T05:47:37.000","Traffic Stop","833480135","CAD: Traffic Stop","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Vehicle Stop","UT","2018-02-20T06:45:54.000",
"291","6000 Block S 1900 W","C1864277","OUTSIDE DC",,"2018-03-01T07:24:21.000","Wednesday","4","2018-02-28T04:19:43.000","Traffic Stop","835510438","CAD: Traffic Stop","38.9695283","{'coordinates': [-77.0621882, 38.9695283], 'type': 'Point'}","-77.0621882","Vehicle Stop","UT","2018-03-15T07:37:36.000","20015"
"313","200 Block S HIGHWAY 89","C1840589","FRUIT HEIGHTS",,"2018-01-04T17:27:03.000","Friday","6","2017-12-29T06:19:11.000","Traffic Stop","830860981","CAD: Traffic Stop","41.0420138","{'coordinates': [-111.9097131, 41.0420138], 'type': 'Point'}","-111.9097131","Vehicle Stop","UT","2018-01-13T06:36:25.000","84037"
"292","7600 Block S HIGHWAY 89","C1864278","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","5","2018-02-28T05:18:19.000","Accident Property Damage","835510436","CAD: Accident Property Damage","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Traffic","UT","2018-03-15T05:44:00.000",
"293","2500 Block W 3700 S","C1864294","COUNTY NW",,"2018-03-01T07:24:21.000","Wednesday","7","2018-02-28T07:15:06.000","Susp Circumstance","835510429","CAD: Susp Circumstance","40.7005815","{'coordinates': [-111.3169197, 40.7005815], 'type': 'Point'}","-111.3169197","Community Policing","UT","2018-03-15T05:44:00.000","84036"
"294","1900 Block E SOUTH WEBER DR","C1864309","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","7","2018-02-28T07:51:21.000","Traffic Stop","835510435","CAD: Traffic Stop","41.1324918","{'coordinates': [-111.9299329, 41.1324918], 'type': 'Point'}","-111.9299329","Vehicle Stop","UT","2018-03-15T05:44:00.000","84405"
"295","600 Block N HIGHWAY 89","C1864320","FRUIT HEIGHTS",,"2018-03-01T07:24:21.000","Wednesday","8","2018-02-28T08:20:06.000","Traffic Stop","835510434","CAD: Traffic Stop","41.0453755","{'coordinates': [-111.9099958, 41.0453755], 'type': 'Point'}","-111.9099958","Vehicle Stop","UT","2018-03-15T05:44:00.000","84037"
"296","1200 Block E SOUTH WEBER DR","C1864337","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","8","2018-02-28T08:51:35.000","School Zone Patrol","835510432","CAD: School Zone Patrol","41.1344488","{'coordinates': [-111.9481714, 41.1344488], 'type': 'Point'}","-111.9481714","Traffic","UT","2018-03-15T05:44:00.000","84405"
"297","1300 Block E SOUTH WEBER DR","C1864345","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","9","2018-02-28T09:06:37.000","Traffic Stop","835510433","CAD: Traffic Stop","41.1340847","{'coordinates': [-111.9455653, 41.1340847], 'type': 'Point'}","-111.9455653","Vehicle Stop","UT","2018-03-15T05:44:00.000","84405"
"298","1900 Block E VIEW DR","C1864354","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","9","2018-02-28T09:27:54.000","Traffic Stop","835510431","CAD: Traffic Stop","41.1281307","{'coordinates': [-111.9298584, 41.1281307], 'type': 'Point'}","-111.9298584","Vehicle Stop","UT","2018-03-15T05:44:00.000","84405"
"299","6900 Block S 475 E","C1864361","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","9","2018-02-28T09:41:05.000","Traffic Stop","835510430","CAD: Traffic Stop","41.1406806","{'coordinates': [-111.9689332, 41.1406806], 'type': 'Point'}","-111.9689332","Vehicle Stop","UT","2018-03-15T05:44:00.000","84405"
"300","2000 Block E CEDAR BENCH DR","C1864381","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","10","2018-02-28T10:54:27.000","Traffic Stop","835510428","CAD: Traffic Stop","41.1197586","{'coordinates': [-111.9266085, 41.1197586], 'type': 'Point'}","-111.9266085","Vehicle Stop","UT","2018-03-15T05:44:00.000","84405"
"301","3200 Block W 300 N","C1864384","WEST POINT",,"2018-03-01T07:24:21.000","Wednesday","11","2018-02-28T11:09:54.000","Community Oriented Policing","835510427","CAD: Community Oriented Policing","41.118472","{'coordinates': [-112.0871563, 41.118472], 'type': 'Point'}","-112.0871563","Community Policing","UT","2018-03-15T05:44:00.000","84015"
"302","200 Block S HIGHWAY 89","C1855251","FRUIT HEIGHTS",,"2018-02-05T07:52:41.000","Sunday","2","2018-02-04T02:44:24.000","Traffic Stop","833396417","CAD: Traffic Stop","41.0420138","{'coordinates': [-111.9097131, 41.0420138], 'type': 'Point'}","-111.9097131","Vehicle Stop","UT","2018-02-19T06:40:22.000","84037"
"303","100 Block S HIGHWAY 89","C1855258","FRUIT HEIGHTS",,"2018-02-05T07:52:41.000","Sunday","4","2018-02-04T04:08:52.000","Traffic Stop","833396415","CAD: Traffic Stop","41.0395744","{'coordinates': [-111.9094442, 41.0395744], 'type': 'Point'}","-111.9094442","Vehicle Stop","UT","2018-02-19T06:40:22.000","84037"
"304","7400 Block S CORNIA DR","C1864394","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","11","2018-02-28T11:41:51.000","Missing Person","835510425","CAD: Missing Person","41.1323961","{'coordinates': [-111.9019933, 41.1323961], 'type': 'Point'}","-111.9019933","Missing Person","UT","2018-03-15T05:44:00.000","84405"
"305","2000 Block S 3000 W","C1854368","COUNTY NW",,"2018-02-03T07:44:51.000","Friday","0","2018-02-02T00:14:07.000","Extra Patrol On Site Call","833273461","CAD: Extra Patrol On Site Call","40.6890454","{'coordinates': [-111.3193879, 40.6890454], 'type': 'Point'}","-111.3193879","Community Policing","UT","2018-02-17T06:08:13.000","84036"
"306","400 Block E PETERSON PKWY","C1827321","SOUTH WEBER",,"2018-01-13T10:04:42.000","Thursday","23","2017-11-23T23:13:37.000","Susp Circumstance","831509721","CAD: Susp Circumstance","41.14417","{'coordinates': [-111.968951, 41.14417], 'type': 'Point'}","-111.968951","Community Policing","UT","2018-01-27T12:19:22.000","84405"
"307","2700 Block E SOUTH WEBER DR","C1840060","SOUTH WEBER",,"2018-01-04T17:27:05.000","Wednesday","19","2017-12-27T19:07:01.000","Traffic Stop","830861295","CAD: Traffic Stop","41.1284286","{'coordinates': [-111.9065149, 41.1284286], 'type': 'Point'}","-111.9065149","Vehicle Stop","UT","2018-01-12T08:59:42.000","84405"
"308","S CORNIA DR","C1840066","SOUTH WEBER",,"2018-01-04T17:27:05.000","Wednesday","19","2017-12-27T19:17:45.000","Traffic Stop","830861293","CAD: Traffic Stop","41.12976159999999","{'coordinates': [-111.9042627, 41.1297616], 'type': 'Point'}","-111.9042627","Vehicle Stop","UT","2018-01-12T08:59:42.000","84405"
"309","500 Block N 3500 W","C1840546","WEST POINT",,"2018-01-04T17:27:03.000","Thursday","22","2017-12-28T22:48:47.000","Susp Circumstance","830861009","CAD: Susp Circumstance","41.12135290000001","{'coordinates': [-112.093098, 41.1213529], 'type': 'Point'}","-112.093098","Community Policing","UT","2018-01-12T17:37:57.000","84015"
"310","1800 Block E SOUTH WEBER DR","C1840550","SOUTH WEBER",,"2018-01-04T17:27:03.000","Thursday","23","2017-12-28T23:19:10.000","Traffic Stop","830861012","CAD: Traffic Stop","41.1324948","{'coordinates': [-111.9321533, 41.1324948], 'type': 'Point'}","-111.9321533","Vehicle Stop","UT","2018-01-12T17:37:57.000","84405"
"311","7600 Block S HIGHWAY 89","C1840561","SOUTH WEBER",,"2018-01-04T17:27:03.000","Friday","0","2017-12-29T00:29:55.000","Traffic Stop","830860980","CAD: Traffic Stop","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Vehicle Stop","UT","2018-01-13T06:36:25.000",
"312","400 Block E 2625 N","C1840580","COUNTY NE",,"2018-01-04T17:27:03.000","Friday","5","2017-12-29T05:03:21.000","Welfare Check","830860982","CAD: Welfare Check","29.5520318","{'coordinates': [-95.797117, 29.5520318], 'type': 'Point'}","-95.79711700000001","Other","UT","2018-01-13T06:36:25.000","77471"
"314","1400 Block E 600 N","C1840624","FRUIT HEIGHTS",,"2018-01-04T17:27:03.000","Friday","8","2017-12-29T08:41:41.000","Traffic Stop","830860983","CAD: Traffic Stop","41.0439462","{'coordinates': [-111.9059817, 41.0439462], 'type': 'Point'}","-111.9059817","Vehicle Stop","UT","2018-01-13T06:36:25.000","84037"
"315","400 Block N 4000 W","C1840627","WEST POINT",,"2018-01-04T17:27:03.000","Friday","8","2017-12-29T08:44:43.000","Traffic Stop","830860985","CAD: Traffic Stop","41.120571","{'coordinates': [-112.103674, 41.120571], 'type': 'Point'}","-112.103674","Vehicle Stop","UT","2018-01-13T06:36:25.000","84015"
"316","700 Block S MOUNTAIN RD","C1840633","FRUIT HEIGHTS",,"2018-01-04T17:27:03.000","Friday","8","2017-12-29T08:51:33.000","Radar Enforcement","830860991","CAD: Radar Enforcement","41.0223077","{'coordinates': [-111.9061725, 41.0223077], 'type': 'Point'}","-111.9061725","Traffic","UT","2018-01-13T06:36:25.000","84037"
"317","700 Block S MOUNTAIN RD","C1840634","FRUIT HEIGHTS",,"2018-01-04T17:27:03.000","Friday","8","2017-12-29T08:52:47.000","Traffic Stop","830860986","CAD: Traffic Stop","41.0225835","{'coordinates': [-111.9043776, 41.0225835], 'type': 'Point'}","-111.9043776","Vehicle Stop","UT","2018-01-13T06:36:25.000","84037"
"318","1500 Block E HARVEY RD","C1840643","FRUIT HEIGHTS",,"2018-01-04T17:27:03.000","Friday","9","2017-12-29T09:07:55.000","Traffic Stop","830860987","CAD: Traffic Stop","41.02136","{'coordinates': [-111.9041044, 41.02136], 'type': 'Point'}","-111.9041044","Vehicle Stop","UT","2018-01-13T06:36:26.000","84037"
"319","1300 Block N SHORELAND DR","C1864417","CO SO DAVIS",,"2018-03-01T07:24:21.000","Wednesday","13","2018-02-28T13:02:31.000","Compliance Check","835510423","CAD: Compliance Check","40.8758776","{'coordinates': [-111.8452086, 40.8758776], 'type': 'Point'}","-111.8452086","Other Sexual Offense","UT","2018-03-15T05:44:01.000","84010"
"320","2700 Block W 550 N","C1864428","WEST POINT",,"2018-03-01T07:24:21.000","Wednesday","13","2018-02-28T13:45:17.000","Walk Through Security Checks","835510422","CAD: Walk Through Security Checks","41.1208077","{'coordinates': [-112.0794944, 41.1208077], 'type': 'Point'}","-112.0794944","Community Policing","UT","2018-03-15T05:44:01.000","84015"
"321","7600 Block S HIGHWAY 89","C1864491","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","17","2018-02-28T17:02:03.000","Abandoned Vehicle","835510421","CAD: Abandoned Vehicle","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Traffic","UT","2018-03-15T05:44:01.000",
"322","700 Block W 3500 S","C1864524","CO SO DAVIS",,"2018-03-01T07:24:21.000","Wednesday","18","2018-02-28T18:25:08.000","Reckless Driver","835510417","CAD: Reckless Driver","40.8513996","{'coordinates': [-111.9007621, 40.8513996], 'type': 'Point'}","-111.9007621","Traffic","UT","2018-03-15T05:44:01.000","84010"
"323","600 Block N 5000 W","C1864525","WEST POINT",,"2018-03-01T07:24:21.000","Wednesday","18","2018-02-28T18:27:49.000","Traffic Stop","835510419","CAD: Traffic Stop","41.122173","{'coordinates': [-112.1218082, 41.122173], 'type': 'Point'}","-112.1218082","Vehicle Stop","UT","2018-03-15T05:44:01.000","84015"
"324","300 Block N QUAIL RUN","C1864526","WEST POINT",,"2018-03-01T07:24:21.000","Wednesday","18","2018-02-28T18:34:48.000","Traffic Stop","835510418","CAD: Traffic Stop","41.1178953","{'coordinates': [-112.1209839, 41.1178953], 'type': 'Point'}","-112.1209839","Vehicle Stop","UT","2018-03-15T05:44:01.000","84015"
"325","300 Block N 2300 W","C1864539","WEST POINT",,"2018-03-01T07:24:21.000","Wednesday","19","2018-02-28T19:00:32.000","Traffic Stop","835510416","CAD: Traffic Stop","41.118114","{'coordinates': [-112.0706853, 41.118114], 'type': 'Point'}","-112.0706853","Vehicle Stop","UT","2018-03-15T05:44:01.000","84015"
"326","600 Block N 2450 W","C1864545","WEST POINT",,"2018-03-01T07:24:21.000","Wednesday","19","2018-02-28T19:22:10.000","Traffic Stop","835510415","CAD: Traffic Stop","41.1223286","{'coordinates': [-112.0735666, 41.1223286], 'type': 'Point'}","-112.0735666","Vehicle Stop","UT","2018-03-15T05:44:01.000","84015"
"327","500 Block S 1350 E","C1864581","FRUIT HEIGHTS",,"2018-03-01T07:24:21.000","Wednesday","20","2018-02-28T20:42:14.000","Prowler","835510411","CAD: Prowler","41.0262221","{'coordinates': [-111.9078746, 41.0262221], 'type': 'Point'}","-111.9078746","Other","UT","2018-03-15T05:44:01.000","84037"
"328","800 Block N 2300 W","C1864591","WEST POINT",,"2018-03-01T07:24:21.000","Wednesday","21","2018-02-28T21:04:28.000","Traffic Stop","835510412","CAD: Traffic Stop","41.12534429999999","{'coordinates': [-112.070636, 41.12534429999999], 'type': 'Point'}","-112.070636","Vehicle Stop","UT","2018-03-15T05:44:01.000","84015"
"329","7600 Block S HIGHWAY 89","C1864622","SOUTH WEBER",,"2018-03-01T07:24:21.000","Wednesday","23","2018-02-28T23:50:59.000","Traffic Stop","835510408","CAD: Traffic Stop","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Vehicle Stop","UT","2018-03-15T05:44:01.000",
"330","1900 Block E SOUTH WEBER DR","C1864625","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","0","2018-03-01T00:17:46.000","Traffic Stop","835602146","CAD: Traffic Stop","41.1324918","{'coordinates': [-111.9299329, 41.1324918], 'type': 'Point'}","-111.9299329","Vehicle Stop","UT","2018-03-16T05:29:12.000","84405"
"331","7600 Block S HIGHWAY 89","C1864661","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","6","2018-03-01T06:27:41.000","Traffic Stop","835602145","CAD: Traffic Stop","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Vehicle Stop","UT","2018-03-16T05:29:12.000",
"332","6800 Block S 475 E","C1864668","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","7","2018-03-01T07:00:42.000","Traffic Stop","835602143","CAD: Traffic Stop","41.1423532","{'coordinates': [-111.9688914, 41.1423532], 'type': 'Point'}","-111.9688914","Vehicle Stop","UT","2018-03-16T05:29:12.000","84405"
"333","1900 Block E SOUTH WEBER DR","C1864676","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","7","2018-03-01T07:07:07.000","Traffic Stop","835602144","CAD: Traffic Stop","41.1324918","{'coordinates': [-111.9299329, 41.1324918], 'type': 'Point'}","-111.9299329","Vehicle Stop","UT","2018-03-16T05:29:12.000","84405"
"334","400 Block E 6650 S","C1864681","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","7","2018-03-01T07:19:07.000","Traffic Stop","835602141","CAD: Traffic Stop","41.14609979999999","{'coordinates': [-111.9691883, 41.14609979999999], 'type': 'Point'}","-111.9691883","Vehicle Stop","UT","2018-03-16T05:29:12.000","84405"
"335","E PETERSON PARKWAY & S 475 E","C1864685","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","7","2018-03-01T07:28:02.000","Traffic Stop","835602140","CAD: Traffic Stop","41.1444412","{'coordinates': [-111.9692882, 41.1444412], 'type': 'Point'}","-111.9692882","Vehicle Stop","UT","2018-03-16T05:29:12.000","84405"
"336","1700 Block E SOUTH WEBER DR","C1864692","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","7","2018-03-01T07:37:32.000","Traffic Stop","835602139","CAD: Traffic Stop","41.1325265","{'coordinates': [-111.9355603, 41.1325265], 'type': 'Point'}","-111.9355603","Vehicle Stop","UT","2018-03-16T05:29:12.000","84405"
"337","500 Block E PETERSON PKWY","C1864693","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","7","2018-03-01T07:40:06.000","Traffic Stop","835602138","CAD: Traffic Stop","41.1445795","{'coordinates': [-111.96847, 41.1445795], 'type': 'Point'}","-111.96847","Vehicle Stop","UT","2018-03-16T05:29:13.000","84405"
"338","700 Block S MOUNTAIN RD","C1840646","FRUIT HEIGHTS",,"2018-01-04T17:27:03.000","Friday","9","2017-12-29T09:21:27.000","Traffic Stop","830860989","CAD: Traffic Stop","41.0228803","{'coordinates': [-111.9044509, 41.0228803], 'type': 'Point'}","-111.9044509","Vehicle Stop","UT","2018-01-13T06:36:26.000","84037"
"339","S OLD LAKE LN & S MOUNTAIN RD","C1840651","FRUIT HEIGHTS",,"2018-01-04T17:27:03.000","Friday","9","2017-12-29T09:44:10.000","Traffic Stop","830860990","CAD: Traffic Stop","41.02324309999999","{'coordinates': [-111.904148, 41.0232431], 'type': 'Point'}","-111.904148","Vehicle Stop","UT","2018-01-13T06:36:26.000","84037"
"340","S MOUNTAIN RD & E PEACHTREE LN","C1840653","FRUIT HEIGHTS",,"2018-01-04T17:27:03.000","Friday","9","2017-12-29T09:56:25.000","Traffic Stop","830860992","CAD: Traffic Stop","41.0336737","{'coordinates': [-111.9033139, 41.0336737], 'type': 'Point'}","-111.9033139","Vehicle Stop","UT","2018-01-13T06:36:26.000","84037"
"341","1 Block NB LEGACY PKWY","C1840655","CO SO DAVIS",,"2018-01-04T17:27:03.000","Friday","10","2017-12-29T10:03:32.000","Traffic Stop","830860994","CAD: Traffic Stop","40.9182765","{'coordinates': [-111.8944148, 40.9182765], 'type': 'Point'}","-111.8944148","Vehicle Stop","UT","2018-01-13T06:36:26.000","84014"
"342","7600 Block S HIGHWAY 89","C1840659","SOUTH WEBER",,"2018-01-04T17:27:03.000","Friday","10","2017-12-29T10:11:22.000","Traffic Stop","830860993","CAD: Traffic Stop","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Vehicle Stop","UT","2018-01-13T06:36:26.000",
"343","1 Block N 2000 W","C1840665","WEST POINT",,"2018-01-04T17:27:03.000","Friday","10","2017-12-29T10:23:10.000","Fraud Activities","830860999","CAD: Fraud Activities","41.1147387","{'coordinates': [-112.0650025, 41.1147387], 'type': 'Point'}","-112.0650025","Theft","UT","2018-01-13T06:36:26.000","84015"
"344","E SOUTH WEBER DR & S SHAY LN","C1840668","SOUTH WEBER",,"2018-01-04T17:27:03.000","Friday","10","2017-12-29T10:31:12.000","Traffic Stop","830860995","CAD: Traffic Stop","41.1324948","{'coordinates': [-111.9321533, 41.1324948], 'type': 'Point'}","-111.9321533","Vehicle Stop","UT","2018-01-13T06:36:26.000","84405"
"345","6600 Block S 475 E","C1840672","SOUTH WEBER",,"2018-01-04T17:27:03.000","Friday","10","2017-12-29T10:44:32.000","Traffic Stop","830860996","CAD: Traffic Stop","41.1460871","{'coordinates': [-111.9692508, 41.1460871], 'type': 'Point'}","-111.9692508","Vehicle Stop","UT","2018-01-13T06:36:26.000","84405"
"346","2100 Block E SOUTH WEBER DR","C1840675","SOUTH WEBER",,"2018-01-04T17:27:03.000","Friday","11","2017-12-29T11:02:40.000","Traffic Stop","830860997","CAD: Traffic Stop","41.1320174","{'coordinates': [-111.924858, 41.1320174], 'type': 'Point'}","-111.924858","Vehicle Stop","UT","2018-01-13T06:36:26.000","84405"
"347","1900 Block E 7775 S","C1841525","SOUTH WEBER",,"2018-01-04T17:27:03.000","Sunday","18","2017-12-31T18:28:32.000","Assist Citizen","830860902","CAD: Assist Citizen","41.126088","{'coordinates': [-111.928439, 41.126088], 'type': 'Point'}","-111.928439","Other","UT","2018-01-19T22:08:29.000","84405"
"348","2400 Block E SOUTH WEBER DR","C1864701","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","8","2018-03-01T08:02:35.000","Traffic Stop","835602137","CAD: Traffic Stop","41.1268351","{'coordinates': [-111.9166037, 41.1268351], 'type': 'Point'}","-111.9166037","Vehicle Stop","UT","2018-03-16T05:29:13.000","84405"
"349","2100 Block E SOUTH WEBER DR","C1864706","SOUTH WEBER",,"2018-03-02T07:27:36.000","Thursday","8","2018-03-01T08:10:23.000","Traffic Stop","835602136","CAD: Traffic Stop","41.13269409999999","{'coordinates': [-111.9253152, 41.13269409999999], 'type': 'Point'}","-111.9253152","Vehicle Stop","UT","2018-03-16T05:29:13.000","84405"
"350","500 Block S SHORELAND DR","C1864709","CO SO DAVIS",,"2018-03-02T07:27:36.000","Thursday","8","2018-03-01T08:21:22.000","Suspicious Person, Circumstnce","835602132","CAD: Suspicious Person, Circumstnce","40.88661159999999","{'coordinates': [-111.8453582, 40.88661159999999], 'type': 'Point'}","-111.8453582","Community Policing","UT","2018-03-16T05:29:13.000","84010"
