"county","city_district_name","year","project_type","supp","ml_grant","ml_loan","bonus_loan","terms","total_cib_funds","total_project_cost"
"Sanpete","Manti City","2011","Sewer lagoon study",,"20000","0","0",,"20000","40000"
"Sanpete","Manti City","2012","Sewer Lagoons",,"0","2561000","0","30Y @ O%","2561000",
"Sanpete","Manti MBA","2015","New ambulance building",,"500000","500000","0","30Y@ 0.0%","1000000","1200000"
"Sanpete","Mayfield Town","2015","Street Improvements",,"873000","0","0",,"873000","928000"
"Sanpete","Moroni City","2013","Street Jmprovemems - withdrawn",,"0","0","410000","8Y @ 2.5%","410000","410000"
"Sanpete","Mt Pleasant City","2011","Water system SUPP","x","0","360000","0","30Y@ O%","360000","360000"
"Sanpete","Mt Pleasant City","2014","Secondary Water master plan",,"56500","0","0",,"56500",
"Sanpete","Mt Pleasant City","2015","Street Improvements",,"800000","500000","0","lOy @ 0.0%","1300000","1600000"
"Sanpete","Mt. Pleasant City","2015","Rec Imp - Pool Complex",,"1000000","0","1000000","30y @2.5%","2000000","2000000"
"Sanpete","Sanpete Co Fire Dist #2","2011","Purchase 4 Fire Trucks",,"600000","0","0",,"600000","1200000"
"Sanpete","Sanpete County MBA","2013","Fairgrounds Master Plan",,"5500","0","0",,"5500","11000"
"Sanpete","Sanpete SSD #1","2012","Road improvements",,"550000","550000","0","15Y @0.0%","1100000","1200000"
"Sanpete","Sanpete SSD #1","2014","Road Imp - Gravel Pit Road",,"645000","645000","0","15y@ O%","1290000","1400000"
"Sanpete","Sanpete Water Conservancy","2012","Water Resources Master Plan",,"20000","0","0",,"20000","40000"
"Sanpete","Spring City","2012","City Hall renovation",,"322350","0","325000","30Y @ 2.5%","647350","917356"
"Sanpete","Spring City","2013","Water - transmission line",,"59000","0","0",,"59000","66000"
"Sanpete","Sterling Town","2011","Community Center",,"277000","278000","0","30Y@O%","555000","635000"
"Sanpete","Sterling Town","2011","Dump/snowplow/utility truck",,"36000","0","0",,"36000","40000"
"Sanpete","Wales Town","2012","Town HalVSafety bldg (revised 2013)",,"220445","220000","0","30Y @ 0.0%","440445","450445"
"Sanpete","Wales Town","2013","Town Hall",,"205000","0","0",,"205000","250000"
"Sanpete","Wales Town","2014","Street Improvements",,"377400","0","0",,"377400","409400"
"Sevier","Annabella Town","2014","10 Wheel Truck & 1ton Dump",,,"0","0",,"100000","105000"
"Sevier","Annabella Town","2015","Storm Drainage Master Plan",,"24000","0","0",,"24000","48000"
"Sevier","Annabella Town","2015","Flood and Storm Water Imp",,"1096000","0","470000","30Y@2.5%","1566000","1566000"
"Sevier","Aurora City","2015","Fire station expansion",,"104000","0","104000","20y @ 1.5%","208000","231000"
"Sevier","Central Valley Town","2011","Study - Sewer System Imp",,"17500","0","0",,"17500","35000"
"Sevier","Central Valley Town","2012","Park project",,"96000","0","0",,"96000","225000"
"Sevier","Central Valley Town","2015","Recreation - Central Valley Splash",,"60000","0","0",,"60000","105000"
"Sevier","Central Valley Town","2015","Street Mgmnt and Improvement Plan",,"13000","0","0",,"13000","26000"
"Sevier","Elsinore Town","2011","Building structure evaluation study",,"9750","0","0",,"9750","19500"
"Sevier","Elsinore Town","2015","Water System Imp - SCADA meters",,"55000","0","115000","30y @ l.5%","170000","214750"
"Sevier","Glenwood Town","2013","Drainage Control Master Plan",,"30000","0","0",,"30000","60000"
"Sevier","Glenwood Town","2014","Road Imp - Bridge replacement",,"352000","150000","0","lOy @ 0.0%","502000","532000"
"Sevier","Joseph Town","2013","Cemetery Improvements",,"22124","0","0",,"22124","44248"
"Sevier","Joseph Town","2014","Water·System Imp - New Tank",,"288000","0","100000","30y @ l.5%","388000","605132"
"Sevier","Koosharem Town","2014","New Fire Station",,"444000","0","146000","30y @ J.5%","590000","660000"
"Sevier","Monroe City","2014","NewFireTruck",,"310965","0","0",,"310965","335965"
"Sevier","Monroe City","2015","Recreation - Mountain View Park",,"243226","100000","0","20y @ 0.0%","343226","566751"
"Sevier","Richfield City","2011","Water system imp - tank replacement",,"0","1250000","0","25Y@0.0%","1250000","1250000"
"Sevier","Richfield City","2011","New fire station",,"1300000","700000","0","30Y @ O%","2000000","2150000"
"Sevier","Richfield City","2012","Fire station SUPP","x","195000","105000","0","30Y@ 0.0%","300000","300000"
"Sevier","Richfield City","2014","Airiport Improvements - SUPP","x","0","500000","0","30Y @0.0%","500000","29208009"
"Sevier","Richfield City","2015","NewFire Engine",,"317000","0","318000","lOy @ 1.5%","635000","635000"
"Sevier","Salina City","2011","Street Improvements",,"3102000","1033000","0","14Y@O%","4135000","4135000"
"Sevier","Salina City","2012","Street improvements -SUPP","x","375000","125000","0","14Y@O%","500000","500000"
"Sevier","Salina City","2015","Water Study",,"24000","0","0",,"24000","47000"
"Sevier","Sevier County MBA","2011","EMS I maintainence bldg - Monroe",,"425000","425000","0","30Y @ O%","850000","910000"
"Sevier","Sevier County MBA","2015","Residential Treatment Facility",,"935792","0","0",,"935792","1190792"
"State","
Sevier Co SSD # 1","2012","Road Quitchupah",,"0","0","17435000","10Y @2.5%","17435000","17435000"
"State","Sevier Co SSD #1","2014","Class D Road Easements -SITLA",,"190000",,"0",,"190000","190000"
"State","Sevier Co SSD #1","2015","Central Utah Rail Study Project",,"100000",,"0",,"100000","200000"
"State","Sigurd Town","2012","Street Improvements",,"121000",,"0",,"121000","166000"
"State","Sigurd Town","2013","Fire Station - Land Acquisition",,"0",,"55000","20Y@ 1.5%","55000","55000"
"State","Sigurd Town","2015","Road Improvements",,"1099200",,"0",,"1099200","1149200"
"Summit","Coalville City","2013","Bridge Replacement -Icy Springs",,"0","0","375000","10Y@ 2.5%","375000","1482400"
"Summit","Coalville City","2014","Water master plan",,"30000","0","0",,"30000","69700"
"Summit","Grantsville City MBA","2012","Municipal Library Project",,"0","0","2500000","25Y@ 2.5%","2500000","2700000"
"Uintah","Ashley Valley W&SID","2011","Sewer Imp - Desert Sage",,"476000","476000","0","30Y@O%","952000","977000"
"Uintah","Ashley Valley W&SID","2011","Water sys imp - line replacement",,"1158905","1100000","0","30Y@O.Oo/o","2258905","2258905"
"Uintah","Ashley Valley W&SID","2013","Water Treatment Plant Improvements",,"0","0","3861000","30Y@ 2.5%","3861000","3861000"
"Uintah","Ashley Valley W&SID","2013","Water Treatment Plant Improvements",,"0","0","1712000","30Y@ l.5%","1712000","1712000"
"Uintah","Ashley Valley W&SID","2015","Water System Improvements - 2015",,"1985340","0","1984000","30y@ l.5%","3969340","3969340"
"Uintah","Ballard City","2011","Salt and Sand Shed",,"106387","0","0",,"106387","119887"
"Uintah","Ballard City","2011","Road Construction Project",,"104686","211000","0","20Y @ O%","315686","315686"
"Uintah","Ballard City","2012","Street imp- 2012 - Union Street",,"516000","0","334000","10Y@2.5%","850000","955500"
"Uintah","Ballard Water W&SID","2011","water system master plan 2010",,"30000","0","0",,"30000","63200"
"Uintah","Jensen WID","2012","Water system master plan",,"25000","0","0",,"25000","50000"
"Uintah","Jensen WID","2013","Water - Pressure Relief Valve Station",,"0","0","380000","25Y @ l.5%","380000","380000"
"Uintah","Maeser WID","2013","Water Imp - 3500 West Water Proj",,"0","0","678000","20Y@ l.5%","678000","678000"
"Uintah","Maeser WID","2013","Sewer - 2013 Sewer Project",,"466000","0","466000","30Y @ l.5%","932000","932000"
"Uintah","Maeser Water and Sewer Imp","2011","Water line - 1500 N; 2500 W",,"0","261000","0","20Y@0.0%","261000","289711"
"Uintah","Naples City","2014","Hwy 40 Safety Light Project",,"257550","0","0",,"257550","690100"
"Uintah","Naples City","2014","1300 East Drainage Project",,"121157","0","0",,"121157","242314"
"Uintah","Naples City","2015","New Fire Station",,"1593757","0","600000","30y@ l.5%","2193757","3131055"
"Uintah","Ouray Park WID","2013","Water System Master Plan - 2012",,"16000","0","0",,"16000","32000"
"Uintah","Ouray Park WID","2014","Water system improvements 2014",,"1643000","0","0",,"1643000","1643000"
"Uintah","Tridell-Lapoint WID","2014","Water - New Tanlc & Line replace",,"6543000","0","727000","30Y @ 1.5%","7270000","7270000"
"Uintah","Uintah Animal Control & Shelter","2013","Canine Bldg Isolation Kennel Annex",,"147210","0","0","%","147210","294420"
"Uintah","Uintah Co MBA","2011","Airport fencing",,"0","711000","0","20Y@O%","711000","711000"
"Uintah","Uintah Co MBA","2011","Airport water study",,"7500","0","0",,"7500","15000"
"Uintah","Uintah Co MBA","2011","Airport snow removal equip",,"0","850000","0","15Y @ O%","850000","850000"
"Uintah","Uintah Co MBA","2011","Community Resource Center",,"5000000","0","3000000","30Y@ 2.5%","8000000","9622621"
"Uintah","Uintah Co l\.1BA","2013","Westem Park Conference Ctr Expansion",,"4500000","4500000","0","30Y@ 0.0%","9000000","11274000"
"Uintah","Uintah Co l\.1BA","2015","Vernal Regional Airport Terminal Bldg",,"4491106","0","4493000","30y@ 2.5%","8984106",
"Uintah","Uintah Fire Supp Spc Svc Dist","2013","New fire truck - Tridell-Lapoint",,"250000","0","0",,"250000","500000"
"Uintah","Uintah Fire Supp Spc Svc Dist","2015","New Fire Sub-Station - Maeser",,"239365","0","0",,"239365","523730"
"Uintah","Uintah Impact Mitigation SSD","2012","Air Quality'Monitoring - Phase 2",,"981663","0",,,"981663","1615663"
"Uintah","Uintah Transportation SSD","2012","Road - Seep Ridge Road (ABond)",,"12000000","4000000","0","15Y@O%","16000000","21600000"
"Uintah","Uintah Transportation  SSD","2012","Road - Seep Ridge Road (B Bond)",,"0","0","4000000","15Y@ 2.5%","4000000","5400000"
"Uintah","Uintah Transportation  SSD","2012","Rail access plan/study",,"150000","0","0",,"150000","1500000"
"Uintah","Uintah Transportation   SSD","2012","Rail access plan/study SUPP","x","250000","0","0",,"250000","1000000"
"Uintah","Uintah Transportation SSD","2013","Road - Seep Ridge Road Phase 3",,"10000000","0","10000000","15Y @2.5%","20000000","28500000"
"Uintah","Uintah Transportation SSD","2013","Class B & D Road Easements SITLA",,"699500","0","0",,"699500","699500"
"Uintah","Uintah Transportation SSD","2014","South Vernal truck route study/plan",,"300000","0","0",,"300000","1000000"
"Uintah","Uintah Transportation SSD 2015 Road - South Vernal Truck Route - Phase I ",,,,"8284000","0","6000000","15Y @ 1.5% 14,","14284000","20000000"
"Uintah","Uintah WCD","2014","Red Fleet M & I Water Purchase",,"7462000","0","6808000","30y @ l.5%","14270000","14270000"
"Uintah","Vernal City","2012","Water System Imp - line replacement",,"361346","0","0",,"361346","361346"
"Uintah","Vernal City","2012","Water System master plan",,"40000","0","0",,"40000","80000"
"Uintah","Vernal City","2012","Water sys imp - Ashley Springs",,"0","4311000","0","30Y @ O%","4311000","4311000"
"Uintah","Vernal City","2012","Women's Crisis Center replacement",,"270000","0","0",,"270000","341000"
"Uintah","Vernal City","2013","Water System Improvements",,"213000","0","0",,"213000","425000"
"Uintah","Vernal City","2013","Water sys imp SUPP Ashley Springs","x","0","905000","0",,"905000","905000"
"Uintah","Vernal City","2014","Waterline replacement",,"490000","490000","0","30y @ 0.0%","980000","980000"
"Utah","0","0","0","0","0","0","0","0","0","0"
"Wasatch","Heber City","2014","Public Safety Building",,"0","0","6700000","30y @ 1.5%","6700000","7782585"
"Wasatch","Hideout Town LBA","2012","New town hall",,"0","0","540000","30Y @ 2.5%","540000","590000"
"Wasatch","Hideout Town LBA","2014","Publicworks/public safety building",,"200000","0","1000000","30y @ l.5%","1200000","1367512"
"Washington","Apple Valley Town",,"Design I Engineer Bridge",,"50000","0",,,"50000","100000"
"Washington","Enterprise City",,"Water project - 2012",,"0","0","778000"," 20Y @ 2.5%","778000","878000"
"Washington","Hildale City",,"Fire Department emergency vehicles (3)",,"0","0","730000"," 10Y @ 1.5%","730000","780000"
"Washington","Hurricane City",,"Capital Imp Program -Dixie Springs",,"0","0","5000000","20Y@4.5%","5000000","18700000"
"Washington","Hurricane City",,,,"35000","0",,,"35000","70000"
"Washington","Ivins City MBA","2014","New Ambulance",,"132000","0","0",,"132000","132000"
"Washington","La Verkin City","2011","Regional Geological Hazard Study",,"28000","0","0",,"28000","60000"
"Washington","La Verkin City","2013","Waterline replacement - Silver Acres",,"273000","0","274000","20Y @ l.5%","547000","568765"
"Washington","New Harmony Valley SSD","2011","Fire engine pumper truck",,"123000","0","123000","IOY@2.5%","246000","265866"
"Washington","Northwestern SSD","2014","New Fire Station @ Gunlock",,"148035","0","0",,"148035","318560"
"Washington","Rockville Town","2011","Town office building",,"80964","0","72000","30Y@4.5%","152964","162964"
"Washington","Santa Clara City","2012","Water -Heights Water Project",,"0","4000000","0","30Y @ O%","4000000","4000000"
"Washington","Santa Clara City","2012","Water - Heights Water Project",,"0","0","2000000","30Y @ 2.5%","2000000","2050000"
"Washington","Springdale Town","2013","Water System Imp - settling pond repair",,"0","100000","0","20Y@ Oo/o","100000","100000"
"Washington","Town of Virgin","2013","Historic Meetinghouse - Town Hall",,"92000","0","178000","30Y @ l.5%","270000","434485"
"Washington","Washington City","2011","Street Imp - Telegraph Street - withdrawn",,"0","0","1350000","10Y@4.5%","1350000","1350000"
"Washington","Washington CO MBA - SE SSD","2014","Fire Station @ Winchester Hills",,"0","0","568000","30Y @ 1.5%","568000","758050"
"Wayne","Bicknell Town","2015","Street Improvements",,"150000","0","0",,"150000","210000"
"Wayne","Hanksville Town","2015","Old Church Restoration",,"282360","0","0",,"282360","312360"
"Wayne","Hanksville Town","2015","Equipment - Backhoe & Tractor",,"82521","0","0",,"82521","87521"
"Wayne","Loa Town","2011","Drainage master plan",,"8930","0","0",,"8930","17860"
"Wayne","Loa Town","2012","Storm drainage improvements",,"265000","0","265000","20Y @ 2.So/o","530000","554886"
"Wayne","Torrey Town","2012","Water system improvements",,"1300000","300000","0","20Y @Oo/o","1600000","1600000"
"Wayne","Wayne Co :MBA","2011","Wayne County Courthouse - Land",,"100000","0","373000","10Y@2.So/o","473000","723000"
"Wayne","Wayne Co","2012","Bike-pedestrian pathway study",,"50000","0","0",,"50000","100000"
"Wayne","Wayne Co MBA","2014","Travel/Information Center @ Torrey",,"147000","0","147000","10Y@ l.5%","294000","369000"
"Weber","Huntsville Town","2015","Water System Improvements",,"606000","0","0",,"606000","800000"
"Regional","Bear River AOG","2011","RPP",,"80000","0","0",,"80000","80000"
"Regional","Bear River AOG","2012","RPP",,"100000","0","0",,"100000","100000"
"Regional","Bear River AOG","2013","RPP",,"100000","0","0",,"100000","100000"
"Regional","Bear River AOG","2014","RPP",,"100000","0","0",,"100000","100000"
"Regional","Bear River AOG","2015","RPP",,"100000","0","0",,"100000","100000"
"Regional","Five County AOG","2011","RPP",,"80000","0","0",,"80000","80000"
"Regional","Five County AOG","2012","RPP",,"100000","0","0",,"100000","100000"
"Regional","Five Cowity AOG","2013","RPP",,"100000","0","0",,"100000","100000"
"Regional","Five County AOG","2014","RPP",,"100000","0","0",,"100000","100000"
"Regional","Five Cowity AOG","2015","RPP",,"100000","0","0",,"100000","100000"
"Regional","Four County Infrastructure","2015","Infrastructure - throughput",,"0","53000000","0","30y @ 2.0%","53000000","253000000"
"Regional","Housing & Community Dev","2014","Rural Planning Group",,"134138","0","0",,"134138","134138"
"Regional","Housing & Community Dev","2015","Rural Planning Group",,"865862","0","0",,"865862","865862"
"Regional","Mowitainland AOG","2011","Cap Improvement Plan",,"2000","0","0",,"2000","2000"
"Regional","Mowttainland AOG","2012","Cap Improvement Plan",,"2000","0","0",,"2000","2000"
"Regional","Mowitainland AOG","2013","Cap Improvement Plan",,"2000","0","0",,"2000","2000"
"Regional","Mowttainland AOG","2014","Cap Improvement Plan",,"2000","0","0",,"2000","2000"
"Regional","Mowttainland AOG","2015","Cap Improvement Plan",,"2000","0","0",,"2000","2000"
"Regional","Six County AOG","2011","RPP",,"80000","0","0",,"80000","80000"
"Regional","Six Cowity AOG","2012","RPP",,"100000","0","0",,"100000","100000"
"Regional","Six Cowity AOG","2013","RPP",,"100000","0","0",,"100000","100000"
"Regional","Six Cowity AOG","2014","RPP",,"100000","0","0",,"100000","100000"
"Regional","Six Cowity AOG","2015","RPP",,"100000","0","0",,"100000","100000"
"Regional","Six Co Infra Coalition","2015","Eastern Utah Energy Assessment Plan",,"5000000",,"0",,"5000000","5400000"
"Regional","Southeastern UT AOG","2011","RPP",,"80000","0","0",,"80000","80000"
"Regional","Southeastern UT AOG","2012","RPP",,"100000","0","0",,"100000","100000"
"Regional","Southeastern UT AOG","2012","Computer Network & Food Bank trucks",,"183000","0","0",,"183000","200000"
"Regional","Southeastern UT AOG","2013","RPP",,"100000","0","0",,"100000","100000"
"Regional","Southeastern UT AOG","2014","RPP",,"100000","0","0",,"100000","100000"
"Regional","Southeastern UT AOG","2015","RPP",,"100000","0","0",,"100000","100000"
"Regional","Uintah Basin AOG","2011","RFP",,"80000","0","0",,"80000","80000"
"Regional","Uintah Basin AOG","2011","Equipment - paratransit buses",,"165000","0","0",,"165000","165000"
"Regional","Uintah Basin AOG","2012","RFP",,"100000","0","0",,"100000","100000"
"Regional","Uintah Basin AOG","2013","RFP",,"100000","0","0",,"100000","100000"
"Regional","Uintah Basin AOG","2014","RFP",,"100000","0","0",,"100000","100000"
"Regional","Uintah Basin AOG","2015","RFP",,"100000","0","0",,"100000","100000"
"Regional","University Of Utah","2014","UEN Microwave System Imp",,"1088000","0","0",,"1088000","1360000"
"Regional","Wasatch Front RC","2011","Cap Improvement Plan",,"2000","0","0",,"2000","2000"
"Regional","Wasatch Front RC","2012","Capimprovement Plan",,"2000","0","0",,"2000","2000"
"Regional","Wasatch Front RC","2013","Cap Improvement Plan",,"2000","0","0",,"2000","2000"
"Regional","Wasatch Front RC","2014","Cap Improvement Plan",,"2000","0","0",,"2000","2000"
"Regional","Wasatch Front RC","2015","Cap Improvement Plan",,"2000","0","0",,"2000","2000"
"San Juan","Blanding City","2011","City office renovation",,"118000","0","0",,"118000","250000"
