"county","processed_date","amount","fiscal_year","entity_trans_id","description","ref_id","type","contract_name","contract_number","entity1","entity2","name1","name2","acccount","name3","fund","subfund"
"Emery County","2015-01-31T07:14:00.000","774.48","2014","634.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","4643.5200000000004","2014","294.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","39628.01","2014","294.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","35572.58","2014","294.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","51292.98","2014","348.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","69986.399999999994","2014","348.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","4486.76","2014","288.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","114415 Class B","NULL","NULL","NULL","Paid leave","NULL","Class B and C Road Funds","NULL"
"Emery County","2015-01-31T07:14:00.000","34738.35","2014","288.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","114415 Class B","NULL","NULL","NULL","Employee Benefits","NULL","Class B and C Road Funds","NULL"
"Emery County","2015-01-31T07:14:00.000","303.77999999999997","2014","745.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","38512.339999999997","2014","288.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","114415 Class B","NULL","NULL","NULL","Employee Compensation","NULL","Class B and C Road Funds","NULL"
"Emery County","2015-01-31T07:14:00.000","3970.78","2014","745.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","4011.62","2014","302.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","14577.66","2014","163.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104122 Justice Court","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","1011.03","2014","455.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104141 Clerk/Auditor","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","13217.07","2014","455.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104141 Clerk/Auditor","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","1531.2","2014","206.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","39271.230000000003","2014","206.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","43870.75","2014","206.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","25.77","2014","625.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","336.8","2014","625.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","2873.4","2014","318.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","19264.990000000002","2014","318.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","33974.74","2014","318.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","2936.32","2014","349.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","41433.51","2014","349.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","47286.400000000001","2014","349.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","3470.12","2014","381.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104610 Extension","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","30390.67","2014","381.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104610 Extension","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","23923.9","2014","381.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104610 Extension","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","20.64","2014","587.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","14473.09","2014","587.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","12823.68","2014","587.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","142.07","2014","964.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","314000 Swimming Pool","NULL","NULL","NULL","Employee Benefits","NULL","Swimming Pool","NULL"
"Emery County","2015-01-31T07:14:00.000","1857.24","2014","964.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","314000 Swimming Pool","NULL","NULL","NULL","Employee Compensation","NULL","Swimming Pool","NULL"
"Emery County","2015-01-31T07:14:00.000","21.16","2014","795.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","276.55","2014","795.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","265.49","2014","948.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","314000 Swimming Pool","NULL","NULL","NULL","Employee Benefits","NULL","Swimming Pool","NULL"
"Emery County","2015-01-31T07:14:00.000","3471","2014","948.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","314000 Swimming Pool","NULL","NULL","NULL","Employee Compensation","NULL","Swimming Pool","NULL"
"Emery County","2015-01-31T07:14:00.000","2447.79","2014","292.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","244192 Travel","NULL","NULL","NULL","Paid leave","NULL","Transient Room Tax Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","31759.919999999998","2014","292.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","244192 Travel","NULL","NULL","NULL","Employee Benefits","NULL","Transient Room Tax Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","30275.21","2014","292.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","244192 Travel","NULL","NULL","NULL","Employee Compensation","NULL","Transient Room Tax Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","252.63","2014","915.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","314000 Swimming Pool","NULL","NULL","NULL","Employee Benefits","NULL","Swimming Pool","NULL"
"Emery County","2015-01-31T07:14:00.000","3301.98","2014","915.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","314000 Swimming Pool","NULL","NULL","NULL","Employee Compensation","NULL","Swimming Pool","NULL"
"Emery County","2015-01-31T07:14:00.000","70.680000000000007","2014","760.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","924.1","2014","760.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","96.97","2014","763.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","15624.29","2014","PC.12/31/2014.56","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","SHERIFF","REGULAR OVERTIME","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","60266.400000000001","2014","419.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","376.37","2014","743.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","4919.95","2014","743.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","20385.990000000002","2014","465.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","3161.92","2014","465.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","46565.35","2014","465.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","39322.46","2014","205.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104146 Assessor","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","59922.42","2014","205.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104146 Assessor","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","224.89","2014","970.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104136 Data Proc","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","2940","2014","970.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104136 Data Proc","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","938.62","2014","911.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104144 Recorder","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","12270.69","2014","911.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104144 Recorder","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","197.93","2014","944.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","234663 SAN RAFAEL","NULL","NULL","NULL","Employee Benefits","NULL","San Rafael Museum","NULL"
"Emery County","2015-01-31T07:14:00.000","2587.5","2014","944.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","234663 SAN RAFAEL","NULL","NULL","NULL","Employee Compensation","NULL","San Rafael Museum","NULL"
"Emery County","2015-01-31T07:14:00.000","86.83","2014","805.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","1134.8","2014","805.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","28768.19","2014","286.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104143 Treasurer","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","59922.42","2014","286.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104143 Treasurer","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","4644.58","2014","422.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","31637.5","2014","422.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","41232.5","2014","422.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","4656.4799999999996","2014","255.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","38304.57","2014","255.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","45993.9","2014","255.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","3190.94","2014","128.PC.12/31/2014","Paid leave","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Paid leave","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","19842.62","2014","128.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","36572.620000000003","2014","128.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104210 Sheriff","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","615.61","2014","951.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","234663 SAN RAFAEL","NULL","NULL","NULL","Employee Benefits","NULL","San Rafael Museum","NULL"
"Emery County","2015-01-31T07:14:00.000","8046.9","2014","951.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","234663 SAN RAFAEL","NULL","NULL","NULL","Employee Compensation","NULL","San Rafael Museum","NULL"
"Emery County","2015-01-31T07:14:00.000","6.67","2014","148.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104621 Weed & Mosq","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","87.21","2014","148.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","104621 Weed & Mosq","NULL","NULL","NULL","Employee Compensation","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:14:00.000","315.02999999999997","2014","920.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","314000 Swimming Pool","NULL","NULL","NULL","Employee Benefits","NULL","Swimming Pool","NULL"
"Emery County","2015-01-31T07:14:00.000","4117.8599999999997","2014","920.PC.12/31/2014","Employee compensation","NULL","Payroll","NULL","NULL","314000 Swimming Pool","NULL","NULL","NULL","Employee Compensation","NULL","Swimming Pool","NULL"
"Emery County","2015-01-31T07:14:00.000","232.48","2014","679.PB.12/31/2014","Employee benefits","NULL","Payroll","NULL","NULL","104316 Ambulance","NULL","NULL","NULL","Employee Benefits","NULL","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","50.55","2014","AP.12/31/2014.279","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","Non Departmental","NULL","NULL","NULL","NON DEPARTMENTAL","TELEPHONE","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","85.23","2014","AP.12/31/2014.250","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","Non Departmental","NULL","NULL","NULL","NON DEPARTMENTAL","TELEPHONE","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","339.96","2014","AP.12/31/2014.278","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","Non Departmental","NULL","NULL","NULL","NON DEPARTMENTAL","TELEPHONE","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","26.6","2014","AP.12/31/2014.914","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","Non Departmental","NULL","NULL","NULL","NON DEPARTMENTAL","TELEPHONE","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","79.739999999999995","2014","AP.12/31/2014.776","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","Non Departmental","NULL","NULL","NULL","NON DEPARTMENTAL","TELEPHONE","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","6600","2014","AP.12/31/2014.764","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","DUES, CONTRIBUTIONS & TRANSFER","NULL","NULL","NULL","DUES, CONTRIBUTIONS & TRANSFER","CONTRIBUTIONS","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","226.48","2014","AP.12/31/2014.323","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","DUES, CONTRIBUTIONS & TRANSFER","NULL","NULL","NULL","DUES, CONTRIBUTIONS & TRANSFER","CONTRIBUTIONS","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","10000","2014","AP.12/31/2014.898","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","DUES, CONTRIBUTIONS & TRANSFER","NULL","NULL","NULL","DUES, CONTRIBUTIONS & TRANSFER","CONTRIBUTIONS","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","557.20000000000005","2014","AP.12/31/2014.553","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","UNEMPLOYMENT/WORKER'S COMP","NULL","NULL","NULL","UNEMPLOYMENT/WORKER'S COMP","MISCELLANEOUS EXPENSES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","7950","2014","AP.12/31/2014.79","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SPECIAL DEPARTMENTAL EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","13.99","2014","AP.12/31/2014.357","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","USDA GRANT RUSSIAN OLIVES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","238.93","2014","AP.12/31/2014.99","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","USDA GRANT RUSSIAN OLIVES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","329.95","2014","AP.12/31/2014.844","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","USDA GRANT RUSSIAN OLIVES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","324.27999999999997","2014","AP.12/31/2014.330","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","USDA GRANT RUSSIAN OLIVES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","70.56","2014","AP.12/31/2014.479","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","USDA GRANT RUSSIAN OLIVES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","70.2","2014","AP.12/31/2014.208","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SPECIAL DEPT. SUPPLIES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","200","2014","AP.12/31/2014.554","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","PROFESSIONAL AND TECHNICAL","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","60","2014","AP.12/31/2014.586","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","PROFESSIONAL AND TECHNICAL","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","792.92","2014","AP.12/31/2014.889","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","UTILITIES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","201.55","2014","AP.12/31/2014.938","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","UTILITIES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","41.23","2014","AP.12/31/2014.486","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","UTILITIES","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","27.05","2014","AP.12/31/2014.518","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","BUILDING & GROUND SUPP & MAINT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","13.67","2014","AP.12/31/2014.585","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","60.36","2014","AP.12/31/2014.370","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","216","2014","AP.12/31/2014.288","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","29","2014","AP.12/31/2014.587","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","14.72","2014","AP.12/31/2014.174","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","8.7200000000000006","2014","AP.12/31/2014.175","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","67.900000000000006","2014","AP.12/31/2014.369","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","862.44","2014","AP.12/31/2014.329","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","14.66","2014","AP.12/31/2014.881","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","32.270000000000003","2014","AP.12/31/2014.832","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","11.99","2014","AP.12/31/2014.906","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","516.28","2014","AP.12/31/2014.482","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","307.98","2014","AP.12/31/2014.334","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","643.14","2014","AP.12/31/2014.335","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
"Emery County","2015-01-31T07:01:00.000","11.69","2014","AP.12/31/2014.834","ACCOUNTS PAYABLE","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SUPPLIES & MAINT FOR EQUIPMENT","General Fund","NULL"
