"lic_regn","lic_dist","lic_cnty","lic_type","lic_xprdte","lic_seqn","license_name","business_name","premise_street","premise_city","premise_state","premise_zip_code","mail_city","mail_state","mail_zip_code","voice_phone","location_1"
"9","87","37","1","6K","2258","REDD INC","REDD'S TRUE VALUE","82 SOUTH MAIN ST","BLANDING","UT","84511","BLANDING","UT","84511","4356782228","82 SOUTH MAIN ST
,  "
"9","87","41","1","6J","1420","BASTIAN, DUKE BARTLEY","D AND D SPORTING GOODS","1790 S INTERCHANGE RD","AURORA","UT","84620","AURORA","UT","84620","4359790318","P O BOX 34
,  "
"9","87","11","7","7G","2542","VORN SURVIVAL LLC","VORN","2220 N 2100 E","LAYTON","UT","84040","LAYTON","UT","84040","8019107039","2220 N 2100 E
,  "
"9","87","35","7","7K","2634","BAD ASS GUNSMITHING LLC","BAG","8567 CORK OAK DR","WEST JORDAN","UT","84081","WEST JORDAN","UT","84081","8012806113","8567 CORK OAK DR
,  "
"9","87","21","7","6L","2334","IRON MOUNTAIN FIREARMS LLC","IRON MOUNTAIN FIREARMS","387 N 300 W","CEDAR CITY","UT","84721","CEDAR CITY","UT","84721","9073470009","387 N 300 W
,  "
"9","87","11","1","6L","2260","TYS GUNS LLC","NULL","1319 W 1300 S","WOODS CROSS","UT","84087","WOODS CROSS","UT","84087","8013095713","1319 W 1300 S
,  "
"9","87","51","8","7E","2451","WASATCH GUN COMPANY LLC","WGC","1273 W LIME CANYON WAY","MIDWAY","UT","84049","MIDWAY","UT","84049","7757459826","1273 W LIME CANYON WAY
,  "
"9","87","27","1","7K","7041","ROWLEY, LAVON","ROWLEYS SVC","2 BLKS N OF GARRISON PO","GARRISON","UT","847280000","GARRISON","UT","847280000","4358552262","PO BOX 70
,  "
"9","87","35","1","5M","7307","JOHNSTON, DONALD W","NULL","2373 E 6660 S","SALT LAKE CITY","UT","841210000","SALT LAKE CITY","UT","841210000","8019420637","2373 E 6660 S
,  "
"9","87","35","2","6G","34700","HY & MIKES OF NORTH SALT LAKE INC","HY & MIKES NORTH","505 S REDWOOD RD","SALT LAKE CITY","UT","841040000","SALT LAKE CITY","UT","841040000","8019724385","505 S REDWOOD RD
,  "
"9","87","49","7","7B","2357","1791 LIBERTY ARMS LLC","NULL","134 S 1400 W","LEHI","UT","84043","LEHI","UT","84043","8019605064","134 S 1400 W
,  "
"9","87","27","7","6J","1777","ASHMAN, JOE DALE","PIONEER GUN WORKS","10 SOUTH MAIN ST","FILLMORE","UT","846315504","FILLMORE","UT","846315504","4357435355","10 SOUTH MAIN ST
,  "
"9","87","39","1","7B","2401","THE POINT TRAINING GROUP LLC","NULL","255 W CENTER ST","WALES","UT","84667","WALES","UT","84667","4354368167","HC 13 BOX 4314
,  "
"9","87","35","1","6C","2037","ANDERSON, ANTHONY CHRISTOPHER & CRAIG HOYT","ANDERSON ARMS","5726 WEST KINTAIL COURT","WEST VALLEY CITY","UT","84128","WEST VALLEY CITY","UT","84128","8017089192","5726 WEST KINTAIL COURT
,  "
"9","87","3","1","6J","944","DONOFRIO, BRIAN S","DONOFRIOS GUN SALES & SERVICE","10010 N 5200 W","TREMONTON","UT","84337","TREMONTON","UT","84337","4352573112","BOX 356
,  "
"9","87","49","1","6G","2104","NORTH RIDGE ARMS AND ACCESSORIES LLC","NORTH RIDGE ARMS AND ACCESSORIES","1561 SOUTH 1030 WEST","PAYSON","UT","84651","PAYSON","UT","84651","8016028184","1561 SOUTH 1030 WEST
,  "
"9","87","35","2","6B","510","HY AND MIKES MIDVALE INC","HY & MIKES PAWN","7659 SO STATE","MIDVALE","UT","84047","MIDVALE","UT","84047","8015650731","7659 SO STATE
,  "
"9","87","49","7","6H","2295","HANSEN, DUANE KYLE","NULL","2419 E RILEY DRIVE","EAGLE MOUNTAIN","UT","84005","EAGLE MOUNTAIN","UT","84005","8016163644","2419 E RILEY DRIVE
,  "
"9","87","35","7","8A","2675","BRONTES FIREARMS LLC","BF/BRONTES","4937 WEST MINERAL WAY","HERRIMAN","UT","84096","RIVERTON","UT","84065","3852048437","P O BOX 287
,  "
"9","87","49","1","7K","1717","LUNDBERG, TED","TWL ENTERPRISES","88 EAST 400 SOUTH","SPANISH FORK","UT","84660","SPANISH FORK","UT","84660","8012239663","88 EAST 400 SOUTH
,  "
"9","87","11","1","6","1396","M5 GUNS & AMMO LLC","NULL","338 WEST 1250 NORTH","CENTERVILLE","UT","84014","CENTERVILLE","UT","84014","8018376014","338 WEST 1250 NORTH
,  "
"9","87","25","1","5K","1292","WESTERN FIREARM SUPPLY INC","NULL","508 FREEDOM WY","BIG WATER","UT","84741","BIG WATER","UT","847412083","4356753739","P O BOX 410083
,  "
"9","87","45","1","7M","2648","GOOD SAMARITAN ARMS LLC","GOOD SAMARITAN ARMS","3921 N MARSHALL RD","GRANTSVILLE","UT","84029","GRANTSVILLE","UT","84029","8014776486","3921 N MARSHALL RD
,  "
"9","87","5","1","7H","696","THOMPSON SHOOTING SYSTEMS INC","NULL","390 WEST 1700 S","LOGAN","UT","84321","LOGAN","UT","84323","4357134248","PO BOX 4616
,  "
"9","87","53","1","6K","781","PTL SUPPLIES LLC","THE GUN SHOP","1499 EAST MESA VIEW LANE","WASHINGTON","UT","84780","WASHINGTON","UT","84780","4359861060","1499 EAST MESA VIEW LANE
,  "
"9","87","57","2","5H","47","HY & MIKE'S OF ROY INC","NULL","5819 S 1900 W","ROY","UT","84067","ROY","UT","84067","8017760555","5819 S 1900 W
,  "
"9","87","19","1","5E","34442","WALKER DRUG COMPANY INC","NULL","290 S MAIN","MOAB","UT","845320000","MOAB","UT","845320000","4352595959","290 S MAIN
,  "
"9","87","49","1","6H","34949","C-A-L STORES COMPANIES INCORPORATED","C-A-L RANCH STORES","950 NORTH MAIN STREET","SPANISH FORK","UT","846600000","IDAHO FALLS","ID","834030000","8017942810","P O BOX 1866
,  "
"9","87","35","1","6J","2211","ROCKY MOUNTAIN RUBICON INC","ROCKY MOUNTAIN RUBICON","4388 ACHERON CIRCLE","SOUTH JORDAN","UT","84095","SOUTH JORDAN","UT","84095","8015713877","4388 ACHERON CIRCLE
,  "
"9","87","47","1","7A","2365","VERNAL SPORTS CENTER INC","BEERS HARLEY-DAVIDSON","2029 W HWY 40","VERNAL","UT","84078","VERNAL","UT","84078","4357895196","P O BOX 1528
,  "
"9","87","49","7","5","20","TRIOX TECHNOLOGIES INC","NULL","555 SOUTH GENEVA RD","LINDON","UT","84042","PLEASANT GROVE","UT","84062","8014005526","PO BOX 370
,  "
"9","87","49","1","7M","2671","HC ENTERPRISES LLC","MOUNTAIN WEST FIREARMS","63 E 1800 N","OREM","UT","84057","OREM","UT","84057","8013768174","63 E 1800 N
,  "
"9","87","35","7","6H","2153","LIBERTY DEFENSE LLC","NULL","603 WEST SANDY PARKWAY","SANDY","UT","84070","SANDY","UT","84070","8604225615","603 WEST SANDY PARKWAY
,  "
"9","87","35","1","6L","182","GALYANS TRADING COMPANY INC","DICK'S SPORTING GOODS, INC. (#429)","41 S RIO GRANDE","SALT LAKE CITY","UT","84101","CORAOPOLIS","PA","15108","8014560200","345 COURT ST
,  "
"9","87","11","7","7J","2559","AMERICAN CARTRIDGE CO LLC","NULL","1447 N 4350 W","WEST POINT","UT","84015","WEST POINT","UT","84015","8016950929","1447 N 4350 W
,  "
"9","87","45","1","6","2102","WOOLLEY, DILLIN RAY","D R W GUNS & AMMO","978 W 700 S","TOOELE","UT","84074","TOOELE","UT","84074","8012093654","978 W 700 S
,  "
"9","87","35","1","5B","1778","DARKSIDE TACTICAL GROUP LLC","NULL","1300 E 12276 S","DRAPER","UT","84020","DRAPER","UT","84020","8012003275","1061 E 13200 S
,  "
"9","87","35","1","6J","2189","PETERSON MARKET LLC","PETERSONS","1784 WEST 12600 S","RIVERTON","UT","84065","RIVERTON","UT","84065","8012540761","1784 WEST 12600 S
,  "
"9","87","11","2","6C","2005","BOUNTIFUL PAWN & SALES LLC","NULL","135 S 500 WEST","BOUNTIFUL","UT","84010","BOUNTIFUL","UT","84010","8019923991","135 S 500 WEST
,  "
"9","87","11","7","7H","2598","BRAKE POINT ARMORY LLC","NULL","690 WEST 900 NORTH UNIT A","NORTH SALT LAKE","UT","84054","NORTH SALT LAKE","UT","84054","8016472631","690 WEST 900 NORTH UNIT A
,  "
"9","87","35","7","6","2161","OSS OPERATORS SUPPRESSOR SYSTEMS INC","OSS","280 WEST CENTRAL","MURRAY","UT","84107","MURRAY","UT","84107","8015420425","280 WEST CENTRAL
,  "
"9","87","21","1","6","34703","HURST CO INC","HURST ACE HARDWARE & SPORTS CENTER","165 S MAIN","CEDAR CITY","UT","847200000","CEDAR CITY","UT","847200000","4358659335","165 S MAIN
,  "
"9","87","35","2","7K","1719","WITZEL, DAVID R","WITZEL SALES & LOAN","1760 SOUTH STATE ST","SALT LAKE CITY","UT","84115","SALT LAKE CITY","UT","84115","8014660646","1760 SOUTH STATE ST
,  "
"9","87","49","1","8A","2690","FB FIREARMS LLC","NULL","4681 STONEHAVEN LOOP","LEHI","UT","84043","OREM","UT","84058","8012263737","1055 SOUTH 1675 WEST
,  "
"9","87","15","1","5B","752","PASKETT, ANGELA","BIGHORN SHOOTING SPORTS","155 E 500 N","FERRON","UT","84523","FERRON","UT","84523","4353842735","P O BOX 21
,  "
"9","87","49","7","7G","1646","CURREY CONSULTING LLC","READY GUNNER","154 NORTH DRAPER LANE","PROVO","UT","84601","PROVO","UT","84601","8013769818","154 NORTH DRAPER LANE
,  "
"9","87","49","1","7M","2647","BADWOLF TACTICAL LLC","NULL","1563 ROCKY RIDGE COURT","SARATOGA SPRINGS","UT","84045","SARATOGA SPRINGS","UT","84045","8019214327","1563 ROCKY RIDGE COURT
,  "
"9","87","5","1","5H","5248","CHRISTENSEN, ROBERT C","BOBS HOUSE OF GUNS","170 N 200 W","HYDE PARK","UT","843180000","HYDE PARK","UT","843180000","4355636719","170 N 200 W
,  "
"9","87","43","1","7M","2586","V O O ENTERPRISES LLC","RATTLER ARMS","7992 SPRINGSHIRE DR","PARK CITY","UT","84098","PARK CITY","UT","84098","8312063246","7992 SPRINGSHIRE DR
,  "
"9","87","41","1","6A","1984","HI-TAC OUTDOOR SUPPLY LLC","NULL","199 S 200 E RICHFIELD","RICHFIELD","UT","84701","RICHFIELD","UT","84701","4358964029","199 S 200 E RICHFIELD
,  
(38.765382102000046, -112.08110356399999)"
"9","87","45","1","6","33258","WAL-MART STORES INC","WALMART STORE #1440","99 WEST 1280 NORTH","TOOELE","UT","840740000","BENTONVILLE","AR","727160500","4358820180","702 SW 8TH ST DEPT 8916
,  "
"9","87","35","2","6H","1425","DARK HORSE SYNDICATE UTAH LLC","NULL","9424 FOREST POINTE CIR","SANDY","UT","84092","SANDY","UT","84092","8019490744","9424 FOREST POINTE CIR
,  "
"9","87","5","7","5G","1895","K T ARMS LLP","NULL","861 S 225 E","PROVIDENCE","UT","84332","PROVIDENCE","UT","84332","4352130399","861 S 225 E
,  "
"9","87","13","7","5E","1856","LEBLANC, RANDY JUDD","NULL","11550 B 1601 W","NEOLA","UT","84053","NEOLA","UT","84053","4353534056","P O BOX 350
,  "
"9","87","5","1","6","1242","ALS SPORTING GOODS INC","NULL","1075 NORTH MAIN ST STE 120","LOGAN","UT","84341","LOGAN","UT","84341","4357525151","1075 NORTH MAIN ST STE 120
,  "
"9","87","49","7","7","2445","DESERT HEAT GUNS & AMMO LLC","DESERT HEAT","10703 CONGRESSIONAL","CEDAR HILLS","UT","84062","CEDAR HILLS","UT","84062","8017225760","10703 CONGRESSIONAL
,  "
"9","87","23","10","6","1362","BARNES BULLETS LLC","BARNES BULLETS","38 N FRONTAGE RD","MONA","UT","84645","MADISON","NC","270250700","3365488606","P O BOX 700
,  "
"9","87","51","2","5G","1909","K & T'S LAST STOP LLC","SILVER EAGLE COUNTRY STORE","1590 SOUTH HWY 40","HEBER CITY","UT","84032","HEBER CITY","UT","84032","4356541951","1590 SOUTH HWY 40
,  "
"9","87","49","1","5","1775","WAL MART STORES INC","WALMART #1768","1355 SANDHILL RD","OREM","UT","84058","BENTONVILLE","AR","727160500","8012210600","702 SW 8TH ST
,  "
"9","87","11","1","6G","33939","THOMAS, JAN P","NULL","983 E 300 S","KAYSVILLE","UT","840370000","KAYSVILLE","UT","840370000","8015443199","983 E 300 S
,  "
"9","87","35","1","6J","34970","BIG 5 CORP","BIG 5 SPORTING GOODS #232","2660 W 3500 S","WEST VALLEY CITY","UT","84119","LOS ANGELES","CA","900090000","3105360611","PO BOX 92088
,  "
"9","87","21","6","5L","852","DOUBLETAP, INC","NULL","450 N 200 W","CEDAR CITY","UT","84721","CEDAR CITY","UT","84720","4358671481","646 S MAIN ST #333
,  "
"9","87","53","1","6J","6308","BLANKENBURG, BRUCE EDWARD","THE HERMITAGE","1230 MEADOW LARK CIR","DAMMERON VALLEY","UT","847835046","DAMMERON VALLEY","UT","847835046","4355743314","1230 MEADOW LARK CIR
,  "
"9","87","35","1","7A","34094","ROWLAND, MATTHEW JAMES","M J ROWLAND","8497 MCINTYRE WAY","WEST JORDAN","UT","84081","WEST JORDAN","UT","84081","8012013883","8497 MCINTYRE WAY
,  "
"9","87","3","1","6H","2137","BIGHORN FIREARMS LLC","NULL","2720 N MULE RANCH CIR","CORINNE","UT","84307","TREMONTON","UT","84337","4357643784","12050 N LENA CIRCLE
,  "
"9","87","39","1","6E","1347","ROBERTS, FRANKLIN JOSEPH AND MELLOR, GERALD MELVIN","BULL'S GUN SHOP","150 SOUTH, 300 EAST","CENTERFIELD","UT","84622","CENTERFIELD","UT","84622","4355283865","PO BOX 220415
,  "
"9","87","35","1","5G","33599","NAULT, GABRIEL E","G & G CONSULTING","1194 E LONE PEAK LN","DRAPER","UT","840200000","DRAPER","UT","840200000","8015808632","1194 E LONE PEAK LN
,  "
"9","87","35","1","6","192","WAL-MART STORES, INC","WALMART STORE #3232","7571 S 3800 W","WEST JORDAN","UT","84084","BENTONVILLE","AR","727160500","8012824066","702 SW 8TH ST DEPT 8916
,  "
"9","87","41","7","7G","1595","CARY, CLINT CROSSLEY","CHAOS ARMS","246 S STATE ST","JOSEPH","UT","84739","MONROE","UT","84754","4352292364","P O BOX 181
,  "
"9","87","39","8","6H","2177","TDJ INC","CHRISTENSEN ARMS","550 NORTH CEMETERY RD","GUNNISON","UT","84634","GUNNISON","UT","84634","4355287999","PO BOX 240
,  "
"9","87","41","1","5","498","WAL-MART STORES, INC","WAL-MART SUPERCENTER #5168","10 EAST 1300 SOUTH","RICHFIELD","UT","84701","BENTONVILLE","AR","727160500","4358938164","702 SW 8TH ST
,  "
"9","87","5","7","5H","1245","MOUTAIN VIEW MACHINE AND WELDING INC","MOUNTAIN VIEW ARMS LLC","2485 SOUTH 1350 WEST","LOGAN","UT","84321","LOGAN","UT","84323","4357550500","P O BOX 423
,  "
"9","87","19","1","7L","7358","WELCH, GEORGE S","S WELCH GUN ENGRAVING","HC 64 BOX 2110 391 CASTLE CREEK LN","CASTLE VALLEY","UT","84532","CASTLE VALLEY","UT","84532","4352598131","HC 64 BOX 2110 391 CASTLE CREEK LN
,  "
"9","87","11","7","7G","35016","HANSEN, B SHAWN","THE FIRING LINE","1091 W 2200 N","LAYTON","UT","840411247","LAYTON","UT","840411247","8018259235","1091 W 2200 N
,  "
"9","87","35","1","6J","629","BIG 5 CORP","BIG 5 SPORTING GOODS #331","960 EAST 10600 SOUTH","SANDY","UT","84094","LOS ANGELES","CA","90009","3105360611","PO BOX 92088
,  "
"9","87","57","7","6","1371","GURR, BRANDT R","XLP","3928 N 2800 W","FARR WEST","UT","84404","FARR WEST","UT","84404","8016288238","3928 N 2800 W
,  "
"9","87","57","1","6E","2082","PRECISION CUSTOM GUN-WORKS LLC","PRECISION CUSTOM GUNS","4177 W 5600 S","ROY","UT","84067","ROY","UT","84067","8016681315","4177 W 5600 S
,  "
"9","87","11","1","6C","2032","VAN VORIS DIVERSIFIED INC","WASATCH SHOOTER SUPPLY","1629 N 4500 W","WEST POINT","UT","84015","CLINTON","UT","84015","8017266675","2122 W 1800 N PMB 256
,  "
"9","87","3","1","5","4845","THOMPSON, CORDELL L","HIGH DESERT SPORTS AND RECREATION","18280 NORTH 23600 WEST RANCH EXIT 16","SNOWVILLE","UT","84336","GARLAND","UT","84312","4358728124","PO BOX 517
,  "
"9","87","49","1","5","1201","V BAR GUNS & AMMO LLC","NULL","720 NORTH MAIN ST","SPANISH FORK","UT","84660","SPANISH FORK","UT","84660","8017987472","720 NORTH MAIN ST
,  "
"9","87","57","7","6H","2230","STS MANUFACTURING LLC","SPECIALIZED TACTICAL SYSTEMS/STS","673 WEST 1ST STREET BLD 4A BAY 5","OGDEN","UT","84404","OGDEN","UT","84404","8016454485","1590 W PARK CIRCLE
,  "
"9","87","7","2","5M","871","A PAWN & LOAN SHOP, INC","A PAWN & LOAN SHOP","82 N 200 W","PRICE","UT","84501","PRICE","UT","84501","4356375959","PO BOX 835
,  "
"9","87","11","7","5","1861","WASATCH ARMS LLC","NULL","286 EAST EAGLERIDGE DR","NORTH SALT LAKE","UT","84054","NORTH SALT LAKE","UT","84054","8019360421","286 EAST EAGLERIDGE DR
,  "
"9","87","35","11","6H","2154","LIBERTY DEFENSE LLC","NULL","603 WEST SANDY PARKWAY","SANDY","UT","84070","SANDY","UT","84070","8604225615","603 WEST SANDY PARKWAY
,  "
"9","87","53","7","5B","1626","BULLBERRY BARREL WORKS LTD","NULL","2430 W 350 N","HURRICANE","UT","84737","HURRICANE","UT","84737","4356359866","2430 W 350 N
,  "
"9","87","41","1","6","33858","GRAHAM, RON P","GRAHAM SHOOTING","2180 N STATE","SIGURD","UT","84657","AURORA","UT","84620","4356330288","PO BOX 246
,  "
"9","87","35","7","6M","995","COBRA ENTERPRISES OF UTAH, INC","COBRA FIREARMS/COBRA/COBRA ENT OF UTAH INC","1960 S MILESTONE DR, SUITE F","SALT LAKE CITY","UT","84104","SALT LAKE CITY","UT","84104","8019088300","1960 S MILESTONE DR, SUITE F
,  "
"9","87","11","7","7B","2434","GET SOME LLC","GET SOME GUNS & AMMO OF LAYTON","1995 NORTH MAIN ST","LAYTON","UT","84041","LAYTON","UT","84041","8018887131","1995 NORTH MAIN ST
,  "
"9","87","37","6","7G","1597","NIELSON, JONATHAN D & STEVEN D","NIELSON OUTFITTERS","149W CIRCLE DR","MONTICELLO","UT","84535","MONTICELLO","UT","84535","4355872638","BOX 734
,  "
"9","87","35","1","6G","2101","LAKES INC","NULL","8644 SOUTH HARVARD PARK DR","SANDY","UT","84094","SANDY","UT","84094","8015189776","8644 SOUTH HARVARD PARK DR
,  "
"9","87","11","1","6A","857","TSA STORES INC","SPORTS AUTHORITY #322","220 N STATION PKWY","FARMINGTON","UT","84025","ENGLEWOOD","CO","80110","8014515386","1050 W HAMPDEN AVE
,  "
"9","87","11","1","7J","1708","DICK'S SPORTING GOODS, INC.","DICK'S SPORTING GOODS, INC. (#634)","1201 N HILL FIELD ROAD #1024","LAYTON","UT","84041","CORAOPOLIS","PA","15108","8014446656","345 COURT ST
,  "
"9","87","57","7","7B","1532","CROSS CANYON ARMS LLC","NULL","1010 KERSHAW","WEST HAVEN","UT","84401","WEST HAVEN","UT","84401","8017310172","2020 S PAINTER LANE
,  "
"9","87","53","1","5E","1163","BELL, MATTHEW LEE","BLACK ROCK FIREARMS","928 NORTH WESTRIDGE DRIVE","SAINT GEORGE","UT","84770","SAINT GEORGE","UT","84770","4358625989","32 NORTH REFLECTION WAY
,  "
"9","87","35","1","6B","2009","TERRAVATION INC","THE HOME SWAT TEAM","4097 FENWICK CIRCLE","SOUTH JORDAN","UT","84095","SOUTH JORDAN","UT","84095","8019069503","4097 FENWICK CIRCLE
,  "
"9","87","53","1","7K","2617","DIXIE GUN & FISH LLC","DIXIE GUN & FISH","1094 EAST TABERNACLE","ST GEORGE","UT","84770","ST GEORGE","UT","84770","4356744008","514 N BLUFF ST
,  "
"9","87","43","1","6","1426","HATCH FIREARMS LLC","UINTA HUNTING & SHOOTING SPORTS","458 WILD WILLOW DR","FRANCIS","UT","840360000","FRANCIS","UT","840360000","4356595317","458 WILD WILLOW DR
,  "
"9","87","49","1","6K","1464","POPE, CHARLES LANCE","NULL","466 W 610 S","OREM","UT","84058","OREM","UT","84058","8013763330","466 W 610 S
,  "
"9","87","35","1","6J","2252","GREY WOLF TACTICAL LLC","NULL","12107 PARK HAVEN LANE","RIVERTON","UT","84096","RIVERTON","UT","84096","8014320501","12107 PARK HAVEN LANE
,  "
"9","87","49","7","6","1391","LENNYS GUNS & AMMO INC","NULL","46 WEST MAIN","AMERICAN FORK","UT","84003","OREM","UT","84057","8017639339","870 WEST 675 NORTH
,  "
"9","87","35","1","6H","2200","RELIC ARMS LLC","RELIC ARMS USA","1332 W CREEKHAVEN DR","RIVERTON","UT","84065","RIVERTON","UT","84065","8018746795","1332 W CREEKHAVEN DR
,  "
"9","87","49","1","6H","1434","C A L STORES COMPANIES INCORPORATED","C A L RANCH STORES","1851 WEST UTAH AVE","PAYSON","UT","84651","IDAHO FALLS","ID","83403","8017544027","P O BOX 1866 665 E ANDERSON ST
,  "
"9","87","35","1","6K","2279","SANO METAL COATINGS LLC","NULL","5511 S 6055 W","WEST VALLEY CITY","UT","84118","WEST VALLEY CITY","UT","84118","8016796111","5511 S 6055 W
,  "
"9","87","35","8","7H","2553","DESERT TECH LLC","NULL","1995 WEST ALEXANDER ST","WEST VALLEY CITY","UT","84119","WEST VALLEY CITY","UT","84119","8019757272","1995 WEST ALEXANDER ST
,  "
"9","87","45","7","5","1828","DESERET PEAK AMMUNITION","DPA","3415 CORNER CANYON RD","ERDA","UT","84074","ERDA","UT","84074","4358431003","3415 CORNER CANYON RD
,  "
"9","87","35","7","7A","2369","ROBIN SAGE COATINGS LLC","NULL","78 WEST 13775 SOUTH STE 5","DRAPER","UT","84020","DRAPER","UT","84020","8018085586","78 WEST 13775 SOUTH STE 5
,  "
"9","87","29","1","5","1144","RED ROCK PRECISION LLC","NULL","532 E RED ROCK WAY","MORGAN","UT","84050","MORGAN","UT","84050","8014256574","532 E RED ROCK WAY
,  "
"9","87","45","1","5K","1921","HOPKINS, GEOFFREY NEIL","SOUTH MOUNTAIN GUNSMITHING AND TRANSFERS","934 WEST 540 SOUTH","TOOELE","UT","84074","TOOELE","UT","84074","4358330842","934 WEST 540 SOUTH
,  "
"9","87","35","7","5K","1922","MACHINE GUN ARMORY LLC","US MACHINE GUN ARMORY","545 W 9460 S","SANDY","UT","84070","SANDY","UT","84070","8018394683","545 W 9460 S
,  "
"9","87","35","1","7G","2535","MAY FOUNDRY & MACHINE CO","INDUSTRIAL HEAT TREAT","430 WEST 600 NORTH","SALT LAKE CITY","UT","841030000","SALT LAKE CITY","UT","841100000","8013637318","P O BOX 396
,  "
"9","87","49","1","7","34996","C-A-L STORES COMPANIES INCORPORATED","C-A-L RANCH STORES","175 WEST N STATE RD","AMERICAN FORK","UT","84003","IDAHO FALLS","ID","834031866","8017637777","PO BOX 1866
,  "
"9","87","21","1","7K","4944","BENTLEY, DAVID R; BENTLEY, KAREN","BENTLEYS GUNSMITHING","595 SOUTH 300 EAST","CEDAR CITY","UT","84720","CEDAR CITY","UT","84720","4355864555","595 SOUTH 300 EAST
,  "
"9","87","49","7","6J","2241","SKYARMS LLC","NULL","1791 NORTH 350 WEST","PLEASANT GROVE","UT","84062","PLEASANT GROVE","UT","84062","8014271126","1791 NORTH 350 WEST
,  "
"9","87","11","1","8A","2692","MOLLOY, LAWRENCE MICHAEL","NULL","123 N LAKEVIEW DR","CLEARFIELD","UT","84015","CLEARFIELD","UT","84015","8016482218","123 N LAKEVIEW DR
,  "
"9","87","35","7","6B","2002","S&S FIREARMS INC","S&S FIREARMS","1317 E SANDERS RD","SANDY","UT","84092","SANDY","UT","84090","8015189715","P O BOX 900005
,  "
"9","87","11","6","6J","2191","BROWN BOX AMMO LLC","NULL","1343 WEST FLINT MEADOW DR STE 5","KAYSVILLE","UT","84037","KAYSVILLE","UT","84037","8013580057","1343 WEST FLINT MEADOW DR STE 5
,  "
"9","87","35","7","7G","1056","SILENCERCO, LLC","SWR","5511 SOUTH 6055 WEST","WEST VALLEY CITY","UT","84118","WEST VALLEY CITY","UT","84118","8014175384","5511 SOUTH 6055 WEST
,  "
"9","87","53","1","5","1171","HART, CLAUDE JEFFREY","NULL","382 N COTTONTAIL RD","CENTRAL","UT","84722","CENTRAL","UT","84722","4355742064","382 N COTTONTAIL RD
,  "
"9","87","43","7","6J","2256","THE AMMO CLUB LLC","NULL","7182 N SILVERCREEK RD UNIT B1C","PARK CITY","UT","84098","PARK CITY","UT","84060","5613093200","2570 FAIRWAY VILLAGE DR
,  "
"9","87","57","7","6A","2006","TRUE POSITION INC.","TRUE POSITION","1010 WEST KERSHAW SUITE A","OGDEN","UT","844010000","OGDEN","UT","844010000","8017315405","1010 WEST KERSHAW SUITE A
,  "
"9","87","13","2","7","266","JIFFY ENTERPRISES INC","JIFFYS","296 E HWY 40","ROOSEVELT","UT","84066","ROOSEVELT","UT","84066","4357220404","296 E HWY 40
,  "
"9","87","35","7","6","1385","DESERT TECH LLC","NULL","1995 WEST ALEXANDER STREET","WEST VALLEY CITY","UT","841190000","SALT LAKE CITY","UT","84165","8019757272","PO BOX 65816
,  "
"9","87","57","7","5G","1875","BULLSEYE PRECISION  LLC","BULLSEYE PRECISION  LLC","2590 COMMERCE WAY UNIT E","OGDEN","UT","84401","OGDEN","UT","84401","8016274867","2590 COMMERCE WAY UNIT E
,  "
"9","87","35","1","6K","2182","UTAH'S GREATEST GUN STORE INC","DOUG'S SHOOT'N SPORTS","4926 S REDWOOD RD","TAYLORSVILLE","UT","84123","TAYLORSVILLE","UT","84123","8019661802","4926 S REDWOOD RD
,  "
"9","87","49","1","6","547","P  B GUN REPAIR LLC","FIREARMS REPAIR","1122 WEST 1460 NORTH","PROVO","UT","84604","PROVO","UT","84604","8013682383","1122 WEST 1460 NORTH
,  "
"9","87","21","1","5J","788","RONS SPORTING GOODS INC","NULL","138 S MAIN","CEDAR CITY","UT","847200000","CEDAR CITY","UT","847200000","4355869901","138 S MAIN
,  "
"9","87","35","1","6C","93906","SELFAISON, MANNY","MANSEL ENTERPRISES","13999 OLD DOBBIN LN","DRAPER","UT","840200000","DRAPER","UT","840200000","8015713593","13999 OLD DOBBIN LN
,  "
"9","87","29","1","8A","2676","LEARY & RAWSON ENTERPRISES INC","D & S GUNS","143 N STATE ST","MORGAN","UT","84050","MORGAN","UT","84050","8015403720","P O BOX 847
,  "
"9","87","15","2","6A","34855","ZUFELT, RONALD G","WESTERN PAWN & TOOLS","163 S MAIN ST","HUNTINGTON","UT","845280000","HUNTINGTON","UT","845280000","4356879876","PO BOX 1157
,  "
"9","87","39","1","7","2413","HERMANSEN'S COMPANY INC","HERMANSEN'S HARDWARE","65 WEST CENTER","EPHRAIM","UT","84627","EPHRAIM","UT","84627","4352834661","65 WEST CENTER
,  "
"9","87","35","1","6","1352","DON RAFA ENTERPRISES LLC","DON RAFA ENTERPRISES","10304 S DIMPLE DELL","SANDY","UT","84092","SANDY","UT","84092","8019441497","10304 S DIMPLE DELL
,  "
"9","87","11","1","7E","2483","REACTIVE GUNWORKS LLC","REACTIVE GUNWORKS","640 N MAIN ST STE 1252","NORTH SALT LAKE","UT","84054","BOUNTIFUL","UT","84010","8018240596","4481 SUMMERWOOD DR
,  "
"9","87","35","1","5B","7135","BRYSON, OTIS LORELL & WILK WENDEL","WILKS GUN SHOP","3023 W 8525 SO","WEST JORDAN","UT","84088","WEST JORDAN","UT","84088","8012800468","3023 W 8525 SO
,  "
