"county","processed_date","amount","fiscal_year","entity_trans_id","description","ref_id","type","contract_name","contract_number","entity1","entity2","name1","name2","acccount","feerevenuetype","agency_funds","subfund"
"Box Elder County","2015-02-20T17:12:00.000","46.25","2014","5b231732-209e-40b0-b389-a311011a8a7f","#381064 03/05/14 Corn Chips for sell Commissary","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","285.12","2014","a13b362b-cefc-4bab-a156-a311011a8a7f","#382713 03/07/14 Supplies to sell on Commissary","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","136.08000000000001","2014","a016a3b7-295d-4d5e-9f33-a311011a8a7f","#382731 03/07/14 Supplies to sell on Commissary","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","711.78","2014","09f9e2ba-e9cf-4879-afd0-a311011a8a82","#385368 03/14/14 Commissary Supplies","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Kane County","2014-07-28T17:11:00.000","3.59","2014","72 4940-260-000   201404090096","#401505 hardware","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","Repairs",,"Senior Citizens","NULL"
"Kane County","2014-07-28T17:11:00.000","4.79","2014","72 4940-260-000   201404090097","#401562 tuber lamp","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","Repairs",,"Senior Citizens","NULL"
"Kane County","2014-07-28T17:11:00.000","1008.63","2014","72 4941-381-000   201405070111","#4591768","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","MEAL & FOOD EXPENSE",,"Senior Citizens","NULL"
"Kane County","2014-07-28T17:11:00.000","1006.36","2014","72 4941-381-000   201405070112","#4599977","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","MEAL & FOOD EXPENSE",,"Senior Citizens","NULL"
"Kane County","2014-07-28T17:11:00.000","1075.2","2014","72 4940-740-000   201405070110","#4599990,","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","Equipment",,"Senior Citizens","NULL"
"Kane County","2014-07-28T17:11:00.000","4170.8599999999997","2014","72 4941-610-000   201405070114","#4601156","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","Miscellaneous",,"Senior Citizens","NULL"
"Kane County","2014-07-28T17:11:00.000","255.36","2014","72 4940-740-000   201405070111","#4602857","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","Equipment",,"Senior Citizens","NULL"
"Kane County","2014-07-28T17:11:00.000","1233.01","2014","72 4941-381-000   201405070113","#4608251","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","MEAL & FOOD EXPENSE",,"Senior Citizens","NULL"
"Kane County","2014-07-28T17:11:00.000","974.04","2014","72 4941-381-000   201405070114","#4616350","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","MEAL & FOOD EXPENSE",,"Senior Citizens","NULL"
"Kane County","2014-07-28T17:11:00.000","158.38999999999999","2014","72 4941-561-000   201405070003","#5 van fuel","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","VEHICLE OPERATIONS",,"Senior Citizens","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1281.01","2014","e343f9df-4f0f-4348-b87f-a2f300fd1d7a","#51084106  Various Supplies","NULL","Expenditure","NULL","NULL","INFORMATION SERVICES ","NULL","NULL","NULL","COMPUTER HARDWARE",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","138.02000000000001","2014","be467434-e31b-4b43-ac33-a311011a8a52","#51194735 Various Supplies for patrol","NULL","Expenditure","NULL","NULL","INFORMATION SERVICES ","NULL","NULL","NULL","COMPUTER SOFTWARE",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","130.76","2014","80305a68-a040-4fa6-a946-a311011a8a4f","#51194774 32GB MICROSD CARDS FOR SHERIFF DRONE","NULL","Expenditure","NULL","NULL","INFORMATION SERVICES ","NULL","NULL","NULL","COMPUTER HARDWARE",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","940","2014","ba5ff3d4-f42d-4f67-809c-a33000b458f8","#5349-689895 Lights front of building south side","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Bldgs & Grnds Maintenance",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","27","2014","10 4160-270-000   201404090034","#5606.1","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","UTILITIES",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","567.04","2014","06a4573a-09a3-49ff-a14c-a2f300fd1cf0","#6051-167072,167279,167823,168295 Misc Items","NULL","Expenditure","NULL","NULL","SOLID WASTE   ","NULL","NULL","NULL","Misc Supplies/services",,"M B A SOLID WASTE MANAGEMENT","NULL"
"Box Elder County","2015-02-20T17:12:00.000","10.61","2014","8d959fc3-fd0d-4529-a6f7-a2f300fd1d20","#632767 hanging pics soft side of building","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","Bldgs & Grnds Maintenance",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","205.74","2014","ebbe4dac-0800-4c1d-a043-a311011a8abe","#696517136-001 03/13/14 6-cases copy paper","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","OFFICE SUPPLIES",,"Public Safety","NULL"
"Kane County","2014-07-28T17:11:00.000","120","2014","72 4941-441-000   201404300054","#697872 piano tuning","NULL","Expenditure","NULL","NULL","SENIOR SERVICES","NULL","NULL","NULL","VALLEY CENTER EXPENSE",,"Senior Citizens","NULL"
"Box Elder County","2015-02-20T17:12:00.000","43.51","2014","93ecd70f-3d34-419f-a6ed-a2f300fd1d05","#697891189-001  Misc Items","NULL","Expenditure","NULL","NULL","SOLID WASTE   ","NULL","NULL","NULL","OFFICE SUPPLIES",,"M B A SOLID WASTE MANAGEMENT","NULL"
"Box Elder County","2015-02-20T17:12:00.000","25.64","2014","e5d2de2b-7017-4f6c-927d-a2f300fd1cfc","#699024115-001/Franklincovey planner refill Berry","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","OFFICE SUPPLIES",,"Public Safety","NULL"
"Kane County","2014-07-28T17:11:00.000","265","2014","72 4950-561-000   201406180041","#7 Ford Windshield","NULL","Expenditure","NULL","NULL","FOOD BANK","NULL","NULL","NULL","VEHICLE M & O",,"Senior Citizens","NULL"
"Box Elder County","2015-02-20T17:12:00.000","142.53","2014","d7cf764c-b550-43b8-86ec-a311011a8aca","#701633434-001 03/24/14 DVDR CD/DVD sleeves","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","OFFICE SUPPLIES",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","342.9","2014","8a65e875-0935-435a-b16a-a311011a8ac4","#702245231-001 03/18/14 10 cases copy paper","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","OFFICE SUPPLIES",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","8.82","2014","673790f4-397e-4b3e-bc3a-a2f300fd1ccc","#7114063895 Manila folders Pay for Stay program","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","PAY FOR STAY",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","232.08","2014","7546088d-2fad-48cc-b079-a311011a8b0f","#7114353596 03/04/2014 Toner cartridges jail","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","OFFICE SUPPLIES",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","37.68","2014","ca79879e-7613-4786-ac12-a311011a8b0f","#7114715212-2 HP Ink Cartridges Jail","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","OFFICE SUPPLIES",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","9.7200000000000006","2014","7c1da903-d7a9-497b-9055-a311011a8b12","#7114764590-6 clipboards for patrol","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","OFFICE SUPPLIES",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","182.8","2014","ab611835-0197-470a-92a8-a311011a8b12","#7114779449-20 Reams paper Commissary","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","111.34","2014","5928c613-b0d1-42f5-b4a5-a311011a8b12","#7115462543 03/25/2014 Office Supplies","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","OFFICE SUPPLIES",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","461.53","2014","b539ec24-b557-458c-b4b8-a2f300fd1d32","#74410683 Cleaning supplies public safety build","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","Bldgs & Grounds Supplies",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","232.2","2014","0f3e00d2-1594-4871-a0be-a2f300fd1d32","#74449991 Cleaning supplies pub safety build","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","Bldgs & Grounds Supplies",,"Public Safety","NULL"
"Kane County","2014-07-28T17:11:00.000","402.13","2014","10 4212-370-000   201406250003","#8 Alan A","NULL","Expenditure","NULL","NULL","EMERGENCY SERVICES","NULL","NULL","NULL","SEARCH AND RESCUE",,"General Fund","NULL"
"Washington County","2015-03-26T18:37:00.000","209","2014","edfe6ea6-8237-487b-8c02-a2f100c0aba8","#80030 SHARPS TAKEAWAY 30 GALLON","NULL","Expenditure","NULL","NULL","PUBLIC SAFETY","NULL","NULL","NULL","MEDICAL TREATMENT & DRUGS",,"General Fund","NULL"
"Washington County","2015-03-26T18:37:00.000","188.1","2014","0486227a-2ba9-4ffc-a9f9-a31d009a8896","#80030 SHARPS TAKEAWAY RECOVERY SYSTEM","NULL","Expenditure","NULL","NULL","PUBLIC SAFETY","NULL","NULL","NULL","MEDICAL TREATMENT & DRUGS",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","40","2014","d984cf81-6ccc-41ee-af4c-a311011a89a7","#84514627 Reg fee Charmayne Marcus NorthUTTrauma","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","Travel",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","40","2014","16b6e998-486c-4dc7-bc47-a311011a89a7","#8476736 Reg Fees Hyer Northern UT Trauma Conf","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","Travel",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","152.94","2014","91f72207-918d-4a70-8ba5-a311011a89da","#8673 garden/greenhouse supplies","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","Bldgs & Grounds Supplies",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","107.56","2014","4fbb0735-cdb4-427d-810c-a311011a8b72","#900797140 Ear plugs sold on Commissary.","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","208.15","2014","1ee404a1-a167-49c1-8c78-a311011a8b72","#900797140 Gloves&safety vests work crews","NULL","Expenditure","NULL","NULL","JAIL   ","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","356.55","2014","b7e3d92c-7274-4763-b706-a311011a8aa3","#98104815I 03/06/2014 Commissary Items","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","12","2014","ff0a9482-37a5-4c2b-9689-a2f300fd1c81","#BPYP49 hang racks holding disposable gloves jail","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","Bldgs & Grnds Maintenance",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","52","2014","c3296322-6e97-4641-84d7-a2f300fd1cae","#CD1410001798 Monthly fee credit histories","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","52","2014","6bdb6ae3-6805-419f-a8f2-a311011a89b6","#CD1411001757 month fee financials BESO employee","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"Public Safety","NULL"
"Kane County","2014-07-28T17:11:00.000","21.98","2014","48 4230-561-000   201406250005","#D2 Kevin L","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","VEHICLE OPERATIONS",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","389.99","2014","48 4230-561-000   201406250003","#D4 Jail","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","VEHICLE OPERATIONS",,"PUBLIC SAFETY FACILITY","NULL"
"Box Elder County","2015-02-20T17:12:00.000","150","2014","089a636d-3327-451d-a0ca-a311011a8986","#EPIV00000018637 FAIRGROUNDS INTERNET UTOPIA","NULL","Expenditure","NULL","NULL","INFORMATION SERVICES ","NULL","NULL","NULL","Telephone/cell",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","680","2014","9b79addf-c0e6-40a1-be88-a311011a8986","#EPIV00000018638 Various Blds INTERNET UTOPIA","NULL","Expenditure","NULL","NULL","INFORMATION SERVICES ","NULL","NULL","NULL","Telephone/cell",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","680","2014","0f27614e-4894-4602-bc8e-a33000b4592b","#EPIV00000020439 Court Jail New Court Internet","NULL","Expenditure","NULL","NULL","INFORMATION SERVICES ","NULL","NULL","NULL","Telephone/cell",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","79.569999999999993","2014","e023433e-479b-4b76-a498-a2f300fd1d62","#F14W-312212 IdentaPrint replacementpadvisitation","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","OFFICE SUPPLIES",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1167","2014","f67164f7-dd55-423d-99ac-a311011a89bf","#INV0844133 02/18/14 Gloves jail personnel","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","201.6","2014","13d4136c-bb51-4bdf-8d3b-a2f300fd1cbd","#J62245 Water softener salt public safety build","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","Bldgs & Grnds Maintenance",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","75","2014","98b96161-bc18-44d6-9f5a-a33000b45928","#R316402  repair judges sound and video system","NULL","Expenditure","NULL","NULL","INFORMATION SERVICES ","NULL","NULL","NULL","Maintenance -its Hardware",,"General Fund","NULL"
"Weber County","2015-01-12T18:15:00.000","400","2014","981548","2014 HOCKEY CAMP COACH","NULL","Expenditure","NULL","NULL","PARKS AND RECREATION","NULL","NULL","NULL","SPECIAL SUPPLIES",,"ICE SHEET","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1037.26","2014","c0a7926a-2923-4b88-84e8-a311011a8a9d","#'s 30604196 $510.71 & 30604268 $526.55","NULL","Expenditure","NULL","NULL","Support Services","NULL","NULL","NULL","Prisoner Meal Costs",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","33.4","2014","9fc409db-eac0-4ebb-81d8-a311011a8aa0","#'s 30604351 $ 521.05 & 30604425 $ 549.61","NULL","Expenditure","NULL","NULL","Support Services","NULL","NULL","NULL","Prisoner Meal Costs",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1037.26","2014","af8bb6b6-54d5-4b8f-b569-a311011a8aa0","#'s 30604351 $ 521.05, & 30604425 $ 549.61","NULL","Expenditure","NULL","NULL","Support Services","NULL","NULL","NULL","Prisoner Meal Costs",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","75","2014","5cdb8245-596e-48f0-99ce-a2f100f6a466","016901 Clerk 3/13/14","NULL","Revenue","NULL","NULL","CHARGES FOR SERVICES","NULL","NULL","NULL","Passports",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1027.6099999999999","2014","e888ef74-a70b-4022-a629-a33000b45886","#s 30604511 03/17/14 & #30604591 03/24/14","NULL","Expenditure","NULL","NULL","Support Services","NULL","NULL","NULL","Prisoner Meal Costs",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","2421.63","2014","a1098619-985d-41dd-814d-a311011a8aa3","#'s 98042499I ,#98058175I Inmate stock medications","NULL","Expenditure","NULL","NULL","CORRECTIONS","NULL","NULL","NULL","Pharmacy",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","138.77000000000001","2014","1503b84b-85ca-43a5-b923-a2f300fd1ce1","#S008740630.002 Piping for dishwasher","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","Bldgs & Grnds Maintenance",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1635.87","2014","1ce3cf09-4648-45fd-afd1-a311011a8a22","#'s2273214,2296414,3144714,3073714,3224514,3238214","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","Bldgs & Grounds Supplies",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1018.3","2014","d52956b9-ddb2-4a4b-89f5-a33000b45892","#s30604653 $ 521.05 & 30604719 $497.25","NULL","Expenditure","NULL","NULL","Support Services","NULL","NULL","NULL","Prisoner Meal Costs",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","213.9","2014","94c85c1b-9994-44c8-a8c0-a311011a89f2","#WEB000307988 03/10/14 Misc Commissary Items","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","941.46","2014","d01c6110-b016-4dd2-8ec9-a311011a89f2","#WEB000307988 03/10/14 Misc supplies Inmates.","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","265.31","2014","164a7be4-6e4d-466b-b19b-a311011a89f2","#WEB000309093 03/17/2014 Socks for inmates.","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","108.81","2014","b214326f-173b-4d5f-9c72-a311011a89f2","#WEB000310514 03/26/14 Misc Supplies Commissary.","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","2344.2399999999998","2014","aa0fc4f7-ae2b-4cf9-8d3f-a311011a89f5","#WEB000310514 03/26/14 Misc supplies inmates.","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","168.9","2014","d13d9b6c-f6e6-4fb6-aeb4-a33000b45883","#WEB000314421 04/23/14 Commissary Supplies","NULL","Expenditure","NULL","NULL","Corrections  Commissary","NULL","NULL","NULL","Commissary",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","2112.98","2014","f9f6ab52-de5d-47ca-95a3-a33000b45883","#WEB000314421 04/23/14 Misc supplies inmates","NULL","Expenditure","NULL","NULL","Corrections  Jail","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"Public Safety","NULL"
"Kane County","2014-07-28T17:11:00.000","505.9","2014","48 4160-271-000   201406040030",".12041.01","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","WATER / SEWER",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","324","2014","75 4971-435-000   201406110121",".30 sec radio spot","NULL","Expenditure","NULL","NULL","ADVERTISING AND PROMOTION","NULL","NULL","NULL","Advertising",,"Transient Room Tax Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","535.96","2014","d4f48a52-9e44-41ec-8d84-a30700c96559","\4241-Replaced Everfocus 19\""\"" Monitors/Central Cntrl\""""","NULL","Expenditure","NULL","NULL","SHERIFF","NULL","NULL","NULL","Bldgs & Grnds Maintenance",,"Public Safety","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1870.69","2014","e725a554-4baf-4b57-b94f-a37e00bc7bfc","\4414-1\""\"" Crushed Rock/Haul in Gravel\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","GRAVEL",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1250","2014","73d48dc4-4beb-4bd9-929f-a3af00da23d0","\4414-24\""\"" Conveyor Parts\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","9258","2014","e354e688-dfcc-4412-b941-a41800de18e7","\4414-25\""\"" Goose Neck Trailer/Black\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","Equipment Over 5,000",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","766.52","2014","b826093b-b411-4d20-a7e2-a30700ce50f8","\4414-36\""\"" Belt Wipe Replacement Blade\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","3279.79","2014","4db3924d-ca98-46cd-8d83-a3d900ee9fb2","\4414-42\""\"" Flat Return Trainer 30 Series\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1012.84","2014","411c3ee6-f1f2-4c18-92ad-a3a100f74693","\4414-7/16\""\"" Washed Road Chips\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","GRAVEL",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","16196.08","2014","22439a8f-4132-4f7f-8ebb-a3a100f74693","\4414-7/16\""\"" Washed Road Chips\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","GRAVEL",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","20374.919999999998","2014","ac833a67-10f2-45d1-9ea6-a39a00d78858","\4414-7/16\""\"" Washed Road Chips\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","GRAVEL",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","191.16","2014","94a5ffad-9ea3-4765-945e-a37e00bc7bf8","\4414-C5\""\"" x 18\""\"" Center Can\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","191.16","2014","64828e15-7f85-4fa8-b8e4-a36900e358f5","\4414-C5\""\"" X 18\""\"" Center Can\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","201.4","2014","5af205f5-4b79-40c6-a3ae-a35b00e05434","\4414-Channel Rubber 3/8\""\""X100'\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","SUPPLIES & MAINTENANCE",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1700","2014","6df2f576-15f1-4314-9d5a-a2f900da2783","\4414-Clean & CCTV Inspection 6\""\"" Culvert\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","Misc Road Supplies",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","120.03","2014","1964eb6c-f2f1-4c52-a677-a3bd00e72d40","\4414-E-Fill 3\""\"" Minus\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","GRAVEL",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","1050","2014","bccd25fb-b990-487e-9ef1-a32300dc5eab","\4414-Polyethylene Pipe Bell/Spig D-Wall 15\""\""\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","Bridges/Pipes",,"MUNICIPAL SERVICE FUND","NULL"
"Box Elder County","2015-02-20T17:12:00.000","4324.8","2014","b4815b68-9940-41f9-9e36-a40300b2c11b","\4414-Polyethylene Pipe Bell/Spig D-Wall 24\""\""\""""","NULL","Expenditure","NULL","NULL","ROADS","NULL","NULL","NULL","Bridges/Pipes",,"MUNICIPAL SERVICE FUND","NULL"
"Washington County","2015-03-26T18:37:00.000","13000","2014","adc317bc-bcd1-45fc-80a5-a2dd008baaa8","\DOCUTAH-SOUTHERN UTAH INTERNATL DOC FILM FESTIVAL""","NULL","Expenditure","NULL","NULL","VISITORS BUREAU","NULL","NULL","NULL","ANNUAL SPONSORSHIPS",,"SGA - CVB SPEC REV","NULL"
"Washington County","2015-03-26T18:37:00.000","2000","2014","d755a448-61da-4011-b767-a2bd00fe0c00","\TSAU\""/2014 AUSTRALIAN SALES MISSION PARTICIPATON""","NULL","Expenditure","NULL","NULL","VISITORS BUREAU","NULL","NULL","NULL","Travel",,"SGA - CVB SPEC REV","NULL"
"Kane County","2014-04-29T21:46:00.000","10","2014","48 3435-000-000   201402130003","`WENDY HATCHEL","NULL","Revenue","NULL","NULL","GENERAL REVENUE","NULL","NULL","NULL","JAIL FEES",,"PUBLIC SAFETY FACILITY","NULL"
"Weber County","2015-01-12T18:15:00.000","-1000","2014","821676","01 STAKER PARSON OGDEN LYNN D","NULL","Expenditure","NULL","NULL","GOLDEN SPIKE EVENTS CENTER","NULL","NULL","NULL","BUILDING MAINTENANCE",,"GOLDEN SPIKE ARENA","NULL"
"Box Elder County","2015-02-20T17:12:00.000","5","2014","78e637fd-b893-412c-9d35-a2a801095e10","016191 Attorney/Discovery/R. Christian Hansen/1-2-","NULL","Revenue","NULL","NULL","MISCELLANEOUS REVENUE","NULL","NULL","NULL","SUNDRY",,"General Fund","NULL"
"Box Elder County","2015-02-20T17:12:00.000","25","2014","d9abbf7b-17f0-4916-bed6-a2a801095e10","016195 Fire/NCS/Suzanne Galloway","NULL","Revenue","NULL","NULL","CHARGES FOR SERVICES","NULL","NULL","NULL","Fire (chg For Services)",,"MUNICIPAL SERVICE FUND","NULL"
