"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"216","2300 Block STATE ST","12G001012","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","12","2012-02-17T12:02:02.000","ACCIDENT","100086737","[SSPD] ACCIDENT","40.720785","{'coordinates': [-111.888238, 40.720785], 'type': 'Point'}","-111.888238","Traffic","UT","2012-02-21T23:34:17.000","null"
"217","2700 Block STATE ST","12G000922","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Sunday","14","2012-02-12T14:02:38.000","THEFT","100086738","[SSPD] THEFT","40.710808","{'coordinates': [-111.888245, 40.710808], 'type': 'Point'}","-111.888245","Theft","UT","2012-02-21T23:34:18.000","null"
"218","300 Block E 2100 S","12G001013","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","12","2012-02-17T12:02:35.000","THEFT","100086739","[SSPD] THEFT","40.725437","{'coordinates': [-111.881026, 40.725437], 'type': 'Point'}","-111.881026","Theft","UT","2012-02-28T14:00:58.000","null"
"219","3400 Block S 400 E","12G000628","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","3","2012-01-29T03:01:50.000","FIGHT IP","100086740","[SSPD] FIGHT IP","40.695884","{'coordinates': [-111.879761, 40.695884], 'type': 'Point'}","-111.879761","Disorder","UT","2012-02-21T23:33:39.000","null"
"220","2400 Block S 900 W","12G000654","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","14","2012-01-30T14:01:34.000","CRIMINAL MIS","100086741","[SSPD] CRIMINAL MIS","40.718041","{'coordinates': [-111.917406, 40.718041], 'type': 'Point'}","-111.917406","Property Crime","UT","2012-02-21T23:33:39.000","null"
"221","2100 Block STATE ST","12G000680","SALT LAKE CITY",,"null","2012-02-21T23:33:38.000","Tuesday","17","2012-01-31T17:01:48.000","DOMESTIC IP","100086742","[SSPD] DOMESTIC IP","40.725454","{'coordinates': [-111.888215, 40.725454], 'type': 'Point'}","-111.888215","Family Offense","UT","2012-02-21T23:33:39.000","null"
"222","3300 Block S 300 E","12G000709","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Thursday","15","2012-02-02T15:02:20.000","HARASSMENT","100086743","[SSPD] HARASSMENT","40.698332","{'coordinates': [-111.882717, 40.698332], 'type': 'Point'}","-111.882717","Disorder","UT","2012-02-21T23:33:39.000","null"
"223","700 Block W 3300 S","12G000735","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Friday","21","2012-02-03T21:02:14.000","DUI","100086744","[SSPD] DUI","40.699612","{'coordinates': [-111.912645, 40.699612], 'type': 'Point'}","-111.912645","Traffic","UT","2012-02-21T23:33:39.000","null"
"224","3700 Block S 200 E","12G000761","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","17","2012-02-05T17:02:16.000","TRAFFIC STOP","100086745","[SSPD] TRAFFIC STOP","40.690259","{'coordinates': [-111.885515, 40.690259], 'type': 'Point'}","-111.885515","Traffic","UT","2012-02-21T23:33:40.000","null"
"225","800 Block E 4500 S","12G000816","SALT LAKE CNTY",,"null","2012-02-21T23:33:38.000","Tuesday","19","2012-02-07T19:02:06.000","DRUG OFFENSE","100086746","[SSPD] DRUG OFFENSE","40.674313","{'coordinates': [-111.866944, 40.674313], 'type': 'Point'}","-111.866944","Drugs","UT","2012-02-21T23:33:40.000","null"
"226","3400 Block S 200 E","12G000629","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","5","2012-01-29T05:01:12.000","THEFT VEHICLE","100086747","[SSPD] THEFT VEHICLE","40.69711","{'coordinates': [-111.885492, 40.69711], 'type': 'Point'}","-111.885492","Theft of Vehicle","UT","2012-02-21T23:33:40.000","null"
"227","2900 Block DAVIS DR","12G000655","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","14","2012-01-30T14:01:20.000","THEFT","100086748","[SSPD] THEFT","40.707916","{'coordinates': [-111.904605, 40.707916], 'type': 'Point'}","-111.904605","Theft","UT","2012-02-21T23:33:40.000","null"
"228","2900 Block S 300 E","12G000681","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","19","2012-01-31T19:01:33.000","BURGLARY VEH","100086749","[SSPD] BURGLARY VEH","40.707249","{'coordinates': [-111.882655, 40.707249], 'type': 'Point'}","-111.882655","Breaking & Entering","UT","2012-02-21T23:33:41.000","null"
"229","400 Block STANLEY AVE","12G000762","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","18","2012-02-05T18:02:15.000","TRESPASSING","100086750","[SSPD] TRESPASSING","40.701696","{'coordinates': [-111.877559, 40.701696], 'type': 'Point'}","-111.877559","Property Crime","UT","2012-02-21T23:33:41.000","null"
"230","3300 Block STATE ST","12G000817","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","20","2012-02-07T20:02:52.000","THEFT IP","100086751","[SSPD] THEFT IP","40.69901","{'coordinates': [-111.888257, 40.69901], 'type': 'Point'}","-111.888257","Theft","UT","2012-02-21T23:33:41.000","null"
"231","3400 Block STATE ST","12G000656","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","15","2012-01-30T15:01:04.000","BURGLARY VEH","100086752","[SSPD] BURGLARY VEH","40.695812","{'coordinates': [-111.888256, 40.695812], 'type': 'Point'}","-111.888256","Breaking & Entering","UT","2012-02-21T23:33:41.000","null"
"232","200 Block TOWNHOUSE VILLA","12G000682","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","21","2012-01-31T21:01:38.000","JUV UNGOV","100086753","[SSPD] JUV UNGOV","40.693691","{'coordinates': [-111.883311, 40.693691], 'type': 'Point'}","-111.883311","Other","UT","2012-02-21T23:33:41.000","null"
"233","100 Block W 3300 S","12G000737","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","0","2012-02-04T00:02:04.000","TRAFFIC STOP","100086754","[SSPD] TRAFFIC STOP","40.699798","{'coordinates': [-111.89517, 40.699798], 'type': 'Point'}","-111.89517","Traffic","UT","2012-02-21T23:33:42.000","null"
"234","200 Block W 2100 S","12G000763","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","18","2012-02-05T18:02:14.000","THEFT","100086755","[SSPD] THEFT","40.725407","{'coordinates': [-111.898613, 40.725407], 'type': 'Point'}","-111.898613","Theft","UT","2012-02-21T23:33:42.000","null"
"235","100 Block GREGSON AVE","12G000818","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","20","2012-02-07T20:02:33.000","DRUG OFFENSE","100086756","[SSPD] DRUG OFFENSE","40.705116","{'coordinates': [-111.888247, 40.705116], 'type': 'Point'}","-111.888247","Drugs","UT","2012-02-21T23:33:42.000","null"
"236","3600 Block S 300 W","12G000657","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","15","2012-01-30T15:01:20.000","FRAUD","100086757","[SSPD] FRAUD","40.691935","{'coordinates': [-111.899728, 40.691935], 'type': 'Point'}","-111.899728","Theft","UT","2012-02-21T23:33:42.000","null"
"237","3100 Block STATE ST","12G000683","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","22","2012-01-31T22:01:17.000","RECOVERED VEH","100086758","[SSPD] RECOVERED VEH","40.703301","{'coordinates': [-111.888261, 40.703301], 'type': 'Point'}","-111.888261","Vehicle Recovery","UT","2012-02-21T23:33:42.000","null"
"238","600 Block W 3300 S","12G000738","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","1","2012-02-04T01:02:55.000","DRUG OFFENSE","100086759","[SSPD] DRUG OFFENSE","40.699741","{'coordinates': [-111.908347, 40.699741], 'type': 'Point'}","-111.908347","Drugs","UT","2012-02-21T23:33:43.000","null"
"239","1100 Block W 3300 S","12G000790","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Thursday","7","2012-02-02T07:02:00.000","SIMPLE ASSAULT","100086760","[SSPD] SIMPLE ASSAULT","40.699418","{'coordinates': [-111.923082, 40.699418], 'type': 'Point'}","-111.923082","Assault","UT","2012-02-21T23:33:43.000","null"
"240","3000 Block STATE ST","12G000819","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","22","2012-02-07T22:02:52.000","FLEEING","100086761","[SSPD] FLEEING","40.704539","{'coordinates': [-111.888249, 40.704539], 'type': 'Point'}","-111.888249","Other","UT","2012-02-21T23:33:43.000","null"
"241","200 Block TRUMAN AVE","12G000658","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","16","2012-01-30T16:01:38.000","DOMESTIC IP","100086762","[SSPD] DOMESTIC IP","40.720229","{'coordinates': [-111.883399, 40.720229], 'type': 'Point'}","-111.883399","Family Offense","UT","2012-02-21T23:33:43.000","null"
"242","3100 Block STATE ST","12G000684","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","23","2012-01-31T23:01:05.000","DRUG OFFENSE","100086763","[SSPD] DRUG OFFENSE","40.703301","{'coordinates': [-111.888261, 40.703301], 'type': 'Point'}","-111.888261","Drugs","UT","2012-02-21T23:33:43.000","null"
"243","3200 Block I-15 NB FWY","12G000739","INTERSTATE",,"null","2012-02-21T23:33:38.000","Saturday","1","2012-02-04T01:02:40.000","DUI","100086764","[SSPD] DUI","40.702323","{'coordinates': [-111.902973, 40.702323], 'type': 'Point'}","-111.902973","Traffic","UT","2012-02-21T23:33:44.000","null"
"244","1100 Block W 3300 S","12G000791","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","18","2012-02-06T18:02:11.000","SIMPLE ASSAULT","100086765","[SSPD] SIMPLE ASSAULT","40.699418","{'coordinates': [-111.923082, 40.699418], 'type': 'Point'}","-111.923082","Assault","UT","2012-02-21T23:33:44.000","null"
"245","3500 Block MAIN ST","12G000578","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Thursday","20","2012-01-26T20:01:29.000","VEHICLE IMPOUND","100086766","[SSPD] VEHICLE IMPOUND","40.695255","{'coordinates': [-111.891128, 40.695255], 'type': 'Point'}","-111.891128","Traffic","UT","2012-02-21T23:33:44.000","null"
"246","3400 Block S 300 E","12G000659","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","20","2012-01-30T20:01:02.000","DRUG OFFENSE","100086767","[SSPD] DRUG OFFENSE","40.695782","{'coordinates': [-111.88274, 40.695782], 'type': 'Point'}","-111.88274","Drugs","UT","2012-02-21T23:33:44.000","null"
"247","300 Block W 2100 S","12G000685","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","22","2012-01-31T22:01:58.000","THEFT IP","100086768","[SSPD] THEFT IP","40.7254","{'coordinates': [-111.899857, 40.7254], 'type': 'Point'}","-111.899857","Theft","UT","2012-02-21T23:33:44.000","null"
"248","300 Block UTOPIA AVE","12G000766","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","21","2012-02-05T21:02:28.000","MISSING PERSON","100086769","[SSPD] MISSING PERSON","40.72339","{'coordinates': [-111.879832, 40.72339], 'type': 'Point'}","-111.879832","Missing Person","UT","2012-02-21T23:33:45.000","null"
"249","2900 Block STATE ST","12G000792","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","16","2012-02-06T16:02:00.000","BURGLARY VEH","100086770","[SSPD] BURGLARY VEH","40.706292","{'coordinates': [-111.88826, 40.706292], 'type': 'Point'}","-111.88826","Breaking & Entering","UT","2012-02-21T23:33:45.000","null"
"250","600 Block DAVIS RD","12G000686","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Wednesday","0","2012-02-01T00:02:05.000","JUV PICKUP","100086772","[SSPD] JUV PICKUP","40.723554","{'coordinates': [-111.907624, 40.723554], 'type': 'Point'}","-111.907624","Other","UT","2012-02-21T23:33:45.000","null"
"251","3800 Block MCCALL ST","12G000767","SOUTH SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","21","2012-02-05T21:02:32.000","MISSING PERSON","100086773","[SSPD] MISSING PERSON","40.687527","{'coordinates': [-111.884159, 40.687527], 'type': 'Point'}","-111.884159","Missing Person","UT","2012-02-21T23:33:45.000","null"
"252","4800 Block S 5600 W","12G000687","W VALLEY CITY",,"null","2012-02-21T23:33:38.000","Wednesday","3","2012-02-01T03:02:22.000","ASSIST AGENCY","100086774","[SSPD] ASSIST AGENCY","40.664925","{'coordinates': [-112.024666, 40.664925], 'type': 'Point'}","-112.024666","Community Policing","UT","2012-02-21T23:33:46.000","null"
"253","900 Block GRAPE IVY WAY","12G000768","SALT LAKE CNTY",,"null","2012-02-21T23:33:38.000","Sunday","23","2012-02-05T23:02:42.000","POLICE INFO","100086775","[SSPD] POLICE INFO","40.689202","{'coordinates': [-111.864681, 40.689202], 'type': 'Point'}","-111.864681","Other","UT","2012-02-21T23:33:46.000","null"
"254","2800 Block S 200 E","12G000794","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","19","2012-02-06T19:02:46.000","SUSP CIRC","100086776","[SSPD] SUSP CIRC","40.708186","{'coordinates': [-111.88544, 40.708186], 'type': 'Point'}","-111.88544","Other","UT","2012-02-21T23:33:46.000","null"
"255","2100 Block MAJOR ST","12G000769","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","23","2012-02-05T23:02:44.000","OBSTRUCTION","100086778","[SSPD] OBSTRUCTION","40.724242","{'coordinates': [-111.889508, 40.724242], 'type': 'Point'}","-111.889508","Disorder","UT","2012-02-21T23:33:46.000","null"
"256","200 Block BURTON AVE","12G000795","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","19","2012-02-06T19:02:16.000","TIP","100086779","[SSPD] TIP","40.719437","{'coordinates': [-111.884809, 40.719437], 'type': 'Point'}","-111.884809","Community Policing","UT","2012-02-21T23:33:47.000","null"
"257","2300 Block STATE ST","12G000689","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Wednesday","10","2012-02-01T10:02:31.000","LOST PROPERTY","100086780","[SSPD] LOST PROPERTY","40.71883","{'coordinates': [-111.888229, 40.71883], 'type': 'Point'}","-111.888229","Other","UT","2012-02-21T23:33:47.000","null"
"258","300 Block W 1300 S","12G000796","SALT LAKE CITY",,"null","2012-02-21T23:33:38.000","Monday","22","2012-02-06T22:02:23.000","DRUG OFFENSE","100086781","[SSPD] DRUG OFFENSE","40.74161","{'coordinates': [-111.899659, 40.74161], 'type': 'Point'}","-111.899659","Drugs","UT","2012-02-21T23:33:47.000","null"
"259","3600 Block S 300 E","12G000797","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Monday","23","2012-02-06T23:02:08.000","INTOX PERSON","100086782","[SSPD] INTOX PERSON","40.692032","{'coordinates': [-111.882765, 40.692032], 'type': 'Point'}","-111.882765","Liquor","UT","2012-02-21T23:33:47.000","null"
"260","100 Block HELM AVE","12G000798","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","1","2012-02-07T01:02:40.000","SUSP CIRC","100086783","[SSPD] SUSP CIRC","40.691985","{'coordinates': [-111.886078, 40.691985], 'type': 'Point'}","-111.886078","Other","UT","2012-02-21T23:33:48.000","null"
"261","3300 Block STATE ST","12G000799","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","1","2012-02-07T01:02:19.000","TRAFFIC STOP","100086784","[SSPD] TRAFFIC STOP","40.699821","{'coordinates': [-111.888253, 40.699821], 'type': 'Point'}","-111.888253","Traffic","UT","2012-02-21T23:33:48.000","null"
"262","1000 Block W 3265 S","12G000611","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","9","2012-01-28T09:01:18.000","RECOVERED VEH","100086785","[SSPD] RECOVERED VEH","40.70099","{'coordinates': [-111.919821, 40.70099], 'type': 'Point'}","-111.919821","Vehicle Recovery","UT","2012-02-21T23:33:48.000","null"
"263","2800 Block S 300 E","12G000612","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","11","2012-01-28T11:01:27.000","ACCIDENT","100086786","[SSPD] ACCIDENT","40.710253","{'coordinates': [-111.882637, 40.710253], 'type': 'Point'}","-111.882637","Traffic","UT","2012-02-21T23:33:48.000","null"
"264","200 Block CROSSROAD SQ","12G000800","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","9","2012-02-07T09:02:20.000","GRAFFITI","100086787","[SSPD] GRAFFITI","40.721797","{'coordinates': [-111.898442, 40.721797], 'type': 'Point'}","-111.898442","Property Crime","UT","2012-02-21T23:33:48.000","null"
"265","1 Block E 3900 S","12G000613","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","12","2012-01-28T12:01:37.000","ACCIDENT","100086788","[SSPD] ACCIDENT","40.687006","{'coordinates': [-111.88953, 40.687006], 'type': 'Point'}","-111.88953","Traffic","UT","2012-02-21T23:33:49.000","null"
"266","300 Block CRIMSON CIR","12G000720","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Friday","10","2012-02-03T10:02:20.000","SUSP CIRC","100086789","[SSPD] SUSP CIRC","40.696985","{'coordinates': [-111.880854, 40.696985], 'type': 'Point'}","-111.880854","Other","UT","2012-02-21T23:33:49.000","null"
"267","1300 Block W 3300 S","12G000801","W VALLEY CITY",,"null","2012-02-21T23:33:38.000","Tuesday","11","2012-02-07T11:02:26.000","TRAFFIC STOP","100086790","[SSPD] TRAFFIC STOP","40.699186","{'coordinates': [-111.928855, 40.699186], 'type': 'Point'}","-111.928855","Traffic","UT","2012-02-21T23:33:49.000","null"
"268","100 Block LE BANKE AVE","12G000614","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","15","2012-01-28T15:38:05.000","DOMESTIC IP","100086791","[SSPD] DOMESTIC IP","40.7047","{'coordinates': [-111.886, 40.7047], 'type': 'Point'}","-111.886","Family Offense","UT","2014-11-15T09:22:53.000","null"
"269","2000 Block S 200 E","12G000640","SALT LAKE CITY",,"null","2012-02-21T23:33:38.000","Sunday","21","2012-01-29T21:01:37.000","WARRANT","100086792","[SSPD] WARRANT","40.726521","{'coordinates': [-111.885362, 40.726521], 'type': 'Point'}","-111.885362","Other","UT","2012-02-21T23:33:50.000","null"
"270","3700 Block STATE ST","12G000721","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Friday","11","2012-02-03T11:02:41.000","THEFT","100086793","[SSPD] THEFT","40.689759","{'coordinates': [-111.888278, 40.689759], 'type': 'Point'}","-111.888278","Theft","UT","2012-02-21T23:33:50.000","null"
"271","3800 Block S 700 E","12G000802","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","11","2012-02-07T11:02:56.000","ACCIDENT","100086794","[SSPD] ACCIDENT","40.688832","{'coordinates': [-111.871368, 40.688832], 'type': 'Point'}","-111.871368","Traffic","UT","2012-02-21T23:33:50.000","null"
"272","3000 Block S 200 E","12G000560","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Thursday","10","2012-01-26T10:01:56.000","PD ASSAULT","100086795","[SSPD] PD ASSAULT","40.705089","{'coordinates': [-111.885453, 40.705089], 'type': 'Point'}","-111.885453","Assault","UT","2012-02-21T23:33:50.000","null"
"273","2100 Block STATE ST","12G000615","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","15","2012-01-28T15:01:05.000","ACCIDENT","100086796","[SSPD] ACCIDENT","40.724212","{'coordinates': [-111.888226, 40.724212], 'type': 'Point'}","-111.888226","Traffic","UT","2012-02-21T23:33:50.000","null"
"274","300 Block E 3360 S","12G000641","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","22","2012-01-29T22:01:18.000","DOMESTIC","100086797","[SSPD] DOMESTIC","40.698602","{'coordinates': [-111.881089, 40.698602], 'type': 'Point'}","-111.881089","Family Offense","UT","2012-02-21T23:33:51.000","null"
"275","3700 Block S 500 W","12G000722","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Friday","13","2012-02-03T13:02:16.000","ACCIDENT","100086798","[SSPD] ACCIDENT","40.690603","{'coordinates': [-111.905492, 40.690603], 'type': 'Point'}","-111.905492","Traffic","UT","2012-02-21T23:33:51.000","null"
"276","1 Block STRATFORD AVE","12G000803","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","11","2012-02-07T11:02:47.000","SUSP CIRC","100086799","[SSPD] SUSP CIRC","40.715078","{'coordinates': [-111.892566, 40.715078], 'type': 'Point'}","-111.892566","Other","UT","2012-02-21T23:33:51.000","null"
"277","3000 Block S 500 E","12G000561","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Thursday","9","2012-01-26T09:01:54.000","INTOX PERSON","100086800","[SSPD] INTOX PERSON","40.705927","{'coordinates': [-111.876881, 40.705927], 'type': 'Point'}","-111.876881","Liquor","UT","2012-02-21T23:33:51.000","null"
"278","2200 Block S 200","12G000642","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","22","2012-01-29T22:01:16.000","DOMESTIC","100086801","[SSPD] DOMESTIC","40.72245","{'coordinates': [-111.885391, 40.72245], 'type': 'Point'}","-111.885391","Family Offense","UT","2012-02-21T23:33:51.000","null"
"279","200 Block MORRIS AVE","12G000723","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Friday","13","2012-02-03T13:02:25.000","INTOX PERSON","100086802","[SSPD] INTOX PERSON","40.717855","{'coordinates': [-111.884824, 40.717855], 'type': 'Point'}","-111.884824","Liquor","UT","2012-02-21T23:33:51.000","null"
"280","2100 Block STATE ST","12G000804","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","12","2012-02-07T12:02:41.000","ACCIDENT","100086803","[SSPD] ACCIDENT","40.725454","{'coordinates': [-111.888215, 40.725454], 'type': 'Point'}","-111.888215","Traffic","UT","2012-02-21T23:33:52.000","null"
"281","3800 Block RIVER RUN WAY","12G000616","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","16","2012-01-28T16:01:40.000","BURGLARY","100086804","[SSPD] BURGLARY","40.688562","{'coordinates': [-111.919801, 40.688562], 'type': 'Point'}","-111.919801","Breaking & Entering","UT","2012-02-21T23:33:52.000","null"
"282","3600 Block WEST TEMPLE ST","12G000562","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Thursday","10","2012-01-26T10:01:55.000","THEFT","100086805","[SSPD] THEFT","40.691574","{'coordinates': [-111.893987, 40.691574], 'type': 'Point'}","-111.893987","Theft","UT","2012-02-21T23:33:52.000","null"
"283","1000 Block W 3300 S","12G000643","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Sunday","22","2012-01-29T22:01:58.000","ASSIST AGENCY","100086806","[SSPD] ASSIST AGENCY","40.699421","{'coordinates': [-111.922201, 40.699421], 'type': 'Point'}","-111.922201","Community Policing","UT","2012-02-21T23:33:52.000","null"
"284","2500 Block MAIN ST","12G000724","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Friday","14","2012-02-03T14:02:30.000","ASSIST PUBLIC","100086807","[SSPD] ASSIST PUBLIC","40.715015","{'coordinates': [-111.891106, 40.715015], 'type': 'Point'}","-111.891106","Community Policing","UT","2012-02-21T23:33:53.000","null"
"285","1 Block W 3300 S","12G000750","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","12","2012-02-04T12:02:53.000","DOMESTIC IP","100086808","[SSPD] DOMESTIC IP","40.699789","{'coordinates': [-111.892839, 40.699789], 'type': 'Point'}","-111.892839","Family Offense","UT","2012-02-21T23:33:53.000","null"
"286","3600 Block S 300 W","12G000805","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","11","2012-02-07T11:02:29.000","THEFT VEHICLE","100086809","[SSPD] THEFT VEHICLE","40.691055","{'coordinates': [-111.899738, 40.691055], 'type': 'Point'}","-111.899738","Theft of Vehicle","UT","2012-02-21T23:33:53.000","null"
"287","100 Block BAIRD AVE","12G000831","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Wednesday","13","2012-02-08T13:02:21.000","BURGLARY IP","100086810","[SSPD] BURGLARY IP","40.692944","{'coordinates': [-111.886054, 40.692944], 'type': 'Point'}","-111.886054","Breaking & Entering","UT","2012-02-21T23:33:53.000","null"
"288","100 Block BERYL AVE","12G000617","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","16","2012-01-28T16:49:49.000","THREATS","100086811","[SSPD] THREATS","40.7154","{'coordinates': [-111.886, 40.7154], 'type': 'Point'}","-111.886","Disorder","UT","2014-05-25T08:15:44.000","null"
"289","3400 Block S 500 E","12G000563","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Thursday","10","2012-01-26T10:01:27.000","THEFT","100086812","[SSPD] THEFT","40.696485","{'coordinates': [-111.876936, 40.696485], 'type': 'Point'}","-111.876936","Theft","UT","2012-02-21T23:33:53.000","null"
"290","1 Block W 3900 S","12G000670","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","12","2012-01-31T12:01:04.000","FRAUD","100086813","[SSPD] FRAUD","40.687001","{'coordinates': [-111.8914, 40.687001], 'type': 'Point'}","-111.8914","Theft","UT","2012-02-21T23:33:53.000","null"
"291","200 Block W 3300 S","12G000725","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Friday","14","2012-02-03T14:02:18.000","ACCIDENT","100086814","[SSPD] ACCIDENT","40.699833","{'coordinates': [-111.896882, 40.699833], 'type': 'Point'}","-111.896882","Traffic","UT","2012-02-21T23:33:53.000","null"
"292","2800 Block S 500 E","12G000751","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","15","2012-02-04T15:02:14.000","SUSP CIRC","100086815","[SSPD] SUSP CIRC","40.708475","{'coordinates': [-111.876881, 40.708475], 'type': 'Point'}","-111.876881","Other","UT","2012-02-21T23:33:54.000","null"
"293","400 Block SCOTT AVE","12G000806","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Tuesday","11","2012-02-07T11:02:30.000","BAD CHECKS","100086816","[SSPD] BAD CHECKS","40.695843","{'coordinates': [-111.879082, 40.695842999999996], 'type': 'Point'}","-111.879082","Other","UT","2012-02-21T23:33:54.000","null"
"294","3000 Block S 200 E","12G000832","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Wednesday","14","2012-02-08T14:02:20.000","DISORDERLY","100086817","[SSPD] DISORDERLY","40.705089","{'coordinates': [-111.885453, 40.705089], 'type': 'Point'}","-111.885453","Disorder","UT","2012-02-21T23:33:54.000","null"
"295","3300 Block SUE ST","12G000618","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","17","2012-01-28T17:01:00.000","ACCIDENT","100086818","[SSPD] ACCIDENT","40.699782","{'coordinates': [-111.892224, 40.699782], 'type': 'Point'}","-111.892224","Traffic","UT","2012-02-21T23:33:54.000","null"
"296","200 Block I-215S WB FWY","12G000644","INTERSTATE",,"null","2012-02-21T23:33:38.000","Monday","0","2012-01-30T00:01:45.000","ASSIST AGENCY","100086819","[SSPD] ASSIST AGENCY","40.631566","{'coordinates': [-111.883665, 40.631566], 'type': 'Point'}","-111.883665","Community Policing","UT","2012-02-21T23:33:54.000","null"
"297","3100 Block S 400 E","12G000726","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Friday","14","2012-02-03T14:02:19.000","SUSP CIRC","100086820","[SSPD] SUSP CIRC","40.702337","{'coordinates': [-111.879797, 40.702337], 'type': 'Point'}","-111.879797","Other","UT","2012-02-21T23:33:54.000","null"
"298","2700 Block STATE ST","12G000752","S SALT LAKE",,"null","2012-02-21T23:33:38.000","Saturday","17","2012-02-04T17:02:50.000","ACC HIT/RUN","100086821","[SSPD] ACC HIT/RUN","40.711315","{'coordinates': [-111.888252, 40.711315], 'type': 'Point'}","-111.888252","Traffic","UT","2012-02-21T23:33:55.000","null"
