"ein","name","ico","group","subsection","affiliation","classification","ruling","deductibility","foundation","activity","organization","status","tax_period","asset_cd","income_cd","filing_req_cd","pf_filing_req_cd","acct_pd","asset_amt","income_amt","revenue_amt","ntee_cd","sort_name","location_1"
"260382577","EAGLE ROCK FOUNDATION INC","% ANN BATES","0","3","3","1000","200801","1","4","0","1","1","201312","2","0","0","1","12","22867","0",,"T22",,"1023 MELBOURNE CIR
FARMINGTON, UT 84025-4100
(41.01222400800003, -111.90952916499998)"
"204505449","PARK CITY AQUATIC TEAM BOOSTERS INC","% JEANNE PETERSON","0","3","3","1000","201207","1","15","0","1","1","201312","0","0","2","0","12","0","0","0","N67",,"PO BOX 980580
PARK CITY, UT 84098-0580
(40.72696810600007, -111.53960763099997)"
"201848806","DAVID E AND MELINDA K SIMMONS FOUNDATION","% DAVID E SIMMONS TTEE","0","3","3","1000","200412","1","4","0","1","1","201312","6","3","0","1","12","1676412","69784",,"T22",,"515 S 700 E STE 2F
SALT LAKE CTY, UT 84102-2886
(40.757730594000066, -111.87103398199997)"
"204285346","ELP HAWTHORNE PARENT ORGANIZATIONINC","% HAWTHORNE ELEMENTARY","0","3","3","1000","200607","1","15","0","1","1","201312","0","0","2","0","12","0","0","0","B94",,"1675 S 600 E
SALT LAKE CTY, UT 84105-2069
(40.73387960500003, -111.87387414999995)"
"208778315","HOBBLE CREEK LEARNING & ENRICHMENTCENTER LLC",,"0","3","3","2000","201312","1","16","0","1","1","201312","3","4","1","0","12","57426","176736","176736","B90","STEPHANIE HARKER MBR","375 S 300 E
SPRINGVILLE, UT 84663-1938
(40.16144656500006, -111.60505421599998)"
"136111495","AMERICAN FINANCE ASSOCIATION",,"0","3","1","2000","195402","1","16","59000000","1","1","201309","8","6","1","0","9","13591407","2370610","2370610","W22C",,"1655 E CAMPUS CENTER DR
SALT LAKE CTY, UT 84112-8939
(40.76126312500003, -111.84289888099994)"
"237454766","LAW AND SOCIETY ASSOCIATION","% UNIVERSITY OF UTAH","0","3","3","1000","197505","1","16","120123199","1","1","201309","6","6","1","0","9","1383758","1002638","1002638","A05",,"423 S WAKARA WAY STE 205
SALT LAKE CTY, UT 84108-3534
(40.75966169900005, -111.82824529099997)"
"260194331","PACIFIC CHAPTER OF AMERICANASSOCIATION FOR PUBLIC OPINION RESE","% EDWARD PAUL JOHNSON","0","6","3","2000","200709","2","0","0","1","1","201312","0","0","2","0","12","0","0","0","S41",,"PO BOX 1661
OREM, UT 84059-1661
(40.29711020600007, -111.70122054799998)"
"203687120","UNITED STATES BOWLING CONGRESS INC","% DEBBIE LARSON","4348","3","9","1000","200409","1","16","0","1","1","201207","0","0","2","0","7","0","0","0","N70","86343 SANPETE COUNTY USBC","866 E 100 S
MT PLEASANT, UT 84647-1617
(39.545224672000074, -111.44257853599998)"
"262104761","UTAH HERITAGE HIGHWAY 89 ALLIANCE","% MONTE R BONA","0","3","3","1200","201103","1","15","0","1","1","201312","3","4","1","0","12","66573","290000","290000","A23",,"77 N STATE ST
MT PLEASANT, UT 84647-1307
(39.54792789800007, -111.45539278199999)"
"262760248","DEPARTMENT OF UTAH LADIES AUXILIARY TO THE VETERANS OF FOREIGN WARS OF","% SHERRY HOWLAND","5567","19","9","1000","200908","2","0","0","5","1","201406","0","0","2","0","6","0","0","0",,"4519 UINTAH OURRAY","5432 S 600 E
OGDEN, UT 84405-4733
(41.16514287500007, -111.96650513899999)"
"261630341","JAMES AND DEBORAH ENCE FAMILY FOUNDATION","% JAMES N ENCE","0","3","3","1000","200803","1","4","0","2","1","201312","2","1","0","1","12","13552","37",,"T20",,"800 OLD FARM RD
SANTA CLARA, UT 84765-5422
(37.128016374000026, -113.65064682399998)"
"237562730","SUPREME TEMPLE PYTHIAN SISTERS","% SECRETARY","383","8","9","1000","197210","1","0","36000000","5","1","201406","0","0","2","0","6","0","0","0",,"13 OQUIRRH","3760 W VISTAWEST DR
WEST JORDAN, UT 84088-8862
(40.58484799200005, -111.98036363199998)"
"260692832","UTAH MINORITY BAR ASSOCIATION","% JESSE NIX","0","6","3","2000","200709","2","0","0","1","1","201312","0","0","2","0","12","0","0","0","S41",,"648 S 200 E
SALT LAKE CITY, UT 84111-0000
(40.75509274700005, -111.88541453299996)"
"263734570","WASATCH WOMENS CLUB","% BRANDI OLSEN","0","3","3","1000","200902","1","15","0","1","1","201312","2","4","1","0","12","14494","137269","123784","N50",,"PO BOX 58153
SALT LAKE CTY, UT 84158-0153
(40.75081123100006, -111.82584029599997)"
"260099615","PTA UTAH CONGRESS","% WEST HAVEN ELEMENTARY PTA","7212","3","9","2000","195712","1","16","35000000","5","1","201406","0","0","2","0","6","0","0","0","B942","WEST HAVEN ELEMENTARY SCHOOL PTA","4385 S 3900 W
WEST HAVEN, UT 84401-9817
(41.184344871000064, -112.07442668299996)"
"262733384","PTA UTAH CONGRESS","% UTAH PTA","7212","3","9","2000","195712","1","16","35000000","5","1","201406","0","0","2","0","6","0","0","0",,"DAVIS FREEPORT COUNCIL PTA","5192 S GREENPINE DR
SALT LAKE CTY, UT 84123-4606
(40.658532957000034, -111.90418512899998)"
"203305991","PTA UTAH CONGRESS",,"7212","3","9","2000","195712","1","16","35000000","5","1","201406","0","0","2","0","6","0","0","0","B942","ROSE SPRINGS ELEMENTARY","5192 S GREENPINE DR
SALT LAKE CTY, UT 84123-4606
(40.658532957000034, -111.90418512899998)"
"202241890","KREUTZKAMP FAMILY SUPPORTING FOUNDATION","% ALLEN KREUTZKAMP","0","3","3","1000","200611","1","17","0","2","1","201312","5","3","1","0","12","541940","52406","28986","X11",,"3520 N UNIVERSITY AVE
PROVO, UT 84604-6648
(40.28044652500006, -111.65809082099997)"
"261196257","SOCIAL DANCE ASSOCIATION","% MARK JUDKINS","0","3","3","1200","201102","1","15","0","1","1","201405","0","0","2","0","5","0","0","0","A62",,"349 ORCHARD AVE
AMERICAN FORK, UT 84003-2552
(40.37007994600003, -111.78905489199997)"
"203921849","SALT LAKE VALLEY FIRE FIGHTERSASSOCIATION INC","% JACK TIDROW","0","4","3","1000","200601","1","0","0","1","1","201312","1","4","1","0","12","5862","220118","220118","M24",,"230 W 200 S STE 2502
SALT LAKE CTY, UT 84101-3460
(40.765027995000025, -111.89763094999995)"
"30355124","WORLD LINK PARTNERS INC","% MARLIN HUGH DEARDEN","0","3","3","1200","199703","1","15","994560000","1","1","201312","3","4","1","0","12","57117","124213","111610","K30",,"4351 E PROVO CANYON RD UNIT 2
PROVO, UT 84604-8912
(40.365134916000045, -111.55642945799997)"
"42614877","INTERNATIONAL NEUROPSYCHOLOGICAL",,"0","3","3","2000","197706","1","16","162199205","1","1","201312","6","5","1","0","12","1865663","833303","833303",,,"2319 SOUTH FOOTHILL DR SUITE 260
SLC, UT 84109-1489
(40.72088062100005, -111.81132504199996)"
"237141813","INDEPENDENT ORDER OF ODD FELLOWS","% LINDA R SHELTON","28","8","9","1000","196205","1","0","36382265","5","1","201312","0","0","2","0","12","0","0","0",,"5 ARCHIE STUART ENC","3287 E KENTON DR
SALT LAKE CTY, UT 84109-2222
(40.706818174000034, -111.80103516599996)"
"200463457","ALLARD RANCH WATER COMPANY","% TERESA TALLMADGE","0","12","3","1000","200702","2","0","0","1","1","201312","0","0","2","0","12","0","0","0","W80",,"PO BOX 1503
PAROWAN, UT 84761-1503
(37.84420903200004, -112.83507971099999)"
"260464505","CAPITAL HILL CHARITIES","% CHARLES LARSEN","0","3","3","1000","200708","1","15","0","1","1","201212","0","0","2","0","12","0","0","0","P58",,"186 E DORCHESTER DR
SALT LAKE CTY, UT 84103-2207
(40.78981472900006, -111.88644805499996)"
"237006145","INDEPENDENT ORDER OF ODD FELLOWS","% BUD G BITTLE","28","8","9","1000","197211","1","0","36382265","5","1","201406","0","0","2","0","6","0","0","0",,"1 OQUIRRH ENC","1473 W 600 S
SALT LAKE CTY, UT 84104-2509
(40.75626258700004, -111.93297028099994)"
"204729623","PTA UTAH CONGRESS","% RALINA KELLIS","7212","3","9","2000","195712","1","16","35000000","5","1","201406","0","0","2","0","6","0","0","0","B942","FOOTHILLS ELEMENTARY PTA","5192 S GREENPINE DR
SLC, UT 84123-4606
(40.658532957000034, -111.90418512899998)"
"203287292","MORGAN EDUCATION FOUNDATION","% D ALEXANDER","0","3","3","2000","200705","1","15","0","1","1","201306","4","4","1","0","6","398793","160923","160923","T11",,"240 E YOUNG ST
MORGAN, UT 84050-9924
(41.03722801600003, -111.67382093599997)"
"61680347","BAMBI CHUGG THOMAS HEALING HEARTS FOUNDATION","% SHAUNA P THOMAS","0","3","3","1000","200408","1","15","0","1","1","201402","0","0","2","0","2","0","0","0","G123",,"5321 S 3100 W
ROY, UT 84067-9411
(41.16643112600008, -112.05481716999998)"
"205238529","BOUNTIFUL HISTORICAL PRESERVATION FOUNDATION","% DEAN W COLLINWOOD","0","3","3","1000","200610","1","15","0","1","1","201312","4","3","2","0","12","365516","28365","26741","A80",,"845 SOUTH MAIN
BOUNTIFUL, UT 84010-6381
(40.880370252000034, -111.881086488)"
"200957934","KIRILENKOS KIDS INC","% ANDREI KIRILENKO","0","3","3","1200","200411","1","15","0","1","1","201312","4","0","2","0","12","209755","0","0","O50",,"1406 E PERRYS HOLLOW RD
SALT LAKE CTY, UT 84103-4249
(40.78176373600007, -111.84762537599994)"
"205074421","ECORP STEWARDSHIP FOUNDATION","% L JAY HOUSELY","0","3","3","1000","200611","1","15","0","1","1","201412","0","0","2","0","12","0","0","0","E86",,"654 N 800 E 330
SPANISH FORK, UT 84660-1651
(40.11819647200008, -111.64057133499995)"
"237413834","NATIONAL CONFERENCE OF STATE SOCIAL SECURITY ADMINISTRATORS","% JAMES DRIVER","0","6","3","1000","200806","2","0","0","1","1","201408","3","3","2","0","8","31055","37154","37154","S41",,"1140 STATE OFFICE BLDG
SALT LAKE CITY, UT 84114-1205
(40.72591093200003, -111.94012101699997)"
"237233050","VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF UTAH","% DAVID PRICE","2652","19","9","1000","197508","1","0","907908000","1","1","201406","0","0","2","0","6","0","0","0",,"3","1996 W 3725 S
ROY, UT 84067-2822
(41.19575669900007, -112.02787221199998)"
"205290408","SMARTGO FOUNDATION",,"0","3","3","1000","200609","1","4","0","1","1","201312","6","6","0","1","12","4121873","3241616",,"T20",,"3021 E CHAUCER PL
SALT LAKE CTY, UT 84108-2503
(40.74716762700007, -111.80391010899996)"
"202558439","WESTERN PENSION CONFERENCE INCORPORATED","% RICHARD A BREGGER","0","6","3","2000","200512","2","0","0","0","1","201312","3","3","2","0","12","55859","35813","35813","S41",,"375 S 300 W
SALT LAKE CTY, UT 84101-1704
(40.76097069900004, -111.89965195899998)"
"260066351","PTA UTAH CONGRESS","% KRISTIN ARNOLD","7212","3","9","2000","195712","1","16","35000000","5","1","201406","0","0","2","0","6","0","0","0","B942","TIMBERLINE MIDDLE SCHOOL PTSA","5192 S GREENPINE DR
SALT LAKE CTY, UT 84123-4606
(40.658532957000034, -111.90418512899998)"
"20681642","SAMUEL H SMITH FOUNDATION",,"0","3","3","1000","200602","1","16","0","1","1","201312","1","1","2","0","12","2366","5251","5251","P05","ROBERT A SMITH","2854 E OVERLOOK DR
SAINT GEORGE, UT 84790-6417
(37.113074736000044, -113.52486719799998)"
"200213079","FREDRICK H BARTON FOUNDATION","% ROBERT T GARDINER","0","3","3","1000","200310","1","4","0","1","1","201312","5","4","0","1","12","819766","301253",,"T22",,"4247 S CAMILLE ST
HOLLADAY, UT 84124-2802
(40.67889147200003, -111.82001670399995)"
"200335716","EDMUND J AND AFTON S GREENWELL FOUNDATION","% EDRIS G THORSTED","0","3","3","1000","200401","1","4","0","2","1","201312","6","3","0","1","12","1821105","53267",,"T20",,"149 W 4050 N
PLEASANT VIEW, UT 84414-2739
(41.32993415400006, -111.97796803899996)"
"260469110","PTA UTAH CONGRESS","% TRACY PARRY","7212","3","9","2000","195712","1","16","35000000","5","1","201406","0","0","2","0","6","0","0","0","B942","DESERT HILLS MIDDLE SCHOOL PTSA","5192 S GREENPINE DR
SALT LAKE CTY, UT 84123-4606
(40.658532957000034, -111.90418512899998)"
"237533025","PILLAR OF FIRE SALT LAKE CITY",,"1494","3","9","7000","197211","1","10","59001000","5","1",,"0","0","6","0","12",,,,,,"475 EAST FIRST SOUTH ST
SALT LAKE CITY, UT 84111-1801
(40.76719882800006, -111.87756521999995)"
"10905475","HOPI OUTREACH INC","% COLLEEN SLOAN","0","3","3","1000","201303","1","15","0","1","1","201212","0","0","2","0","12","0","0","0","O30",,"900 E CARNATION DR
SANDY, UT 84094-4533
(40.56571665700005, -111.86563784599997)"
"113704014","COMMUNITY HOUSING SERVICES","% KENNETH PATTERSON","7216","3","9","1000","199505","1","15","380000000","1","1","201406","6","4","1","0","6","2342623","214181","214181",,"SPANISH FORK INC","1059 E 900 S
SALT LAKE CITY, UT 84105-1400
(40.74982824500006, -111.86058969899995)"
"262075085","UTAH IVY FOUNDATION INC","% SHAUNA ROBERTSON","0","3","3","1000","201106","1","15","0","1","1","201412","0","0","2","0","12","0","0","0","B82",,"PO BOX 271041
SALT LAKE CTY, UT 84127-1041
(40.72591093200003, -111.94012101699997)"
"206384026","THE GEORGE AND VICTORIA HOBSON FOUNDATION","% R SPINDLER CPA","0","3","3","1000","200506","1","4","0","2","1","201312","4","3","0","1","12","316341","62857",,"T22",,"PO BOX 1954
OREM, UT 84059-1954
(40.29711020600007, -111.70122054799998)"
"201738267","LEON AND ARLINE HARMAN FOUNDATION INC","% BARRY W HARMAN","0","3","3","1200","200501","1","4","0","1","1","201312","8","8","0","1","12","12952851","13224330",,"B82",,"5544 S GREEN ST
SALT LAKE CTY, UT 84123-5798
(40.65057414700004, -111.90290609699997)"
"260789059","DAVID J AND NANCY L MCNALLYFOUNDATION","% DAVID J MCNALLY","0","3","3","1000","200709","1","4","0","1","1","201312","4","4","0","1","12","421931","161787",,"T20",,"PO BOX 58704
SALT LAKE CTY, UT 84158-0704
(40.75081123100006, -111.82584029599997)"
"232703444","CHAMBERSBURG PENNSYLVANIA STAKE CHURCH OF JESUS CHRIST OF LATTER-D","% TAX ADMINISTRATION","5376","3","9","7000","194107","1","10","0","1","1",,"0","0","6","0","12",,,,"X20",,"50 E NORTH TEMPLE FL 22
SALT LAKE CTY, UT 84150-0022
(40.771515718000046, -111.88937279099997)"
"208075391","THE@LAUNFAL FOUNDATION","% DALE O GUNTHER","0","3","3","1000","200702","1","4","0","2","1","201312","3","3","0","1","12","55657","29325",,"T20",,"856 E 700 N
AMERICAN FORK, UT 84003-1321
(40.391843092000045, -111.77547985999996)"
"202359260","FAMILIASFUERTES ORG","% WILLIAM C TANNER III","0","3","3","2100","200512","1","15","0","1","1","201312","0","0","2","0","12","0","0","0","B60",,"1264 W MAN O WAR COVE
SOUTH JORDAN, UT 84095-0000
(40.54618778500003, -111.92798090099996)"
"205626713","JM SOUL SUPPORT FOUNDATION","% JUNETTA MOODY","0","3","3","1000","201412","1","16","0","1","1",,"0","0","2","0","12",,,,"T23",,"PO BOX 1341
WEST JORDAN, UT 84084-0000
(40.62101949200007, -111.95890935199998)"
"201004997","WEST JORDAN COMMUNITY FOUNDATION","% ROBERT L DALLEY","0","3","3","1000","200504","1","15","0","1","1","201312","0","0","2","0","12","0","0","0",,,"7419 S 2700 W
WEST JORDAN, UT 84084-2915
(40.61659105100006, -111.95776392899995)"
"204132062","OQUIRRH MOUNTAIN SYMPHONY",,"0","3","3","1000","200611","1","16","0","1","1","201308","0","0","2","0","8","0","0","0","A69",,"5526 WEST 13400 SOUTH SUITE 525
HERRIMAN, UT 84096-6919
(40.50789721900003, -112.02249451299997)"
"43700324","PARK CITY SCHOOL DISTRICT PTO","% BETTY BUSH","3906","3","9","1000","200211","1","16","0","1","1",,"0","0","1","0","6",,,,"B94","MCPOLIN ELEM SCH PARENT-TEA-STU ORG","2270 KEARNS BLVD
PARK CITY, UT 84060-7467
(40.66809970600008, -111.49101730299998)"
"237193497","ROYAL ARCH MASONS OF UTAH","% ROYAL ARCH MASONS 8","2240","10","9","1000","197212","1","0","36279000","5","1","201404","0","0","2","0","4","0","0","0",,"8 LOGAN CHAPTER","2646 S 1000 W
NIBLEY, UT 84321-6529
(41.68471135500005, -111.85720429499997)"
"261505761","FOOTHILL CULTURAL DISTRICT",,"0","3","3","1200","200804","1","15","0","1","1","201406","0","0","2","0","6","0","0","0","A20",,"32 POTTER ST
SALT LAKE CTY, UT 84113-5046
(40.76384646400004, -111.83437677799998)"
"260894881","REALIZATION FOUNDATION","% DALE PARKER TTEE","0","3","3","2000","200905","1","4","0","1","1","201312","1","1","0","1","12","218","511",,"T20",,"5155 W DAY PARK DR
W VALLEY CITY, UT 84120-2829
(40.69060326500005, -112.01417042899999)"
"205317820","BOULDER COMMUNITY FOUNDATION",,"0","3","3","1000","200707","1","15","0","1","1","201312","4","4","1","0","12","156080","249747","249747","K25",,"PO BOX 1331
BOULDER, UT 84716-1331
(37.90860635800004, -111.42317886399996)"
"132877240","NATIONAL ENERGY FOUNDATION INC",,"0","3","3","2000","197706","1","15","529000000","1","1","201306","6","7","1","0","6","3526013","6096824","6017428","C600",,"4516 S 700 E STE 100
SALT LAKE CTY, UT 84107-8319
(40.67371081300007, -111.87149719899998)"
"203868904","THE CHIER FOUNDATION INC","% KATHLEEN GEAGAN","0","3","3","1200","200603","1","15","0","1","1","201312","0","0","2","0","12","0","0","0","B82",,"PO BOX 681626
PARK CITY, UT 84068-1626
(40.665300786000046, -111.51389073299998)"
"237259645","UTAH EDUCATION ASSOCIATION","% JOHN PRUITT","2402","6","9","2000","197302","2","0","59000000","5","1","201408","0","0","2","0","8","0","0","0",,"WAYNE","180 N MAIN ST
RICHFIELD, UT 84701-2170
(38.77054499500008, -112.08475200599997)"
"237094219","ORDER OF THE EASTERN STAR OF UTAH","% JANE PRATT","200","8","9","1000","197210","1","0","36000000","5","1","201311","0","0","2","0","11","0","0","0",,"7 MARTHA","7466 S ELM ST
MIDVALE, UT 84047-7330
(40.61559087100005, -111.90186673799997)"
"208836525","EMPOWER PLAYGROUNDS INC","% BEN MARKHAM","0","3","3","1000","200709","1","15","0","1","1","201312","4","4","1","0","12","113643","205644","205644","Q30",,"3214 N UNIVERSITY AVE 501
PROVO, UT 84604-4405
(40.27610707600007, -111.65751524099994)"
"260692953","PURGATORY CLAY SPORTS",,"0","4","3","1000","200911","2","0","0","1","1","201312","4","4","1","0","12","111277","250307","156807","N50",,"PO BOX 508
ST GEORGE, UT 84771-0508
(37.111261085000024, -113.58324076699995)"
"261828819","EVERGREEN MONTESSORI FOUNDATION","% AMY VANVLIET","0","3","3","1000","200812","1","15","0","1","1","201212","0","0","2","0","12","0","0","0","B11",,"607 26TH ST
OGDEN, UT 84401-2517
(41.21845048300003, -111.96464757199999)"
"206002062","OVERLAND WEST INC WELFARE BENEFIT TR",,"0","9","3","1000","200309","2","0","0","2","1","201405","6","6","1","0","5","1179013","2664664","2664664","Y43","ALLRED CLAUDIA TTEE","2805 WASHINGTON BLVD
OGDEN, UT 84401-4212
(41.21402151800004, -111.97065680999998)"
"208229881","THE STEWART LEGACY FOUNDATION",,"0","3","3","1000","200704","1","4","0","1","1","201312","4","4","0","1","12","274795","240366",,"T20","STEPHEN G STEWART TTEE","1675 NORTH 200 WEST
PROVO, UT 84604-2540
(40.25671489500007, -111.66188953399995)"
"237597181","INDEPENDENT ORDER OF ODD FELLOWS","% ROBERT SHELTON","28","8","9","1000","197211","1","0","36382265","5","1","201406","0","0","2","0","6","0","0","0",,"42 MILFORD LODGE","3287 E KENTON DR
SALT LAKE CTY, UT 84109-2222
(40.706818174000034, -111.80103516599996)"
"237318610","PRICE CHAPEL OF THE CHRISTIAN AND MISSIONARY ALLIANCE OF PRICE UTAH",,"2284","3","9","7000","197205","1","10","1000000","5","1",,"0","0","6","0","12",,,,,"PRICE CHAPEL","611 W PRICE RIVER DR
PRICE, UT 84501-2838
(39.599486082000055, -110.82047476899999)"
"222272922","THE NACD FOUNDATION","% ROBERT J DOMAN","0","3","3","3000","198108","1","11","46000000","1","1","201312","2","4","1","0","12","12475","192990","192990",,"CHILDREN OF HOPE ACADEMY","2396 BELLA ROSA DR
ST GEORGE, UT 84790-0000
(37.086094057000025, -113.53525616999997)"
"237442609","NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION","% DEBORAH HOYT","1050","3","9","1200","194907","1","16","59062061","5","1","201402","0","0","2","0","2","0","0","0",,"UNITAH DAR","814 E GREEN VALLEY DR
SALT LAKE CTY, UT 84107-4108
(40.666904284000054, -111.86802883099995)"
"206511102","EARTH STEWARDSHIP FOUNDATION",,"0","3","3","1000","200707","1","4","0","2","1","201312","7","3","0","1","12","6066102","54249",,"C30","MOWER THOMAS W TTEE","PO BOX 369
SPRINGVILLE, UT 84663-0369
(40.16322971200003, -111.60686831699996)"
"260760544","TEAM MASON FOUNDATION","% CHRIS FALK","0","3","3","1000","201202","1","15","0","1","1","201312","3","3","1","0","12","32754","55817","45741","G12",,"1755 E 1450 S STE 100
CLEARFIELD, UT 84015-2292
(41.092907481000054, -111.99163064399994)"
"203410912","IMAGINE BALLET THEATRE INC",,"0","3","3","2100","200801","1","15","0","1","1","201312","3","4","1","0","12","38119","108865","108865","A63",,"245 S MOSS HILL DR
BOUNTIFUL, UT 84010-1361
(40.88663520800003, -111.849330754)"
"262876976","HELLENIC COMMUNITY FOUNDATION","% NICK P SEFAKIS","0","3","3","1000","200905","1","15","0","1","1","201312","4","1","2","0","12","132982","48","48","T31",,"PO BOX 521686
SALT LAKE CTY, UT 84152-1686
(40.72782040300007, -111.85959088099997)"
"263480885","SPARROW ALLIANCE INC","% R WADE OLSEN","0","3","3","1000","201407","1","16","0","1","1","201312","1","1","2","0","12","4384","492","492","T12",,"55 N MAIN ST STE 403
LOGAN, UT 84321-4594
(41.732461913000066, -111.83499751999994)"
"202791689","FRIENDS OF THE@MOAB TEEN CENTER","% CITY OF MOAB","0","3","3","1000","200510","1","15","0","1","1","201112","0","0","2","0","12","0","0","0","O112",,"454 ANDREA CT
MOAB, UT 84532-2121
(38.58505829300003, -109.55971106599998)"
"201863769","VIENNA FOUNDATION","% JAMES S JACOBS","0","3","3","1000","200506","1","4","0","2","1","201312","3","3","0","1","12","25247","32000",,"B82",,"882 E 840 N
OREM, UT 84097-3440
(40.31265367700007, -111.67451116599995)"
"208914771","UTAH FOOD ALLERGY NETWORK INC","% MICHELLE FOGG","0","3","3","2000","200907","1","15","0","1","1","201312","0","0","2","0","12","0","0","0","G60",,"PO BOX 711246
SALT LAKE CTY, UT 84171-1246
(40.626630885000054, -111.82478099999997)"
"237546127","KNIGHTS OF COLUMBUS","% RHOLAND E LANGE","188","8","9","1000","194010","1","0","36029265","5","1","201212","0","0","2","0","12","0","0","0",,"5347 FR DE SMET COUNCIL","324 CAMAREN DRINVE
BRIGHAM CITY, UT 84302-0000
(41.495086024000045, -112.02128890099999)"
"237091121","IBEW LOCAL UNION NO 347 HEALTH & WELFARE FUND",,"0","9","3","1000","197203","2","0","263264279","2","1","201312","8","8","1","0","12","14415514","15144221","11972339",,,"2156 W 2200 S
SALT LAKE CTY, UT 84119-1326
(40.72318749000004, -111.946799968)"
"237417510","AMERICAN SOCIETY OF INTERIOR DESIGNERS INC","% NICOLE ZEIGLER ASID","2592","6","9","2000","197501","2","0","200000000","5","1","201409","3","3","2","0","9","58505","42936","42936",,"INTERMOUNTAIN CHAPTER","PO BOX 17789
SALT LAKE CTY, UT 84117-0789
(40.66341805500008, -111.84229809499999)"
"261379954","BOULDER HERITAGE FOUNDATION","% CHERYL COX","0","3","3","1000","200803","1","15","0","1","1","201312","0","0","2","0","12","0","0","0","A80",,"PO BOX 1448
BOULDER, UT 84716-1448
(37.90860635800004, -111.42317886399996)"
"203387308","GREEN EYES IN AFRICA INC",,"0","3","3","1000","200701","1","3","0","1","1","201312","2","3","0","1","12","22191","48615",,"S11",,"32 SUNSET DR
ALPINE, UT 84004-1537
(40.44230842700006, -111.77792039299999)"
"237250634","UTAH EDUCATION ASSOCIATION","% JIM GRIFFIN","2402","6","9","2000","197302","2","0","59000000","5","1","201408","0","0","2","0","8","0","0","0",,"NEBO","1220 N MAIN ST STE 8
SPRINGVILLE, UT 84663-4016
(40.183356599000035, -111.61060708999997)"
"262490093","UTAH SUMMER GAMES SOCCER","% KENNETH NYE","0","3","3","1000","201010","1","15","0","1","1","201112","0","0","2","0","12","0","0","0","N80",,"4887 MORNING LAUREL LN
WEST JORDAN, UT 84081-6144
(40.586502669000026, -112.00724982399998)"
"263355306","PEACE CRADLE FOUNDATION","% ROBERT BAIRD","0","3","3","1000","201103","1","16","0","1","1","201312","0","0","2","0","12","0","0","0","A20",,"9184 S REDWOOD RD
WEST JORDAN, UT 84088-6507
(40.58435020600007, -111.93873629999996)"
"200387371","JAMES W AND CAROLYN O RITCHIE SUPPORTING ORGANIZATION","% PAUL RITCHIE","0","3","3","1000","200503","1","17","0","2","1","201312","6","3","1","0","12","1029680","57289","57289","T22",,"1130 PINE CIR
HEBER, UT 84032-1124
(40.52265922000004, -111.40106523099996)"
"237225673","L & L CHARITIES","% COLLEEN THURGOOD","0","3","3","1000","197309","1","16","995602000","1","1","201406","0","0","2","0","6","0","0","0",,,"1889 S 910 W UNIT D
SYRACUSE, UT 84075-9682
(41.086217506000025, -112.06638740799997)"
"237455936","LOUIS H CALLISTER JR FAMILY ASSOCIATION INC",,"0","3","3","1000","197508","1","4","94029602","1","1","201312","1","1","0","1","12","40","2850",,,,"10 EAST SOUTH TEMPLE
SALT LAKE CITY, UT 84133-1101
(40.76926608100007, -111.89092152499995)"
"262922074","DEPARTMENT OF UTAH LADIES AUXILIARY TO THE VETERANS OF FOREIGN WARS OF","% SHERRY HOWLAND","5567","19","9","1000","200908","2","0","0","5","1","201406","0","0","2","0","6","0","0","0","W30","7398 MAGNA GARFIELD","5432 S 600 E
OGDEN, UT 84405-4733
(41.16514287500007, -111.96650513899999)"
"205006290","ORROCK MENDENHALL SPORTS MEDICINEFOUNDATION INC","% WENDELL B MENDENHALL","0","3","3","1000","200806","1","15","0","1","1","201312","3","3","1","0","12","58784","90015","90015","B90",,"1325 S 800 E
OREM, UT 84097-7767
(40.27256003100007, -111.67601489299994)"
"10705322","COURAGEOUS CHRISTIANS UNITED","% MATT VESSEY","0","3","3","1270","200307","1","16","0","1","1","201312","1","3","1","0","12","1669","52825","52825","X802",,"6694 S SOL RISE DR
WEST JORDAN, UT 84081-8151
(40.62941133900006, -112.02605391099996)"
"201217120","OGDEN VALLEY BALLOON FEST INC","% NANCY SERAPHIN","0","3","3","1000","200503","1","16","0","1","1","201312","0","0","2","0","12","0","0","0","T30",,"PO BOX 508
HUNTSVILLE, UT 84317-0508
(41.26421934600006, -111.74102905099994)"
"263386244","REINFREEORG","% STEVEN JOHNSTON","0","3","3","2000","200903","1","16","0","1","1","201312","0","0","2","0","12","0","0","0","D30",,"120 WESTWOOD RD
PARK CITY, UT 84098-5001
(40.75635858100003, -111.50645528499996)"
"204660604","PTA UTAH CONGRESS","% UTAH PTA","7212","3","9","2000","195712","1","16","35000000","5","1","201406","0","0","2","0","6","0","0","0","B94Z","FOX HOLLOW ELEMENTARY PTA","5192 S GREENPINE DR
SALT LAKE CTY, UT 84123-4606
(40.658532957000034, -111.90418512899998)"
"43771939","PTA UTAH CONGRESS","% SHERSTINE CAPENER","7212","3","9","2000","195712","1","16","35000000","5","1","201406","0","0","2","0","6","0","0","0","B94Z","ORION JR HIGH PTA","370 W 2000 N
OGDEN, UT 84414-7267
(41.29480059300005, -111.98426223299998)"
