"submitted_date","case_no","name","postal_code","nbr_immigrants","begin_date","end_date","job_title","dol_decision_date","certified_begin_date","certified_end_date","job_code","approval_status","wage_rate_1","rate_per_1","max_rate_1","part_time_1","prevailing_wage_1","wage_source_1","yr_source_pub_1","other_wage_source_1","wage_rate_2","rate_per_2","max_rate_2","part_time_2","prevailing_wage_2","wage_source_2","yr_source_pub_2","other_wage_source_2","location_1","location_2","location_3"
"2006-04-11T11:50:00.000","I-06101-2391131","Ensign Traders, LLC dba Ensign Group","84057","1","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","Metal Product Sales/Development Mgr.","4/11/06","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","163","Certified","60000","Year",,"N","43606","O","2006","OES Wage Data",,,,,,,,,"756 N. 400 W.
Orem, UT 
(40.30466836400046, -111.71370026999966)","
Orem, UT 
(40.298762404000456, -111.69571854799972)",
"2006-08-27T20:48:00.000","I-06239-2773127","The Grand America Hotel","84111","1","2006-11-30T00:00:00.000","2009-11-30T00:00:00.000","PUBLIC RELATIONS SPECIALIST","8/27/06","2006-11-30T00:00:00.000","2009-11-30T00:00:00.000","165","Certified","46904","Year","46904","N","46904","O","2006","OES",,,,,,,,,"555 South Main Street
Salt Lake City, UT 
(40.757232684000485, -111.89094321399966)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-09-09T15:32:00.000","I-06252-2792899","Cambric Corporation","84020","3","2007-02-10T00:00:00.000","2010-02-09T00:00:00.000","Electrical  Engineer","9/9/2006 3","2007-02-10T00:00:00.000","2010-02-09T00:00:00.000","3","Certified","53000","Year",,"N","45781","O","2006","OES Wage Data",,,,,,,,,"110 Business Park Drive
Draper, UT 
(40.52766125000045, -111.8937377099997)","
Lafayette, IN 
(40.41737446200045, -86.87654956099965)",
"2006-01-04T19:15:00.000","I-06004-2186699","Sorenson  Media, Inc.","84123","1","2006-01-09T00:00:00.000","2009-01-09T00:00:00.000","Software Engineer","1/4/2006 7","2006-01-09T00:00:00.000","2009-01-09T00:00:00.000","39","Certified","68000","Year",,"N","63190","O","2005","Online Wage Library",,,,,,,,,"4179 S. Riverboat Rd.,
Salt Lake City, UT 
(40.67881311700046, -111.91548786199968)","Ste. 208
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-07-18T11:19:00.000","I-06199-2702177","ARUP Laboratories","84108-1221","1","2006-09-03T00:00:00.000","2007-09-03T00:00:00.000","Technologist Trainee","7/18/06","2006-09-03T00:00:00.000","2007-09-03T00:00:00.000","641","Certified","31616","Year",,"N","31616","S",,,,,,,,,,,"500 Chipeta Way
Salt Lake CIty, UT 
(40.7573737780005, -111.8241355889997)","
Salt Lake CIty, UT 
(40.66726905100046, -111.92357267799969)",
"2006-02-02T11:35:00.000","I-06033-2230905","UTAH STATE UNIVERSITY","84322-9510","1","2006-03-15T00:00:00.000","2009-03-14T00:00:00.000","RESEARCH SCIENTIST","2/2/2006 1","2006-03-15T00:00:00.000","2009-03-14T00:00:00.000","90","Certified","60000","Year",,"N","38834","S",,,,,,,,,,,"OFFICE OF HUMAN RESOURCES
LOGAN, UT 
(41.736184412000455, -111.83484810699969)","9510 OLD MAIN HILL
LOGAN, UT 
(41.736184412000455, -111.83484810699969)",
"2006-06-06T17:43:00.000","I-06157-2615739","LANDesk Development, Inc.","84095","1","2006-09-16T00:00:00.000","2009-03-01T00:00:00.000","Financial Analyst","6/6/2006 5","2006-09-16T00:00:00.000","2009-03-01T00:00:00.000","161","Certified","72630","Year",,"N","62379","S",,,,,,,,,,,"698 West 1000 South
South Jordan, UT 
(40.57159441100049, -111.9114965499997)","
South Jordan, UT 
(40.54988071800045, -111.93868613599972)",
"2006-06-14T17:52:00.000","I-06165-2635523","NITYA SOFTWARE SOLUTIONS LLC","84119","1","2006-06-14T00:00:00.000","2009-06-14T00:00:00.000","SYSTEMS ANALYST","6/14/06","2006-06-14T00:00:00.000","2009-06-14T00:00:00.000","30","Certified","49067","Year",,"N","49067","O","2006","online wage library",,,,,,,,,"2162, WEST 3100 SOUTH
WEST VALLEY, UT 
(40.70396101400047, -111.94729922899967)","SUITE 41
WEST VALLEY, UT 
(40.6942044110005, -111.9578861219997)",
"2006-05-15T20:15:00.000","I-06135-2511725","ARUP, Laboratories","84108-1221","1","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","Medical Technologist","5/15/06","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","78","Certified","37856","Year",,"N","34570","O","2006","OES",,,,,,,,,"500 Chipeta Way
Salt Lake City, UT 
(40.7573737780005, -111.8241355889997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-02-14T16:43:00.000","I-06045-2249633","Neumont University, LLC","84095","1","2006-05-15T00:00:00.000","2009-05-14T00:00:00.000","Prof. Enterprise Infomatics and Computer Science","2/14/06","2006-05-15T00:00:00.000","2009-05-14T00:00:00.000","90","Certified","150000","Year",,"N","61347","O","2006","OES Online Wage Library",,,,,,,,,"10701 So. River Front Parkway #300
South Jordan, UT 
(40.556885569000485, -111.91196648799968)","
South Jordan, UT 
(40.54988071800045, -111.93868613599972)",
"2005-11-29T11:44:00.000","I-05333-2140005","Intermountain Health Care Inc.","84111","1","2005-12-05T00:00:00.000","2008-12-05T00:00:00.000","Programmer/Analyst","11/29/05","2005-12-05T00:00:00.000","2008-12-05T00:00:00.000","30","Certified","70740","Year",,"N","59466","S",,,,,,,,,,,"36 South State Street, Suite 2300
Salt Lake City, UT 
(40.76837076400045, -111.8882870969997)","
Satl Lake City, UT ",
"2006-06-06T10:57:00.000","I-06157-2613149","DIXIE STATE COLLEGE OF UTAH","84770","1","2006-07-01T00:00:00.000","2009-07-01T00:00:00.000","ASSISTANT PROFESSOR OF MATHEMATICS","6/6/2006 2",,,"20","Denied","45000","Year",,"N","45000","O","2005","DIXIE STATE COLLEGE OF UTAH",,,,,,,,,"225 S. 700 E.
ST. GEORGE, UT 
(37.096327472000496, -113.57859003299967)","HUMAN RESOURCES DEPARTMENT
ST GEORGE, UT 
(37.10907255300049, -113.58329738899971)",
"2006-03-03T20:33:00.000","I-06062-2278771","University of Utah","84112-9113","1","2006-03-06T00:00:00.000","2009-03-06T00:00:00.000","Computer Professional - Statistician","3/3/2006 8","2006-03-06T00:00:00.000","2009-03-06T00:00:00.000","90","Certified","51000","Year",,"N","44034","O","2006","OES",,,,,,,,,"c/o U of U International Center, Room 410
SLC, UT 
(40.66726905100046, -111.92357267799969)","200 S Central Campus Drive
Salt Lake City, UT 
(40.76560601700049, -111.84479108999972)",
"2005-12-09T15:46:00.000","I-05343-2156875","ChartLogic, Inc.","84107","1","2006-01-05T00:00:00.000","2007-01-04T00:00:00.000","Multimedia Specialist","12/9/05","2006-01-05T00:00:00.000","2007-01-04T00:00:00.000","199","Certified","57500","Year",,"N","51370","O","2005","OES Database",,,,,,,,,"3995 South 700 East
Salt Lake City, UT 
(40.68467639700049, -111.87138321099968)","
Indianapolis, IN 
(39.76691072200049, -86.14995579899966)",
"2005-12-15T20:17:00.000","I-05349-2165733","SUNSTONE/PROVO MARRIOTT","84601","1","2006-05-02T00:00:00.000","2007-05-02T00:00:00.000","ASSISTANT CONTROLLER","12/15/05","2006-05-02T00:00:00.000","2007-05-02T00:00:00.000","160","Certified","36000","Year",,"N","33384","O","2005","oes",,,,,,,,,"101 WEST 100 NORTH
Provo, UT 
(40.235097571000495, -111.66062673999971)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2006-04-19T16:16:00.000","I-06109-2422493","ICO Construction LLC","84117","1","2006-10-19T00:00:00.000","2009-10-18T00:00:00.000","Construction project manager","4/19/06","2006-10-19T00:00:00.000","2009-10-18T00:00:00.000","182","Certified","72000","Year",,"N","71053","O","2006","Online Wage Library",,,,,,,,,"978 E. Woodoak Lane
Salt Lake City, UT 
(40.65326357200047, -111.86333097699969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-09-27T16:19:00.000","I-06270-2825941","Weber State University","84408-1016","1","2006-10-02T00:00:00.000","2009-10-01T00:00:00.000","DIRECTORY SERVICE ENGINEER","9/27/06","2006-10-02T00:00:00.000","2009-10-01T00:00:00.000","31","Certified","47200","Year",,"N","47154","O","2006","Online Wage Library",,,,,,,,,"1016 University Circle
Ogden, UT 
(41.193313711000485, -111.94672482899966)","
OGDEN, UT 
(41.222362586000486, -111.97047620299969)",
"2006-04-27T16:56:00.000","I-06117-2453069","JTECHINFO SOLUTIONS, LLC.","84058","1","2006-10-02T00:00:00.000","2009-10-01T00:00:00.000","Programmer Analyst","4/27/06","2006-10-02T00:00:00.000","2009-10-01T00:00:00.000","30","Certified","45000","Year","90000","N","44429","S",,,,,,,,,,,"593 South Orem Boulevard
Orem, UT 
(40.28649944200049, -111.69280486299971)","#22
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2006-01-06T17:02:00.000","I-06006-2190533","Cimetrix, Inc.","84047-3757","1","2006-01-15T00:00:00.000","2009-01-14T00:00:00.000","Software Engineer","1/6/2006 5","2006-01-15T00:00:00.000","2009-01-14T00:00:00.000","30","Certified","68000","Year",,"N","59446","O","2005","OES Wage Data",,,,,,,,,"6979 So. High Tech Drive
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)","
Salt Lake County, UT 
(40.66726905100046, -111.92357267799969)",
"2005-11-30T18:32:00.000","I-05334-2143427","Brigham Young University","84602-1333","1","2005-12-05T00:00:00.000","2008-12-05T00:00:00.000","Electrical Engineer","11/30/05","2005-12-05T00:00:00.000","2008-12-05T00:00:00.000","90","Certified","71464","Year",,"N","70179","O","2005","OES",,,,,,,,,"Office of the General Counsel
Provo, UT 
(40.233703971000466, -111.66849735299968)","A-350 ASB
Provo, UT 
(40.25230905100045, -111.64904338199972)",
"2006-05-19T17:55:00.000","I-06130-2496875","Granite School District","84115","1","2006-07-01T00:00:00.000","2009-07-01T00:00:00.000","High School Special Education Teacher","5/19/06","2006-07-01T00:00:00.000","2009-07-01T00:00:00.000","91","Certified","43789","Year",,"N","30260","O","2006","OES Online Wage Library",,,,,,,,,"2500 So. State Street
Salt Lake City, UT 
(40.715660785000466, -111.8882963159997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-04-03T20:06:00.000","I-06093-2360411","Rocky Mmountain Composites, Inc","84660","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Aeronautical Engineer","4/4/2006 1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","2","Certified","72093","Year",,"N","72093","O","2006","US DOL- FLC DAta center",,,,,,,,,"301 West 3000 North
Spanish Fork, UT 
(40.14771260100048, -111.6587398849997)","
Spanish Fork, UT 
(40.1091519310005, -111.65478626699968)",
"2006-03-21T13:38:00.000","I-06080-2310319","Central Utah Clinic, P.C.","84604","1","2006-07-01T00:00:00.000","2009-07-01T00:00:00.000","Internal Medicine/Critical Care Physician","3/21/06","2006-07-01T00:00:00.000","2009-07-01T00:00:00.000","70","Certified","225000","Year",,"N","176571","O","2006","OES Wage Survey",,,,,,,,,"1055 N. 500 West
Provo, UT 
(40.24827561900048, -111.66745299099966)","
Payson, UT 
(40.04363348400045, -111.73864719799968)",
"2006-04-28T16:38:00.000","I-06118-2457417","Multiling Corporation","84601","1","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","Chinese Editor/Reviewer","4/28/06","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","139","Certified","32200","Year",,"N","32157","O","2006","OES Wage Data",,,,,,,,,"86 North University Avenue, 3rd Floor
Provo, UT 
(40.23488864100045, -111.65865483399966)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2006-03-07T12:43:00.000","I-06066-2282321","Novell, Inc.","84606","1","2006-09-01T00:00:00.000","2007-08-31T00:00:00.000","Product Manager/Technical Support Engineer",,,,"30","Hold","1760","Week",,"N","80974","O","2006","Online Wage Library",,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2006-02-15T10:02:00.000","I-06046-2250395","Granite School District","84115","1","2006-08-01T00:00:00.000","2009-08-01T00:00:00.000","Teacher","2/15/06","2006-08-01T00:00:00.000","2009-08-01T00:00:00.000","91","Certified","39900","Year","39900","N","30790","O","2006","oes wage data",,,,,,,,,"2500 S. State Street
Salt Lake City, UT 
(40.715660785000466, -111.8882963159997)","
Taylorsville, UT 
(40.65654135400047, -111.9388469169997)",
"2006-06-20T16:38:00.000","I-06171-2647437","University of Utah","84112-9113","1","2006-06-26T00:00:00.000","2009-06-25T00:00:00.000","Research Assistant","6/20/06","2006-06-26T00:00:00.000","2009-06-25T00:00:00.000","90","Certified","10.96","Hour",,"N","10.96","O","2006","OES",,,,,,,,,"c/o U of U International Center, Room 410
SLC, UT 
(40.66726905100046, -111.92357267799969)","200 S Central Campus Drive
Salt Lake City, UT 
(40.76560601700049, -111.84479108999972)",
"2006-07-13T12:23:00.000","I-06194-2693189","NITYA SOFTWARE SOLUTIONS LLC","84119","1","2006-07-13T00:00:00.000","2009-07-13T00:00:00.000","PROGRAMMER ANALYST","7/13/06","2006-07-13T00:00:00.000","2009-07-13T00:00:00.000","30","Certified","51355","Year",,"N","51355","O","2006","online wage library",,,,,,,,,"2162, WEST 3100 SOUTH
WEST VALLEY, UT 
(40.70396101400047, -111.94729922899967)","SUITE 41
WEST VALLEY, UT 
(40.6942044110005, -111.9578861219997)",
"2005-10-06T18:05:00.000","I-05279-2070859","Unitarian Universalist Church of Ogden","84401","1","2005-10-06T00:00:00.000","2008-08-31T00:00:00.000","Director of Religious Education","10/6/05","2005-10-06T00:00:00.000","2008-08-31T00:00:00.000","129","Certified","15.41","Hour",,"Y","15.41","S",,,,,,,,,,,"2261 Adams Avenue
Ogden, UT 
(41.2256480420005, -111.96757402799972)","
Ogden, UT 
(41.222362586000486, -111.97047620299969)",
"2005-12-08T13:12:00.000","I-05342-2154625","Provo City School District","84604","1","2006-01-01T00:00:00.000","2009-01-01T00:00:00.000","Research Associate","12/8/05","2006-01-01T00:00:00.000","2009-01-01T00:00:00.000","99","Certified","52000","Year","52000","N","20197","O","2005","oes wage data",,,,,,,,,"280 West 940 North
Provo, UT 
(40.246438930000465, -111.66357999399969)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2006-05-10T12:58:00.000","I-06130-2495013","NITYA SOFTWARE SOLUTIONS LLC","84119","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Business Application Programmer Analyst","5/10/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","199","Certified","25459","Year",,"N","25459","O","2006","online wage library",,,,,,,,,"2162, WEST 3100 SOUTH
WEST VALLEY, UT 
(40.70396101400047, -111.94729922899967)","SUITE 41
WEST VALLEY, UT 
(40.6942044110005, -111.9578861219997)",
"2006-05-26T12:43:00.000","I-06146-2572519","Sensory Sweep, LLC","84020","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","SoftwareDeveloper/Programmer","5/26/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","30","Certified","50000","Year","50000","N","44325","O","2006","oes wage data",,,,,,,,,"114 W. Business Park Drive
Draper, UT 
(40.52766125000045, -111.8938206199997)","
Draper, UT 
(40.524142285000494, -111.8662674849997)",
"2006-03-30T10:05:00.000","I-06089-2335537","EnergySolutions, LLC","84101","1","2006-09-30T00:00:00.000","2009-09-30T00:00:00.000","Lead Engineer","3/30/06","2006-09-30T00:00:00.000","2009-09-30T00:00:00.000","7","Certified","84989","Year","104707","N","84989","O","2006","OES Wage Survey",,,,,,,,,"423 West 300 South
Salt Lake City, UT 
(40.762792568000464, -111.90335087799969)","Suite 200
Richland, WA 
(46.2739062440005, -119.2737195899997)",
"2006-04-07T22:13:00.000","I-06097-2383553","DESERET LABORATORIES, INC.","84790","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","R&D Formulation Officer","4/7/2006 1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","79","Certified","30410","Year",,"N","29328","O","2006","oes",,,,,,,,,"1414 EAST 3850 SOUTH
St. George, UT 
(37.04270373300045, -113.55206335299971)","
St. George, UT 
(37.10907255300049, -113.58329738899971)",
"2006-08-04T16:50:00.000","I-06216-2737527","Novell, Inc.","84606","1","2006-08-11T00:00:00.000","2009-08-10T00:00:00.000","Software Engineer","8/4/2006 4","2006-08-11T00:00:00.000","2009-08-10T00:00:00.000","30","Certified","105000","Year",,"N","69014","O","2006","OES/SOC Online Wage Library",,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Vienna, VA 
(38.90037009500048, -77.26364919599968)",
"2006-04-03T11:05:00.000","I-06093-2352387","ClearOne Communications, Inc.","84119","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","DSP Firmware Engineer","4/3/2006 1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","3","Certified","65915","Year",,"N","65915","O","2006","Online Wage Library",,,,,,,,,"1825 Research Way
Salt Lake City, UT 
(40.71102285100045, -111.94109041099966)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2005-11-08T14:53:00.000","I-05312-2115561","IHC Health Services, Inc.","84111","1","2005-11-30T00:00:00.000","2008-11-30T00:00:00.000","Medical Vocabulary Engineer","11/8/05","2005-11-30T00:00:00.000","2008-11-30T00:00:00.000","31","Certified","33.549999999999997","Hour",,"N","30.4","S",,,,,,,,,,,"36 South State Street, Suite 2300
Salt Lake City, UT 
(40.76837076400045, -111.8882870969997)","
West Valley City, UT 
(40.6942044110005, -111.9578861219997)",
"2006-05-03T13:11:00.000","I-06123-2470923","University of Utah","84112-9113","1","2006-06-15T00:00:00.000","2009-06-15T00:00:00.000","Research Associate","5/3/2006 1","2006-06-15T00:00:00.000","2009-06-15T00:00:00.000","25","Certified","40435","Year",,"N","29245","O","2006","OES",,,,,,,,,"c/o U of U International Center, Room 410
SLC, UT 
(40.66726905100046, -111.92357267799969)","200 S Central Campus Drive
Salt Lake City, UT 
(40.76560601700049, -111.84479108999972)",
"2006-03-31T14:45:00.000","I-06090-2340237","Convergys Customer Management Group, Inc.","84097","10","2006-09-30T00:00:00.000","2009-09-30T00:00:00.000","Team Lead","3/31/06","2006-09-30T00:00:00.000","2009-09-30T00:00:00.000","30","Certified","25771","Year","41250","N","25771","O","2006","Department of Labor",,,,,,,,,"1409 Research Park Way
Orem, UT 
(40.322100271000465, -111.68082383599972)","Building J
Orem, UT 
(40.298762404000456, -111.69571854799972)",
"2006-08-09T13:12:00.000","I-06221-2745013","Southern Utah University","84720","1","2006-08-16T00:00:00.000","2007-06-30T00:00:00.000","Assistant Professor of Engineering","8/9/2006 1","2006-08-16T00:00:00.000","2007-06-30T00:00:00.000","90","Certified","6167","Month",,"N","4635","S",,,,,,,,,,,"351 W. Center Street
Cedar City, UT 
(37.677314408000484, -113.06776544599967)","
Cedar City, UT 
(37.677953098000444, -113.06175805299966)",
"2006-06-23T11:51:00.000","I-06174-2654605","Sensory Sweep, LLC","84020","1","2006-12-23T00:00:00.000","2009-12-23T00:00:00.000","Software Developer/Programmer","6/23/06","2006-12-23T00:00:00.000","2009-12-23T00:00:00.000","30","Certified","45000","Year","45000","N","44325","O","2006","oes wage data",,,,,,,,,"114 W. Business Park Drive
Draper, UT 
(40.52766125000045, -111.8938206199997)","
Draper, UT 
(40.524142285000494, -111.8662674849997)",
"2006-04-17T17:03:00.000","I-06107-2412945","Pramod Ramesh Chopade","84112-0850","1","2006-05-01T00:00:00.000","2007-04-30T00:00:00.000","Postdoctoral Research Fellow","4/17/06","2006-05-01T00:00:00.000","2007-04-30T00:00:00.000","90","Certified","36275","Year","36275","N","36275","S",,,,,,,,,,,"University of Utah, Chemistry Department
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)","315 S 1400 E, Rm 2020
Salt Lake City, UT 
(40.76091589300046, -111.85079321899968)",
"2006-07-11T16:17:00.000","I-06192-2688187","Utah State Developmental Center","84103","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Behavior Specialist","7/11/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","79","Certified","21.61","Hour",,"N","16.559999999999999","O","2006","OES",,,,,,,,,"120 North 200 West, Room 411
Salt Lake City, UT 
(40.77192094500049, -111.89672410499969)","
American Fork, UT 
(40.37783115400049, -111.79747981599968)",
"2006-03-28T15:42:00.000","I-06087-2329223","University of Utah Department of Chemistry","84112-0850","1","2006-05-01T00:00:00.000","2008-04-30T00:00:00.000","Postdoctoral Fellow","3/28/06","2006-05-01T00:00:00.000","2008-04-30T00:00:00.000","90","Certified","31907","Year",,"N","31907","O","2006","Occupational Employment Statistics (OES)",,,,,,,,,"315 S. 1400 E. Rm 2020
Salt Lake City, UT 
(40.76091589300046, -111.85079321899968)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-04-07T14:36:00.000","I-06097-2381519","University of Utah","84112-9113","1","2006-06-01T00:00:00.000","2009-06-01T00:00:00.000","Laboratory Specialist","4/7/2006 2","2006-06-01T00:00:00.000","2009-06-01T00:00:00.000","41","Certified","37000","Year",,"N","30534","O","2006","OES",,,,,,,,,"c/o U of U International Center, Room 410
SLC, UT 
(40.66726905100046, -111.92357267799969)","200 S Central Campus Drive
Salt Lake City, UT 
(40.76560601700049, -111.84479108999972)",
"2006-07-19T13:59:00.000","I-06200-2706265","IM Flash Technologies, LLC","84043","1","2006-12-28T00:00:00.000","2009-12-27T00:00:00.000","Photo Process Engineer","7/19/06","2006-12-28T00:00:00.000","2009-12-27T00:00:00.000","3","Certified","65000","Year",,"N","44360","S",,,,,,,,,,,"1550 East 3400 North
Lehi, UT 
(40.4317194570005, -111.82544281799971)","
Lehi, UT 
(40.38966199000049, -111.8474694519997)",
"2006-05-26T11:35:00.000","I-06146-2571725","BelTech, Inc.","84121","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Project Leader/Developer","5/26/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","30","Certified","62000","Year",,"N","57450","O","2006","OES Wage Data",,,,,,,,,"5665 South 920 East
Salt Lake City, UT 
(40.64848045000048, -111.8652045879997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-03-21T18:10:00.000","I-06080-2311783","Nutraceutical Corporation","84060","1","2006-09-11T00:00:00.000","2009-09-11T00:00:00.000","Operations Research Analyst","3/21/06","2006-09-11T00:00:00.000","2009-09-11T00:00:00.000","30","Certified","40000","Year",,"N","33010","O","2006","OES Wage Survey",,,,,,,,,"1400 Kearns Boulevard, 2nd Floor
Park City, UT 
(40.66310096100045, -111.50077950099967)","
Park City, UT 
(40.64314289900045, -111.49396907499971)",
"2006-06-07T13:55:00.000","I-06158-2617713","University of Utah","84112-9113","1","2006-09-01T00:00:00.000","2009-09-01T00:00:00.000","Assistant Professor","6/7/2006 1","2006-09-01T00:00:00.000","2009-09-01T00:00:00.000","70","Certified","120000","Year",,"N","41160","O","2006","OES",,,,,,,,,"c/o U of U International Center, Room 410
SLC, UT 
(40.66726905100046, -111.92357267799969)","200 S Central Campus Drive
Salt Lake City, UT 
(40.76560601700049, -111.84479108999972)",
"2006-03-22T13:39:00.000","I-06081-2313625","Brigham Young University","84602-1333","1","2006-08-14T00:00:00.000","2009-08-14T00:00:00.000","Accounting Specialist","3/22/06","2006-08-14T00:00:00.000","2009-08-14T00:00:00.000","90","Certified","30000","Year",,"N","28080","O","2006","OES",,,,,,,,,"Office of the General Counsel
Provo, UT 
(40.233703971000466, -111.66849735299968)","A-350 ASB
Provo, UT 
(40.25230905100045, -111.64904338199972)",
"2005-10-24T19:23:00.000","I-05297-2095539","MacroMed Incorporated","84070","1","2006-01-01T00:00:00.000","2008-12-31T00:00:00.000","Acting Chief Executive Officer","10/24/05","2006-01-01T00:00:00.000","2008-12-31T00:00:00.000","189","Certified","60964","Year",,"N","59717","O","2005","OES Wage Data",,,,,,,,,"9520 South State Street
Sandy, UT 
(40.57835282800045, -111.89098140299967)","
Sandy, UT 
(40.57013025000049, -111.89546718499969)",
"2006-03-21T11:37:00.000","I-06080-2309683","University of Utah","84112-9113","1","2006-07-01T00:00:00.000","2009-06-30T00:00:00.000","Assistant Professor","3/21/06","2006-07-01T00:00:00.000","2009-06-30T00:00:00.000","90","Certified","120000","Year",,"N","57810","O","2006","OES",,,,,,,,,"c/o U of U International Center, Room 410
SLC, UT 
(40.66726905100046, -111.92357267799969)","200 S Central Campus Drive
Salt Lake City, UT 
(40.76560601700049, -111.84479108999972)",
"2005-10-07T17:16:00.000","I-05280-2072609","Wonder Arch, Inc.","84020","1","2005-10-15T00:00:00.000","2008-10-14T00:00:00.000","Manufacturing Engineer","10/7/05","2005-10-15T00:00:00.000","2008-10-14T00:00:00.000","19","Certified","45000","Year",,"N","43160","O","2005","OES",,,,,,,,,"12379 South 265 West Suite A
Draper, UT 
(40.52543058000049, -111.89894455099972)","
Draper, UT 
(40.524142285000494, -111.8662674849997)",
"2005-10-31T11:36:00.000","I-05304-2103543","ICENTRIS, INC.","84121","1","2005-11-01T00:00:00.000","2008-10-31T00:00:00.000","COMPUTER PROGRAMMER","10/31/05","2005-11-01T00:00:00.000","2008-10-31T00:00:00.000","30","Certified","50000","Year",,"N","42848","O","2005","OES/OWL AREA 7160 CODE 15-1021.00",,,,,,,,,"7050 S. HIGHLAND DRIVE
SALT LAKE CITY, UT 
(40.62302078400046, -111.8343268919997)","SUITE 300
SALT LAKE CITY, UT 
(40.66726905100046, -111.92357267799969)",
"2006-04-04T14:57:00.000","I-06094-2364819","DEL SOL, L.C.","84070","1","2006-10-03T00:00:00.000","2009-10-02T00:00:00.000","SOFTWARE ENGINEER","4/4/2006 2","2006-10-03T00:00:00.000","2009-10-02T00:00:00.000","30","Certified","47000","Year",,"N","44325","O","2006","OES/OWL AREA 7160 CODE 15-1031",,,,,,,,,"8510 SOUTH SANDY PARKWAY
SANDY, UT 
(40.575881696000465, -111.90551786199967)","
SANDY, UT 
(40.57013025000049, -111.89546718499969)",
"2006-09-05T12:24:00.000","I-06248-2783901","Frames Incorporated","84108","1","2006-09-30T00:00:00.000","2009-09-30T00:00:00.000","Gallery Curator","9/5/2006 1","2006-09-30T00:00:00.000","2009-09-30T00:00:00.000","102","Certified","38000","Year",,"N","38000","O","2006","OES Wage Data",,,,,,,,,"1321 South 2100 East
Salt Lake City, UT 
(40.74094991400045, -111.8307340779997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-04-01T07:09:00.000","I-06090-2342865","ThoughtLab, LLC","84111","1","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000",".NET Developer (Business Logic)","4/1/2006 7","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","30","Certified","50482","Year",,"N","50482","O","2006","Online Wage Library",,,,,,,,,"56 East Broadway
Salt Lake City, UT 
(40.762805019000496, -111.88942685999967)","Suite 200
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-02-17T15:29:00.000","I-06025-2219101","TMM Development, L.C.","84097-5433","1","2006-07-16T00:00:00.000","2009-07-16T00:00:00.000","Director of Finance and Marketing","2/17/06","2006-07-16T00:00:00.000","2009-07-16T00:00:00.000","186","Certified","75000","Year",,"N","71365","O","2006","OES Online Wage Library",,,,,,,,,"1196 East 1220 North
Orem, UT 
(40.319652637000445, -111.66762051999967)","
Orem, UT 
(40.298762404000456, -111.69571854799972)",
