"department_name","measure_id","measure_name","frequency","fiscal_year","actual_value","amended_value","long_term_goal","data_as_of_date","frequency_of_goal","supports_goal_value","supports_goal","dashboard_indicator_value","dashboard_indicator","legend"
"Austin Transportation","6913","Percent of signs that are in fair to excellent condition","Annual","2012","92.9","75",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","7188","Customer satisfaction with the quality of residential curbside trash collection in the City of Austin Citizen Survey","Annual","2012","83","90",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Resource Recovery","7188","Customer satisfaction with the quality of residential curbside trash collection in the City of Austin Citizen Survey","Annual","2013","85","90",,"2013-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Resource Recovery","7188","Customer satisfaction with the quality of residential curbside trash collection in the City of Austin Citizen Survey","Annual","2014","85","87",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Resource Recovery","7188","Customer satisfaction with the quality of residential curbside trash collection in the City of Austin Citizen Survey","Annual","2015","87","87",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Resource Recovery","7986","Lost Time Injury Rate Per the Equivalent of 100 Employees (8+ day lost time)","Annual","2014","1","2",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","7986","Lost Time Injury Rate Per the Equivalent of 100 Employees (8+ day lost time)","Annual","2015","1","2",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","7020","Percent of waste stream diverted by ARR curbside, reuse, and HHW operations","Annual","2010","37.32","37.1",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","7020","Percent of waste stream diverted by ARR curbside, reuse, and HHW operations","Annual","2011","38.57","39.1",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Resource Recovery","7020","Percent of waste stream diverted by ARR curbside, reuse, and HHW operations","Annual","2012","37.86","41.5",,"2012-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Resource Recovery","7020","Percent of waste stream diverted by ARR curbside, reuse, and HHW operations","Annual","2013","39.64","42.04",,"2013-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Resource Recovery","7020","Percent of waste stream diverted by ARR curbside, reuse, and HHW operations","Annual","2014","39.61","44",,"2014-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Resource Recovery","7020","Percent of waste stream diverted by ARR curbside, reuse, and HHW operations","Annual","2015","39.95","42.48",,"2015-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Transportation","7659","Percent of residents ""satisfied"" or ""very satisfied"" with signal timing on major streets","Annual","2010","44","44",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","7659","Percent of residents ""satisfied"" or ""very satisfied"" with signal timing on major streets","Annual","2011","48","44",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","7659","Percent of residents ""satisfied"" or ""very satisfied"" with signal timing on major streets","Annual","2012","49.3","44",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","7659","Percent of residents ""satisfied"" or ""very satisfied"" with signal timing on major streets","Annual","2013","43","48",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","7659","Percent of residents ""satisfied"" or ""very satisfied"" with signal timing on major streets","Annual","2014","44","48",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","7659","Percent of residents ""satisfied"" or ""very satisfied"" with signal timing on major streets","Annual","2015","40.5","44",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","7655","Percent of residents ""satisfied"" or ""very satisfied"" with traffic flow on major streets","Annual","2010","27.4","39",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","7655","Percent of residents ""satisfied"" or ""very satisfied"" with traffic flow on major streets","Annual","2011","28.5","39",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Transportation","7655","Percent of residents ""satisfied"" or ""very satisfied"" with traffic flow on major streets","Annual","2012","27","39",,"2012-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Transportation","7655","Percent of residents ""satisfied"" or ""very satisfied"" with traffic flow on major streets","Annual","2013","23","39",,"2013-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Transportation","7655","Percent of residents ""satisfied"" or ""very satisfied"" with traffic flow on major streets","Annual","2014","19","39",,"2014-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Transportation","7655","Percent of residents ""satisfied"" or ""very satisfied"" with traffic flow on major streets","Annual","2015","17.2","29",,"2015-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Transportation","8417","Percent of school zone indicator signals that received preventive maintenance","Annual","2015","57","33",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","6913","Percent of signs that are in fair to excellent condition","Annual","2010","91.5",,,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","6913","Percent of signs that are in fair to excellent condition","Annual","2011","91.4","85",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","6913","Percent of signs that are in fair to excellent condition","Annual","2013","93","85",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","6913","Percent of signs that are in fair to excellent condition","Annual","2014","91.3","85",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","6913","Percent of signs that are in fair to excellent condition","Annual","2015","88.8","90",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","3212","Percent reduction in estimated vehicular travel time in corridors and intersections studied","Annual","2010","8.7","5",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","3212","Percent reduction in estimated vehicular travel time in corridors and intersections studied","Annual","2011","5.8","5",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","3212","Percent reduction in estimated vehicular travel time in corridors and intersections studied","Annual","2012","3.8","5",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","3212","Percent reduction in estimated vehicular travel time in corridors and intersections studied","Annual","2013","7.9","5",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","3212","Percent reduction in estimated vehicular travel time in corridors and intersections studied","Annual","2014","8.7","5",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","3212","Percent reduction in estimated vehicular travel time in corridors and intersections studied","Annual","2015","16","5",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Transportation","8200","Percentage of fatality studies completed","Annual","2015","100","100",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7067","Dollar amount of revenue recovered","Annual","2010","3484545","2000000",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7067","Dollar amount of revenue recovered","Annual","2011","1569225","2000000",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7067","Dollar amount of revenue recovered","Annual","2012","544610","3000000",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7067","Dollar amount of revenue recovered","Annual","2013","2246524","3000000",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7067","Dollar amount of revenue recovered","Annual","2014","2205378","3000000",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Water","7067","Dollar amount of revenue recovered","Annual","2015","3330623","2500000",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Water","3861","Drinking Water Quality: Turbidity","Annual","2010","0.09","0.1",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","3861","Drinking Water Quality: Turbidity","Annual","2011","0.07","0.1",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Water","3861","Drinking Water Quality: Turbidity","Annual","2012","0.09","0.1",,"2012-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Water","3861","Drinking Water Quality: Turbidity","Annual","2013","0.09","0.1",,"2013-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Water","3861","Drinking Water Quality: Turbidity","Annual","2014","0.11","0.1",,"2014-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Water","3861","Drinking Water Quality: Turbidity","Annual","2015","0.08","0.1",,"2015-09-30T00:00:00.000","Annual","1","Yes","1","Yes",
"Austin Water","8128","Number of reportable wastewater overflows per 100 miles of wastewater lines per year","Annual","2012","2.41",,,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","8128","Number of reportable wastewater overflows per 100 miles of wastewater lines per year","Annual","2013","2.32",,,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","8128","Number of reportable wastewater overflows per 100 miles of wastewater lines per year","Annual","2014","3.03","3","1","2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","8128","Number of reportable wastewater overflows per 100 miles of wastewater lines per year","Annual","2015","3.04","3","1","2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","6561","Percent Invested in Capital Improvements Program (CIP) Projects compared to Planned Spending via the CIP Budget","Annual","2010","67.34","90",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","6561","Percent Invested in Capital Improvements Program (CIP) Projects compared to Planned Spending via the CIP Budget","Annual","2011","89.83","90",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Water","6561","Percent Invested in Capital Improvements Program (CIP) Projects compared to Planned Spending via the CIP Budget","Annual","2012","92.64","90",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Water","6561","Percent Invested in Capital Improvements Program (CIP) Projects compared to Planned Spending via the CIP Budget","Annual","2013","90.7","90",,"2013-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Water","6561","Percent Invested in Capital Improvements Program (CIP) Projects compared to Planned Spending via the CIP Budget","Annual","2014","85.2","90",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Water","6561","Percent Invested in Capital Improvements Program (CIP) Projects compared to Planned Spending via the CIP Budget","Annual","2015","65.74","90",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Water","8238","Percent of priority 1 leaks responded to within 3 hours","Annual","2011","86.42",,,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","8238","Percent of priority 1 leaks responded to within 3 hours","Annual","2012","88.76",,,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","8238","Percent of priority 1 leaks responded to within 3 hours","Annual","2013","86.88",,,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","8238","Percent of priority 1 leaks responded to within 3 hours","Annual","2014","89.78","90",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","8238","Percent of priority 1 leaks responded to within 3 hours","Annual","2015","88.8","90",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7066","Total pumpage per capita per day","Annual","2010","135.41",,,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7066","Total pumpage per capita per day","Annual","2011","162","155",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7066","Total pumpage per capita per day","Annual","2012","142.16","155",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7066","Total pumpage per capita per day","Annual","2013","136","156",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7066","Total pumpage per capita per day","Annual","2014","125","140",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","7066","Total pumpage per capita per day","Annual","2015","122","125",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","3862","Wastewater Quality: Carbonaceous Biochemical Oxygen Demand (CBOD)","Annual","2010","2.14","3",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","3862","Wastewater Quality: Carbonaceous Biochemical Oxygen Demand (CBOD)","Annual","2011","2.24","3",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","3862","Wastewater Quality: Carbonaceous Biochemical Oxygen Demand (CBOD)","Annual","2012","2.17","3",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","3862","Wastewater Quality: Carbonaceous Biochemical Oxygen Demand (CBOD)","Annual","2013","2.1","3",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","3862","Wastewater Quality: Carbonaceous Biochemical Oxygen Demand (CBOD)","Annual","2014","2.15","3",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Water","3862","Wastewater Quality: Carbonaceous Biochemical Oxygen Demand (CBOD)","Annual","2015","2.19","3",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2010","8.16","8.74",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2011","8.24","9.26",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2012","8.33","8.73",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2013","8.63","8.76",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2014","7.99","8.86",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2015","8.12","8.55",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1067","Lost Time Injury Rate Per the Equivalent of 100 Employees","Annual","2010","0.66","0",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1067","Lost Time Injury Rate Per the Equivalent of 100 Employees","Annual","2011","2.88","0",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1067","Lost Time Injury Rate Per the Equivalent of 100 Employees","Annual","2012","0.32","0",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1067","Lost Time Injury Rate Per the Equivalent of 100 Employees","Annual","2013","0.95","1",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1067","Lost Time Injury Rate Per the Equivalent of 100 Employees","Annual","2014","0.31","1",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1067","Lost Time Injury Rate Per the Equivalent of 100 Employees","Annual","2015","0.87","1",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1046","Non-Airline revenue per enplaned passenger","Annual","2010","10.96","11.09",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1046","Non-Airline revenue per enplaned passenger","Annual","2011","11.25","11.26",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1046","Non-Airline revenue per enplaned passenger","Annual","2012","11.86","10.46",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1046","Non-Airline revenue per enplaned passenger","Annual","2013","11.99","11.79",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1046","Non-Airline revenue per enplaned passenger","Annual","2014","12.28","11.6",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","1046","Non-Airline revenue per enplaned passenger","Annual","2015","12.11","12.31",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","6757","Percentage of passengers ranking overall satisfaction with the airport ""Excellent"" in the Airport Service Quality Survey","Annual","2010","53","47",,"2010-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Aviation","6757","Percentage of passengers ranking overall satisfaction with the airport ""Excellent"" in the Airport Service Quality Survey","Annual","2011","49","47",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","6757","Percentage of passengers ranking overall satisfaction with the airport ""Excellent"" in the Airport Service Quality Survey","Annual","2012","46","48",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","6757","Percentage of passengers ranking overall satisfaction with the airport ""Excellent"" in the Airport Service Quality Survey","Annual","2013","43.25","47",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","6757","Percentage of passengers ranking overall satisfaction with the airport ""Excellent"" in the Airport Service Quality Survey","Annual","2014","45.5","44",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","6757","Percentage of passengers ranking overall satisfaction with the airport ""Excellent"" in the Airport Service Quality Survey","Annual","2015","48.75","45",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3578","Percent of building inspections performed within 24 hours of request","Annual","2010","90","95",,"2010-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Development Services","3578","Percent of building inspections performed within 24 hours of request","Annual","2011","94","90",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Development Services","3578","Percent of building inspections performed within 24 hours of request","Annual","2012","94","95",,"2012-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Development Services","3578","Percent of building inspections performed within 24 hours of request","Annual","2013","91","95",,"2013-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Development Services","3578","Percent of building inspections performed within 24 hours of request","Annual","2014","91","95",,"2014-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Development Services","3578","Percent of building inspections performed within 24 hours of request","Annual","2015","93","90",,"2015-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Development Services","3583","Percent of initial commercial building plan reviews completed within Land Development Code mandated time of 21 days","Annual","2010","69","80",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3583","Percent of initial commercial building plan reviews completed within Land Development Code mandated time of 21 days","Annual","2011","56","80",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3583","Percent of initial commercial building plan reviews completed within Land Development Code mandated time of 21 days","Annual","2012","22","65",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3583","Percent of initial commercial building plan reviews completed within Land Development Code mandated time of 21 days","Annual","2013","25","90",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3583","Percent of initial commercial building plan reviews completed within Land Development Code mandated time of 21 days","Annual","2014","23","80",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3583","Percent of initial commercial building plan reviews completed within Land Development Code mandated time of 21 days","Annual","2015","32","35",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3647","Percent of on-time initial new residential zoning reviews","Annual","2010","65","70",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3647","Percent of on-time initial new residential zoning reviews","Annual","2011","91","70",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3647","Percent of on-time initial new residential zoning reviews","Annual","2012","84","70",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3647","Percent of on-time initial new residential zoning reviews","Annual","2013","81","81",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3647","Percent of on-time initial new residential zoning reviews","Annual","2014","38","85",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Development Services","3647","Percent of on-time initial new residential zoning reviews","Annual","2015","26","25",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","1359","Number of Austinites attending international events, networking and seminars which create opportunities for international businesses","Annual","2010","1017","200",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","1359","Number of Austinites attending international events, networking and seminars which create opportunities for international businesses","Annual","2011","250","250",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","1359","Number of Austinites attending international events, networking and seminars which create opportunities for international businesses","Annual","2012","281","250",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","1359","Number of Austinites attending international events, networking and seminars which create opportunities for international businesses","Annual","2013","259","250",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","1359","Number of Austinites attending international events, networking and seminars which create opportunities for international businesses","Annual","2014","567","250",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","1359","Number of Austinites attending international events, networking and seminars which create opportunities for international businesses","Annual","2015","1600","250",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","8166","Number of contracts with arts professionals and arts organizations","Annual","2013","322",,,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","8166","Number of contracts with arts professionals and arts organizations","Annual","2014","489",,,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","8166","Number of contracts with arts professionals and arts organizations","Annual","2015","566","500",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","7926","Number of jobs created as a result of Family Business Loans","Annual","2013","0","20",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","7926","Number of jobs created as a result of Family Business Loans","Annual","2014","52","20",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","7926","Number of jobs created as a result of Family Business Loans","Annual","2015","55","125",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","1337","Number of new jobs created with public private initiatives","Annual","2010","1550","500",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Economic Development","1337","Number of new jobs created with public private initiatives","Annual","2011","1689","500",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Economic Development","1337","Number of new jobs created with public private initiatives","Annual","2012","4139","500",,"2012-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Economic Development","1337","Number of new jobs created with public private initiatives","Annual","2013","1794","500",,"2013-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Economic Development","1337","Number of new jobs created with public private initiatives","Annual","2014","2315","500",,"2014-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Economic Development","1337","Number of new jobs created with public private initiatives","Annual","2015","292","500",,"2015-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Emergency Medical Services","1400","EMS Communications Center average call processing time (in seconds)","Annual","2010","68","65",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1400","EMS Communications Center average call processing time (in seconds)","Annual","2011","65","65",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1400","EMS Communications Center average call processing time (in seconds)","Annual","2012","66","60",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1400","EMS Communications Center average call processing time (in seconds)","Annual","2013","66.5","65",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1400","EMS Communications Center average call processing time (in seconds)","Annual","2014","66.71","65",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1400","EMS Communications Center average call processing time (in seconds)","Annual","2015","70.22","75",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Emergency Medical Services","1431","Medical Priority Dispatch Protocol Compliance","Annual","2010","98.6","98.8",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1431","Medical Priority Dispatch Protocol Compliance","Annual","2011","98.7","98.8",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1431","Medical Priority Dispatch Protocol Compliance","Annual","2012","98.21","98.7",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1431","Medical Priority Dispatch Protocol Compliance","Annual","2013","98.98","98.5",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1431","Medical Priority Dispatch Protocol Compliance","Annual","2014","99.29","98.5",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1431","Medical Priority Dispatch Protocol Compliance","Annual","2015","98.76","90",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Emergency Medical Services","1448","Percent of patients in cardiac arrest from cardiac causes delivered to an appropriate medical facility with a return of circulation","Annual","2010","31.9","29",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1448","Percent of patients in cardiac arrest from cardiac causes delivered to an appropriate medical facility with a return of circulation","Annual","2011","31.9","33",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Financial Services","6713","Combined Utility System Revenue Bond Rating from Moody's","Annual","2011","16","16",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes","Bond Rating"
"Emergency Medical Services","1448","Percent of patients in cardiac arrest from cardiac causes delivered to an appropriate medical facility with a return of circulation","Annual","2012","37","33",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1448","Percent of patients in cardiac arrest from cardiac causes delivered to an appropriate medical facility with a return of circulation","Annual","2013","30.02","32",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1448","Percent of patients in cardiac arrest from cardiac causes delivered to an appropriate medical facility with a return of circulation","Annual","2014","31.55","32",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1448","Percent of patients in cardiac arrest from cardiac causes delivered to an appropriate medical facility with a return of circulation","Annual","2015","30.04","30",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Emergency Medical Services","1405","Percent of potentially life-threatening calls (priority one) responded to within 9 minutes and 59 seconds within the City of Austin","Annual","2010","90.78","90",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1405","Percent of potentially life-threatening calls (priority one) responded to within 9 minutes and 59 seconds within the City of Austin","Annual","2011","93.69","90",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1405","Percent of potentially life-threatening calls (priority one) responded to within 9 minutes and 59 seconds within the City of Austin","Annual","2012","92.67","90",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1405","Percent of potentially life-threatening calls (priority one) responded to within 9 minutes and 59 seconds within the City of Austin","Annual","2013","91.9","90",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","1405","Percent of potentially life-threatening calls (priority one) responded to within 9 minutes and 59 seconds within the City of Austin","Annual","2014","92.85","90",,"2014-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Emergency Medical Services","1405","Percent of potentially life-threatening calls (priority one) responded to within 9 minutes and 59 seconds within the City of Austin","Annual","2015","91.55","90",,"2015-09-30T00:00:00.000","Annual","1","Yes","1","Yes",
"Emergency Medical Services","8229","Percent of priority one through five calls responded to on time within the City of Austin","Annual","2014","96.66",,,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Emergency Medical Services","8229","Percent of priority one through five calls responded to on time within the City of Austin","Annual","2015","95.8","90",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Emergency Medical Services","8235","Percent reduction of EMS transport to hospitals of enrolled CHP Clients","Annual","2015","57","57",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Emergency Medical Services","8231","Percentage of patients who are satisfied or very satisfied with EMS customer service","Annual","2015","97.5","95",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Financial Services","6718","COA G.O. Bond Rating from Fitch Investors","Annual","2011","38","40",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes","Bond Rating"
"Financial Services","6718","COA G.O. Bond Rating from Fitch Investors","Annual","2012","38","38",,"2012-09-30T00:00:00.000","Annual","0","No","1","Yes","Bond Rating"
"Financial Services","6718","COA G.O. Bond Rating from Fitch Investors","Annual","2013","38","38",,"2013-09-30T00:00:00.000","Annual","0","No","1","Yes","Bond Rating"
"Financial Services","6718","COA G.O. Bond Rating from Fitch Investors","Annual","2014","38","38",,"2014-09-30T00:00:00.000","Annual","0","No","1","Yes","Bond Rating"
"Financial Services","6718","COA G.O. Bond Rating from Fitch Investors","Annual","2015","38","38",,"2015-09-30T00:00:00.000","Annual","0","No","1","Yes","Bond Rating"
"Financial Services","6716","COA G.O. Bond Rating from Moody's","Annual","2011","11","11",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes","Bond Rating"
