"comp_affordable_housing_id","property_name","address","city","state","zip_code","latitude","longitude","unit_type","census_tract","owner","developer","council_district","phone","email","property_manager_or_landlord","website","students_only","community_elderly","community_disabled","cmty_domestic_abuse_survivor","community_mental","community_veteran","community_military","only_serves_designated_cmtys","cmty_served_descriptions","broken_lease","broken_lease_criteria","eviction_history","eviction_history_criteria","criminal_history","data__criminal_history_criteria","has_waitlist","total_units","total_permanent_support_units","has_permanent_support_units","total_income_restricted_units","has_allocated_ir_units","total_housing_choice_units","accepts_housing_choice","total_accessible_ir_units","has_allocated_acc_ir_units","num_units_mfi_30","num_units_mfi_40","num_units_mfi_50","num_units_mfi_60","num_units_mfi_65","num_units_mfi_70","num_units_mfi_80","num_units_mfi_90","num_units_mfi_100","num_units_mfi_110","num_units_mfi_120","has_0_bed_unit","has_1_bed_unit","has_2_bed_unit","has_3_bed_unit","has_4_bed_unit","has_5_bed_unit","num_ir_0_bed_units","num_ir_1_bed_units","num_ir_2_bed_units","num_ir_3_bed_units","num_ir_4_bed_units","num_ir_5_bed_units","has_playground","has_pool","has_off_street_parking","has_air_conditioning","has_ceiling_fans","washer_dryer_unit","washer_dryer_hookup","washer_dryer_onsite","washer_dryer_other","allows_pet","pet_other","bus_transport_dist","security","elementary_school","middle_school","high_school","affordability_start","affordability_expiration","austin_housing_inventory_id","housing_program","community_development_block_gr","home_program_funding","low_income_housing_tax_credit","source_atc_guide","data__data_source_tdhca","source_ahi","is_duplicate","tdhca_funded","nhcd_funded","haca_funded","hatc_funded","geocoded_column"
"3065","Boyce Lane Apartment Homes","Parmer Lane at Boyce Lane","Austin","TX","78653","30.359533","-97.604683",,,,,,,,,,,,,,,,,,,,,,,,,,"280",,,"280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-01-01T00:00:00.000",,,,,,,,"true",,"0",,,,,"POINT (-97.604683 30.359533)"
"2337","809 San Marcos Street","809 San Marcos Street","Austin","TX","78702","30.267299649999998","-97.73130035","Duplex",,"Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","1","512-479-6275",,,"http://www.guadalupendc.org","false","false","false","false","false","false","false",,"GNDC gives the highest priority to families with generational ties to the target neighborhoods","depends","Case by case (follows HACA policies)","depends","Case by case (follows HACA policies)","depends","Austin/Travis County Reentry Roundtable look-back recommendations","true","1","0",,"1","true",,"true",,,"0","0","0","1","0",,"0",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"Mathews Elementary School","O. Henry Middle School","Austin High School","2005-01-01T00:00:00.000","2025-01-01T00:00:00.000","3240",,"0","60000",,"false","false","true","0","false","true",,,"POINT (-97.73130035 30.26729965)"
"2668","Park at Wells Branch Apartments","1915 Wells Branch Parkway","Austin","TX","78728","30.43370056","-97.68060303","Multifamily",,,,"0","512-251-0043","park@wellsbranch.com",,"parkatwellsbranch.com","false","false","false","false","false","false","false",,"When I called, leasing agent said there were no affordable units, they only accept section 8 vouchers","depends","If they've paid off the debt","no","n/a","depends","It depends on the type of charge",,"304",,,"304","true",,"true",,,,,,,,,,,,,,,"true","true",,,,,,,,,,,"true",,"true","true",,"true",,,"no",,,,,,,,,,"TCHFC Bond Program (income requirements and restrictions)",,,,"true","false","false","0","false","false",,,"POINT (-97.68060303 30.43370056)"
"2430","Elm Ridge Apartments","1190 Airport Blvd.","Austin","TX","78702","30.27519989","-97.7009964","Multifamily",,,,"1","512-229-9318","elmridge-w@m.knck.io","Apartment Management Professionals","https://elmridge-apts.com/","false","false","false","false","false","false","false",,,"depends","No rental debt","depends","Evictions within 3 years will result in automatic denial","depends","Case-by-case","false","130","0",,"130","true",,,,,,,"130",,,,,,,,,,"true","true","true",,,"12","68","48","14","0","1","true","false","true","true","true",,,"true",,"no","Service animals only","<1/2",,"Oak Springs Elementary","Kealing Middle School","Eastside Memorial HS at Johnston","2010-02-26T00:00:00.000","2109-02-26T00:00:00.000",,"AHFC (GO Bonds); Housing Tax Credit Program",,,"4","true","false","false","0","true","true","false","0","POINT (-97.7009964 30.27519989)"
"3068","PATHWAYS AT SALINA APARTMENTS (RAD)","1143 Salina St","Austin","TX","78702-2768","30.269064","-97.720063",,,,,"1",,,"PATHWAYS AT SALINA LLC",,,,,,,,,,,,,,,,,,"32",,,"32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1939-10-31T00:00:00.000",,,,,,,,,,"0",,,,,"POINT (-97.720063 30.269064)"
"3071","FLORESVILLE SENIOR HOUSING","504 River Oaks Dr","Austin","TX","78748-3896","30.146722","-97.814029",,,,,,,,"CENTER FOR HOUSING AND ECONOMIC",,,,,,,,,,,,,,,,,,"24",,,"24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-04-22T00:00:00.000",,,,,,,,,,"0",,,,,"POINT (-97.814029 30.146722)"
"2900","4401 South Congress Apartments-UNDER CONSTRUCTION","4401 South Congress Avenue","Austin","TX","78745","30.217094","-97.766904","Multifamily",,,,"3",,,"South Congress 44 MF-I, LP",,,,,,,,,,,,,,,,,,"48","0",,"5",,,,,,"0","0","0","0","0",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galindo Elementary School","Bedichek Middle School","Travis High School",,,,,,,,,,,"0",,"true",,,"POINT (-97.766904 30.217094)"
"2425","Riverside Townhomes","6118 Fairway Drive","Austin","TX","78741","30.22949982","-97.70240021","Multifamily",,,,"3","512-386-8888 TTY: 711",,,"https://www.riversidetownhomesaustin.com/","false","false","false","false","false","false","false",,,,,,,,,,"128","0",,"128","true",,,"7","true",,,,"127",,,,,,,,"false","true","true","true","true","false","0","16","48","48","16","0","true","false","true","true","true",,,"true",,,"Service Animals Welcome Upon Approval",,,"Baty","John P Ojeda","Del Valle","2019-09-23T00:00:00.000","2049-09-23T00:00:00.000",,"HUD Section 8, and Section 236; Housing Tax Credit Program",,,"4","true","true","false","0","true","true",,,"POINT (-97.70240021 30.22949982)"
"2361","SOL","5916 Lux Street","Austin","TX","78721","30.25919914","-97.68419647","Single Family",,"Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","3","512-479-6275",,"Guadalupe Neighborhood Development Corporation","http://www.guadalupendc.org/","false","false","false","false","false","false","false",,"GNDC gives the highest priority to families with generational ties to the target neighborhoods","depends","Case by case (follows HACA policies)","depends","Case by case (follows HACA policies)","depends","Austin/Travis County Reentry Roundtable look-back recommendations","true","1","0",,"1","true",,"true",,,"0","0","0","1","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ortega Elementary School","Martin Middle School","Eastside Memorial HS at Johnston","2009-01-01T00:00:00.000","2049-01-01T00:00:00.000","3319",,"0","175000",,"false","false","true","0","false","true",,,"POINT (-97.68419647 30.25919914)"
"2496","7EAST","2025 E 7th Street","Austin","TX","78702","30.26169968","-97.72000122","Multifamily",,"SL Chicon, LP","SL Chicon, LP","3","877-978-2231",,"Greystar","https://www.7eastaustin.com/","false","false","false","false","false","false","false",,,"depends","Rental debt must be paid off","no",,"depends","Case-by-case","false","177","0",,"18","true",,"false",,,"0","0","0","0","0",,"18",,,,,,,,,,,,,,,,,"false","true","true","true",,,,,,"yes","Cats and dogs, 2 pets maximum per apartment home. There is a $300 non-refundable pet fee. Pet rent is $15 per month. No weight limit. Aggressive breeds prohibited.",,,"Zavala","Martin","Eastside Memorial","2015-01-01T00:00:00.000","2055-01-01T00:00:00.000","3611",,"0","0",,"false","false","true","0","false","true",,,"POINT (-97.72000122 30.26169968)"
"3070","SEA RAD (RAD)","502 E Highland Mall Blvd","Austin","TX","78752-3722","30.32828","-97.709515",,,,,"4",,,"HOUSING AUTHORITY OF TRAVIS COUNTY TEXAS",,,,,,,,,,,,,,,,,,"30",,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2018-05-01T00:00:00.000",,,,,,,,,,"0",,,,,"POINT (-97.709515 30.32828)"
"2512","Heritage Pointe Apartments","1950 Webberville Rd","Austin","TX","78721","30.28420067","-97.67199707","Multifamily",,,,"1","512-926-7100","heritagepointe@nurock.com",,"http://www.heritagepointeapartments.net/","false","true","false","false","false","false","false",,"55+","depends","depends","depends","depends","depends","depends",,"240","0",,"240","true",,"true","24",,,,,,,,,,,,,,"true","true",,,,,,,,,,,"true",,"true",,"false","true","false",,"yes","No aggressive breeds","<1/2",,"Norman / Sims Elementary","Sadler Means Young Women's Leadership Academy OR Garcia Young Men's Leadership Academy","Reagan High School","2005-01-01T00:00:00.000","2035-01-01T00:00:00.000",,"HUD section 202, elderly only (55+); Housing Tax Credit Program",,,"9","true","false","false","0","true","false",,,"POINT (-97.67199707 30.28420067)"
"2599","Eagles Landing","8000 Decker Ln","Austin","TX","78724","30.30800056","-97.62229919","Multi Family",,,,"1","512-278-9300",,,"http://www.eagleslandingapartments.net/","false","false","false","false","false","false","false",,,"depends","If they are not denied, will have to pay higher deposit","depends","If they are not denied, will have to pay higher deposit","depends","No felonies.","false","240",,,"240","true",,"true","30","true",,,"240",,,,,,,,,"false","true","true","true","false","false","0","48","128","64","0","0","true","true","true","true",,"false","true","false",,,,,,"Decker Elementary School","Decker Middle School","Lasa High School","2004-01-01T00:00:00.000",,,"HUD Section 8; TCHFC Bond Program; Housing Tax Credit Program",,,"4","true","true","false","0","true","false",,,"POINT (-97.62229919 30.30800056)"
"2755","2009 Salina Street","2009 Salina Street","Austin","TX","78722","30.28120041","-97.72229767","Multifamily",,"Blackland Community Development Corporation","Blackland Community Development Corporation","1","512-220-8751",,,"https://www.blacklandcdc.org/housing/","false","false","false","false","false","false","false",,"Waitlist is currently closed. May open soon.","yes",,"yes",,"depends","No sexual offenses. Violent crimes must be 10 years old but can be negotiable",,"6","0",,"6","true",,"true",,,"0","0","0","6","0",,"0",,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"Campbell Elementary School","Kealing Middle School","McCallum High School","2009-01-01T00:00:00.000","2019-01-01T00:00:00.000","3289",,"0","197143",,"false","false","true","0","false","true",,,"POINT (-97.72229767 30.28120041)"
"2543","Garden Terrace Phase I","1015 W William Cannon Drive","Austin","TX","78745","30.19864089","-97.79342653","Multifamily",,"Foundation Communities, Inc.","Foundation Communities, Inc.","5","512-416-5300","morgan.acree@foundcom.org","Morgan Acree","http://foundcom.org/housing/our-austin-communities/garden-terrace/","false","false","false","false","false","false","false",,"Single adults; 50 units reserved for individuals experiencing homelessness","depends","Applicants who have left without notice or have a history of lease violations will be denied","depends","Rental debt must be paid off","depends","Certain convictions permanently excluded; violent felonies excluded 7 years; non-violent felonies excluded 3 years; Class A misdemeanors excluded 1 year; Class B misdemeanors excluded 180 days","true","85","0","true","85","true",,"true",,,"4","0","16","0","0",,"0",,,,,"true",,,,,,,,,,,,"false","false",,"true",,,,"true",,"no",,,"On-site support services","Williams Elementary","Bedichek Middle","Crockett High","2015-01-01T00:00:00.000","2055-01-01T00:00:00.000","3795","Foundation Communities (nonprofit, offers affordable housing); AHFC Bond; RHDA","0","176070",,"true","false","true","0","false","true","false","0","POINT (-97.79342653 30.19864089)"
"3007","AC Autograph Hotel","1901 San Antonio Street","Austin","TX","78705","30.282237","-97.743144","Multifamily",,"Austin 19 Hotel, LLC","Austin 19 Hotel, LLC","9",,,,,,,,,,,,,,,,,,,,,"0",,,"0",,,,,,"0","0","0","0","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4411",,"0","0",,,,,"0",,"true",,,"POINT (-97.743144 30.282237)"
"3036","Heritage Heights","1621 E 11th Street","Austin","TX","78702","30.266767","-97.723149","Single Family",,"Austin Inner-City Redevelopment Phase I, Ltd.","Unknown","1",,,,,,,,,,,,,,,,,,,,,"1","0",,"1",,,,,,"0","0","0","1","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1993-12-28T00:00:00.000","2023-12-28T00:00:00.000","5458",,"0","0","9% L.I.H.T.C.",,,,"0",,"true",,,"POINT (-97.723149 30.266767)"
"2733","Blackland CDC","1902 E 22nd St","Austin","TX","78722","30.28300095","-97.72149658","Multifamily",,,,"1","512-220-8751",,"Blackland Community Development Corporation","www.blacklandcdc.org","false","true","true","false","false","false","false",,"Blackland Community Development Corporation (BCDC) provides targeted affordable and supportive housing to low-income families, unaccompanied adults with disabilities, and senior citizens in a range of settings including single family homes, duplexes, and",,,,,,,,"216","0",,"216","true",,"true","0",,,,,,,,,,,,,"true","true","true","true","true",,,,,,,,,,,,,,,,,,,,,"Campbell","Kealing","Mccallum",,,,"Low-income housing for families, seniors and adults with disabilities. AHFC; RHDA; HUD Section 8, VASH",,,,"true","false","false","0","false","false",,,"POINT (-97.72149658 30.28300095)"
"3018","Villas on Sixth","2011 E 6th Street","Austin","TX","78702","30.260722","-97.720192","Multifamily",,"Villas on Sixth Housing Associates, L.P.","Unknown","3","512-314-5483",,,,,,,,,,,,,,,,,,,,"160","0",,"136",,,,,,"0","0","0","136","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2004-12-10T00:00:00.000","2054-12-10T00:00:00.000","5439",,"0","0","9% L.I.H.T.C.",,,,"0",,"true",,,"POINT (-97.720192 30.260722)"
"2455","Sierra Ridge","201 W St Elmo Rd","Austin","TX","78745","30.21820068","-97.76899719","Individual and Multifamily",,,,"3","512-462-0888","Martha.Villarreal@foundcom.org","Foundations Communities","https://foundcom.org/housing/our-austin-communities/sierra-ridge-apartments/","false","false","false","false","false","false","false",,"Some units reserved for at-risk/homeless families","no",,"depends","applicants with evictions for nonpayment of rent must have paid off debt to previous landlord","yes","certain offenses permanently excluded; no more than 2 felonies; no felonies within 10 years; certain misdemeanors excluded 7 years","true","149","0",,"149","true",,"true",,,,,,,,,,,,,,,"true","true","true",,,,,,,,,"true","true","true","true","true",,,"true",,"yes","Breed restrictions",,,"St. Elmo Elementary","Bedichek Middle","Travis High",,,,"HUD Section 8; Foundation Communities",,,,"true","false","false","0","false","false",,,"POINT (-97.76899719 30.21820068)"
"2419","Rosewood Courts","2001 Rosewood Ave","Austin","TX","78702","30.26889992","-97.72000122","Multifamily",,,,,"512-479-6241",,"Housing Authority of the City of Austin","https://www.hacanet.org/location/rosewood-courts/",,"true","true",,,,,,,"depends","Case-by-case; no broken leases in past 2 years","depends","No evictions from federally subsidized housing within past 2 years; no eviction from subsidized housing for drug-related activity within past 3 years; no history of evictions in past 5 years","depends","Case-by-case; certain convictions permanently excluded","true","124","0",,"124","true",,"false",,,,,,,,,,,,,,,"true","true","true","true",,,,,,,,"true",,,,,,"true",,,,,,,"Blackshear Elementary","Kealing Middle","Eastside Memorial HS at Johnston",,,,"Public Housing - Housing Authority of the City of Austin.",,,,"true","false","false","0","false","false","true","0","POINT (-97.72000122 30.26889992)"
"2926","Pathways at Chalmers Courts-East","300 Chicon Street","Austin","TX","78702","30.258853","-97.725872","Multifamily",,,,"3","737-377-0435","chalmerssouthmgr@carletonms.com","carleton management services","https://www.hacanet.org/residents/rad/chalmers/","false","false","false","false","false","false","false",,,"depends","no rental debt","depends","no rental debt","depends","depends","true","156","0",,"135",,,"true","156",,"14","0","54","67","0",,"0",,,,,,,,,,,"0","78","53","17","8","0","false","false","true","true","true","false","true","true",,"yes","restrictions",,"gated, cameras","Zavala Elementary","Martin Middle School","Eastside Memorial High",,,,,,,,,,,"0","false","false","true","0","POINT (-97.725872 30.258853)"
"2867","ThinkEast Apartments","1143 Shady Lane","Austin","TX","78721","30.262076","-97.688633","Multifamily",,,,"3","512-386-5711","thinkeastmgr@apcommunities.com","AAHC","https://www.thinkeastliving.com","false","false","false","false","false","false","false",,,"yes","Previous rental debt must be paid in full or a payment plan must have been set up","no",,"depends","felonies must be 5 years old","true","182","0",,"182",,,"true","12",,"0","0","0","182","0",,"0",,,,,,,,,,,"50","65","58","9","0","0","false","true","true","true","true","true","true","true",,"yes","1 pet per unit, cats and dogs, 35# restriction",,"Gated access","Ortega Elementary","Martin Middle","Eastside Memorial High School at Johnston","2018-01-01T00:00:00.000","2038-08-31T00:00:00.000",,,,,,,,,"0","true","true","true","0","POINT (-97.688633 30.262076)"
"3049","SOCO 121","121 Woodward St","Austin","TX","78704","30.229317","-97.7599","Multifamily",,,,"3","5124434444",,,"https://www.apartments.com/soco-121-austin-tx/l67nveg/",,,,,,,,,,,,,,,,,"52",,,"52",,,,,,,,,,,,,,,,,,,,,,,,"52",,,,,,,,,,,,"true",,"yes",,,,"Galindo Elementary","Lively Middle","Travis High","1992-01-01T00:00:00.000",,,,,,,,,,"0","true","false","false","0","POINT (-97.7599 30.229317)"
"2996","The Nine at Rio","2100 Rio Grande Street","Austin","TX","78705","30.284272","-97.745293","Multifamily",,"Scannell Development Company","Scannell Development Company","9","(737) 204-2650",,,"https://www.the9rio.com/","true","false","false","false","false","false","false",,"N/A",,,,,,,,"109",,,"11",,,,,,"0","0","0","11","0",,"0",,"0",,,,,,,,,,,,,,,"false","true","true","true","true",,,,,,,,,,,,"2019-08-26T00:00:00.000","2059-08-26T00:00:00.000","3873",,"0","0",,,,,"0",,"true",,,"POINT (-97.745293 30.284272)"
"3096","The Abali","4611 N I-35","Austin","TX","78722","30.304665","-97.71283","Multifamily",,,,"9","512-269-1189",,"Accolade Property Management","https://www.theabali.com/#!","false","false","false","false","false","false","false",,,,,,,,,,"56","0",,"51",,,,,,"6","0","23","22","0",,"0",,,,,,,,,,,,,,,,,"false","false","true","true","true","false","true","false",,,,,,"Maplewood Elementary School","Kealing Middle School","McCallum High School","2021-09-20T00:00:00.000","2061-09-20T00:00:00.000",,,,,,,,,"0","true","true",,,"POINT (-97.71283 30.304665)"
"2723","Lamar Union Apartments","1100 S Lamar Boulevard","Austin","TX","78704","30.25589943","-97.76290131","Multifamily",,"Greystar Real Estate Partners","Greystar Real Estate Partners","5","855-564-1387",,,"https://www.lamarunion.com/","false","false","false","false","false","false","false",,,"depends","Case-by-case","no",,"depends","No felonies; no violent misdemeanors","false","442","0",,"44","true",,"false",,,"0","0","0","44","0",,"0",,,,,"true","true","true",,,,,,,,,,,"true","true","true","true","true","false","false",,"yes","breed restrictions, 15 / mo","1/4 Mile","gates, keypads","Zilker Elementary","O. Henry Middle","Austin High","2015-01-01T00:00:00.000","2055-01-01T00:00:00.000","3605","Development Incentives, VMU","0","0",,"true","false","true","0","false","true",,,"POINT (-97.76290131 30.25589943)"
"2596","Pecan Hill Apartments","13000 Hymeadow Drive","Austin","TX","78729","30.46209908","-97.78949738","Multifamily",,,,"6","512-249-6899",,,"http://www.accessiblespace.org/pecan-hills-apartments","false","false","true","false","false","false","false",,,"depends","Case-by-case","depends","Case-by-case","depends","Case-by-case","true","24","0",,"24","true",,"false",,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,"true","true",,,,"true",,"yes",,,,"Forest North Elementary","Deerpark Middle","McNeil High",,,,"HUD Section 811;",,,,"true","false","false","0","false","false",,,"POINT (-97.78949738 30.46209908)"
"2687","Post South Lamar 2","1414 S Lamar Boulevard","Austin","TX","78704","30.25449944","-97.76260376","Multifamily",,"Post S Lamar II, LLC","Post S Lamar II, LLC","5","512-445-9797",,,"http://www.maac.com/texas/austin/post-south-lamar","false","false","false","false","false","false","false",,,"depends","Case by case","depends","Case by case","depends","Case by case","false","350","0",,"35","true",,"false",,,"0","0","0","35","0",,"0",,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"1/4 Mile",,"Zilker Elementary School","O. Henry Middle School","Austin High School","2018-01-01T00:00:00.000","2058-01-01T00:00:00.000","3610","Development Incentives, VMU","0","0",,"true","false","true","0","false","true",,,"POINT (-97.76260376 30.25449944)"
"2671","Elan Parkside Apartments","609 Clayton Lane","Austin","TX","78752","30.32369995","-97.71350098","Multifamily",,"Greystar","Greystar","4","512-598-5573",,,,"false","false","false","false","false","false","false",,,"depends",,"depends",,"depends","Case by case","false","309","0",,"32","true",,"false",,,"0","0","0","0","0",,"31",,,,,,,,,,,,,,,,,,"true","true","true","true","true","true","false",,,,,,"Reilly Elementary School","Webb Middle School","McCallum High School",,,"3832",,"0","0",,"false","false","true","0","false","true",,,"POINT (-97.71350098 30.32369995)"
"2472","Southwest Trails Apartments","8405 Old Bee Caves Road","Austin","TX","78735","30.25049973","-97.88749695","Individual and Multifamily",,"Central Texas/SWA Mutual Housing Corporation","Foundation Communities, Inc.","8","512-301-2442","Donna Hampton","donna.hampton@Foundcom.org","https://foundcom.org/housing/our-austin-communities/southwest-trails-apartments/","false","false","false","false","false","false","false",,,"no",,"depends","If for nonpayment, must be paid off","no","No felony in past 10 years, no more than 2 felonies ever, no misdemeanors 7 years, no violent crimes","true","160","0",,"160","true",,"true","16","true","0","0","81","79","0",,"0",,,,,"false","true","true","true","false","false","0","16","96","48","0","0","true","true","true","true","true","false","true","true",,"yes","Breed restrictions",,,"Oak Hill Elementary School","Small Middle School","Austin High School","2001-01-01T00:00:00.000","2020-01-01T00:00:00.000","3245","Foundation Communities (nonprofit, affordable housing); Housing Tax Credit; AHFC","0","500000","4","true","true","true","0","true","true",,,"POINT (-97.88749695 30.25049973)"
"2579","Bridge at Sweetwater","2323 Wells Branch Parkway","Austin","TX","78728","30.439585","-97.687227","Multifamily",,,,"0","512-253-4070","assistant@bridgeatsweetwater.com","AMP","https://www.bridgeatsweetwater.com/","false","false","false","false","false","false","false",,,"depends","no rental debt","depends","no rental debt","depends","case by case","false","152","0",,"23","true",,"true","0",,"31",,,,,,"45",,,,,"true","true","true",,,,"32","72","48","0","0","0","false","true","false","true","true","false","true","true",,"yes","max 2 pets, cats and dogs, max 50# with breed restrictions",,"no","Wells Branch","Deerpark","McNeil",,,,"Austin Affordable Housing Corporation; HUD Section 8",,,,"true","false","false","0","false","false","true","0","POINT (-97.687227 30.439585)"
"3026","Heritage Heights","1610 E 10th Street","Austin","TX","78702","30.266482","-97.723987","Single Family",,"Austin Inner-City Redevelopment Phase I, Ltd.","Unknown","1",,,,,,,,,,,,,,,,,,,,,"1","0",,"1",,,,,,"0","0","0","1","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1993-12-28T00:00:00.000","2023-12-28T00:00:00.000","5447",,"0","0","9% L.I.H.T.C.",,,,"0",,"true",,,"POINT (-97.723987 30.266482)"
"2355","1100 E 10th Street","1100 E 10th Street","Austin","TX","78702","30.26849937","-97.72930145","Single Family",,"Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","1","512-479-6275",,"Guadalupe Neighborhood Development Corporation","http://www.guadalupendc.org","false","false","false","false","false","false","false",,"GNDC gives the highest priority to families with generational ties to the target neighborhoods","depends","Case by case (follows HACA policies)","depends","Case by case (follows HACA policies)","depends","Austin/Travis County Reentry Roundtable look-back recommendations","true","1","0",,"1","true",,"true",,,"0","0","0","0","0",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mathews Elementary School","O. Henry Middle School","Austin High School","2001-01-01T00:00:00.000","2021-01-01T00:00:00.000","3311",,"0","25000",,"false","false","true","0","false","true",,,"POINT (-97.72930145 30.26849937)"
"2557","E6","2400 E 6th Street","Austin","TX","78702","30.25979996","-97.71600342","Multifamily",,"AE6 Apartments, LLC","AE6 Apartments LLC","3","512-469-0400","e6@greystar.com","Greystar","www.livee6.com","false","false","false","false","false","false","false",,"All SMART housing units are studio apartments","depends","Rental debt must be paid off","no",,"depends","Applicants will be denied if they have a history of violent criminal activity","false","208","0",,"21","true",,"false",,,"0","0","0","0","0",,"21",,,,,"true","true","true",,,,,,,,,,"false","true","true","true","true",,,,,"yes",,"1/2 Mile",,"Zavala Elementary","Martin Middle","Eastside Memorial HS at Johnston","2018-01-01T00:00:00.000","2058-01-01T00:00:00.000","3619","Development Incentives, VMU","0","0",,"true","false","true","0","false","true",,,"POINT (-97.71600342 30.25979996)"
"2349","2113 Salina Street","2113 Salina Street","Austin","TX","78722","30.28249931","-97.72260284","Single Family",,"Blackland Community Development Corporation","Blackland Community Development Corporation","1","512-220-8751",,"Blackland Community Development Corporation","https://www.blacklandcdc.org/housing/","false","false","false","false","false","false","false",,"Waitlist is currently closed. May open soon.","yes",,"yes",,"depends","No sexual offenses. Violent crimes must be 10 years old but can be negotiable","true","1","0",,"1","true",,"true",,,"0","0","1","0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell Elementary School","Kealing Middle School","McCallum High School","2003-01-01T00:00:00.000","2023-01-01T00:00:00.000","3282",,"0","36666.7",,"false","false","true","0","false","true",,,"POINT (-97.72260284 30.28249931)"
"2990","2502 Nueces Street","2502 Nueces Street","Austin","TX","78705","30.289642","-97.743338","Multifamily",,"Lincoln Ventures, LLC","Lincoln Ventures, LLC","9",,,,,,,,,,,,,,,,,,,,,"46",,,"5",,,,,,"0","0","0","5","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-09-11T00:00:00.000","2057-09-11T00:00:00.000","3754",,"0","0",,,,,"0",,"true",,,"POINT (-97.743338 30.289642)"
"2685","Corazon","1000 E 5th Street","Austin","TX","78702","30.26399994","-97.73210144","Multifamily",,"Corazon Urban MF-East, LP","Corazon Urban MF-East, LP","3","512-792-3488",,,"https://www.corazonatxapartments.com/","false","false","false","false","false","false","false",,,"yes","Rental debt must be paid off","no",,"yes","No violent misdemeanors; no felonies","false","332","0",,"35","true",,"false",,,"0","0","0","35","0",,"0",,,,,,"true","true",,,,,,,,,,,"true","true","true","true","true","false","false",,"yes","2 max; no breed restrictiosn","<1/2es",,"Sanchez Elementary","Martin Middle","Austin High","2015-01-01T00:00:00.000","2055-01-01T00:00:00.000","3620","Development Incentives, TOD","0","0",,"true","false","true","0","false","true",,,"POINT (-97.73210144 30.26399994)"
"2634","Acclaim at South Congress","701 Woodward Street","Austin","TX","78704","30.22540092","-97.75209808","Multifamily",,,,"3","512-326-8588","acclaimatsouthcongress@avanath.com",,"https://acclaimatsouthcongress.com/","false","false","false","false","false","false","false",,,"depends","How old, recent will affect","depends","Recent","depends","How old, other","true","280",,,"252","true",,"true","39","true",,,,"112",,,"140",,,,,"false","true","true","true","false","false","0","48","152","80","0","0","true","true","true","true","true","false","true","true",,"yes","Up to 2 pets allowed; weight restricted to 40 lbs or less; additional deposit and monthly fees apply per pet",,,"Galindo Elementary School","Fulmore Middle School","Travis High School","2001-08-01T00:00:00.000","2021-08-01T00:00:00.000",,"Housing Tax Credit Program; HUD Section 8",,,"4","true","true","false","0","true","true",,,"POINT (-97.75209808 30.22540092)"
"2540","Lakeside Engineering - Duplexes","1125 Walton Lane","Austin","TX","78721","30.25939941","-97.68730164","Duplex",,"Lakeside Engineering","Lakeside Engineering","3",,,,,"false","false","false","false","false","false","false",,,,,,,,,,"4","0",,"2","true",,,,,"0","0","0","0","0",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ortega","Martin","Eastside Memorial","2017-01-01T00:00:00.000","2022-01-01T00:00:00.000","5243",,"0","0",,"false","false","true","0","false","true",,,"POINT (-97.68730164 30.25939941)"
