"commodity","commodity_description","extended_description","quantity","unit_of_measure","unit_of_meas_desc","unit_price","itm_tot_am","master_agreement","contract_name","purchase_order","award_date","vendor_code","lgl_nm","ad_ln_1","ad_ln_2","city","st","zip","ctry","data_build_date"
"39330570010","BEVERAGE ELECTROLYTE GATORADE POWDER STICK FRUIT","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 6/26/2018","80","PK","Pack","4.17","333.6","MA7400GC150000004","Grainger material for AWWBSC","DO220018061111521","2018-06-11T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"20003","CLOTHING: ATHLETIC / CASUAL / DRESS / UNIFORM / WTHR / WORK","Master Agreement for PARD for various sizes & style of t-shirt and  caps    202 Ea. T-shirts @ $4.67 ea.  82 ea. T-Shirts @ $4.89 ea.  26 ea. T-shirts @ $6.28 ea.  Quote # 6610  Quote Date: 09/06/13  PARD Contact person is Eric Richardson @ 512-339-0016","0",,,"0","163.28","MA8600GA090000156","t-shirts","DO860014010705946","2014-01-07T00:00:00.000","AUS0485500","AUSTIN SCREEN PRINTING L P","4204 MEDICAL PARKWAY",,"AUSTIN","TX","78756-3310","US","2022-09-05T00:00:00.000"
"67006100001","COMPOUND PIPE JOINT SCREW PIPE 1/2 PT CAN","RC LN___ QTY DEL___ P/F___ B/O____ DEL DATE________","12","EA","Each","6.71","80.52","MA7400GC110000003","material needed at awgbsc","DO220013011006618","2013-01-10T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"72553","Telephone Dialing and Answering Apparatus","Phonemaster Gold system with 12-lines and Extended Voice circuit Card or Brick Appliance Warranty Agreement. Invoice 12045","0",,,"0","1695","MA9100NS090000086","Phone Master Maintenance and Support-2010-2011","DO910010072726810","2010-07-27T00:00:00.000","USN8302391","US NETCOM CORP INC","4710 E 32ND ST",,"JOPLIN","MO","64804","US","2022-09-05T00:00:00.000"
"45044121003","WATER COOLER PLASTIC W/PRESSURE FIT LID 5 GALLONS","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________","10","EA","Each","31.94","319.4","MA7400GC130000008","VMI order for Glen Bell warehouse","DO220017030908296","2017-03-09T00:00:00.000","MSC6003170","SID TOOL CO INC","121 Interpark Blvd Ste 1203",,"SAN ANTONIO","TX","78216","US","2022-09-05T00:00:00.000"
"54090300001","STAKES,WOOD, 24 IN X 1 IN X 2 IN","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________","480","EA","Each","0.7","336",,"Non contract items for Webberville","PO220017011001097","2017-01-10T00:00:00.000","ACE7163805","HAVERDA ENTERPRISES INC","5005 E BEN WHITE BLVD",,"AUSTIN","TX","78741-7301","US","2022-09-05T00:00:00.000"
"65930401001","CONNECTORS BRASS U-BRANCH COMPRESSION 1IN X3/4X3/4 MIP","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________","10","EA","Each","31.07","310.7","MA2200GA130000084","Brass for Webberville warehouse","DO220017011205789","2017-01-12T00:00:00.000","VC0000100932","TECHLINE PIPE LP","2259 CR 108",,"Hutto","TX","78634","US","2022-09-05T00:00:00.000"
"3054258","PLOTTER SUPPLIES, ENGINERING, XEROX OR EQUAL",,"4","EA","Each","26.98","107.92",,"BSC Plotter paper","PO550011101000199","2011-09-30T00:00:00.000","KNO7154715","KNOX CO (THE)","6302 CARSON RIDGE UNIT A",,"AUSTIN","TX","78741","US","2022-09-05T00:00:00.000"
"5154584","PARTS, TORO MOWER (TORO OR EQUAL)","SOLID SMOOTH TIRES FOR UNIT #4403  6EACH @ 57.58= $345.48","6","EA","Each","57.58","345.48",,"SOLID SMOOTH TIRES","PO810013083006223","2013-08-30T00:00:00.000","HIL8312370","HCOP LLC","12014 HWY 290 W",,"AUSTIN","TX","78737-2815","US","2022-09-05T00:00:00.000"
"45037","Hardware Accessories: Mounts, Patches, Plates, Sea","1100W AC Config 1 Secondary Power Supply  PWR-C1-1100WAC/2  27894 - Quote #AAAQ45457-02 - Contract #DIR-TSO-2542","41","EA","Each","1064","43624","MA5600NC180000001","Equipment for Network Upgrade","DO560018051610592","2018-05-16T00:00:00.000","VS0000031769","Netsync Network Solutions","2500 West Loop South #510",,"Houston","TX","77027","US","2022-09-05T00:00:00.000"
"03778","Souvenirs: Promotional, Advertising, etc.",,"0",,,"0","714","MA1500GA140000104","PR1098 AND PR1057 COOLER TOTES AND TOTE BAGS","DO830018073113715","2018-07-31T00:00:00.000","V00000902630","World Of Promotions","1310 Louis Ave",,"ELK Grove Village","IL","60007","US","2022-09-05T00:00:00.000"
"71598","BOOKS, LIBRARY","Purchase of adult and juvenile books","0",,,"0","132","MA8500GA070000063","Ingram, Books, Watershed/GF, (15)","DO850013051513856","2013-05-15T00:00:00.000","ING7130330","INGRAM LIBRARY SERVICES INC","ONE INGRAM BLVD.",,"LA VERGNE","TN","37086-1986","US","2022-09-05T00:00:00.000"
"34060105012","HYD PART KENNEDY K81A 5-1/4 HOSE NOZZLE 2IN #K8142","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 5/21/2018","4","EA","Each","95.79","383.16","MA2200GA170000023","CM material for AWGBSC","DO220018050410138","2018-05-04T00:00:00.000","HUG8319237","Core & Main LP","1301 WELLS BRANCH PKWY",,"PFLUGERVILLE","TX","78660","US","2022-09-05T00:00:00.000"
"48516100001","CLEANER GENERAL PURPOSE LIQUID 32 OZ PLASTIC BTL","RC LN_______QTY DEL_______P/F_____B/O_____DEL DATE___________","12","CASE","Case","40.82","489.84",,"material needed at wbsc","PO220014060903978","2014-06-10T00:00:00.000","GUL2165000","GULF COAST PAPER CO INC","519 Tradesmen Park",,"Hutto","TX","78634","US","2022-09-05T00:00:00.000"
"20092","Work Clothes","QUOTE # 13437316","0",,,"0","1787.18","MA8700GA140000116","HB: UNIFORMS","DO220019090414932","2019-09-04T00:00:00.000","V00000952876","GALLS LLC","1340 Russell Cave Road",,"Lexington","KY","40505","US","2022-09-05T00:00:00.000"
"89074","TRANSMITTERS (PRESSURE, FLOW, LEVEL, ETC.)","PART#C-25-N2-0-0","1","EA","Each","88.85","88.85",,"Flowmeter,Transducers,Cables,  Brackets","PO220014031302672","2014-03-13T00:00:00.000","LON7149135","LONE STAR INT'L CORP","PO BOX 311296",,"NEW BRAUNFELS","TX","78131-1296","US","2022-09-05T00:00:00.000"
"47587771036","Rusch Slick Set Endotrachael Tube  Rusch Slick Set # 1500-3","A036  Flexi-Set Endotrachael Tube with stylet inside.  Uncuffed. 3.5 mm inside diameter.  140mm in length.  RUSCH (TELEFLEX)  Item Number   506535","5","EA","Each","3.86","19.3","MA9300GA120000098","medical supplies","DO930014080118039","2014-08-01T00:00:00.000","SOU7052910","SOUTHEASTERN EMERGENCY EQUIPMENT","PO BOX 1196",,"WAKE FOREST","NC","27588-1196","US","2022-09-05T00:00:00.000"
"67070111005","VALVE BALL BRONZE 3/4IN.W/BRASS STEM&CHROMEPLATED BRASS BALL","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 4/26/2018","5","EA","Each","14.87","74.35","MA7400GC150000004","Grainger material for AWWBSC","DO220018041209248","2018-04-12T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"72574","Two-Way Radio, Portable, Including Vehicle Radio R","APX4000 Radio SECURITY  CODE PLUG","7","EA","Each","2731","19117","MA7400S011253","MOTOROLA ORDER FOR ACC $106,171.30   SEE ATTACHED","DO640015121704985","2015-12-17T00:00:00.000","MOT3322000","MOTOROLA SOLUTIONS INC","6500 RIVER PLACE BLVD BLDG #7","MD-RP-1A","AUSTIN","TX","78730","US","2022-09-05T00:00:00.000"
"02033","Garden Tractors, Cultivators, and Plows","WPD 1648  BUYBOARD #515-16","1","EA","Each","26185.08","26185.08","MA7800GC180000001","FY19 EKA Government Sales","DO780019042909668","2019-04-29T00:00:00.000","V00000912218","Earle Kinlaw Asso., Inc.","P.O. Box 932",,"Grayson","GA","30017","US","2022-09-05T00:00:00.000"
"20811","Application Software, Microcomputer","Annual Maintenance, Licenses, and Hosting Fees","0",,,"0","245633.77","MA5600NA150000090","20012 - Event Booking System Implementation & year 1 fees","DO560015062315960","2015-06-23T00:00:00.000","V00000917532","Ungerboeck Systems International Inc.","100 Ungerboeck Park",,"O'Fallon","MO","63368","US","2022-09-05T00:00:00.000"
"39334","Candy, Confectionery and Marshmallows","8 Tubs Pepper mint puffs","8","TUB","Tub","10.75","86",,"Individual Wrapped Candy","PO110011051205117","2011-05-12T00:00:00.000","CPI8310766","CPI FOODS INC","4744 GRETNA",,"DALLAS","TX","75207","US","2022-09-05T00:00:00.000"
"19085","Sodium Phosphates and Polyphosphates","Davis - 5020/2200/6021/7134  Ullrich 5020/2200/6031/7134  Sodium Hex Phosphates and Polyphosphates/ULLRICH WTP","0",,,"0","50050","MA2200GA090000100","Sodium Hex Phosphates and Polyphosphates/ULLRICH WTP","DO220012060515233","2012-06-05T00:00:00.000","ARM8318513","ARMSTRONG WATER TECHNOLOGY INC","9595 SIX PINES DR STE 8210",,"THE WOODLANDS","TX","77380","US","2022-09-05T00:00:00.000"
"20092","Work Clothes","FR Shirt Invoice # INV0486024.","0",,,"0","269.75","MA1100GA090000083","FR Shirts, GA090000083, GT Distributors","DO110014040110776","2014-04-01T00:00:00.000","GTD2150750","GT DISTRIBUTORS INC","PO BOX 16080",,"AUSTIN","TX","78761-6080","US","2022-09-05T00:00:00.000"
"2001650","JACKETS, ALL WEATHER",,"4","EA","Each","36","144",,"Jackets for Facilties   MAX PO# 2926","PO810012112601084","2012-11-26T00:00:00.000","MIL3235500","MILLER UNIFORMS & EMBLEMS INC","650 CANION ST",,"AUSTIN","TX","78752-3510","US","2022-09-05T00:00:00.000"
"4051835","GASOLINE, JET FUEL","Fuel, Jet 8, for APD EC120 Aircraft   Second week 5/17/2010 - 5/23/2010","0",,,"0","1824",,"Fuel, Jet 8, for EC120 Aircraft","PO870010051706524","2010-05-17T00:00:00.000","VS0000014484","Atlantic Aviation Inc","4309 General Aviation Ave",,"Austin","TX","78719","US","2022-09-05T00:00:00.000"
"4759580","TUBES AND CAPS, CAPILLARY, BLOOD COLLECTION","item 510039","6","BOX","Box","32.47","194.82",,"23gx3/4 safety needle","PO930015022502086","2015-02-25T00:00:00.000","GEN2007500","MCKESSON MEDICAL-SURGICAL INC","P.O. Box 933027",,"Atlanta","GA","31193-3027","US","2022-09-05T00:00:00.000"
"2698060","INFLUENZA VACCINE","INFLUENZA VACCINE for 2012 Batch. Product 392-15. 10-dose vials. QTY 20 vials. Contact Michael Gonzales. Order #10297229.","0",,,"0","1054.6","MA7400GC100000007","Vaccines","DO910013100200377","2013-09-30T00:00:00.000","AVE7168005","SANOFI PASTEUR INC","DISCOVERY DR",,"SWIFTWATER","PA","18370-0187","US","2022-09-05T00:00:00.000"
"20464","Network Components: Adapter Cards, Bridges, Connec","Brocade Essential Direct Support Remote Support  technical support - 1 year","0",,,"0","62",,"#16467-Brocade for new MOrris Williams Pro Shop","PO560012120301235","2012-12-03T00:00:00.000","COM7062925","INSIGHT PUBLIC SECTOR INC","6820 S HARL AVE",,"TEMPE","AZ","85283-4318","US","2022-09-05T00:00:00.000"
"72582","Two-Way Radio Supplies, Parts, and Accessories","TNC/F - SMA/M Adapter","20","EA","Each","5.01","100.2","MA6400GA110000013","TESSCO $5359.68 SEE ATTACHED","DO640013110803084","2013-11-08T00:00:00.000","TES8311882","TESSCO INC","11126 MCCORMICK RD",,"HUNT VALLEY","MD","21031-1404","US","2022-09-05T00:00:00.000"
"6305650","PAINT, INTERIOR, ENAMEL, FLAT",,"2","CAN","Can","122.99","245.98",,"Apr. 2012 - Purchase of Paint for 411 Chicon - WO 124705.5","PO740012050304481","2012-05-03T00:00:00.000","CLE8311044","CLEMENT'S PAINT & DECORATING INC","1211 W 6th St, Ste 900",,"AUSTIN","TX","78703","US","2022-09-05T00:00:00.000"
"67033160003","COUPLING BRASS 1 IN","RC LN___ QTY DEL___ P/F___ B/O____ DEL DATE________","10","EA","Each","9.13","91.3","MA7400GC110000003","material needed at awgbsc","DO220013041712279","2013-04-17T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"0600000","AUTOMOTIVE MAINTENANCE ITEMS AND REPAIR/REPLACEMEN",,"4","EA","Each","4.4","17.6",,"Auto Parts for Shop PM's","PO810012030803437","2012-03-08T00:00:00.000","VC0000100885","AUTOZONE STORES INC DBA AUTOZONE INC","123 FRONT ST",,"MEMPHIS","TN","38101","US","2022-09-05T00:00:00.000"
"67039120007","ELBOW PVC SCHED 40 90 DEG 2 IN","RC LN_______QTY DEL______P/F_____B/O_____DEL DATE__________","25","EA","Each","0.732","18.3","MA2200GA120000058","material needed at awgbsc","DO220013071217361","2013-07-12T00:00:00.000","FER1841250","FERGUSON ENTERPRISES INC","504 INDUSTRIAL BLVD",,"AUSTIN","TX","78745-1210","US","2022-09-05T00:00:00.000"
"84070","Video Camera-Recorders, Accessories and Parts (Por","Camcorder and accessories to replace outdated equipment: 32 ea San Disk 64 GB Extreme Pro Media Card @ $19.79 = $633.28","32","EA","Each","19.79","633.28",,"Camcorder and accessories to replace outdated equipment","CT870020081801019","2020-08-18T00:00:00.000","BHP6052500","B & H FOTO & ELECTRONICS CORP","420 9TH AVE",,"NEW YORK","NY","10001-2404","US","2022-09-05T00:00:00.000"
"22018351001","GAUGE PRESSURE 2-1/2 DIAL 1/4 NPT 160 PSI","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____","5","EA","Each","17.21","86.05","MA7400GC190000004","msc material for awwbsc","DO220020072711502","2020-07-27T00:00:00.000","MSC6003170","SID TOOL CO INC","121 Interpark Blvd Ste 1203",,"SAN ANTONIO","TX","78216","US","2022-09-05T00:00:00.000"
"20811","Application Software, Microcomputer","28026-Snagit Software","3","EA","Each","36.99","110.97",,"GOV SNAGIT software-Law","PO560018060402261","2018-06-04T00:00:00.000","PCM8313397","PCMG INC","14120 Newbrook Dr.","Suite 100","Chantilly","VA","20151","US","2022-09-05T00:00:00.000"
"7452114","ASPHALTIC CONCRETE, HOT MIX, IN ACCORDANCE WITH IT",,"17","TON","Ton","53.75","913.75","MA6200GA120000082","APAC Texas/ Hot Mix/ various sections","DO620018100800737","2018-10-08T00:00:00.000","VC0000102792","Texas Materials Group, Inc.","1320 Arrow Point Dr","Suite 600","Cedar Park","TX","78613","US","2022-09-05T00:00:00.000"
"44519","Concrete Tools and Accessories (Not Otherwise Clas",,"36","EA","Each","1","36",,"ACE/LUMBER/CONCRETE/FISCHER","PO620012021002857","2012-03-05T00:00:00.000","ACE7163805","HAVERDA ENTERPRISES INC","5005 E BEN WHITE BLVD",,"AUSTIN","TX","78741-7301","US","2022-09-05T00:00:00.000"
"0555444","LIGHTS, EMERGENCY","LSTICK-13W8-B-RAB TOMAR LIGHT STICK","75","EA","Each","441.38","33103.5","MA6400GA200000040","TOMAR $179,009.45 WO530775","DO640021041307089","2021-04-13T00:00:00.000","TOM4660250","TOMAR ELECTRONICS INC","2100 W OBISPO AVE",,"GILBERT","AZ","85233-3401","US","2022-09-05T00:00:00.000"
"20085","Uniforms, Blended Fabric","Uniform Rental & Laundry Service-Yard Trimmings Crews","0",,,"0","250.95","MA7400NA130000062","Uniform Laundry Services-Yard Trimmings","DO150013103102514","2013-10-31T00:00:00.000","UNI8303823","UNIFIRST HOLDINGS, INC","6000 Bolm Rd.",,"AUSTIN","TX","78721-3631","US","2022-09-05T00:00:00.000"
"20454","Microcomputers, Handheld, Laptop, and Notebook","5401 CTM Standard","1","EA","Each","1087.19","1087.19","MA1100NC170000021","Laptop and Equipment for new FTE - ARR","DO560020070710810","2020-07-07T00:00:00.000","DEL1512250","DELL MARKETING LP","Dell, Inc.","One Dell Way","ROUND ROCK","TX","78682-0001","US","2022-09-05T00:00:00.000"
"2078726","CARTRIDGES, MAGNETIC DATA, DIGITAL",,"7680","EA","Each","0.2","1536",,"MAGNETS FOR BIN LABELS","PO810010100800223","2010-10-13T00:00:00.000","LAI7086445","LAIRD PLASTICS INC","2200 DENTON DR STE 103",,"AUSTIN","TX","78758-4519","US","2022-09-05T00:00:00.000"
"89044321002","METER, COLD WATER SIZE 3/4 INCH","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________    Serial# 10043023-10043310","288","EA","Each","73.47","21159.36","MA2200GA130000053","Water meters for Webberville warehouse","DO220017040309330","2017-04-04T00:00:00.000","BAD0545000","BADGER METER INC","P.O. BOX 245036",,"MILWAUKEE","WI","53224-9536","US","2022-09-05T00:00:00.000"
"10021","Freight and Cargo Containers (Shipping) (See Class","Camacho Acty Ctr  / Monthly Rental  /Contract #108821842 / JS40LWS0622/ Jan. 2013","0",,,"0","116","MA8600GA080000112","Mobile Mini / Monthly Rental / Camacho","DO860012102201839","2012-10-22T00:00:00.000","MOB8313557","MOBILE MINI I, INC.","7420 S KYRENE RD STE 101",,"TEMPE","AZ","85283-4610","US","2022-09-05T00:00:00.000"
"34028100001","EXTINGUISHER FIRE DRY CHEMICAL 2-1/2 LB","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________","1","EA","Each","32.98","32.98","MA7400GC150000004","Grainger keep stock order for Glen Bell warehouse","DO220017072513973","2017-07-25T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"54047105002","LUMBER NO. 2 YELLOW PINE 1 X 6 X 10 FT","RC LN____ QTY DEL_____ P/F_____ B/O_____ DEL DATE_______","25","EA","Each","4.13","103.25",,"material needed at awgbsc","PO220012073006051","2012-07-30T00:00:00.000","ACE7163805","HAVERDA ENTERPRISES INC","5005 E BEN WHITE BLVD",,"AUSTIN","TX","78741-7301","US","2022-09-05T00:00:00.000"
"57076","Steel, Reinforcing, Bars and Rods","WR145252   LYYTON SPRINGS SUB.  REBAR      BETO REYES","1920","EA","Each","1.3","2496","MA6200GA170000011","REBAR","DOM1100MAX95380","2020-09-28T00:00:00.000","HAG8308556","Vallen Distribution Inc.","12135 Esther Lama Suite F-1",,"El Paso","TX","79936","US","2022-09-05T00:00:00.000"
"20092","Work Clothes",,"0",,,"0","12531.85","MA1100GA150000092","Arc Rated Clothing,  Safety Supply-FY19 encumbrance","DO110019022006842","2019-02-20T00:00:00.000","SAF4069750","SAFETY SUPPLY INC","11827 TECH COM RD STE 114",,"SAN ANTONIO","TX","78233-6015","US","2022-09-05T00:00:00.000"
"34564450004","GLASSES SAFETY BLACK/GRAY FRAME SMOKE LENS, ANTI/FOG","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____","72","EA","Each","3.68","264.96","MA7400GC150000004","Grainger material for awgbsc","DO220018110602632","2018-11-06T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"54523","Impact Tools, Air Powered (Not Road Building)","WATTS 909M1QTRP - 2"" - #1 SHUT OUT VALVE WITH TEST COCK, LEAD FREE - 2 PCS AT $121.08 EA","0",,,"0","242.16","MA7400GC130000008","WATTS 909M1QTRP","DO220018020906593","2018-02-09T00:00:00.000","BEA0622750","APPLIED INDUSTRIAL TECHNOLOGIES INC","4616 W Howard Ln Ste 965",,"AUSTIN","TX","78728-6326","US","2022-09-05T00:00:00.000"
"03145","Filters, Air Conditioning/Furnace (Disposable Type","Air Conditioning and Heating HVAC Air Filters 20"" X 20"" X 1""","96","EA","Each","3.13","300.48","MA8100GA140000024","HVAC Air Filters for ABIA  MAX PO# 7603 PR # 5640","DO810016120503751","2016-12-05T00:00:00.000","V00000938735","Camfil USA, Inc.","3101 Longhorn Blvd.","Suite 114","Austin","TX","78758","US","2022-09-05T00:00:00.000"
"48586103001","SOAP HAND LIQUID DISPENSER TY","RC LN_____ QTY DEL_____ P/F____ B/O_____ DEL DATE_________","5","CASE","Case","25.6","128",,"MATERIAL NEEDED AT WBSC","PO220011101000198","2011-10-10T00:00:00.000","GUL2165000","GULF COAST PAPER CO INC","PO BOX 6080",,"AUSTIN","TX","78762-6080","US","2022-09-05T00:00:00.000"
"34532690005","REFILLS FIRST AID KIT OUTDOOR BURN JEL","RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE_________","1","PK","Pack","14.96","14.96","MA7400GC150000004","Material for Webberville Store Room","DO220016010505700","2016-01-05T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"83240130001","TAPE ELECTRIC 3/4 IN X 66 FT ALL WEATHER","2A227  RC LN____ QTY DEL___ P/F____ B/O____ DEL DATE______","50","RL","Roll","3.88","194","MA7400GC090000005","material needed at awbsc","DO220009102102054","2009-10-21T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"54023","Lumber, Hardwood, All Kinds",,"0",,,"0","1690.89",,"Ace Contractors/RBustos/lumber","PO620021101800109","2021-10-18T00:00:00.000","ACE7163805","HAVERDA ENTERPRISES INC","5005 E BEN WHITE BLVD",,"AUSTIN","TX","78741-7301","US","2022-09-05T00:00:00.000"
"63066101003","PAINT MARKING ASPHALT/CONCRETE WHITE","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________","120","EA","Each","2.23","267.6","MA7400GC130000008","Materials needed at Glen Bell warehouse","DO220015040111055","2015-04-01T00:00:00.000","MSC6003170","SID TOOL CO INC","121 Interpark Blvd Ste 1203",,"SAN ANTONIO","TX","78216","US","2022-09-05T00:00:00.000"
"67091","Water Heaters, Commercial","Hot water heater","1","EA","Each","307.98","307.98",,"Hot water heater","PO810009101200331","2009-10-12T00:00:00.000","FER1841250","FERGUSON ENTERPRISES INC","PO BOX 17247",,"AUSTIN","TX","78760-7247","US","2022-09-05T00:00:00.000"
"67033140014","TEE BRASS 1/4 X 1/4 X 1/4 IN","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________","12","EA","Each","2.46","29.52","MA2200GA140000033","Brass parts for Glen Bell warehouse","DO220016110902704","2016-11-09T00:00:00.000","V00000909953","Texas Irrigation Supply","16813 Joe Barbee Drive",,"Round Rock","TX","78664","US","2022-09-05T00:00:00.000"
"20084201043","JEAN BLUE MENS SIZE 46 X 30","PD60PW Jean Blue Mens Size 46 X 30","5","PR","Pair","11.55","57.75","MA7400GC120000002","Blue Jeans (Backorders)","DO740012040611713","2012-04-06T00:00:00.000","VC0000102859","SERVICEWEAR APPAREL INC","7135 CHARLOTT PIKE STE 100",,"NASHVILLE","TN","37209","US","2022-09-05T00:00:00.000"
"48554","Floor Polishes and Waxes, Floor Sealer, and Dust M",,"39","EA","Each","63.84","2489.76",,"I-Shine Floor Wax  MAX PO# 2014","PO810011120201361","2011-12-02T00:00:00.000","GUL2165000","GULF COAST PAPER CO INC","PO BOX 6080",,"AUSTIN","TX","78762-6080","US","2022-09-05T00:00:00.000"
"80072","Shoes, Safety Toe","FY14","0",,,"0","36448.75","MA2200GA120000005","AWU Safety Footwear for employees FY14","DO220013100200264","2013-10-10T00:00:00.000","SAF8312582","SAFETY SHOE DISTRIBUTORS L L P","7425 BURNET RD",,"AUSTIN","TX","78757-2244","US","2022-09-05T00:00:00.000"
"65512","CAMERAS, VIDEO, FOR USE IN POLICE VEHICLES","Havis  CF31 Dual Pass Thru Docking station","333","EA","Each","535","178155","MA5600GC110000012","1112240  Panasonic Arbitrator 360 cameras, DVRs, Services","DO560011091625219","2011-09-16T00:00:00.000","COM7062925","INSIGHT PUBLIC SECTOR INC","2525 BROCKTON STE 390",,"AUSTIN","TX","78758","US","2022-09-05T00:00:00.000"
"06575","Refuse/Garbage Collection Bodies and Parts",,"1","EA","Each","3262.87","3262.87",,"Fox Truck - Permco single Remote Unloader #M006-GSP","PO780022060801902","2022-06-08T00:00:00.000","V00000923185","Romie Chester Fox Jr","965 FM 1516 S",,"San Antonio","TX","78263","US","2022-09-05T00:00:00.000"
"7452114","ASPHALTIC CONCRETE, HOT MIX, IN ACCORDANCE WITH IT",,"830","TON","Ton","58.17997","48289.38","MA6200GA080000118","Apac/Hot Mix","DO620012020107462","2012-02-01T00:00:00.000","VC0000102792","APAC-TEXAS INC","1 Chisholm Trail Ste 450",,"Round Rock","TX","78681","US","2022-09-05T00:00:00.000"
"72582","Two-Way Radio Supplies, Parts, and Accessories","Keypad Ltd [7585776c02]","20","EA","Each","14.13","282.6","MA6400GA120000043","RZ COMMUNCATIONS $ 11,421.45 SEE ATTACHED","DO640016110102228","2016-11-01T00:00:00.000","VC0000102824","RZ COMMUNICATIONS INC","1400 SMITH RD STE 101B",,"AUSTIN","TX","78721-3563","US","2022-09-05T00:00:00.000"
"8408428","CAMERA, VIDEO SURVEILLANCE (INDOOR-CLOSE QUARTER)",,"0",,,"0","4187.15",,"Nov. 2011 - DVR Installation at Municipal Building","PO740011111801145","2011-11-18T00:00:00.000","SIM8304509","SIMPLEX GRINNELL L P","1608 ROYSTON LN BLDG 1",,"ROUND ROCK","TX","78664-9508","US","2022-09-05T00:00:00.000"
"20045321010","RAINCOAT PVC/NYLON W/DET HOOD LIME GREEN 48 IN. LONG MEDIUM","RC LN___ QTY DEL____ P/F___ B/O____ DEL DATE_______","6","EA","Each","14.92","89.52","MA7400GA080000195","material needed at awgbsc","DO220013061315753","2013-06-13T00:00:00.000","SEC8308065","SECURITY SAFETY & SUPPLY INC","PO BOX 755",,"PORT ALLEN","LA","70767","US","2022-09-05T00:00:00.000"
"47599","MEDICAL, DENTAL AND LAB SUPPLY PER PRICE AGREEMENT",,"0",,,"0","8022","MA9100NA160000156","medical supplies - emergency patient care","DO930022060208468","2022-06-02T00:00:00.000","BOU8303524","BOUND TREE MEDICAL L L C","5000 Tuttle Crossing Blvd",,"DUBLIN","OH","43016","US","2022-09-05T00:00:00.000"
"72582","Two-Way Radio Supplies, Parts, and Accessories","Dual Band 2.4/4.9 MHz Phantom Antenna NMO","20","EA","Each","30.18","603.6","MA6400GA110000013","TESSCO $3028.82  SEE ATTACHED","DO640012120404415","2012-12-04T00:00:00.000","TES8311882","TESSCO INC","11126 MCCORMICK RD",,"HUNT VALLEY","MD","21031-1404","US","2022-09-05T00:00:00.000"
"47599","MEDICAL, DENTAL AND LAB SUPPLY PER PRICE AGREEMENT",,"0",,,"0","6737.2","MA9100NA160000156","medical supplies - emergency patient care for stock","DO930019100300499","2019-10-03T00:00:00.000","BOU8303524","BOUND TREE MEDICAL L L C","5000 Tuttle Crossing Blvd",,"DUBLIN","OH","43016","US","2022-09-05T00:00:00.000"
"0555444","LIGHTS, EMERGENCY","Whelen-8 LED Traffic Advisor-No Controller","1","EA","Each","374.29","374.29","MA6400GA140000096","GT DISTRIBUTORS $652.69 SEE ATTACHED","DO640014112503977","2014-11-25T00:00:00.000","GTD2150750","GT DISTRIBUTORS INC","PO BOX 16080",,"AUSTIN","TX","78761-6080","US","2022-09-05T00:00:00.000"
