"master_subject_id","date_occurred","location","subject_sex","apd_race","subject_resistance","subject_effects","x_coordinate","y_coordinate","council_district","zip","census_tract","county"
"459746778: 20183350159","2018-12-01T00:00:00.000","4323 S IH 35 SVRD NB","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3111631","10050167","2","78744","24.11","TRAVIS COUNTY"
"96862506: 20183350710","2018-12-01T00:00:00.000","2200 POST RD","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3111756","10060975","9","78704","23.08","TRAVIS COUNTY"
"459746361: 20183350194","2018-12-01T00:00:00.000","316 E 6TH ST","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3115313","10070574","9","78701","-","TRAVIS COUNTY"
"459746475: 20183350210","2018-12-01T00:00:00.000","11500 ROCK ROSE AVE","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119460","10119310","7","78758","-","TRAVIS COUNTY"
"165032467: 20183351475","2018-12-01T00:00:00.000","9300 S IH 35 SVRD SB","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3100423","10033116","5","78748","-","TRAVIS COUNTY"
"459746486: 20183351881","2018-12-01T00:00:00.000","509 E 6TH ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115862","10070196","9","78701","11","TRAVIS COUNTY"
"459659984: 20183341964","2018-11-30T00:00:00.000","AIRPORT BLVD / GOODWIN AVE","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128997","10071111","1","78721","-","TRAVIS COUNTY"
"180946293: 20183341895","2018-11-30T00:00:00.000","1908 WEST LOOP","F","B","DEFENSIVE RESISTANCE","MINOR INJURY","3121142","10108800","4","78758","18.2","TRAVIS COUNTY"
"219808740: 20183342068","2018-11-30T00:00:00.000","1115 W 9TH ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3110373","10072979","9","78703","12","TRAVIS COUNTY"
"308478301: 20183341870","2018-11-30T00:00:00.000","9720 ANDERSON VILLAGE DR","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3099289","10140984","6","78729","204.08","WILLIAMSON COUNTY"
"459399112: 20183331049","2018-11-29T00:00:00.000","700 MIDDLE LN","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3130293","10103581","4","78753","-","TRAVIS COUNTY"
"458897529: 20183331196","2018-11-29T00:00:00.000","4477 S LAMAR BLVD SVRD NB","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3096842","10057285","5","78745","-","TRAVIS COUNTY"
"459576953: 20183331773","2018-11-29T00:00:00.000","9414 N LAMAR BLVD","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3127650","10106327","4","78758","-","TRAVIS COUNTY"
"459617203: 20183330555","2018-11-29T00:00:00.000","4404 E OLTORF ST","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119889","10055968","3","78741","-","TRAVIS COUNTY"
"459601227: 20183331773","2018-11-29T00:00:00.000","9414 N LAMAR BLVD","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3127650","10106327","4","78758","-","TRAVIS COUNTY"
"290849393: 20183330210","2018-11-29T00:00:00.000","CREEKSIDE DR / CORONADO HILLS DR","M","H","PASSIVE RESISTANCE","MINOR INJURY","3132267","10091983","1","78752","-","TRAVIS COUNTY"
"459745877: 20183330208","2018-11-29T00:00:00.000","10902 GRASSMERE CT","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3068041","10041138","8","78739","17.7","TRAVIS COUNTY"
"131662756: 20183330174","2018-11-29T00:00:00.000","GUADALUPE ST / W 27TH ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114630","10079462","9","78705","-","TRAVIS COUNTY"
"419365175: 20183331090","2018-11-29T00:00:00.000","5706 MANOR RD","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3133312","10084623","1","78723","-","TRAVIS COUNTY"
"459745593: 20183320115","2018-11-28T00:00:00.000","505 W 22ND ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3113974","10076884","9","78705","-","TRAVIS COUNTY"
"459745272: 20183320059","2018-11-28T00:00:00.000","E 45TH ST / RED RIVER ST","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3121316","10084300","9","78751","-","TRAVIS COUNTY"
"317525117: 20183321678","2018-11-28T00:00:00.000","4501 E RIVERSIDE DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3121153","10058007","3","78741","-","TRAVIS COUNTY"
"17439628: 20183321245","2018-11-28T00:00:00.000","2700 SWEENEY LN","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3133405","10085562","1","78723","21.12","TRAVIS COUNTY"
"459720768: 20183321511","2018-11-28T00:00:00.000","7309 CAMERON RD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3130400","10093022","4","78752","-","TRAVIS COUNTY"
"459706525: 20183320587","2018-11-28T00:00:00.000","1001 COLLINWOOD WEST DR","F","B","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3134897","10108726","1","78753","18.33","TRAVIS COUNTY"
"459502481: 20183321690","2018-11-28T00:00:00.000","9300 S IH 35 SVRD SB","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3100423","10033116","5","78748","-","TRAVIS COUNTY"
"459224106: 20183320367","2018-11-28T00:00:00.000","600 N IH 35 NB","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3116928","10070019","7","78660","-","TRAVIS COUNTY"
"458850615: 20183311221","2018-11-27T00:00:00.000","2705 S CONGRESS AVE","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3110520","10058773","3","78704","23.08","TRAVIS COUNTY"
"218759946: 20183310999","2018-11-27T00:00:00.000","2223 BURTON DR","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3117643","10057390","3","78741","-","TRAVIS COUNTY"
"459745365: 20183311666","2018-11-27T00:00:00.000","400 GORDON CT","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128214","10104266","4","78753","18.06","TRAVIS COUNTY"
"321655339: 20183311356","2018-11-27T00:00:00.000","8600 N LAMAR BLVD","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3125710","10102520","4","78758","18.05","TRAVIS COUNTY"
"459745095: 20183311307","2018-11-27T00:00:00.000","9061 RESEARCH BLVD SVRD NB","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3118443","10109473","7","78758","18.49","TRAVIS COUNTY"
"459028678: 20183311744","2018-11-27T00:00:00.000","3800 DEER LN","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3081836","10044020","8","78749","-","TRAVIS COUNTY"
"333592067: 20183311025","2018-11-27T00:00:00.000","1809 W RUNDBERG LN","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3122356","10108459","4","78758","18.2","TRAVIS COUNTY"
"459560062: 20183310491","2018-11-27T00:00:00.000","9010 GALEWOOD DR","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3122208","10107272","4","78758","-","TRAVIS COUNTY"
"27002034: 20183301418","2018-11-26T00:00:00.000","1425 E 12TH ST","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3120198","10072629","1","78702","-","TRAVIS COUNTY"
"270272324: 20183301112","2018-11-26T00:00:00.000","5800 AIRPORT BLVD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3122474","10090694","4","78752","-","TRAVIS COUNTY"
"459744329: 20183300084","2018-11-26T00:00:00.000","8901 GALEWOOD DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3121932","10106323","4","78758","18.2","TRAVIS COUNTY"
"459573434: 20183301142","2018-11-26T00:00:00.000","1030 NORWOOD PARK BLVD","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3129996","10096983","4","78753","-","TRAVIS COUNTY"
"458821885: 20183301473","2018-11-26T00:00:00.000","5017 W US 290 HWY SVRD EB","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3089371","10057773","8","78749","-","TRAVIS COUNTY"
"220989111: 20183300757","2018-11-26T00:00:00.000","11066 PECAN PARK BLVD","F","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3094085","10143865","6","78613","-","WILLIAMSON COUNTY"
"459368296: 20183300934","2018-11-26T00:00:00.000","9506 NIGHT STAR DR","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3138518","10054824","2","78617","23.1","TRAVIS COUNTY"
"459152872: 20183301385","2018-11-26T00:00:00.000","917 N LAMAR BLVD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3111344","10073099","9","78703","-","TRAVIS COUNTY"
"459043630: 20183301409","2018-11-26T00:00:00.000","6205 N LAMAR BLVD","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3119984","10093598","4","78752","-","TRAVIS COUNTY"
"458803145: 20183290103","2018-11-25T00:00:00.000","11500 ROCK ROSE AVE","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119460","10119310","7","78758","-","TRAVIS COUNTY"
"459155267: 20183291373","2018-11-25T00:00:00.000","3500 W SLAUGHTER LN","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3081156","10039486","8","78749","-","TRAVIS COUNTY"
"459553821: 20183290366","2018-11-25T00:00:00.000","3100 N LAMAR BLVD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3112912","10082543","10","78705","-","TRAVIS COUNTY"
"459724034: 20183290622","2018-11-25T00:00:00.000","5355 N IH 35 SVRD NB","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3125141","10087431","4","78723","-","TRAVIS COUNTY"
"459743941: 20183280112","2018-11-24T00:00:00.000","200 E 6TH ST","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3114822","10070669","9","78701","-","TRAVIS COUNTY"
"22086790: 20183280077","2018-11-24T00:00:00.000","4100 BLOCK TERRY O LN","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3110048","10052408","3","78745","24.03","TRAVIS COUNTY"
"459744420: 20183280084","2018-11-24T00:00:00.000","316 E 6TH ST","M","B","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115313","10070574","9","78701","-","TRAVIS COUNTY"
"32442744: 20183281357","2018-11-24T00:00:00.000","12426 LOS INDIOS TRL","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3106384","10133583","6","78729","204.1","WILLIAMSON COUNTY"
"459042477: 20183280170","2018-11-24T00:00:00.000","500 E 7TH ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"459743950: 20183280112","2018-11-24T00:00:00.000","200 E 6TH ST","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3114822","10070669","9","78701","-","TRAVIS COUNTY"
"1187476: 20183280112","2018-11-24T00:00:00.000","200 E 6TH ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114822","10070669","9","78701","-","TRAVIS COUNTY"
"459743939: 20183280084","2018-11-24T00:00:00.000","316 E 6TH ST","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3115313","10070574","9","78701","-","TRAVIS COUNTY"
"459063484: 20183281392","2018-11-24T00:00:00.000","500 E 7TH ST","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"459743949: 20183280112","2018-11-24T00:00:00.000","200 E 6TH ST","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3114822","10070669","9","78701","-","TRAVIS COUNTY"
"459521661: 20183280050","2018-11-24T00:00:00.000","110 W SLAUGHTER LN","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3100911","10033835","2","78745","-","TRAVIS COUNTY"
"459744093: 20183280112","2018-11-24T00:00:00.000","200 E 6TH ST","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3114822","10070669","9","78701","-","TRAVIS COUNTY"
"56493125: 20183280057","2018-11-24T00:00:00.000","4510 KITTY AVE","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3132626","10076819","1","78721","-","TRAVIS COUNTY"
"1187477: 20183280112","2018-11-24T00:00:00.000","200 E 6TH ST",,,"AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3114822","10070669","9","78701","-","TRAVIS COUNTY"
"128254248: 20183271231","2018-11-23T00:00:00.000","1903 WILLOW ST","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3120085","10066476","3","78702","-","TRAVIS COUNTY"
"305864814: 20183271432","2018-11-23T00:00:00.000","6010 E RIVERSIDE DR","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3126195","10055989","3","78741","-","TRAVIS COUNTY"
"191826154: 20183271026","2018-11-23T00:00:00.000","11200 LAKELINE MALL DR","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3092523","10143915","6","78613","-","WILLIAMSON COUNTY"
"410193221: 20183270025","2018-11-23T00:00:00.000","4501 S IH 35 SVRD NB","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3111325","10049638","2","78744","-","TRAVIS COUNTY"
"33133147: 20183271474","2018-11-23T00:00:00.000","500 E 7TH ST","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"458859320: 20183271250","2018-11-23T00:00:00.000","1434 W WELLS BRANCH PKWY","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3137594","10134827","7","78660","-","TRAVIS COUNTY"
"459247948: 20183270216","2018-11-23T00:00:00.000","2601 S PLEASANT VALLEY RD","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3119369","10055723","3","78741","-","TRAVIS COUNTY"
"459482815: 20183261266","2018-11-22T00:00:00.000","4200 S IH 35 SVRD SB","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3111293","10051360","3","78745","-","TRAVIS COUNTY"
"459562487: 20183261301","2018-11-22T00:00:00.000","2015 CEDAR BEND DR","F","A","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3126742","10122494","7","78758","18.5","TRAVIS COUNTY"
"459443771: 20183260926","2018-11-22T00:00:00.000","2237 E RIVERSIDE DR","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3119795","10060019","3","78741","-","TRAVIS COUNTY"
"302385548: 20183260107","2018-11-22T00:00:00.000","W 8TH ST / LAVACA ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3113759","10071653","9","78701","-","TRAVIS COUNTY"
"459743129: 20183250130","2018-11-21T00:00:00.000","400 E 6TH ST","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459743128: 20183250130","2018-11-21T00:00:00.000","400 E 6TH ST","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459603684: 20183250153","2018-11-21T00:00:00.000","1500 WALLER ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3118394","10073492","1","78702","8.03","TRAVIS COUNTY"
"459722121: 20183251587","2018-11-21T00:00:00.000","2002 MELISSA OAKS LN","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3102847","10030512","5","78744","24.25","TRAVIS COUNTY"
"135288606: 20183250130","2018-11-21T00:00:00.000","400 E 6TH ST","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"246416953: 20183251685","2018-11-21T00:00:00.000","9811 S IH 35 SVRD NB","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3100629","10030282","5","78744","-","TRAVIS COUNTY"
"221118980: 20183241657","2018-11-20T00:00:00.000","241 W 3RD ST","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3113372","10069867","9","78701","-","TRAVIS COUNTY"
"459500997: 20183240388","2018-11-20T00:00:00.000","1100 BLOCK OAK GROVE AVE","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3126780","10073418","1","78702","8.02","TRAVIS COUNTY"
"459511384: 20183241595","2018-11-20T00:00:00.000","8900 N IH 35 SVRD SB","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3129387","10102200","4","78753","18.06","TRAVIS COUNTY"
"459615755: 20183241328","2018-11-20T00:00:00.000","2000 GUADALUPE ST","M","I","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114317","10076129","9","78705","-","TRAVIS COUNTY"
"459027665: 20183240206","2018-11-20T00:00:00.000","9715 N FM 620 RD","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3082827","10131414","6","78726","17.14","TRAVIS COUNTY"
"459554594: 20183240008","2018-11-20T00:00:00.000","2508 E RIVERSIDE DR","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3120958","10059176","3","78741","-","TRAVIS COUNTY"
"170080304: 20183230342","2018-11-19T00:00:00.000","500 E 7TH ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"458871001: 20183230060","2018-11-19T00:00:00.000","5609 COUGAR DR","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3101471","10048862","2","78745","24.1","TRAVIS COUNTY"
"459553837: 20183231681","2018-11-19T00:00:00.000","2205 ANDREW ZILKER RD","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3105393","10069662","8","78746","19.11","TRAVIS COUNTY"
"153179476: 20183230093","2018-11-19T00:00:00.000","6505 N IH 35 SVRD NB","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125787","10092237","4","78752","-","TRAVIS COUNTY"
"31722047: 20183231024","2018-11-19T00:00:00.000","3906 S CONGRESS AVE","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3108037","10054587","3","78704","-","TRAVIS COUNTY"
"459152872: 20183230955","2018-11-19T00:00:00.000","W 6TH ST / RIO GRANDE ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3112175","10071387","9","78701","-","TRAVIS COUNTY"
"459732648: 20183231195","2018-11-19T00:00:00.000","500 BLOCK CONGRESS AVE","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114084","10070517","9","78701","-","TRAVIS COUNTY"
"262472882: 20183231022","2018-11-19T00:00:00.000","4800 COPPERBEND BLVD","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3115985","10045672","2","78744","-","TRAVIS COUNTY"
"459742306: 20183220299","2018-11-18T00:00:00.000","E 11TH ST / N IH 35 SVRD SB","F","H","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3117293","10071729","1","78701","-","TRAVIS COUNTY"
"288774992: 20183221660","2018-11-18T00:00:00.000","3610 BANNOCKBURN DR","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3086227","10050587","8","78749","17.76","TRAVIS COUNTY"
"459395151: 20183220364","2018-11-18T00:00:00.000","11206 S IH 35 SVRD SB","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3098214","10023712","5","78748","-","TRAVIS COUNTY"
"119276914: 20183220805","2018-11-18T00:00:00.000","N CAPITAL OF TEXAS HWY SB / SPICEWOOD SPRINGS RD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3104338","10112209","10","78750","17.05","TRAVIS COUNTY"
"459741704: 20183220299","2018-11-18T00:00:00.000","E 11TH ST / N IH 35 SVRD SB","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3117293","10071729","1","78701","-","TRAVIS COUNTY"
"459741675: 20183220202","2018-11-18T00:00:00.000","400 BLOCK E 6TH ST","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"310378838: 20183220345","2018-11-18T00:00:00.000","204 W WILLIAM CANNON DR","M","W","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3102915","10043650","2","78745","-","TRAVIS COUNTY"
"459742303: 20183220194","2018-11-18T00:00:00.000","400 E 6TH ST","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"305862012: 20183221179","2018-11-18T00:00:00.000","2100 WICKERSHAM LN","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3121437","10057605","3","78741","-","TRAVIS COUNTY"
"459192468: 20183220265","2018-11-18T00:00:00.000","2101 S LAMAR BLVD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3105798","10063072","5","78704","-","TRAVIS COUNTY"
"459741679: 20183220202","2018-11-18T00:00:00.000","400 BLOCK E 6TH ST","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459281892: 20183220313","2018-11-18T00:00:00.000","E 6TH ST / NECHES ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115761","10070320","9","78701","-","TRAVIS COUNTY"
"154075764: 20183221176","2018-11-18T00:00:00.000","500 E 7TH ST","F","B","DEFENSIVE RESISTANCE","MINOR INJURY","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"459709704: 20183221597","2018-11-18T00:00:00.000","1600 E SH 71 EB","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3136320","10054008","2","78719","-","TRAVIS COUNTY"
"459741676: 20183220202","2018-11-18T00:00:00.000","400 BLOCK E 6TH ST","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459112697: 20183220313","2018-11-18T00:00:00.000","E 6TH ST / NECHES ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115761","10070320","9","78701","-","TRAVIS COUNTY"
"459741692: 20183220285","2018-11-18T00:00:00.000","E 7TH ST / TRINITY ST","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3115529","10070760","9","78701","-","TRAVIS COUNTY"
"459742134: 20183220202","2018-11-18T00:00:00.000","400 BLOCK E 6TH ST","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459742135: 20183220202","2018-11-18T00:00:00.000","400 BLOCK E 6TH ST","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"1186554: 20183220202","2018-11-18T00:00:00.000","400 BLOCK E 6TH ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459741690: 20183220216","2018-11-18T00:00:00.000","2105 E 12TH ST","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3122287","10073082","1","78702","8.04","TRAVIS COUNTY"
"459742138: 20183220202","2018-11-18T00:00:00.000","400 BLOCK E 6TH ST","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"315558785: 20183210260","2018-11-17T00:00:00.000","1700 NELMS DR","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3107817","10043252","2","78744","24.19","TRAVIS COUNTY"
"459741667: 20183211537","2018-11-17T00:00:00.000","1000 E 41ST ST","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3121344","10082703","9","78751","-","TRAVIS COUNTY"
"459721221: 20183211485","2018-11-17T00:00:00.000","2200 SOUTH LAKESHORE BLVD","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3120669","10062547","9","78741","-","TRAVIS COUNTY"
"458815835: 20183210426","2018-11-17T00:00:00.000","400 JESSIE ST","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3109087","10068696","5","78704","13.03","TRAVIS COUNTY"
"269684520: 20183210955","2018-11-17T00:00:00.000","600 N IH 35 SVRD NB","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117073","10070111","7","78753","-","TRAVIS COUNTY"
"459659984: 20183210947","2018-11-17T00:00:00.000","3112 E CESAR CHAVEZ ST","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125098","10065185","3","78702","-","TRAVIS COUNTY"
"459273655: 20183211099","2018-11-17T00:00:00.000","4430 MANCHACA RD","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3099912","10056139","5","78745","-","TRAVIS COUNTY"
"356778646: 20183211245","2018-11-17T00:00:00.000","1071 SPRINGDALE RD","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3130664","10072597","3","78721","-","TRAVIS COUNTY"
"314114972: 20183210180","2018-11-17T00:00:00.000","403 E 6TH ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115468","10070315","9","78701","-","TRAVIS COUNTY"
"459695666: 20183210215","2018-11-17T00:00:00.000","611 RED RIVER ST","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3116226","10070431","9","78701","-","TRAVIS COUNTY"
"302385548: 20183210701","2018-11-17T00:00:00.000","6920 N LAMAR BLVD","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3121146","10096118","7","78757","-","TRAVIS COUNTY"
"459741525: 20183210215","2018-11-17T00:00:00.000","611 RED RIVER ST","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3116226","10070431","9","78701","-","TRAVIS COUNTY"
"459670727: 20183200001","2018-11-16T00:00:00.000","700 RED RIVER ST","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3116193","10070596","9","78701","-","TRAVIS COUNTY"
