"business_name","inspection_score","last_inspection_date","business_license","zip_code","inspection_type","location_1"
"Claire's Korner","95","2018-12-04T00:00:00.000","09FOOD-0285","60201","routine","1827 EMERSON ST
Evanston, IL 60201
(42.052078, -87.698671)"
"Temperance Beer Company LLC","100","2018-12-04T00:00:00.000","13FOOD-0005","60202","routine","2000 DEMPSTER ST
Evanston, IL 60202
(42.041098, -87.701615)"
"Cost Plus World Market","100","2018-12-04T00:00:00.000","09FOOD-0324","60201","routine","1725 MAPLE AVE
Evanston, IL 60201
(42.04911, -87.684731)"
"The Woman's Club of Evanston","100","2018-12-04T00:00:00.000","09FOOD-0114","60201","routine","1702 CHICAGO AVE
Evanston, IL 60201
(42.047948, -87.678852)"
"Goodwill","100","2018-12-04T00:00:00.000","16FOOD-0038","60202","routine","1916 B DEMPSTER ST
Evanston, IL 60202
(42.041108, -87.700822)"
"MBG Products","100","2018-12-04T00:00:00.000","17FOOD-0011","60202","routine","1043 CHICAGO AVE
Evanston, IL 60202
(42.037156, -87.680028)"
"Hearth Restaurant","97","2018-12-05T00:00:00.000","09FOOD-0215","60201","routine","1625 HINMAN AVE
Evanston, IL 60201
(42.046613, -87.677565)"
"Hillside Food Pantry","100","2018-12-05T00:00:00.000","10FOOD-0035","60201","routine","2727 CRAWFORD AVE
Evanston, IL 60201
(42.067341, -87.72978)"
"Crossmark Events","100","2018-12-06T00:00:00.000","10FOOD-0007","60202","routine","2450 MAIN ST
Evanston, IL 60202
(42.033663, -87.707497)"
"Friendship Baptist Church","100","2018-12-06T00:00:00.000","10FOOD-0045","60201","routine","2201 FOSTER ST
Evanston, IL 60201
(42.053333, -87.703745)"
"Kombucha Brava","99","2018-12-06T00:00:00.000","17FOOD-0034","60202","routine","717 CUSTER AVE
Evanston, IL 60202
(42.030802, -87.680341)"
"D & D Finer Foods","100","2018-12-06T00:00:00.000","09FOOD-0162","60201","routine","825 NOYES ST
Evanston, IL 60201
(42.058446, -87.683107)"
"The Barn","100","2018-12-06T00:00:00.000","15FOOD-0049","60201","routine","1016 CHURCH ST Rear
Evanston, IL 60201
(42.048484, -87.686166)"
"Lou Malnati's Pizzeria","100","2018-12-06T00:00:00.000","09FOOD-0355","60201","routine","1850 SHERMAN AVE
Evanston, IL 60201
(42.051336, -87.681778)"
"North Shore Cider","95","2018-12-07T00:00:00.000","16FOOD-0033","60202","routine","707 HOWARD ST B & C
Evanston, IL 60202
(42.019475, -87.680817)"
"Bernard Food","100","2018-12-10T00:00:00.000","09FOOD-0377","60202","routine","1125 HARTREY AVE
Evanston, IL 60202
(42.038427, -87.703861)"
"Olive Mediterranean Grill","94","2018-12-10T00:00:00.000","13FOOD-0027","60201","routine","1726 SHERMAN AVE
Evanston, IL 60201
(42.049411, -87.681799)"
"Kilwins Chocolates, Fudge and Ice Cream","100","2018-12-10T00:00:00.000","18FOOD-0034","60201","routine","1724 SHERMAN AVE
Evanston, IL 60201
(42.049375, -87.6818)"
"Blaze Pizza","93","2018-12-10T00:00:00.000","14FOOD-0033","60203","routine","1737 SHERMAN AVE
Evanston, IL 60203
(42.049631, -87.681789)"
"E-Z Spuds","100","2018-12-10T00:00:00.000","09FOOD-0379","60202","routine","2223 WASHINGTON ST
Evanston, IL 60202
(42.031964, -87.705451)"
"Chicago - Main Newstand","100","2018-12-11T00:00:00.000","13FOOD-0006","60202","routine","860 CHICAGO AVE
Evanston, IL 60202
(42.033835, -87.679367)"
"Allfresh Food Products","100","2018-12-11T00:00:00.000","09FOOD-0376","60201","routine","2156 GREEN BAY RD
Evanston, IL 60201
(42.057425, -87.693029)"
"Oceanique","98","2018-12-11T00:00:00.000","09FOOD-0090","60202","routine","505 MAIN ST
Evanston, IL 60202
(42.033936, -87.678272)"
"Firehouse Grill","97","2018-12-12T00:00:00.000","09FOOD-0367","60202","routine","750 CHICAGO AVE
Evanston, IL 60202
(42.032056, -87.679023)"
"Freshii","93","2018-12-12T00:00:00.000","14FOOD-0051","60201","routine","1596 SHERMAN AVE
Evanston, IL 60201
(42.046693, -87.681861)"
"Prairie Joe's","96","2018-12-12T00:00:00.000","09FOOD-0060","60201","routine","1921 CENTRAL ST
Evanston, IL 60201
(42.06432, -87.699664)"
"Qi Kratom CBD Tea","100","2018-12-12T00:00:00.000","17FOOD-0039","60201","routine","624 GROVE ST
Evanston, IL 60201
(42.045309, -87.681394)"
"Al's Deli","99","2018-12-12T00:00:00.000","09FOOD-0163","60201","routine","914 NOYES ST
Evanston, IL 60201
(42.058448, -87.683794)"
"Celtic Knot Public House","94","2018-12-12T00:00:00.000","09FOOD-0240","60201","routine","626 CHURCH ST
Evanston, IL 60201
(42.048058, -87.680056)"
"Jennifer's Edibles Incorporated","91","2018-12-13T00:00:00.000","16FOOD-0039","60201","routine","1623 SIMPSON ST
Evanston, IL 60201
(42.055702, -87.695163)"
"Allen Center","100","2018-12-13T00:00:00.000","09FOOD-0278","60208","routine","2169 CAMPUS DR
Evanston, IL 60208
(42.056455, -87.673448)"
"Osel Ling Mindrolling International","100","2018-12-13T00:00:00.000","16FOOD-0002","60202","routine","1818 DEMPSTER ST
Evanston, IL 60202
(42.041133, -87.698468)"
"In Grape Company","100","2018-12-13T00:00:00.000","16FOOD-0037","60201","routine","1740 RIDGE AVE LL15A
Evanston, IL 60201
(42.049926, -87.688503)"
"Backlot Hospitality","100","2018-12-14T00:00:00.000","18FOOD-0037","60202","routine","1042 WESLEY AVE
Evanston, IL 60202
(42.037399, -87.691461)"
"Westminster Place","95","2018-12-14T00:00:00.000","09FOOD-0375","60201","routine","3200 GRANT ST
Evanston, IL 60201
(42.058918, -87.721945)"
"Chicago Hot Dog & Co","100","2018-12-17T00:00:00.000","18FOOD-0042","60201","followup","1009 DAVIS ST
Evanston, IL 60201
(42.047056, -87.685294)"
"St. James Armenian Church","100","2018-12-18T00:00:00.000","11FOOD-0020","60201","routine","816 Clark ST
Evanston, IL 60201
(42.049915, -87.682732)"
"The Stained Glass","94","2018-12-18T00:00:00.000","09FOOD-0338","60201","routine","1735 BENSON AVE
Evanston, IL 60201
(42.04963, -87.683366)"
"Tomate Fresh Kitchen","99","2018-12-18T00:00:00.000","13FOOD-0038","60201","routine","914 1/2 NOYES ST
Evanston, IL 60201
(42.058448, -87.683794)"
"Shore Homes East","100","2018-12-18T00:00:00.000","09FOOD-0189","60202","routine","503 MICHIGAN AVE
Evanston, IL 60202
(42.026889, -87.6721)"
"Next of Kinship","100","2018-12-19T00:00:00.000","13FOOD-0060","60201","followup","625 DAVIS ST
Evanston, IL 60201
(42.04654, -87.680979)"
"Saint Francis Hospital","98","2018-12-19T00:00:00.000","09FOOD-0183","60202","routine","355 RIDGE AVE
Evanston, IL 60202
(42.023951, -87.685159)"
"Holiday Inn University Plaza","97","2018-12-19T00:00:00.000","09FOOD-0101","60201","routine","1501 SHERMAN AVE
Evanston, IL 60201
(42.044633, -87.681923)"
"Symphony's","82","2018-12-19T00:00:00.000","09FOOD-0066","60201","routine","1945 CENTRAL ST
Evanston, IL 60201
(42.064333, -87.700924)"
"Prairie Moon","100","2018-12-20T00:00:00.000","18FOOD-0013","60201","routine","1635 CHICAGO AVE
Evanston, IL 60201
(42.04738, -87.679123)"
"Ebenezer A.M.E. Church","100","2018-12-20T00:00:00.000","09FOOD-0394","60201","routine","1109 EMERSON ST
Evanston, IL 60201
(42.052147, -87.686749)"
"Grace Lutheran Church","100","2018-12-20T00:00:00.000","11FOOD-0018","60202","routine","1430 SOUTH BLVD
Evanston, IL 60202
(42.02776, -87.693232)"
"Union Squared Evanston","96","2018-12-26T00:00:00.000","16FOOD-0017","60201","routine","1307 CHICAGO AVE
Evanston, IL 60201
(42.04147, -87.680589)"
"Farmhouse Tavern","100","2018-12-26T00:00:00.000","13FOOD-0004","60201","followup","703 CHURCH ST
Evanston, IL 60201
(42.048277, -87.680843)"
"Kikka","100","2018-12-26T00:00:00.000","09FOOD-0132","60201","routine","1640 CHICAGO AVE
Evanston, IL 60201
(42.046805, -87.679391)"
"Union Pizzeria","96","2018-12-26T00:00:00.000","09FOOD-0173","60202","routine","1245 CHICAGO AVE
Evanston, IL 60202
(42.040767, -87.680589)"
"Bar Louie","98","2018-12-26T00:00:00.000","10FOOD-0022","60201","routine","1520 SHERMAN AVE
Evanston, IL 60201
(42.045213, -87.68191)"
"Plum Market","100","2018-12-26T00:00:00.000","18FOOD-0030","60208","routine","2332 CAMPUS DR
Evanston, IL 60208
(42.060274, -87.674788)"
"Trattoria Demi","98","2018-12-26T00:00:00.000","09FOOD-0333","60201","routine","1571 SHERMAN AVE
Evanston, IL 60201
(42.045996, -87.681876)"
"Whole Foods Market #314","92","2018-12-26T00:00:00.000","09FOOD-0329","60201","routine","1640 CHICAGO AVE
Evanston, IL 60201
(42.046805, -87.679391)"
"Old Neighborhood Grill","100","2018-12-26T00:00:00.000","08FOOD-0189","60201","followup","2902 CENTRAL ST
Evanston, IL 60201
(42.064438, -87.714805)"
"The Merion","100","2018-12-27T00:00:00.000","12FOOD-0055","60201","followup","1611 CHICAGO AVE 1
Evanston, IL 60201
(42.046797, -87.679394)"
"La Principal","100","2018-12-27T00:00:00.000","15FOOD-0025","60202","routine","700 MAIN ST
Evanston, IL 60202
(42.033962, -87.680429)"
"La Macchina Cafe","100","2018-12-27T00:00:00.000","13FOOD-0009","60201","followup","1620 ORRINGTON AVE
Evanston, IL 60201
(42.047509, -87.681173)"
"Theo Ubique Cabaret Theatre","100","2018-12-27T00:00:00.000","17FOOD-0047","60202","routine","721 HOWARD ST
Evanston, IL 60202
(42.019482, -87.681434)"
"Ten Mile House","100","2018-12-27T00:00:00.000","14FOOD-0018","60201","routine","1700 CENTRAL ST
Evanston, IL 60201
(42.064298, -87.696218)"
"Ward Eight","99","2018-12-27T00:00:00.000","12FOOD-0018","60202","routine","629 HOWARD ST
Evanston, IL 60202
(42.01947, -87.679585)"
"Albany Care","95","2018-12-27T00:00:00.000","09FOOD-0184","60202","routine","901 MAPLE AVE
Evanston, IL 60202
(42.034163, -87.685223)"
"Cross-Rhodes","90","2018-12-27T00:00:00.000","09FOOD-0068","60202","routine","913 1/2 CHICAGO AVE
Evanston, IL 60202
(42.034357, -87.679467)"
"Three Crowns Park","100","2018-12-28T00:00:00.000","09FOOD-0192","60201","routine","2323 MCDANIEL AVE
Evanston, IL 60201
(42.059707, -87.708114)"
"Evanston Hospital","91","2018-12-28T00:00:00.000","09FOOD-0182","60201","routine","2650 RIDGE AVE
Evanston, IL 60201
(42.0653, -87.683293)"
"Sugar & Spice","100","2018-12-31T00:00:00.000","18FOOD-0014","60202","routine","2000 DEMPSTER ST #C
Evanston, IL 60202
(42.041098, -87.701615)"
"Bennison's Bakery","80","2018-12-31T00:00:00.000","09FOOD-0117","60201","routine","1000 DAVIS ST
Evanston, IL 60201
(42.047053, -87.685091)"
"Belgian Chocolatier Piron","100","2018-12-31T00:00:00.000","09FOOD-0159","60202","routine","509 MAIN ST A
Evanston, IL 60202
(42.033936, -87.678338)"
"Bagel Art","100","2018-12-31T00:00:00.000","14FOOD-0041","60201","routine","615 DEMPSTER ST
Evanston, IL 60201
(42.041218, -87.681668)"
"Mt. Everest Restaurant","100","2019-01-09T00:00:00.000","09FOOD-0245","60201","followup","630 CHURCH ST
Evanston, IL 60201
(42.048141, -87.680355)"
"Subway #48042","100","2019-01-28T00:00:00.000","10FOOD-0001","60202","routine","2494 OAKTON ST
Evanston, IL 60202
(42.026413, -87.708347)"
"Summer Food - King Arts School","100","2019-01-29T00:00:00.000","18FOOD-0019","60201","routine","2424 LAKE ST
Evanston, IL 60201
(42.044054, -87.708099)"
"Valli Produce","100","2019-02-01T00:00:00.000","15FOOD-0005","60202","followup","1910 DEMPSTER ST
Evanston, IL 60202
(42.041109, -87.700019)"
"Sushi Burrito","100","2019-02-01T00:00:00.000","17FOOD-0007","60201","routine","1565 SHERMAN AVE
Evanston, IL 60201
(42.045902, -87.681879)"
"Peeled Juice Bar","100","2019-02-04T00:00:00.000","15FOOD-0021","60201","followup","2311 CAMPUS DR
Evanston, IL 60201
(42.059071, -87.674108)"
"KinderCare","100","2019-02-07T00:00:00.000","09FOOD-0406","60202","routine","2014 DEMPSTER ST
Evanston, IL 60202
(42.041085, -87.702327)"
"7-Eleven #27070C","100","2019-02-11T00:00:00.000","17FOOD-0031","60202","routine","847 DODGE AVE
Evanston, IL 60202
(42.0337, -87.699317)"
"Siam Splendour","100","2019-02-11T00:00:00.000","09FOOD-0170","60201","routine","1125 EMERSON ST
Evanston, IL 60201
(42.052152, -87.687275)"
"A Step by Step Learning Academy","100","2019-02-12T00:00:00.000","15FOOD-0024","60202","routine","1909 HOWARD ST
Evanston, IL 60202
(42.019347, -87.699942)"
"Beth Emet The Free Synagogue","100","2019-02-13T00:00:00.000","09FOOD-0387","60202","routine","1224 DEMPSTER ST
Evanston, IL 60202
(42.041283, -87.689775)"
"Jewish Reconstructionist Congregation","100","2019-02-13T00:00:00.000","09FOOD-0149","60202","routine","303 DODGE AVE
Evanston, IL 60202
(42.02325, -87.699523)"
"Peppercorns Kitchen","100","2019-02-15T00:00:00.000","15FOOD-0020","60201","routine","620 DAVIS ST
Evanston, IL 60201
(42.046485, -87.680776)"
"CJE Senior Life","100","2019-02-18T00:00:00.000","09FOOD-0014","60202","routine","1015 HOWARD ST
Evanston, IL 60202
(42.01954, -87.68665)"
"Golden Olympic Restaurant","100","2019-02-18T00:00:00.000","09FOOD-0070","60201","routine","1608 CHICAGO AVE
Evanston, IL 60201
(42.046509, -87.679529)"
"Falcon Eddy's Barbeque","100","2019-02-18T00:00:00.000","18FOOD-0006","60201","routine","825 CHURCH ST
Evanston, IL 60201
(42.048471, -87.682845)"
"Dave's New Kitchen","100","2019-02-18T00:00:00.000","16FOOD-0019","60201","routine","815 NOYES ST
Evanston, IL 60201
(42.058439, -87.682536)"
"Hecky's Bar B Q","100","2019-02-19T00:00:00.000","09FOOD-0084","60201","routine","1902 GREEN BAY RD
Evanston, IL 60201
(42.052448, -87.689107)"
"McDonald's #82","100","2019-02-19T00:00:00.000","09FOOD-0135","60202","routine","1117 HOWARD ST
Evanston, IL 60202
(42.019546, -87.687553)"
"Pono Ono Poke","100","2019-02-19T00:00:00.000","17FOOD-0029","60201","routine","1630 CHICAGO AVE
Evanston, IL 60201
(42.047131, -87.679239)"
"Northminster Nursery School","100","2019-02-19T00:00:00.000","09FOOD-0408","60201","routine","2515 CENTRAL PARK AVE
Evanston, IL 60201
(42.063051, -87.717791)"
"Noodles & Company #606","100","2019-02-20T00:00:00.000","09FOOD-0252","60201","routine","930 CHURCH ST
Evanston, IL 60201
(42.048466, -87.684267)"
"Kabul House","100","2019-02-20T00:00:00.000","16FOOD-0027","60202","routine","2424 DEMPSTER ST
Evanston, IL 60202
(42.040986, -87.708092)"
"Avanza Pasta","100","2019-02-21T00:00:00.000","19FOOD-0002","60202","routine","1205 HARTREY AVE
Evanston, IL 60202
(42.039077, -87.703855)"
"Roycemore School - Cafeteria","100","2019-02-21T00:00:00.000","11FOOD-0026","60201","routine","1200 DAVIS ST
Evanston, IL 60201
(42.047112, -87.68951)"
"Potbelly Sandwich Works","100","2019-02-21T00:00:00.000","09FOOD-0063","60201","routine","630 DAVIS ST
Evanston, IL 60201
(42.046612, -87.68124)"
"Da Jerk Pit","100","2019-02-22T00:00:00.000","18FOOD-0010","60202","routine","2430 MAIN ST
Evanston, IL 60202
(42.033664, -87.707558)"
"Levy Senior Center","100","2019-02-22T00:00:00.000","09FOOD-0108","60202","routine","300 DODGE AVE
Evanston, IL 60202
(42.023184, -87.699524)"
"Subway #46615","100","2019-02-25T00:00:00.000","10FOOD-0037","60201","routine","3330 CENTRAL ST
Evanston, IL 60201
(42.064577, -87.726773)"
"Chili's Grill and Bar #859","100","2019-02-27T00:00:00.000","09FOOD-0151","60201","routine","1765 MAPLE AVE
Evanston, IL 60201
(42.04981, -87.684733)"
"Dunkin' Donuts","100","2019-02-27T00:00:00.000","08FOOD-0180","60201","routine","1612 BENSON AVE
Evanston, IL 60201
(42.047664, -87.683415)"
"Domino's Pizza","100","2019-02-28T00:00:00.000","14FOOD-0039","60201","routine","911 FOSTER ST
Evanston, IL 60201
(42.053914, -87.683929)"
"Gotta B Crepes","100","2019-02-28T00:00:00.000","18FOOD-0011","60201","routine","2901 CENTRAL ST
Evanston, IL 60201
(42.064438, -87.71468)"
"Binny's Beverage Depot","100","2019-02-28T00:00:00.000","18FOOD-0008","60202","routine","1111 CHICAGO AVE
Evanston, IL 60202
(42.037904, -87.680176)"
"Taste of Jamaica Evanston","100","2019-03-01T00:00:00.000","18FOOD-0012","60202","routine","741 HOWARD ST
Evanston, IL 60202
(42.019487, -87.681951)"
"AFC Sushi @ Jewel Osco 3487","100","2019-03-04T00:00:00.000","09FOOD-0314","60202","routine","2485 HOWARD ST
Evanston, IL 60202
(42.019174, -87.708157)"
"Azzari","100","2019-03-04T00:00:00.000","18FOOD-0043","60202","routine","2485 HOWARD ST
Evanston, IL 60202
(42.019174, -87.708157)"
"Jewel Osco #3487","100","2019-03-04T00:00:00.000","09FOOD-0359","60202","routine","2485 HOWARD ST
Evanston, IL 60202
(42.019174, -87.708157)"
"Cozy Noodles & Rice","100","2019-03-04T00:00:00.000","09FOOD-0325","60201","routine","1018 DAVIS ST
Evanston, IL 60201
(42.047066, -87.686008)"
"Child Care Center","100","2019-03-04T00:00:00.000","09FOOD-0389","60201","routine","1840 ASBURY AVE
Evanston, IL 60201
(42.051914, -87.690076)"
"Edible Arrangements","100","2019-03-04T00:00:00.000","10FOOD-0049","60201","routine","1630 MAPLE AVE
Evanston, IL 60201
(42.047986, -87.685184)"
"Hunan Spring","100","2019-03-04T00:00:00.000","09FOOD-0372","60202","followup","635 CHICAGO AVE
Evanston, IL 60202
(42.030021, -87.678603)"
"Coast Sushi Central","100","2019-03-05T00:00:00.000","12FOOD-0049","60201","routine","2545 PRAIRIE AVE
Evanston, IL 60201
(42.06372, -87.700458)"
"Whole Foods Market","100","2019-03-05T00:00:00.000","15FOOD-0003","60201","routine","2748 GREEN BAY RD
Evanston, IL 60201
(42.068443, -87.702217)"
"Kikka","100","2019-03-05T00:00:00.000","15FOOD-0034","60201","routine","2748 GREEN BAY RD
Evanston, IL 60201
(42.068443, -87.702217)"
"Evanston Post 42","100","2019-03-05T00:00:00.000","09FOOD-0373","60201","routine","1030 CENTRAL ST
Evanston, IL 60201
(42.064176, -87.686042)"
"Pizza Hut #32443","100","2019-03-06T00:00:00.000","16FOOD-0041","60201","routine","1115 EMERSON ST
Evanston, IL 60201
(42.052149, -87.687006)"
"Insomnia Cookies","100","2019-03-06T00:00:00.000","16FOOD-0043","60201","routine","1725 SHERMAN AVE
Evanston, IL 60201
(42.049367, -87.6818)"
"Creative Play","100","2019-03-06T00:00:00.000","09FOOD-0137","60202","routine","1701 MAIN ST
Evanston, IL 60202
(42.033952, -87.695914)"
"Subway #53951","100","2019-03-07T00:00:00.000","11FOOD-0039","60201","routine","724 CLARK ST
Evanston, IL 60201
(42.049909, -87.681332)"
"Early Childhood Program Head Start / Pre-K","100","2019-03-07T00:00:00.000","09FOOD-0393","60201","routine","1500 MCDANIEL AVE
Evanston, IL 60201
(42.044748, -87.708389)"
"Garrett Cafe","100","2019-03-08T00:00:00.000","10FOOD-0017","60208","routine","2121 SHERIDAN RD
Evanston, IL 60208
(42.059157, -87.677139)"
"Hilton Garden Inn","100","2019-03-11T00:00:00.000","17FOOD-0004","60201","routine","1818 MAPLE AVE
Evanston, IL 60201
(42.050681, -87.684824)"
"Bonsai Cafe","100","2019-03-11T00:00:00.000","12FOOD-0046","60201","routine","2916 CENTRAL ST
Evanston, IL 60201
(42.064438, -87.715277)"
"Hilton Orrington","100","2019-03-11T00:00:00.000","16FOOD-0003","60201","routine","1710 ORRINGTON AVE
Evanston, IL 60201
(42.048744, -87.680574)"
"Kingston Grill","100","2019-03-12T00:00:00.000","10FOOD-0009","60202","routine","1164 DODGE AVE
Evanston, IL 60202
(42.040404, -87.699236)"
"Kellogg School of Management","100","2019-03-12T00:00:00.000","14FOOD-0022","60208","routine","2211 CAMPUS DR
Evanston, IL 60208
(42.0576, -87.673134)"
"Reba Early Learning Center","100","2019-03-12T00:00:00.000","09FOOD-0409","60202","routine","740 CUSTER AVE
Evanston, IL 60202
(42.031884, -87.680333)"
"Kuni Japanese Restaurant","100","2019-03-12T00:00:00.000","16FOOD-0020","60202","routine","511 MAIN ST A
Evanston, IL 60202
(42.033936, -87.678433)"
"Toddler Town Day Care","100","2019-03-12T00:00:00.000","09FOOD-0403","60202","routine","1501 HOWARD ST
Evanston, IL 60202
(42.019483, -87.693455)"
"McGaw YMCA Child Care Center","100","2019-03-13T00:00:00.000","09FOOD-0407","60201","routine","1420 MAPLE AVE
Evanston, IL 60201
(42.043612, -87.685038)"
"The Barbereux School","100","2019-03-13T00:00:00.000","09FOOD-0296","60201","routine","3333 CULVER ST
Evanston, IL 60201
(42.063586, -87.726935)"
"Hill Arboretum Apartments","100","2019-03-14T00:00:00.000","09FOOD-0400","60201","routine","2040 BROWN AVE
Evanston, IL 60201
(42.055257, -87.700412)"
"Baby Toddler Nursery","100","2019-03-14T00:00:00.000","09FOOD-0386","60202","routine","2200 MAIN ST
Evanston, IL 60202
(42.033785, -87.704649)"
"Midwest Montessori #560","100","2019-03-15T00:00:00.000","09FOOD-0354","60201","routine","926 NOYES ST
Evanston, IL 60201
(42.058448, -87.684302)"
"Childtime at Saint Francis Hospital","100","2019-03-15T00:00:00.000","09FOOD-0390","60202","routine","355 RIDGE AVE
Evanston, IL 60202
(42.023951, -87.685159)"
"Pinto Noodles and Rice","100","2019-03-18T00:00:00.000","09FOOD-0233","60201","routine","1931 CENTRAL ST
Evanston, IL 60201
(42.064325, -87.700324)"
"Bright Horizons at Evanston","100","2019-03-18T00:00:00.000","12FOOD-0010","60201","routine","1629 ORRINGTON AVE
Evanston, IL 60201
(42.047739, -87.681071)"
"Chef's Station","100","2019-03-18T00:00:00.000","09FOOD-0323","60201","routine","915 DAVIS ST
Evanston, IL 60201
(42.047045, -87.684494)"
"Found Restaurant","100","2019-03-19T00:00:00.000","12FOOD-0024","60201","routine","1631 CHICAGO AVE
Evanston, IL 60201
(42.047342, -87.67914)"
"The Supreme Burrito #1","100","2019-03-20T00:00:00.000","12FOOD-0041","60202","routine","843 DODGE AVE
Evanston, IL 60202
(42.033552, -87.699319)"
"Giordano's","100","2019-03-20T00:00:00.000","15FOOD-0023","60201","routine","1527 CHICAGO AVE
Evanston, IL 60201
(42.045999, -87.679786)"
"Chiaravalle Montessori School","100","2019-03-20T00:00:00.000","09FOOD-0293","60201","routine","425 DEMPSTER ST
Evanston, IL 60201
(42.041164, -87.67823)"
"Le Peep #8533","100","2019-03-21T00:00:00.000","09FOOD-0074","60201","routine","827 CHURCH ST
Evanston, IL 60201
(42.048471, -87.682895)"
"Lucky Platter","100","2019-03-22T00:00:00.000","09FOOD-0092","60202","routine","514 MAIN ST
Evanston, IL 60202
(42.033936, -87.678437)"
"Mumbia Indian Grill","100","2019-03-25T00:00:00.000","14FOOD-0016","60201","routine","1728 SHERMAN AVE
Evanston, IL 60201
(42.049516, -87.681794)"
"Meez Meals","100","2019-03-25T00:00:00.000","16FOOD-0018","60201","routine","1459 ELMWOOD AVE
Evanston, IL 60201
(42.044723, -87.683538)"
"Subway","100","2019-03-25T00:00:00.000","17FOOD-0002","60202","routine","900 CHICAGO AVE, SUITE 101
Evanston, IL 60202
(42.034403, -87.679476)"
"Kansaku","100","2019-03-26T00:00:00.000","09FOOD-0216","60201","routine","1514 SHERMAN AVE
Evanston, IL 60201
(42.045295, -87.681908)"
"Ovo Frito Cafe","100","2019-03-26T00:00:00.000","17FOOD-0001","60201","routine","1936 MAPLE AVE
Evanston, IL 60201
(42.053323, -87.684727)"
"NorthShore University HealthSystem Child Development Center","100","2019-03-26T00:00:00.000","09FOOD-0139","60201","routine","1000 CENTRAL ST 100
Evanston, IL 60201
(42.064161, -87.68494)"
"Puerta Abierta","100","2019-03-26T00:00:00.000","09FOOD-0128","60202","routine","933 CHICAGO AVE
Evanston, IL 60202
(42.034897, -87.67957)"
"Pete Miller's Steakhouse","100","2019-03-26T00:00:00.000","10FOOD-0050","60201","routine","1557 SHERMAN AVE
Evanston, IL 60201
(42.045929, -87.681878)"
"Sashimi Sashimi","100","2019-03-27T00:00:00.000","14FOOD-0026","60201","routine","640 CHURCH ST
Evanston, IL 60201
(42.048204, -87.680579)"
"Red Hot Chilli Pepper","100","2019-03-27T00:00:00.000","16FOOD-0013","60201","routine","500 DAVIS ST, SUITE 102
Evanston, IL 60201
(42.045836, -87.678341)"
"Doorway To Learning","100","2019-03-27T00:00:00.000","09FOOD-0140","60201","routine","1500 MCDANIEL AVE
Evanston, IL 60201
(42.044748, -87.708389)"
"Frontline North LLC","100","2019-03-28T00:00:00.000","19FOOD-0004","60202","routine","609 HOWARD ST A
Evanston, IL 60202
(42.01946, -87.678366)"
"Steak 'N Shake #470","100","2019-03-28T00:00:00.000","09FOOD-0337","60202","routine","2209 OAKTON ST
Evanston, IL 60202
(42.026456, -87.706802)"
"Smylie Brothers Brewing Company","100","2019-03-28T00:00:00.000","13FOOD-0035","60201","routine","1615 OAK AVE
Evanston, IL 60201
(42.047551, -87.686833)"
"Shang Noodle & Chinese","100","2019-03-28T00:00:00.000","16FOOD-0023","60201","routine","608 DAVIS ST
Evanston, IL 60201
(42.046285, -87.680045)"
"Lake Street Church of Evanston","100","2019-03-28T00:00:00.000","09FOOD-0405","60201","routine","607 LAKE ST
Evanston, IL 60201
(42.044092, -87.680955)"
"That Little Mexican Cafe","100","2019-04-01T00:00:00.000","09FOOD-0334","60201","routine","1010 CHURCH ST
Evanston, IL 60201
(42.048484, -87.685767)"
"Symphony of Evanston Healthcare","100","2019-04-01T00:00:00.000","15FOOD-0007","60201","routine","820 FOSTER ST
Evanston, IL 60201
(42.053901, -87.682813)"
"Family Focus","100","2019-04-01T00:00:00.000","09FOOD-0115","60201","followup","2010 DEWEY AVE
Evanston, IL 60201
(42.054709, -87.695796)"
"Teen Baby Nursery","100","2019-04-01T00:00:00.000","09FOOD-0213","60201","routine","2010 DEWEY AVE
Evanston, IL 60201
(42.054709, -87.695796)"
"School For Little Children","100","2019-04-02T00:00:00.000","09FOOD-0410","60201","routine","1427 CHICAGO AVE
Evanston, IL 60201
(42.043837, -87.680568)"
"The Olive Mountain","100","2019-04-02T00:00:00.000","09FOOD-0073","60201","routine","610 DAVIS ST
Evanston, IL 60201
(42.046362, -87.680327)"
"The Grove of Evanston","100","2019-04-02T00:00:00.000","10FOOD-0019","60202","routine","500 ASBURY AVE
Evanston, IL 60202
(42.026955, -87.690101)"
"Gigio's Pizzeria","100","2019-04-02T00:00:00.000","14FOOD-0035","60201","followup","1001 DAVIS ST
Evanston, IL 60201
(42.047053, -87.685086)"
"Chicken Shack","100","2019-04-02T00:00:00.000","09FOOD-0099","60201","routine","1925 RIDGE AVE
Evanston, IL 60201
(42.052845, -87.687701)"
"527 Cafe","100","2019-04-02T00:00:00.000","09FOOD-0344","60201","routine","527 DAVIS ST
Evanston, IL 60201
(42.046032, -87.679092)"
"Unity Nursery School","100","2019-04-03T00:00:00.000","12FOOD-0027","60201","routine","827 FOSTER ST
Evanston, IL 60201
(42.053904, -87.683112)"
"Total Child Preschool & Childcare Center","100","2019-04-03T00:00:00.000","09FOOD-0131","60201","routine","516 CHURCH ST
Evanston, IL 60201
(42.047416, -87.677723)"
"Whiskey Thief","100","2019-04-04T00:00:00.000","15FOOD-0029","60201","routine","616 DAVIS ST
Evanston, IL 60201
(42.046419, -87.680537)"
