calendar,event_id,title,start_date,end_date,all_day,description,location_name,address,age_groups,event_types,detail_url,signup_url,id,california_census_zipcodes,Census Tracts
beaches,27842,Pool Closed Weekdays,09/08/2021 12:00:00 AM,09/08/2021 12:00:00 AM,true,The pool is open weekends only in September after Labor Day weekend. Open Saturdays and Sundays September 11-26.,Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Facility/Street Closures,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27842,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27842,beaches_27842,366,5
beaches,27780,POOL OPEN 11am-5pm for Pop Up Pool Day!*,09/07/2021 11:00:00 AM,09/07/2021 05:00:00 PM,false,"The pool will be open from 11 am to 5 pm. Passes go on sale one hour before the pool opens. Regular admission applies. Walk-up passes only, no reservations. <br />*Sending best wishes to those observing Rosh Hashanah. As Santa Monica-Malibu Unified School District designates 9/7 as a local holiday, and the weather is favorable, adding this pop-up to our schedule offers many in our community an opportunity to enjoy the pool.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27780,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27780,beaches_27780,366,5
cityhall,4457,Architectural Review Board Meeting,09/06/2021 07:00:00 PM,09/06/2021 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4457,cityhall_4457,368,15
beaches,27707,POOL OPEN 10am-6pm for Labor Day,09/06/2021 10:00:00 AM,09/06/2021 06:00:00 PM,false,"Pool passes go on sale one hour before pool opening, 1st come 1st served.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27707,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27707,beaches_27707,366,5
beaches,27910,Guest House OPEN 12pm-2pm,09/05/2021 12:00:00 PM,09/05/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27910,beaches_27910,366,5
beaches,27739,POOL OPEN DAILY 7/1-9/6,09/05/2021 10:00:00 AM,09/05/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday* & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27739,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27739,beaches_27739,366,5
beaches,27614,Guest House OPEN 12pm-2pm,09/04/2021 12:00:00 PM,09/04/2021 02:00:00 PM,false,"Tours of the Marion Davies Guest House are back. Santa Monica Conservancy docents will share the rich history of the Beach House site from the 1920s onward. Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays and Saturdays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27614,beaches_27614,366,5
library,33830,"English as s Second Language (ESL) Conversation, High",09/04/2021 12:00:00 PM,09/04/2021 03:00:00 PM,false,"Santa Monica Public Library hosts an ongoing series of English as a Second Language (ESL) classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. Learn more about California adult education at caladulted.org.<br /><br />Enrollment is through the Santa Monica-Malibu Unified School District Adult Education Center, located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA, 90405. Visit smmusd.asapconnected.com or contact Olga Saucedo at osaucedo@smmusd.org or (310) 664-6222, ext.76203 to enroll.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at the Pico Branch Library, 2100 Pico Blvd.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33830,library_33830,,
library,33855,Ocean Park Branch Book Group Discussion Hamnet by Maggie OFarrell,09/04/2021 11:00:00 AM,09/04/2021 12:00:00 PM,false,"In this evocative work of historical fiction, a young writer in 16th Century England copes with the death of his 11-year-old son Hamnet by channeling his grief into the writing of the greatest play in the history of English literature. To register, email karen.reitz@santamonica.gov",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults, Teens",,http://calendar.smgov.net/library/eventsignup.asp?ID=33855,http://calendar.smgov.net/library/eventsignup.asp?ID=33855,library_33855,,
beaches,27738,POOL OPEN DAILY 7/1-9/6,09/04/2021 10:00:00 AM,09/04/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday* & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27738,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27738,beaches_27738,366,5
library,33860,The Santa Monica Public Library is Closed Today,09/04/2021 12:00:00 AM,09/04/2021 12:00:00 AM,true,"The Santa Monica Public Library will be closed in observance of Labor Day the following days:<br /><br />- Saturday, 9/4<br />- Monday, 9/6<br /><br />Saturday hours will be held instead on 9/11 at the Main Library and Pico Branch curbside.",Santa Monica Public Library Branches,"(39.390897, -99.066067)",All Ages,,http://calendar.smgov.net/library/eventsignup.asp?ID=33860,http://calendar.smgov.net/library/eventsignup.asp?ID=33860,library_33860,,
beaches,27613,Guest House OPEN 12pm-2pm,09/03/2021 12:00:00 PM,09/03/2021 02:00:00 PM,false,"Tours of the Marion Davies Guest House are back. Santa Monica Conservancy docents will share the rich history of the Beach House site from the 1920s onward. Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays and Saturdays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27613,beaches_27613,366,5
beaches,27737,POOL OPEN DAILY 7/1-9/6,09/03/2021 10:00:00 AM,09/03/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday* & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27737,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27737,beaches_27737,366,5
beaches,27776,POOL OPEN DAILY 7/1-9/6,09/02/2021 11:30:00 AM,09/02/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday, & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27776,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27776,beaches_27776,366,5
cityhall,4483,CANCELLED: Planning Commission ,09/01/2021 05:30:00 PM,09/01/2021 05:30:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the Citys General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4483,cityhall_4483,368,15
beaches,27775,POOL OPEN DAILY 7/1-9/6,09/01/2021 11:30:00 AM,09/01/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday, & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27775,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27775,beaches_27775,366,5
beaches,27774,POOL OPEN DAILY 7/1-9/6,08/31/2021 11:30:00 AM,08/31/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday, & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27774,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27774,beaches_27774,366,5
library,33841,Citizenship Class,08/30/2021 12:00:00 PM,08/30/2021 02:30:00 PM,false,"Santa Monica Public Library hosts this ongoing series of citizenship classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. <br /><br />The classes help students complete and submit their U.S. citizenship applications and prepare them for the official review.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at the Pico Branch Library, 2201 Pico Blvd.<br /><br />Enrollment is through the SMMUSD Adult Education Center located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA, 90405<br />Contact Olga Saucedo at (310) 664-6222, ext.76203 or osaucedo@smmusd.org to enroll.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33841,library_33841,,
beaches,27773,POOL OPEN DAILY 7/1-9/6,08/30/2021 11:30:00 AM,08/30/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday, & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27773,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27773,beaches_27773,366,5
library,33808,"English as s Second Language (ESL) Conversation, High",08/30/2021 10:00:00 AM,08/30/2021 12:30:00 PM,false,"Santa Monica Public Library hosts an ongoing series of English as a Second Language (ESL) classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. Learn more about California adult education at caladulted.org.<br /><br />Enrollment is through the Santa Monica-Malibu Unified School District Adult Education Center, located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA,90405. Visit smmusd.asapconnected.com or contact Olga Saucedo at osaucedo@smmusd.org or (310) 664-6222, ext.76203 to enroll.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at Main Library, 601 Santa Monica Blvd.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33808,library_33808,,
beaches,27736,POOL OPEN DAILY 7/1-9/6,08/29/2021 10:00:00 AM,08/29/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday* & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27736,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27736,beaches_27736,366,5
library,33829,"English as s Second Language (ESL) Conversation, High",08/28/2021 12:00:00 PM,08/28/2021 03:00:00 PM,false,"Santa Monica Public Library hosts an ongoing series of English as a Second Language (ESL) classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. Learn more about California adult education at caladulted.org.<br /><br />Enrollment is through the Santa Monica-Malibu Unified School District Adult Education Center, located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA, 90405. Visit smmusd.asapconnected.com or contact Olga Saucedo at osaucedo@smmusd.org or (310) 664-6222, ext.76203 to enroll.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at the Pico Branch Library, 2100 Pico Blvd.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33829,library_33829,,
beaches,27612,Guest House OPEN 12pm-2pm,08/28/2021 12:00:00 PM,08/28/2021 02:00:00 PM,false,"Tours of the Marion Davies Guest House are back. Santa Monica Conservancy docents will share the rich history of the Beach House site from the 1920s onward. Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays and Saturdays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27612,beaches_27612,366,5
beaches,27779,Cardboard Yacht Regatta 11am-4pm,08/28/2021 11:00:00 AM,08/28/2021 04:00:00 PM,false,"9th annual Cardboard Yacht Regatta! At home, build your own cardboard yacht to seat two people, and race across the pool. Entrants must register and construct boats prior to the event. All ages. Spectators free.<br />",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)","Adults, Kids, Teens",Games/Activities,http://annenbergbeachhouse.com/activities/public-events.aspx,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27779,beaches_27779,366,5
beaches,27735,POOL CLOSED for Cardboard Yacht Regatta!,08/28/2021 12:00:00 AM,08/28/2021 12:00:00 AM,true,"Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27735,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27735,beaches_27735,366,5
beaches,27611,Guest House OPEN 12pm-2pm,08/27/2021 12:00:00 PM,08/27/2021 02:00:00 PM,false,"Tours of the Marion Davies Guest House are back. Santa Monica Conservancy docents will share the rich history of the Beach House site from the 1920s onward. Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays and Saturdays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27611,beaches_27611,366,5
beaches,27734,POOL OPEN DAILY 7/1-9/6,08/27/2021 10:00:00 AM,08/27/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday* & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27734,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27734,beaches_27734,366,5
library,33818,"English as s Second Language (ESL) Conversation, Low",08/27/2021 10:00:00 AM,08/27/2021 12:30:00 PM,false,"Santa Monica Public Library hosts an ongoing series of English as a Second Language (ESL) classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. Learn more about California adult education at caladulted.org.<br /><br />Enrollment is through the Santa Monica-Malibu Unified School District Adult Education Center, located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA, 90405. Visit smmusd.asapconnected.com or contact Olga Saucedo at osaucedo@smmusd.org or (310) 664-6222, ext.76203 to enroll.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at Main Library, 601 Santa Monica Blvd.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33818,library_33818,,
beaches,27772,POOL OPEN DAILY 7/1-9/6,08/26/2021 11:30:00 AM,08/26/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday, & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27772,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27772,beaches_27772,366,5
beaches,27771,POOL OPEN DAILY 7/1-9/6,08/25/2021 11:30:00 AM,08/25/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday, & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27771,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27771,beaches_27771,366,5
beaches,27770,POOL OPEN DAILY 7/1-9/6,08/24/2021 11:30:00 AM,08/24/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday, & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27770,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27770,beaches_27770,366,5
library,33840,Citizenship Class,08/23/2021 12:00:00 PM,08/23/2021 02:30:00 PM,false,"Santa Monica Public Library hosts this ongoing series of citizenship classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. <br /><br />The classes help students complete and submit their U.S. citizenship applications and prepare them for the official review.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at the Pico Branch Library, 2201 Pico Blvd.<br /><br />Enrollment is through the SMMUSD Adult Education Center located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA, 90405<br />Contact Olga Saucedo at (310) 664-6222, ext.76203 or osaucedo@smmusd.org to enroll.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33840,library_33840,,
beaches,27769,POOL OPEN DAILY 7/1-9/6,08/23/2021 11:30:00 AM,08/23/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday, & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27769,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27769,beaches_27769,366,5
library,33807,"English as s Second Language (ESL) Conversation, High",08/23/2021 10:00:00 AM,08/23/2021 12:30:00 PM,false,"Santa Monica Public Library hosts an ongoing series of English as a Second Language (ESL) classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. Learn more about California adult education at caladulted.org.<br /><br />Enrollment is through the Santa Monica-Malibu Unified School District Adult Education Center, located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA,90405. Visit smmusd.asapconnected.com or contact Olga Saucedo at osaucedo@smmusd.org or (310) 664-6222, ext.76203 to enroll.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at Main Library, 601 Santa Monica Blvd.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33807,library_33807,,
beaches,27733,POOL OPEN DAILY 7/1-9/6,08/22/2021 10:00:00 AM,08/22/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday* & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27733,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27733,beaches_27733,366,5
library,33798,SM Reads Special Event: Emma Donoghue on The Pull of the Stars,08/21/2021 02:00:00 PM,08/21/2021 03:30:00 PM,false,"Award-winning writer Emma Donoghue's timely story about the Great Flu of 1918 takes place in a maternity ward when Ireland is doubly ravaged by war and disease. Over three brutal days, three women come together to support patients and one another in unexpected ways. Join us for this virtual author presentation and discussion about living through unprecedented times. <br />Access program at bit.ly/32FOHUz. The event is part of Santa Monica Reads. Learn more at smpl.org/smr.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Author Talks, Discussion/Q&A",https://bit.ly/32FOHUz,http://calendar.smgov.net/library/eventsignup.asp?ID=33798,library_33798,,
beaches,27610,Guest House OPEN 12pm-2pm,08/21/2021 12:00:00 PM,08/21/2021 02:00:00 PM,false,"Tours of the Marion Davies Guest House are back. Santa Monica Conservancy docents will share the rich history of the Beach House site from the 1920s onward. Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays and Saturdays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27610,beaches_27610,366,5
beaches,27732,POOL OPEN DAILY 7/1-9/6,08/21/2021 10:00:00 AM,08/21/2021 06:00:00 PM,false,"The pool is open daily July 1-September 6. <br />Monday through Thursday 11:30am-6pm <br />Friday, Saturday* & Sunday 10am-6pm <br />Pool passes go on sale one hour before pool opening, 1st come 1st served. <br />*Pool closed Saturday, August 28 for Cardboard Yacht Regatta Day!",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,"Games/Activities, Health/Fitness",http://calendar.smgov.net/beaches/eventsignup.asp?ID=27732,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27732,beaches_27732,366,5
beaches,27709,Sunset Swim 6-9pm,08/20/2021 06:00:00 PM,08/20/2021 09:00:00 PM,false,"Ages 18+ - Enjoy a fun evening at the pool, exclusively for adults. $10 adults, $5 senior (60+). Passes are 1st come, 1st served.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)","50+/Seniors, Adults",Games/Activities,https://www.annenbergbeachhouse.com/visit-us/getting-here-and-parking.aspx,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27709,beaches_27709,366,5
beaches,27609,Guest House OPEN 12pm-2pm,08/20/2021 12:00:00 PM,08/20/2021 02:00:00 PM,false,"Tours of the Marion Davies Guest House are back. Santa Monica Conservancy docents will share the rich history of the Beach House site from the 1920s onward. Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays and Saturdays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27609,beaches_27609,366,5
