"status","type","number","description","issuancedate","closingdate","cancelledpostponed","construction","lsbrpindicator","buyer","department","deptcontact"
"Closed","RFP","1083129","Web Services, Administration and Networking Services","2018-03-19T00:00:00.000","2018-04-25T00:00:00.000",,"N","Y","Harris, Eric","Department of Transportation","Scott Myers"
"Closed","RFP","1085943","Transcription Services for the Circuit Court for Montgomery County, MD","2018-03-20T00:00:00.000","2018-04-24T00:00:00.000",,"N","Y","DeLuca, Karen","Circuit Court","Shane Pyles"
"Closed","Informal","1086542","Emergency Medical Services Adjunct Instructors","2018-04-02T00:00:00.000","2018-04-17T00:00:00.000",,"N","Y","--","Fire & Rescue Services","Alyce Leach"
"Closed","Informal","1086156","Lighting and Sound for Special Events","2018-03-23T00:00:00.000","2018-03-30T00:00:00.000",,"N","Y","--","Department of Recreation","Allison Cohen"
"Closed","Informal","1086534","Trailer Maintenance, Repair Service and Parts","2018-03-15T00:00:00.000","2018-03-26T00:00:00.000",,"N","Y","--","Fire & Rescue Services","Alyce Leach"
"Closed","Informal","1086226","Engineering Consulting Services","2018-03-05T00:00:00.000","2018-03-12T00:00:00.000",,"N","Y","--","Department of Environmental Protection","Anthony Skinner"
"Closed","Informal","1086100","Microfilm and Microfiche Conversion","2018-02-15T00:00:00.000","2018-02-23T00:00:00.000",,"N","Y","--","Department of Permitting Services","Shilong Zheng"
"Closed","Informal","1085637","Lighting for Independence Day Celebrations","2018-02-09T00:00:00.000","2018-02-19T00:00:00.000",,"N","Y","--","Department of Recreation","Allison Cohen"
"Closed","Informal","1084242","Life Skills Programming for Incarcerated Youth","2018-01-26T00:00:00.000","2018-02-16T00:00:00.000",,"N","Y","--","Department of Correction & Rehabilitation","Rita Ellis"
"Closed","Informal","1084503","Temporary Warehouse Staffing Services","2018-02-01T00:00:00.000","2018-02-12T00:00:00.000",,"N","Y","--","Board of Elections","Alysoun McLaughlin"
"Closed","IFB","1077433","Time and Material Electrical Maintenance/Installation Service","2017-12-20T00:00:00.000","2018-01-30T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Department of Transportation","Mike Crone"
"Closed","IFB","1062887","Custodial Services Zone 4, 5, 6, 7","2017-10-06T00:00:00.000","2018-01-16T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Department of General Services","Gus Montes De Oca"
"Closed","Informal","1082625","Digital and Social Media Marketing Services","2017-12-04T00:00:00.000","2017-12-29T00:00:00.000",,"N","Y","--","Office of Agriculture","Jacqueline Arnold"
"Closed","Informal","1084041","Part-time Personal Health Aide Services","2017-12-13T00:00:00.000","2017-12-22T00:00:00.000",,"N","Y","--","Management and Budget Office","Amy Wilson"
"Closed","RFP","1076446","LED Light Fixtures for MCDOT Parking Facilities","2017-11-06T00:00:00.000","2017-12-06T00:00:00.000",,"N","Y","Harris, Eric","Department of Transportation","Adrian Labor"
"Closed","Informal","1083075","Fall Protection /Suspended Maintenance (rope descend) equipment/system Inspection, Maintenance and Repair","2017-11-02T00:00:00.000","2017-12-05T00:00:00.000",,"N","Y","--","Department of General Services","Gus Montes De Oca"
"Closed","Informal","1081465","Moving and Record Storage Boxes","2017-11-02T00:00:00.000","2017-12-05T00:00:00.000",,"N","Y","--","Department of General Services","Gus Montes De Oca"
"Closed","Informal","1081846","Gutter and Downspout Cleaning Services at County Facilities","2017-10-02T00:00:00.000","2017-11-08T00:00:00.000",,"N","Y","--","Department of General Services","Gus Montes De Oca"
"Closed","IFB","1078301","Recreation Staff Apparel","2017-10-02T00:00:00.000","2017-11-02T00:00:00.000",,"N","Y","DeLuca, Karen","Department of Recreation","Allison Cohen"
"Closed","Informal","1082800","Program Development and Management Services","2017-10-20T00:00:00.000","2017-10-30T00:00:00.000",,"N","Y","--","Department of Recreation","Allison Cohen"
"Closed","RFP","1079133","Accreditation Manager Services","2017-09-21T00:00:00.000","2017-10-25T00:00:00.000",,"N","Y","DeLuca, Karen","Fire & Rescue Services","Scott Gutschick"
"Closed","Informal","1081765","Pet Waste Removal Project","2017-09-20T00:00:00.000","2017-10-17T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP Procurements"
"Closed","Informal","1081980","Clean and Decontaminate County Vehicles","2017-09-12T00:00:00.000","2017-09-27T00:00:00.000",,"N","Y","--","Police","Greg Dilla"
"Closed","IFB","1073645","Parking Lot Districts Service Facility","2017-07-13T00:00:00.000","2017-09-12T00:00:00.000",,"Y","Y","Collins, Todd (Inactive Buyer)","Department of Transportation","Tim O'Gwin"
"Closed","Informal","1078302","Staging Equipment for the Silver Spring Jazz Festival","2017-09-01T00:00:00.000","2017-09-11T00:00:00.000",,"N","Y","--","Department of Recreation","Allison Cohen"
"Closed","Informal","1079887","Annual Report Design","2017-07-19T00:00:00.000","2017-08-07T00:00:00.000",,"N","Y","--","Department of General Services","Richard Taylor"
"Closed","Informal","1080069","Department of Liquor Control Educational Video","2017-07-21T00:00:00.000","2017-08-04T00:00:00.000",,"N","Y","--","Department of Liquor Control","Emily DeTitta"
"Closed","Informal","1079162","Hazard Mitigation Plan Contractor","2017-07-13T00:00:00.000","2017-07-26T00:00:00.000",,"N","Y","--","Department of Emergency Mgmt & Homeland Security","Michael Goldfarb"
"Closed","RFP","1065498","Contract for Public Works Support Services Basic Ordering Agreement","2017-05-12T00:00:00.000","2017-07-05T00:00:00.000",,"N","Y","Chen, Jing","Department of Transportation","Melissa Garner"
"Closed","RFP","1073444","Site Construction Services","2017-05-12T00:00:00.000","2017-06-15T00:00:00.000",,"Y","Y","Norris, Robert","Department of General Services","Kassa Seyoum"
"Closed","Informal","1077438","Pike District Consulting Services","2017-06-06T00:00:00.000","2017-06-13T00:00:00.000",,"N","Y","--","Community Engagement Cluster","Ken Hartman"
"Closed","RFP","1073892","Bus Service Lane Operation for Small Transit Shop (STS)","2017-04-03T00:00:00.000","2017-06-12T00:00:00.000",,"N","Y","Steed, Jeffrey","Department of General Services","Keith Stickley"
"Closed","IFB","1069125","Landscape Services for Montgomery Hills & other Areas maintained by Maryland State Highway in Montgomery County","2017-05-12T00:00:00.000","2017-06-12T00:00:00.000",,"N","Y","Harris, Eric","Department of Transportation","Anthony Ravello"
"Closed","RFP","1073932","Lighting Services","2017-04-07T00:00:00.000","2017-05-31T00:00:00.000",,"N","Y","Harris, Eric","Department of General Services","Christopher Weatherly"
"Closed","IFB","1073762","HVAC/Refrigeration Equipment & Parts","2017-04-28T00:00:00.000","2017-05-31T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Department of General Services","Frank Howard Jr"
"Closed","RFP","1073570","Comprehensive Engineering and Incidental Architectural Services for Various County Small Projects and Facilities: Planning, Design, Permitting, Bidding and Construction Administration Services","2017-04-14T00:00:00.000","2017-05-26T00:00:00.000",,"N","Y","Norris, Robert","Department of General Services","Jogabrata Majumdar"
"Closed","IFB","1073343","Removal and Replacement of Concrete Curb and Sidewalk in the Business Districts Countywide","2017-04-20T00:00:00.000","2017-05-25T00:00:00.000",,"N","Y","DeLuca, Karen","Department of Transportation","Melissa Garner"
"Closed","RFP","1073354","Architectural/Engineering Services for Various County Facilities and Systems and Miscellaneous Architectural Facilities","2017-04-26T00:00:00.000","2017-05-25T00:00:00.000",,"N","Y","Norris, Robert","Department of General Services","Frank Roberts"
"Closed","IFB","1073146","Tree Planting Services","2017-04-10T00:00:00.000","2017-05-17T00:00:00.000",,"N","Y","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Melissa Garner"
"Closed","RFP","1074350","Community Engagement Cluster (Volunteer Center) Special Events Management Services","2017-04-11T00:00:00.000","2017-05-10T00:00:00.000",,"N","Y","DeLuca, Karen","Community Engagement Cluster","Molly Callaway"
"Closed","Informal","1075686","Commercial Energy Benchmarking Policy Coordination Contractor","2017-04-11T00:00:00.000","2017-05-01T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP Procurements"
"Closed","IFB","1069652","Elevator Renovation, Garage #40","2017-03-21T00:00:00.000","2017-04-27T00:00:00.000",,"Y","Y","Collins, Todd (Inactive Buyer)","Department of Transportation","Tim O'Gwin"
"Closed","Informal","1074966","Board up of Vacant Homes","2017-03-20T00:00:00.000","2017-04-14T00:00:00.000",,"N","Y","--","Department of Housing & Community Affairs","Robert Fischer"
"Closed","IFB","1071590","Transit Bus Enhanced Cleaning Service","2017-02-28T00:00:00.000","2017-04-06T00:00:00.000",,"N","Y","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Keith Stickley"
"Closed","Informal","1073775","Temporary Nursing Services","2017-03-06T00:00:00.000","2017-03-31T00:00:00.000",,"N","Y","--","Department of Correction & Rehabilitation","Anthony Sturgess"
"Closed","Informal","1073646","Expansion of High School Pedestrian Safety Education","2017-03-01T00:00:00.000","2017-03-24T00:00:00.000",,"N","Y","--","Department of Transportation","Nadji Kirby"
"Closed","RFP","1071751","Emergency Management Planning and Support","2017-02-22T00:00:00.000","2017-03-23T00:00:00.000",,"N","Y","Norris, Robert","Department of Emergency Mgmt & Homeland Security","Michael Goldfarb"
"Closed","IFB","1064643","Landscaping and Grounds Maintenance Services","2017-02-08T00:00:00.000","2017-03-21T00:00:00.000",,"N","Y","Fornatora, Sarah (Inactive Buyer)","Department of General Services","Isami Ayala-Collazo"
"Closed","IFB","1070952","Window Cleaning","2017-02-13T00:00:00.000","2017-03-20T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Department of Transportation","Yonas Demo"
"Closed","IFB","1071140","Time and Material Plumbing","2017-01-24T00:00:00.000","2017-03-13T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Department of General Services","Kevin Ford"
"Closed","IFB","1063066","Platt Ridge Drive Extended from Jones Bridge Rd to Montrose Dr","2017-02-07T00:00:00.000","2017-03-10T00:00:00.000",,"Y","Y","Norris, Robert","Department of Transportation","Girum Awoke"
"Closed","Informal","1071677","Marketing & Communications for Volunteer Center","2017-02-17T00:00:00.000","2017-02-24T00:00:00.000",,"N","Y","--","Community Engagement Cluster","Molly Callaway"
"Closed","Informal","1073035","Installation of Case Flow Rack in MCDLC Wine and Spirits Mezzanines","2017-02-02T00:00:00.000","2017-02-15T00:00:00.000",,"N","Y","--","Department of Liquor Control","Philip Smith"
"Closed","Informal","1072573","Production Color Printer","2017-01-11T00:00:00.000","2017-01-25T00:00:00.000",,"N","Y","--","Department of General Services","Rick Taylor"
"Closed","Informal","1072242","ActiveNet Project Support","2017-01-12T00:00:00.000","2017-01-23T00:00:00.000",,"N","Y","--","Department of Recreation","Allison Cohen"
"Closed","Informal","1070097","Local Environmental Stories - Writing and Photography Services","2016-12-14T00:00:00.000","2017-01-11T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP Procurement"
"Closed","RFP","1070819","Architectural/Engineering Services for Grey Courthouse Renovation: Design, Bidding, Permitting and Construction Administration Services","2016-11-22T00:00:00.000","2017-01-09T00:00:00.000",,"N","Y","Norris, Robert","Department of General Services","Randall Hawkins"
"Closed","Informal","1072726","Data Services for the African American Health Program","2016-12-19T00:00:00.000","2017-01-04T00:00:00.000",,"N","Y","--","Department of Health & Human Svcs","Arlee Wallace"
"Closed","IFB","1068921","Time and Material Carpentry and Painting Services","2016-11-18T00:00:00.000","2017-01-03T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Department of General Services","Michael Harkness"
"Closed","Informal","1071710","Third Party Monitoring Services for Critical facilities","2016-11-09T00:00:00.000","2016-12-29T00:00:00.000",,"N","Y","--","Department of General Services","Gus Montes De Oca"
"Closed","RFP","1069597","Emergency Cleaning, Remediation and Restoration Services","2016-11-23T00:00:00.000","2016-12-23T00:00:00.000",,"N","Y","Harris, Eric","Department of General Services","Frank Howard"
"Closed","Informal","1068648","Green Business Certification Consulting Services","2016-11-16T00:00:00.000","2016-12-14T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP Procurement"
"Closed","IFB","1070707","Bottled Water and Dispensers","2016-11-10T00:00:00.000","2016-12-12T00:00:00.000",,"N","Y","McRae, Sarah","Fire & Rescue Services","Andres Olaciregui"
"Closed","Informal","1070710","Onsite Barber / Beautician Services","2016-10-28T00:00:00.000","2016-11-18T00:00:00.000",,"N","Y","--","Department of Correction & Rehabilitation","Sgt. Powell"
"Closed","IFB","1069372","Sand Removal Services at County Parking Facilities","2016-10-14T00:00:00.000","2016-11-16T00:00:00.000",,"N","Y","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Charles Menter"
"Closed","RFP","1070307","ADA Consulting Services","2016-10-12T00:00:00.000","2016-11-15T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Department of General Services","Sunil Pandya"
"Closed","RFP","1069520","Temporary Administrative Support Services","2016-10-12T00:00:00.000","2016-11-15T00:00:00.000",,"N","Y","Fornatora, Sarah (Inactive Buyer)","Office of Human Resources","Jennifer Shovlin"
"Closed","IFB","1066433","Trophies, Awards, Plaques, Ribbons, and Engraving","2016-09-30T00:00:00.000","2016-11-04T00:00:00.000",,"N","Y","Kapust, Suzanne (Inactive Buyer)","Department of Recreation","Allison Cohen"
"Closed","IFB","1067308","Furnish Closed Circuit Television Pipe Inspection Unit.","2016-09-28T00:00:00.000","2016-11-03T00:00:00.000",,"N","Y","DeLuca, Karen","Department of Transportation","Melissa Garner"
"Closed","Informal","1070972","Printing Supplies","2016-10-19T00:00:00.000","2016-11-02T00:00:00.000",,"N","Y","--","Department of General Services","Rick Taylor"
"Closed","IFB","1069370","Snow Removal at County Parking Facilities","2016-09-21T00:00:00.000","2016-10-20T00:00:00.000",,"N","Y","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Charles Menter"
"Closed","Informal","1069190","Graphic Design Services","2016-10-12T00:00:00.000","2016-10-19T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP Procurements Team"
"Closed","IFB","1061759","Time and Material Custom Millwork","2016-09-15T00:00:00.000","2016-10-18T00:00:00.000",,"N","Y","Chen, Jing","Department of General Services","Isami Ayala-Collazo"
"Closed","RFP","1062966","Office Relocation and other Moving & Hauling Services","2016-09-08T00:00:00.000","2016-10-10T00:00:00.000",,"N","Y","Fornatora, Sarah (Inactive Buyer)","Department of General Services","Frank Howard"
"Closed","Informal","1069262","Gaithersburg Library Coffee Bar","2016-09-07T00:00:00.000","2016-10-10T00:00:00.000",,"N","Y","--","Department of General Services","Sunil Pandya"
"Closed","RFP","1064900","County-Wide Security Guard Services","2016-07-28T00:00:00.000","2016-09-22T00:00:00.000",,"N","Y","McRae, Sarah","Sheriff's Office","Darlene Fairfax"
"Closed","RFP","1061795","Security Guard Services","2016-07-28T00:00:00.000","2016-08-29T00:00:00.000",,"N","Y","Harris, Eric","Department of Transportation","James Treichel"
"Closed","IFB","1064710","Snow Removal at County Facilities","2016-07-18T00:00:00.000","2016-08-24T00:00:00.000",,"N","Y","Fornatora, Sarah (Inactive Buyer)","Department of General Services","Denise Wade"
"Closed","IFB","1051174","Carpet, Carpet Tile and Other Floor Coverings, Installation and Repair Services","2016-05-11T00:00:00.000","2016-08-02T00:00:00.000",,"N","Y","DeLuca, Karen","Department of General Services","Michael Harkness"
"Closed","RFP","1062653","Producer/Videographer/Video Editor/Social Media Editor","2016-06-30T00:00:00.000","2016-08-02T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","County Council","Neil Greenberger"
"Closed","RFP","1066116","Job Order Contract (JOC), Routine Construction","2016-06-13T00:00:00.000","2016-07-18T00:00:00.000",,"Y","Y","Collins, Todd (Inactive Buyer)","Department of General Services","Homer Bakhtiary"
"Closed","IFB","1063779","Uniform Apparel","2016-06-07T00:00:00.000","2016-07-08T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Fire & Rescue Services","Leslie Maxam"
"Closed","RFP","1065301","Develop and Implement the Candidate Assessment Application System","2016-06-13T00:00:00.000","2016-07-06T00:00:00.000",,"N","Y","Elliott, Darleen (Inactive Buyer)","Office of Human Resources","Jennifer Shovlin"
"Closed","IFB","1055398","#2 Heating Fuel Oil","2016-05-11T00:00:00.000","2016-06-22T00:00:00.000",,"N","Y","Schuler, Peter (Inactive Buyer)","Department of General Services","Richard Taylor"
"Closed","RFP","1060703","Bus Stop Inventory & Monitoring Services","2016-05-03T00:00:00.000","2016-06-20T00:00:00.000",,"N","Y","Steed, Jeffrey","Department of Transportation","Stacy Coletta"
"Closed","IFB","1062269","Farebox Revenue Collection Services","2016-05-04T00:00:00.000","2016-06-14T00:00:00.000",,"N","Y","Harris, Eric","Department of Transportation","Ken Sloate"
"Closed","Informal","1064120","AP1-10 Custodial Services Using Disabled (Capable Vocational Trainees and Supervisors) for the Meter Shop & the Silver-Spring Sales Office","2016-05-27T00:00:00.000","2016-06-10T00:00:00.000",,"N","Y","--","Department of Transportation","Anthony Ravello"
"Closed","Informal","1065200","Consultant Services for Increased Business Outreach","2016-05-16T00:00:00.000","2016-06-07T00:00:00.000",,"N","Y","--","Office of Procurement","Devance Walker, Jr."
"Closed","RFP","1058234","Pick-up and Removal of Animal Carcasses","2016-05-06T00:00:00.000","2016-06-06T00:00:00.000",,"N","Y","McRae, Sarah","Police","Paul Hibler"
"Closed","Informal","1059291","Auditing Services for Wage Requirements Law Compliance","2016-05-09T00:00:00.000","2016-06-01T00:00:00.000",,"N","Y","--","Office of Procurement","John Gibala"
"Closed","IFB","1061875","Removal and Replacement of Concrete Curb and Sidewalk in Business District County Wide","2016-04-12T00:00:00.000","2016-05-19T00:00:00.000",,"N","Y","DeLuca, Karen","Department of Transportation","Jeffrey Knutsen"
"Closed","Informal","1062402","Uniform Apparel Imprinting and Embroidery","2016-05-02T00:00:00.000","2016-05-16T00:00:00.000",,"N","Y","--","Fire & Rescue Services","Alyce Leach"
"Closed","RFP","1063157","Custodial Services for Indoor Pools","2016-03-29T00:00:00.000","2016-05-10T00:00:00.000",,"N","Y","DeLuca, Karen","Department of Recreation","Melanie Sasse"
"Closed","IFB","1061252","Ride On Bus Stop Maintenance & Snow Removal Services","2016-02-04T00:00:00.000","2016-03-25T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Department of Transportation","Howard Benn"
"Closed","Informal","1062745","Community-Based Social Marketing Campaign at White Oak","2016-03-03T00:00:00.000","2016-03-23T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP Procurements"
"Closed","RFP","1061265","Montgomery County Government Access Channel Cable Television Producer Services","2016-02-08T00:00:00.000","2016-03-23T00:00:00.000",,"N","Y","Mixon, Sparkle (Inactive Buyer)","DTS","Donna Keating"
"Closed","RFP","1061666","Visual Communication Services","2016-02-16T00:00:00.000","2016-03-22T00:00:00.000",,"N","Y","Elliott, Darleen (Inactive Buyer)","Department of General Services","Nancy Greene"
"Closed","IFB","1047510","Inspection, Repair, Maintenance and Installation of Electronic Security System","2016-02-19T00:00:00.000","2016-03-21T00:00:00.000",,"N","Y","Harris, Eric","Police","Michael Gordy"
"Closed","Informal","1063181","Deer Protection Fencing at Oaks Landfill","2016-03-02T00:00:00.000","2016-03-16T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP Procurements"
"Closed","RFP","1059353","Novelty and Promotional Items","2016-01-12T00:00:00.000","2016-02-25T00:00:00.000",,"N","Y","Elliott, Darleen (Inactive Buyer)","Department of General Services","Stewart Whisman"
"Closed","Informal","1061559","Deer Protection Fencing at the Oaks Landfill","2016-01-22T00:00:00.000","2016-02-24T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP Procurements"
"Closed","Informal","1061333","Patron Plastic Library Card/Key Tag Combination Sets","2016-02-16T00:00:00.000","2016-02-24T00:00:00.000",,"N","Y","--","Department of Public Libraries","Noah Stone"
"Closed","IFB","1061196","Reproduction and Copying of Engineering Drawings","2016-01-11T00:00:00.000","2016-02-10T00:00:00.000",,"N","Y","Elliott, Darleen (Inactive Buyer)","Department of General Services","Richard Taylor"
"Closed","RFP","1060019","Montgomery County Circuit Court Interior Alterations","2015-11-25T00:00:00.000","2016-01-08T00:00:00.000",,"Y","Y","Collins, Todd (Inactive Buyer)","Department of General Services","Randall Hawkins"
"Closed","Informal","1060393","Professional Contract Consulting and Administrative Support Services. Amendment # 1 has been issued","2015-12-17T00:00:00.000","2016-01-07T00:00:00.000",,"N","Y","--","Police","Patricia Ross"
"Closed","Informal","1060409","Sound for Silver Spring Jazz Festival","2015-12-07T00:00:00.000","2015-12-17T00:00:00.000",,"N","Y","--","Department of Recreation","Allison Cohen"
"Closed","RFP","1058021","Task Order Contracts - Construction Services for Various County Facilities","2015-10-14T00:00:00.000","2015-11-16T00:00:00.000",,"Y","Y","Collins, Todd (Inactive Buyer)","Department of General Services","Ahmed Naji"
"Closed","Informal","1057578","Rain Barrel Purchase and Delivery","2015-10-09T00:00:00.000","2015-11-09T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP.Procurements@montgomerycountymd.gov"
"Closed","IFB","1057617","Residential Landscape and Solid Waste Removal Services for the Clean and Lien Program","2015-10-02T00:00:00.000","2015-11-09T00:00:00.000",,"N","Y","Greve, Michael","Department of Housing & Community Affairs","Robert Fischer"
"Closed","RFP","1054614","Legislative Liaison, Research & Policy Analyst","2015-09-30T00:00:00.000","2015-11-02T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","County Council","Mary Jane Berry"
"Closed","Informal","1059150","Grants Manager - Council","2015-10-05T00:00:00.000","2015-10-19T00:00:00.000",,"N","Y","--","County Council","Mary Jane Berry"
"Closed","RFP","1109641","Engineering Services: Stormwater Management BMP Inspections","2020-03-11T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","Norris, Robert","Department of Environmental Protection","DEP Procurements"
"Closed","Informal","1133248","Leased Ice and Water Dispensing Machine Services","2021-07-08T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Transportation","Sanders, Kevin"
"Closed","Informal","1087203","Transaction Reconciliation Management Solution","2018-03-19T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Transportation","Alex Kinyenje"
"Closed","RFP","1094239","Vision Zero Coordinator","2019-05-16T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","McRae, Sarah","County Executive","Wade Holland"
"Closed","Informal","1083317","Dog Food","2017-11-02T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Police","Ari Elkin"
"Closed","Informal","1090203","Consulting for a Student Loan Refinancing Market Demand Study and Cost Analysis","2018-07-16T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Office of Legislative Oversight","Blaise DeFazio"
"Closed","Informal","1129170","Jute Gift Bags for ABS Retail Stores","2021-04-05T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Alcohol Beverage Services","Dianne Carpenter"
"Closed","Informal","1142367","Soccer Equipment","2022-04-20T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Recreation","Allison Cohen"
"Closed","Informal","1138599","Human and Social Services Program and Service Access Barriers Qualitative Research Study- Local Partner","2021-12-17T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Health & Human Svcs","Steve Wright"
"Closed","Informal","1097235","Social Media Management Services","2018-11-01T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Recreation","Allison Cohen"
"Closed","IFB","1138698","HVAC Air Filters","2022-04-29T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","Karakaya, Penny Perrus","Department of General Services","Alvin Crutcher"
"Closed","Informal","1086773","Customer Service Satisfaction Survey Devices and Analysis","2018-03-15T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Liquor Control","Matthew Douglas"
"Closed","Informal","1136369","Parade Floats","2021-10-07T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Community Engagement Cluster","Kathleen Hynes"
"Closed","Informal","1127966","Graphic Design Services","2021-02-11T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Recreation","Allison Cohen"
"Closed","RFP","1111971","Hauler Collector Licensing and Enforcement Database","2020-03-13T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","Norris, Robert","Department of Environmental Protection","DEP Procurements"
"Closed","Informal","1141529","All-Terrain Utility Task Vehicles (UTV) Purchase, Inspection, Maintenance, Repair, and Parts","2022-03-31T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Fire & Rescue Services","Renata Vasileva"
"Closed","RFP","1065630","Elevator Maintenance Services (DOT - Parking)","2017-01-23T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","Harris, Eric","Department of Transportation","Yonas Demo"
"Closed","RFP","1122562","Printing and Online Publishing of the Recreation Guide","2020-10-06T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","DeLuca, Karen","Department of Recreation","Trish Gill"
"Closed","Informal","1138125","Car Seats, Portable Infant Play Yards, Home Safety Kits, and Related Sleep Safety Supplies","2021-12-02T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Health & Human Svcs","Rebecca Smith"
"Closed","Informal","1134793","Bullet Resistant Partitions for Montgomery County Circuit Courthouse","2021-09-03T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Sheriff's Office","Sung Lee"
"Closed","Informal","1141867","Dental and Medical Laundering Services","2022-04-08T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Health & Human Svcs","Ronda Jackson"
"Closed","Informal","1124163","Citizenship Instructional Program Services","2020-12-11T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Community Engagement Cluster","Marguerite Callaway"
"Closed","Informal","1131099","Human and Social Services Program and Service Access Barriers Qualitative Research Study","2021-08-11T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Health & Human Svcs","Steve Wright"
"Closed","Informal","1120134","Bicycle Repair and Related Supplies","2020-07-20T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Police","Brian Tanzi"
"Closed","Informal","1122400","Hotel / Motel Accommodations","2020-07-22T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Fire & Rescue Services","Alyce Leach"
"Closed","Informal","1138716","Overhead Retail Store Signage and Repair Services","2022-01-24T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Alcohol Beverage Services","Diane Wurdeman"
"Closed","Informal","1134790","Specialty Printing","2021-08-31T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of General Services","Richard Taylor"
"Closed","Informal","1134187","Prescription Pet Food","2021-09-01T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Office of Animal Services","Bonnie White"
"Closed","Informal","1139756","Aerial Equipment (Self-Propelled Elevated Work Platforms) and Forklifts Inspection, Maintenance and Repair","2022-02-22T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of General Services","Gus Montes De Oca"
"Closed","RFP","1076876","Social Media Management Services","2017-08-14T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","DeLuca, Karen","Department of Recreation","Ginny Horvath"
"Closed","RFP","1061845","Montgomery County Government Cable Youth Media Services","2016-03-18T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","Mixon, Sparkle (Inactive Buyer)","DTS","Jason Rundell"
"Closed","RFP","1108853","Auditing Services for Wage Requirements Law Compliance","2020-01-08T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","Yaeger, Segyung","Office of Procurement","Kerri Albright"
"Closed","Informal","1135202","Sound Level Meter Supply Repair and Calibration Services","2021-10-05T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","--","Department of Environmental Protection","DEP"
"Closed","IFB","1082062","Time and Material Machine Shop Services","2017-12-18T00:00:00.000",,"Cancelled or Indefinitely Postponed","N","Y","Karakaya, Penny Perrus","Department of General Services","Keith Powers"
