"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","expireddate","status","buildingarea","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","loc","geolocation"
"FIRE PROTECTION SYSTEMS","1000779","INSTAL","REST","2022-07-20T12:07:33.000","2022-07-26T07:07:52.000","2022-08-10T08:08:01.000",,"Finaled","0","install hood fire suppression system,Customer Wants To Use ePlans","2235",,"BEL PRE","RD",,"SILVER SPRING","MD","20906","39.091924","-77.047778",,"POINT (-77.047778 39.091924)"
"FIRE PROTECTION SYSTEMS","1000879","INSTAL","SFD","2022-07-20T12:07:31.000","2022-07-26T02:07:19.000",,,"Issued","0","Install new sprinkler system with 46 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","9506",,"BULLS RUN","PKWY",,"BETHESDA","MD","20817","39.012239","-77.123889",,"POINT (-77.123889 39.012239)"
"FIRE PROTECTION SYSTEMS","1000777","INSTAL","COMISC","2022-07-19T11:07:02.000","2022-07-25T10:07:35.000",,,"Issued","0","INSTALL HOOD FIRE SUPPRESSION SYSTEM,Customer Wants To Use ePlans","12525",,"PARK POTOMAC","AVE",,"POTOMAC","MD","20854","39.061445","-77.157114",,"POINT (-77.157114 39.061445)"
"FIRE PROTECTION SYSTEMS","1000877","INSTAL","SFD","2022-07-20T12:07:26.000","2022-07-22T12:07:41.000",,,"Issued","0","Install new sprinkler system with 43 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","4912",,"BANGOR","DR",,"KENSINGTON","MD","20895","39.036061","-77.098569",,"POINT (-77.098569 39.036061)"
"FIRE PROTECTION SYSTEMS","1000967","INSTAL","BUSNSS","2022-07-21T07:07:42.000","2022-07-22T11:07:22.000",,,"Issued","0","Sprinkler tenant retrofit,Customer Wants To Use ePlans","7200",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","0","0",,"POINT (0 0)"
"FIRE PROTECTION SYSTEMS","1000856","INSTAL","SFD","2022-07-20T11:07:16.000","2022-07-22T10:07:11.000",,,"Issued","0","Install NFPA 13D Sprinkler System,Customer Wants To Use ePlans","18715",,"MEDLEY","WAY",,"POOLESVILLE","MD","20837","39.162239","-77.401278",,"POINT (-77.401278 39.162239)"
"FIRE PROTECTION SYSTEMS","1000995","INSTAL","SFD","2022-07-21T09:07:54.000","2022-07-22T02:07:58.000",,,"Issued","0","13d sprinkler system single family home,Customer Wants To Use ePlans","6004",,"ANNISTON","RD",,"BETHESDA","MD","20817","39.007229","-77.122335",,"POINT (-77.122335 39.007229)"
"FIRE PROTECTION SYSTEMS","998613","INSTAL","BUSNSS","2022-06-30T11:06:36.000","2022-07-21T12:07:53.000","2022-08-26T01:08:09.000",,"Finaled","0","add and relocate sprinkler heads to accommodate newly renovated tenant space.,Customer Wants To Use ePlans","3130",,"OLNEY SANDY SPRING","RD",,"OLNEY","MD","20832","39.151148","-77.064283",,"POINT (-77.064283 39.151148)"
"FIRE PROTECTION SYSTEMS","1000909","INSTAL","SFD","2022-07-20T02:07:19.000","2022-07-21T12:07:52.000",,,"Issued","0","Install wet fire sprinkler system for SFD,Customer Wants To Use ePlans","14105",,"ALDERTON","RD",,"SILVER SPRING","MD","20906","39.087031","-77.033614",,"POINT (-77.033614 39.087031)"
"FIRE PROTECTION SYSTEMS","1000883","INSTAL","BUSNSS","2022-07-20T12:07:10.000","2022-07-21T12:07:33.000",,,"Issued","0","Relocate 3 sprinklers in a new office tenant,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","7361",,"CALHOUN","PL",,"ROCKVILLE","MD","20855","39.108585","-77.151411",,"POINT (-77.151411 39.108585)"
"FIRE PROTECTION SYSTEMS","1000802","INSTAL","SFD","2022-07-20T09:07:05.000","2022-07-21T02:07:23.000",,,"Issued","0","INSTALL FIRE SPRINKLERS PER NFPA 13D,Customer Wants To Use ePlans","11304",,"NEWPORT MILL","RD",,"KENSINGTON","MD","20895","39.042376","-77.069777",,"POINT (-77.069777 39.042376)"
"FIRE PROTECTION SYSTEMS","1000886","INSTAL","SFD","2022-07-20T01:07:19.000","2022-07-21T01:07:45.000",,,"Issued","0","Add 3 and relocate 1 sprinkler head on the basement floor 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","8623",,"RAYBURN","RD",,"BETHESDA","MD","20817","38.998488","-77.121275",,"POINT (-77.121275 38.998488)"
"FIRE PROTECTION SYSTEMS","1000574","INSTAL","SFD","2022-07-19T10:07:31.000","2022-07-21T01:07:25.000",,,"Issued","0","Replace one by one existing (73) sprinkler only. ,Customer Wants To Use ePlans","1400",,"SMITH VILLAGE","RD",,"SILVER SPRING","MD","20904","39.073598","-76.983411",,"POINT (-76.983411 39.073598)"
"FIRE PROTECTION SYSTEMS","1000026","INSTAL","RESACC","2022-07-14T08:07:25.000","2022-07-20T11:07:24.000",,,"Issued","0","Install wet fire sprinkler system for SFD,Customer Wants To Use ePlans","1342",,"EXCALIBER","LN",,"SANDY SPRING","MD","20860","39.13396","-77.039538",,"POINT (-77.039538 39.13396)"
"FIRE PROTECTION SYSTEMS","999906","INSTAL","TH","2022-07-13T09:07:34.000","2022-07-20T08:07:56.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13R REVIEWED UNDER #999908","10264",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023788","-77.106535",,"POINT (-77.106535 39.023788)"
"FIRE PROTECTION SYSTEMS","999908","INSTAL","TH","2022-07-13T09:07:41.000","2022-07-20T08:07:48.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13R. PLEASE REVIEW PERMITS # 999899,999902,999903,999904,999905, AND 999906 WITH THIS PERMIT REVIEW. THANK YOU *eplans","10266",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023822","-77.10647",,"POINT (-77.10647 39.023822)"
"FIRE PROTECTION SYSTEMS","999904","INSTAL","TH","2022-07-13T09:07:55.000","2022-07-20T08:07:48.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13R REVIEWED UNDER #999908","10260",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023735","-77.106645",,"POINT (-77.106645 39.023735)"
"FIRE PROTECTION SYSTEMS","999903","INSTAL","TH","2022-07-13T09:07:14.000","2022-07-20T08:07:47.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13R REVIEWED UNDER #999908","10258",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.02371","-77.106695",,"POINT (-77.106695 39.02371)"
"FIRE PROTECTION SYSTEMS","999899","INSTAL","TH","2022-07-13T09:07:35.000","2022-07-20T08:07:47.000",,,"Issued","0","INSTALL SPRINKLER SYSETM PER NFPA 13R REVIEWED UNDER #999908","10254",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023666","-77.106792",,"POINT (-77.106792 39.023666)"
"FIRE PROTECTION SYSTEMS","999902","INSTAL","TH","2022-07-13T09:07:35.000","2022-07-20T08:07:47.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13R REVIEWED UNDER #999908","10256",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023688","-77.106747",,"POINT (-77.106747 39.023688)"
"FIRE PROTECTION SYSTEMS","999905","INSTAL","TH","2022-07-13T09:07:23.000","2022-07-20T08:07:06.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13R REVIEWED UNDER #999908","10262",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023761","-77.106589",,"POINT (-77.106589 39.023761)"
"FIRE PROTECTION SYSTEMS","1000410","INSTAL","SFD","2022-07-18T12:07:03.000","2022-07-20T02:07:49.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13D,Customer Wants To Use ePlans","113",,"PARKDALE","CT",,"BOYDS","MD","20841","39.21479","-77.2523",,"POINT (-77.2523 39.21479)"
"FIRE PROTECTION SYSTEMS","1000545","INSTAL","SFD","2022-07-19T09:07:01.000","2022-07-20T02:07:30.000",,,"Issued","0","INSTALL FIRE SPRINKLERS PER NFPA 13D,Customer Wants To Use ePlans","16401",,"BATSON","RD",,"SPENCERVILLE","MD","20868","39.124393","-76.963473",,"POINT (-76.963473 39.124393)"
"FIRE PROTECTION SYSTEMS","997612","INSTAL","PLWOR","2022-06-22T09:06:08.000","2022-07-19T12:07:38.000",,,"Issued","0","Install Fire Sprinkler System per NFPA 13,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","10310",,"OAKLYN","DR",,"POTOMAC","MD","20854","39.001836","-77.21382",,"POINT (-77.21382 39.001836)"
"FIRE PROTECTION SYSTEMS","999619","INSTAL","SFD","2022-07-11T01:07:09.000","2022-07-19T11:07:11.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","6904",,"GREYSWOOD","RD",,"BETHESDA","MD","20817","39.017495","-77.141819",,"POINT (-77.141819 39.017495)"
"FIRE PROTECTION SYSTEMS","1000463","INSTAL","SFD","2022-07-18T04:07:52.000","2022-07-19T03:07:58.000",,,"Issued","0","Add 3 head for new fin bsmt, NFPA 13D,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","22588",,"WINDING WOODS","WAY",,"CLARKSBURG","MD","20871","39.229393","-77.24554",,"POINT (-77.24554 39.229393)"
"FIRE PROTECTION SYSTEMS","1000325","INSTAL","SFD","2022-07-17T11:07:20.000","2022-07-18T09:07:36.000",,,"Issued","0","Re arrange the sprinkler system in finished basement per NFPA 13D,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","2865",,"SEABISCUIT","DR",,"OLNEY","MD","20832","39.126938","-77.06163",,"POINT (-77.06163 39.126938)"
"FIRE PROTECTION SYSTEMS","998626","INSTAL","REST","2022-06-30T12:06:34.000","2022-07-18T08:07:26.000","2022-07-29T09:07:31.000",,"Finaled","0","Install fire suppression system,Customer Wants To Use ePlans","10050",,"DARNESTOWN","RD",,"ROCKVILLE","MD","20850","39.095725","-77.207131",,"POINT (-77.207131 39.095725)"
"FIRE PROTECTION SYSTEMS","1000268","INSTAL","BUSNSS","2022-07-15T02:07:57.000","2022-07-18T07:07:16.000",,,"Issued","0","Provide non-ferrous sprinkler heads and piping in the NMR tenant space. Largest pipe size = 4"". Light Hazard.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","12601",,"TWINBROOK","PKWY",,"ROCKVILLE","MD","20852","39.063034","-77.115515",,"POINT (-77.115515 39.063034)"
"FIRE PROTECTION SYSTEMS","999834","INSTAL","MERC","2022-07-12T02:07:47.000","2022-07-18T03:07:11.000",,,"Issued","0","Remove existing pendents and replace with uprights.,Customer Wants To Use ePlans","18305",,"VILLAGE CENTER","DR",,"OLNEY","MD","20832","39.154817","-77.063576",,"POINT (-77.063576 39.154817)"
"FIRE PROTECTION SYSTEMS","998608","INSTAL","SFD","2022-06-30T11:06:51.000","2022-07-15T11:07:25.000",,,"Issued","0","Install new sprinkler system with 65 heads 13D system, Costumer wants to use ePlans ,Customer Wants To Use ePlans","4122",,"WARNER","ST",,"KENSINGTON","MD","20895","39.027992","-77.0824",,"POINT (-77.0824 39.027992)"
"FIRE PROTECTION SYSTEMS","1000179","INSTAL","BUSNSS","2022-07-15T06:07:42.000","2022-07-15T09:07:15.000","2022-08-03T10:08:48.000",,"Finaled","0","add &amp; relocate sprinklers for tenant renovations,Customer Wants To Use ePlans Spec Suite 6th fl","4600",,"EAST WEST","HWY",,"BETHESDA","MD","20814","38.984481","-77.092946",,"POINT (-77.092946 38.984481)"
"FIRE PROTECTION SYSTEMS","1000171","INSTAL","EDUC","2022-07-14T04:07:34.000","2022-07-15T03:07:27.000",,,"Issued","0","To add / relocate 3 sprinkler heads to provide proper coverage per the plans, NFPA 13 and the AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","19200",,"OLNEY MILL","RD",,"OLNEY","MD","20832","39.171685","-77.081107",,"POINT (-77.081107 39.171685)"
"FIRE PROTECTION SYSTEMS","999767","INSTAL","SFD","2022-07-12T11:07:28.000","2022-07-14T08:07:30.000",,,"Issued","0","Install NFPA 13D Sprinkler System,Customer Wants To Use ePlans","8512",,"HORSESHOE","LN",,"POTOMAC","MD","20854","38.99511","-77.212277",,"POINT (-77.212277 38.99511)"
"FIRE PROTECTION SYSTEMS","999793","INSTAL","SFD","2022-07-12T12:07:46.000","2022-07-13T12:07:15.000",,,"Issued","0","MODIFY EXISTING FIRE SPRINKLER SYSTEM, ADDING 6 SPRINKLER HEADS ,Customer Wants To Use ePlans","20000",,"MOUTH OF MONOCACY","RD",,"DICKERSON","MD","20842","39.221735","-77.418227",,"POINT (-77.418227 39.221735)"
"FIRE PROTECTION SYSTEMS","999828","INSTAL","SFD","2022-07-12T02:07:14.000","2022-07-13T10:07:41.000",,,"Issued","0","Add 2 Senju Sprinkler on first floor,Customer Wants To Use ePlans","9001",,"CONGRESSIONAL","PKWY",,"POTOMAC","MD","20854","39.002197","-77.194361",,"POINT (-77.194361 39.002197)"
"FIRE PROTECTION SYSTEMS","999602","INSTAL","TH","2022-07-11T12:07:08.000","2022-07-13T08:07:53.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: # 999602 @ 9784 TALL OAKS RD; # 999604 @ 9786 TALL OAKS RD; # 999605 @ 9788 TALL OAKS RD,Customer Wants To Use ePlans","9784",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.184539","-77.19827",,"POINT (-77.19827 39.184539)"
"FIRE PROTECTION SYSTEMS","999604","INSTAL","TH","2022-07-11T12:07:32.000","2022-07-13T08:07:47.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: # 999602 @ 9784 TALL OAKS RD; # 999604 @ 9786 TALL OAKS RD; # 999605 @ 9788 TALL OAKS RD,Customer Wants To Use ePlans","9786",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.184528","-77.198345",,"POINT (-77.198345 39.184528)"
"FIRE PROTECTION SYSTEMS","999605","INSTAL","TH","2022-07-11T12:07:46.000","2022-07-13T08:07:42.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: # 999602 @ 9784 TALL OAKS RD; # 999604 @ 9786 TALL OAKS RD; # 999605 @ 9788 TALL OAKS RD,Customer Wants To Use ePlans","9788",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.184517","-77.198423",,"POINT (-77.198423 39.184517)"
"FIRE PROTECTION SYSTEMS","999799","INSTAL","BUSNSS","2022-07-12T12:07:29.000","2022-07-13T07:07:39.000","2022-08-16T07:08:06.000",,"Finaled","0","Modify existing sprinkler system to new tenant layout.,Customer Wants To Use ePlans","3915",,"NATIONAL","DR",,"BURTONSVILLE","MD","20866","39.112096","-76.930058",,"POINT (-76.930058 39.112096)"
"FIRE PROTECTION SYSTEMS","999610","INSTAL","SFD","2022-07-11T01:07:01.000","2022-07-13T03:07:16.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","13606",,"DARNESTOWN","RD",,"GAITHERSBURG","MD","20878","39.106827","-77.281091",,"POINT (-77.281091 39.106827)"
"FIRE PROTECTION SYSTEMS","998156","INSTAL","SFD","2022-06-27T01:06:06.000","2022-07-13T02:07:35.000",,,"Issued","0","Installation of a 30,000 gallon water storage tank for fire protection as required by subdivision plan. Approved Plat No 25838. Approved SCP No 287716.
Certified Preliminary Plan Kilmain Etc (Parcel P440) / 21131 Whites Ferry Road M-NCP&PC No. 120200180,Customer Wants To Use ePlans","21131",,"WHITES FERRY","RD",,"POOLESVILLE","MD","20837","39.158345","-77.440311",,"POINT (-77.440311 39.158345)"
"FIRE PROTECTION SYSTEMS","998156","INSTAL","SFD","2022-06-27T01:06:06.000","2022-07-13T02:07:35.000",,,"Issued","0","Installation of a 30,000 gallon water storage tank for fire protection as required by subdivision plan. Approved Plat No 25838. Approved SCP No 287716.
Certified Preliminary Plan Kilmain Etc (Parcel P440) / 21131 Whites Ferry Road M-NCP&PC No. 120200180,Customer Wants To Use ePlans","21131",,"WHITES FERRY","RD",,"POOLESVILLE","MD","20837","39.158345","-77.440311",,"POINT (-77.440311 39.158345)"
"FIRE PROTECTION SYSTEMS","999816","INSTAL","SFD","2022-07-12T01:07:52.000","2022-07-13T02:07:22.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","7201",,"BEACON","TER",,"BETHESDA","MD","20817","39.020041","-77.147345",,"POINT (-77.147345 39.020041)"
"FIRE PROTECTION SYSTEMS","999290","INSTAL","MFDLR","2022-07-07T03:07:44.000","2022-07-12T10:07:59.000","2022-08-25T12:08:38.000",,"Finaled","0","Remove existing standpipe per code modification #992097,Customer Wants To Use ePlans","12630",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167648","-77.262746",,"POINT (-77.262746 39.167648)"
"FIRE PROTECTION SYSTEMS","999510","INSTAL","PLWOR","2022-07-09T03:07:11.000","2022-07-12T10:07:12.000",,,"Issued","0","alter existing ANSUL R-102 commercial kitchen hood fire suppression system to provide proper protection for cooking equipment - St. Mark's Episcopal Church,Customer Wants To Use ePlans","12621",,"OLD COLUMBIA","PIKE",,"SILVER SPRING","MD","20904","39.064518","-76.963787",,"POINT (-76.963787 39.064518)"
"FIRE PROTECTION SYSTEMS","999616","INSTAL","SFD","2022-07-11T01:07:02.000","2022-07-12T09:07:18.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","17410",,"MOORE","RD",,"BOYDS","MD","20841","39.173357","-77.368236",,"POINT (-77.368236 39.173357)"
"FIRE PROTECTION SYSTEMS","999268","INSTAL","MERC","2022-07-07T02:07:43.000","2022-07-12T07:07:56.000",,"2023-07-12T12:07:00.000","Issued","0","Add/relocate 17 sprinklers to match interior renovations.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","2321",,"UNIVERSITY","BLVD","W","SILVER SPRING","MD","20902","39.04176","-77.049751",,"POINT (-77.049751 39.04176)"
"FIRE PROTECTION SYSTEMS","999508","INSTAL","MERC","2022-07-09T12:07:18.000","2022-07-11T12:07:52.000",,,"Issued","0","alter existing ANSUL R-102 commercial kitchen hood fire suppression system to provide proper protection for new cooking equipment line-up - Giant Food #106,Customer Wants To Use ePlans","7919",,"TUCKERMAN","LN",,"POTOMAC","MD","20854","39.040719","-77.156474",,"POINT (-77.156474 39.040719)"
"FIRE PROTECTION SYSTEMS","999065","INSTAL","DUPLEX","2022-07-06T10:07:51.000","2022-07-11T12:07:43.000",,,"Issued","0","INSTALLING A NEW NFPA 13D FIRE SPRINKLER SYSTEM.,Customer Wants To Use ePlans","7402",,"GARLAND","AVE",,"TAKOMA PARK","MD","20912","38.985882","-76.995658",,"POINT (-76.995658 38.985882)"
"FIRE PROTECTION SYSTEMS","999260","INSTAL","MFDLR","2022-07-07T02:07:28.000","2022-07-11T11:07:51.000","2022-08-25T12:08:20.000",,"Finaled","0","Remove existing standpipe per code modification 992091,Customer Wants To Use ePlans","12610",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.166448","-77.263037",,"POINT (-77.263037 39.166448)"
"FIRE PROTECTION SYSTEMS","999291","INSTAL","MFDLR","2022-07-07T03:07:13.000","2022-07-11T11:07:33.000","2022-08-25T12:08:10.000",,"Finaled","0","Remove existing standpipe per code modification #992098,Customer Wants To Use ePlans","12634",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167092","-77.262907",,"POINT (-77.262907 39.167092)"
"FIRE PROTECTION SYSTEMS","999300","INSTAL","MFDLR","2022-07-07T03:07:41.000","2022-07-11T11:07:21.000","2022-08-25T12:08:21.000",,"Finaled","0","Remove existing standpipe per code modification #992106,Customer Wants To Use ePlans","12650",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167912","-77.263619",,"POINT (-77.263619 39.167912)"
"FIRE PROTECTION SYSTEMS","999296","INSTAL","MFDLR","2022-07-07T03:07:01.000","2022-07-11T11:07:05.000","2022-08-25T12:08:32.000",,"Finaled","0","Remove existing standpipe per code modification #992103,Customer Wants To Use ePlans","12644",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167538","-77.264071",,"POINT (-77.264071 39.167538)"
"FIRE PROTECTION SYSTEMS","999051","INSTAL","BUSNSS","2022-07-06T09:07:11.000","2022-07-11T11:07:00.000","2022-08-10T03:08:05.000",,"Finaled","0","FIRE SPRINKLER MODIFICATION (17) SPRINKLERS,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","10400",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20817","39.025813","-77.127009",,"POINT (-77.127009 39.025813)"
"FIRE PROTECTION SYSTEMS","999051","INSTAL","BUSNSS","2022-07-06T09:07:11.000","2022-07-11T11:07:00.000","2022-08-10T03:08:05.000",,"Finaled","0","FIRE SPRINKLER MODIFICATION (17) SPRINKLERS,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","10400",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20817","39.025813","-77.127009",,"POINT (-77.127009 39.025813)"
"FIRE PROTECTION SYSTEMS","999244","INSTAL","MFDLR","2022-07-07T01:07:08.000","2022-07-11T10:07:47.000","2022-08-25T12:08:26.000",,"Finaled","0","Remove existing standpipes per code modification 992088,Customer Wants To Use ePlans","12602",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.165762","-77.262785",,"POINT (-77.262785 39.165762)"
"FIRE PROTECTION SYSTEMS","999246","INSTAL","MFDLR","2022-07-07T01:07:14.000","2022-07-11T10:07:39.000","2022-08-25T12:08:40.000",,"Finaled","0","Remove existing standpipe per code modification 992090,Customer Wants To Use ePlans","12606",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.166112","-77.262986",,"POINT (-77.262986 39.166112)"
"FIRE PROTECTION SYSTEMS","999276","INSTAL","MFDLR","2022-07-07T03:07:37.000","2022-07-11T10:07:35.000","2022-08-25T12:08:33.000",,"Finaled","0","Remove existing standpipe per code modification #992093,Customer Wants To Use ePlans","12614",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.166608","-77.262591",,"POINT (-77.262591 39.166608)"
"FIRE PROTECTION SYSTEMS","998713","INSTAL","BUSNSS","2022-07-01T08:07:56.000","2022-07-11T10:07:35.000","2022-09-09T01:09:33.000",,"Finaled","0","Add and relocate quick response pendents to provide the proper coverage.
,Customer Wants To Use ePlans","12850",,"MIDDLEBROOK","RD",,"GERMANTOWN","MD","20874","39.177361","-77.266395",,"POINT (-77.266395 39.177361)"
"FIRE PROTECTION SYSTEMS","999293","INSTAL","MFDLR","2022-07-07T03:07:24.000","2022-07-11T10:07:19.000","2022-08-25T12:08:58.000",,"Finaled","0","Remove existing standpipe per code modification #992099,Customer Wants To Use ePlans","12636",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167013","-77.263126",,"POINT (-77.263126 39.167013)"
"FIRE PROTECTION SYSTEMS","999294","INSTAL","MFDLR","2022-07-07T03:07:57.000","2022-07-11T10:07:18.000","2022-08-25T12:08:54.000",,"Finaled","0","Remove existing standpipe per code modification #992100,Customer Wants To Use ePlans","12640",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167195","-77.263822",,"POINT (-77.263822 39.167195)"
"FIRE PROTECTION SYSTEMS","999287","INSTAL","MFDLR","2022-07-07T03:07:18.000","2022-07-11T08:07:41.000","2022-08-25T12:08:42.000",,"Finaled","0","Remove existing standpipe per code modification #992096,Customer Wants To Use ePlans","12628",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167483","-77.262579",,"POINT (-77.262579 39.167483)"
"FIRE PROTECTION SYSTEMS","999279","INSTAL","MFDLR","2022-07-07T03:07:19.000","2022-07-11T08:07:39.000","2022-08-25T12:08:34.000",,"Finaled","0","Remove existing standpipe per code modification #992094,Customer Wants To Use ePlans","12624",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167186","-77.26225",,"POINT (-77.26225 39.167186)"
"FIRE PROTECTION SYSTEMS","999299","INSTAL","MFDLR","2022-07-07T03:07:02.000","2022-07-11T07:07:50.000","2022-08-25T11:08:39.000",,"Finaled","0","Remove existing standpipe per code modification #992105,Customer Wants To Use ePlans","12648",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167779","-77.263797",,"POINT (-77.263797 39.167779)"
"FIRE PROTECTION SYSTEMS","999295","INSTAL","MFDLR","2022-07-07T03:07:43.000","2022-07-11T01:07:56.000","2022-08-25T12:08:43.000",,"Finaled","0","Remove existing standpipe per code modification #992101,Customer Wants To Use ePlans","12642",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167371","-77.263951",,"POINT (-77.263951 39.167371)"
"FIRE PROTECTION SYSTEMS","999112","INSTAL","DUPLEX","2022-07-06T01:07:52.000","2022-07-11T01:07:35.000",,,"Issued","0","INSTALL A NEW NFPA 13D FIRE SPRINKLER SYSTEM,Customer Wants To Use ePlans","7402",,"GARLAND","AVE",,"TAKOMA PARK","MD","20912","38.985882","-76.995658",,"POINT (-76.995658 38.985882)"
"FIRE PROTECTION SYSTEMS","999272","INSTAL","MFDLR","2022-07-07T03:07:59.000","2022-07-11T01:07:16.000","2022-08-25T12:08:22.000",,"Finaled","0","Remove existing standpipe per code modification #992092
,Customer Wants To Use ePlans","12612",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.166531","-77.262817",,"POINT (-77.262817 39.166531)"
"FIRE PROTECTION SYSTEMS","999245","INSTAL","MFDLR","2022-07-07T01:07:00.000","2022-07-11T01:07:15.000","2022-08-25T12:08:26.000",,"Finaled","0","Remove existing standpipe per code modification number 992089,Customer Wants To Use ePlans","12604",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.165928","-77.26291",,"POINT (-77.26291 39.165928)"
"FIRE PROTECTION SYSTEMS","999302","INSTAL","MFDLR","2022-07-07T03:07:43.000","2022-07-11T01:07:12.000","2022-08-25T12:08:44.000",,"Finaled","0","Remove existing standpipe per code modification #992107,Customer Wants To Use ePlans","12652",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.168058","-77.26345",,"POINT (-77.26345 39.168058)"
"FIRE PROTECTION SYSTEMS","999282","INSTAL","MFDLR","2022-07-07T03:07:01.000","2022-07-11T01:07:09.000","2022-08-25T12:08:34.000",,"Finaled","0","Remove existing standpipe per code modification #992095,Customer Wants To Use ePlans","12626",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.167325","-77.262409",,"POINT (-77.262409 39.167325)"
"FIRE PROTECTION SYSTEMS","997172","INSTAL","SFD","2022-06-17T08:06:49.000","2022-07-08T08:07:21.000",,,"Issued","0","Install new sprinkler system with 45 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","4525",,"CHELTENHAM","DR",,"BETHESDA","MD","20814","38.988789","-77.09134",,"POINT (-77.09134 38.988789)"
"FIRE PROTECTION SYSTEMS","998968","INSTAL","MFDLR","2022-07-05T04:07:13.000","2022-07-08T07:07:48.000","2022-08-25T11:08:39.000",,"Finaled","0","Permit is for demolition of existing standpipes per code modification number 992087 dated 6/13/22.,Customer Wants To Use ePlans","12600",,"GREY EAGLE","CT",,"GERMANTOWN","MD","20874","39.165599","-77.262655",,"POINT (-77.262655 39.165599)"
