OBJECTID,CATEGORY,NAME,ADDRESS,CITY,ZIPCODE,PHONE,URL,DATA,POINT_X,POINT_Y,SHAPE,LATITUDE,LONGITUDE
115,BUSINESS PARK,Redgate Industrial Park,1500 E Gude Dr,Rockville,20850,301-947-1770,,Industrial Park,1274665.848208090057597,520476.707655070000328,"(39.095737357000075, -77.13272256799996)",39.095729489999997,-77.132720259999999
116,BUSINESS PARK,Research Office Center,2277 Research Blv,Rockville,20850,240-404-0600 ,http://www.brandywinerealty.com,Business Park,1260777.337987150065601,522874.560841300000902,"(39.10225532100003, -77.18167502599994)",39.102247460000001,-77.181672699999993
117,BUSINESS PARK,Research West,2400 Research Blvd,Rockville,20850,202-463-2100,http://www.cassidypinkard.com,Business Park,1259032.169601530069485,523332.76525772997411,"(39.10350368400003, -77.18782794599997)",39.103495819999999,-77.187825619999998
118,BUSINESS PARK,Rock Spring Industrial Park,6701 Rockledge Dr,Bethesda,20817,202-478-2300,http://smithcommercialrealty.com,Industrial Park,1274052.649615519912913,496813.55243302998133,"(39.030763931000024, -77.13476006999997)",39.030756080000003,-77.134757769999993
119,BUSINESS PARK,Shady Grove Executive Center,9210 Corporate Blv,Rockville,20850,301-530-6200,http://www.trammellcrow.com,Business Park,1258151.192448710091412,524510.050634820014238,"(39.10673105500007, -77.19094105199997)",39.106723189999997,-77.190938729999999
120,BUSINESS PARK,Oak Grove Corporate Park,2092 Gaither Rd,Rockville,20850,301-948-2600,http://www.mcsheaco.com,Business Park,1260934.985347300069407,527655.846477749990299,"(39.115383810000026, -77.18115294499995)",39.11537594,-77.181150619999997
121,BUSINESS PARK,Shady Grove Life Sciences Center,14907 Broschart Rd,Rockville,20850, , ,Business Park,1255910.499966620001942,522272.843848739983514,"(39.100575380000066, -77.19882009399998)",39.100567519999998,-77.198817770000005
122,BUSINESS PARK,Shady Grove Medical Village,14825 Physicians La,Rockville,20850,301-984-9400,http://www.writ.com,Business Park,1252606.124923540046439,522202.12487267999677,"(39.10036087300006, -77.21046314399996)",39.100353009999999,-77.210460810000001
123,BUSINESS PARK,Silver Spring Industrial Park,11501 Columbia Pike,Silver Spring,20904,301-680-2900, ,Industrial Park,1316749.000119280070066,502565.031222390010953,"(39.04663218700006, -76.98445455899997)",39.04662433,-76.984452300000001
124,BUSINESS PARK,Technology Park 270,912 Clopper Rd,Gaithersburg,20878,301-947-1770,http://www.labspace.com/home.asp?sec=home,Business Park,1246648.625013990094885,539067.62504837999586,"(39.14662743400004, -77.23160628599999)",39.146619559999998,-77.231603949999993
125,BUSINESS PARK,The Preserve at Tower Oaks,2600 Tower Oaks Blv,Rockville,20852,202-585-0800,http://www.bostonproperties.com,Business Park,1268589.500042429892346,508286.156347720010672,"(39.062240177000035, -77.15405987499997)",39.06223232,-77.154057559999998
126,BUSINESS PARK,Washingtonian Center Office Park,9831 Washingtonian Blvd,Gaithersburg,20878,650-637-1154,http://www.transwestern.net,Business Park,1255815.539582530036569,528254.596174309961498,"(39.11699846700003, -77.19920069999995)",39.116990600000001,-77.199198370000005
127,BUSINESS PARK,Washington National Pike Industrial Park,1601 Research Blv,Rockville,20850, , ,Industrial Park,1261653.749891970073804,520081.531206700019538,"(39.094591431000026, -77.17856748699995)",39.094583569999998,-77.178565169999999
128,BUSINESS PARK,Washington Science Center,6110 Executive Blv,Rockville,20852, , ,Business Park,1276834.624914109939709,502916.968758710019756,"(39.04753279200003, -77.12499623899998)",39.047524940000002,-77.124993939999996
129,BUSINESS PARK,White Flint Industrial Park,4935 Nicholson La,Kensington,20895,301-881-0001, ,Industrial Park,1283412.98447223007679,502126.31710997998016,"(39.04538436300004, -77.10183019599998)",39.045376509999997,-77.101827900000004
130,BUSINESS PARK,Churchill Executive Park,2 Executive Park Cir,Germantown,20874,301-340-9400,http://www.jayclogg.com,Business Park,1234683.281770850066096,551613.695332069997676,"(39.18098276500007, -77.27392854299995)",39.180974890000002,-77.273926189999997
131,BUSINESS PARK,Girard Place,602 E Diamond Ave,Gaithersburg,20877,301-986-9200,http://www.first-potomac.com,Business Park,1260644.934531030012295,536890.322774359956384,"(39.14073653500003, -77.18224018399997)",39.140728660000001,-77.182237860000001
132,BUSINESS PARK,Meadows Corporate Park,12510 Prosperity Dr,Silver Spring,20904,410-730-7905, ,Business Park,1322993.000125099904835,507972.7498834200087,"(39.061475003000055, -76.96246136499997)",39.061467139999998,-76.962459109999998
133,BUSINESS PARK,Washingtonian Industrial Park,16001 Industrial Dr,Gaithersburg,20877, ,http://www.glcornell.com,Industrial Park,1258622.499969149939716,528667.687502700020559,"(39.118149060000064, -77.18931054499996)",39.118141190000003,-77.189308220000001
134,BUSINESS PARK,WesTech Business Park,12201 Plum Orchard Rd,Silver Spring,20904,301-530-6200,http://www.joneslanglasalle.com,Business Park,1324791.750078770099208,506011.78117759997258,"(39.05608863800006, -76.95612989599994)",39.056080770000001,-76.956127649999999
135,BUSINESS PARK,Comsat Corporate Campus,22300 Comsat Dr,Clarksburg,20871,301-428-4000, ,Business Park,1234091.250026300083846,566486.37502591998782,"(39.22181162600003, -77.27617576899996)",39.221803739999999,-77.276173409999998
136,BUSINESS PARK,Edison Technology Park,11555 Edison Park Dr,Gaithersburg,20878, , ,Business Park,1246475.125109829939902,526978.187597119947895,"(39.11343335000004, -77.23210965899995)",39.113425489999997,-77.232107319999997
137,BUSINESS PARK,Gude South,387 E Gude Dr,Rockville,20850, , ,Business Park,1270098.624907830031589,524159.87489049998112,"(39.10583065000003, -77.14883617699996)",39.105822779999997,-77.148833859999996
138,BUSINESS PARK,Gude North,15400 Calhoun Dr,Rockville,20850, , ,Business Park,1269838.250123589998111,524799.687499089981429,"(39.10758617000005, -77.14975742699994)",39.1075783,-77.149755110000001
139,BUSINESS PARK,West Gude Office Park,20 W Gude Dr,Rockville,20850,301-972-4200, ,Business Park,1267081.982601020019501,523899.67316225997638,"(39.10510224600006, -77.15946511299995)",39.105094379999997,-77.1594628
140,BUSINESS PARK,Warren Street Industrial Center,9224 Warren St,Silver Spring,20910, , ,Industrial Park,1298102.30058190994896,487875.257640709984116,"(39.006289012000025, -77.05008192799994)",39.00628116,-77.050079650000001
141,BUSINESS PARK,Washington Office Park,9700 Washingtonian Blvd,Gaithersburg,20878, , ,Business Park,1257521.624960120068863,526461.250124639947899,"(39.112084683000035, -77.19317420199997)",39.112076819999999,-77.193171879999994
142,BUSINESS PARK,Burtonsville Industrial Park,3801 Sandy Spring Rd,Burtonsville,20866, , ,Industrial Park,1331966.000069449888542,526025.937484240042977,"(39.11102828300005, -76.93081231899998)",39.111020410000002,-76.930810070000007
143,BUSINESS PARK,Burtonsville Office Park,3901 National Dr,Burtonsville,20866,301-621-8800,https://www.transwestern.com/propertylisting/building/af44a3d6-9afc-e311-8c52-00155d0069d3/burtonsville-office-park-1,Business Park,1331772.75002127001062,526466.062412649975158,"(39.11223710400003, -76.93149221199997)",39.112229229999997,-76.931489970000001
144,BUSINESS PARK,Girard Business Center,200 Girard St,Gaithersburg,20877,301-986-9200,http://www.first-potomac.com,Business Park,1260311.923074719961733,537288.539478729944676,"(39.14182805000007, -77.18341710099997)",39.141820180000003,-77.183414780000007
145,BUSINESS PARK,Heritage Business Park,11820 Parklawn Dr,Rockville,20852,301-984-9400,http://www.writ.com,Business Park,1282901.580695759970695,503796.904503530007787,"(39.04996966500005, -77.10363751399996)",39.049961809999999,-77.103635220000001
146,BUSINESS PARK,Heritage Office Park,11820 Parklawn Dr,Rockville,20852,301-984-9400,http://www.writ.com,Business Park,1283077.298071919940412,503491.309111249982379,"(39.049131147000026, -77.10301756299998)",39.049123289999997,-77.10301527
147,BUSINESS PARK,Key West Corporation Center,9410 Key West Ave,Rockville,20850,301-657-2800,http://www.danac.com,Business Park,1257647.46892824000679,523082.56186549999984,"(39.102808794000055, -77.19270555699995)",39.10349635,-77.192410789999997
148,BUSINESS PARK,Oakmont Condominium,8541 Atlas Dr,Gaithersburg,20877,301-216-0277,http://www.buzzfile.com/business/Oakmont-Condominium-Inc-301-216-0277,Business Park,1262427.919748689979315,532938.328402669983916,"(39.129922228000055, -77.17590755499998)",39.12988764,-77.175924749999993
149,BUSINESS PARK,Westmore Industrial Park,7402 Westmore Rd,Rockville,20850,, ,Industrial Park,1269587.125131360022351,521610.450760120002087,"(39.09882856300004, -77.15062385999994)",39.098820699999997,-77.150621549999997
150,BUSINESS PARK,Milestone Business Park,1 Milestone Center Ct,Germantown,20876,301-896-9000,http://www.transwestern.net,Business Park,1238099.137902030022815,558834.07473078998737,"(39.200834300000054, -77.26195157799998)",39.200826419999999,-77.261949220000005
151,BUSINESS PARK,Seneca Meadows Corporate Center,20457 Seneca Meadows Pkwy,Germantown,20876,240-912-0200,http://www.minkoffdev.com,Business Park,1239272.165487119928002,556475.918184599955566,"(39.19436901000006, -77.25778885399995)",39.194361129999997,-77.257786499999995
152,BUSINESS PARK,Middlebrook Tech Park,12321 Middlebrook Rd,Germantown,20874,301-916-1957, ,Business Park,1239828.272239639889449,549846.252898419974372,"(39.17617110500004, -77.25576117899999)",39.17616323,-77.255758830000005
153,BUSINESS PARK,Germantown Business Park,19300 Germantown Rd,Germantown,20874,, ,Business Park,1233745.219689979916438,548879.386209520045668,"(39.17346774500004, -77.27720843499998)",39.173459870000002,-77.277206079999999
154,BUSINESS PARK,Executive Court Center,1730 Elton Rd,Silver Spring,20903,301-530-6200,http://www.trammellcrow.com,Business Park,1320006.172346309991553,493008.147757489990909,"(39.02038995500004, -76.97299588299995)",39.020382099999999,-76.972993630000005
155,BUSINESS PARK,Fraser Industrial Center,9345 Fraser Ave,Silver Spring,20910,301-933-7272, ,Industrial Park,1297942.466213769977912,488898.686761659977492,"(39.00909879400007, -77.05064638999994)",39.00909094,-77.050644109999993
156,BUSINESS PARK,Gaither Distribution Center,16060 Industrial Dr,Gaithersburg,20877,, ,Business Park,1258353.252736900001764,529530.830671499948949,"(39.120517386000074, -77.19026586699994)",39.120509519999999,-77.190263540000004
157,BUSINESS PARK,Poolesville Professional Ctr,20010 Fisher Ave,Poolesville,20837,, ,Business Park,1193639.059012620011345,538973.281624290044419,"(39.14585015200004, -77.41851421899997)",39.145842289999997,-77.418511820000006
158,BUSINESS PARK,Shady Grove Develop Park,15800 Gaither Dr,Gaithersburg,20877,240-912-0200,http://www.minkoffdev.com,Business Park,1258374.307712909998372,527779.935053869965486,"(39.11571021100008, -77.19017879799998)",39.115702339999999,-77.190176469999997
159,BUSINESS PARK,Montgomery County Airpark Industrial Park,19050 Woodfield Rd,Gaithersburg,20879,301-656-7252, ,Industrial Park,1267628.630921530071646,548410.557281080051325,"(39.17240213600007, -77.15768796599997)",39.166449,-77.167030539999999
160,BUSINESS PARK,City Center,501 Hungerford Dr,Rockville,20850,, ,Business Park,1269286.232459079939872,518718.734661430004053,"(39.09088758900003, -77.15166716099998)",39.090879729999997,-77.151664850000003
161,BUSINESS PARK,Rockville Corporate Center,15 W Gude Dr,Rockville,20850,, ,Business Park,1266553.77856852998957,524836.3705071300501,"(39.10767152200003, -77.16133229999997)",39.10766366,-77.161329980000005
162,BUSINESS PARK,Montgomery County Medical,15853 Crabbs Branch Way,Derwood,20855,, ,Business Park,1268076.937353949993849,526783.821644939947873,"(39.11302576600008, -77.15597632999999)",39.113017900000003,-77.155974020000002
163,BUSINESS PARK,WesTech Business Park,11921 Bournefield Way,Silver Spring,20904,301-625-6703,http://www.trammellcrow.com,Business Park,1322825.921724939951673,504283.477815989986993,"(39.051345680000054, -76.96305503599996)",39.056080770000001,-76.956127649999999
164,BUSINESS PARK,Rock Spring Industrial Park,6600 Rockledge Dr,Bethesda,20817,240-404-0600, ,Industrial Park,1274549.784975979942828,495927.762224210018758,"(39.02833383600006, -77.13300548599994)",39.030756080000003,-77.134757769999993
165,BUSINESS PARK,Northridge Business Park,19560 Amaranth Dr,Germantown,20874,301-657-2800,http://www.danac.com,Business Park,1241527.105905219912529,550320.779106860049069,"(39.177486868000074, -77.24977321699998)",39.177478989999997,-77.249770870000006
166,BUSINESS PARK,Northtech Business Park,704 Quince Orchard Rd,Gaithersburg,20878,617-641-2900,http://www.newbostonfund.com,Business Park,1248816.768632010091096,535572.410453130025417,"(39.137045820000026, -77.22393122099999)",39.13703795,-77.223928880000003
167,BUSINESS PARK,Northtech Business Park,1300 Quince Orchard Blv,Gaithersburg,20878,301-947-1770,http://www.newbostonfund.com,Business Park,1248644.175479850033298,534880.669524480006658,"(39.13514540800003, -77.22453370099998)",39.13703795,-77.223928880000003
168,BUSINESS PARK,Oak Grove Plaza,2701 Tower Oaks Blvd,Rockville,20852,301-424-2100,http://www.cassidypinkard.com,Business Park,1268777.052042600000277,506966.639930489996914,"(39.058618101000036, -77.15339154499998)",39.05861024,-77.153389230000002
169,BUSINESS PARK,Oakmont Industrial Center,8500 Dakota Dr,Gaithersburg,20877,301-840-0000, ,Industrial Park,1262354.541956620058045,531859.265361670055427,"(39.12693242600005, -77.17617839999997)",39.126924559999999,-77.176176080000005
170,BUSINESS PARK,Oakmont R and D Park,8400 Helgerman Ct,Gaithersburg,20877,202-244-5800, ,Business Park,1263089.857669309945777,533078.931282810051925,"(39.130285026000024, -77.17359458199996)",39.130277159999999,-77.173592260000007
171,BUSINESS PARK,Oland Professional Center,3400 Olandwood Ct,Olney,20832,301-924-5645, ,Business Park,1293250.00233739009127,542205.697883310029283,"(39.15545280500004, -77.06729832799994)",39.155444930000002,-77.067296040000002
172,BUSINESS PARK,Park 29 Professional Park,15300 Spencerville Ct,Burtonsville,20866,, ,Business Park,1329735.903939380077645,524483.926858799997717,"(39.10679886600008, -76.93867533299994)",39.10679099,-76.938673089999995
173,BUSINESS PARK,Oakmont Center,16598 Oakmont Ave,Gaithersburg,20877,,,Industrial Park,,,"(39.129415822000055, -77.17476757199995)",,
