"license_number","business_name","street_address","city","state","zip","issue_date","expire_date","status","geolocation"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W","KENSINGTON","MD","20895",,"2018-12-03T00:00:00.000","Expired","3141 UNIVERSITY BLVD W
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W","KENSINGTON","MD","20895","2017-12-12T00:00:00.000","2018-12-12T00:00:00.000","Expired","3141 UNIVERSITY BLVD W
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W","KENSINGTON","MD","20895","2016-08-14T00:00:00.000","2017-08-14T00:00:00.000","Expired","3141 UNIVERSITY BLVD W
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W","KENSINGTON","MD","20895","2018-12-06T00:00:00.000","2019-12-06T00:00:00.000","Expired","3141 UNIVERSITY BLVD W
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MD","20895","2020-11-27T00:00:00.000","2021-11-27T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MD 20895
(39.035632, -77.065556)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MD","20895","2016-08-14T00:00:00.000","2017-08-14T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MD","20895","2018-12-06T00:00:00.000","2019-12-06T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MARYLAND","20895","2020-11-27T00:00:00.000","2021-11-27T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MARYLAND 20895
(39.035632, -77.065556)"
"00-SA-000046","Anytime Appliance Service","3141-4 University Blvd. West","Kensington","MD","20895","2020-11-27T00:00:00.000","2021-11-27T00:00:00.000","Expired","3141-4 University Blvd. West
Kensington, MD 20895
(39.035632, -77.065556)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W APT 4","KENSINGTON","Maryland","20895-1815","2020-11-27T00:00:00.000","2021-11-27T00:00:00.000","Expired","3141 UNIVERSITY BLVD W APT 4
KENSINGTON, Maryland 20895-1815
(39.035632, -77.065556)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MD","20895","2017-12-12T00:00:00.000","2018-12-12T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MD","20895",,"2018-12-03T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MARYLAND","20895","2018-12-06T00:00:00.000","2019-12-06T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD","KENSINGTON","MARYLAND","20895","2018-12-06T00:00:00.000","2019-12-06T00:00:00.000","Expired","3141 UNIVERSITY BLVD
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141-4 University Blvd. West","Kensington","MD","20895","2018-12-06T00:00:00.000","2019-12-06T00:00:00.000","Expired","3141-4 University Blvd. West
Kensington, MD 20895
(39.035623, -77.065604)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W APT 4","KENSINGTON","Maryland","20895-1815","2018-12-06T00:00:00.000","2019-12-06T00:00:00.000","Expired","3141 UNIVERSITY BLVD W APT 4
KENSINGTON, Maryland 20895-1815
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MARYLAND","20895","2019-12-18T00:00:00.000","2020-12-18T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141-4 University Blvd. West","Kensington","MD","20895","2019-12-18T00:00:00.000","2020-12-18T00:00:00.000","Expired","3141-4 University Blvd. West
Kensington, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MD","20895","2019-12-18T00:00:00.000","2020-12-18T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W","KENSINGTON","MD","20895","2019-12-18T00:00:00.000","2020-12-18T00:00:00.000","Expired","3141 UNIVERSITY BLVD W
KENSINGTON, MD 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W APT 4","KENSINGTON","Maryland","20895-1815","2019-12-18T00:00:00.000","2020-12-18T00:00:00.000","Expired","3141 UNIVERSITY BLVD W APT 4
KENSINGTON, Maryland 20895-1815
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD","KENSINGTON","MARYLAND","20895","2019-12-18T00:00:00.000","2020-12-18T00:00:00.000","Expired","3141 UNIVERSITY BLVD
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141-4 University Blvd. West","Kensington","MD","20895","2016-08-14T00:00:00.000","2017-08-14T00:00:00.000","Expired","3141-4 University Blvd. West
Kensington, MD 20895
(39.035623, -77.065604)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MARYLAND","20895",,"2018-12-03T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W APT 4","KENSINGTON","Maryland","20895-1815",,"2018-12-03T00:00:00.000","Expired","3141 UNIVERSITY BLVD W APT 4
KENSINGTON, Maryland 20895-1815
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W APT 4","KENSINGTON","Maryland","20895-1815","2017-12-12T00:00:00.000","2018-12-12T00:00:00.000","Expired","3141 UNIVERSITY BLVD W APT 4
KENSINGTON, Maryland 20895-1815
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MARYLAND","20895","2017-12-12T00:00:00.000","2018-12-12T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD","KENSINGTON","MARYLAND","20895","2016-08-14T00:00:00.000","2017-08-14T00:00:00.000","Expired","3141 UNIVERSITY BLVD
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD","KENSINGTON","MARYLAND","20895","2017-12-12T00:00:00.000","2018-12-12T00:00:00.000","Expired","3141 UNIVERSITY BLVD
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD","KENSINGTON","MARYLAND","20895",,"2018-12-03T00:00:00.000","Expired","3141 UNIVERSITY BLVD
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD W APT 4","KENSINGTON","Maryland","20895-1815","2016-08-14T00:00:00.000","2017-08-14T00:00:00.000","Expired","3141 UNIVERSITY BLVD W APT 4
KENSINGTON, Maryland 20895-1815
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141 UNIVERSITY BLVD.","KENSINGTON","MARYLAND","20895","2016-08-14T00:00:00.000","2017-08-14T00:00:00.000","Expired","3141 UNIVERSITY BLVD.
KENSINGTON, MARYLAND 20895
(39.035819, -77.06469)"
"00-SA-000046","Anytime Appliance Service","3141-4 University Blvd. West","Kensington","MD","20895","2017-12-12T00:00:00.000","2018-12-12T00:00:00.000","Expired","3141-4 University Blvd. West
Kensington, MD 20895
(39.035623, -77.065604)"
"00-SA-000046","Anytime Appliance Service","3141-4 University Blvd. West","Kensington","MD","20895",,"2018-12-03T00:00:00.000","Expired","3141-4 University Blvd. West
Kensington, MD 20895
(39.035623, -77.065604)"
"18-SA-002062","Apache Appliance, Inc.","13866 Georgia Avenue","Silver Spring","Maryland","20906","2018-03-30T00:00:00.000","2019-03-30T00:00:00.000","Expired","13866 Georgia Avenue
Silver Spring, Maryland 20906
(39.08294, -77.077543)"
"00-SA-000201","Apache Appliance, Inc.","13866 GEORGIA AVENUE","SILVER SPRING","MD","20906","2018-04-11T00:00:00.000","2019-04-11T00:00:00.000","Expired","13866 GEORGIA AVENUE
SILVER SPRING, MD 20906
(39.08294, -77.077543)"
"00-SA-000201","Apache Appliance, Inc.","13866 Georgia Ave.","Silver Spring","Maryland","20906","2018-04-11T00:00:00.000","2019-04-11T00:00:00.000","Expired","13866 Georgia Ave.
Silver Spring, Maryland 20906
(39.08294, -77.077543)"
"00-SA-000201","Apache Appliance, Inc.","13866 Georgia Ave.","Silver Spring","Maryland","20906","2019-03-04T00:00:00.000","2020-03-04T00:00:00.000","Expired","13866 Georgia Ave.
Silver Spring, Maryland 20906
(39.08294, -77.077543)"
"00-SA-000201","Apache Appliance, Inc.","13866 Georgia Ave.","Silver Spring","Maryland","20906","2020-10-28T00:00:00.000","2021-10-28T00:00:00.000","Expired","13866 Georgia Ave.
Silver Spring, Maryland 20906
(39.08294, -77.077543)"
"00-SA-000201","Apache Appliance, Inc.","13866 Georgia Avenue","Silver Spring","MD","20906","2019-03-04T00:00:00.000","2020-03-04T00:00:00.000","Expired","13866 Georgia Avenue
Silver Spring, MD 20906
(39.08294, -77.077543)"
"00-SA-000201","Apache Appliance, Inc.","13866 GEORGIA AVENUE","SILVER SPRING","MD","20906","2020-10-28T00:00:00.000","2021-10-28T00:00:00.000","Expired","13866 GEORGIA AVENUE
SILVER SPRING, MD 20906
(39.08294, -77.077543)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","IL","21738","2017-07-06T00:00:00.000","2018-07-06T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, IL 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","IL","21738","2019-01-18T00:00:00.000","2020-01-18T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, IL 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","Maryland","21738","2019-01-18T00:00:00.000","2020-01-18T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, Maryland 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","Maryland","21738","2017-07-06T00:00:00.000","2018-07-06T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, Maryland 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","Maryland","21738","2020-01-02T00:00:00.000","2021-01-02T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, Maryland 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","IL","21738","2020-01-02T00:00:00.000","2021-01-02T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, IL 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","MD","21738","2021-12-07T00:00:00.000","2022-12-07T00:00:00.000","Renewed","2821 Rolling Fork Way
Glenwood, MD 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","IL","21738","2021-12-07T00:00:00.000","2022-12-07T00:00:00.000","Renewed","2821 Rolling Fork Way
Glenwood, IL 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","Maryland","21738","2021-12-07T00:00:00.000","2022-12-07T00:00:00.000","Renewed","2821 Rolling Fork Way
Glenwood, Maryland 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","MD","21738","2020-01-02T00:00:00.000","2021-01-02T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, MD 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","IL","21738","2020-12-07T00:00:00.000","2021-12-07T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, IL 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","Maryland","21738","2020-12-07T00:00:00.000","2021-12-07T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, Maryland 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","MD","21738","2017-07-06T00:00:00.000","2018-07-06T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, MD 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","MD","21738","2019-01-18T00:00:00.000","2020-01-18T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, MD 21738
(39.303728, -77.016567)"
"00-SA-000240","Apel's Air Central, Inc.","2821 Rolling Fork Way","Glenwood","MD","21738","2020-12-07T00:00:00.000","2021-12-07T00:00:00.000","Expired","2821 Rolling Fork Way
Glenwood, MD 21738
(39.303728, -77.016567)"
"15-SA-000163","Apple Home Appliance Service","21306 Purple Aster Ct","Germantown","MD","20876","2022-06-04T00:00:00.000","2023-06-04T00:00:00.000","Renewed","21306 Purple Aster Ct
Germantown, MD 20876
(39.204381, -77.255772)"
"15-SA-000163","Apple Home Appliance Service","21306 Purple Aster Court","Germantown","MD","20876","2022-06-04T00:00:00.000","2023-06-04T00:00:00.000","Renewed","21306 Purple Aster Court
Germantown, MD 20876
(39.204381, -77.255772)"
"15-SA-000163","Apple Home Appliance Service (A.H.A)","21306 Purple Aster Ct","Germantown","MD","20876","2017-02-24T00:00:00.000","2018-02-24T00:00:00.000","Expired","21306 Purple Aster Ct
Germantown, MD 20876
(39.204381, -77.255772)"
"15-SA-000163","Apple Home Appliance Service (A.H.A)","21306 Purple Aster Ct","Germantown","MD","20876","2020-04-01T00:00:00.000","2021-04-01T00:00:00.000","Expired","21306 Purple Aster Ct
Germantown, MD 20876
(39.204381, -77.255772)"
"15-SA-000163","Apple Home Appliance Service (A.H.A)","21306 Purple Aster Court","Germantown","MD","20876","2020-04-01T00:00:00.000","2021-04-01T00:00:00.000","Expired","21306 Purple Aster Court
Germantown, MD 20876
(39.204381, -77.255772)"
"15-SA-000163","Apple Home Appliance Service (A.H.A)","21306 Purple Aster Court","Germantown","MD","20876","2017-02-24T00:00:00.000","2018-02-24T00:00:00.000","Expired","21306 Purple Aster Court
Germantown, MD 20876
(39.204381, -77.255772)"
"21-SA-004357","Appliance Care Pros","14385 Fredrick Road","COOKSVILLE","Maryland","21723","2021-06-01T00:00:00.000","2022-06-01T00:00:00.000","Expired","14385 Fredrick Road
COOKSVILLE, Maryland 21723
(39.318575, -77.013343)"
"22-SA-007478","Appliance Elixir LLC","4748 Cambria Road","Frederick","MD","21703","2022-05-05T00:00:00.000","2023-05-05T00:00:00.000","New","4748 Cambria Road
Frederick, MD 21703
(39.366376, -77.443381)"
"22-SA-007449","APPLIANCE KEEP UP, LLC","12404 Fountain Dr","Clarksburg","MD","20871",,,"New","12404 Fountain Dr
Clarksburg, MD 20871
(39.246336, -77.257024)"
"00-SA-000190","Appliance King A Air","11111 Captains Walk Court","Gaithersburg","MD","20878","1999-09-24T00:00:00.000","2000-09-24T00:00:00.000","Expired","11111 Captains Walk Court
Gaithersburg, MD 20878
(39.095373, -77.225933)"
"00-SA-000474","Applianceland","10748 Tucker Street","Beltsville","MD","20705","2016-12-10T00:00:00.000","2017-12-10T00:00:00.000","Expired","10748 Tucker Street
Beltsville, MD 20705
(39.025573, -76.907943)"
"00-SA-000020","Appliance Master","21920 NEW HAMPSHIRE AVE","BROOKEVILLE","MD","20833","2018-10-25T00:00:00.000","2019-10-25T00:00:00.000","Expired","21920 NEW HAMPSHIRE AVE
BROOKEVILLE, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","21920 New Hampshire Avenue","Brookeville","MD","20833","2018-10-25T00:00:00.000","2019-10-25T00:00:00.000","Expired","21920 New Hampshire Avenue
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","21920 New Hampshire Ave.","Brookeville","MD","20833","2018-10-25T00:00:00.000","2019-10-25T00:00:00.000","Expired","21920 New Hampshire Ave.
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","21920 NEW HAMPSHIRE AVE","BROOKEVILLE","MD","20833","2019-09-18T00:00:00.000","2020-09-18T00:00:00.000","Expired","21920 NEW HAMPSHIRE AVE
BROOKEVILLE, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","21920 New Hampshire Ave.","Brookeville","MD","20833","2019-09-18T00:00:00.000","2020-09-18T00:00:00.000","Expired","21920 New Hampshire Ave.
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","21920 New Hampshire Avenue","Brookeville","MD","20833","2019-09-18T00:00:00.000","2020-09-18T00:00:00.000","Expired","21920 New Hampshire Avenue
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","10503 Wheatley St.","Kensington","MD","20895","2018-10-25T00:00:00.000","2019-10-25T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Appliance Master","10503 Wheatley St.","Kensington","MD","20895","2020-08-11T00:00:00.000","2021-08-11T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Appliance Master","10503 Wheatley St.","Kensington","MD","20895","2019-09-18T00:00:00.000","2020-09-18T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Appliance Master","21920 New Hampshire Avenue","Brookeville","MD","20833","2020-08-11T00:00:00.000","2021-08-11T00:00:00.000","Expired","21920 New Hampshire Avenue
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","21920 New Hampshire Ave.","Brookeville","MD","20833","2020-08-11T00:00:00.000","2021-08-11T00:00:00.000","Expired","21920 New Hampshire Ave.
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","21920 NEW HAMPSHIRE AVE","BROOKEVILLE","MD","20833","2020-08-11T00:00:00.000","2021-08-11T00:00:00.000","Expired","21920 NEW HAMPSHIRE AVE
BROOKEVILLE, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","10503 Wheatley St.","Kensington","MD","20895","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Appliance Master","21920 NEW HAMPSHIRE AVE","BROOKEVILLE","MD","20833","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","21920 NEW HAMPSHIRE AVE
BROOKEVILLE, MD 20833
(39.216149, -77.052287)"
"00-SA-000126","Appliance Master","21920 New Hampshire Avenue","Brookeville","MD","20833","1991-12-12T00:00:00.000","1992-12-12T00:00:00.000","Expired","21920 New Hampshire Avenue
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","21920 New Hampshire Ave.","Brookeville","MD","20833","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","21920 New Hampshire Ave.
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Appliance Master","21920 New Hampshire Avenue","Brookeville","MD","20833","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","21920 New Hampshire Avenue
Brookeville, MD 20833
(39.216149, -77.052287)"
"20-SA-002236","Appliance Repair","10644 Joyceton Drive","Upper Marlboro","MD","20774","2020-06-03T00:00:00.000","2021-06-03T00:00:00.000","Expired","10644 Joyceton Drive
Upper Marlboro, MD 20774
(38.894583, -76.820847)"
"20-SA-003267","Appliance Repair Solutions","2700 Bel Pre Rd","Silver Spring","MD","20906","2020-09-24T00:00:00.000","2021-09-24T00:00:00.000","Expired","2700 Bel Pre Rd
Silver Spring, MD 20906
(39.090353, -77.055886)"
"22-SA-007438","Appliance Repair Solutions","2700 Bel Pre Rd","Silver Spring","MARYLAND(MD)","20906","2022-02-01T00:00:00.000","2023-02-01T00:00:00.000","New","2700 Bel Pre Rd
Silver Spring, MARYLAND(MD) 20906
(39.090353, -77.055886)"
"20-SA-003267","Appliance Repair Solutions","2700 Bel Pre rd","SILVER SPRING","Maryland","20906","2020-09-24T00:00:00.000","2021-09-24T00:00:00.000","Expired","2700 Bel Pre rd
SILVER SPRING, Maryland 20906
(39.090353, -77.055885)"
"22-SA-007489","APPLIANCE REPAIR ZONE","10105 Summershade lane","Upper Marlboro","MD","20774","2022-06-08T00:00:00.000","2023-06-08T00:00:00.000","New","10105 Summershade lane
Upper Marlboro, MD 20774
(38.932567, -76.831504)"
"12-SA-000154","Appliance Treatment",,"Ashburn","VA","20148",,,"Closed","
Ashburn, VA 20148
(38.996575, -77.520934)"
"12-SA-000154","Appliance Treatment",,,,,,,"Closed",
"12-SA-000154","Appliance Treatment","21139 Potomac Trail Circle","Ashburn","VA","20148","2018-06-21T00:00:00.000","2019-06-21T00:00:00.000","Expired","21139 Potomac Trail Circle
Ashburn, VA 20148
(39.032224, -77.532019)"
"12-SA-000154","Appliance Treatment",,"Ashburn","VA","20148","2018-06-21T00:00:00.000","2019-06-21T00:00:00.000","Expired","
Ashburn, VA 20148
(38.996575, -77.520934)"
"12-SA-000154","Appliance Treatment","21139 Potomac Trail Circle","Ashburn","VA","20148","2019-05-29T00:00:00.000","2020-05-29T00:00:00.000","Expired","21139 Potomac Trail Circle
Ashburn, VA 20148
(39.032224, -77.532019)"
"12-SA-000154","Appliance Treatment",,,,,"2018-06-21T00:00:00.000","2019-06-21T00:00:00.000","Expired",
"12-SA-000154","Appliance Treatment",,,,,"2019-05-29T00:00:00.000","2020-05-29T00:00:00.000","Expired",
"12-SA-000154","Appliance Treatment","21139 Potomac Trail Cir","Ashburn","VA","20148","2018-06-21T00:00:00.000","2019-06-21T00:00:00.000","Expired","21139 Potomac Trail Cir
Ashburn, VA 20148
(39.032224, -77.532019)"
"12-SA-000154","Appliance Treatment","21139 Potomac Trail Circle","Ashburn","VA","20148",,,"Closed","21139 Potomac Trail Circle
Ashburn, VA 20148
(39.032224, -77.532019)"
"12-SA-000154","Appliance Treatment",,"Ashburn","VA","20148","2019-05-29T00:00:00.000","2020-05-29T00:00:00.000","Expired","
Ashburn, VA 20148
(38.996575, -77.520934)"
"12-SA-000154","Appliance Treatment","21139 Potomac Trail Cir","Ashburn","VA","20148",,,"Closed","21139 Potomac Trail Cir
Ashburn, VA 20148
(39.032224, -77.532019)"
"12-SA-000154","Appliance Treatment",,"Ashburn","VA","20148","2020-04-20T00:00:00.000","2021-04-20T00:00:00.000","Expired","
Ashburn, VA 20148
(38.996575, -77.520934)"
"12-SA-000154","Appliance Treatment","21139 Potomac Trail Circle","Ashburn","VA","20148","2020-04-20T00:00:00.000","2021-04-20T00:00:00.000","Expired","21139 Potomac Trail Circle
Ashburn, VA 20148
(39.032224, -77.532019)"
"12-SA-000154","Appliance Treatment",,,,,"2020-04-20T00:00:00.000","2021-04-20T00:00:00.000","Expired",
"12-SA-000154","Appliance Treatment","21139 Potomac Trail Cir","Ashburn","Va","20148","2019-05-29T00:00:00.000","2020-05-29T00:00:00.000","Expired","21139 Potomac Trail Cir
Ashburn, Va 20148
(39.032224, -77.532019)"
"12-SA-000154","Appliance Treatment","21139 Potomac Trail Cir","Ashburn","Va","20148","2020-04-20T00:00:00.000","2021-04-20T00:00:00.000","Expired","21139 Potomac Trail Cir
Ashburn, Va 20148
(39.032224, -77.532019)"
"21-SA-004331","Appliance Treatment, LLC","21139 Potomac trail cir","Ashburn","Va","20148","2022-03-10T00:00:00.000","2023-03-10T00:00:00.000","Renewed","21139 Potomac trail cir
Ashburn, Va 20148
(39.032224, -77.532019)"
"21-SA-004331","Appliance Treatment, LLC","21139 Potomac Trail Cir","Ashburn","VA","20148","2021-03-10T00:00:00.000","2022-03-10T00:00:00.000","Expired","21139 Potomac Trail Cir
Ashburn, VA 20148
(39.032224, -77.532019)"
"00-SA-000205","Appliance Works, Inc.","10201 Johns Drive","Damascus","MD","20872","2000-12-24T00:00:00.000","2001-12-24T00:00:00.000","Expired","10201 Johns Drive
Damascus, MD 20872
(39.324265, -77.210694)"
"00-SA-000031","APS Climate Service","12217 Cedar Hill Drive","Silver Spring","MD","20904","1999-08-06T00:00:00.000","2000-08-06T00:00:00.000","Expired","12217 Cedar Hill Drive
Silver Spring, MD 20904
(39.054886, -76.975359)"
"19-SA-002138","AR Air Conditioning & Refrigeration, Inc","20111 Rothbury Lane","Montgomery Village","MD","20886","2022-04-17T00:00:00.000","2023-04-17T00:00:00.000","Renewed","20111 Rothbury Lane
Montgomery Village, MD 20886
(39.186152, -77.190894)"
"19-SA-002138","AR Air Conditioning & Refrigeration, Inc","20111 Rothbury","Montgomery Village","MD","20886","2022-04-17T00:00:00.000","2023-04-17T00:00:00.000","Renewed","20111 Rothbury
Montgomery Village, MD 20886
(39.185601, -77.191877)"
"19-SA-002138","AR Air Conditioning & Refrigeration, Inc","20111 Rothbury Ln","Montgomery Village","Md","20886","2022-04-17T00:00:00.000","2023-04-17T00:00:00.000","Renewed","20111 Rothbury Ln
Montgomery Village, Md 20886
(39.186152, -77.190894)"
"19-SA-002138","AR Air Conditioning & Refrigeration, Inc","20111 Rothbur#1101","Mont vlg","MD","20886","2020-04-17T00:00:00.000","2021-04-17T00:00:00.000","Expired","20111 Rothbur#1101
Mont vlg, MD 20886"
"19-SA-002138","AR Air Conditioning & Refrigeration, Inc","20111 Rothbury Lane","Montgomery Village","MD","20886","2020-04-17T00:00:00.000","2021-04-17T00:00:00.000","Expired","20111 Rothbury Lane
Montgomery Village, MD 20886
(39.186151, -77.190902)"
"19-SA-002138","AR Air Conditioning & Refrigeration, Inc","20111 Rothbury Ln","Montgomery Village","Md","20886","2020-04-17T00:00:00.000","2021-04-17T00:00:00.000","Expired","20111 Rothbury Ln
Montgomery Village, Md 20886
(39.186151, -77.190902)"
"19-SA-002138","AR Air Conditioning & Refrigeration, Inc","20111 Rothbury","Montgomery Village","MD","20886","2020-04-17T00:00:00.000","2021-04-17T00:00:00.000","Expired","20111 Rothbury
Montgomery Village, MD 20886
(39.185601, -77.191877)"
