"incident_id","cr_number","crash_reports","start_time","end_time","priority","initial_type","close_type","address","city","state","zip","longitude","latitude","police_district_number","sector","pra","calltime_callroute","calltime_dispatch","calltime_arrive","calltime_cleared","callroute_dispatch","dispatch_arrive","arrive_cleared","disposition_desc","geolocation"
"P2200245488",,,"2022-09-12T20:17:52.000","2022-09-12T20:42:46.000","2","THEFT/LARCENY","THEFT/LARCENY","12400 BLK  GEORGIA AVE","SILVER SPRING","MD","20906","-77.0512","39.06018","4D","K1","351","72","276","546","1494","204","269","948","TRESPASSING","POINT (-77.0512 39.0602)"
"P2200245474",,,"2022-09-12T20:02:03.000","2022-09-12T20:38:34.000","1","MENTAL DISORDER","MENTAL DISORDER","8100 BLK  WISCONSIN AVE","BETHESDA","MD","20814","-77.0958","38.9911","2D","D2","049","250","1796","1801","2190","1545","5","389","MENTALTRANSPORT","POINT (-77.0958 38.9911)"
"P2200245457",,,"2022-09-12T19:43:44.000","2022-09-12T20:38:21.000","3","SEXUAL ASSAULT - OCCURRED EARLIER","SEXUAL ASSAULT - OCCURRED EARLIER","3200 BLK  WHISPERING PINES DR","SILVER SPRING","MD","20906","-77.0657","39.08788","4D","K1","348","361","901","2241","3276","540","1340","1034","SUSPICIOUSSIT/PRSON/VEH","POINT (-77.0657 39.0879)"
"P2200245464",,,"2022-09-12T19:53:42.000","2022-09-12T20:38:12.000","1","WEAPONS/FIREARMS","WEAPONS/FIREARMS","12200 BLK  PEACH CREST DR","GERMANTOWN","MD","20874","-77.2513","39.16079","5D","N1","447","199","341","1134","2670","142","793","1535","SUSPICIOUSSIT/PRSON/VEH","POINT (-77.2513 39.1608)"
"P2200245445","220039697",,"2022-09-12T19:27:48.000","2022-09-12T20:36:16.000","2","TRAFFIC/TRANSPORTATION INCIDENT","TRAFFIC/TRANSPORTATION INCIDENT","QUAIL VALLEY BLVD / BANNISTER LN","GAITHERSBURG","MD","20879","-77.18504649","39.16604375","6D","R1","503","115","2465","2887","4107","2349","421","1220","COLOTH-DAMAG-ROAD-COLLI","POINT (-77.185 39.166)"
"P2200245479",,,"2022-09-12T20:08:09.000","2022-09-12T20:31:44.000","2","THEFT/LARCENY FROM AUTO","THEFT/LARCENY FROM AUTO","700 BLK  RUSSELL AVE","GAITHERSBURG","MD","20877","-77.205","39.15055","6D","R1","548","94","307","315","1415","212","8","1100","TRESPASSING","POINT (-77.205 39.1506)"
"P2200245415",,,"2022-09-12T18:51:00.000","2022-09-12T20:29:47.000","1","E911 DISCONNECT","E911 DISCONNECT","12200 BLK  WILKINS AVE","ROCKVILLE","MD","20852","-77.1086","39.05578","1D","A2","303","34","493",,"5926","458",,,"SUSPICIOUSSIT/PRSON/VEH","POINT (-77.1086 39.0558)"
"P2200245473",,,"2022-09-12T20:02:18.000","2022-09-12T20:27:33.000","1","CDS","CDS","1100 BLK  HIGGINS PL","ROCKVILLE","MD","20852","-77.1188","39.06341","1D","A2","300","164","963","1109","1515","799","145","406","SUSPICIOUSSIT/PRSON/VEH","POINT (-77.1188 39.0634)"
"P2200245489",,,"2022-09-12T20:17:49.000","2022-09-12T20:26:35.000","0","BURGLARY","BURGLARY","12300 BLK  BLAKELY CT","SILVER SPRING","MD","20904","-76.9501","39.0585","3D","I1","377","112","132","249","525","20","116","275","SUSPICIOUSSIT/PRSON/VEH","POINT (-76.9501 39.0585)"
"P2200245477",,,"2022-09-12T20:05:40.000","2022-09-12T20:25:55.000","2","TRESPASSING/UNWANTED","TRESPASSING/UNWANTED","200 BLK  CROWN PARK AVE","GAITHERSBURG","MD","20878","-77.2055","39.11432","6D","P1","441","103","287","695","1214","184","408","519","TRESPASSING","POINT (-77.2055 39.1143)"
"P2200245471",,,"2022-09-12T20:01:26.000","2022-09-12T20:21:27.000","2","DISTURBANCE/NUISANCE","DISTURBANCE/NUISANCE","16300 BLK  BATCHELLORS FOREST RD","OLNEY","MD","20832","-77.0638","39.12438","4D","J2","644","155","371",,"1200","216",,,"DISORDERLYCONDUCT","POINT (-77.0638 39.1244)"
"P2200245419",,,"2022-09-12T18:54:06.000","2022-09-12T20:20:59.000","4","TRAFFIC/TRANSPORTATION INCIDENT - OCCURRED EARLIER","TRAFFIC/TRANSPORTATION INCIDENT - OCCURRED EARLIER","9700 BLK  GRAYSON AVE","SILVER SPRING","MD","20901","-77.0211","39.01512","3D","G2","104","249","2358","4911","5212","2109","2552","301","COLOTH-DAMAG-ROAD-HITRUN","POINT (-77.0211 39.0151)"
"P2200245463",,,"2022-09-12T19:52:05.000","2022-09-12T20:20:39.000","1","CDS","CDS","14600 BLK  BENTLEY PARK DR","BURTONSVILLE","MD","20866","-76.9211","39.0962","3D","I2","381","197","735","1321","1714","537","586","392","OTHERMISCELLANEOUS","POINT (-76.9211 39.0962)"
"P2200245402",,,"2022-09-12T18:30:18.000","2022-09-12T20:20:00.000","2","TRESPASSING/UNWANTED","TRESPASSING/UNWANTED","10900 BLK  ROCKVILLE PIKE","ROCKVILLE","MD","20852","-77.1109","39.03163","2D","D4","189","0","191","3598","6581","191","3407","2983","TRESPASSING","POINT (-77.1109 39.0316)"
"P2200245436",,,"2022-09-12T19:12:45.000","2022-09-12T20:18:49.000","0","TRAFFIC/TRANSPORTATION INCIDENT","TRAFFIC/TRANSPORTATION INCIDENT","REDLAND BLVD / FREDERICK RD","ROCKVILLE","MD","20855","-77.16620125","39.11560706","1D","A3","242","166","202","342","3963","35","139","3621","COLOTH-DAMAG-ROAD-COLLI","POINT (-77.1662 39.1156)"
"P2200245439",,,"2022-09-12T19:21:24.000","2022-09-12T20:15:19.000","2","THEFT/LARCENY - HOLDING SUSPECT","THEFT/LARCENY - HOLDING SUSPECT","11100 BLK  VEIRS MILL RD","SILVER SPRING","MD","20902","-77.0519","39.03755","4D","L2","321","46","2138",,"3235","2091",,,"TRESPASSING","POINT (-77.0519 39.0376)"
"P2200245453",,,"2022-09-12T19:38:58.000","2022-09-12T20:10:03.000","1","SUSPICIOUS CIRC, PERSONS, VEHICLE","SUSPICIOUS CIRC, PERSONS, VEHICLE","17700 BLK  COATBRIDGE PL","OLNEY","MD","20832","-77.0657","39.14621","4D","J2","642","127","1612",,"1864","1484",,,"SUSPICIOUSSIT/PRSON/VEH","POINT (-77.0657 39.1462)"
"P2200245388",,,"2022-09-12T18:04:40.000","2022-09-12T20:09:52.000","4","TRAFFIC/TRANSPORTATION INCIDENT - OCCURRED EARLIER","TRAFFIC/TRANSPORTATION INCIDENT - OCCURRED EARLIER","19000 BLK  WATKINS MILL RD","MONTGOMERY VILLAGE","MD","20886","-77.2127","39.16733","6D","R2","546","134","238","7015","7511","103","6776","496","COLOTH-DAMAG-ROAD-HITRUN","POINT (-77.2127 39.1673)"
"P2200245461",,,"2022-09-12T19:53:50.000","2022-09-12T20:04:45.000","4","LOSTT-TRS ADMIN (DOCUMENT, LOST OR FOUND PROP, MESSAGES - TELEPHONE REPORTING UNIT","LOSTT-TRS ADMIN (DOCUMENT, LOST OR FOUND PROP, MESSAGES - TELEPHONE REPORTING UNIT","9900 BLK  FOREST VIEW PL","MONTGOMERY VILLAGE","MD","20886","-77.2042","39.18955","6D","R2","422","53","305",,"654","251",,,"OTHERMISCELLANEOUS","POINT (-77.2042 39.1895)"
"P2200245458",,,"2022-09-12T19:47:58.000","2022-09-12T20:02:44.000","1","SUSPICIOUS CIRC, PERSONS, VEHICLE","SUSPICIOUS CIRC, PERSONS, VEHICLE","6400 BLK  ROCKLEDGE DR","BETHESDA","MD","20817","-77.1322","39.02296","2D","E3","197","121","429",,"886","307",,,"SUSPICIOUSSIT/PRSON/VEH","POINT (-77.1322 39.023)"
"P2200245456",,,"2022-09-12T19:48:08.000","2022-09-12T20:01:10.000","1","SUSPICIOUS CIRC, PERSONS, VEHICLE","SUSPICIOUS CIRC, PERSONS, VEHICLE","2000 BLK  FEATHERWOOD ST","SILVER SPRING","MD","20904","-76.9713","39.05781","3D","I1","147","82","131","305","782","49","173","477","SUSPICIOUSSIT/PRSON/VEH","POINT (-76.9713 39.0578)"
"P2200245438",,,"2022-09-12T19:18:11.000","2022-09-12T19:59:02.000","2","TRAFFIC/TRANSPORTATION INCIDENT","TRAFFIC/TRANSPORTATION INCIDENT","400 BLK N FREDERICK AVE","GAITHERSBURG","MD","20877","-77.2055","39.14499","6D","R1","548","218","262","1248","2450","44","985","1202","COLOTH-DAMAG-ROAD-HITRUN","POINT (-77.2055 39.145)"
"P2200245417",,,"2022-09-12T18:52:33.000","2022-09-12T19:58:28.000","4","VANDALISM, DAMAGE, MISCHIEF - OCCURRED EARLIER","VANDALISM, DAMAGE, MISCHIEF - OCCURRED EARLIER","18500 BLK  TARRAGON WAY","GERMANTOWN","MD","20874","-77.267","39.15929","5D","N2","594","126","2019","2879","3955","1892","859","1075","OTHERMISCELLANEOUS","POINT (-77.267 39.1593)"
"P2200245424","220039690",,"2022-09-12T18:59:57.000","2022-09-12T19:56:39.000","0","DOMESTIC DISTURBANCE/VIOLENCE","DOMESTIC DISTURBANCE/VIOLENCE","16700 BLK  CAVALRY DR","ROCKVILLE","MD","20853","-77.0905","39.1285","4D","J2","398","137","190","746","3401","52","556","2654","SIMPLEASSAULTSPS/PRTNR","POINT (-77.0905 39.1285)"
"P2200245450",,,"2022-09-12T19:36:35.000","2022-09-12T19:56:38.000","1","CHECK WELFARE","CHECK WELFARE","WIGHTMAN RD / GOSHEN RD","GAITHERSBURG","MD","20879","-77.18674569","39.1877187","6D","R1","503","151","208",,"1203","57",,,"SUSPICIOUSSIT/PRSON/VEH","POINT (-77.1867 39.1877)"
"P2200245451",,,"2022-09-12T19:35:19.000","2022-09-12T19:49:44.000","1","INDECENCY/LEWDNESS","INDECENCY/LEWDNESS","900 BLK  CLOPPER RD","GAITHERSBURG","MD","20878","-77.2296","39.1456","6D","P2","555","245","333","653","865","87","320","211","OTHERMISCELLANEOUS","POINT (-77.2296 39.1456)"
"P2200245433",,,"2022-09-12T19:12:30.000","2022-09-12T19:48:09.000","1","ALARMRB - RESIDENTIAL BURGLARY/INTRUSION","ALARMRB - RESIDENTIAL BURGLARY/INTRUSION","9200 BLK  BARDON RD","BETHESDA","MD","20814","-77.1018","39.00581","2D","E2","071","96","191","1304","2138","94","1112","834","ALARMRESID-UNKNOWNCAUS","POINT (-77.1018 39.0058)"
"P2200245418",,,"2022-09-12T18:56:02.000","2022-09-12T19:47:36.000","2","STATION RESPONSE","STATION RESPONSE","1000 BLK  MILESTONE DR","SILVER SPRING","MD","20904","-76.9919","39.04557","3D","I1","148","89","267",,"3094","178",,,"OTHERMISCELLANEOUS","POINT (-76.9919 39.0456)"
"P2200245444",,,"2022-09-12T19:21:42.000","2022-09-12T19:47:30.000","1","CHECK WELFARE","CHECK WELFARE","7000 BLK  ARLINGTON RD","BETHESDA","MD","20814","-77.0987","38.97927","2D","D2","031","275","464","735","1547","189","270","812","SUSPICIOUSSIT/PRSON/VEH","POINT (-77.0987 38.9793)"
"P2200245413",,,"2022-09-12T18:42:27.000","2022-09-12T19:44:26.000","2","THEFT/LARCENY FROM AUTO","THEFT/LARCENY FROM AUTO","13800 BLK  GEORGIA AVE","SILVER SPRING","MD","20906","-77.0762","39.08085","4D","K2","526","113","434","1332","3719","320","898","2386","LARCNYSHOPLFTNGOVR$200","POINT (-77.0762 39.0808)"
"P2200245440",,,"2022-09-12T19:12:55.000","2022-09-12T19:44:02.000","1","CHECK WELFARE","CHECK WELFARE","3400 BLK  GATESHEAD MANOR WAY","SILVER SPRING","MD","20904","-76.9369","39.07882","3D","I2","380","616","872","1461","1866","256","589","404","OTHERMISCELLANEOUS","POINT (-76.9369 39.0788)"
"P2200245414",,,"2022-09-12T18:44:00.000","2022-09-12T19:42:53.000","1","ASSIST/STANDBY","ASSIST/STANDBY","11200 BLK  BENT CREEK TER","GERMANTOWN","MD","20876","-77.2344","39.18997","5D","M1","471","241","490","2557","3532","249","2066","974","OTHERMISCELLANEOUS","POINT (-77.2344 39.19)"
"P2200245431",,,"2022-09-12T19:06:41.000","2022-09-12T19:39:03.000","2","TRAFFIC/TRANSPORTATION INCIDENT","TRAFFIC/TRANSPORTATION INCIDENT","300 BLK S FREDERICK AVE","GAITHERSBURG","MD","20877","-77.2031","39.14485","6D","P3","432","266","502","1159","1941","235","657","782","COLOTH-DAMAG-ROAD-COLLI","POINT (-77.2031 39.1448)"
"P2200245389","220039685",,"2022-09-12T18:07:52.000","2022-09-12T19:34:34.000","2","FRAUD/DECEPTION","FRAUD/DECEPTION","15900 BLK  FREDERICK RD","DERWOOD","MD","20855","-77.1663","39.11563","1D","A4","746","239","859","1855","5201","619","996","3346","LARCENYOTHEROVER$200","POINT (-77.1663 39.1156)"
"P2200245398",,,"2022-09-12T18:23:11.000","2022-09-12T19:32:05.000","4","FRAUDT-TRS FRAUD / DECEPTION - TELEPHONE REPORTING UNIT","FRAUDT-TRS FRAUD / DECEPTION - TELEPHONE REPORTING UNIT","7500 BLK  SPRING LAKE DR","BETHESDA","MD","20817","-77.1528","39.02748","2D","E3","520","201","3221",,"4133","3020",,,"FOLLOW-UP","POINT (-77.1528 39.0275)"
"P2200245410",,,"2022-09-12T18:34:49.000","2022-09-12T19:25:07.000","4","TRAFFIC/TRANSPORTATION INCIDENT - OCCURRED EARLIER","TRAFFIC/TRANSPORTATION INCIDENT - OCCURRED EARLIER","400 BLK N SUMMIT AVE","GAITHERSBURG","MD","20877","-77.1904","39.14996","6D","P3","419","357","2619","2758","3017","2262","138","259","COLOTH-DAMAG-ROAD-COLLI","POINT (-77.1904 39.15)"
"P2200245356",,,"2022-09-12T17:21:45.000","2022-09-12T19:23:53.000","1","CDS","CDS","8700 BLK  COLESVILLE RD","SILVER SPRING","MD","20910","-77.0272","38.99794","3D","G1","671","154","3480","5918","7328","3325","2438","1409","DISORDERLYCONDUCT","POINT (-77.0272 38.9979)"
"P2200245429",,,"2022-09-12T19:06:41.000","2022-09-12T19:23:20.000","1","ALARMBB - BANK BURGLARY/INTRUSION","ALARMBB - BANK BURGLARY/INTRUSION","15800 BLK  SHADY GROVE RD","GAITHERSBURG","MD","20877","-77.1846","39.11598","6D","P3","754","121","158","633","999","36","474","366","ALARMBANK-ACCIDNTL/EROR","POINT (-77.1846 39.116)"
"P2200245426",,,"2022-09-12T19:00:26.000","2022-09-12T19:22:04.000","1","SUSPICIOUS CIRC, PERSONS, VEHICLE","SUSPICIOUS CIRC, PERSONS, VEHICLE","STRATHMORE ST / WOODMONT AVE","CHEVY CHASE","MD","20815","-77.09312198","38.97993537","2D","D2","031","194","394",,"1297","200",,,"SUSPICIOUSSIT/PRSON/VEH","POINT (-77.0931 38.9799)"
"P2200245354",,,"2022-09-12T17:16:16.000","2022-09-12T19:20:05.000","1","MENTAL DISORDER","MENTAL DISORDER","11700 BLK  GEORGIA AVE","SILVER SPRING","MD","20902","-77.0523","39.04732","4D","L1","364","415","6517","6522","7428","6102","4","906","MENTALTRANSPORT","POINT (-77.0523 39.0473)"
"P2200245420",,,"2022-09-12T18:54:17.000","2022-09-12T19:17:34.000","4","ADMINISTRATIVE (DOCUMENT, LOST OR FOUND PROPERTY, MESSAGES,","ADMINISTRATIVE (DOCUMENT, LOST OR FOUND PROPERTY, MESSAGES,","1  BLK  STARBOARD CT","GAITHERSBURG","MD","20877","-77.1843","39.14374","6D","P3","419","252","941","1265","1396","689","323","130","OTHERMISCELLANEOUS","POINT (-77.1843 39.1437)"
"P2200245409",,,"2022-09-12T18:37:19.000","2022-09-12T19:14:59.000","1","DOMESTIC VIOLENCE","DOMESTIC VIOLENCE","5500 BLK  UPPINGHAM ST","CHEVY CHASE","MD","20815","-77.0981","38.96373","2D","E1","017","129","304","787","2259","174","483","1472","FAMILYTROUBLE","POINT (-77.0981 38.9637)"
"P2200245422",,,"2022-09-12T18:59:34.000","2022-09-12T19:14:55.000","1","SUSPICIOUS CIRC, PERSONS, VEHICLE","SUSPICIOUS CIRC, PERSONS, VEHICLE","3000 BLK  FAIRLAND RD","SILVER SPRING","MD","20904","-76.9498","39.06758","3D","I2","378","38","189","685","920","151","495","234","OTHERMISCELLANEOUS","POINT (-76.9498 39.0676)"
"P2200245400",,,"2022-09-12T18:29:19.000","2022-09-12T19:09:33.000","4","THEFT/LARCENY - OCCURRED EARLIER","THEFT/LARCENY - OCCURRED EARLIER","1  BLK W MONTGOMERY AVE","ROCKVILLE","MD","20850","-77.2028","39.14607","1D","A3","255","39","278",,"2413","238",,,"OTHERMISCELLANEOUS","POINT (-77.2028 39.1461)"
"P2200245405",,,"2022-09-12T18:36:24.000","2022-09-12T19:07:07.000","2","DISTURBANCE/NUISANCE","DISTURBANCE/NUISANCE","500 BLK N FREDERICK AVE","GAITHERSBURG","MD","20877","-77.2077","39.14893","6D","P2","428","42","414","1178","1843","372","764","664","DISORDERLYCONDUCT","POINT (-77.2077 39.1489)"
"P2200245412",,,"2022-09-12T18:41:49.000","2022-09-12T18:58:54.000","2","TRESPASSING/UNWANTED","TRESPASSING/UNWANTED","1  BLK  HELEN HENEGHAN WAY","ROCKVILLE","MD","20850","-77.1502","39.08455","1D","A3","276","46","345","757","1024","298","412","267","TRESPASSING","POINT (-77.1502 39.0846)"
"P2200245378","220039684",,"2022-09-12T17:45:46.000","2022-09-12T18:58:35.000","4","FRAUDT-TRS FRAUD / DECEPTION - TELEPHONE REPORTING UNIT","FRAUDT-TRS FRAUD / DECEPTION - TELEPHONE REPORTING UNIT","11400 BLK  WOODINGTON TER","POTOMAC","MD","20854","-77.1949","39.04222","1D","B2","230","130","3205",,"4369","3074",,,"FORGERY/CNTRT-IDNTYTHFT","POINT (-77.1949 39.0422)"
"P2200245332",,,"2022-09-12T16:59:41.000","2022-09-12T18:55:44.000","2","TRAFFIC/TRANSPORTATION INCIDENT","TRAFFIC/TRANSPORTATION INCIDENT","8300 BLK  COLESVILLE RD","SILVER SPRING","MD","20910","-77.0355","38.99206","3D","G1","089","212",,,"6962",,,,"COLOTH-DAMAG-ROAD-COLLI","POINT (-77.0355 38.9921)"
"P2200245334",,,"2022-09-12T17:03:03.000","2022-09-12T18:50:34.000","4","FOLLOWT-TRS / SUPPLEMENTAL INFORMATION - TELEPHONE REPORTING UNIT","FOLLOWT-TRS / SUPPLEMENTAL INFORMATION - TELEPHONE REPORTING UNIT","1400 BLK  EAST WEST HWY","SILVER SPRING","MD","20910","-77.0336","38.99338","3D","G1","667","168","5141",,"6450","4973",,,"FOLLOW-UP","POINT (-77.0336 38.9934)"
"P2200245352",,"220039677","2022-09-12T17:19:44.000","2022-09-12T18:49:16.000","2","TRAFFIC/TRANSPORTATION INCIDENT","TRAFFIC/TRANSPORTATION INCIDENT","CARROLL AVE / UNIVERSITY BLVD E","SILVER SPRING","MD","20903","-76.99258825","38.99417455","3D","H1","130","78","211","855","5371","133","643","4516","COLOTH-DAMAG-ROAD-COLLI","POINT (-76.9926 38.9942)"
"P2200245394",,,"2022-09-12T18:13:13.000","2022-09-12T18:47:30.000","1","DOMESTIC VIOLENCE","DOMESTIC VIOLENCE","8800 BLK  PINEY BRANCH RD","SILVER SPRING","MD","20903","-76.9952","38.99968","3D","H1","133","216","304","509","2056","87","205","1546","FAMILYTROUBLE","POINT (-76.9952 38.9997)"
"P2200245406",,,"2022-09-12T18:31:48.000","2022-09-12T18:46:51.000","1","SUSPICIOUS CIRC, PERSONS, VEHICLE","SUSPICIOUS CIRC, PERSONS, VEHICLE","2100 BLK  VEIRS MILL RD","ROCKVILLE","MD","20851","-77.1153","39.07571","1D","A2","521","353","413","792","902","59","379","110","ILLPERSON","POINT (-77.1153 39.0757)"
"P2200245373","220039682",,"2022-09-12T17:41:14.000","2022-09-12T18:44:40.000","2","THEFT/LARCENY FROM AUTO","THEFT/LARCENY FROM AUTO","20900 BLK  FREDERICK RD","GERMANTOWN","MD","20876","-77.2459","39.19961","5D","M1","701","75","1846",,"3806","1770",,,"LARCNYSHOPLFTGUNDR$50","POINT (-77.2459 39.1996)"
"P2200245266","220039680",,"2022-09-12T15:43:29.000","2022-09-12T18:38:59.000","4","THEFTT - TRS THEFT/LARCENY - TELEPHONE REPORTING UNIT","THEFTT - TRS THEFT/LARCENY - TELEPHONE REPORTING UNIT","5500 BLK  GREYSTONE ST","CHEVY CHASE","MD","20815","-77.0996","38.96357","2D","E1","017","216","7836",,"10529","7619",,,"LARCENYOTHERUNDER$50","POINT (-77.0996 38.9636)"
"P2200245383",,,"2022-09-12T17:55:58.000","2022-09-12T18:38:21.000","1","DOMESTIC DISTURBANCE/VIOLENCE","DOMESTIC DISTURBANCE/VIOLENCE","10500 BLK  TULIP LN","POTOMAC","MD","20850","-77.2167","39.05802","1D","B2","232","164","342","1306","2543","178","963","1237","FAMILYTROUBLE","POINT (-77.2167 39.058)"
"P2200245367",,,"2022-09-12T17:31:19.000","2022-09-12T18:37:48.000","2","TRAFFIC/TRANSPORTATION INCIDENT","TRAFFIC/TRANSPORTATION INCIDENT","800 BLK  ROCKVILLE PIKE","ROCKVILLE","MD","20852","-77.1402","39.07845","1D","A1","263","234","607","1050","3989","372","442","2938","COLOTH-DAMAG-PRKG-COLLI","POINT (-77.1402 39.0784)"
"P2200245379",,,"2022-09-12T17:45:36.000","2022-09-12T18:35:09.000","1","DOMESTIC DISTURBANCE/VIOLENCE","DOMESTIC DISTURBANCE/VIOLENCE","2500 BLK  LINDLEY TER","ROCKVILLE","MD","20850","-77.1887","39.08651","1D","B1","238","256","902","971","2973","646","69","2002","MENTALTRANSPORT","POINT (-77.1887 39.0865)"
"P2200245391",,,"2022-09-12T18:10:15.000","2022-09-12T18:34:45.000","2","TRAFFIC/TRANSPORTATION INCIDENT","TRAFFIC/TRANSPORTATION INCIDENT","EMORY GROVE RD / GOSHEN RD","GAITHERSBURG","MD","20877","-77.19208447","39.16014312","6D","P3","419","247","1009","1334","1470","761","324","136","OTHERMISCELLANEOUS","POINT (-77.1921 39.1601)"
"P2200245368",,,"2022-09-12T17:31:15.000","2022-09-12T18:34:23.000","1","CHECK WELFARE","CHECK WELFARE","19900 BLK  APPLEDOWRE CIR","GERMANTOWN","MD","20876","-77.2346","39.18465","5D","M1","471","296","476","1674","3788","179","1198","2114","OTHERMISCELLANEOUS","POINT (-77.2346 39.1846)"
"P2200245344",,,"2022-09-12T17:12:12.000","2022-09-12T18:32:30.000","1","MENTAL DISORDER","MENTAL DISORDER","13100 BLK  HATHAWAY DR","SILVER SPRING","MD","20906","-77.0591","39.07033","4D","K1","350","199","380","946","4818","180","565","3871","MENTALTRANSPORT","POINT (-77.0591 39.0703)"
"P2200245385",,,"2022-09-12T17:59:44.000","2022-09-12T18:30:33.000","1","WANTED PERSON, VEHICLE","SUSPICIOUS CIRC, PERSONS, VEHICLE","6700 BLK  WISCONSIN AVE","CHEVY CHASE","MD","20852","-77.0911","38.97742","2D","D2","014","104","854","1191","1848","750","337","657","SUSPICIOUSSIT/PRSON/VEH","POINT (-77.0911 38.9774)"
"P2200245331",,,"2022-09-12T16:59:31.000","2022-09-12T18:29:35.000","1","MISSING, RUNAWAY, FOUND PERSON","MISSING, RUNAWAY, FOUND PERSON","17500 BLK  TOWNE CREST DR","GAITHERSBURG","MD","20877","-77.1736","39.14405","6D","P3","767","166","261","1649","5404","95","1387","3754","SUSPICIOUSSIT/PRSON/VEH","POINT (-77.1736 39.1441)"
"P2200245390",,,"2022-09-12T18:10:51.000","2022-09-12T18:29:15.000","1","E911 DISCONNECT","E911 DISCONNECT","1600 BLK  ROCKVILLE PIKE","ROCKVILLE","MD","20852","-77.124","39.06274","1D","A1","266","75","645","651","1104","569","6","453","SUSPICIOUSSIT/PRSON/VEH","POINT (-77.124 39.0627)"
"P2200245371",,,"2022-09-12T17:37:39.000","2022-09-12T18:26:52.000","3","SUSICIOUS CIRCUMSTANCE, PERSON, VEHICLE - OCCURRED EARLIER","SUSICIOUS CIRCUMSTANCE, PERSON, VEHICLE - OCCURRED EARLIER","2500 BLK  SHERATON ST","SILVER SPRING","MD","20906","-77.0519","39.05859","4D","K2","335","135","1072",,"2953","936",,,"SUSPICIOUSSIT/PRSON/VEH","POINT (-77.0519 39.0586)"
"P2200245128","220039648",,"2022-09-12T13:07:49.000","2022-09-12T18:25:41.000","1","CHECK WELFARE","CHECK WELFARE","13400 BLK  DAVENTRY WAY","GERMANTOWN","MD","20874","-77.2789","39.15674","5D","N2","448","259","2706","4446","19071","2447","1739","14624","SUDDENDEATHUNDETERMIND","POINT (-77.2789 39.1567)"
"P2200245329",,,"2022-09-12T16:59:30.000","2022-09-12T18:25:06.000","1","CHECK WELFARE","CHECK WELFARE","19900 BLK  WHITE GROUND RD","BOYDS","MD","20841","-77.3158","39.18197","5D","N2","585","149","2110","4814","5135","1961","2703","321","SUSPICIOUSSIT/PRSON/VEH","POINT (-77.3158 39.182)"
"P2200245312",,,"2022-09-12T16:41:33.000","2022-09-12T18:22:02.000","2","TRAFFIC ASSIST FOR FRS","TRAFFIC ASSIST FOR FRS","200 BLK  RICHARD MONTGOMERY DR","ROCKVILLE","MD","20852","-77.1447","39.07938","1D","A3","262","157","405","1061","6029","247","655","4968","TRAFFICHAZARD","POINT (-77.1447 39.0794)"
"P2200245386",,,"2022-09-12T17:59:48.000","2022-09-12T18:21:54.000","1","SUSPICIOUS CIRC, PERSONS, VEHICLE","SUSPICIOUS CIRC, PERSONS, VEHICLE","2800 BLK  ASHMONT TER","SILVER SPRING","MD","20906","-77.0573","39.10233","4D","K1","531","304","554",,"1325","249",,,"SUSPICIOUSSIT/PRSON/VEH","POINT (-77.0573 39.1023)"
"P2200245357",,,"2022-09-12T17:24:20.000","2022-09-12T18:19:06.000","0","TRAFFIC/TRANSPORTATION INCIDENT","TRAFFIC/TRANSPORTATION INCIDENT","FIELDCREST RD / OLNEY LAYTONSVILLE RD","GAITHERSBURG","MD","20882","-77.12058663","39.18927133","5D","M2","411","64","81","154","3286","16","72","3132","COLOTH-DAMAG-ROAD-COLLI","POINT (-77.1206 39.1893)"
"P2200245303","220039674",,"2022-09-12T16:30:28.000","2022-09-12T18:15:44.000","2","THEFT/LARCENY - HOLDING SUSPECT","THEFT/LARCENY - HOLDING SUSPECT","8600 BLK  COLESVILLE RD","SILVER SPRING","MD","20910","-77.0281","38.99612","3D","G1","109","68","364","3286","6315","296","2921","3029","LARCNYSHOPLFTNGOVR$200","POINT (-77.0281 38.9961)"
"P2200245221","220039643",,"2022-09-12T14:58:58.000","2022-09-12T18:14:55.000","3","SEX ASSAULT","SEXUAL ASSAULT - OCCURRED EARLIER","1900 BLK  RANDOLPH RD","SILVER SPRING","MD","20902","-77.0372","39.06512","4D","J1","368","207","733","1235","11756","525","502","10521","INVESTIGATION-POLINFO","POINT (-77.0372 39.0651)"
"P2200245387",,,"2022-09-12T18:03:19.000","2022-09-12T18:14:43.000","1","ALARMRB - ALARM COMMERCIAL BURGLARY/INTRUSION","ALARMRB - ALARM COMMERCIAL BURGLARY/INTRUSION","11900 BLK  BOURNEFIELD WAY","SILVER SPRING","MD","20904","-76.9634","39.05154","3D","I1","146","129","338",,"684","208",,,"ALRMRESD-ALRMCOCNLCL","POINT (-76.9634 39.0515)"
"P2200245244",,,"2022-09-12T15:14:19.000","2022-09-12T18:09:55.000","2","ASSIST OTHER AGENCY","ASSIST OTHER AGENCY","9100 BLK  PINEY BRANCH RD","SILVER SPRING","MD","20903","-76.9888","39.00295","3D","H1","133","364","1636","3639","10535","1272","2003","6896","FOLLOW-UP","POINT (-76.9888 39.0029)"
