"status","type","number","description","issuancedate","closingdate","cancelledpostponed","construction","lsbrpindicator","buyer","department","deptcontact","bidtab"
"Closed","RFP","1122968","Residential Refuse, Recyclable Materials, Yard Trim, and Scrap Metal/e-Waste Collection Services in Service Area 9","2020-12-15T00:00:00.000","2021-01-19T00:00:00.000",,"N","N","Norris, Robert","Department of Environmental Protection","DEP Procurements",
"Closed","Informal","1127070","Cleaning and Decontamination of County Vehicles","2021-01-12T00:00:00.000","2021-01-19T00:00:00.000",,"N","N","--","Police","Gregory Dilla",
"Closed","RFP","1126544","Occupational Health Management (OHM) System","2020-12-30T00:00:00.000","2021-01-14T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Office of Human Resources","Jennifer Shovlin",
"Closed","IFB","1108831","Replacement of Bridge No. M-PK24 Beach Drive Over Silver Creek","2020-11-16T00:00:00.000","2021-01-13T00:00:00.000",,"Y","N","Norris, Robert","Department of Transportation","Dewa Salihi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1108831"
"Closed","IFB","1121761","Fitness Equipment Maintenance, Inspection, and Repair Services","2020-12-08T00:00:00.000","2021-01-08T00:00:00.000",,"N","N","Yaeger, Segyung","Department of Recreation","William Kaarid","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1121761"
"Closed","RFP","1114808","Planning, Design and, Policy Development Services for Transit Operations and Transit Facilities","2020-11-17T00:00:00.000","2020-12-23T00:00:00.000",,"N","N","Norris, Robert","Department of Transportation","Corey Pitts",
"Closed","RFP","1106745","Vegetated Stormwater BMP Maintenance","2020-11-13T00:00:00.000","2020-12-21T00:00:00.000",,"N","Y","Norris, Robert","Department of Environmental Protection","DEP Procurements",
"Closed","IFB","1111679","Fleet Equipment Replacement Parts & Repair Service","2020-11-05T00:00:00.000","2020-12-21T00:00:00.000",,"N","N","DeLuca, Karen","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1111679"
"Closed","Informal","1126232","Police Promotional Assessment Accommodations","2020-12-08T00:00:00.000","2020-12-16T00:00:00.000",,"N","N","--","Police","Brian Hawley",
"Closed","RFP","1124742","Graphic Arts Services","2020-11-10T00:00:00.000","2020-12-11T00:00:00.000",,"N","Y","Norris, Robert","Department of General Services","Richard Taylor",
"Closed","IFB","1113556","Alternators and Starters","2020-10-29T00:00:00.000","2020-12-04T00:00:00.000",,"N","N","DeLuca, Karen","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1113556"
"Closed","Informal","1124002","Health and Wellness Educational Services for Asian American Communities Funding Opportunities","2020-10-30T00:00:00.000","2020-12-04T00:00:00.000",,"N","N","--","Department of Health & Human Svcs","Jasmine Vinh",
"Closed","IFB","1114496","Fountain Maintenance, Testing and Repairs Services","2020-10-28T00:00:00.000","2020-12-03T00:00:00.000",,"N","N","DeLuca, Karen","Community Engagement Cluster","Joseph Callaway","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1114496"
"Closed","IFB","1106519","Wheeled Excavators","2020-10-30T00:00:00.000","2020-12-02T00:00:00.000",,"N","N","Chen, Jing","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1106519"
"Closed","IFB","1123007","Recreation Apparel","2020-10-28T00:00:00.000","2020-12-02T00:00:00.000",,"N","Y","DeLuca, Karen","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1123007"
"Closed","IFB","1114258","Termite and Pest Management Services","2020-06-16T00:00:00.000","2020-12-01T00:00:00.000",,"N","N","Karakaya, Penny Perrus","Department of General Services","Keith Powers","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1114258"
"Closed","Informal","1126087","Repair and Maintenance Services for Radiology Equipment","2020-11-13T00:00:00.000","2020-11-27T00:00:00.000",,"N","N","--","Department of Health & Human Svcs","Kimberly Townsend",
"Closed","Informal","1124502","Medical Director Backup Services","2020-10-23T00:00:00.000","2020-11-20T00:00:00.000",,"N","N","--","Fire & Rescue Services","Alyce Leach",
"Closed","Informal","1125860","Consulting Services to Assist Developing RESJ Action Plan","2020-11-05T00:00:00.000","2020-11-19T00:00:00.000",,"N","Y","--","Management and Budget Office","Dieter Klinger",
"Closed","IFB","1107556","Electrical Controls","2019-11-20T00:00:00.000","2020-11-19T00:00:00.000",,"N","N","Karakaya, Penny Perrus","Department of General Services","Donald Collins","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1107556"
"Closed","Informal","1125618","Police Motorcycle (Custom Fit) Boots","2020-11-06T00:00:00.000","2020-11-17T00:00:00.000",,"N","N","--","Police","Tran Norwood",
"Closed","RFP","1114420","Special Events and Arts Coordinating Services","2020-10-06T00:00:00.000","2020-11-17T00:00:00.000",,"N","Y","DeLuca, Karen","Community Engagement Cluster","Susan Hoffmann",
"Closed","RFP","1102596","Temporary Administrative Paraprofessional Support Services","2020-10-09T00:00:00.000","2020-11-12T00:00:00.000",,"N","Y","Yaeger, Segyung","Office of Human Resources","Mary Wright",
"Closed","Informal","1124855","Program Management and Support Services for the Women�s Legislative Briefing Event","2020-10-29T00:00:00.000","2020-11-10T00:00:00.000",,"N","Y","--","Community Engagement Cluster","Jodi Finkelstein",
"Closed","Informal","1125122","Printing Supplies","2020-10-22T00:00:00.000","2020-11-05T00:00:00.000",,"N","Y","--","Department of General Services","Stewart Whisman",
"Closed","Informal","1124978","Rear-Entry Wheelchair Minivan","2020-10-29T00:00:00.000","2020-11-05T00:00:00.000",,"N","N","--","Department of General Services","Kathleen Hynes",
"Closed","Informal","1124912","Repair and Maintenance Services for Radiology Equipment","2020-10-27T00:00:00.000","2020-11-03T00:00:00.000",,"N","N","--","Department of Health & Human Svcs","Kimberly Townsend",
"Closed","Informal","1125120","Kenneling Services for Police Canines","2020-10-15T00:00:00.000","2020-10-30T00:00:00.000",,"N","N","--","Police","Ari Elkin",
"Closed","IFB","1122760","Sand Removal Services at County Parking Facilities","2020-09-28T00:00:00.000","2020-10-29T00:00:00.000",,"N","Y","Yaeger, Segyung","Department of Transportation","Charles Menter","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1122760"
"Closed","Informal","1123371","Onsite Barber/Beautician for Inmates","2020-09-25T00:00:00.000","2020-10-16T00:00:00.000",,"N","Y","--","Department of Correction & Rehabilitation","Rita Ellis",
"Closed","IFB","1105428","Overlay of Primary and Arterial Roads","2020-07-27T00:00:00.000","2020-10-12T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1105428"
"Closed","RFP","1116328","Law Enforcement Records Management System (LE-RMS) For Use by Montgomery County Police Department","2020-07-30T00:00:00.000","2020-10-12T00:00:00.000",,"N","N","Steed, Jeffrey","Police","Mary Davison",
"Closed","RFP","1112666","Electric Powered Heavy-Duty Low Floor 35� and 40� Transit Buses","2020-03-12T00:00:00.000","2020-10-06T00:00:00.000",,"N","N","Steed, Jeffrey","Department of General Services","Kathleen Hynes",
"Closed","Informal","1122769","Mercury Marine Motors and Installation, Inspection, Maintenance, Repair Service and Parts.","2020-09-03T00:00:00.000","2020-09-25T00:00:00.000",,"N","N","--","Fire & Rescue Services","Alyce Leach",
"Closed","Informal","1124603","Bicycle Repair and Related Supplies","2020-09-18T00:00:00.000","2020-09-25T00:00:00.000",,"N","Y","--","Police","Brian Tanzi",
"Closed","Informal","1124069","Hotel / Motel Accommodations","2020-09-08T00:00:00.000","2020-09-22T00:00:00.000",,"N","N","--","Fire & Rescue Services","Alyce Leach",
"Closed","RFP","1115807","Public Education Services for Sustainable Materials Management","2020-08-17T00:00:00.000","2020-09-17T00:00:00.000",,"N","Y","Norris, Robert","Department of Environmental Protection","DEP Procurements",
"Closed","IFB","1114013","Tree Maintenance and Removal Services","2020-07-28T00:00:00.000","2020-09-16T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1114013"
"Closed","RFP","1112313","Integrated Library System","2020-07-27T00:00:00.000","2020-09-09T00:00:00.000",,"N","N","Yaeger, Segyung","Department of Public Libraries","Noah Stone",
"Closed","Informal","1116450","Employee Giving Campaign Management Services","2020-07-31T00:00:00.000","2020-09-09T00:00:00.000",,"N","N","--","Community Engagement Cluster","Diane Vu",
"Closed","IFB","1109382","Strathmore Mansion Elevator Renovation","2020-07-28T00:00:00.000","2020-09-08T00:00:00.000",,"Y","N","Harris, Eric","Department of General Services","Homer Bakhtiary","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1109382"
"Closed","RFP","1116478","Parking Consultant Planning Services","2020-07-31T00:00:00.000","2020-09-08T00:00:00.000",,"N","N","Harris, Eric","Department of Transportation","Benjamin Morgan",
"Closed","IFB","1105427","Stone, Riprap, and Backfill Materials","2020-07-15T00:00:00.000","2020-09-03T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1105427"
"Closed","RFP","1111426","Parking Enforcement Services","2020-07-31T00:00:00.000","2020-08-31T00:00:00.000",,"N","N","Harris, Eric","Department of Transportation","Veeda Wilkinson",
"Closed","IFB","1109383","Council Office Building Garage Elevator Renovation","2020-07-28T00:00:00.000","2020-08-31T00:00:00.000",,"Y","N","Harris, Eric","Department of General Services","Homer Bakhtiary","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1109383"
"Closed","Informal","1122833","Kenneling Services for Police Canines","2020-08-20T00:00:00.000","2020-08-31T00:00:00.000",,"N","N","--","Police","Mary Davis",
"Closed","RFP","1081683","Automated Traffic Enforcement, Collection and Violation Processing System","2019-06-03T00:00:00.000","2020-08-28T00:00:00.000",,"N","N","McRae, Sarah","Police","Richard Hetherington",
"Closed","RFP","1115968","Online and Print Legal Research Services","2020-07-20T00:00:00.000","2020-08-26T00:00:00.000",,"N","N","DeLuca, Karen","State's Attorney","David Seeman",
"Closed","IFB","1119317","Premixed Concrete Delivered","2020-07-24T00:00:00.000","2020-08-24T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1119317"
"Closed","Informal","1118042","Special Event Management for Volunteer Center","2020-08-06T00:00:00.000","2020-08-21T00:00:00.000",,"N","Y","--","Community Engagement Cluster","Molly Callaway",
"Closed","IFB","1114434","Ride On Bus Stop Maintenance and Snow Removal Services","2020-07-20T00:00:00.000","2020-08-20T00:00:00.000",,"N","Y","Yaeger, Segyung","Department of Transportation","Wayne Miller","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1114434"
"Closed","Informal","1116858","PREA Audit Services","2020-07-08T00:00:00.000","2020-08-01T00:00:00.000",,"N","N","--","Department of Correction & Rehabilitation","Rita Ellis",
"Closed","RFP","1111603","Transit Security Services","2020-06-16T00:00:00.000","2020-07-31T00:00:00.000",,"N","Y","Harris, Eric","Department of Transportation","Michael Nesselt",
"Closed","IFB","1112317","Pipework and Dredging: Stormwater Maintenance Facilities","2020-03-12T00:00:00.000","2020-07-30T00:00:00.000",,"N","N","Norris, Robert","Department of Environmental Protection","DEP Procurements","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1112317"
"Closed","Informal","1119998","Graphic Design and Communication Services","2020-07-16T00:00:00.000","2020-07-29T00:00:00.000",,"N","Y","--","Department of Environmental Protection","DEP.Procurements@montgomerycountymd.gov",
"Closed","RFP","1110880","LSBRP Consulting and Technical Services 3 (LCATS 3)","2020-05-06T00:00:00.000","2020-07-28T00:00:00.000",,"N","Y","Giambra, Sarah","DTS","Nola Song",
"Closed","Informal","1120866","Middlebrook Road Interim Road Diet Bike Facilities","2020-07-15T00:00:00.000","2020-07-24T00:00:00.000",,"N","N","--","Department of Transportation","John Hoobler",
"Closed","RFP","1114453","Executive Office Building Energy Project Concept Study","2020-03-19T00:00:00.000","2020-07-17T00:00:00.000",,"N","N","Norris, Robert","Department of General Services","DGS Green",
"Closed","IFB","1113678","Time & Material Emergency Generator Service","2020-05-28T00:00:00.000","2020-07-14T00:00:00.000",,"N","N","Karakaya, Penny Perrus","Department of General Services","Don Collins","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1113678"
"Closed","Informal","1116956","Software and Database Programming Services","2020-06-25T00:00:00.000","2020-07-09T00:00:00.000",,"N","N","--","Fire & Rescue Services","Alyce Leach",
"Closed","RFP","1112638","Vegetated Roof (Green) Maintenance","2020-03-11T00:00:00.000","2020-07-09T00:00:00.000",,"N","N","Norris, Robert","Department of Environmental Protection","DEP Procurements",
"Closed","IFB","1115037","Lock and Door Hardware","2020-06-03T00:00:00.000","2020-07-08T00:00:00.000",,"N","N","Karakaya, Penny Perrus","Department of General Services","Keith Powers","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1115037"
"Closed","Informal","1106708","Hotel/Motel Accommodations","2020-06-01T00:00:00.000","2020-07-07T00:00:00.000",,"N","Y","--","Fire & Rescue Services","Alyce Leach",
"Closed","IFB","1113990","Montgomery Village and South Village Homes Lighting and Site Improvements","2020-03-25T00:00:00.000","2020-06-17T00:00:00.000",,"Y","N","Norris, Robert","Department of Housing & Community Affairs","Cynthia Butler","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1113990"
"Closed","IFB","1113255","Furnishing White & Yellow Non-Toxic, Lead-Free, Waterborne Pavement Marking Paint","2020-02-24T00:00:00.000","2020-06-11T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1113255"
"Closed","IFB","1110132","Furnishing and Installation of Street Name and Traffic Sign Assemblies","2020-03-12T00:00:00.000","2020-06-11T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Dan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1110132"
"Closed","Informal","1118039","Marketing and Communications for Volunteer Center","2020-05-28T00:00:00.000","2020-06-10T00:00:00.000",,"N","Y","--","Community Engagement Cluster","Molly Callaway",
"Closed","Informal","1118023","CEX Cost Efficiency Study Group Consulting Services","2020-06-02T00:00:00.000","2020-06-08T00:00:00.000",,"N","N","--","County Executive","Nicole Gyapong",
"Closed","Informal","1114737","Fuel Master (Syntech) Fuel Management System, Maintenance and Service Repair","2020-05-13T00:00:00.000","2020-06-01T00:00:00.000",,"N","N","--","Department of General Services","Bradley Weatherly",
"Closed","Informal","1116560","Office of the County Executive Strategic Plans Public Outreach","2020-05-15T00:00:00.000","2020-05-29T00:00:00.000",,"N","Y","--","County Executive","Wade Holland",
"Closed","IFB","1113122","Inspection, Repair, Maintenance, and Installation of Electronic Security System","2020-04-23T00:00:00.000","2020-05-29T00:00:00.000",,"N","N","Harris, Eric","Police","David Anderson","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1113122"
"Closed","Informal","1116559","Vision Zero 10-Year Strategy Workgroups Facilitation Support","2020-05-15T00:00:00.000","2020-05-29T00:00:00.000",,"N","N","--","County Executive","Wade Holland",
"Closed","RFP","1101448","Recreation Business Software","2020-02-03T00:00:00.000","2020-05-19T00:00:00.000",,"N","N","DeLuca, Karen","DTS","Spencer Coleman",
"Closed","Informal","1114735","Automotive Paint and Body Shop Supplies","2020-04-23T00:00:00.000","2020-05-15T00:00:00.000",,"N","N","--","Department of General Services","Aubrey Bentham",
"Closed","IFB","1113736","Window and Glass Surface Cleaning Services On An As Needed Basis for County Facilities","2020-03-18T00:00:00.000","2020-05-13T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Department of General Services","Leslie Clark","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1113736"
"Closed","RFP","1113406","Visually Impaired and Braille Translation Services","2020-02-27T00:00:00.000","2020-04-30T00:00:00.000",,"N","N","Flood, Samuel (Inactive Buyer)","Department of Health & Human Svcs","Michele Kirkpatrick",
"Closed","Informal","1115347","MD 97-Non-Traversable Median from Price Avenue to Reedie Drive","2020-04-09T00:00:00.000","2020-04-22T00:00:00.000",,"N","N","--","Department of Transportation","John Hoobler",
"Closed","RFP","1098046","Multi-Space Parking Meters & Management System","2020-02-21T00:00:00.000","2020-04-17T00:00:00.000",,"N","N","Harris, Eric","Department of Transportation","Javier Torres",
"Closed","RFP","1097750","Parking Citation Processing and Collection Services, and Sales Stores Management Services","2020-02-21T00:00:00.000","2020-04-17T00:00:00.000",,"N","N","Harris, Eric","Department of Transportation","Javier Torres",
"Closed","IFB","1114620","Electric Motor/Pump Repair and Replacement for Swimming Pools","2020-03-13T00:00:00.000","2020-04-16T00:00:00.000",,"N","N","Karakaya, Penny Perrus","Department of Recreation","Carrie Headen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1114620"
"Closed","RFP","1113762","Agriculture Horticulture Educator","2020-03-11T00:00:00.000","2020-04-13T00:00:00.000",,"N","N","Harris, Eric","Office of Agriculture","Jacqueline Arnold",
"Closed","Informal","1115620","Sexual Assault Kit Analysis and Related Services","2020-03-31T00:00:00.000","2020-04-07T00:00:00.000",,"N","N","--","Police","Gerald Mcfarland",
"Closed","IFB","1110987","Inmate Coveralls/Jumpsuits","2020-03-06T00:00:00.000","2020-04-07T00:00:00.000",,"N","N","Karakaya, Penny Perrus","Department of Correction & Rehabilitation","Rita Ellis","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1110987"
"Closed","Informal","1115195","Senior Policy Analysis","2020-03-20T00:00:00.000","2020-03-27T00:00:00.000",,"N","Y","--","County Council","Susan Mabie",
"Closed","Informal","1111083","Mattresses and Box Springs for Fire Stations","2020-03-12T00:00:00.000","2020-03-24T00:00:00.000",,"N","N","--","Fire & Rescue Services","Alyce Leach",
"Closed","Informal","1111285","Automotive Locksmith Services - Indefinitely Postponed","2019-12-06T00:00:00.000","2020-03-20T00:00:00.000",,"N","N","--","Police","Kathleen Mclaughlin",
"Closed","Informal","1115350","Cell phone pouches for courtroom environment","2020-03-13T00:00:00.000","2020-03-20T00:00:00.000",,"N","Y","--","Circuit Court","Matthew Bonner",
"Closed","Informal","1114807","Italian Ice Frozen Treats","2020-03-09T00:00:00.000","2020-03-17T00:00:00.000",,"N","N","--","Department of Recreation","Allison Cohen",
"Closed","RFP","1106311","Inmate Telephone System","2020-01-29T00:00:00.000","2020-03-16T00:00:00.000",,"N","N","McRae, Sarah","Department of Correction & Rehabilitation","Kendra Jochum",
"Closed","RFP","1106306","Commissary Services and Inmate Trust Fund Accounting System","2020-01-29T00:00:00.000","2020-03-16T00:00:00.000",,"N","N","McRae, Sarah","Department of Correction & Rehabilitation","Sabrina Kinard",
"Closed","Informal","1114563","Facilities Consultant","2020-03-09T00:00:00.000","2020-03-16T00:00:00.000",,"N","N","--","Department of Health & Human Svcs","Donna Potisk",
"Closed","RFP","1111003","Family Reunification Services","2020-01-29T00:00:00.000","2020-03-11T00:00:00.000",,"N","N","Jackson, Alicia (Inactive Buyer)","Department of Health & Human Svcs","Luis Aguirre",
"Closed","RFP","1110701","Counseling Services for Domestic Violence Offenders","2020-01-31T00:00:00.000","2020-03-10T00:00:00.000",,"N","N","Jackson, Alicia (Inactive Buyer)","Department of Health & Human Svcs","Marja Booker",
"Closed","Informal","1111038","Six Bushel Capacity Extra Duty Library Carts/Trucks","2020-02-20T00:00:00.000","2020-03-06T00:00:00.000",,"N","Y","--","Department of Public Libraries","Noah Stone",
"Closed","RFP","1100437","Prevailing Wage Requirements Consulting Services","2020-02-04T00:00:00.000","2020-03-05T00:00:00.000",,"N","N","Yaeger, Segyung","Office of Procurement","Jack Gibala",
"Closed","RFP","1111085","Emergency Medical Services Medical Director","2020-01-22T00:00:00.000","2020-02-25T00:00:00.000",,"N","N","DeLuca, Karen","Fire & Rescue Services","John Dimitriadis",
"Closed","RFP","1113542","Montgomery County Climate Action and Resiliency Plan","2020-01-24T00:00:00.000","2020-02-24T00:00:00.000",,"N","N","Norris, Robert","Department of Environmental Protection","DEP Procurement Team",
"Closed","RFP","1109700","Home Sharing Pilot Program","2020-01-07T00:00:00.000","2020-02-21T00:00:00.000",,"N","N","Flood, Samuel (Inactive Buyer)","Department of Health & Human Svcs","Pazit Aviv",
"Closed","RFP","1106662","Construction Services for On-Call Bridge, Culvert and Retaining Wall Repair","2020-01-22T00:00:00.000","2020-02-20T00:00:00.000",,"N","N","Norris, Robert","Department of Transportation","Dewa Salihi",
"Closed","IFB","1106920","Systems Preventative Maintenance and Repair and Installation Services","2019-09-27T00:00:00.000","2020-02-20T00:00:00.000",,"N","N","Karakaya, Penny Perrus","Department of General Services","Gregory Boykin","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1106920"
"Closed","IFB","1109158","Pool Accessories","2020-01-06T00:00:00.000","2020-02-19T00:00:00.000",,"N","N","DeLuca, Karen","Department of Recreation","Caroline Headen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1109158"
"Closed","IFB","1110468","Printing and Mailing Services for Tax Operations","2020-01-17T00:00:00.000","2020-02-19T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Department of Finance","Lih Jiang","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1110468"
"Closed","Informal","1111993","Kosher and Halal Shelf Stable Meals","2020-01-30T00:00:00.000","2020-02-14T00:00:00.000",,"N","N","--","Department of Correction & Rehabilitation","Rita Ellis",
"Closed","Informal","1113827","Italian Ice Frozen Treats","2020-02-03T00:00:00.000","2020-02-10T00:00:00.000",,"N","N","--","Department of Recreation","Allison Cohen",
"Closed","Informal","1113538","Micro Transit Shared Ride �Flex� Software","2020-01-21T00:00:00.000","2020-02-10T00:00:00.000",,"N","N","--","Department of Transportation","Starr Christian Montout",
"Closed","Informal","1113479","Business Radio Services and Equipment","2020-01-27T00:00:00.000","2020-02-07T00:00:00.000",,"N","N","--","Department of Liquor Control","Courtney Orsini",
"Closed","RFP","1111562","Maintenance of Conveyor System and Racks","2019-12-20T00:00:00.000","2020-02-06T00:00:00.000",,"N","N","DeLuca, Karen","Department of Liquor Control","Courtney Orsini",
"Closed","RFP","1106641","Fireworks Displays","2020-01-06T00:00:00.000","2020-02-06T00:00:00.000",,"N","N","DeLuca, Karen","Department of Recreation","Patricia Gill",
"Closed","RFP","1100765","Transportation Management Consulting Services","2019-12-31T00:00:00.000","2020-01-31T00:00:00.000",,"N","N","Harris, Eric","Department of Transportation","Gervais Mbunkeu",
"Closed","IFB","1110446","Bottled Water and Dispensers","2020-01-02T00:00:00.000","2020-01-31T00:00:00.000",,"N","Y","McRae, Sarah","Fire & Rescue Services","Andres Olaciregui","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1110446"
"Closed","RFP","1111050","Construction Management and related Services for Various County Facilities","2019-12-24T00:00:00.000","2020-01-30T00:00:00.000",,"N","N","Norris, Robert","Department of General Services","Hamid Omidvar",
"Closed","RFP","1111792","Construction Management and Related Services for Various County Facilities","2019-12-24T00:00:00.000","2020-01-28T00:00:00.000",,"N","Y","Norris, Robert","Department of General Services","Hamid Omidvar",
"Closed","RFP","1099876","Flexible Spending Account, Health Savings Account, and Commuter/Mass Transit Benefits Administration","2019-07-03T00:00:00.000","2020-01-14T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Office of Human Resources","Jennifer Shovlin",
"Closed","RFP","1099877","COBRA Administration, Retiree Direct Bill Services, and Leave Without Pay Billing Services","2019-07-03T00:00:00.000","2020-01-14T00:00:00.000",,"N","N","Vasileva, Renata (Inactive Buyer)","Office of Human Resources","Jennifer Shovlin",
"Closed","RFP","1101362","MCFRS Vehicle Inspection, Maintenance, and Repair Services","2019-12-02T00:00:00.000","2020-01-08T00:00:00.000",,"N","N","DeLuca, Karen","Fire & Rescue Services","Stephen Lamphier",
"Closed","Informal","1111086","Fire and Rescue Service Books","2019-12-11T00:00:00.000","2020-01-08T00:00:00.000",,"N","N","--","Fire & Rescue Services","Alyce Leach",
"Closed","IFB","1110661","Fire Department Tools, Equipment, Hoses and Appliances","2019-12-02T00:00:00.000","2020-01-07T00:00:00.000",,"N","N","DeLuca, Karen","Fire & Rescue Services","Shereen Blanton","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1110661"
"Closed","Informal","1111509","Silver Spring Library Cafe","2019-11-20T00:00:00.000","2020-01-03T00:00:00.000",,"N","Y","--","Department of General Services","Sunil Pandya",
"Closed","RFP","1100917","Video Streaming and Legislative Content Management Services","2019-10-21T00:00:00.000","2020-01-02T00:00:00.000",,"N","N","Giambra, Sarah","DTS","Donna Keating",
"Closed","IFB","1109988","Detention Center Partial Roof Replacement","2019-11-19T00:00:00.000","2019-12-20T00:00:00.000",,"Y","N","Norris, Robert","Department of General Services","Mike Lowe","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1109988"
"Closed","IFB","1103527","Uniform Apparel","2019-11-18T00:00:00.000","2019-12-20T00:00:00.000",,"N","Y","Karakaya, Penny Perrus","Fire & Rescue Services","Leslie Maxam","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1103527"
"Closed","IFB","1106743","EOB Roof Replacement","2019-11-19T00:00:00.000","2019-12-18T00:00:00.000",,"Y","N","Norris, Robert","Department of General Services","Leopoldo Perez Lavaud","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1106743"
"Closed","Informal","1109702","Telehealth Video Software, Equipment and Supplies","2019-11-15T00:00:00.000","2019-12-18T00:00:00.000",,"N","N","--","Department of Health & Human Svcs","Amanda Abbey",
"Closed","IFB","1095089","Overhead Door Maintenance","2019-10-17T00:00:00.000","2019-12-11T00:00:00.000",,"N","N","Karakaya, Penny Perrus","Department of General Services","Robert Long","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1095089"
"Closed","IFB","1108233","Refuse and Recycling Collection Services for Various County Facilities","2019-11-04T00:00:00.000","2019-12-11T00:00:00.000",,"N","N","Norris, Robert","Department of General Services","William Banks","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1108233"
"Closed","RFP","1099371","Montgomery County Government Youth Media Production Services","2019-10-14T00:00:00.000","2019-12-04T00:00:00.000",,"N","N","Giambra, Sarah","DTS","Donna Keating",
"Closed","Informal","1111331","National Fire Protection Agency Code Books","2019-11-26T00:00:00.000","2019-12-04T00:00:00.000",,"N","N","--","Department of Permitting Services","Usha Danthi",
