Case Number,Date Filed,Date Assigned,Date Closed,Disposition,Street Address,Unit Number,City,Zip Code,Service Request Number,Service Request Created Date,Service Request Closed Time,Service Request Status,Violation ID,Inspection Date,Corrected,Location Description,Action,Code Reference,Condition,Item,Latitude,Longitude,Location,Council Districts,Councils,Communities,Zip Codes,Municipalities,Council Districts_from_i23j_3mj8,Service Regions
174331,2022/07/27,2022/07/27,2022/08/30,Violations Corrected,13309 DOVEDALE WAY,,SILVER SPRING,20904,1500300159,2022/07/26,2022/08/30,Closed,583223,2022/08/08,08/18/2022 12:00:00 AM,Exterior,Repair/Replace,26-9(a)(1),General Condition,Stairs (treads and risers),0,0,"(0.0, 0.0)",,,,,,,
174328,2022/07/27,2022/07/27,2022/08/03,Violations Corrected,1131 UNIVERSITY BLVD W,,SILVER SPRING,20902,1500290484,2022/07/26,2022/08/03,Closed,582468,2022/07/29,08/03/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(2),Screen,Windows,0,0,"(0.0, 0.0)",,,,,,,
174331,2022/07/27,2022/07/27,2022/08/30,Violations Corrected,13309 DOVEDALE WAY,,SILVER SPRING,20904,1500892552,2022/08/02,2022/08/30,Closed,583223,2022/08/08,08/18/2022 12:00:00 AM,Exterior,Repair/Replace,26-9(a)(1),General Condition,Stairs (treads and risers),0,0,"(0.0, 0.0)",,,,,,,
174331,2022/07/27,2022/07/27,2022/08/30,Violations Corrected,13309 DOVEDALE WAY,,SILVER SPRING,20904,1500892552,2022/08/02,2022/08/30,Closed,583224,2022/08/08,08/18/2022 12:00:00 AM,Bathroom 1,Replace,26-9(a)(4),General Condition,Ventilation/ Exhaust Fan,0,0,"(0.0, 0.0)",,,,,,,
174278,2022/07/26,2022/07/26,2022/08/18,Violations Corrected,4890 BATTERY LN,Apt 419,BETHESDA,20814,1500039027,2022/07/25,2022/08/18,Closed,582262,2022/07/28,08/18/2022 12:00:00 AM,Bedroom 1,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
174278,2022/07/26,2022/07/26,2022/08/18,Violations Corrected,4890 BATTERY LN,Apt 419,BETHESDA,20814,1500039027,2022/07/25,2022/08/18,Closed,582261,2022/07/28,08/11/2022 12:00:00 AM,Bedroom 1,Exterminate/ Eliminate,26-9(a)(9),Other,Infestation,0,0,"(0.0, 0.0)",,,,,,,
174279,2022/07/26,2022/07/26,2022/08/02,Violations Corrected,18705 SPARKLING WATER DR,,GERMANTOWN,20874,1500054004,2022/07/25,2022/08/02,Closed,582206,2022/07/27,08/02/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-7(e),Heating,Water Heater,0,0,"(0.0, 0.0)",,,,,,,
174297,2022/07/26,2022/07/26,2022/08/24,Violations Corrected,16621 BETHAYRES RD,,ROCKVILLE,20855,1502137149,2022/08/14,2022/08/24,Closed,582101,2022/07/27,08/24/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
174297,2022/07/26,2022/07/26,2022/08/24,Violations Corrected,16621 BETHAYRES RD,,ROCKVILLE,20855,1502440341,2022/08/17,2022/08/24,Closed,582101,2022/07/27,08/24/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
174297,2022/07/26,2022/07/26,2022/08/24,Violations Corrected,16621 BETHAYRES RD,,ROCKVILLE,20855,1500120982,2022/07/25,,,582101,2022/07/27,08/24/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
174298,2022/07/26,2022/07/26,2022/08/15,Violations Corrected,14027 CASTLE BLVD,,SILVER SPRING,20904,1500246469,2022/07/26,2022/08/15,Closed,583962,2022/08/11,08/15/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
174275,2022/07/26,2022/07/26,2022/08/18,Violations Corrected,1121 TUCKER LN,,SILVER SPRING,20905,1500013593,2022/07/24,2022/08/18,Closed,582528,2022/07/29,08/18/2022 12:00:00 AM,Exterior,Remove dead tree - standing,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
174310,2022/07/26,2022/07/26,2022/09/07,Violations Corrected,3520 NAPIER ST,,SILVER SPRING,20906,1500224582,2022/07/26,2022/09/07,Closed,582642,2022/08/03,09/07/2022 12:00:00 AM,Exterior,Repair or replace or remove,26-9(a)(1),General Condition,Fence,0,0,"(0.0, 0.0)",,,,,,,
174266,2022/07/26,2022/07/26,2022/08/31,Violations Corrected,11919 CRIMSON LN,,SILVER SPRING,20904,1499870818,2022/07/22,2022/08/31,,582215,2022/07/28,08/31/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174281,2022/07/26,2022/07/26,2022/07/27,Violation Unfounded,14200 PEAR TREE LN,Apt 14,SILVER SPRING,20906,1500055596,2022/07/25,2022/07/27,Closed,582097,2022/07/26,07/26/2022 12:00:00 AM,Entire Unit,No Action Necessary,,General Condition,No Violations Observed,0,0,"(0.0, 0.0)",,,,,,,
174285,2022/07/26,2022/07/26,2022/08/02,Violations Corrected,8811 COLESVILLE RD,,SILVER SPRING,20910,1500087068,2022/07/25,2022/08/02,Closed,582466,2022/07/28,08/02/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174285,2022/07/26,2022/07/26,2022/08/02,Violations Corrected,8811 COLESVILLE RD,,SILVER SPRING,20910,1500602169,2022/07/29,2022/08/01,,582466,2022/07/28,08/02/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174285,2022/07/26,2022/07/26,2022/08/02,Violations Corrected,8811 COLESVILLE RD,,SILVER SPRING,20910,1500399359,2022/07/27,2022/08/02,Closed,582465,2022/07/28,07/28/2022 12:00:00 AM,Exterior,Other,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174303,2022/07/26,2022/07/26,2022/08/04,Violations Corrected,3200 WEEPING WILLOW CT,Apt 44,SILVER SPRING,20906,1500288196,2022/07/26,2022/08/04,Closed,582098,2022/07/26,08/04/2022 12:00:00 AM,Kitchen,Repair,26-6(c)(1)(C),Cooling/ Freezing,Refrigerator/ Freezer,0,0,"(0.0, 0.0)",,,,,,,
174280,2022/07/26,2022/07/26,2022/08/03,Violations Corrected,3122 WHISPERING PINES DR,Apt 23,SILVER SPRING,20906,1500213793,2022/07/26,2022/08/03,Closed,582092,2022/07/26,07/26/2022 12:00:00 AM,Laundry Room,Repair/Replace,26-9(a)(4),General Condition,Washer/ Dryer,0,0,"(0.0, 0.0)",,,,,,,
174285,2022/07/26,2022/07/26,2022/08/02,Violations Corrected,8811 COLESVILLE RD,,SILVER SPRING,20910,1500602169,2022/07/29,2022/08/01,,582465,2022/07/28,07/28/2022 12:00:00 AM,Exterior,Other,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174280,2022/07/26,2022/07/26,2022/08/03,Violations Corrected,3122 WHISPERING PINES DR,Apt 23,SILVER SPRING,20906,1500213793,2022/07/26,2022/08/03,Closed,582093,2022/07/26,08/02/2022 12:00:00 AM,Entire Unit,Clean and maintain,26-9(c)(5),General Condition,Floor,0,0,"(0.0, 0.0)",,,,,,,
174285,2022/07/26,2022/07/26,2022/08/02,Violations Corrected,8811 COLESVILLE RD,,SILVER SPRING,20910,1500399359,2022/07/27,2022/08/02,Closed,582466,2022/07/28,08/02/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174285,2022/07/26,2022/07/26,2022/08/02,Violations Corrected,8811 COLESVILLE RD,,SILVER SPRING,20910,1500087068,2022/07/25,2022/08/02,Closed,582465,2022/07/28,07/28/2022 12:00:00 AM,Exterior,Other,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174266,2022/07/26,2022/07/26,2022/08/31,Violations Corrected,11919 CRIMSON LN,,SILVER SPRING,20904,1499870818,2022/07/22,2022/08/31,,582217,2022/07/28,08/31/2022 12:00:00 AM,Entire Facility,Repair/Replace,26-9(a)(4),General Condition,Blind/ Curtain Rod,0,0,"(0.0, 0.0)",,,,,,,
174266,2022/07/26,2022/07/26,2022/08/31,Violations Corrected,11919 CRIMSON LN,,SILVER SPRING,20904,1499870818,2022/07/22,2022/08/31,,582216,2022/07/28,08/31/2022 12:00:00 AM,Exterior,Install/ Provide,48-24(c),Lid(s),Dumpsters/ Trash Containers,0,0,"(0.0, 0.0)",,,,,,,
174266,2022/07/26,2022/07/26,2022/08/31,Violations Corrected,11919 CRIMSON LN,,SILVER SPRING,20904,1499870818,2022/07/22,2022/08/31,,582214,2022/07/28,08/31/2022 12:00:00 AM,Exterior,Repair/Replace,26-9(a)(1),General Condition,Deck/ Balcony,0,0,"(0.0, 0.0)",,,,,,,
174242,2022/07/25,2022/07/25,2022/08/22,Violations Corrected,00000 BONNY BROOK CT,,DAMASCUS,20872,1499378400,2022/07/19,2022/08/22,Closed,582669,2022/08/03,08/22/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
174241,2022/07/25,2022/07/25,2022/08/04,Duplicate Case,9101 BONNY BROOK CT,,GAITHERSBURG,20882,1500054432,2022/07/25,2022/08/04,Closed,582668,2022/08/03,08/04/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
174248,2022/07/25,2022/07/25,2022/08/24,Violations Corrected,12212 EAGLES NEST CT,,GERMANTOWN,20874,1500092634,2022/07/25,2022/08/24,Closed,581816,2022/07/26,08/24/2022 12:00:00 AM,Kitchen,Repair/Replace,26-9(a)(4),General Condition,Stove/ Oven,0,0,"(0.0, 0.0)",,,,,,,
174248,2022/07/25,2022/07/25,2022/08/24,Violations Corrected,12212 EAGLES NEST CT,,GERMANTOWN,20874,1500092634,2022/07/25,2022/08/24,Closed,581815,2022/07/26,07/29/2022 12:00:00 AM,Kitchen,Repair/Replace,26-9(a)(4),Knobs/ Hardware,Stove/ Oven,0,0,"(0.0, 0.0)",,,,,,,
174248,2022/07/25,2022/07/25,2022/08/24,Violations Corrected,12212 EAGLES NEST CT,,GERMANTOWN,20874,1500092634,2022/07/25,2022/08/24,Closed,581818,2022/07/26,08/24/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-6(a),General Condition,Electrical Outlet,0,0,"(0.0, 0.0)",,,,,,,
174248,2022/07/25,2022/07/25,2022/08/24,Violations Corrected,12212 EAGLES NEST CT,,GERMANTOWN,20874,1500092634,2022/07/25,2022/08/24,Closed,581817,2022/07/26,08/24/2022 12:00:00 AM,Kitchen,Repair drips/ leaks,26-9(a)(4),Condensation Line/ Pan,Refrigerator/ Freezer,0,0,"(0.0, 0.0)",,,,,,,
174255,2022/07/25,2022/07/25,2022/08/31,Violations Corrected,14117 PEAR TREE LN,23,SILVER SPRING,20906,1499922166,2022/07/22,2022/08/31,Closed,582056,2022/07/26,08/31/2022 12:00:00 AM,Entire Unit,Clean and maintain,26-9(c)(5),General Condition,Floor,0,0,"(0.0, 0.0)",,,,,,,
174255,2022/07/25,2022/07/25,2022/08/31,Violations Corrected,14117 PEAR TREE LN,23,SILVER SPRING,20906,1499922166,2022/07/22,2022/08/31,Closed,582057,2022/07/26,08/31/2022 12:00:00 AM,Kitchen,Repair drips/ leaks,26-9(c)(1),General Condition,Dishwasher,0,0,"(0.0, 0.0)",,,,,,,
174243,2022/07/25,2022/07/25,2022/07/26,Violations Corrected,3315 WEEPING WILLOW CT,Apt 31,SILVER SPRING,20906,1500061442,2022/07/25,2022/07/26,Closed,581784,2022/07/25,07/26/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
174256,2022/07/25,2022/07/25,2022/08/01,Violations Corrected,11101 GEORGIA AVE,,SILVER SPRING,20902,1500143485,2022/07/25,2022/08/01,Closed,582096,2022/07/26,07/28/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
174238,2022/07/25,2022/07/25,2022/07/26,Violations Corrected,3508 PEAR TREE CT,21,SILVER SPRING,20906,1499926532,2022/07/22,2022/07/26,Closed,581781,2022/07/25,07/26/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
174255,2022/07/25,2022/07/25,2022/08/31,Violations Corrected,14117 PEAR TREE LN,23,SILVER SPRING,20906,1499922166,2022/07/22,2022/08/31,Closed,582055,2022/07/26,08/31/2022 12:00:00 AM,Kitchen,Repair/Replace,26-9(c)(5),General Condition,Floor,0,0,"(0.0, 0.0)",,,,,,,
174246,2022/07/25,2022/07/25,2022/07/26,Complaint noted and no other action - no jurisdiction,14212 PEAR TREE LN,Apt 43,SILVER SPRING,20906,1500076450,2022/07/25,2022/07/26,Closed,582046,2022/07/26,07/26/2022 12:00:00 AM,Entire Unit,No Action Necessary,,General Condition,No Violations Observed,0,0,"(0.0, 0.0)",,,,,,,
174247,2022/07/25,2022/07/25,2022/07/27,Violations Corrected,3200 WEEPING WILLOW CT,Apt 43,SILVER SPRING,20906,1500059080,2022/07/25,2022/07/27,Closed,581791,2022/07/25,07/27/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
174237,2022/07/22,2022/07/22,2022/08/08,Violations Corrected,19630 RIDGE HEIGHTS DR,,GAITHERSBURG,20879,,,,,581761,2022/07/22,08/08/2022 12:00:00 AM,Exterior,Remove dead tree - standing,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
174232,2022/07/22,2022/07/22,2022/07/28,Violations Corrected,8207 NOLTE AVE,,SILVER SPRING,20910,1499824085,2022/07/21,2022/07/28,Closed,581790,2022/07/25,07/28/2022 12:00:00 AM,Bathroom 1,Paint (clean/scrape/prep as necessary),26-9(c)(3),General Condition,Walls/ Ceiling - Interior,0,0,"(0.0, 0.0)",,,,,,,
174210,2022/07/21,2022/07/21,2022/08/17,Violations Corrected,5426 MCKINLEY ST,,BETHESDA,20817,1499651646,2022/07/20,2022/08/17,,581766,2022/07/22,08/16/2022 12:00:00 AM,Exterior,Trim and maintain,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
174214,2022/07/21,2022/07/21,2022/07/25,Violations Corrected,610 BEACON RD,Not Applicable,SILVER SPRING,20903,1499769849,2022/07/21,2022/07/25,Closed,581697,2022/07/21,07/25/2022 12:00:00 AM,Exterior,Remove dead tree limbs,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
174221,2022/07/21,2022/07/21,2022/07/26,Complaint noted and no other action - no jurisdiction,7501 BLAIR RD,,TAKOMA PARK,20912,1499808183,2022/07/21,2022/07/26,Closed,581786,2022/07/25,07/25/2022 12:00:00 AM,Entire Unit,No Action Necessary,,General Condition,No Violations Observed,0,0,"(0.0, 0.0)",,,,,,,
174194,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,10250 WESTLAKE DR,Apt 504,BETHESDA,20817,1499606459,2022/07/20,2022/08/31,Closed,581292,2022/07/20,08/31/2022 12:00:00 AM,Entire Unit,Exterminate/ Eliminate,26-9(a)(9),Rat/Mouse,Infestation,0,0,"(0.0, 0.0)",,,,,,,
174196,2022/07/20,2022/07/20,2022/08/23,Violations Corrected,8107 MORNING VIEW DR,,GAITHERSBURG,20877,1499425288,2022/07/19,2022/08/23,Closed,581722,2022/07/22,08/23/2022 12:00:00 AM,Grounds,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
174198,2022/07/20,2022/07/20,2022/08/16,Violations Corrected,3355 UNIVERSITY BLVD W,,KENSINGTON,20895,1499618019,2022/07/20,2022/08/16,Closed,581701,2022/07/21,07/25/2022 12:00:00 AM,Entire Unit,Obtain,29-16(a),Rental Facility,License,0,0,"(0.0, 0.0)",,,,,,,
174187,2022/07/20,2022/07/20,2022/08/17,Violations Corrected,11206 VALLEY VIEW AVE,,KENSINGTON,20895,1499425874,2022/07/19,2022/08/17,Closed,581298,2022/07/20,08/17/2022 12:00:00 AM,Exterior,Remove dead tree - standing,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
174198,2022/07/20,2022/07/20,2022/08/16,Violations Corrected,3355 UNIVERSITY BLVD W,,KENSINGTON,20895,1499618019,2022/07/20,2022/08/16,Closed,581698,2022/07/21,08/16/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
174198,2022/07/20,2022/07/20,2022/08/16,Violations Corrected,3355 UNIVERSITY BLVD W,,KENSINGTON,20895,1499618019,2022/07/20,2022/08/16,Closed,581699,2022/07/21,07/25/2022 12:00:00 AM,Entire Unit,Install/ Provide,26-8(b)(1),Outside each sleeping area,Smoke Alarm,0,0,"(0.0, 0.0)",,,,,,,
174198,2022/07/20,2022/07/20,2022/08/16,Violations Corrected,3355 UNIVERSITY BLVD W,,KENSINGTON,20895,1499618019,2022/07/20,2022/08/16,Closed,581700,2022/07/21,07/25/2022 12:00:00 AM,Entire Unit,Install outside sleeping areas,26-8A(b)(2),General Condition,Carbon Monoxide Alarm-Single Dwelling,0,0,"(0.0, 0.0)",,,,,,,
174192,2022/07/20,2022/07/20,2022/08/05,Violations Corrected,00000 SANDCASTLE LN,,OLNEY,20832,1499400344,2022/07/19,2022/08/05,,581707,2022/07/21,08/01/2022 12:00:00 AM,Grounds,Remove dead tree - standing,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
174192,2022/07/20,2022/07/20,2022/08/05,Violations Corrected,00000 SANDCASTLE LN,,OLNEY,20832,1499400344,2022/07/19,2022/08/05,,582542,2022/08/01,08/05/2022 12:00:00 AM,Exterior,Remove hazardous tree - standing,26-9(a)(12),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
174202,2022/07/20,2022/07/20,2022/08/23,Violations Corrected,11870 GRAND PARK AVE,TBD,ROCKVILLE,20852,1499613948,2022/07/20,2022/08/23,Closed,581758,2022/07/22,08/23/2022 12:00:00 AM,Entire Unit,Do not deface or remove,26-13(d),Placard,Condemned Structure,0,0,"(0.0, 0.0)",,,,,,,
174202,2022/07/20,2022/07/20,2022/08/23,Violations Corrected,11870 GRAND PARK AVE,TBD,ROCKVILLE,20852,1502628542,2022/08/19,2022/08/23,Closed,581757,2022/07/22,08/23/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(1),General Condition,Walls/ Ceiling - Interior,0,0,"(0.0, 0.0)",,,,,,,
174202,2022/07/20,2022/07/20,2022/08/23,Violations Corrected,11870 GRAND PARK AVE,,ROCKVILLE,20852,1502628542,2022/08/19,2022/08/23,Closed,581759,2022/07/22,08/04/2022 12:00:00 AM,Lobby,Repair/Replace,26-9(a)(2),Operating Hardware,Door,0,0,"(0.0, 0.0)",,,,,,,
174202,2022/07/20,2022/07/20,2022/08/23,Violations Corrected,11870 GRAND PARK AVE,,ROCKVILLE,20852,1499613948,2022/07/20,2022/08/23,Closed,581759,2022/07/22,08/04/2022 12:00:00 AM,Lobby,Repair/Replace,26-9(a)(2),Operating Hardware,Door,0,0,"(0.0, 0.0)",,,,,,,
174202,2022/07/20,2022/07/20,2022/08/23,Violations Corrected,11870 GRAND PARK AVE,TBD,ROCKVILLE,20852,1502628542,2022/08/19,2022/08/23,Closed,581758,2022/07/22,08/23/2022 12:00:00 AM,Entire Unit,Do not deface or remove,26-13(d),Placard,Condemned Structure,0,0,"(0.0, 0.0)",,,,,,,
174202,2022/07/20,2022/07/20,2022/08/23,Violations Corrected,11870 GRAND PARK AVE,TBD,ROCKVILLE,20852,1499613948,2022/07/20,2022/08/23,Closed,581757,2022/07/22,08/23/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(1),General Condition,Walls/ Ceiling - Interior,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1499597429,2022/07/20,2022/08/31,,582704,2022/08/03,08/31/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),Rubbish (branches/ brush/ litter),Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1499597429,2022/07/20,2022/08/31,,582671,2022/08/03,08/03/2022 12:00:00 AM,Stairwell,Replace unit/over 10 year old,26-8(b)(1),General Condition,Smoke Alarm,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1502899281,2022/08/22,2022/08/31,,582707,2022/08/03,08/31/2022 12:00:00 AM,Exterior,Install/ Provide,48-24(c),Lid(s),Dumpsters/ Trash Containers,0,0,"(0.0, 0.0)",,,,,,,
174190,2022/07/20,2022/07/20,2022/08/05,Violations Corrected,11421 LOCKWOOD DR,,SILVER SPRING,20904,1499601661,2022/07/20,2022/08/05,Closed,581295,2022/07/21,07/21/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),Rubbish (branches/ brush/ litter),Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174190,2022/07/20,2022/07/20,2022/08/05,Violations Corrected,11421 LOCKWOOD DR,,SILVER SPRING,20904,1499601661,2022/07/20,2022/08/05,Closed,581300,2022/07/21,08/04/2022 12:00:00 AM,Exterior,Trim and maintain,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
174190,2022/07/20,2022/07/20,2022/08/05,Violations Corrected,11421 LOCKWOOD DR,,SILVER SPRING,20904,1499601661,2022/07/20,2022/08/05,Closed,581297,2022/07/21,08/04/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1502899281,2022/08/22,2022/08/31,,582672,2022/08/03,08/03/2022 12:00:00 AM,Hall,Install with a 10 year sealed battery and hush button,26-8(b)(1),General Condition,Smoke Alarm,0,0,"(0.0, 0.0)",,,,,,,
174190,2022/07/20,2022/07/20,2022/08/05,Violations Corrected,11421 LOCKWOOD DR,,SILVER SPRING,20904,1499601661,2022/07/20,2022/08/05,Closed,581296,2022/07/21,08/04/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),Rubbish (branches/ brush/ litter),Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1502899281,2022/08/22,2022/08/31,,582704,2022/08/03,08/31/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),Rubbish (branches/ brush/ litter),Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1502899281,2022/08/22,2022/08/31,,582671,2022/08/03,08/03/2022 12:00:00 AM,Stairwell,Replace unit/over 10 year old,26-8(b)(1),General Condition,Smoke Alarm,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1499597429,2022/07/20,2022/08/31,,582707,2022/08/03,08/31/2022 12:00:00 AM,Exterior,Install/ Provide,48-24(c),Lid(s),Dumpsters/ Trash Containers,0,0,"(0.0, 0.0)",,,,,,,
174190,2022/07/20,2022/07/20,2022/08/05,Violations Corrected,11421 LOCKWOOD DR,,SILVER SPRING,20904,1499601661,2022/07/20,2022/08/05,Closed,581299,2022/07/21,08/04/2022 12:00:00 AM,Storage Room,Repair/Replace,26-9(a)(2),General Condition,Door,0,0,"(0.0, 0.0)",,,,,,,
174183,2022/07/20,2022/07/20,2022/08/26,Violations Corrected,3410 GLENEAGLES DR,,SILVER SPRING,20906,,,,,581721,2022/07/22,08/26/2022 12:00:00 AM,Entire Unit,Remove/Reduce accumulation of items,26-9(a)(6),Hoarding - Moderate,Housekeeping,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1502899281,2022/08/22,2022/08/31,,582670,2022/08/03,08/03/2022 12:00:00 AM,Basement,Replace unit/over 10 year old,26-8(b)(1),General Condition,Smoke Alarm,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1499597429,2022/07/20,2022/08/31,,582670,2022/08/03,08/03/2022 12:00:00 AM,Basement,Replace unit/over 10 year old,26-8(b)(1),General Condition,Smoke Alarm,0,0,"(0.0, 0.0)",,,,,,,
174189,2022/07/20,2022/07/20,2022/08/31,Violations Corrected,11908 CRIMSON LN,,SILVER SPRING,20904,1499597429,2022/07/20,2022/08/31,,582672,2022/08/03,08/03/2022 12:00:00 AM,Hall,Install with a 10 year sealed battery and hush button,26-8(b)(1),General Condition,Smoke Alarm,0,0,"(0.0, 0.0)",,,,,,,
174173,2022/07/19,2022/07/19,2022/07/25,Referred to a Montgomery County Agency - no jurisdiction,5700 BEECH AVE,,BETHESDA,20817,1499399262,2022/07/19,2022/07/25,Closed,581262,2022/07/20,07/25/2022 12:00:00 AM,Exterior,Trim and maintain,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
174180,2022/07/19,2022/07/19,2022/08/31,Violations Corrected,15 OBSERVATION CT,,GERMANTOWN,20876,1499418322,2022/07/19,2022/08/31,Closed,581802,2022/07/25,08/31/2022 12:00:00 AM,Kitchen,Repair/Replace,26-9(c)(5),General Condition,Floor,0,0,"(0.0, 0.0)",,,,,,,
174180,2022/07/19,2022/07/19,2022/08/31,Violations Corrected,15 OBSERVATION CT,,GERMANTOWN,20876,1499418322,2022/07/19,2022/08/31,Closed,581803,2022/07/25,08/31/2022 12:00:00 AM,Foyer,Repair/Replace,26-8(c),Closer,Door,0,0,"(0.0, 0.0)",,,,,,,
174180,2022/07/19,2022/07/19,2022/08/31,Violations Corrected,15 OBSERVATION CT,,GERMANTOWN,20876,1499418322,2022/07/19,2022/08/31,Closed,581801,2022/07/25,08/31/2022 12:00:00 AM,Foyer,Paint (clean/scrape/prep as necessary),26-9(c)(3),General Condition,Walls/ Ceiling - Interior,0,0,"(0.0, 0.0)",,,,,,,
