OBJECTID,CATEGORY,NAME,ADDRESS,CITY,ZIPCODE,PHONE,URL,DATA,POINT_X,POINT_Y,SHAPE,LATITUDE,LONGITUDE
106,PRIVATE SCHOOL,Norwood School,8821 River Rd,Bethesda,20817,301-365-2595,http://www.norwoodschool.org/,K-8,1262055.388387120096013,486549.778989510028623,"(39.00252659000006, -77.17692337399995)",39.002518739999999,-77.176921059999998
107,PRIVATE SCHOOL,Ohr Kodesh Early Childhood Center,8300 Meadowbrook Ln,Chevy Chase,20815,301-589-3880,http://ohrkodesh.org/early-childhood-center,Preschool,1295054.875028880080208,483258.218721940007526,"(38.99360692700003, -77.06079513099996)",38.993599080000003,-77.060792849999999
108,PRIVATE SCHOOL,Olney Adventist Preparatory School,4100 Olney Laytonsville Rd,Olney,20832,301-570-2500,http://www.olneyprep.org/,K-8,1288955.917356160003692,544711.566346119972877,"(39.162323241000024, -77.08244909099994)",39.162315360000001,-77.0824468
109,PRIVATE SCHOOL,Oneness Family School,6701 Wisconsin Ave,Chevy Chase,20815,301-652-7751,http://www.onenessfamily.org/,N-8,1286634.250038119964302,477410.624988880008459,"(38.97753199700003, -77.09040201899995)",38.977524150000001,-77.090399730000001
110,PRIVATE SCHOOL,Potomac Glen Day School,9908 S Glen Rd,Potomac,20854,301-299-9193,http://www.potomacglendayschool.com/,N-K,1253990.500032929936424,495446.124977360013872,"(39.02695460700005, -77.20584070599995)",39.026946760000001,-77.205838380000003
111,PRIVATE SCHOOL,Potomac Nursery School,12300 Falls Rd,Potomac,20854,301-340-0579,http://potomacnurseryschool.com/,Nursery,1261664.000029500108212,506771.093726849998347,"(39.058045701000026, -77.17843969899997)",39.058037849999998,-77.178437380000005
112,PRIVATE SCHOOL,Primary Day School,7300 River Rd,Bethesda,20817,301-365-4355,http://www.theprimarydayschool.org/,P-2,1269889.124979859916493,481337.531217899988405,"(38.988253763000046, -77.14932759699997)",38.988245919999997,-77.149325289999993
113,PRIVATE SCHOOL,Gates of Discovery Rose & Geo Teller Presch,16620 Georgia Ave,Olney,20832,301-593-3410,http://www.shaaretefila.org/olney_preschool/,Preschool,1291577.225548639893532,532276.384230019990355,"(39.12818725400007, -77.07316918899994)",39.128179379999999,-77.073166900000004
114,PRIVATE SCHOOL,Shaare Torah Nursery School,1409 Main St,Gaithersburg,20878,301-869-9842,http://www.shaaretorah.org/life-long-learning/nursery-school.html,Nursery,1245150.827688009943813,528496.538802600000054,"(39.11742842100006, -77.23635627299996)",39.117420559999999,-77.236353930000007
115,PRIVATE SCHOOL,Rockville Nursery School and Kindergarten,301 Adclare Rd,Rockville,20850,301-762-2678,http://www.rnsandk.com/,N-K,1264025.124985399888828,515726.343728860025294,"(39.08263853600005, -77.17059805899999)",39.08263067,-77.170595739999996
116,PRIVATE SCHOOL,Rockville Presbyterian Coop Nursery School,215 W Montgomery Ave,Rockville,20850,301-762-1293,http://www.rpcns.org/,Nursery,1267505.918077389942482,516460.446257149975281,"(39.08467884700008, -77.15792584299999)",39.084670989999999,-77.157923530000005
117,PRIVATE SCHOOL,Crestview Montessori School,4728 Western Ave,Bethesda,20816,301-910-4728,http://crestviewmontessori.com/,N-K,,,"(38.95182452500006, -77.09768454199997)",38.951816690000001,-77.097682250000005
118,PRIVATE SCHOOL,Paint Branch Montessori School,10309 New Hampshire Ave,Hillandale,20903,301-434-0373,http://pbmontessori.com/,P-6,,,"(39.025462136000044, -76.97980577999994)",39.025454279999998,-76.979803529999998
119,PRIVATE SCHOOL,Sandy Spring Friends School,16923 Norwood Rd,Sandy Spring,20860,301-774-7455,http://www.ssfs.org/,P-K,1304841.500016659963876,534481.812520829960704,"(39.13426238100004, -77.02641384599997)",39.134254499999997,-77.026411569999993
120,PRIVATE SCHOOL,Silver Spring Nursery School,10309 New Hampshire Ave,Silver Spring,20903,301-434-2313,http://www.silverspringnurseryschool.org/,Preschool,1318096.547090400010347,494973.116869340010453,"(39.025786502000074, -76.97971573299998)",39.025778649999999,-76.979713480000001
121,PRIVATE SCHOOL,Silver Spring Presbyterian Church Childrens Ctr,580 University Blv E,Silver Spring,20901,301-439-2942,http://www.sspcchildrenscenter.com/,N-P,1313812.180773129919544,487079.482804830011446,"(39.00411466000003, -76.99479831999997)",39.004106810000003,-76.994796059999999
122,PRIVATE SCHOOL,Spencerville Adventist Academy,2502 Spencerville Rd,Silver Spring,20868,301-421-9101,http://www.spencervilleacademy.org/,P-12,1318756.499966379953548,528242.687479209969752,"(39.11660789600006, -76.95802039599994)",39.11660002,-76.958018140000007
123,PRIVATE SCHOOL,St Andrews Episcopal School Postoak Road,8804 Postoak Rd,Potomac,20854,301-983-5200,http://www.saes.org,3-12,1262225.500004220055416,502435.718793620006181,"(39.04666687500003, -77.17634493399999)",39.04665902,-77.17634262
124,PRIVATE SCHOOL,St Bartholomew School,6900 River Rd,Bethesda,20817,301-229-8654,http://www.stbartholomew.org/school/,P-8,1272374.500012130010873,479783.343742720026057,"(38.983997259000034, -77.14057525699997)",38.98398942,-77.140572950000006
125,PRIVATE SCHOOL,St Elizabeth School,917 Montrose Rd,Rockville,20852,301-881-1824,http://www.stelizabethschoolmd.org/,P-8,1273708.500034820055589,505642.531218879972585,"(39.055004008000026, -77.13601787199997)",39.054996150000001,-77.136015569999998
126,PRIVATE SCHOOL,St Andrews Episcopal School Potomac Village,10033 River Rd,Potomac,20854,301-983-5200,http://www.saes.org,P-2,1253551.375037109944969,492027.312476729974151,"(39.017517104000035, -77.20689140099995)",39.017509259999997,-77.206889070000003
127,PRIVATE SCHOOL,St John The Baptist School,12319 New Hampshire Ave,Silver Spring,20904,301-622-3076,http://www.sjbsilverspring.org/school/,K-8,1313491.750026650028303,506853.375034380005673,"(39.05840752100005, -76.99592278799997)",39.058399659999999,-76.995920530000006
128,PRIVATE SCHOOL,Don Bosco Cristo Rey High School,1010 Larch Ave,Takoma Park,20912,301-891-4750,http://www.donboscocristorey.org/,9-12,,,"(38.97721091900007, -76.99053019099995)",38.977203070000002,-76.990527940000007
129,PRIVATE SCHOOL,CHI Centers - Hillandale Center,10501 New Hampshire Ave,Silver Spring,20903,301-445-3350,http://www.chicenters.org/,Adult Special,,,"(39.027769757000044, -76.98088100599995)",39.027761900000002,-76.980878750000002
130,PRIVATE SCHOOL,Echelon Academy,900 Olney Sandy Spring Rd,Sandy Spring,20860,301-570-0999,http://echelonacademy.com/,K-12,,,"(39.14936418000008, -77.02681536299997)",39.149356300000001,-77.026813090000005
131,PRIVATE SCHOOL,Feynman School,7730 Bradley Blvd,Bethesda,20817,301-365-1212,http://www.feynmanschool.org/,P-4,1227270.374961599940434,526293.187460849992931,"(39.01168768900004, -77.15859121499994)",39.011679839999999,-77.158588910000006
132,PRIVATE SCHOOL,School for Tomorrow,13313 Old Columbia Pik,Burtonsville,20904,301-460-4747,http://www.schoolfortomorrow.net/,4-12,1286678.12503762007691,519026.343711389985401,"(39.07495584600008, -76.95767430199999)",39.074947979999997,-76.957672049999999
133,PRIVATE SCHOOL,St John The Evangelist School,10201 Woodland Dr,Silver Spring,20902,301-681-7656,http://sjte.org/,P-8,1300021.499991169897839,493889.812497680017259,"(39.02280582100008, -77.04333822899997)",39.022797969999999,-77.043335959999993
134,PRIVATE SCHOOL,St Johns Christian Preschool,4629 Aspen Hill Rd,Rockville,20853,301-946-4977,http://sjkidspreschool.org/,Preschool,1285577.875042909989133,513255.593727589992341,"(39.07594798200006, -77.09424812699996)",39.075940119999999,-77.094245830000006
135,PRIVATE SCHOOL,St Luke Christian Day School,9100 Colesville Rd,Silver Spring,20910,301-588-3866,http://saintlukekids.org/,N-P,1305566.124963149894029,487450.250045439985115,"(39.00513036500007, -77.02381600899997)",39.00512251,-77.023813739999994
136,PRIVATE SCHOOL,Village Montessori School,20301 Fulks Farm Rd,Montgomery Village,20886,301-977-5766,http://vms-md.com/,N-K,1262500.125025339890271,553388.000031659961678,"(39.186042378000025, -77.17581137399998)",39.186034499999998,-77.175809049999998
137,PRIVATE SCHOOL,Washington Hebrew Cong Early Childhood Ctr,11810 Falls Rd,Potomac,20854,301-279-7505,http://www.whcecc.org/,N-K,1258325.124964569928125,503986.562488330004271,"(39.05038181000003, -77.19017743899997)",39.050373960000002,-77.190175120000006
138,PRIVATE SCHOOL,Wesley Nursery School,8300 Old Georgetown Rd,Bethesda,20814,301-654-5285,http://www.wesleynurseryschool.org/,N-P,1281451.47502904990688,483207.54350233997684,"(38.993433122000056, -77.10865733299994)",38.993425279999997,-77.108655040000002
139,PRIVATE SCHOOL,Westmoreland Childrens Ctr Circle Campus,1 Westmoreland Cir,Bethesda,20816,301-320-2020,http://www.westmorelandchildrenscenter.com/,N-P,1283416.625043200096115,467177.656216609990224,"(38.94942584300003, -77.10168031399996)",38.949418010000002,-77.101678030000002
140,PRIVATE SCHOOL,Westmoreland Childrens Ctr Pilgrim Campus,5500 Massachusetts Ave,Bethesda,20816,301-229-8766,http://www.westmorelandchildrenscenter.com/,N-P,1280847.875021199928597,470431.624968449992593,"(38.958352138000066, -77.11072651999996)",38.9583443,-77.110724230000002
141,PRIVATE SCHOOL,Westmoreland Childrens Ctr Westbrook Campus,5112 Allan Ter,Bethesda,20816,301-229-7055,http://www.westmorelandchildrenscenter.com/,N-P,1283089.000003230059519,470478.031293430016376,"(38.958486755000024, -77.10284539399998)",38.958478919999997,-77.102843109999995
142,PRIVATE SCHOOL,Winchester School,3223 Bel Pre Rd,Silver Spring,20906,301-598-2266,http://www.thewinchesterschool.org/,P-2,1293982.750000290106982,519118.59371992998058,"(39.09206580100005, -77.06465667899994)",39.092057930000003,-77.064654390000001
143,PRIVATE SCHOOL,Woods Academy,6801 Greentree Rd,Bethesda,20817,301-365-3080,http://www.woodsacademy.org/,P-12,1273049.875041220104322,488744.374983610003255,"(39.00860438800004, -77.13824706899999)",39.008596539999999,-77.13824477
144,PRIVATE SCHOOL,Yeshiva Of Greater Washington Boys Campus,1216 Arcola Ave,Silver Spring,20902,301-649-7077,http://www.yeshiva.edu/BOYSDIVISION/tabid/54/Default.aspx,7-12,1303665.374954619910568,501028.156255249981768,"(39.04240948200004, -77.03052069899996)",39.04240162,-77.030518430000001
145,PRIVATE SCHOOL,YISE Nursery School,813 University Blv W,Silver Spring,20901,301-593-7365,http://nursery.yise.org/,N-P,1306026.750004539964721,497236.062484750000294,"(39.03202141600008, -77.02225972199994)",39.032013560000003,-77.022257449999998
146,PRIVATE SCHOOL,Bullis School,10601 Falls Rd,Potomac,20854,301-299-8500,http://www.bullis.org/,2-12,1255401.750032369978726,495983.031220070028212,"(39.02838957700004, -77.20040940299998)",39.02838173,-77.200407080000005
147,PRIVATE SCHOOL,Early Childhood School at Bnai Shalom of Olney,18401 Burtfield Dr,Olney,20832,301-570-0699,http://www.ecsolney.org/,P-K,1291483.823611699976027,543337.687966660014354,"(39.158557055000074, -77.07352984599999)",39.158549170000001,-77.073527549999994
148,PRIVATE SCHOOL,Holy Cross School,4900 Strathmore Ave,Garrett Park,20896,301-949-1699,http://www.hcross.org/,P-8,1284701.249961229972541,497990.000040119979531,"(39.03403123700008, -77.09727872599996)",39.034023380000001,-77.097276429999994
149,PRIVATE SCHOOL,Outdoor Nursery School,8922 Spring Valley Rd,Chevy Chase,20815,301-656-8871,http://www.outdoornurseryschool.org/,Nursery,1289353.375004869885743,487162.218769280007109,"(39.00431399400003, -77.08086755199997)",39.004306149999998,-77.080865270000004
150,PRIVATE SCHOOL,NIST Child Care Center,601 Quince Orchard Rd,Gaithersburg,20899,301-975-2152,http://www.nist.gov/ccc/,Nursery,1248708.641698670107871,533285.375803919974715,"(39.13080533400006, -77.22457733599998)",39.130797469999997,-77.224575000000002
151,PRIVATE SCHOOL,TLC Katherine Thomas School,9975 Medical Center Dr,Rockville,20850,301-738-9691,http://ttlc.org/katherine_thomas_school/,P-12 Special,1254744.000040630111471,521893.781258769973647,"(39.09952756600006, -77.20292751999995)",39.099519700000002,-77.202925190000002
152,PRIVATE SCHOOL,Pleasant Plains Preschool,9700 New Church St,Damascus,20872,301-253-9798,http://www.damascusumc.org/#christform/Pleasant_Plains_Preschool.php,Preschool,1255613.914936060085893,589723.715322869946249,"(39.28576440300003, -77.20038689899997)",39.285756499999998,-77.200384560000003
153,PRIVATE SCHOOL,Potomac Valley Assembly Academy,22901 Ridge Rd,Germantown,20876,301-253-1022,http://academy.pvachurch.com/,Preschool,1245748.375046540051699,570775.374955300008878,"(39.23367685300008, -77.23506843999996)",39.233668960000003,-77.235066090000004
154,PRIVATE SCHOOL,Mater Amoris Montessori School,18501 Mink Hollow Rd,Ashton,20861,301-774-7468,http://www.materamoris.com/,N-6,1312741.006475809961557,543924.030832470045425,"(39.16018996400004, -76.99856457299995)",39.160182079999998,-76.998562300000003
155,PRIVATE SCHOOL,Julia Brown Montessori School,3400 Queen Mary Dr,Olney,20832,301-774-5700,http://juliabrownmontessorischools.com/,N-3,1293171.249963149894029,539519.56254038005136,"(39.14807758500007, -77.06756903099995)",39.047293160000002,-76.987331510000004
156,PRIVATE SCHOOL,Ivymount School,11614 Seven Locks Rd,Rockville,20854,301-469-0223,http://www.ivymount.org/,P-Adult Special,1266226.499976669903845,502466.187538079975639,"(39.04624925600007, -77.16234544899999)",39.0462414,-77.162343140000004
157,PRIVATE SCHOOL,Fourth Presbyterian School,10701 S Glen Rd,Potomac,20854,301-765-8133,http://www.fourthschool.org/,P-8,1252654.125005210051313,498564.781269619998056,"(39.035461260000034, -77.21010230999997)",39.035453410000002,-77.210099979999995
158,PRIVATE SCHOOL,St Francis International School,1500 St Camillus Dr,Silver Spring,20903,301-434-2344,http://www.saintfrancisinternational.org/,P-8,1317149.875020310049877,489320.156215230002999,"(39.01026575600008, -76.98305171899995)",39.010257899999999,-76.983049460000004
159,PRIVATE SCHOOL,St Bernadette School,80 University Blv E,Silver Spring,20901,301-593-5611,http://saintbernadetteschool.org/,K-8,1310006.750025969929993,492767.062455279985443,"(39.019730838000044, -77.00819118499999)",39.019722979999997,-77.008188919999995
160,PRIVATE SCHOOL,Sligo Adventist School,8300 Carroll Ave,Takoma Park,20912,301-434-1417,http://sligoadventistschool.org/,K-8,1314063.125022300053388,482970.781220410019159,"(38.99283335000007, -76.99391622599995)",38.992825500000002,-76.993913969999994
161,PRIVATE SCHOOL,Washington McLaughlin Christian School,6501 Poplar Ave,Takoma Park,20912,301-270-2760,http://www.privateschoolreview.com/school_ov/school_id/12840,P-6,1312455.124979810090736,475265.375023079977836,"(38.97167669300006, -76.99957390599997)",38.97166885,-76.999571650000007
162,PRIVATE SCHOOL,Spring Bilingual Montessori Academy,3514 Plyers Mill Rd,Kensington,20895,301-962-7262,http://www.spring-bilingual.org/,N-P,1291827.334904490038753,496410.672459309978876,"(39.02971307000007, -77.07218755699995)",39.029705219999997,-77.072185270000006
163,PRIVATE SCHOOL,Cedar Lane Nursery School,9601 Cedar La,Bethesda,20814,301-564-1680,http://clns.org/,Nursery,1286950.999961540102959,490370.687518169987015,"(39.01311731800007, -77.08933242499995)",39.013109470000003,-77.089330140000001
164,PRIVATE SCHOOL,Grace Episcopal Day School,9411 Connecticut Ave,Kensington,20895,301-949-5860,http://www.geds.org/,P-5,1289605.749978830106556,489348.406275100016501,"(39.01031720900005, -77.07998619799997)",39.010309360000001,-77.079983909999996
165,PRIVATE SCHOOL,Stone Ridge School of The Sacred Heart,9101 Rockville Pik,Bethesda,20814,301-657-4322,http://www.stoneridge.org/,P-12,1285163.750006590038538,487684.312527340021916,"(39.00579666500005, -77.09539596399998)",39.005788819999999,-77.095393670000007
166,PRIVATE SCHOOL,St Jane de Chantal School,9525 Old Georgetown Rd,Bethesda,20814,301-530-1221,http://www.dechantal.org/,K-8,1279416.49997910996899,490134.156257660011761,"(39.012444628000026, -77.11584812999996)",39.012436780000002,-77.115845829999998
167,PRIVATE SCHOOL,Our Lady of Lourdes Catholic School,7500 Pearl St,Bethesda,20814,301-654-5376,http://www.bethesda-lourdes.org/,P-8,1286311.244585359934717,480491.114689400012139,"(38.98598924300006, -77.09154909699998)",38.9859814,-77.091546809999997
168,PRIVATE SCHOOL,Sidwell Friends Lower School,5100 Edgemoor La,Bethesda,20814,202-537-6900,http://www.sidwell.edu/lower_school/index.asp,P-4,1283692.749974010046571,479839.781222109973896,"(38.98367135700005, -77.10051233499996)",38.98366351,-77.100510049999997
169,PRIVATE SCHOOL,Bethesda Chevy Chase Nursery School,4700 Norwood Dr,Chevy Chase,20815,301-986-0677,http://www.bccnurseryschool.org/,Nursery,1285685.374990290030837,476621.124998370010871,"(38.975345170000026, -77.09406543899996)",38.975337330000002,-77.094063149999997
170,PRIVATE SCHOOL,Washington Episcopal School,5600 Little Falls Pkw,Bethesda,20816,301-652-7878,http://www.w-e-s.org/,N-8,1283429.374976729974151,473203.531273700005841,"(38.96597126100005, -77.10165907799995)",38.965963420000001,-77.101656790000007
171,PRIVATE SCHOOL,Little Flower School,5601 Massachusetts Ave,Bethesda,20816,301-320-3273,http://littleflowerschool.org/,P-8,1280406.692616390064359,471112.412032200023532,"(38.960219909000045, -77.11228095999996)",38.960212069999997,-77.112278669999995
172,PRIVATE SCHOOL,Washington Waldorf School,4800 Sangamore Rd,Bethesda,20816,301-229-6107,http://www.washingtonwaldorf.org/,1-12,1277661.62499928008765,468261.812497330014594,"(38.95238328600004, -77.12192133299999)",38.952375449999998,-77.121919039999995
173,PRIVATE SCHOOL,Landon School,6101 Wilson La,Bethesda,20817,301-320-3200,http://www.landon.net/,3-12,1276186.749958480009809,482314.875005949987099,"(38.99096344700007, -77.12717639799996)",38.990955599999999,-77.127174100000005
174,PRIVATE SCHOOL,Bannockburn Nursery School,6314 Bannockburn Dr,Bethesda,20817,301-320-4252,http://www.bns-web.com/,Nursery,1272069.500020120060071,476047.968772320018616,"(38.973739712000054, -77.14162784099994)",38.973731870000002,-77.141625540000007
175,PRIVATE SCHOOL,Suburban Nursery School,7210 Hidden Creek Rd,Bethesda,20817,301-229-1465,http://www.suburbannurseryschool.org/,Nursery,1269652.37503902008757,478681.999972329998855,"(38.98096139100005, -77.15014515299998)",38.980953550000002,-77.150142849999995
176,PRIVATE SCHOOL,Our Lady of Mercy School,9222 Kentsdale Dr,Potomac,20854,301-365-4477,http://www.schoololom.org/pages/OLOM,K-8,1262917.374974800040945,488990.187490409996826,"(39.00923174800005, -77.17390653099994)",39.009223900000002,-77.173904219999997
177,PRIVATE SCHOOL,Mater Dei School,9600 Seven Locks Rd,Bethesda,20817,301-365-2700,http://www.materdeischool.net/,1-8,1266427.750029260059819,490926.437480700027663,"(39.014565797000046, -77.16156493299997)",39.014557949999997,-77.161562619999998
178,PRIVATE SCHOOL,St Johns Episcopal School,3427 Olney Laytonsville Rd,Olney,20832,301-774-6804,http://www.stjes.com/,P-8,1292886.500014059944078,542056.625041960040107,"(39.155042768000044, -77.06857979799997)",39.155034890000003,-77.068577509999997
179,PRIVATE SCHOOL,Machane Temple Beth Ami,14330 Travilah Rd,Rockville,20850,301-340-6818,http://www.bethami.org/EDUCATION/RELIGIOUS/,N-12,1252655.768426789902151,520324.402277940011118,"(39.09520565100007, -77.21027297499995)",39.09519779,-77.210270640000005
180,PRIVATE SCHOOL,Ridge School,14901 Broschart Rd,Rockville,20850,301-251-4500,http://www.adventistbehavioralhealth.com/ABH/locations/profile/?id=1138,6-12 Special,1255698.125006099930033,522062.281241939985193,"(39.099995980000074, -77.19956681799994)",39.099988119999999,-77.19956449
181,PRIVATE SCHOOL,Academy At Stone Mill,14327 Stonebridge View Dr,Gaithersburg,20878,301-762-8206,http://www.academychild.com/,N-P,1251422.000011469935998,518735.812523420026992,"(39.09083607800005, -77.21460691699997)",39.090828219999999,-77.214604589999993
182,PRIVATE SCHOOL,Academy At Cold Spring,9201 Falls Chapel Way,Potomac,20854,301-424-4318,http://www.academychild.com/,N-P,1258836.250019500032067,507209.000040200015064,"(39.05923244300004, -77.18840107499994)",39.059224589999999,-77.188398750000005
183,PRIVATE SCHOOL,Silver Spring Day School,33 University Blv E,Silver Spring,20901,301-593-6581,http://ssds-coop.org/,N-P,1306095.541754689998925,497107.917579629982356,"(39.019533866000074, -77.01223821899998)",39.01952601,-77.012235950000004
184,PRIVATE SCHOOL,Garrett Park Coop Nursery School,4812 Oxford St,Garrett Park,20896,301-933-5254,http://www.garrettparknurseryschool.org/,Nursery,1284974.999980499967933,497735.812515570025425,"(39.033209689000046, -77.09615876399994)",39.033201839999997,-77.096156469999997
185,PRIVATE SCHOOL,Takoma Academy,8120 Carroll Ave,Takoma Park,20912,301-434-4700,http://www.ta.edu/,9-12,1313762.625039830105379,482538.000011409982108,"(38.991645110000036, -76.99497358199994)",38.991637259999997,-76.994971320000005
186,PRIVATE SCHOOL,Brookmont Childrens Program,4000 Virginia Pl,Bethesda,20816,301-320-6780,http://brookmontkids.org/,Preschool,1277614.74999341997318,465582.03129384998465,"(38.94502516800003, -77.12207356199997)",38.945017329999999,-77.122071270000006
187,PRIVATE SCHOOL,Spring Valley Montessori School,5144 Massachusetts Ave,Bethesda,20816,202-316-2200,http://springvalleymontessoriacademy.org/,N-K,1283171.499991110060364,467658.593754309986252,"(38.95074561300004, -77.10254413099995)",38.950737779999997,-77.102541840000001
188,PRIVATE SCHOOL,Messiah Lutheran Preschool,13901 Clopper Rd,Germantown,20874,301-972-5428,www.messiahlutherangermantown.org/preschool/. ,Preschool,1230323.749982360051945,546290.687494189944118,"(39.166331128000024, -77.28924807299995)",39.166323249999998,-77.289245710000003
189,PRIVATE SCHOOL,Casa De Montessori,14015 New Hampshire Ave,Silver Spring,20904,301-384-8404,http://www.casademontessori.com/,P-K,1312735.000012069940567,516927.656204039987642,"(39.086068099000045, -76.99858722799996)",39.086060230000001,-76.998584960000002
190,PRIVATE SCHOOL,Redwood Montessori Academy,1605 Veirs Mill Rd,Rockville,20851,301-762-2524,http://www.redwoodmontessorimd.com/,N-5,1277452.75002402998507,513464.625023300002795,"(39.07649537900005, -77.12286975999996)",39.076487520000001,-77.122867459999995
191,PRIVATE SCHOOL,Manor Montessori School Bethesda,5450 Massachusetts Ave,Bethesda,20816,301-229-7400,http://www.manormontessori.com/,N-3,1281165.375039709964767,470210.468740530021023,"(38.95774595600005, -77.10960904099994)",38.957738120000002,-77.109606749999998
192,PRIVATE SCHOOL,Jamon Montessori Day School,52 Randolph Rd,Silver Spring,20904,301-384-3131,http://www.jamonmontessori.com/,N-1,1310329.721073280088603,512338.528489139978774,"(39.07346774800004, -77.00705975099999)",39.073459880000001,-77.007057489999994
193,PRIVATE SCHOOL,Norbeck Montessori,4500 Muncaster Mill Rd,Rockville,20853,301-924-4233,http://www.norbeck.com/,N-K,1286793.75000221002847,526552.249995730002411,"(39.11245919500004, -77.09001140699996)",39.112451319999998,-77.090009109999997
194,PRIVATE SCHOOL,Peppertree Childrens Center,12900 Middlebrook Rd,Germantown,20874,301-540-1170,http://peppertreechildrenscenter.com/,N-P,1236236.999987710034475,550977.687518249964342,"(39.179249232000075, -77.26844092199997)",39.179241359999999,-77.268438570000001
195,PRIVATE SCHOOL,Avalon School,200 W Diamond Ave,Gaithersburg,20877,301-963-8022,http://www.avalonschools.org/,K-12,1279824.194654010003433,477925.337373780028429,"(39.14117003100006, -77.20648901899995)",39.14116216,-77.206486690000006
196,PRIVATE SCHOOL,Crossway Community Montessori School,3015 Upton Dr,Kensington,20895,301-929-2505,http://www.crossway-community.org/,N-P,1294906.374994599958882,500440.343771510000806,"(39.04078343700007, -77.06135824999996)",39.040775580000002,-77.061355969999994
197,PRIVATE SCHOOL,Georgetown Hill Darnestown Campus,15120 Turkey Foot Rd,Gaithersburg,20878,301-527-1761,http://www.georgetownhill.com/,N-P,1231185.875033309916034,523290.968775140005164,"(39.10319052400007, -77.28595329799998)",39.103182660000002,-77.285950940000006
198,PRIVATE SCHOOL,Lycee Rochambeau Bradley Campus,7108 Bradley Blv,Bethesda,20817,301-767-1683,http://www.rochambeau.org/,N-K,1270681.624976729974151,487488.031258650007658,"(39.005144710000025, -77.14657420799995)",39.00513686,-77.146571899999998
199,PRIVATE SCHOOL,4 Corners Community Nursery,801 University Blv W,Silver Spring,20901,301-681-9520,http://www.4ccn.org/,Nursery,1306142.499969399999827,497164.468746619997546,"(39.03180298900003, -77.02179591499998)",39.031795129999999,-77.021793650000006
200,PRIVATE SCHOOL,KinderCare on Sioux Lane,18000 Sioux La,Gaithersburg,20878,301-869-1352,http://www.kindercare.com/our-centers/center-details/301407/,N-K,1245866.250015900004655,532888.812510140007362,"(39.12965738100007, -77.23430900499994)",39.12964951,-77.234306660000001
201,PRIVATE SCHOOL,St Marys School,600 Veirs Mill Rd,Rockville,20852,301-762-4179,http://www.stmaryschoolrockville.org/,P-8,1271493.75001520011574,515319.812481999979354,"(39.081565169000044, -77.14387070899994)",39.081557310000001,-77.143868400000002
202,PRIVATE SCHOOL,Hampshire View Christian School,360 Ednor Rd,Silver Spring,20905,301-570-8457,http://hvbcsite.org/hampshire-view-christian-school/,K-12,1309166.001796700060368,533764.040431039989926,"(39.132103509000046, -77.01108249699996)",39.132095630000002,-77.011080219999997
203,PRIVATE SCHOOL,Georgetown Hill USNRC Campus,11545 Rockville Pik,Rockville,20852,301-415-0777,http://www.georgetownhill.com/,N-P,1280686.643191050039604,502375.862645810004324,"(39.04606078900008, -77.11143064699996)",39.046052930000002,-77.111428349999997
204,PRIVATE SCHOOL,Faith Arts Academy,13618 Layhill Rd,Silver Spring,20906,301-438-2012,,P-5,1298775.374967749929056,514836.281258929986507,"(39.08031618500007, -77.04776299199995)",39.08030832,-77.047760710000006
205,PRIVATE SCHOOL,Aspen Hill Cooperative Nursery School,1001 Twinbrook Pkw,Rockville,20851,301-424-7370,http://ahcns.org/,Nursery,1278922.374960209941491,516507.093794309999794,"(39.08485424700007, -77.11770680399997)",39.084846380000002,-77.117704500000002
206,PRIVATE SCHOOL,St Andrew The Apostle School,11602 Kemp Mill Rd,Silver Spring,20902,301-649-3555,https://standrewapostle.org/School-WP/,N-8,1303456.124978570034727,502739.250009150011465,"(39.047719709000035, -77.03120195699995)",39.047711849999999,-77.03119968
207,PRIVATE SCHOOL,St Jude Regional Catholic School,4820 Walbridge St,Rockville,20853,301-946-7888,http://www.stjuderockville.org/pages/StJudeRegionalCatholicSchool,P-8,1285098.874962579924613,509591.062493729987182,"(39.065885070000036, -77.09592183499996)",39.065877209999996,-77.095919539999997
208,PRIVATE SCHOOL,St Raphael School,1513 Dunster Rd,Rockville,20854,301-762-2143,http://www.straphaelschoolmd.org/pages/StRaphaels_School,K-7,1263116.822948019951582,508171.659803120011929,"(39.06189886400006, -77.17333280799994)",39.061891009999997,-77.173330489999998
209,PRIVATE SCHOOL,Rockville Community Nursery School,100 Welsh Park Dr,Rockville,20850,301-340-7584,http://www.rcnscoop.org/,Nursery,1265971.759066500002518,518515.381521429982968,"(39.090313553000044, -77.16334350999995)",39.090305690000001,-77.163341189999997
210,PRIVATE SCHOOL,Takoma Park Cooperative Nursery School,8204 Flower Ave,Takoma Park,20912,301-585-7272,http://takomacooperativeschool.org/,Nursery,1311681.000021890038624,482464.343722159974277,"(38.99144295800005, -77.00229739999997)",38.991435109999998,-77.002295140000001
211,PRIVATE SCHOOL,Community School of MD Brookeville,21515 Zion Rd,Brookeville,20833,240-912-2220,http://csaac.org/community-school-of-maryland/,K-Adult Special,1286717.969736879924312,562348.95629107998684,"(39.210742237000034, -77.09040341599996)",39.210734350000003,-77.090401119999996
212,PRIVATE SCHOOL,Lourie Center School ,12301 Academy Way,Rockville,20852,301-984-4444,http://www.louriecenter.org/LC/programs/school/,N-5 Special,1281877.374959439970553,506815.749954639992211,"(39.058255158000065, -77.10725643799998)",39.058247299999998,-77.107254139999995
