"licenseno","businessname","description","licensedate","issueddate","expireddate","status","priority","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","loc","geolocation"
"223865","ST ROSE OF LIMA PARISH","ANNUAL FALL FIESTA FUNDRAISER SATURDAY SEPT.&nbsp;19 FROM 08:00 AM TO 4:00 PM - FOOD AND ALCOLHOLIC BEVERAGES WILL BE SERVED.","2015-08-28T12:08:33.000","2015-09-01T09:09:21.000","2015-09-19T12:09:00.000","Active",,"11701",,"CLOPPER","RD",,"GAITHERSBURG","MD","20878","39.149816","-77.241888",,"POINT (-77.241888 39.149816)"
"223785","THE BERNIE HOUSE","ANUNUAL MUSIC AND ART FUNDRAISING EVENT. FROM FRIDAY 3:00PM TO SUNDAY SEPTEMBER 27 2:00AM","2015-08-19T02:08:21.000","2015-08-27T01:08:31.000","2015-09-27T12:09:00.000","Active",,"11820",,"HAWKES","RD",,"CLARKSBURG","MD","20871","39.253772","-77.247829","THE HOMETOWN GET DOWN IS A MISIC AND ARTS FUNDRAISING EVENT.","POINT (-77.247829 39.253772)"
"223645","CALLEVA INC","HAUNTED FOREST ATTRACTION: OCTOBER: 2ND - 31ST - FROM 6:00 PM TO 10:30 PM ( NOTE: FOOD WILL BE SERVED- COPY OF FOOD LICENSE SUBMITTED) ; 08-07-2015 - PROCESSED, MAILED TO : CALLEVA INC - 13015 RILEYS LOCK ROAD, POOLESVILLE, MD 20837; COPY SENT TO IMAGING ON THIS DATE.","2015-08-04T10:08:18.000","2015-08-07T07:08:02.000","2015-10-31T12:10:00.000","Active",,"19120",,"MARTINSBURG","RD",,"DICKERSON","MD","20842","39.179946","-77.47661",,"POINT (-77.47661 39.179946)"
"223545","APROPOLITAN YOUTH ASSOCIATION","AFRICAN CULTURAL FESTIVAL:&nbsp; FROM: 1:&nbsp;00 PM TO 8: 00 PM&nbsp; ON AUGUST 8TH &amp; 9TH - FOOD WILL BE SERVED - NO EVIDENCE OF FOOD LICENSE SUBMITTED.; 07-27-2015 -&nbsp; COPY OF LIST OF VENDORS SUBMITTED - PROCESSED, MAILED TO : ENIOLA OLUMIDE - 1237 DALTON ROAD, PARKVILLE, MD 21234 ; COPY SENT TO IMAGING ON THIS DATE.","2015-07-14T09:07:00.000","2015-07-27T07:07:16.000","2015-08-09T12:08:00.000","Active",,"1",,"VETERANS","PL",,"SILVER SPRING","MD","20910","38.997495","-77.024552",,"POINT (-77.024552 38.997495)"
"223305","ALLEN CHAPEL A.M.E.CHURCH","MUSIC &amp; CULTURAL FESTIVAL : 3:00 PM TO 7:00 PM ( FOOD SERVED - FOOD LICENSE RECEIPT SUBMITTED) ; 06-15-2015- PROCESSED, PICKED UP, COPY SENT TO IMAGING ON THIS DATE.","2015-06-12T09:06:48.000","2015-06-15T12:06:16.000","2015-06-20T12:06:00.000","Active",,"2518",,"FAIRLAND","RD",,"SILVER SPRING","MD","20904","39.077399","-76.958301",,"POINT (-76.958301 39.077399)"
"223165","CALLEVA","FUNDRAISER - FOOD AND ALCHOLIC LICENSES SUBMITTED: FROM: 6:00 PM TO 10: 00PM ; 06-04-2015- PROCESSED, MAILED TO: AMANDA RUCHEL -13015 RILEYS LOCK ROAD, ROOLESVILLE, MD 20837; COPY SENT TO IMAGING ON THIS DATE.","2015-05-29T03:05:24.000","2015-06-04T10:06:52.000","2015-06-27T12:06:00.000","Active",,"19120",,"MARTINSBURG","RD",,"DICKERSON","MD","20842","39.179946","-77.47661",,"POINT (-77.47661 39.179946)"
"223167","CALLEVA","FUNDRAISER - FOOD AND ALCHOLIC LICENSES SUBMITTED: FROM: 6:00 PM TO 10: 00PM ; 06-04-2015- PROCESSED, MAILED TO: AMANDA RUCHEL -13015 RILEYS LOCK ROAD, ROOLESVILLE, MD 20837; COPY SENT TO IMAGING ON THIS DATE.","2015-05-29T03:05:24.000","2015-06-04T10:06:33.000","2015-08-22T12:08:00.000","Active",,"19120",,"MARTINSBURG","RD",,"DICKERSON","MD","20842","39.179946","-77.47661",,"POINT (-77.47661 39.179946)"
"223166","CALLEVA","FUNDRAISER - FOOD AND ALCHOLIC LICENSES SUBMITTED: FROM: 6:00 PM TO 10: 00PM ; 06-04-2015- PROCESSED, MAILED TO: AMANDA RUCHEL -13015 RILEYS LOCK ROAD, ROOLESVILLE, MD 20837; COPY SENT TO IMAGING ON THIS DATE.","2015-05-29T03:05:24.000","2015-06-04T10:06:15.000","2015-07-25T12:07:00.000","Active",,"19120",,"MARTINSBURG","RD",,"DICKERSON","MD","20842","39.179946","-77.47661",,"POINT (-77.47661 39.179946)"
"223025","WOMEN'S BOARD MED STAR MOTGOMERY MEDICAL CENTER","ANNUAL PICINIC &amp; BAZAAR FUNDRAISER : FROM : 10:00 AM TO 8:00 PM - FOOD LICENSE RECEIPT SUBMITTED; SPECIAL EVENT PERMIT SUBMITTED. 05-20-2015 - PROCESSED, MAILED TO: WOMEN'S BOARD&nbsp; MED STAR MONTGOMERY MEDICAL CENTER HOSPITAL - 18101 PRINCE PHILIP DRIVE, OLNEY, MD 20832 ; COPY SENT TO IMAGING ON THIS DATE.","2015-05-19T03:05:55.000","2015-05-20T09:05:37.000","2015-07-28T12:07:00.000","Active",,"2801",,"OLNEY SANDY SPRING","RD",,"OLNEY","MD","20832","39.150907","-77.058205",,"POINT (-77.058205 39.150907)"
"222945","AMERICAN LEGION POST 68","CIRCUS - FOOD WILL BE SERVED - NO FOOD PERMIT OR CIRCUS INFORMATION SUBMITTED. ; CIRCUS - NO INFORMATION SUBMITTED: 1- 13,026 SQFT TENT FOR TWO DAYS - STARTING: 7:00 AM TO 4:00 PM ON MAY 28 TH &amp; 29TH. ; U &amp; O : 336669 ; 05-18-2015 - PROCESSED, MAILED TO: AMERICAN LEGION POST 68 - P O BOX 426. OLNEY, MD 20830; COPY SENT TO IMAGING ON THIS DATE.","2015-05-12T10:05:28.000","2015-05-20T09:05:05.000","2015-05-29T12:05:00.000","Active",,"18101",,"PRINCE PHILIP","DR",,"OLNEY","MD","20832","39.153871","-77.054222",,"POINT (-77.054222 39.153871)"
"222905","SANDY SPRING MUSEUM","STRAWBERRY FAIR: FROM: 10:00 AM - 5:00 PM ( FOOD AND ALCHOLIC BEVERAGES SERVED - NO APPROVED LICENSES SUBMITTED) ; 05-06-2015 - PROCESSED, MAILED TO : ALLISON WEISS - SANDY SPRING MUSEUM&nbsp; - 17901 BENTLEY ROAD, SANDY SPRING, MD 20860 ; COPY SENT TO IMAGING ON THIS DATE.","2015-05-05T02:05:48.000","2015-05-06T10:05:45.000","2015-06-06T12:06:00.000","Active",,"17901",,"BENTLEY","RD",,"SANDY SPRING","MD","20860","39.149705","-77.021459",,"POINT (-77.021459 39.149705)"
"222745","POTOMAC UNITED METHODIST CHURCH","CHARITY FUNDRAISER:&nbsp; FROM: 10:00 AM TO 4:00 PM ( FOOD WILL BE SERVED - FOOD LICENSE RECEIPT SUBMITTED) ;&nbsp; 04-22-2015- PROCESSED, MAILED TO: VICKIE COOPER - 9701 CLYDESDALE STREET, POTOMAC, MD 20854 ; COPY SENT TO IMAGING ON THIS DATE.","2015-04-17T10:04:38.000","2015-04-22T08:04:51.000","2015-05-16T12:05:00.000","Active",,"9908","S","GLEN","RD",,"POTOMAC","MD","20854","39.027197","-77.205928",,"POINT (-77.205928 39.027197)"
"222765","ST ANDREW ROMANIAN ORTHDOX CHURCH","FOOD FESTIVAL: FROM : 10:00 AM TO 8:00 PM DAILY - FOOD AND ALCOHOLIC BEVERAGES WILL BE SERVED ( NOTE: APPLICATIONS FOR FOOD AND ALCOHOLIC BEVERAGES SUBMITTED) ; 04-22-2015- PROCESSED, MAILED&nbsp;TO ST ANDREW ROMANIAN ORTHDOX CHURCH - 9111RIVER ROAD,POTOMAC , MD 20854&nbsp;COPY EMAILED TO: sdima@verizon.net ; COPY SENT TO IMAGING ON THIS DATE.","2015-04-17T12:04:11.000","2015-04-22T08:04:09.000","2015-05-17T12:05:00.000","Active",,"9111",,"RIVER","RD",,"POTOMAC","MD","20854","39.005155","-77.186128",,"POINT (-77.186128 39.005155)"
"222625","WESTBROOK ELEMENTARY SCHOOL","CARNIVAL : TIME: 3:00 PM TO 7:00 PM ( NOTE :CONTRACT SUBMITTED, SPECIAL EVENTS PERMIT REQUIRED.) ; 04-13-2015-SPECIAL EVENTS CERTIFICATE RECEIVED ON THIS DATE,&nbsp;PROCESSED, EMAILED, MAILED TO: JULIE CRAIN - 5205 ABINGDON ROAD, BETHESDA, MD 20816 - 

Jackie,

&nbsp;

I have approved the Application for Benefit Performance for the Westbrook PTA License 222625.

&nbsp;

I am unable to access Hansen again so you will have to approve it.

&nbsp;

Please put in your notations and make the applicant aware:

&nbsp;

�The Benefit Performance Permit is granted by the Department of Permitting Services, however, this permit does not express or imply to the public that food that is being sold is safe for consumption or play equipment, like the Excalibur Castle","2015-04-01T10:04:49.000","2015-04-13T02:04:49.000","2015-05-01T12:05:00.000","Active",,"5110",,"ALLAN","TER",,"BETHESDA","MD","20816","0","0",,"POINT (0 0)"
"222665","ST GEORGE GREEK CHURCH","GREEK FESTIVAL: FORM 10:00 AM TO 11:00 PM -NOTE: &nbsp;FOOD AND ALCOHOLIC BEVERAGES SOLD, 04-08-2015 PROCESSED,MAILED, SENT TO IMAGING ON THIS DATE.","2015-04-03T03:04:58.000","2015-04-08T11:04:53.000","2015-05-03T12:05:00.000","Active",,"7701",,"BRADLEY","BLVD",,"BETHESDA","MD","20817","39.013569","-77.157217",,"POINT (-77.157217 39.013569)"
"222505","THE WOMAN'S CLUB OF CHEVY CHASE","ART SHOW: &nbsp;FOOD SERVICE CERTIFICATE; 505 ; ALCOHOLIC BEVERAGE LICENSE; 15-0367( VARIOUS TIMES DURING&nbsp; STARTING ON APRIL 10; 2015) ; NOTE: PAYMENT REQUIRED PRIOR TO RELEASE; 04-08-2015- PAYMENT RECEIVED AND PROCESS ON THIS DATE.; 04-08-2018 - PROCESSED, MAILED TO: MARIE POWELL - 14658 KELMSCOT DRIVE, SILVER SPRING, MD 20906-1843; COPY SENT TO IMAGING ON THIS DATE.","2015-03-24T01:03:00.000","2015-04-08T01:04:42.000","2015-04-12T12:04:00.000","Active",,"7931",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.990219","-77.076865",,"POINT (-77.076865 38.990219)"
"222545","POTOMAC SOCCER ASSOCIATION","SOCCER TOURNAMENT: FROM; 8:30 AM TO 7:00 PM ( NO FOOD OR ALCOHOLIC BEVERAGES SERVED) TAX EXEMPT CERTIFICATE SUBMITTED.; 03-31-2015 - PROCESSED, MAILED TO: POTOMAC SOCCER ASSOCIATION - P O BOX 60227, POTOMAC, MD 20859; COPY SENT TO IMAGING ON THIS DATE.","2015-03-27T12:03:25.000","2015-03-31T09:03:30.000","2015-05-24T12:05:00.000","Active",,"14660",,"HUGHES","RD",,"POOLESVILLE","MD","20837","39.095431","-77.411767",,"POINT (-77.411767 39.095431)"
"222185","UPPER MONTGOMERY COUNTY VOLUNTEER FIRE DEPARTMENT","SANTA BREAKFAST: FROM&nbsp;: 8:00 AM TO 11:00 AM - FOOD SERVED - NO ALCOHOLIC BEVERAGES;&nbsp; 11-20-2014- PROCESSED, MAILED TO: ANNA BAUER - UPPER MONTGOMERY COUNTY VOLUNTEER FIRE DEPARTMENT&nbsp;AUXILIARY -&nbsp;P.O. BOX 553, POOLESVILLE, MD 20837; COPY SENT TO IMAGING ON THIS DATE.","2014-11-19T07:11:10.000","2014-11-20T08:11:20.000","2015-01-31T12:01:00.000","Active",,"19801",,"BEALLSVILLE","RD",,"BEALLSVILLE","MD","20839","39.180112","-77.411687",,"POINT (-77.411687 39.180112)"
"222105","ST FRANCIS OF ASSISI CHURCH","HOLIDAY BAZAAR FROM: 9:00 AM TO 3:00 PM - NO ALCOHOLIC BEVERAGES SERVED/ FOOD SERVED.; 10-15-2014- PROCESSED, MAILED TO: ST FRANCIS OF ASSISI CHURCH - 6701 MUNCASTER MILL ROAD, DERWOOD MD. 20855; COPY SENT TO IMAGING ON THIS DATE.","2014-10-14T12:10:14.000","2014-10-15T10:10:14.000","2014-11-08T12:11:00.000","Active",,"6701",,"MUNCASTER MILL","RD",,"ROCKVILLE","MD","20855","0","0",,"POINT (0 0)"
"222045","ST JAMES EPISCOPAL CHURCH","ANNUAL SWEDISH BAZAAR&nbsp; - FROM 11:00 AM - 2:30 PM ; FOOD SERVED.; 10-06-2014 - PROCESSED, MAILED TO: MS CAROL A WHITLEY - 4600 CONNECTICUT AVENUE, NW&nbsp; #819, WASHINGTON, DC 20008; COPY SENT TO IMAGING ON THIS DATE.","2014-09-30T02:09:39.000","2014-10-02T07:10:51.000","2014-11-01T12:11:00.000","Active",,"11815",,"SEVEN LOCKS","RD",,"POTOMAC","MD","20854","39.050411","-77.162854",,"POINT (-77.162854 39.050411)"
"221845","St Andrew Romanian Orthodox Church","Romanian Food Festival","2014-09-15T02:09:59.000","2014-09-19T12:09:11.000","2014-09-21T12:09:00.000","Active",,"9111",,"RIVER","RD",,"POTOMAC","MD","20854","39.005155","-77.186128",,"POINT (-77.186128 39.005155)"
"221865","GLOBAL CHILDREN'S FOUNDATION","BAZAAR -FROM 9:00 AM TO 3:30 PM- FOOD WILL BE SERVED - NO ALCOHOLIC BEVERAGES.;&nbsp; 09-17-2014- PROCESSED,EMAILED TO: JUNGHEELEE3@HOTMAIL.COM, MAILED TO: JUNG HEE - GLOBAL CHILDDREN'S FOUNDATION - 13421 GEORGIA AVENUE, SILVER SPRING, MD 20906; COPY SENT TO IMAGING ON THIS DATE.","2014-09-16T08:09:46.000","2014-09-17T10:09:56.000","2014-09-20T12:09:00.000","Active",,"13421",,"GEORGIA","AVE",,"SILVER SPRING","MD","20906","39.077773","-77.069533",,"POINT (-77.069533 39.077773)"
"221825","ST ROSE OF LIMA PARISH","ANNUAL FALL FIESTA FUNDRAISER&nbsp; SATURDAY SEPT. 24 FROM 10:00 AM TO 4:00 PM - FOOD AND ALCOLHOLIC BEVERAGES WILL BE SERVED.","2014-09-12T12:09:33.000","2014-09-16T09:09:14.000","2014-09-27T12:09:00.000","Active",,"11701",,"CLOPPER","RD",,"GAITHERSBURG","MD","20878","39.149816","-77.241888",,"POINT (-77.241888 39.149816)"
"221785","THE BERNIE HOUSE","GRASSROOTS MUSIC &amp; ARTS - STARTING OCTOBER 3, @ 3:00PM TO OCTOBER 5TH @2:00AM - FOOD &amp; ALCHOLIC BEVERAGES SERVED","2014-09-08T11:09:35.000","2014-09-11T09:09:25.000","2014-10-05T12:10:00.000","Active",,"11820",,"HAWKES","RD",,"CLARKSBURG","MD","20871","39.253772","-77.247829",,"POINT (-77.247829 39.253772)"
"221745","BURTONSVILLE VOLUNTEER FIRE DEPARTMENT INC","ANNUAL FUND RAISING CARNIVAL: FROM: 6:30 PM TO 11:00PM - WEEKDAYS ; SUNDAY: 2:00 - 8:00 PM;08-19-2014 

Sec. 59-A-6.5 (b)(2) A benefit performance must not be lcoated within 600 feet of any dwelling.

Sec. 59-A-6.5 (c) The restrictions of subsection (b) do not apply to a benefit performance conducted on property which is occupied by .... a fire department .... 

Referring to the Montgomery County Zoning Ordinance and the application submitted the site is approved.

Zoning Inspector approves this permit contingent upon event organizer ensuring that the carnival company meets all safety regulations required by Federal, State and Local Laws to include vendors associated with the event prior to the start of the event. 

Enjoined within this requirement is ensuring that food service licenses and point of sale licenses are acquired before the start of the event.","2014-08-15T07:08:04.000","2014-08-19T03:08:53.000","2014-09-20T12:09:00.000","Active",,,,,,,,,,"0","0","Corner of Sandy Spring Road,(rt 198) and Start Pointe Lane, Burtonsville, MD","POINT (0 0)"
"221705","MONTGOMERY SOCCER  INC","YOUTH SOCCER FESTIVAL: 7:30 AM TO 7:30 PM&nbsp;-NOTE:NOT ENGAGED IN PREPARATION/SALE OF FOOD.","2014-08-11T09:08:04.000","2014-08-11T01:08:42.000","2014-09-01T12:09:00.000","Active",,"14660",,"HUGHES","RD",,"POOLESVILLE","MD","20837","39.095431","-77.411767",,"POINT (-77.411767 39.095431)"
"221645","NIGERIAN YOUTH ASSOCIATION OF MARYLAND","AFRICAN FESTIVAL","2014-07-31T11:07:46.000","2014-08-08T08:08:45.000","2014-08-10T12:08:00.000","Active",,,,,,,,,,"0","0","SSCB VETERANS PLAZA ELLSWORTH DRIVE","POINT (0 0)"
"221665","TARGET COMMUNITY & EDUCATIONAL SERVICES INC","BULL ROAST AND RAFFLE FUNDRAISER -FROM: 2:00&nbsp; TO 6:00 PM","2014-08-06T10:08:38.000","2014-08-08T01:08:13.000","2014-09-28T12:09:00.000","Active",,"23730",,"FREDERICK","RD",,"CLARKSBURG","MD","20871","39.244226","-77.290708",,"POINT (-77.290708 39.244226)"
"221625","CHILDREN OF PERSIA","LIVE MUSIC, DJ, DANCE BETWEEN: 11:00 AM - 5:00 PM; FOOD WILL BE SERVED - NO ALCOHOLIC BEVERAGE.","2014-07-30T10:07:24.000","2014-07-31T08:07:04.000","2014-09-21T12:09:00.000","Active",,,,,,,,,,"0","0","NORFOLK AVENUE, BETHESDA","POINT (0 0)"
"221545","CALLEVA INC","HAUNTED FOREST/HAYRIDE - OCTOBER: 3,4,10,11,16,17,18,23,24,25,30,31, NOV.1 -TAX EXEMPT CERTIFICATE AND FOOD LICENSE SUBMITTED - FROM: 7:00 TO 10:00 PM","2014-07-10T01:07:43.000","2014-07-15T08:07:48.000","2014-11-01T12:11:00.000","Active",,"19120",,"MARTINSBURG","RD",,"DICKERSON","MD","20842","39.179946","-77.47661",,"POINT (-77.47661 39.179946)"
"221407","CALLEVA","6:00 PM TO 10:00 PM FUNDRAISER DINNER.","2014-06-10T03:06:40.000","2014-06-12T08:06:47.000","2014-08-23T12:08:00.000","Active",,"19120",,"MARTINSBURG","RD",,"DICKERSON","MD","20842","39.179946","-77.47661",,"POINT (-77.47661 39.179946)"
"221405","CALLEVA","6:00 PM TO 10:00 PM FUNDRAISER DINNER.","2014-06-10T03:06:40.000","2014-06-12T08:06:14.000","2014-06-28T12:06:00.000","Active",,"19120",,"MARTINSBURG","RD",,"DICKERSON","MD","20842","39.179946","-77.47661",,"POINT (-77.47661 39.179946)"
"221406","CALLEVA","6:00 PM TO 10:00 PM FUNDRAISER DINNER.","2014-06-10T03:06:40.000","2014-06-12T08:06:07.000","2014-07-26T12:07:00.000","Active",,"19120",,"MARTINSBURG","RD",,"DICKERSON","MD","20842","39.179946","-77.47661",,"POINT (-77.47661 39.179946)"
"221264","WOMEN'S BOARD MED STAR MONTGOMERY HOSPITAL","2014 ANNUAL PICNIC &amp; BAZAAR FUNDRAISER FROM 10:00 AM TO 8:00 PM","2014-05-20T11:05:20.000","2014-06-03T02:06:42.000","2014-07-22T12:07:00.000","Active",,"2801",,"OLNEY SANDY SPRING","RD",,"OLNEY","MD","20832","39.150907","-77.058205",,"POINT (-77.058205 39.150907)"
"221324","VELOCITY ON BEHALF OF TIGER WOOD FOUNDATION","CONCERT: FROM: 8:30 PM - 10:00 PM","2014-05-23T08:05:20.000","2014-05-28T11:05:18.000","2014-06-25T12:06:00.000","Active",,"10000",,"OAKLYN","DR",,"POTOMAC","MD","20854","38.989068","-77.202757",,"POINT (-77.202757 38.989068)"
"221204","AMERICAN LEGION POST #68","CIRCUS - JUNE 5 - 6TH FROM 4:30 PM - 7:30 PM","2014-05-13T09:05:28.000","2014-05-13T01:05:20.000","2014-06-06T12:06:00.000","Active",,"18101",,"PRINCE PHILIP","DR",,"OLNEY","MD","20832","39.153871","-77.054222",,"POINT (-77.054222 39.153871)"
"221144","POTOMAC SOCCER ASSOCIATION","SOCCER TOURNAMENT: 05-24- TO 05-25-2014","2014-05-01T03:05:45.000","2014-05-05T08:05:46.000","2014-05-25T12:05:00.000","Active",,"14660",,"HUGHES","RD",,"POOLESVILLE","MD","20837","39.095431","-77.411767",,"POINT (-77.411767 39.095431)"
"221064","SAINT GEORGE GREEK CHURCH","SPRING FUNDRAISER: FROM: NOON TO 10:00 PM","2014-04-16T10:04:20.000","2014-04-16T02:04:54.000","2014-05-03T12:05:00.000","Active",,"7701",,"BRADLEY","BLVD",,"BETHESDA","MD","20817","39.013569","-77.157217",,"POINT (-77.157217 39.013569)"
"221044","POTOMAC UNITED METHODIST CHURCH","STRAWBERRY FESTIVAL: FROM 10:00 AM - 4:00PM","2014-04-15T09:04:10.000","2014-04-15T01:04:57.000","2014-05-17T12:05:00.000","Active",,"9908","S","GLEN","RD",,"POTOMAC","MD","20854","39.027197","-77.205928",,"POINT (-77.205928 39.027197)"
"220944","SANDY SPRING MUSEUM","33RD ANNUAL STRAWBERRY FESTIVAL FROM: 10:00 AM - 5:00 PM","2014-04-02T10:04:55.000","2014-04-08T03:04:43.000","2014-06-07T12:06:00.000","Active",,"17901",,"BENTLEY","RD",,"SANDY SPRING","MD","20860","39.149705","-77.021459",,"POINT (-77.021459 39.149705)"
"220964",,"CARNIVAL&nbsp;- 5/2/14&nbsp;- 2pm&nbsp;until 7pm - FOOD SERVICE REQUIRED","2014-04-03T02:04:37.000","2014-04-07T02:04:08.000","2014-05-02T12:05:00.000","Active",,"5110",,"ALLAN","TER",,"BETHESDA","MD","20816","38.959811","-77.10313",,"POINT (-77.10313 38.959811)"
"220785","STONE RIDGE SCHOOL","USED BOOK SALE - FRIDAY - APRIL 11TH TO MONDAY APRIL 14,2014","2014-03-21T10:03:24.000","2014-03-21T02:03:47.000","2014-04-14T12:04:00.000","Active",,"9101",,"ROCKVILLE","PIKE",,"BETHESDA","MD","20814","39.006657","-77.094713",,"POINT (-77.094713 39.006657)"
"220804","THE WOMAN'S CLUB OF CHEVY CHASE","COMMUNITY ART SHOW- FROM 2:&nbsp; PM -9:00PM FRI,SAT.: 11:00-5:00 PM, SUN.: 1:00-5:00PM","2014-03-21T12:03:08.000","2014-03-21T02:03:08.000","2014-03-30T12:03:00.000","Active",,"7931",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.990219","-77.076865",,"POINT (-77.076865 38.990219)"
"220664","GLOBAL MISSION CHURCH","April 26th 2014 Bazaar/GLOBAL MISSION CHURCH","2014-03-12T03:03:35.000","2014-03-14T12:03:48.000","2014-04-26T12:04:00.000","Active","LOW","13421",,"GEORGIA","AVE",,"SILVER SPRING","MD","20906","39.077773","-77.069533",,"POINT (-77.069533 39.077773)"
"220585","SHRINE OF ST JUDE CHURCH","TOT SALE - MARCH 9,2014 FROM 8:00 AM TO 2:00 PM","2014-03-04T11:03:11.000","2014-03-07T08:03:00.000","2014-03-09T12:03:00.000","Active",,"12701",,"VEIRS MILL","RD",,"ROCKVILLE","MD","20853","39.065471","-77.096935",,"POINT (-77.096935 39.065471)"
"220564","WOMAN'S CLUB OF CHEVY CHASE","COMEDY SHOW FUNDRAISER FOR CHARITY - MARCH 8,2014 FORM 8:00 PM TO 11:00 PM","2014-02-28T10:02:49.000","2014-03-06T07:03:12.000","2014-03-08T12:03:00.000","Active",,"7931",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.990219","-77.076865",,"POINT (-77.076865 38.990219)"
"220524","HOLY REDEEMER CATHOLIC CHURC AND SCHOOL","DINNER, DANCE AUCTION FUNDRAISER ON MARCH 15TH, 2014 FORM 6:30 PM TO 11:00 PM","2014-02-21T11:02:22.000","2014-02-24T08:02:35.000","2014-03-15T12:03:00.000","Active",,"9715",,"SUMMIT","AVE",,"KENSINGTON","MD","20895","0","0",,"POINT (0 0)"
"220504","SPECIAL LOVE","ANNUAL GALA DINNER, CASINO NIGHT, DANCING

7:30PM - 11:30PM

&nbsp;","2014-01-30T08:01:53.000","2014-02-04T09:02:58.000","2014-02-08T12:02:00.000","Active",,"7900",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.989115","-77.078752",,"POINT (-77.078752 38.989115)"
"220324","UPPER MONTOGOMERY C. VOL FIRE DEPT.","SANTA BREAKFAST - Dec 7, 2013 8:00am - 12:00noon

Off Rt 28 Darnestown Road","2013-12-05T02:12:03.000","2013-12-06T09:12:31.000","2013-12-07T12:12:00.000","Active",,"19801",,"BEALLSVILLE","RD",,"BEALLSVILLE","MD","20839","39.180112","-77.411687",,"POINT (-77.411687 39.180112)"
"220304",,,"2013-11-25T03:11:20.000","2013-11-29T07:11:55.000","2013-12-15T12:12:00.000","Active",,"3132",,"BEL PRE","RD",,"SILVER SPRING","MD","20906","39.090374","-77.064818",,"POINT (-77.064818 39.090374)"
"220184",,"HOLIDAY BAZAAR - NOVEMBER 9, 2013 - 9AM -3PM","2013-10-10T12:10:01.000","2013-10-31T08:10:56.000","2013-11-09T12:11:00.000","Active",,"6701",,"MUNCASTER MILL","RD",,"ROCKVILLE","MD","20855","0","0",,"POINT (0 0)"
"220244","WOMANS CLUB OF CHEVY CHASE","Art &amp; Crafts Festival&nbsp;&nbsp;&nbsp;&nbsp; Nov. 9th&nbsp; 10am---4PM","2013-10-30T08:10:43.000","2013-10-31T08:10:17.000","2013-11-16T12:11:00.000","Active",,"7931",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.990219","-77.076865",,"POINT (-77.076865 38.990219)"
"219985","CAMP CALLEVA, INC.","FARM TO TABLE DINNER / AUGUST 24, 2013 / 6PM - MIDNIGHT","2013-08-16T09:08:29.000","2013-10-22T04:10:18.000","2013-08-24T12:08:00.000","Active",,"19120",,"MARTINSBURG","RD",,"DICKERSON","MD","20842","39.179946","-77.47661",,"POINT (-77.47661 39.179946)"
"220204","DROTT LODGE # 168","Swedish Bazaar:&nbsp; Nov. 2","2013-10-17T10:10:32.000","2013-10-21T10:10:09.000","2013-11-02T12:11:00.000","Active",,"11815",,"SEVEN LOCKS","RD",,"POTOMAC","MD","20854","39.050411","-77.162854",,"POINT (-77.162854 39.050411)"
"220084",,"SADIE HAWKINS BARN DANCE&nbsp;/ OCTOBER 5, 2013 / 8PM - 11PM","2013-09-26T10:09:53.000","2013-10-01T09:10:35.000","2013-10-05T12:10:00.000","Active",,"13431",,"LEWISDALE","RD",,"CLARKSBURG","MD","20871","39.290397","-77.278554",,"POINT (-77.278554 39.290397)"
"220064","EMPOWERING THROUGH DEVELOPMENT GROWTH AND EDUCATION","CONCERT AND ARTS BENEFIT SHOW 

9/20/13 4PM TO MIDNIGHT&nbsp;&amp; 9/21/13 9AM TO 1AM","2013-09-04T02:09:32.000","2013-09-09T08:09:39.000","2013-09-21T12:09:00.000","Active",,"11820",,"HAWKES","RD",,"CLARKSBURG","MD","20871","39.253772","-77.247829",,"POINT (-77.247829 39.253772)"
"220065","CHILDREN OF PERSIA","DANCE -&nbsp;SEPTEMBER 22, 2013 11AM - 4PM","2013-09-04T02:09:58.000","2013-09-05T08:09:29.000","2013-09-22T12:09:00.000","Active",,,,,,,,,,"0","0","ON NORFOLK AVE BETWEEN WOODMONT AVE AND ST ELMO AVE","POINT (0 0)"
"220044","ST ROSE OF LIMA PARISH","St. Rose of Lima Annual Fall Fiesta","2013-08-30T01:08:19.000","2013-09-04T03:09:37.000","2013-10-28T12:10:00.000","Active","HIGH","11701",,"CLOPPER","RD",,"GAITHERSBURG","MD","20878","39.149816","-77.241888",,"POINT (-77.241888 39.149816)"
"220004","BURTONSVILLE VOLUNTEER FIRE DEPT.","CARNIVAL / SEPTEMBER 12th through SEPTEMBER 21st.

6:30pm to 10pm&nbsp;WEEKDAYS / 6:30pm - 11pm FRIDAY AND SATURDAY","2013-08-26T09:08:03.000","2013-09-04T01:09:41.000","2013-09-21T12:09:00.000","Active",,,,,,,,,,"0","0","corner of Sandy Spring Rd. and Start Pointe Lane Burtonsville MD","POINT (0 0)"
