OBJECTID,OWNER,PARK_NAME,FACILITY_C,TYPE_,ACRES,URL,SHAPE
1731,Rockville,James Monroe Park,,Municipal,0.63170255,http://www.rockvillemd.gov/parks-facilities/jmonroe.htm,"(39.08245879700007, -77.14840682099998)"
1733,Rockville,Rose Hill Tot Lot,,Municipal,0.12217154, ,"(39.082050640000034, -77.16218978999996)"
1737,Rockville,Thirty Oaks Park,,Municipal,0.5242078,http://www.rockvillemd.gov/parks-facilities/thirtyoaks.htm,"(39.084624021000025, -77.16492368899998)"
1739,Rockville,Bullards Park,,Municipal,5.878579999999999,http://www.rockvillemd.gov/parks-facilities/bullards.htm,"(39.082115728000076, -77.16667666499995)"
1743,Rockville,Open Space,,Municipal,2.38050679, ,"(39.07838370300004, -77.16811131499998)"
1747,Rockville,Rose Hill Stream Valley,,Municipal,9.0665213,http://www.rockvillemd.gov/parks-facilities/bullards.htm,"(39.07816268000005, -77.16588318499998)"
1750,Rockville,Monument Park,,Municipal,7.73286386,http://www.rockvillemd.gov/parks-facilities/Monument.htm,"(39.07925695800003, -77.15645877699995)"
1753,Rockville,Millenium Garden Park,,Municipal,1.251649,http://www.rockvillemd.gov/parks-facilities/millennium.htm,"(39.07524041200003, -77.16241555699997)"
1757,Rockville,Elwood Smith Park,,Municipal,3.31682415,http://www.rockvillemd.gov/parks-facilities/elwood.htm,"(39.07862813000003, -77.14858757999997)"
1759,Rockville,Elwood Smith Park,,Municipal,7.61497367,http://www.rockvillemd.gov/parks-facilities/elwood.htm,
1763,Rockville,Dogwood Park,,Municipal,34.571121220000002,http://www.rockvillemd.gov/parks-facilities/dogwood.htm,
1766,Rockville,Dogwood Park,,Municipal,5.50375975,http://www.rockvillemd.gov/parks-facilities/dogwood.htm,"(39.068735540000034, -77.14910464099995)"
1768,Rockville,Open Space (SWM),,Municipal,3.35513467, ,"(39.067907965000074, -77.15291029399998)"
1772,Rockville,Veterans Park,,Municipal,0.80981697,http://www.rockvillemd.gov/parks-facilities/veterans.htm,"(39.08069949600008, -77.14395658599994)"
1774,Rockville,Grandin Avenue Park,,Municipal,0.37983885,http://www.rockvillemd.gov/parks-facilities/grandin.htm,"(39.08227947200004, -77.13982929099996)"
1777,Rockville,Pump House at Croydon Park,,Municipal,1.18531752,http://www.rockvillemd.gov/parks-facilities/pumphouse.htm,"(39.08548217400005, -77.14120073499998)"
1781,Rockville,First Street Park,,Municipal,0.24998284,http://www.rockvillemd.gov/parks-facilities/firstst.htm,"(39.083287976000065, -77.13634320499995)"
1783,Rockville,Maryvale Park,,Municipal,1.70703394,http://www.rockvillemd.gov/parks-facilities/maryvale.htm,"(39.087215886000024, -77.13516126199994)"
1786,Rockville,Maryvale Park,,Municipal,7.65918702,http://www.rockvillemd.gov/parks-facilities/maryvale.htm,"(39.08929671800007, -77.13739669399996)"
1790,Rockville,Northeast Park,,Municipal,5.91097622,http://www.rockvillemd.gov/parks-facilities/northeast.htm,"(39.09222959400006, -77.13132863099997)"
1792,Rockville,Northeast Park,,Municipal,0.72229138,http://www.rockvillemd.gov/parks-facilities/northeast.htm,"(39.09233293400007, -77.13357492799997)"
1793,Rockville,Northeast Park,,Municipal,0.00007372,http://www.rockvillemd.gov/parks-facilities/northeast.htm,"(39.09283672300006, -77.13492278899997)"
1796,Rockville,Memory Walk Park,,Municipal,0.223134,http://www.rockvillemd.gov/parks-facilities/memorywalk.htm,"(39.09207787100007, -77.14729546899997)"
1800,Rockville,Legacy at Lincoln Park,,Municipal,0.52741996,http://www.rockvillemd.gov/parks-facilities/legacy.htm,
1802,Rockville,Maintenance Yard,,Municipal,15.007432, ,"(39.09625054900005, -77.13281239999998)"
1805,Rockville,Redgate Municipal Golf Course,,Municipal,134.345164199999999,http://www.rockvillemd.gov/parks-facilities/redgate.htm,"(39.10173993600006, -77.12765604299994)"
1808,Rockville,Civic Center Park,,Municipal,153.225526169999995,http://www.rockvillemd.gov/parks-facilities/civiccenter.htm,"(39.09338082200003, -77.11925895999997)"
1812,Rockville,Calvin Park,,Municipal,5.90477328,http://www.rockvillemd.gov/parks-facilities/calvin.htm,"(39.08303869900004, -77.12311797099994)"
1815,Rockville,Autre-St.Mary's Park,,Municipal,1.23926849,http://www.rockvillemd.gov/parks-facilities/autre-stmarys.htm,"(39.079745727000045, -77.11483089199999)"
1818,Rockville,Broome Athletic Park,,Municipal,19.418130550000001,http://www.rockvillemd.gov/parks-facilities/broome.htm,"(39.080703364000044, -77.11332823299995)"
1827,M-NCPPC,Aspen Hill Local Park,F01,Local,42.748518679999997,http://www.montgomeryparks.org/parks-and-trails/aspen-hill-local-park/,"(39.070278073000054, -77.10512635499998)"
1830,Rockville,Lone Oak Park,,Municipal,6.46842336,http://www.rockvillemd.gov/parks-facilities/loneoak.htm,"(39.08093708600006, -77.13139805799995)"
1833,Rockville,Silver Rock Park,,Municipal,2.6498455,http://www.rockvillemd.gov/parks-facilities/silverrock.htm,"(39.08103622800007, -77.12928018999997)"
1835,Rockville,Hillcrest Park,,Municipal,4.30578293,http://www.rockvillemd.gov/parks-facilities/hillcrest.htm,"(39.07674071300005, -77.13206971599999)"
1838,Rockville,Rockcrest Park,,Municipal,7.42243312,http://www.rockvillemd.gov/parks-facilities/rockcrest.htm,"(39.07558312100008, -77.12515118899995)"
1841,Rockville,Rockcrest Park,,Municipal,5.24161965,http://www.rockvillemd.gov/parks-facilities/rockcrest.htm,
1845,Rockville,Twinbrook Park,,Municipal,11.07046324,http://www.rockvillemd.gov/parks-facilities/twinbrook.htm,"(39.07397248800004, -77.11377158099998)"
1850,M-NCPPC,Drake Drive NCA,C08,Neighborhood Conservation,16.551289860000001,http://www.montgomeryparks.org/parks-and-trails/drake-drive-neighborhood-conservation-area/,"(39.08369939500005, -77.10674319299994)"
1853,M-NCPPC,Wood Local Park,F12,Local,17.401272259999999,http://www.montgomeryparks.org/parks-and-trails/wood-local-park/,"(39.09018786900003, -77.10518704199995)"
1855,M-NCPPC,Bauer Drive Local Park,M01,Local,8.45482063,http://www.montgomeryparks.org/parks-and-trails/bauer-drive-local-park/,"(39.09420963400004, -77.10626356099993)"
1859,M-NCPPC,Arctic NCA,C01,Neighborhood Conservation,2.42641624,http://www.montgomeryparks.org/parks-and-trails/arctic-neighborhood-conservation-area/,"(39.07733300000007, -77.09798029799998)"
1862,M-NCPPC,Parkland Local Park,F09,Local,8.42390176,http://www.montgomeryparks.org/parks-and-trails/parkland-local-park/,"(39.08532506900008, -77.09210707099999)"
1864,M-NCPPC,English Manor Neighborhood Park,M38,Neighborhood,5.09162469,http://www.montgomeryparks.org/parks-and-trails/english-manor-neighborhood-park/,"(39.09246272900003, -77.08954864599997)"
1870,M-NCPPC,Manor Park NCA,C36,Neighborhood Conservation,1.61443802,http://www.montgomeryparks.org/parks-and-trails/manor-park-neighborhood-conservation-area/,"(39.09645089500003, -77.08475495299996)"
1872,Rockville,Montrose Woods Park,,Municipal,6.00509974,http://www.rockvillemd.gov/parks-facilities/montrosewoods.htm,"(39.05611504900003, -77.13424339299996)"
1875,Rockville,Montrose Park,,Municipal,5.69148084,http://www.rockvillemd.gov/parks-facilities/montrose.htm,"(39.06022079100006, -77.13256599699997)"
1878,Rockville,North Farm Park,,Municipal,5.41746843,http://www.rockvillemd.gov/parks-facilities/northfarm.htm,"(39.054804845000035, -77.14503900099999)"
1881,Rockville,Open Space,,Municipal,1.75606419, ,"(39.055453500000056, -77.14724520799996)"
1885,Rockville,Open Space (SWM),,Municipal,1.93717866, ,"(39.05808427200003, -77.14915143999997)"
1888,M-NCPPC,Cabin John SVU 6,P71,Stream Valley,19.786912659999999,https://www.montgomeryparks.org/parks-and-trails/cabin-john-stream-valley-park/,"(39.05501813400008, -77.15052095499993)"
1890,Rockville,Potomac Woods Park,,Municipal,40.748438210000003,http://www.rockvillemd.gov/parks-facilities/potomacwoods.htm,"(39.06167060700005, -77.16521038299999)"
1893,Rockville,Orchard Ridge Park,,Municipal,1.95261505,http://www.rockvillemd.gov/parks-facilities/orchardridge.htm,"(39.06827438300007, -77.16785145199998)"
1897,Rockville,Horizon Hill Park,,Municipal,28.10842727,http://www.rockvillemd.gov/parks-facilities/horizon.htm,"(39.073174014000074, -77.18458449099995)"
1899,Rockville,Woottons Mill Park,,Municipal,9.505231780000001,http://www.rockvillemd.gov/parks-facilities/wootton.htm,"(39.07409054100003, -77.18434958099994)"
1902,Rockville,Woottons Mill Park,,Municipal,74.580801899999997,http://www.rockvillemd.gov/parks-facilities/wootton.htm,"(39.08633954100003, -77.17647964899999)"
1905,Rockville,Woottons Mill Park,,Municipal,4.34018902,http://www.rockvillemd.gov/parks-facilities/wootton.htm,"(39.08633767300006, -77.17743305899995)"
1909,Rockville,Open Space,,Municipal,4.30782974, ,"(39.082075445000044, -77.18720744599995)"
1912,Rockville,Glenora Park,,Municipal,13.919882980000001,http://www.rockvillemd.gov/parks-facilities/glenora.htm,"(39.087501779000036, -77.18571208999998)"
1915,Rockville,Open Space,,Municipal,0.32828606, ,"(39.088158415000066, -77.19168061699997)"
1918,Rockville,Open Space,,Municipal,1.29922327, ,"(39.08711261900004, -77.19149812299997)"
1920,Rockville,Village Green Park,,Municipal,0.80590624,http://www.rockvillemd.gov/parks-facilities/villagegreen.htm,"(39.095448754000074, -77.19168705199996)"
1923,Rockville,Fallsgrove Park,,Municipal,18.591542220000001,http://www.rockvillemd.gov/parks-facilities/fallsgrove.htm,"(39.098340789000076, -77.18435195099994)"
1927,Rockville,Fallsgrove Stream Valley,,Municipal,38.741791710000001,http://www.rockvillemd.gov/parks-facilities/fallsgrove-stream.htm,"(39.098329611000054, -77.18937974399995)"
1931,M-NCPPC,Traville Local Park,E72,Local,13.760024400000001,http://www.montgomeryparks.org/parks-and-trails/traville-local-park/,"(39.08859753000007, -77.20292894499994)"
1938,M-NCPPC,Big Pines Local Park,D09,Local,11.06157597,http://www.montgomeryparks.org/parks-and-trails/big-pines-local-park/,"(39.08515485300006, -77.23226794699997)"
1940,M-NCPPC,Potomac Community Neighborhood Park,D62,Neighborhood,5.12301278,http://www.montgomeryparks.org/parks-and-trails/potomac-community-neighborhood-park/,"(39.03894833800007, -77.19113338599993)"
1948,Revenue Authority,Falls Road Golf Course,,Misc. Recreational Facility,148.427229659999995,http://www.montgomerycountygolf.com/,"(39.034060682000074, -77.19549293799997)"
1951,M-NCPPC,Kilgour Branch SVP,P15,Stream Valley,77.392664839999995,http://www.montgomeryparks.org/parks-and-trails/kilgour-stream-valley-park/,"(39.04583249400008, -77.21348848799994)"
1957,M-NCPPC,Bedfordshire Neighborhood Park,D06,Neighborhood,7.67271529,http://www.montgomeryparks.org/parks-and-trails/bedfordshire-neighborhood-park/,"(39.04376358900004, -77.20605087399997)"
1959,M-NCPPC,Glen Hills Local Park,F05,Local,25.10671301,http://www.montgomeryparks.org/parks-and-trails/glen-hills-local-park/,"(39.065365831000065, -77.20772096399998)"
1965,M-NCPPC,Serpentine Barrens Conservation Park - South Unit,S17,Conservation,65.152708500000003,https://www.montgomeryparks.org/parks-and-trails/serpentine-barrens-conservation-park/,
1971,M-NCPPC,Serpentine Barrens Conservation Park - North Unit,S16,Conservation,262.586582910000004,https://www.montgomeryparks.org/parks-and-trails/serpentine-barrens-conservation-park/,"(39.065889998000046, -77.23157948399995)"
1977,M-NCPPC,Greenbriar Local Park,E59,Local,24.919565039999998,http://www.montgomeryparks.org/parks-and-trails/greenbriar-local-park/,"(39.06719996100003, -77.25532245799997)"
1980,M-NCPPC,Tobytown Neighborhood Park,B56,Neighborhood,2.89676011,http://www.montgomeryparks.org/parks-and-trails/tobytown-neighborhood-park/,"(39.06272684000004, -77.28636089799994)"
1989,M-NCPPC,Blockhouse Point Conservation Park,S02,Conservation,651.426185730000043,http://www.montgomeryparks.org/parks-and-trails/blockhouse-point-conservation-park-trails/,"(39.063064041000075, -77.29659657799994)"
1992,M-NCPPC,Callithea Farm Special Park,L16,Special,91.234093529999996,http://www.montgomeryparks.org/parks-and-trails/callithea-farm-special-park/,"(39.07011729800007, -77.31150119899996)"
1998,M-NCPPC,Sugarland Special Park,L15,Special,103.340820350000001,http://www.montgomeryparks.org/parks-and-trails/sugarland-special-park/,"(39.09941482600004, -77.38617688099998)"
2013,M-NCPPC,Woodstock Equestrian Park,L14,Special,895.488227140000049,http://www.montgomeryparks.org/parks-and-trails/woodstock-equestrian-special-park/,"(39.183358293000026, -77.44539622199994)"
2016,M-NCPPC,Owens Local Park,D86,Local,32.0844837,http://www.montgomeryparks.org/parks-and-trails/owens-local-park/,"(39.182087135000074, -77.40844136799996)"
2020,M-NCPPC,Darby Store Cultural Park,K09,Special,25.523983359999999,http://www.montgomeryparks.org/parks-and-trails/darby-store/,"(39.17965120500003, -77.41270955899995)"
2031,M-NCPPC,Dickerson Local Park,D33,Local,3.12665061,http://www.montgomeryparks.org/parks-and-trails/dickerson-local-park/,"(39.217999199000076, -77.42073868699998)"
2036,M-NCPPC,Bucklodge Conservation Park,S12,Conservation,214.052410850000001,http://www.montgomeryparks.org/parks-and-trails/bucklodge-conservation-park/,"(39.230323320000025, -77.32897438999998)"
2053,M-NCPPC,Hyattstown Open Space Special Park,L18,Special,0.56133371,http://www.montgomeryparks.org/parks-and-trails/hyattstown-open-space-special-park/,"(39.28212941900006, -77.31373213499995)"
2056,M-NCPPC,Hyattstown Forest Special Park,L21,Special,1.40489147,http://www.montgomeryparks.org/parks-and-trails/hyattstown-open-space-special-park/,"(39.285376633000055, -77.31462776899997)"
2065,M-NCPPC,Little Bennett Creek SVP,P16,Stream Valley,85.520293859999995,https://www.montgomeryparks.org/parks-and-trails/little-bennett-creek-stream-valley-park/,
2067,M-NCPPC,Goshen Recreational Park,G05,Recreational,252.165974320000004,http://www.montgomeryparks.org/parks-and-trails/goshen-recreational-park/,"(39.227846827000064, -77.21962958799998)"
2071,M-NCPPC,Great Seneca SVU 4,P81,Stream Valley,322.508193559999995,https://www.montgomeryparks.org/parks-and-trails/great-seneca-stream-valley-park/,
2085,M-NCPPC,Great Seneca SVU 8,P85,Stream Valley,151.845698819999996,https://www.montgomeryparks.org/parks-and-trails/great-seneca-stream-valley-park/,"(39.26546278200004, -77.19545998199999)"
2089,M-NCPPC,Woodfield Local Park,E63,Local,33.967013680000001,http://www.montgomeryparks.org/parks-and-trails/woodfield-local-park/,"(39.26139766800003, -77.18252322699993)"
2111,M-NCPPC,Great Seneca SVU 6,P83,Stream Valley,179.441693909999998,https://www.montgomeryparks.org/parks-and-trails/great-seneca-stream-valley-park/,"(39.271912959000076, -77.16586502399997)"
2118,M-NCPPC,Olney Manor Recreational Park,H05,Recreational,71.739435740000005,http://www.montgomeryparks.org/parks-and-trails/olney-manor-recreational-park/,"(39.128819401000044, -77.06807564299999)"
2123,M-NCPPC,Cherrywood Local Park,D82,Local,20.249372560000001,http://www.montgomeryparks.org/parks-and-trails/cherrywood-local-park/,"(39.13755997900006, -77.07661556899996)"
2126,M-NCPPC,Southeast Olney Local Park,E03,Local,8.95832008,http://www.montgomeryparks.org/parks-and-trails/southeast-olney-local-park/,"(39.144787773000076, -77.06287956899996)"
2129,M-NCPPC,Cashell Neighborhood Park,D22,Neighborhood,21.177747539999999,http://www.montgomeryparks.org/parks-and-trails/cashell-neighborhood-park/,"(39.14964377000007, -77.08860161399997)"
2133,M-NCPPC,Olney Acres Neighborhood Park,B40,Neighborhood,2.33873038,http://www.montgomeryparks.org/parks-and-trails/olney-acres-neighborhood-park/,"(39.15001973900007, -77.09213818799998)"
2138,M-NCPPC,Olney Square Neighborhood Park,B42,Neighborhood,22.589848310000001,http://www.montgomeryparks.org/parks-and-trails/olney-square-neighborhood-park/,"(39.15477876600005, -77.08189072899995)"
2146,M-NCPPC,Greenwood Local Park,D51,Local,27.513917920000001,http://www.montgomeryparks.org/parks-and-trails/greenwood-local-park/,"(39.16436072800008, -77.06156385199995)"
2148,M-NCPPC,Manor Oaks Local Park,E65,Local,23.695046659999999,http://www.montgomeryparks.org/parks-and-trails/manor-oaks-local-park/,"(39.16678254400006, -77.04563637999996)"
2152,M-NCPPC,Olney Family Neighborhood Park,D84,Neighborhood,32.611524629999998,http://www.montgomeryparks.org/parks-and-trails/olney-family-neighborhood-park/,"(39.17480451200004, -77.06857273199995)"
2155,M-NCPPC,Olney Mill Neighborhood Park,B41,Neighborhood,6.50166239,http://www.montgomeryparks.org/parks-and-trails/olney-mill-neighborhood-park/,"(39.17672442000003, -77.07580938699994)"
2160,M-NCPPC,Reddy Branch SVU 2,P43,Stream Valley,109.278969489999994,https://www.montgomeryparks.org/parks-and-trails/reddy-branch-stream-valley-park/,"(39.18198401700005, -77.06425576199996)"
2163,M-NCPPC,Reddy Branch SVU 3,P44,Stream Valley,113.629147329999995,https://www.montgomeryparks.org/parks-and-trails/reddy-branch-stream-valley-park/,"(39.18087704200008, -77.07750094299996)"
2166,M-NCPPC,Upper Rock Creek Local Park,E73,Local,31.80476269,http://www.montgomeryparks.org/parks-and-trails/upper-rock-creek-local-park/,"(39.18454558900004, -77.11380277499995)"
2178,M-NCPPC,Rock Creek SVU 16,P56,Stream Valley,122.870841659999996,https://www.montgomeryparks.org/parks-and-trails/rock-creek-stream-valley-park/,"(39.18445054700004, -77.12221774899996)"
2188,M-NCPPC,Carson Farm Special Park,M07,Special,73.502384570000004,http://www.montgomeryparks.org/parks-and-trails/carson-farm-spcecial-park/,"(39.184570560000054, -77.14063912599994)"
2190,Revenue Authority,Laytonsville Golf Course,,Misc. Recreational Facility,172.173748280000012,,"(39.190474350000045, -77.13759622599997)"
2194,M-NCPPC,Rock Creek SVU 15,P55,Stream Valley,155.006171419999987,https://www.montgomeryparks.org/parks-and-trails/rock-creek-stream-valley-park/,"(39.18475572300008, -77.13243327499998)"
2200,M-NCPPC,Agricultural History Farm Park,K01,Special,453.299175460000015,http://www.montgomeryparks.org/parks-and-trails/agricultural-history-farm-park/,"(39.15873314500004, -77.12990272099995)"
2203,M-NCPPC,Rock Creek SVU 14,P54,Stream Valley,77.116508289999999,https://www.montgomeryparks.org/parks-and-trails/rock-creek-stream-valley-park/,"(39.16962553800005, -77.15000073999994)"
2206,M-NCPPC,Muncaster Recreational Park,H03,Recreational,116.661703669999994,http://www.montgomeryparks.org/parks-and-trails/muncaster-recreational-park/,"(39.160351200000036, -77.15927013399994)"
2210,M-NCPPC,Pope Farm Nursery,N11,Misc. Non-Recreational Facility,94.921923199999995,http://www.montgomeryparks.org/parks-and-trails/pope-farm-nursery/,"(39.154885695000075, -77.14263504799999)"
2213,M-NCPPC,Laytonia Recreational Park,H09,Recreational,41.826928520000003,http://www.montgomeryparks.org/parks-and-trails/laytonia-recreational-park/,"(39.15406601900003, -77.14357076199997)"
2215,M-NCPPC,Johnson's Park,D37,Local,10.14521452,http://www.montgomeryparks.org/parks-and-trails/johnsons-local-park/,"(39.15217911000008, -77.16490132899997)"
2218,M-NCPPC,Mineral Springs NCA,C16,Neighborhood Conservation,0.80017315,http://www.montgomeryparks.org/parks-and-trails/mineral-springs-neighborhood-conservation-area/,"(39.14854698200003, -77.16651113399996)"
2230,M-NCPPC,Mill Creek SVP,P26,Stream Valley,116.17930045,http://www.montgomeryparks.org/parks-and-trails/mill-creek-stream-valley-park/,"(39.13592654100006, -77.15322211399996)"
2240,M-NCPPC,Mill Creek Towne Local Park,D75,Local,11.20897886,http://www.montgomeryparks.org/parks-and-trails/mill-creek-towne-local-park/,"(39.14064707000006, -77.14887165299996)"
2246,M-NCPPC,Winter's Run Local Park,E55,Local,10.03477781,http://www.montgomeryparks.org/parks-and-trails/winters-run-local-park/,"(39.14234384300005, -77.13226444299994)"
2250,M-NCPPC,Rock Creek SVU 11,P52,Stream Valley,145.310035679999999,https://www.montgomeryparks.org/parks-and-trails/rock-creek-stream-valley-park/,"(39.146196262000046, -77.12734053399998)"
2253,M-NCPPC,Rock Creek SVU 12,P53,Stream Valley,89.99193477,https://www.montgomeryparks.org/parks-and-trails/rock-creek-stream-valley-park/,"(39.147967247000054, -77.12703781899995)"
2255,M-NCPPC,Bowie Mill Local Park,D11,Local,11.66628278,http://www.montgomeryparks.org/parks-and-trails/bowie-mill-local-park/,
2258,M-NCPPC,North Branch SVU 3,P31,Stream Valley,402.48660639000002,https://www.montgomeryparks.org/parks-and-trails/north-branch-stream-valley/,
2264,M-NCPPC,Norbeck Meadows Neighborhood Park,B38,Neighborhood,13.726077200000001,http://www.montgomeryparks.org/parks-and-trails/norbeck-meadows-neighborhood-park/,"(39.132524810000064, -77.09104634799996)"
2271,M-NCPPC,North Branch SVU 2,P30,Stream Valley,398.984692259999974,https://www.montgomeryparks.org/parks-and-trails/north-branch-stream-valley/,
2277,M-NCPPC,Flower Valley Neighborhood Park,B13,Neighborhood,16.783014999999999,http://www.montgomeryparks.org/parks-and-trails/flower-valley-neighborhood-park/,"(39.11015413100006, -77.09003168699996)"
2283,M-NCPPC,Norbeck-Muncaster Mill Neighborhood Park,B39,Neighborhood,13.34796294,http://www.montgomeryparks.org/parks-and-trails/norbeck-muncaster-mill-neighborhood-park/,"(39.11021512900004, -77.08117205799994)"
2287,M-NCPPC,Blueberry Hill Local Park,D10,Local,20.946737670000001,http://www.montgomeryparks.org/parks-and-trails/blueberry-hill-local-park/,"(39.12988470800008, -77.15636817099994)"
2290,M-NCPPC,Shady Grove Maintenance Facility,N12,Misc. Non-Recreational Facility,11.85462287,http://www.montgomeryparks.org/,"(39.12399221800007, -77.16218411399996)"
2293,M-NCPPC,Derwood Station Neighborhood Park,B86,Neighborhood,4.25989032,https://www.montgomeryparks.org/parks-and-trails/derwood-station-neighborhood-park/,
2294,M-NCPPC,Rock Creek SVU 7,P51,Stream Valley,258.895546459999991,https://www.montgomeryparks.org/parks-and-trails/rock-creek-stream-valley-park/,
2301,M-NCPPC,Crabbs Branch SVP,P09,Stream Valley,134.535377740000001,http://www.montgomeryparks.org/parks-and-trails/crabbs-branch-stream-valley-park/,
2307,M-NCPPC,Needwood Golf Course,M11,Regional,209.536887009999987,https://www.mcggolf.com/Courses/Needwood.aspx,"(39.11357013400004, -77.14058514199996)"
2315,Rockville,Mark Twain Athletic Park,,Municipal,10.2145803,http://www.rockvillemd.gov/parks-facilities/marktwain.htm,"(39.097806183000046, -77.12236217699996)"
2322,M-NCPPC,Hawlings River SVP,P13,Stream Valley,541.417664209999998,http://www.montgomeryparks.org/parks-and-trails/hawlings-river-stream-valley/,"(39.19417892200005, -77.04164021999998)"
2339,M-NCPPC,Unity Neighborhood Park,B57,Neighborhood,1.46542117,http://www.montgomeryparks.org/parks-and-trails/unity-neighborhood-park/,"(39.22644319500006, -77.07359454699997)"
2357,M-NCPPC,Black Hill Regional Park,G07,Regional,1583.997989019999977,http://www.montgomeryparks.org/parks-and-trails/black-hill-regional-park/,"(39.18400537600007, -77.31157721899996)"
2370,WSSC,Little Seneca Reservoir,,Water Supply,614.098628100000042,,"(39.20336831000003, -77.29109249699997)"
2384,M-NCPPC,Little Bennett Golf Course,M52,Regional,329.52327022999998,https://www.mcggolf.com/Courses/LittleBennett.aspx,"(39.283200590000035, -77.29730807199996)"
2390,M-NCPPC,Little Bennett Regional Park,G06,Regional,3256.009155140000075,http://www.montgomeryparks.org/parks-and-trails/little-bennett-regional-park/,"(39.27845383300007, -77.31794636899997)"
2394,M-NCPPC,Leaman Local Park,D46,Local,8.07199131,http://www.montgomeryparks.org/parks-and-trails/leaman-local-park/,"(39.17149811300004, -77.29204559499993)"
2397,M-NCPPC,Little Seneca SVU 4,P22,Stream Valley,93.282055650000004,https://www.montgomeryparks.org/parks-and-trails/little-seneca-stream-valley-park/,"(39.181790705000026, -77.29629764699996)"
2402,M-NCPPC,Hoyles Mill Conservation Park,S15,Conservation,1500.872066359999963,http://www.montgomeryparks.org/parks-and-trails/hoyles-mill-conservation-park/,"(39.14716063900005, -77.32393489899994)"
2406,M-NCPPC,Little Seneca SVU 1,P19,Stream Valley,191.857150799999999,https://www.montgomeryparks.org/parks-and-trails/little-seneca-stream-valley-park/,
2408,M-NCPPC,Boyds Local Park,F21,Local,46.287221969999997,http://www.montgomeryparks.org/parks-and-trails/boyds-local-park/,"(39.18233729700006, -77.31160084099997)"
2415,M-NCPPC,Rickman Farm Horse Park,L13,Special,118.564697319999993,http://www.montgomeryparks.org/parks-and-trails/rickman-farm-horse-special-park/,"(39.16395236900007, -77.36191022299994)"
2430,Poolesville,Dry Seneca Creek Park,,Municipal,24.878930100000002,,"(39.142171794000035, -77.39152056699999)"
2432,Poolesville,L.M. Stevens Park,,Municipal,30.325038960000001,,"(39.14177778700008, -77.39166962599995)"
2435,Poolesville,Collier Circle Park,,Municipal,9.638158369999999,,"(39.14336363500007, -77.39623189099996)"
2438,Poolesville,Brooks Park,,Municipal,0.67237696,,"(39.142878592000045, -77.40424123899999)"
2441,Poolesville,Campbell Park,,Municipal,2.29838538,,"(39.142362287000026, -77.40653033299998)"
2445,Poolesville,Dr. Dillingham Park,,Municipal,3.77182315,,"(39.14281527400004, -77.41155351099997)"
2448,Poolesville,Whalen Commons Park,,Municipal,3.72125941,,"(39.14464968300007, -77.41112603799996)"
2451,Poolesville,Wootten Heights Park,,Municipal,0.37856957,,"(39.14287004200003, -77.41504950299998)"
2454,Poolesville,Westerly Avenue Park,,Municipal,0.67257878,,"(39.138262336000025, -77.42134926499995)"
2456,Poolesville,Willard Practice Field Park,,Municipal,2.13133897,,"(39.137625881000076, -77.42158162499999)"
2460,Poolesville,E.E. Halmos Park,,Municipal,17.001710500000002,,"(39.13352255600006, -77.40821572199997)"
2462,Poolesville,Bodmer Park,,Municipal,1.50668848,,"(39.13477192700003, -77.41094012399998)"
2466,Poolesville,Beaver Pond Park,,Municipal,6.03196933,,"(39.13268900300005, -77.41331616899998)"
2468,Poolesville,Lori Gore Park,,Municipal,0.15594615,,"(39.15432212700006, -77.40301636799995)"
2472,Revenue Authority,Poolesville Public Golf Course,,Misc. Recreational Facility,227.028722979999998,http://www.montgomerycountygolf.com/,"(39.12161415800006, -77.41518739199995)"
2475,M-NCPPC,Arora Hills Local Park,F22,Local,17.554583180000002,http://www.montgomeryparks.org/parks-and-trails/arora-hills-local-park/,
2477,M-NCPPC,Ovid Hazen Wells Greenway SVP,P12,Stream Valley,4.56519174,https://www.montgomeryparks.org/parks-and-trails/ovid-hazen-wells-greenway-stream-valley-park/,"(39.24273540100006, -77.23496834499997)"
2480,M-NCPPC,Ovid Hazen Wells Recreational Park,L07,Recreational,294.523154780000027,http://www.montgomeryparks.org/parks-and-trails/ovid-hazen-wells-park/,
2491,M-NCPPC,Magruder Branch SVU 2,P77,Stream Valley,246.083614100000005,http://www.montgomeryparks.org/parks-and-trails/magruder-branch-stream-valley-park-upper/,"(39.25844538500007, -77.21656495299999)"
2500,M-NCPPC,Moyer Road Local Park,C17,Local,25.892403430000002,http://www.montgomeryparks.org/parks-and-trails/moyer-road-local-park/,"(39.268174128000055, -77.21141021599993)"
2510,M-NCPPC,Seneca Springs Local Park,F19,Local,19.718250269999999,https://www.montgomeryparks.org/parks-and-trails/seneca-springs-local-park/,
2515,M-NCPPC,Griffith Local Park,E53,Local,19.15261418,http://www.montgomeryparks.org/parks-and-trails/griffith-local-park/,"(39.22926165100006, -77.11957007099994)"
2532,M-NCPPC,Reddy Branch SVU 1,P42,Stream Valley,134.563905430000005,https://www.montgomeryparks.org/parks-and-trails/reddy-branch-stream-valley-park/,"(39.183868088000054, -77.04087240599995)"
2543,M-NCPPC,Red Door Store Historical/Cultural Park,K08,Special,78.02977946,http://www.montgomeryparks.org/parks-and-trails/red-door-store-historicalcultural-park/,"(39.12491537100004, -77.03516154599998)"
