"application_type","permit_number","work_type","addeddate","issuedate","description","businesstype","street_number","pre_direction","street_name","street_suffix","post_direction","city","state","zip_code","latitude","longitude","general_location","location"
"CODE MODIFICATION","737864","ALTER","2015-12-02T11:12:31.000","2015-12-11T08:12:19.000","NEC 700.12",,"4823",,"RUGBY","AVE",,"BETHESDA","MD","20814","38.99136","-77.097832",,"POINT (-77.097832 38.99136)"
"CODE MODIFICATION","737961","ALTER","2015-12-03T09:12:28.000","2015-12-11T08:12:04.000","Relief from requirement for minimum 40' separation distance&nbsp;between Bldg. #1 and Bldg #2. Please see attached memorandum and drawings",,"8500",,"RIVER","RD",,"BETHESDA","MD","20817","0","0",,"POINT (0 0)"
"CODE MODIFICATION","735174","CONSTRUCT","2015-11-05T02:11:12.000","2015-11-24T01:11:47.000","Code Modification-2012 NFPA-1&nbsp; Section/subsection 39.2.5.3.&nbsp; (common path of travel limitation section 39.2.5.3.1 of NFPA 1 by six feet)",,"8380",,"COLESVILLE","RD",,"SILVER SPRING","MD","20910","38.992908","-77.033074",,"POINT (-77.033074 38.992908)"
"CODE MODIFICATION","735686","CONSTRUCT","2015-11-10T02:11:54.000","2015-11-24T01:11:26.000",,,"7077",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.980091","-77.09266",,"POINT (-77.09266 38.980091)"
"CODE MODIFICATION","736597","ALTER","2015-11-18T02:11:20.000","2015-11-24T01:11:14.000","NFPA 72, 2010 Edition,,&nbsp; Section 18.4.5",,"18301",,"GEORGIA","AVE",,"OLNEY","MD","20832","39.156266","-77.065669",,"POINT (-77.065669 39.156266)"
"CODE MODIFICATION","731544","ALTER","2015-10-08T09:10:20.000","2015-11-20T02:11:52.000","NFPA 400 (2013 edition)",,"17011",,"RAILROAD","ST",,"ROCKVILLE","MD","20855","39.133328","-77.174295",,"POINT (-77.174295 39.133328)"
"CODE MODIFICATION","731321","ALTER","2015-10-06T02:10:56.000","2015-11-20T02:11:34.000","<P>R-305.1.1</P>

<P>CEILING HEIGHT</P>",,"6411",,"EASTERN","AVE",,"TAKOMA PARK","MD","20912","38.968685","-77.005701",,"POINT (-77.005701 38.968685)"
"CODE MODIFICATION","724615","ALTER","2015-08-17T11:08:29.000","2015-09-18T08:09:49.000",,,"10615",,"LORAIN","AVE",,"SILVER SPRING","MD","20901","39.0253","-77.005359",,"POINT (-77.005359 39.0253)"
"CODE MODIFICATION","727631","CONSTRUCT","2015-09-09T08:09:01.000","2015-09-18T08:09:31.000","2012 IBC&nbsp; Section 705.8",,"1000",,"SPRING","ST",,"SILVER SPRING","MD","20910","38.998987","-77.027055",,"POINT (-77.027055 38.998987)"
"CODE MODIFICATION","727946","ALTER","2015-09-10T02:09:04.000","2015-09-18T08:09:17.000",,,"8601",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","38.996418","-77.028213",,"POINT (-77.028213 38.996418)"
"CODE MODIFICATION","726494","ALTER","2015-08-31T12:08:53.000","2015-09-03T03:09:55.000","FIRE HYDRANT ON MALL PROPERTY NEAR SEARS HAS BEEN FOUND TO BE NOT IN SERVICE FOR THE PAST 15 YEARS PER MONTGOMERY MALL MANAGEMENT.&nbsp; MONTGOMERY MALL REQUEST THAT ATS REMOVE HYDRANT.&nbsp; THERE ARE HYDRANTS ON BOTH SIDES OF THE HYDRANT IN QUESTION.&nbsp; EACH ARE WITHIN 40 FEET OF THE HYDRANT TO BE REMOVED.&nbsp; WE HAVE ATTACHED A DRAWING TO THIS MODIFICATION FORM FOR YOUR REQUEST.",,"7101",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","0","0",,"POINT (0 0)"
"CODE MODIFICATION","725925","ALTER","2015-08-26T12:08:06.000","2015-08-28T06:08:46.000","CODE MOD IRC 2012 Sec R.311.7 STAIRWAYS (no Bldg permit # as yet)",,"7117",,"GARLAND","AVE",,"TAKOMA PARK","MD","20912","38.98177","-76.993665",,"POINT (-76.993665 38.98177)"
"CODE MODIFICATION","726062","ALTER","2015-08-27T09:08:01.000","2015-08-28T06:08:37.000","IBC 2015",,"4925",,"BATTERY","LN",,"BETHESDA","MD","20814","38.99273","-77.099642",,"POINT (-77.099642 38.99273)"
"CODE MODIFICATION","726063","ALTER","2015-08-27T09:08:54.000","2015-08-28T06:08:25.000","IBC 2015",,"2201",,"COLSTON","DR",,"SILVER SPRING","MD","20910","38.994669","-77.046823",,"POINT (-77.046823 38.994669)"
"CODE MODIFICATION","723677","ALTER","2015-08-10T10:08:51.000","2015-08-13T02:08:23.000","<P align=left>IRC 2012</P>",,"5300",,"ALTA VISTA","RD",,"BETHESDA","MD","20814","39.011081","-77.10596",,"POINT (-77.10596 39.011081)"
"CODE MODIFICATION","720848","INSTALL","2015-07-20T09:07:35.000","2015-08-03T02:08:56.000","remove existing stair and replacing with new stair because they are lowering basement stair.&nbsp; R311 2012 IRC",,"21",,"COLUMBIA","AVE",,"TAKOMA PARK","MD","20912","38.975486","-77.00756",,"POINT (-77.00756 38.975486)"
"CODE MODIFICATION","721404","ALTER","2015-07-23T10:07:24.000","2015-08-03T02:08:32.000","<P align=center><STRONG>NFPA (2012) 101 &amp; IBC (2012) </STRONG></P>

<P align=center><STRONG>NFPA 13.2.4.2 AND IBC SECTION 1051.1<BR></P></STRONG>",,"10251",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20814","39.024293","-77.123986",,"POINT (-77.123986 39.024293)"
"CODE MODIFICATION","720612","ALTER","2015-07-16T12:07:04.000","2015-08-03T02:08:13.000","<P>ORIGINAL BUILDING PERMIT&nbsp; 708123&nbsp; IRC SECTION 311.-305 1.1</P>

<P>WE WOULD NEED TO BLAST OUT REPLACE CONCRETE THROUGH OUT ENTIRE BASEMENT, AND REDO FRENCH DRAIN SYSTEM, PREVIOUSLY INSTALLED, TO LOWER FLOOR HEIGHT.&nbsp; AS CEILING HEIGHT IS IMPOSSIBLE TO CHANGE.&nbsp; THE ORIGINAL FRENCH DRAIN SYSTEM COST $8400 TO INSTALL.&nbsp; J. CHENEY AND G. DYER, CONFIMED TO APPLY FOR CODE MODIFICATION BECAUSE THE DISCRIPANCY IS LESS THAN 1 INCH.</P>",,"8901",,"KENSINGTON","PKWY",,"CHEVY CHASE","MD","20815","39.00211","-77.074586",,"POINT (-77.074586 39.00211)"
"CODE MODIFICATION","719076","ALTER","2015-07-02T02:07:41.000","2015-07-08T02:07:39.000",,,"4838",,"LANGDRUM","LN",,"CHEVY CHASE","MD","20815","38.971092","-77.097058",,"POINT (-77.097058 38.971092)"
"CODE MODIFICATION","719093","INSTALL","2015-07-02T03:07:37.000","2015-07-08T02:07:27.000",,,"7770",,"NORFOLK","AVE",,"BETHESDA","MD","20814","38.988215","-77.096376",,"POINT (-77.096376 38.988215)"
"CODE MODIFICATION","719095","INSTALL","2015-07-02T03:07:45.000","2015-07-08T02:07:14.000",,,"7770",,"NORFOLK","AVE",,"BETHESDA","MD","20814","38.988215","-77.096376",,"POINT (-77.096376 38.988215)"
"CODE MODIFICATION","705730","ALTER","2015-03-12T02:03:33.000","2015-07-02T08:07:19.000",,,"5320",,"MARINELLI","RD",,"ROCKVILLE","MD","20852","39.047454","-77.106515",,"POINT (-77.106515 39.047454)"
"CODE MODIFICATION","716749","ALTER","2015-06-16T01:06:06.000","2015-06-26T03:06:22.000","<P>IBC 2012&nbsp; </P>

<P>SECTION IBC TABLE 705.8 MAXIMIUM AREA OF EXTERIOR WALL OPENINGS BASED ON FIRE SEPARATION DISTANCE AND DEGREE OF OPENING PROTECTION</P>

<P>BUILDING PERMIT&nbsp; </P>

<P>&nbsp;</P>",,"4834",,"CORDELL","AVE",,"BETHESDA","MD","20814","38.990329","-77.096905",,"POINT (-77.096905 38.990329)"
"CODE MODIFICATION","718098","ALTER","2015-06-25T02:06:13.000","2015-06-26T03:06:16.000",,,"900",,"ROSE","AVE",,"NORTH BETHESDA","MD","20852","0","0",,"POINT (0 0)"
"CODE MODIFICATION","703072","ALTER","2015-02-10T10:02:03.000","2015-06-17T02:06:02.000","IBC 2012",,"15250",,"SIESTA KEY","WAY",,"ROCKVILLE","MD","20850","39.106087","-77.194571",,"POINT (-77.194571 39.106087)"
"CODE MODIFICATION","714257","ALTER","2015-05-28T09:05:05.000","2015-06-16T11:06:55.000","<P align=center>2012 RC</P>",,"5908",,"CRANSTON","RD",,"BETHESDA","MD","20816","38.969607","-77.127036",,"POINT (-77.127036 38.969607)"
"CODE MODIFICATION","714321","ALTER","2015-05-28T12:05:03.000","2015-06-16T11:06:33.000","NFPA 101&nbsp; 37.4.4.8 (KIOSK)",,"7101",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","0","0",,"POINT (0 0)"
"CODE MODIFICATION","716112","ALTER","2015-06-11T09:06:53.000","2015-06-16T11:06:20.000",,,"8902",,"RIDGE","PL",,"BETHESDA","MD","20817","39.00101","-77.125608",,"POINT (-77.125608 39.00101)"
"CODE MODIFICATION","709686","ALTER","2015-04-20T01:04:13.000","2015-06-16T11:06:10.000","<P align=center>HEIGHT AROUND PIPES</P>",,"9117",,"GLENRIDGE","RD",,"SILVER SPRING","MD","20910","39.006012","-77.045182",,"POINT (-77.045182 39.006012)"
"CODE MODIFICATION","707152","CONSTRUCT","2015-03-26T12:03:50.000","2015-05-28T09:05:45.000","<P>CODE&nbsp; MOD - IBC 2012 SEC 1025.1 Horizontal Exits (No Bldg permit #)</P>

<P>Hearing for 03/31/15</P>",,"8010",,"GRAMERCY","BLVD",,"ROCKVILLE","MD","20855","39.123373","-77.163984",,"POINT (-77.163984 39.123373)"
"CODE MODIFICATION","714209","ALTER","2015-05-28T07:05:28.000","2015-05-28T09:05:09.000","<P align=center>IBC 2012 VERSION</P>",,"9901",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.098275","-77.198075",,"POINT (-77.198075 39.098275)"
"CODE MODIFICATION","702737","ALTER","2015-02-05T10:02:57.000","2015-05-28T08:05:07.000","IBC 2012",,"15250",,"SIESTA KEY","WAY",,"ROCKVILLE","MD","20850","39.106087","-77.194571",,"POINT (-77.194571 39.106087)"
"CODE MODIFICATION","713664","ALTER","2015-05-21T02:05:21.000","2015-05-26T01:05:35.000","IBC 2012==CHAPTER 5-BUILDING HEIGHTS AND AREAS, SECTION 503/504/508-MIXED USE OCCUPANCY",,"8611",,"SECOND","AVE",,"SILVER SPRING","MD","20910-3372","0","0",,"POINT (0 0)"
"CODE MODIFICATION","712680","MODIFY FLOODPLAIN","2015-05-14T11:05:19.000","2015-05-15T09:05:19.000","<P>IBC-2012 SECTION 911.1.1</P>

<P>FIRE CONTROLS</P>",,"1135","W","UNIVERSITY","BLVD",,"SILVER SPRING","MD","20902","0","0",,"POINT (0 0)"
"CODE MODIFICATION","711520","ALTER","2015-05-05T01:05:31.000","2015-05-11T02:05:55.000","Im finishing the basement in property.&nbsp; The ceiling height is within code for the basement except for the bulk heads to cover ther duct work.&nbsp; It is a little lower becaue of existing support beam for the house.&nbsp; This only affects a very liitle portion of the basement to the sides.&nbsp; Building permit&nbsp; 707816",,"7205",,"13TH","AVE",,"TAKOMA PARK","MD","20912","38.980138","-76.988554",,"POINT (-76.988554 38.980138)"
"CODE MODIFICATION","711948","ALTER","2015-05-07T03:05:06.000","2015-05-11T02:05:21.000","<P>2012IBC SECTION 403</P>

<P>2012 NFPA 101, SECTION 11.8</P>",,"4831",,"WEST","LN",,"BETHESDA","MD","20814","38.98399","-77.097718",,"POINT (-77.097718 38.98399)"
"CODE MODIFICATION","711887","INSTALL","2015-05-07T11:05:46.000","2015-05-11T02:05:10.000",,,"5311",,"MOORLAND","LN",,"BETHESDA","MD","20814","38.985984","-77.107284",,"POINT (-77.107284 38.985984)"
"CODE MODIFICATION","710349","ALTER","2015-04-24T02:04:41.000","2015-05-08T08:05:49.000","<P align=center>2012 INTERNATIONAL BUILDING CODE</P>

<P align=center>IBC 705, 704.8</P>",,"11006",,"VEIRS MILL","RD",,"SILVER SPRING","MD","20902","39.035367","-77.051931",,"POINT (-77.051931 39.035367)"
"CODE MODIFICATION","710181","ALTER","2015-04-23T12:04:49.000","2015-05-06T09:05:43.000",,,"8302",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.993245","-77.09746",,"POINT (-77.09746 38.993245)"
"CODE MODIFICATION","710180","ALTER","2015-04-23T12:04:44.000","2015-05-06T09:05:18.000",,,"8302",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.993245","-77.09746",,"POINT (-77.09746 38.993245)"
"CODE MODIFICATION","708751","ALTER","2015-04-10T11:04:08.000","2015-05-06T08:05:56.000",,,"949",,"BONIFANT","ST",,"SILVER SPRING","MD","20910","38.993857","-77.025628",,"POINT (-77.025628 38.993857)"
"CODE MODIFICATION","708606","ALTER","2015-04-09T02:04:06.000","2015-05-06T08:05:46.000","keep existing head clearance and steel beam. IRC 2012 3051.1&nbsp; and R311.7.2",,"4503",,"WALSH","ST",,"CHEVY CHASE","MD","20815","38.979616","-77.09039",,"POINT (-77.09039 38.979616)"
"CODE MODIFICATION","708555","ALTER","2015-04-09T11:04:51.000","2015-05-06T08:05:29.000",,,"3307",,"SIR THOMAS","DR",,"SILVER SPRING","MD","20904","39.081514","-76.938741",,"POINT (-76.938741 39.081514)"
"CODE MODIFICATION","705120","INSTALL","2015-03-06T10:03:29.000","2015-04-24T02:04:13.000","<P align=center>MONTGOMERY COUNTY CODE</P>",,"421",,"ELM","AVE",,"TAKOMA PARK","MD","20912","38.974231","-77.001213",,"POINT (-77.001213 38.974231)"
"CODE MODIFICATION","707203","INSTALL","2015-03-26T03:03:27.000","2015-04-24T01:04:42.000","limited sprinkler heads NFPA 101 section 43 and 46.",,"8123",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","38.99119","-77.026254",,"POINT (-77.026254 38.99119)"
"CODE MODIFICATION","705580","ALTER","2015-03-11T03:03:02.000","2015-04-15T07:04:05.000","IBC 2012 section 1022.8&nbsp;&nbsp;&nbsp; Plan reviewer requested abarrier gate at exit stair 1.",,"4750",,"BETHESDA","AVE",,"BETHESDA","MD","20814","38.980771","-77.095224",,"POINT (-77.095224 38.980771)"
"CODE MODIFICATION","703869","CONSTRUCT","2015-02-19T02:02:28.000","2015-04-09T10:04:10.000","IBC/2012 IBC 1013.3 Exception 1",,,,,,,,,,"0","0",,"POINT (0 0)"
"CODE MODIFICATION","707726","ALTER","2015-04-01T01:04:18.000","2015-04-06T09:04:42.000","<FONT size=1 face=""Times New Roman""><FONT size=2 face=""Comic Sans MS"">

<P>2013 NFPA 110 Applicability to replacement of existing equipment in existing building.</P></FONT></FONT>",,"4400",,"EAST WEST","HWY",,"BETHESDA","MD","20814","38.984678","-77.089885",,"POINT (-77.089885 38.984678)"
"CODE MODIFICATION","707728","INSTALL","2015-04-01T01:04:22.000","2015-04-06T09:04:29.000","replace cieling and 1 wall add 2nd door.",,"6506",,"BELLS MILL","RD",,"BETHESDA","MD","20817","39.023545","-77.131677",,"POINT (-77.131677 39.023545)"
"CODE MODIFICATION","707821","ALTER","2015-04-02T10:04:30.000","2015-04-06T08:04:40.000","<P align=center>&nbsp;</P>",,"8630",,"FENTON","ST",,"SILVER SPRING","MD","20910","38.997793","-77.028502",,"POINT (-77.028502 38.997793)"
"CODE MODIFICATION","708029","ADD","2015-04-03T01:04:40.000","2015-04-06T08:04:01.000","adding sprinkler upgrade to 13R.",,"8020",,"BELFAST","RD",,"POTOMAC","MD","20854","38.989859","-77.219585",,"POINT (-77.219585 38.989859)"
"CODE MODIFICATION","706984","ALTER","2015-03-25T09:03:36.000","2015-04-03T12:04:55.000","<P>NEC 700.12.B.2 which requires the two hour on-site fuel supply for generator sets.</P>

<P>&nbsp;</P>

<P>Building permit 687709</P>",,"8621",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","38.997166","-77.028937",,"POINT (-77.028937 38.997166)"
"CODE MODIFICATION","706076","ADD","2015-03-16T03:03:44.000","2015-04-03T12:04:20.000","<P>CODE Mod hearing for Tuesday, 3/24/14</P>

<P>Revision to #621369 &amp; 621371</P>",,"14335",,"CAPE MAY","RD",,"SILVER SPRING","MD","20904","39.090303","-76.996696",,"POINT (-76.996696 39.090303)"
"CODE MODIFICATION","706501","ALTER","2015-03-19T01:03:30.000","2015-04-03T12:04:05.000","<P>COMM Code Mod</P>

<P>Re: Executive Regulations 19-13 Sec 22.00.06.15 (a)</P>

<P>Hearing Tuesday, 3/24/15</P>",,"1320",,"FENWICK","LN",,"SILVER SPRING","MD","20910","38.996858","-77.031851",,"POINT (-77.031851 38.996858)"
"CODE MODIFICATION","703409","ALTER","2015-02-12T04:02:58.000","2015-03-25T10:03:58.000","Would like to operate the day care for 12 children with out living on the residence.&nbsp; 2012 IBC-sec.22-310.5.1",,"10200",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20817","39.022862","-77.124636",,"POINT (-77.124636 39.022862)"
"CODE MODIFICATION","705693","ALTER","2015-03-12T11:03:04.000","2015-03-25T10:03:22.000",,,"8705",,"JEFFERSON","ST",,"BETHESDA","MD","20817","38.998162","-77.114359",,"POINT (-77.114359 38.998162)"
"CODE MODIFICATION","702339","ALTER","2015-02-02T03:02:49.000","2015-03-25T09:03:50.000",,,"180",,"HIGH PARK","LN",,"SILVER SPRING","MD","20910","38.991212","-77.033716",,"POINT (-77.033716 38.991212)"
"CODE MODIFICATION","704449","INSTALL","2015-02-26T08:02:49.000","2015-03-17T01:03:55.000","<P align=center>R 31.7.1 WIDTH</P>",,"3129",,"JENNINGS","RD",,"KENSINGTON","MD","20895","39.030038","-77.065931",,"POINT (-77.065931 39.030038)"
"CODE MODIFICATION","704253","ALTER","2015-02-24T01:02:07.000","2015-03-17T01:03:14.000","<P>&nbsp;</P>

<P>R-311 7-2 HEAD ROOM</P>

<P>&nbsp;</P>

<P>ACCORDING TO CONDE # 347-2 WE HAVE TO HAVE MINUMUM OF 6'8 OF HEAD CLEAREANCE.&nbsp; THE REASON WE ARE APPLY FOR THE MODIFICATION IS BECAUSE WE ONLY HAVE 6'4 ON A EXISTING I BEAM THAT RUNS THROUGH THE BASEMENT AND WE DONT MEET CODE. ALSO WE DIDNT WANT THE 36' ON THE SET OF STAIRS BUT WE CORRECTED THAT PROBLEM.&nbsp; WE ALSO INSTALL SMOKE DETECTORS AND WE ADDED A EXISTING DOOR ON THE BEDROOM.</P>",,"622",,"ELLSWORTH","DR",,"SILVER SPRING","MD","20910","39.000652","-77.023464",,"POINT (-77.023464 39.000652)"
"CODE MODIFICATION","701745","ALTER","2015-01-27T12:01:12.000","2015-03-06T02:03:17.000","Adhering to code R311 would require eliminating a bedroom on the second level, narrowing a hallway on the first floor and modifying two closets. Making minor adjustments violates other codes so the only option is to go into an existing bedroom which would function as a large upstairs hallway. The changes would accrue over $15k in labor and materials which the homeowners are unprepared to pay. The difficulty in complying with the code also devalues the home $40k by eliminating an existing bedroom.",,"4908",,"SCARSDALE","RD",,"BETHESDA","MD","20816","38.954176","-77.115864",,"POINT (-77.115864 38.954176)"
"CODE MODIFICATION","703396","ALTER","2015-02-12T02:02:34.000","2015-03-06T02:03:11.000","<P align=center><STRONG>2012 IRC AS AMENDED BY MOCO ER8-12 (R311)</STRONG></P>",,"4719",,"FALSTONE","AVE",,"CHEVY CHASE","MD","20815","38.966262","-77.095481",,"POINT (-77.095481 38.966262)"
"CODE MODIFICATION","703073","ALTER","2015-02-10T10:02:46.000","2015-03-06T02:03:05.000",,,"8101",,"EASTERN","AVE",,"SILVER SPRING","MD","20910","38.991","-77.034035",,"POINT (-77.034035 38.991)"
"CODE MODIFICATION","702867","ALTER","2015-02-06T10:02:48.000","2015-03-06T01:03:39.000",,,"6409",,"WINNEPEG","RD",,"BETHESDA","MD","20817","39.022242","-77.129755",,"POINT (-77.129755 39.022242)"
"CODE MODIFICATION","694705","ALTER","2014-11-13T01:11:15.000","2015-02-03T12:02:01.000","THE EXISTING BUILDING (BUILT IN 1964) IS ADJACENT TO A COUNTY OWNED GREENSPACE.",,"1320",,"FENWICK","LN",,"SILVER SPRING","MD","20910","38.996858","-77.031851",,"POINT (-77.031851 38.996858)"
"CODE MODIFICATION","700064","ALTER","2015-01-08T01:01:09.000","2015-02-02T10:02:52.000",,,"12400",,"PARK POTOMAC","AVE",,"POTOMAC","MD","20854","39.058531","-77.157654",,"POINT (-77.157654 39.058531)"
"CODE MODIFICATION","699887","ALTER","2015-01-07T11:01:14.000","2015-01-21T07:01:47.000","<P>NEC 2008==NEC 700.12 (B)(2) AND NEC 700.12 (B)(3)</P>

<P>BLDG A/P# 691419</P>",,"10500",,"ROCKVILLE","PIKE",,"ROCKVILLE","MD","20852","39.029452","-77.105645",,"POINT (-77.105645 39.029452)"
"CODE MODIFICATION","696320","ALTER","2014-12-02T10:12:40.000","2015-01-20T12:01:55.000","<P><FONT size=2>IRC 2012 Sec R305.1.1 - Basement - </FONT></P>

<P><FONT size=2>Code Modification Hearing for Tuesday, 12/9/14 (Bldg permit #679218)</FONT></P>",,"18640",,"JERUSALEM CHURCH","RD",,"POOLESVILLE","MD","20837","39.161509","-77.407802",,"POINT (-77.407802 39.161509)"
"CODE MODIFICATION","698885","ADD","2014-12-24T10:12:54.000","2015-01-20T12:01:42.000","<P>CODE MODIFICATION - IRC 2012&nbsp; Sec R311.7 - STAIRWAYS</P>

<P>Hearing for 12/30/14 @9:00AM</P>

<P>Bldg permit #698251</P>",,"4540",,"WINDSOR","LN",,"BETHESDA","MD","20814","38.995188","-77.091489",,"POINT (-77.091489 38.995188)"
"CODE MODIFICATION","700045","ALTER","2015-01-08T11:01:23.000","2015-01-20T03:01:50.000","<P align=center><STRONG>MECHANICAL&nbsp;PERMIT#698279</STRONG></P>

<P align=center><STRONG>THE CEILING HEIGHT AT THE RESIDENCE IS LOWER THAN THE REQUIRED CODE HEIGHT OF 6""4</STRONG></P>

<P align=center><STRONG>PROPOSED: WE HAVE MADE THE DUCT WORK AS WIDE AND SLIM AS POSSIBLE. WE ARE ABOVE TWO MAIN SUPPORT BEAMS THAT RUN ACROSS THE BASEMENT. </STRONG></P>",,"57",,"WALNUT","AVE",,"TAKOMA PARK","MD","20912","38.972584","-77.010044",,"POINT (-77.010044 38.972584)"
"CODE MODIFICATION","699928","ALTER","2015-01-07T02:01:51.000","2015-01-20T03:01:40.000","2012 IRC R311.7.1",,"2606",,"MCCOMAS","AVE",,"KENSINGTON","MD","20895","0","0",,"POINT (0 0)"
"CODE MODIFICATION","697471","COMMERCIAL CHANGE OF USE","2014-12-11T12:12:50.000","2015-01-07T12:01:12.000","<P>Code modification-IBC 2012 Chapter 10 Section 1004&nbsp; (Table 1004.1.1)</P>

<P>Hearing scheduled for Tuesday, 12/16/14 @9:00AM</P>",,"15813",,"GAITHER","DR",,"GAITHERSBURG","MD","20877","39.115857","-77.190092",,"POINT (-77.190092 39.115857)"
"CODE MODIFICATION","696217","ADD","2014-12-01T11:12:56.000","2014-12-30T02:12:34.000","CODE MODIFICATION HEARING for Tuesday, Dec 9, 2014 (Bldg permit #684724)",,"8004",,"GARLAND","AVE",,"TAKOMA PARK","MD","20912","38.989792","-76.99902",,"POINT (-76.99902 38.989792)"
"CODE MODIFICATION","697756","ALTER","2014-12-15T10:12:27.000","2014-12-30T02:12:00.000","<P>NFPA 1/2012 </P>

<P>SECTIONS 10.11.4.3</P>

<P>10.11.6.1</P>

<P>MFRC 22.00.07.23</P>",,,,,,,,,,"0","0","THE BLAIRS BUILDING F1/F2 TAX MAP  JN23","POINT (0 0)"
"CODE MODIFICATION","696743","ALTER","2014-12-04T03:12:41.000","2014-12-22T10:12:58.000","<P>IBC 2012/FIRE CODE Sec 903.1.1 - 904.10 </P>

<P>Code Modification Hearing on Tuesday, 12/9/14....</P>",,"9609",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.103643","-77.198038",,"POINT (-77.198038 39.103643)"
"CODE MODIFICATION","695842","ALTER","2014-11-25T10:11:28.000","2014-12-22T10:12:40.000",,,"9116",,"GLENRIDGE","RD",,"SILVER SPRING","MD","20910","39.005809","-77.045678",,"POINT (-77.045678 39.005809)"
"CODE MODIFICATION","695650","ALTER","2014-11-24T12:11:46.000","2014-12-05T11:12:03.000","<P>CODE MODIFICATION (Bldg permit #674411)</P>

<P>Hearing on Tuesday, 12/2/14 @9:00AM</P>",,"609",,"NEW YORK","AVE",,"TAKOMA PARK","MD","20912","38.98487","-77.020666",,"POINT (-77.020666 38.98487)"
"CODE MODIFICATION","691694","ALTER","2014-10-16T03:10:33.000","2014-11-25T01:11:41.000","<P>BUILDING PERMIT 683624</P>

<P>&nbsp;</P>

<P>IRC 2021 R311.7.2&nbsp; HEADROOM (FOR STAIRWAYS)</P>

<P>CODE STATES THAT HEADROOM FOR STAIRWAYS NEED TO BE 6'3"" TO ACCESS A 2ND STORY.&nbsp; WE ARE ADDIN ON TO AN EXISTING HOUSE WITH A STAIR THAT DOES NOT MEET THAT REQUIREMENT.&nbsp; OUR ADDITIONIS NOT NEAR THE EXISTING STAIR AND WE ARE NOT MODIFYING IT IN ANY WAY THE NON-COMPLIANT SECTION IS AROUND 3'-0"" LONG AND TO MAKE THIS AREA COMPLIAN( IT CURRENTLY HAS 6'-0 "" CLEARANCE) IT WOULD BE A MAJOR STRUCTURAL MODIFICATION TO THE HOUSE.</P>",,"9904",,"FLEMING","AVE",,"BETHESDA","MD","20814","39.017604","-77.112985",,"POINT (-77.112985 39.017604)"
"CODE MODIFICATION","694002","CONSTRUCT","2014-11-06T02:11:48.000","2014-11-24T09:11:35.000","KITCHEN EXHAUST - IMC 2012 / 501.3.1",,"21",,"ELLSWORTH HEIGHTS","ST",,"SILVER SPRING","MD","20910","38.999285","-77.022976",,"POINT (-77.022976 38.999285)"
"CODE MODIFICATION","693353","ALTER","2014-10-31T12:10:06.000","2014-11-10T12:11:57.000","<P>NEC 2008</P>

<P>700.12 B 3</P>

<P>&nbsp;</P>",,"8804",,"POSTOAK","RD",,"POTOMAC","MD","20854","39.046548","-77.176274",,"POINT (-77.176274 39.046548)"
"CODE MODIFICATION","692295","ALTER","2014-10-22T01:10:50.000","2014-11-10T01:11:59.000","Code modification-R210.2.1&nbsp; (Dimensions were 1"" out of compliance)",,"5209",,"WESTWOOD","DR",,"BETHESDA","MD","20816","38.947032","-77.105657",,"POINT (-77.105657 38.947032)"
"CODE MODIFICATION","687164","INSTALL","2014-09-09T11:09:02.000","2014-11-10T01:11:54.000",,,"18620",,"WOODFIELD","RD",,"GAITHERSBURG","MD","20879","39.162375","-77.159313",,"POINT (-77.159313 39.162375)"
"CODE MODIFICATION","690566","ALTER","2014-10-07T11:10:02.000","2014-11-10T01:11:46.000","<P>Code modification-R305.1 IECC </P>

<P>(Height of ceiling for the landing of the staircase leading into the basement)</P>",,"8610",,"DAMASCUS","RD",,"DAMASCUS","MD","20872","39.283037","-77.177908",,"POINT (-77.177908 39.283037)"
"CODE MODIFICATION","691699","ALTER","2014-10-16T03:10:35.000","2014-11-10T01:11:38.000","<P>IRC 2012&nbsp;&nbsp; R-311.7.1, R-311.7.5.2.1</P>",,"2104",,"ROSS","RD",,"SILVER SPRING","MD","20910","38.997729","-77.044947",,"POINT (-77.044947 38.997729)"
"CODE MODIFICATION","691933","ALTER","2014-10-20T12:10:48.000","2014-11-10T01:11:02.000",,,"9300",,"CORPORATE","BLVD",,"ROCKVILLE","MD","20850","39.107112","-77.192099",,"POINT (-77.192099 39.107112)"
