OBJECTID,CATEGORY,NAME,ADDRESS,CITY,ZIPCODE,PHONE,URL,DATA,POINT_X,POINT_Y,SHAPE
121,PRIVATE SCHOOL,Silver Spring Presbyterian Church Childrens Ctr,580 University Blv E,Silver Spring,20901,301-439-2942,http://www.sspcchildrenscenter.com/,N-P,1313812.180773129919544,487079.482804830011446,"(39.00411466000003, -76.99479831999997)"
122,PRIVATE SCHOOL,Spencerville Adventist Academy,2502 Spencerville Rd,Silver Spring,20868,301-421-9101,http://www.spencervilleacademy.org/,P-12,1318756.499966379953548,528242.687479209969752,"(39.11660789600006, -76.95802039599994)"
123,PRIVATE SCHOOL,St Andrews Episcopal School Postoak Road,8804 Postoak Rd,Potomac,20854,301-983-5200,http://www.saes.org,3-12,1262225.500004220055416,502435.718793620006181,"(39.04666687500003, -77.17634493399999)"
124,PRIVATE SCHOOL,St Bartholomew School,6900 River Rd,Bethesda,20817,301-229-8654,http://www.stbartholomew.org/school/,P-8,1272374.500012130010873,479783.343742720026057,"(38.983997259000034, -77.14057525699997)"
125,PRIVATE SCHOOL,St Elizabeth School,917 Montrose Rd,Rockville,20852,301-881-1824,http://www.stelizabethschoolmd.org/,P-8,1273708.500034820055589,505642.531218879972585,"(39.055004008000026, -77.13601787199997)"
126,PRIVATE SCHOOL,St Andrews Episcopal School Potomac Village,10033 River Rd,Potomac,20854,301-983-5200,http://www.saes.org,P-2,1253551.375037109944969,492027.312476729974151,"(39.017517104000035, -77.20689140099995)"
127,PRIVATE SCHOOL,St John The Baptist School,12319 New Hampshire Ave,Silver Spring,20904,301-622-3076,http://www.sjbsilverspring.org/school/,K-8,1313491.750026650028303,506853.375034380005673,"(39.05840752100005, -76.99592278799997)"
128,PRIVATE SCHOOL,Don Bosco Cristo Rey High School,1010 Larch Ave,Takoma Park,20912,301-891-4750,http://www.donboscocristorey.org/,9-12,,,"(38.97721091900007, -76.99053019099995)"
129,PRIVATE SCHOOL,CHI Centers - Hillandale Center,10501 New Hampshire Ave,Silver Spring,20903,301-445-3350,http://www.chicenters.org/,Adult Special,,,"(39.027769757000044, -76.98088100599995)"
130,PRIVATE SCHOOL,Echelon Academy,900 Olney Sandy Spring Rd,Sandy Spring,20860,301-570-0999,http://echelonacademy.com/,K-12,,,"(39.14936418000008, -77.02681536299997)"
131,PRIVATE SCHOOL,Feynman School,7730 Bradley Blvd,Bethesda,20817,301-365-1212,http://www.feynmanschool.org/,P-4,1227270.374961599940434,526293.187460849992931,"(39.01168768900004, -77.15859121499994)"
132,PRIVATE SCHOOL,School for Tomorrow,13313 Old Columbia Pik,Burtonsville,20904,301-460-4747,http://www.schoolfortomorrow.net/,4-12,1286678.12503762007691,519026.343711389985401,"(39.07495584600008, -76.95767430199999)"
133,PRIVATE SCHOOL,St John The Evangelist School,10201 Woodland Dr,Silver Spring,20902,301-681-7656,http://sjte.org/,P-8,1300021.499991169897839,493889.812497680017259,"(39.02280582100008, -77.04333822899997)"
134,PRIVATE SCHOOL,St Johns Christian Preschool,4629 Aspen Hill Rd,Rockville,20853,301-946-4977,http://sjkidspreschool.org/,Preschool,1285577.875042909989133,513255.593727589992341,"(39.07594798200006, -77.09424812699996)"
135,PRIVATE SCHOOL,St Luke Christian Day School,9100 Colesville Rd,Silver Spring,20910,301-588-3866,http://saintlukekids.org/,N-P,1305566.124963149894029,487450.250045439985115,"(39.00513036500007, -77.02381600899997)"
136,PRIVATE SCHOOL,Village Montessori School,20301 Fulks Farm Rd,Montgomery Village,20886,301-977-5766,http://vms-md.com/,N-K,1262500.125025339890271,553388.000031659961678,"(39.186042378000025, -77.17581137399998)"
137,PRIVATE SCHOOL,Washington Hebrew Cong Early Childhood Ctr,11810 Falls Rd,Potomac,20854,301-279-7505,http://www.whcecc.org/,N-K,1258325.124964569928125,503986.562488330004271,"(39.05038181000003, -77.19017743899997)"
138,PRIVATE SCHOOL,Wesley Nursery School,8300 Old Georgetown Rd,Bethesda,20814,301-654-5285,http://www.wesleynurseryschool.org/,N-P,1281451.47502904990688,483207.54350233997684,"(38.993433122000056, -77.10865733299994)"
139,PRIVATE SCHOOL,Westmoreland Childrens Ctr Circle Campus,1 Westmoreland Cir,Bethesda,20816,301-320-2020,http://www.westmorelandchildrenscenter.com/,N-P,1283416.625043200096115,467177.656216609990224,"(38.94942584300003, -77.10168031399996)"
140,PRIVATE SCHOOL,Westmoreland Childrens Ctr Pilgrim Campus,5500 Massachusetts Ave,Bethesda,20816,301-229-8766,http://www.westmorelandchildrenscenter.com/,N-P,1280847.875021199928597,470431.624968449992593,"(38.958352138000066, -77.11072651999996)"
141,PRIVATE SCHOOL,Westmoreland Childrens Ctr Westbrook Campus,5112 Allan Ter,Bethesda,20816,301-229-7055,http://www.westmorelandchildrenscenter.com/,N-P,1283089.000003230059519,470478.031293430016376,"(38.958486755000024, -77.10284539399998)"
142,PRIVATE SCHOOL,Winchester School,3223 Bel Pre Rd,Silver Spring,20906,301-598-2266,http://www.thewinchesterschool.org/,P-2,1293982.750000290106982,519118.59371992998058,"(39.09206580100005, -77.06465667899994)"
143,PRIVATE SCHOOL,Woods Academy,6801 Greentree Rd,Bethesda,20817,301-365-3080,http://www.woodsacademy.org/,P-12,1273049.875041220104322,488744.374983610003255,"(39.00860438800004, -77.13824706899999)"
144,PRIVATE SCHOOL,Yeshiva Of Greater Washington Boys Campus,1216 Arcola Ave,Silver Spring,20902,301-649-7077,http://www.yeshiva.edu/BOYSDIVISION/tabid/54/Default.aspx,7-12,1303665.374954619910568,501028.156255249981768,"(39.04240948200004, -77.03052069899996)"
145,PRIVATE SCHOOL,YISE Nursery School,813 University Blv W,Silver Spring,20901,301-593-7365,http://nursery.yise.org/,N-P,1306026.750004539964721,497236.062484750000294,"(39.03202141600008, -77.02225972199994)"
146,PRIVATE SCHOOL,Bullis School,10601 Falls Rd,Potomac,20854,301-299-8500,http://www.bullis.org/,2-12,1255401.750032369978726,495983.031220070028212,"(39.02838957700004, -77.20040940299998)"
147,PRIVATE SCHOOL,Early Childhood School at Bnai Shalom of Olney,18401 Burtfield Dr,Olney,20832,301-570-0699,http://www.ecsolney.org/,P-K,1291483.823611699976027,543337.687966660014354,"(39.158557055000074, -77.07352984599999)"
148,PRIVATE SCHOOL,Holy Cross School,4900 Strathmore Ave,Garrett Park,20896,301-949-1699,http://www.hcross.org/,P-8,1284701.249961229972541,497990.000040119979531,"(39.03403123700008, -77.09727872599996)"
149,PRIVATE SCHOOL,Outdoor Nursery School,8922 Spring Valley Rd,Chevy Chase,20815,301-656-8871,http://www.outdoornurseryschool.org/,Nursery,1289353.375004869885743,487162.218769280007109,"(39.00431399400003, -77.08086755199997)"
150,PRIVATE SCHOOL,NIST Child Care Center,601 Quince Orchard Rd,Gaithersburg,20899,301-975-2152,http://www.nist.gov/ccc/,Nursery,1248708.641698670107871,533285.375803919974715,"(39.13080533400006, -77.22457733599998)"
151,PRIVATE SCHOOL,TLC Katherine Thomas School,9975 Medical Center Dr,Rockville,20850,301-738-9691,http://ttlc.org/katherine_thomas_school/,P-12 Special,1254744.000040630111471,521893.781258769973647,"(39.09952756600006, -77.20292751999995)"
152,PRIVATE SCHOOL,Pleasant Plains Preschool,9700 New Church St,Damascus,20872,301-253-9798,http://www.damascusumc.org/#christform/Pleasant_Plains_Preschool.php,Preschool,1255613.914936060085893,589723.715322869946249,"(39.28576440300003, -77.20038689899997)"
153,PRIVATE SCHOOL,Potomac Valley Assembly Academy,22901 Ridge Rd,Germantown,20876,301-253-1022,http://academy.pvachurch.com/,Preschool,1245748.375046540051699,570775.374955300008878,"(39.23367685300008, -77.23506843999996)"
154,PRIVATE SCHOOL,Mater Amoris Montessori School,18501 Mink Hollow Rd,Ashton,20861,301-774-7468,http://www.materamoris.com/,N-6,1312741.006475809961557,543924.030832470045425,"(39.16018996400004, -76.99856457299995)"
155,PRIVATE SCHOOL,Julia Brown Montessori School,3400 Queen Mary Dr,Olney,20832,301-774-5700,http://juliabrownmontessorischools.com/,N-3,1293171.249963149894029,539519.56254038005136,"(39.14807758500007, -77.06756903099995)"
156,PRIVATE SCHOOL,Ivymount School,11614 Seven Locks Rd,Rockville,20854,301-469-0223,http://www.ivymount.org/,P-Adult Special,1266226.499976669903845,502466.187538079975639,"(39.04624925600007, -77.16234544899999)"
157,PRIVATE SCHOOL,Fourth Presbyterian School,10701 S Glen Rd,Potomac,20854,301-765-8133,http://www.fourthschool.org/,P-8,1252654.125005210051313,498564.781269619998056,"(39.035461260000034, -77.21010230999997)"
158,PRIVATE SCHOOL,St Francis International School,1500 St Camillus Dr,Silver Spring,20903,301-434-2344,http://www.saintfrancisinternational.org/,P-8,1317149.875020310049877,489320.156215230002999,"(39.01026575600008, -76.98305171899995)"
159,PRIVATE SCHOOL,St Bernadette School,80 University Blv E,Silver Spring,20901,301-593-5611,http://saintbernadetteschool.org/,K-8,1310006.750025969929993,492767.062455279985443,"(39.019730838000044, -77.00819118499999)"
160,PRIVATE SCHOOL,Sligo Adventist School,8300 Carroll Ave,Takoma Park,20912,301-434-1417,http://sligoadventistschool.org/,K-8,1314063.125022300053388,482970.781220410019159,"(38.99283335000007, -76.99391622599995)"
161,PRIVATE SCHOOL,Washington McLaughlin Christian School,6501 Poplar Ave,Takoma Park,20912,301-270-2760,http://www.privateschoolreview.com/school_ov/school_id/12840,P-6,1312455.124979810090736,475265.375023079977836,"(38.97167669300006, -76.99957390599997)"
162,PRIVATE SCHOOL,Spring Bilingual Montessori Academy,3514 Plyers Mill Rd,Kensington,20895,301-962-7262,http://www.spring-bilingual.org/,N-P,1291827.334904490038753,496410.672459309978876,"(39.02971307000007, -77.07218755699995)"
163,PRIVATE SCHOOL,Cedar Lane Nursery School,9601 Cedar La,Bethesda,20814,301-564-1680,http://clns.org/,Nursery,1286950.999961540102959,490370.687518169987015,"(39.01311731800007, -77.08933242499995)"
164,PRIVATE SCHOOL,Grace Episcopal Day School,9411 Connecticut Ave,Kensington,20895,301-949-5860,http://www.geds.org/,P-5,1289605.749978830106556,489348.406275100016501,"(39.01031720900005, -77.07998619799997)"
165,PRIVATE SCHOOL,Stone Ridge School of The Sacred Heart,9101 Rockville Pik,Bethesda,20814,301-657-4322,http://www.stoneridge.org/,P-12,1285163.750006590038538,487684.312527340021916,"(39.00579666500005, -77.09539596399998)"
166,PRIVATE SCHOOL,St Jane de Chantal School,9525 Old Georgetown Rd,Bethesda,20814,301-530-1221,http://www.dechantal.org/,K-8,1279416.49997910996899,490134.156257660011761,"(39.012444628000026, -77.11584812999996)"
167,PRIVATE SCHOOL,Our Lady of Lourdes Catholic School,7500 Pearl St,Bethesda,20814,301-654-5376,http://www.bethesda-lourdes.org/,P-8,1286311.244585359934717,480491.114689400012139,"(38.98598924300006, -77.09154909699998)"
168,PRIVATE SCHOOL,Sidwell Friends Lower School,5100 Edgemoor La,Bethesda,20814,202-537-6900,http://www.sidwell.edu/lower_school/index.asp,P-4,1283692.749974010046571,479839.781222109973896,"(38.98367135700005, -77.10051233499996)"
169,PRIVATE SCHOOL,Bethesda Chevy Chase Nursery School,4700 Norwood Dr,Chevy Chase,20815,301-986-0677,http://www.bccnurseryschool.org/,Nursery,1285685.374990290030837,476621.124998370010871,"(38.975345170000026, -77.09406543899996)"
170,PRIVATE SCHOOL,Washington Episcopal School,5600 Little Falls Pkw,Bethesda,20816,301-652-7878,http://www.w-e-s.org/,N-8,1283429.374976729974151,473203.531273700005841,"(38.96597126100005, -77.10165907799995)"
171,PRIVATE SCHOOL,Little Flower School,5601 Massachusetts Ave,Bethesda,20816,301-320-3273,http://littleflowerschool.org/,P-8,1280406.692616390064359,471112.412032200023532,"(38.960219909000045, -77.11228095999996)"
172,PRIVATE SCHOOL,Washington Waldorf School,4800 Sangamore Rd,Bethesda,20816,301-229-6107,http://www.washingtonwaldorf.org/,1-12,1277661.62499928008765,468261.812497330014594,"(38.95238328600004, -77.12192133299999)"
173,PRIVATE SCHOOL,Landon School,6101 Wilson La,Bethesda,20817,301-320-3200,http://www.landon.net/,3-12,1276186.749958480009809,482314.875005949987099,"(38.99096344700007, -77.12717639799996)"
174,PRIVATE SCHOOL,Bannockburn Nursery School,6314 Bannockburn Dr,Bethesda,20817,301-320-4252,http://www.bns-web.com/,Nursery,1272069.500020120060071,476047.968772320018616,"(38.973739712000054, -77.14162784099994)"
175,PRIVATE SCHOOL,Suburban Nursery School,7210 Hidden Creek Rd,Bethesda,20817,301-229-1465,http://www.suburbannurseryschool.org/,Nursery,1269652.37503902008757,478681.999972329998855,"(38.98096139100005, -77.15014515299998)"
176,PRIVATE SCHOOL,Our Lady of Mercy School,9222 Kentsdale Dr,Potomac,20854,301-365-4477,http://www.schoololom.org/pages/OLOM,K-8,1262917.374974800040945,488990.187490409996826,"(39.00923174800005, -77.17390653099994)"
177,PRIVATE SCHOOL,Mater Dei School,9600 Seven Locks Rd,Bethesda,20817,301-365-2700,http://www.materdeischool.net/,1-8,1266427.750029260059819,490926.437480700027663,"(39.014565797000046, -77.16156493299997)"
178,PRIVATE SCHOOL,St Johns Episcopal School,3427 Olney Laytonsville Rd,Olney,20832,301-774-6804,http://www.stjes.com/,P-8,1292886.500014059944078,542056.625041960040107,"(39.155042768000044, -77.06857979799997)"
179,PRIVATE SCHOOL,Machane Temple Beth Ami,14330 Travilah Rd,Rockville,20850,301-340-6818,http://www.bethami.org/EDUCATION/RELIGIOUS/,N-12,1252655.768426789902151,520324.402277940011118,"(39.09520565100007, -77.21027297499995)"
180,PRIVATE SCHOOL,Ridge School,14901 Broschart Rd,Rockville,20850,301-251-4500,http://www.adventistbehavioralhealth.com/ABH/locations/profile/?id=1138,6-12 Special,1255698.125006099930033,522062.281241939985193,"(39.099995980000074, -77.19956681799994)"
181,PRIVATE SCHOOL,Academy At Stone Mill,14327 Stonebridge View Dr,Gaithersburg,20878,301-762-8206,http://www.academychild.com/,N-P,1251422.000011469935998,518735.812523420026992,"(39.09083607800005, -77.21460691699997)"
182,PRIVATE SCHOOL,Academy At Cold Spring,9201 Falls Chapel Way,Potomac,20854,301-424-4318,http://www.academychild.com/,N-P,1258836.250019500032067,507209.000040200015064,"(39.05923244300004, -77.18840107499994)"
183,PRIVATE SCHOOL,Silver Spring Day School,33 University Blv E,Silver Spring,20901,301-593-6581,http://ssds-coop.org/,N-P,1306095.541754689998925,497107.917579629982356,"(39.019533866000074, -77.01223821899998)"
184,PRIVATE SCHOOL,Garrett Park Coop Nursery School,4812 Oxford St,Garrett Park,20896,301-933-5254,http://www.garrettparknurseryschool.org/,Nursery,1284974.999980499967933,497735.812515570025425,"(39.033209689000046, -77.09615876399994)"
185,PRIVATE SCHOOL,Takoma Academy,8120 Carroll Ave,Takoma Park,20912,301-434-4700,http://www.ta.edu/,9-12,1313762.625039830105379,482538.000011409982108,"(38.991645110000036, -76.99497358199994)"
186,PRIVATE SCHOOL,Brookmont Childrens Program,4000 Virginia Pl,Bethesda,20816,301-320-6780,http://brookmontkids.org/,Preschool,1277614.74999341997318,465582.03129384998465,"(38.94502516800003, -77.12207356199997)"
187,PRIVATE SCHOOL,Spring Valley Montessori School,5144 Massachusetts Ave,Bethesda,20816,202-316-2200,http://springvalleymontessoriacademy.org/,N-K,1283171.499991110060364,467658.593754309986252,"(38.95074561300004, -77.10254413099995)"
188,PRIVATE SCHOOL,Messiah Lutheran Preschool,13901 Clopper Rd,Germantown,20874,301-972-5428,www.messiahlutherangermantown.org/preschool/. ,Preschool,1230323.749982360051945,546290.687494189944118,"(39.166331128000024, -77.28924807299995)"
189,PRIVATE SCHOOL,Casa De Montessori,14015 New Hampshire Ave,Silver Spring,20904,301-384-8404,http://www.casademontessori.com/,P-K,1312735.000012069940567,516927.656204039987642,"(39.086068099000045, -76.99858722799996)"
190,PRIVATE SCHOOL,Redwood Montessori Academy,1605 Veirs Mill Rd,Rockville,20851,301-762-2524,http://www.redwoodmontessorimd.com/,N-5,1277452.75002402998507,513464.625023300002795,"(39.07649537900005, -77.12286975999996)"
191,PRIVATE SCHOOL,Manor Montessori School Bethesda,5450 Massachusetts Ave,Bethesda,20816,301-229-7400,http://www.manormontessori.com/,N-3,1281165.375039709964767,470210.468740530021023,"(38.95774595600005, -77.10960904099994)"
192,PRIVATE SCHOOL,Jamon Montessori Day School,52 Randolph Rd,Silver Spring,20904,301-384-3131,http://www.jamonmontessori.com/,N-1,1310329.721073280088603,512338.528489139978774,"(39.07346774800004, -77.00705975099999)"
193,PRIVATE SCHOOL,Norbeck Montessori,4500 Muncaster Mill Rd,Rockville,20853,301-924-4233,http://www.norbeck.com/,N-K,1286793.75000221002847,526552.249995730002411,"(39.11245919500004, -77.09001140699996)"
194,PRIVATE SCHOOL,Peppertree Childrens Center,12900 Middlebrook Rd,Germantown,20874,301-540-1170,http://peppertreechildrenscenter.com/,N-P,1236236.999987710034475,550977.687518249964342,"(39.179249232000075, -77.26844092199997)"
195,PRIVATE SCHOOL,Avalon School,200 W Diamond Ave,Gaithersburg,20877,301-963-8022,http://www.avalonschools.org/,K-12,1279824.194654010003433,477925.337373780028429,"(39.14117003100006, -77.20648901899995)"
196,PRIVATE SCHOOL,Crossway Community Montessori School,3015 Upton Dr,Kensington,20895,301-929-2505,http://www.crossway-community.org/,N-P,1294906.374994599958882,500440.343771510000806,"(39.04078343700007, -77.06135824999996)"
197,PRIVATE SCHOOL,Georgetown Hill Darnestown Campus,15120 Turkey Foot Rd,Gaithersburg,20878,301-527-1761,http://www.georgetownhill.com/,N-P,1231185.875033309916034,523290.968775140005164,"(39.10319052400007, -77.28595329799998)"
198,PRIVATE SCHOOL,Lycee Rochambeau Bradley Campus,7108 Bradley Blv,Bethesda,20817,301-767-1683,http://www.rochambeau.org/,N-K,1270681.624976729974151,487488.031258650007658,"(39.005144710000025, -77.14657420799995)"
199,PRIVATE SCHOOL,4 Corners Community Nursery,801 University Blv W,Silver Spring,20901,301-681-9520,http://www.4ccn.org/,Nursery,1306142.499969399999827,497164.468746619997546,"(39.03180298900003, -77.02179591499998)"
200,PRIVATE SCHOOL,KinderCare on Sioux Lane,18000 Sioux La,Gaithersburg,20878,301-869-1352,http://www.kindercare.com/our-centers/center-details/301407/,N-K,1245866.250015900004655,532888.812510140007362,"(39.12965738100007, -77.23430900499994)"
201,PRIVATE SCHOOL,St Marys School,600 Veirs Mill Rd,Rockville,20852,301-762-4179,http://www.stmaryschoolrockville.org/,P-8,1271493.75001520011574,515319.812481999979354,"(39.081565169000044, -77.14387070899994)"
202,PRIVATE SCHOOL,Hampshire View Christian School,360 Ednor Rd,Silver Spring,20905,301-570-8457,http://hvbcsite.org/hampshire-view-christian-school/,K-12,1309166.001796700060368,533764.040431039989926,"(39.132103509000046, -77.01108249699996)"
203,PRIVATE SCHOOL,Georgetown Hill USNRC Campus,11545 Rockville Pik,Rockville,20852,301-415-0777,http://www.georgetownhill.com/,N-P,1280686.643191050039604,502375.862645810004324,"(39.04606078900008, -77.11143064699996)"
204,PRIVATE SCHOOL,Faith Arts Academy,13618 Layhill Rd,Silver Spring,20906,301-438-2012,,P-5,1298775.374967749929056,514836.281258929986507,"(39.08031618500007, -77.04776299199995)"
205,PRIVATE SCHOOL,Aspen Hill Cooperative Nursery School,1001 Twinbrook Pkw,Rockville,20851,301-424-7370,http://ahcns.org/,Nursery,1278922.374960209941491,516507.093794309999794,"(39.08485424700007, -77.11770680399997)"
206,PRIVATE SCHOOL,St Andrew The Apostle School,11602 Kemp Mill Rd,Silver Spring,20902,301-649-3555,https://standrewapostle.org/School-WP/,N-8,1303456.124978570034727,502739.250009150011465,"(39.047719709000035, -77.03120195699995)"
207,PRIVATE SCHOOL,St Jude Regional Catholic School,4820 Walbridge St,Rockville,20853,301-946-7888,http://www.stjuderockville.org/pages/StJudeRegionalCatholicSchool,P-8,1285098.874962579924613,509591.062493729987182,"(39.065885070000036, -77.09592183499996)"
208,PRIVATE SCHOOL,St Raphael School,1513 Dunster Rd,Rockville,20854,301-762-2143,http://www.straphaelschoolmd.org/pages/StRaphaels_School,K-7,1263116.822948019951582,508171.659803120011929,"(39.06189886400006, -77.17333280799994)"
209,PRIVATE SCHOOL,Rockville Community Nursery School,100 Welsh Park Dr,Rockville,20850,301-340-7584,http://www.rcnscoop.org/,Nursery,1265971.759066500002518,518515.381521429982968,"(39.090313553000044, -77.16334350999995)"
210,PRIVATE SCHOOL,Takoma Park Cooperative Nursery School,8204 Flower Ave,Takoma Park,20912,301-585-7272,http://takomacooperativeschool.org/,Nursery,1311681.000021890038624,482464.343722159974277,"(38.99144295800005, -77.00229739999997)"
211,PRIVATE SCHOOL,Community School of MD Brookeville,21515 Zion Rd,Brookeville,20833,240-912-2220,http://csaac.org/community-school-of-maryland/,K-Adult Special,1286717.969736879924312,562348.95629107998684,"(39.210742237000034, -77.09040341599996)"
212,PRIVATE SCHOOL,Lourie Center School ,12301 Academy Way,Rockville,20852,301-984-4444,http://www.louriecenter.org/LC/programs/school/,N-5 Special,1281877.374959439970553,506815.749954639992211,"(39.058255158000065, -77.10725643799998)"
213,PRIVATE SCHOOL,Pathways School Springville Re-Entry,2601 University Blv W,Wheaton,20902,301-942-1115,http://www.pathwayschools.org/programs/pathways-school-springville-re-entry.php,9-12 Special,1297171.500027500092983,500619.781231119995937,"(39.04128002200008, -77.05338368399998)"
214,PRIVATE SCHOOL,Church of The Redeemer Christian School,19425 Woodfield Rd,Gaithersburg,20879,240-238-1500,http://school.church-redeemer.org/,P-8,1269876.000045540044084,549642.875040589948185,"(39.17579595800004, -77.14976802799998)"
215,PRIVATE SCHOOL,Concord St Andrews Cooperative Nursery School,5910 Goldsboro Rd,Bethesda,20817,301-229-5225,http://www.csacns.org/,Nursery,1278128.624960690038279,475758.500039860024117,"(38.972968783000056, -77.12031392699998)"
216,PRIVATE SCHOOL,KinderCare at Olney,3805 Gelding La,Olney,20832,301-774-0001,http://www.kindercare.com/our-centers/center-details/301082/,N-K,1290958.043514489894733,543079.725658489973284,"(39.15784761700007, -77.07538330099999)"
217,PRIVATE SCHOOL,KinderCare at Town Center,19780 Crystal Rock Dr,Germantown,20874,301-515-2700,http://www.kindercare.com/our-centers/center-details/301596/,N-K,1237875.336014470085502,551170.492620249977335,"(39.179791677000026, -77.26266349099996)"
218,PRIVATE SCHOOL,Har Tzeon Agudath Achim Early Childhood Ctr,1910 University Blv W,Silver Spring,20902,301-649-2348,http://www.htaa.org/,Preschool,1299857.250017009908333,499971.843713429989293,"(39.039888432000055, -77.04390923799997)"
219,PRIVATE SCHOOL,New Jewish School,2200 Baltimore Rd,Rockville,20851,240-399-6100,http://www.newjewishschool.org/,K-6,1300004.24995460989885,499841.812491679971572,"(39.08796503000008, -77.11663831099997)"
220,PRIVATE SCHOOL,Sulam at Torah School of GW,2010 Linden La,Silver Spring,20910,301-962-9400,http://www.sulam.org/,K-6,1299700.449852949939668,488524.887139939994086,"(39.00807496900006, -77.04445908299994)"
221,PRIVATE SCHOOL,New Day Preschool,112 W Montgomery Ave,Rockville,20850,301-340-3373,http://www.rockvilleunitedmethodistchurch.com/newdaypreschool.html,Preschool,1268242.750043029896915,516196.156242970027961,"(39.083956672000056, -77.15532846099995)"
222,PRIVATE SCHOOL,Silver Spring Learning Center,1401 Arcola Ave,Silver Spring,20902,301-649-1373,http://www.silverspringlearningcenter.org/,N-P,1303678.999983499990776,501975.031205350009259,"(39.045009305000065, -77.03047384099995)"
223,PRIVATE SCHOOL,Evergreen Montessori School,10700 Georgia Ave,Wheaton,20902,301-942-5979,http://www.evergreenschool.com/,N-3,1298650.374983289977536,496607.500008129980415,"(39.03026584600008, -77.04816944499998)"
224,PRIVATE SCHOOL,Nora School,955 Sligo Ave,Silver Spring,20910,301-495-6672,http://www.nora-school.org/,9-12,1305157.125031189993024,482142.031240199983586,"(38.990555279000034, -77.02525010799997)"
225,PRIVATE SCHOOL,KidStop Child Development Center,15910 Somerville Dr,Rockville,20855,301-548-8899,http://www.kindercare.com/our-centers/rockville/md/073287/,N-K,1265131.1174193599727,528342.860840379958972,"(39.11729202200007, -77.16636835599996)"
226,PRIVATE SCHOOL,Ark Childrens Center,3425 Emory Church Rd,Olney,20832,301-774-5369,http://www.oeumc.org/ark,Preschool,1292754.875015550060198,532781.812470330041833,"(39.12957748500003, -77.06901923199996)"
227,PRIVATE SCHOOL,Alef Bet Montessori,5701 Grosvenor La,Bethesda,20814,301-556-5010,http://www.alefbetmontessori.org/,N-6,1277919.528032829985023,501769.663903950015083,"(39.02324650600008, -77.11408927399998)"
228,PRIVATE SCHOOL,Yang Academy,111 Central Ave,Gaithersburg,20877,301-208-8821,http://www.yangacademy.com/,K-12,1259658.508774290094152,532691.474676009966061,"(39.13246047800004, -77.18543915499998)"
229,PRIVATE SCHOOL,White Flint Childrens House,11810 Parklawn Dr,Rockville,20852,301-230-9720,http://www.wfchm.com/,N-K,1283130.210917060030624,503481.526638530020136,"(39.04910445100006, -77.10283120899999)"
230,PRIVATE SCHOOL,Charles E Smith Jewish Day School Lower,1901 E Jefferson St,Rockville,20852,301-881-1400,http://www.cesjds.org/,7-12,1276313.95768884010613,505315.948907379992306,"(39.054117622000035, -77.12684128599994)"
231,PRIVATE SCHOOL,Goddard School Rockville,900 Gaither Rd,Rockville,20850,301-330-2300,http://www.goddardschool.com/,N-K,1262316.416894749971107,526603.210275770048611,"(39.11250109200006, -77.17627701399994)"
232,PRIVATE SCHOOL,Family Academy of Bethesda,4324 Montgomery Ave,Bethesda,20814,301-656-5437,http://familyacademyofbethesda.com/,N-K,1287419.957668310031295,479972.261495430022478,"(38.984567611000045, -77.08764684799996)"
233,PRIVATE SCHOOL,Primary Montessori Day School,14138 Travilah Rd,Rockville,20850,301-309-9532 ,http://www.primarymontessori.com/,N-3,1250168.20200993004255,517289.664450759999454,"(39.086857303000045, -77.21901209499998)"
234,PRIVATE SCHOOL,Yeshiva of Greater Washington Girls Campus,2010 Linden La,Silver Spring,20910,301-962-5111,http://www.yeshiva.edu/GIRLSDIVISION/tabid/55/Default.aspx,7-12,1299572.397599489893764,488717.112023809982929,"(39.00860258800003, -77.04491004999994)"
235,PRIVATE SCHOOL,Boyds Country Day School,12417 Deoudes Rd,Boyds,20841,301-972-5982,,P-K,1239271.186486130114645,563512.429774319985881,"(39.21368812900005, -77.25786243799996)"
236,PRIVATE SCHOOL,Childrens Towne Academy,19616 Fisher Ave,Poolesville,20837,301-349-5500,http://childrentowneacademy.wikidot.com/,N-P,1195846.458693739958107,537957.018746069981717,"(39.14308744700003, -77.41071498799994)"
237,PRIVATE SCHOOL,Washington Christian Academy,16227 Batchellors Forest Rd,Olney,20832,240-390-0429,http://www.washingtonchristian.org,K-12,1293240.143807749962434,529312.606444790028036,"(39.12103418500004, -77.06909610899999)"
238,PRIVATE SCHOOL,Our Lady of Good Counsel High School,17301 Old Vic Blv,Olney,20832,240-283-3200,http://www.olgchs.org/,9-12,1299648.739197350107133,537633.362768369959667,"(39.14190912300006, -77.04489582399998)"
239,PRIVATE SCHOOL,St Patrick School,4101 Norbeck Rd,Rockville,20853,301-929-9672,http://www.stpatrickadw.org/,P-8,1288933.903192070079967,525432.971164879971184,"(39.10939162000005, -77.08246530799994)"
240,PRIVATE SCHOOL,Good Shepherd Episcopal Preschool,818 University Blv W,Silver Spring,20901,301-593-2308,http://www.gsecmd.org/article/6/good-shepherd-episcopal-preschool,Preschool,1305584.782725210068747,497172.39284718001727,"(39.031824363000055, -77.02375925799998)"
241,PRIVATE SCHOOL,Marcia D Smith School,9075 Comprint Ct,Gaithersburg,20877,301-926-2300,http://css-md.org/smithschool.htm,5-Adult Special,1259292.326995899900794,529437.873445529956371,"(39.120267488000025, -77.18695525099997)"
