"session","primary_category","secondary_category","activityname","description","activitynumber","ages","location","address","city","state","zip","activity_facility","start_date","end_date","start_time","end_time","sessions","day_of_week","fee","status","locations"
"Winter 2020/2021","Health/Wellness","Yoga","Chair Yoga","Everyone can enjoy the benefits of yoga, regardless of age or physical limitations. Chair Yoga is a gentler kind of yoga that offers all the benefits associated with Hatha Yoga: stretching and lengthening, strengthening, and balance, along with breathing exercises that help alleviate stress. The chair can be used not only for seated poses, but also as a prop for balancing and strengthening poses. The instructor will reach out to each student after the first class to learn more about a student's specific needs, in order to maximize the benefits of yoga for each person. Beginner and continuing levels.","96849","50 and up","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/11/2021","3/15/2021","1/0/1900 10:00","1/0/1900 11:00","8","M","80","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Aquatics","Swim Team","RMSC College Swimmer - USA Swimming  Registration Fee","This fee covers the cost of USA Swimming registration.  It will be valid until December 31, 2021 and is non-refundable.  Fee must be paid in order to swim and register for the RMSC College Swimmer Practices.    Swimmers must provide a negative Covid test result which was administered in Maryland after returning home from college, permanently, for the semester. Swimmers must provide proof of completion for USA Swimming's Athlete Protection Training (APT), part of the Safe Sport Program, before swimming can begin.  The completion certificate must show the swimmers name and completion date.  The completion date can not expire before January 31, 2021.Swimmers must review and sign USA Swimming's Minor Athlete Abuse Protection Policy (MAAPP) attached to the online course registration.","105060","At least 17 but less than 23","Location unspecified","Location unspecified","Location unspecified","Location unspecified","Location unspecified","Location unspecified","11/30/2020","1/31/2021",,"1/0/1900 1:00","18","S-M","100","Open","Location unspecified
Location unspecified, Location unspecified Location unspecified"
"Winter 2020/2021","Events","Specialty Programs","It's a Hot Cocoa Social","It may be cold outside, but we'll be warm inside with hot cocoa and cookies. Join Gayathri and Sheila to share an hour of  wonderful winter memories.","101159","55 and up","Rec Virtual Room 7 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/15/2021","1/15/2021","1/0/1900 15:00","1/0/1900 16:00","1","F","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Therapeutic Recreation","Therapeutic Recreation Programs","Kaleidoscope Art Virtual","For individuals with disabilities and their families. Create fun theme week projects at home and then join us on Zoom to socialize and show your work with others! Pick up art kits on Saturday January 9, 2021, 11:00 am-1:00 pm at Holiday Park SC.  Winter Fun kit includes materials to complete projects per registrant.  Register now to reserve your kit.","101053","At least 5 but less than 70","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/16/2021","2/6/2021","1/0/1900 13:00","1/0/1900 13:50","4","Sa","20","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Educational","Specialty Programs","Seguridad Contra Incendios para las Fiestas","Un presentacien para Oscar Mendez, Community Risk Reducation Program Manager, con el Montgomery County Fire and Rescue Service, de centrado en multiples areas de prevencion de incendios durante las fiestas. Estas areas incluyen: seguridad de alarmas de humo, plan de escape en caso de inciendo, seguridad al cocinar, y seguridad electrica.","101094","55 and up","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/8/2020","12/8/2020","1/0/1900 11:00","1/0/1900 12:00","1","T","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","STEAM","Specialty Programs","Debate Club","Students learn the art of persuasion and help select debate topics they find interesting. Students work in rotating groups and practice their debating skills in a supportive environment, including developing arguments, issuing rebuttals, providing examples, rebuilding their case and summarizing points of view. Students learn to think on their feet and enhance their public-speaking skills, gaining self-confidence in the process.","100941","At least 8 but less than 13","Rec Virtual Room 7 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/13/2021","2/17/2021","1/0/1900 16:30","1/0/1900 17:30","6","W","89","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Sports","Multi-Sports","Coach Doug Wee Wanna Be Sports","Virtual Zoom Program.  Kids and their parents/guardians will be introduced to agility training, seasonal sports through supervised, non-competitive play sessions. Each child can participate at his or her own pace.","99984","At least 2 but less than 6","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/20/2021","3/10/2021","1/0/1900 9:30","1/0/1900 10:05","8","W","50","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Music","Guitar","Beginner Guitar for Adults","Have you always wanted to learn Guitar but didn?t know where to start? Then this class is for you! This Adult Beginner Guitar Class will get you started by learning chords, strumming, scales, melodies, songs and much more. A Guitar is required for class but rentals are available for those that need them. All other materials will be provided and submitted electronically.    Click here for guitar rental.","100971","16 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/25/2021","3/8/2021","1/0/1900 20:00","1/0/1900 20:50","6","M","89","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Art","Arts","Adventures in Art","Create exciting works of art using several different techniques and media with emphasis on drawing, painting and composition.","100950","At least 5 but less than 11","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/16/2021","2/20/2021","1/0/1900 10:15","1/0/1900 11:15","6","Sa","70","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Educational","Language","Virtual French Intermediate 55+","Taught by Gilles Gouin. Learn and practice your French.    This FREE class is sponsored by HPSI with the collaboration of Montgomery County Recreation. To register for this program please call: 240-777-6896 or email: HolidayParkSeniors@outlook.com.","100962","At least 55 but less than 105","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/13/2021","3/17/2021","1/0/1900 11:30","1/0/1900 12:30","10","W","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Educational",,"ElderSAFE workshop 55+ (English)","This ElderSAFE workshop will discuss different scams, frauds, and cons that are used when targeting individuals 55+ or better. This 1 hour workshop will be conducted in English.","97472","55 and up","Rec Virtual Room 7 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/7/2021","1/7/2021","1/0/1900 11:00","1/0/1900 12:00","1","Th","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Dance","Hip Hop","Hippo Hoppo","Virtual Zoom Program. This class is perfect for introducing your little one to hip-hop. Using games and music, the class focuses on rhythm, musicality and basic footwork. We only use age-appropriate music and hip-hop dance moves to create a love for dance. No dance experience is necessary.","100964","At least 3 but less than 6","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","3/3/2021","3/24/2021","1/0/1900 17:00","1/0/1900 17:30","4","W","30","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Martial Arts","Karate/Jujitsu","Karate - Adult Brown Belts","Enhance current martial arts skills and develop new skills with instructors from Tompkins Karate Association.  Class offers instruction based in Tang Soo Do Korean karate.  Accepting brown belts.  Previous experience required. Partner may be requested for some practices during the class.  Partner does not need martial arts experience.","99981","13 and up","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/14/2021","3/18/2021","1/0/1900 19:45","1/0/1900 20:45","10","Th","100","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Fitness","Low Impact Exercise","Virtual Chair- Dancing 55+","Taught By Sharon Katz. Chair Dancing is  designed for adults who need to use a chair for extra support, who are  wheelchair-bound or anyone looking to have fun  and move a bit while sitting. Join us as we go down memory lane as we dance to fun classic songs from our past, big band oldies, international music  like salsa, bossa nova and Klezmer,  and fun new rhythms with exhilarating and easy-to-follow moves.  Chair dancing helps improve our physical and mental health and most of all the quality  of life! The class will provide  safe and slow progressions and teach participants to listen to their body! It?s  great for the mind, body and soul ?most of all IT IS Fun!!!This FREE class is sponsored by HPSI with the collaboration of Montgomery County Recreation. To register for this program please call: 240-777-6896 or email: HolidayParkSeniors@outlook.com.","100965","At least 55 but less than 105","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/14/2021","3/18/2021","1/0/1900 13:00","1/0/1900 13:45","10","Th","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Yoga","Restore and Recharge Yoga","This class introduces students to yogic principles of body alignment and breathing awareness, inspired by a meaningful intention and a joyful attitude. Balancing warmth and discipline, alongside opening and ease, you'll have the opportunity to reset, while also leaving refreshed and ready to move through your week. The sequences will be fluid, alignment-focused and easy to follow for all. Classes in this series are designed to challenge your inner and outer strength, connecting breathe and movement for a nourishing yoga flow. The instructor encourages students to listen to their bodies and progress at their own pace. A yoga mat and a yoga blanket and wear comfortable clothing. Students must practice with bare feet. Beginner and continuing levels.","97278","18 and up","Rec Virtual Room 4 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/11/2021","3/15/2021","1/0/1900 19:00","1/0/1900 20:00","8","M","80","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Music","Guitar","Beginner Ukulele","Join us as we learn ukulele basics and get  strumming!  We will learn to strum along with some of today's greatest pop  hits with joy and flair!  The class will cover beginning chords,  basic strum patterns, and easy songs. We always laugh a LOT in this class. The  lighthearted spirit of the Uke rules! No experience with musical instruments  required just an open mind and a desire to try something new.","100952","10 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/11/2021","3/1/2021","1/0/1900 18:00","1/0/1900 19:00","6","M","60","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Workshops","Safe Sitter","Safe Sitter� prepares participants to be safe when they?re home alone, watching younger siblings, or babysitting. Participants learn life-saving skills such as how to rescue someone who?s choking, and helpful information like what to do if there is severe weather. The lessons are filled with fun activities and role-playing exercises. Participants will also get to use CPR manikins to practice CPR and choking rescue! Material fee is included in price.","102388","At least 10 but less than 14","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","3/9/2021","3/23/2021","1/0/1900 16:00","1/0/1900 18:00","3","T","98","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Fitness","Zumba","Zumba","We take the work out of workout by mixing low-intensity and high-intensity moves for an interval-style, calorie-burning dance fitness party. Get a total workout that combines all elements of fitness, cardio, muscle conditioning, balance and flexibility.","96826","16 and up","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/16/2021","3/20/2021","1/0/1900 10:00","1/0/1900 11:00","10","Sa","75","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Nutrition","Wine and Dine","Dine and Wine Virtual Lunch","Bring your lunch along with wine or beverage of your choice and hop on Zoom to Dine and Wine and socialize.  We will eat, chat and laugh away the hour.","101057","55 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/8/2021","1/29/2021","1/0/1900 11:30","1/0/1900 12:30","4","F","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Martial Arts","Specialty Programs","Self-Defense","Learn the ancient life protection arts of Okinawa. These classes focus on real-life, practical self-defense skills. Participants learn striking, grappling, and the use of pressure-points, which allow a smaller person to defend themselves against a larger attacker. We also emphasize community development and involvement.","101158","14 and up","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/14/2021","3/11/2021","1/0/1900 19:15","1/0/1900 20:15","9","Th","45","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Yoga","Gentle Yoga","This class combines warmups, gentle postures and yogic breathing to improve mobility and reduce stress. You will learn the basic principles of body alignment and breath awareness inspired by a meaningful intention and a joyful attitude. The instructor encourages students to listen to their bodies and progress at their own pace. A yoga mat and blanket and wear comfortable clothing. Students must practice with bare feet.  Beginner and continuing levels.","96843","18 and up","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/13/2021","3/17/2021","1/0/1900 18:15","1/0/1900 19:15","10","W","100","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Therapeutic Recreation","Specialty Programs","A DRAMA Experience: Facial Expressions & Games","*NEW*      This is a beginner class.  We will use facial expressions and   games to learn about yourself and others, using social interactions and   imagination.","100985","At least 6 but less than 12","Rec Virtual Room 8 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","2/3/2021","2/17/2021","1/0/1900 15:00","1/0/1900 15:45","3","W","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Fitness","Zumba","Zumba Gold","Kirsten and Deny will teach low impact Zumba Gold for the 55+ Community.  Zumba is a dance fitness class of International and Latin dance music.","101103","55 and up","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/2/2020","12/30/2020","1/0/1900 11:00","1/0/1900 12:00","5","W","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Martial Arts","Aikido","Aikido","Known as ""the gentle martial art"" aikido is defensive yet powerful discipline that redirects an attacker's energy through evasions, throws, escapes, and pins. By learning the principles and practices of Aikido, one can learn to  manage conflict in one's personal life, be non-aggressive without being a  victim, become empowered by learning to coordinate mind and body, and deal effectively with  stress in one's daily life. This class will also introduce, healing with  ""KI"" energy and meditative breathing.    Due to the COVID-19 pandemic, all Aikido classes are being held and adapted to a virtual format.","99985","11 and up","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/11/2021","3/8/2021","1/0/1900 19:00","1/0/1900 20:30","7","M","70","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Educational","Specialty Programs","Wednesday Evening Book Club 55+","Book of the Month:Make friends both on and off the pages while sitting in your favorite chair in the comfort of your home.This interactive, fun and and enjoyable Book Club will be facilitated by Carol Mamon, Ethylyn De Stefano and Phyllis Rand.This Book Club is a continuation of the in-person Wednesday Evening Book Club that was taking place at Holiday Park Senior Center. To join this group, please call HPSI on 240-777-6896 or email: HolidayParkSeniors@outlook.com","101085","At least 55 but less than 105","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/20/2021","3/17/2021","1/0/1900 16:00","1/0/1900 16:55","3","W","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Music","Guitar","Guitar Rental for Adults","Guitar rental for beginner guitar for adults class.","101668","16 and up","Location unspecified","Location unspecified","Location unspecified","Location unspecified","Location unspecified","Recreation Virtual Rooms","1/25/2021","1/25/2021","1/0/1900 20:00","1/0/1900 21:00","1","M","40","Open","Location unspecified
Location unspecified, Location unspecified Location unspecified"
"Winter 2020/2021","Educational","Language","Virtual Welcome 2021!","Meet with old and new friends as you welcome 2021 with a cookie and a cup of tea in your own living room. Join hostess Janet McDonald for an interesting social. This FREE event is sponsored by HPSI with the collaboration of  Montgomery County Recreation. To register for this program please call: 240-777-6896 or email: HolidayParkSeniors@outlook.com.","100960","55 and up","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/5/2021","1/5/2021","1/0/1900 15:00","1/0/1900 16:30","1","T","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Yoga","Evening Yoga","Learn to bring your mind, body and spirit into harmony and balance. Relax, relieve tension and create a sense of calmness and wellbeing as you improve flexibility, strength and energy. Classes begin with warmup movements and breath awareness followed by a sequence of yoga postures and end with deep relaxation. Yoga mat and wear comfortable clothing.","97277","18 and up","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","3/16/2021","1/0/1900 18:00","1/0/1900 19:00","10","T","100","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Aquatics","Swim Team","RMSC - OSC College Swimmers Session 2","Montgomery County Recreation will be providing swimming workouts to RMSC Alumni from November 30 ? January 31.  There will be two sessions offered; November 30 ? December 30 and January 2 ? January 31.  Swimmers may sign up for both sessions, however due to the limited number of practice spots available, swimmers may only sign up for one location per session.   The location and practice times can not be altered or made up if missed.  Swimmers may only swim in the assigned practices.  There will be no refunds or credits issued due to missed practices or a return to school.   Meets/Competitions are not included in the cost of the program.  Participation in meets/competitions are optional and will require additional fees.    Swimmers will be expected to abide by all safety measures outlined for RMSC. Swimmers must provide a negative Covid test result which was administered in Maryland after returning home from college, permanently, or for the semester.  Results must be shown to the site supervisor prior to attending practices.  Swimmers must provide proof of completion for USA Swimming's Athlete Protection Training (APT), part of the Safe Sport Program, before swimming can begin. The completion certificate must show the swimmers name and completion date. The completion date cannot expire before January 31, 2021. Swimmers must review and sign USA Swimming's Minor Athlete Abuse Protection Policy (MAAPP) attached to the online course registration.","105357","At least 17 but less than 24","Olney Swim Center","16606 Georgia Avenue","Olney","MD","20833","Olney Swim Center","1/2/2021","1/30/2021","1/0/1900 6:00","1/0/1900 8:45","17","T-Th,Sa","200","Open","16606 Georgia Avenue
Olney, MD 20833
(39.126716, -77.072288)"
"Winter 2020/2021","Fitness","Total Body Conditioning","Bang Fitness 55+","Bang is an exercise that can be intense.  This class will be low impact for the 55+ community.  There are weights and cardio.","101107","55 and up","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/3/2020","12/31/2020","1/0/1900 11:00","1/0/1900 12:00","5","Th","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Music","Guitar","Beginner Guitar for Kids","Looking for things for the kids to do this winter? Get them them started on Guitar with this fun online class! The class covers strumming, playing melodies, songs and much more. A Guitar is required for class but rentals are available for those that need them. All other materials will be provided and submitted electronically.    Click here for guitar rental.","100970","At least 8 but less than 14","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/22/2021","2/26/2021","1/0/1900 17:30","1/0/1900 18:20","6","F","89","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Music","Playtime & Music","Mini Musicians, Movers & Shakers","Virtual Zoom Program.  Have fun while  participating in activities that involve music and encourage socialization and  cooperation. Play percussive instruments in a drum circle; sing; express  yourself through movement; act out simple stories and rhymes; and dance, skip,  and march. Gather your spoons, containers, buckers, rice, scarfs, pots,  pans and have a great time!","100959","At least 2 but less than 6","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/27/2021","2/24/2021","1/0/1900 10:00","1/0/1900 10:30","5","W","45","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Dance","Low Impact Exercise","Virtual NIA Dance Fitness","NIA Dance is a holistic cardio-dance fitness practice that combines dance arts, martial arts and healing arts (such as yoga), Students will move to joyful, uplifting  and soothing music. Appropriate for all levels. Taught by Smita Khatri.This FREE class is sponsored by Holiday Park Seniors, Inc. (HPSI)with the collaboration of Montgomery County Recreation. To register for the class please call: 240-777-6896 or email: HolidayParkSeniors@outlook.com.","100968","55 and up","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/14/2021","3/18/2021","1/0/1900 9:00","1/0/1900 9:45","10","Th","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Sports","Basketball","CP Basketball Skill Development and Ball Handling","CP Basketball Academy training sessions will be held via Zoom and include ball handling, personal coaching and motivation, and game strategy sessions. All sessions are available off-line in case you miss a session or simply want to replay the workout.","100944","At least 8 but less than 15","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","2/22/2021","3/15/2021","1/0/1900 16:00","1/0/1900 16:45","4","M","45","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Dance","Hip Hop","Hippo Hoppo","Virtual Zoom Program. This class is perfect for introducing your little one to hip-hop. Using games and music, the class focuses on rhythm, musicality and basic footwork. We only use age-appropriate music and hip-hop dance moves to create a love for dance. No dance experience is necessary.","99986","At least 3 but less than 6","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/20/2021","2/17/2021","1/0/1900 17:00","1/0/1900 17:30","5","W","35","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Cooking","Youth Cooking","Family Meals","Virtual Class.Families and food go hand-in-hand. Each family may have a ?chef of the house?, but now all family members can become chefs! Students will learn how to make a variety of healthy and hearty dinners. Recipes that will test their skills, like Pineapple Fried Rice with Shrimp, Homemade Calzones, and more are being cooked up in this program.","99975","At least 6 but less than 15","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/19/2021","2/16/2021","1/0/1900 17:00","1/0/1900 17:45","5","T","69","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Martial Arts","Karate/Jujitsu","Karate - Youth Yellow and Red Belts","Students will enhance current martial arts skills and develop new skills while having fun with instructors from Tompkins Karate Association.  Class offers instruction based in Tang Soo Do Korean Karate.  Accepting all belt levels corresponding to yellow in most martial arts styles (as well as red for TKA students). Previous experience is required.  Parents are encouraged to be present during classes and parents/siblings may be requested to act as parnters for some types of practice during classes.","99976","At least 6 but less than 13","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/11/2021","3/22/2021","1/0/1900 18:30","1/0/1900 19:30","9","M","90","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","STEAM","Specialty Programs","Finance Club","Learn how to manage your money in this club promoting essential life skills!  Set your financial goals, develop a budget from scratch, shop for a credit card and calculate the monthly cost of your dream car. Students also learn about mortgages, FICO scores, taxes and the dangers of piling up debt.  Through simulations and hands-on activities, students explore financial decisions they will have to make in the future.","100942","At least 9 but less than 14","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/11/2021","3/1/2021","1/0/1900 16:30","1/0/1900 17:30","6","M","89","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Sports","Cheer and Poms","Intro to Poms","Explore the world of poms! Dancers will work on developing technique and skills related to jumps, turns, kicks, cheer arm executions, choreography, flexibility, formation, transitions, synchronization, team-building, and audition technique.","100933","At least 5 but less than 11","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/16/2021","3/20/2021","1/0/1900 10:00","1/0/1900 11:00","10","Sa","100","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Yoga","Chair Yoga","Join Chair Yoga Instructor Kim.  She will do yoga exercises for 55+ people who cannot get on the ground to do regular yoga.","100951","55 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/1/2020","12/29/2020","1/0/1900 11:00","1/0/1900 12:00","5","T","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Sports","Soccer","Grassroots Soccer at Home","Participants will focus on soccer skills with an emphasis on ball control and building confidence.  All lessons are held by a trained licensed soccer coach. Participants will need a small, flat surface and a soccer ball.","100919","At least 5 but less than 8","Rec Virtual Room 4 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","3/2/2021","1/0/1900 16:30","1/0/1900 17:30","8","T","75","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Therapeutic Recreation","Therapeutic Recreation Programs","TR Undercover Therapy Pets - Virtual","Families or Individuals with disabilities. Many of us have pets.  Some are Service Animals. Other are, pets. But they have the same things in common.  They are loyal and they make us happy. Join us and meet all of our pets and tell us how they help you and make you happy!","101056","At least 5 but less than 99","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/16/2021","2/27/2021","1/0/1900 11:00","1/0/1900 12:00","7","Sa","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Aquatics","Swim Team","RMSC - GISC College Swimmers Session 2","Montgomery County Recreation will be providing swimming workouts to RMSC Alumni from November 30 ? January 31.  There will be two sessions offered; November 30 ? December 30 and January 2 ? January 31.  Swimmers may sign up for both sessions, however due to the limited number of practice spots available, swimmers may only sign up for one location per session.   The location and practice times can not be altered or made up if missed.  Swimmers may only swim in the assigned practices.  There will be no refunds or credits issued due to missed practices or a return to school.   Meets/Competitions are not included in the cost of the program.  Participation in meets/competitions are optional and will require additional fees.    Swimmers will be expected to abide by all safety measures outlined for RMSC. Swimmers must provide a negative Covid test result which was administered in Maryland after returning home from college, permanently, or for the semester.  Results must be shown to the site supervisor prior to attending practices.  Swimmers must provide proof of completion for USA Swimming's Athlete Protection Training (APT), part of the Safe Sport Program, before swimming can begin. The completion certificate must show the swimmers name and completion date. The completion date cannot expire before January 31, 2021. Swimmers must review and sign USA Swimming's Minor Athlete Abuse Protection Policy (MAAPP) attached to the online course registration.","105200","At least 17 but less than 24","Germantown Indoor Swim Center","18001 Central Park Circle","Boyds","MD","20842","Germantown Indoor Swim Center","1/2/2021","1/30/2021","1/0/1900 9:30","1/0/1900 11:00","17","M,W,F-Sa","200","Open","18001 Central Park Circle
Boyds, MD 20842
(39.150196, -77.30162)"
"Winter 2020/2021","Art","Crafts","Feeling Crafty Hooray for the Holidays Kits","In  this four week session you will create holiday craft projects at home and then  socialize and show off your work with others on Zoom! Crafts  will include holiday shakers, greeting cards, and ornaments. Contact Sheila at Sheila.hall@montgomerycountymd.gov or 202-450-8057 to arrange to receive your craft kit. Kits will  include materials to complete your projects. Virtual Question and  Answer sessions held at 10 am on Thursdays, December 3 and 10. On Thursday, December 17th at 10 am we will meet virtually  to share our finished holiday products.","97524","55 and up","Rec Virtual Room 8 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/3/2020","12/17/2020","1/0/1900 10:00","1/0/1900 11:00","3","Th","25","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Educational","Workshops","Leaving a Legacy","Leaving a Legacy writing series by Paulette Robinson offers a simple way for participants to pass on a legacy of stories, momentos, and resources.Session 1: Legacy Memories is a session that focuses on the stories and lessons that each of us want to pass along to family, friends and those we mentor. The session teaches a way to write a short 1-2 page legacy letter that fives a context and a value or lesson learned from the memory. Session 2: Momentos Legacy is a session that focuses on those momentos that we want to pass along to those who are dear to us. The session teaches participants a way to give context and meaning to those things we want to pass along to family or friends.Session 3: Resource Legacy is a session that focuses on the monetary resources we want to pass along to family, friends or organizations. The session teaches participants a way to apportion and give context to those we bequeath our money and resources.","101080","55 and up","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/21/2021","2/4/2021","1/0/1900 13:00","1/0/1900 15:00","3","Th","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Cooking","Adult Cooking","Sweets for your Sweetheart","Virtual Class - What says you care better than the gift of indulgent hand-crafted treats? For Valentine?s Day, we will make Pecan Bourbon Truffles and Old Fashioned Butter Crunch. Best of all, these are goodies that your Valentine can share.","100949","16 and up","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","2/13/2021","2/13/2021","1/0/1900 13:00","1/0/1900 15:00","1","Sa","50","Open","Virtual
Virtual, Virtual Virtual"
