"registration_type","corporation_name","trade_name","business_address","business_address2","city","state","zip","business_tel_no","niase_certified_mechanical_employees_number","storage_location","storage_location2","storage_city","storage_state","storage_zip","storage_phone","issue_date","expire_date","registration_no","geolocation"
"Corporation","Koons of Silver Spring, Inc.","Koons Ford, Lincoln and Mazda","3111 Automobile Blvd.",,"Silver Spring","MD",,"(301) 890-6100","0",,,,,,,"2016-11-21T00:00:00.000","2019-11-21T00:00:00.000","16-MT-002012","3111 Automobile Blvd.
Silver Spring, MD 
(39.079543, -76.948706)"
"Corporation","Merchant's, LLC","NTB Tire & Service Centers #7319","3261 Automobile Blvd.",,"Silver Spring","MD","20900","(301) 890-3300","0",,,,,,,"2020-02-14T00:00:00.000","2023-02-14T00:00:00.000","17-MT-000001","3261 Automobile Blvd.
Silver Spring, MD 20900
(39.080891, -76.946726)"
"Corporation","JMD Auto, LLC","Four Corners Citgo","101 University Blvd. West",,"Silver Spring","MD","20901","(301) 681-5996","0",,,,,,,"2021-06-29T00:00:00.000","2024-06-29T00:00:00.000","15-MT-001690","101 University Blvd. West
Silver Spring, MD 20901
(39.021023, -77.013781)"
"Corporation","USM Petro, LLC","Gaithersburg Exxon","408 North Frederick Avenue",,"Gaithersburg","MD",,"(301) 926-1132","1",,,,,,,"2016-08-20T00:00:00.000","2019-08-20T00:00:00.000","16-MT-002118","408 North Frederick Avenue
Gaithersburg, MD 
(39.146243, -77.204391)"
"Corporation","R & B Steel Fabrications, Inc.","R & B Steel Fabrications, Inc.","15151 Southlawn Lane","Ste A","Rockville","MD","20850","(240) 268-0860","0",,,,,,,"2020-02-27T00:00:00.000","2023-02-27T00:00:00.000","17-MT-000726","15151 Southlawn Lane
Rockville, MD 20850
(39.105504, -77.131626)"
"Corporation","Quick Tow, Inc.","Quick Tow","12154 Darnestown Road, #243",,"Gaithersburg","MD",,"(301) 370-5662","0","7406-H Westmore Road",,"Rockville","Maryland","20850-","(301) 370-5442","2016-10-09T00:00:00.000","2019-10-09T00:00:00.000","00-MT-000932","12154 Darnestown Road, #243
Gaithersburg, MD 
(39.117673, -77.25241)"
"Corporation","V & S Group, LLC","3R Auto Repair & Body Services","16636 Oakmont Ave",,"Gaithersburg","MD","20877","(240) 780-7640","0",,,,,,,"2020-02-24T00:00:00.000","2023-02-24T00:00:00.000","16-MT-002120","16636 Oakmont Ave
Gaithersburg, MD 20877
(39.129711, -77.174543)"
"Corporation","MMA Petroleum, LLC","Aspen Shell","4101 Aspen Hill Road",,"Rockville","MD",,"(301) 460-1880","0",,,,,,,"2016-12-18T00:00:00.000","2019-12-18T00:00:00.000","16-MT-002128","4101 Aspen Hill Road
Rockville, MD 
(39.080223, -77.080945)"
"Sole Proprietorship",,"AAV Towing","11207 Somerset Avenue",,"Beltsville","MD","20705","(301) 982-0091","0","11207 Somerset",,"Beltsville","MD","20705","(301) 982-0091","2021-05-25T00:00:00.000","2024-05-25T00:00:00.000","15-MT-001777","11207 Somerset Avenue
Beltsville, MD 20705
(39.037577, -76.900782)"
"Corporation","CAPITAL CITY MOTORSPORTS, LLC","DISTRICT HARLEY-DAVIDSON","7830 AIRPARK RD",,"GAITHERSBURG","MD","20879","(301) 948-4581","0","7830 AIRPARK RD",,"GAITHERSBURG","MD","20879","(301) 948-4581","2022-06-29T00:00:00.000","2023-06-29T00:00:00.000","22-MT-013177","7830 AIRPARK RD
GAITHERSBURG, MD 20879
(39.170178, -77.160248)"
"Corporation","Advanced Auto Service of Germantown, LLC","Advanced Auto Service of Germantown, Unit 52","13210 Wisteria Drive",,"Germantown","MD",,"(301) 972-2222","0",,,,,,,"2016-07-25T00:00:00.000","2019-07-25T00:00:00.000","16-MT-001583","13210 Wisteria Drive
Germantown, MD 
(39.179828, -77.27466)"
"Corporation","Caliber Bodyworks of Maryland, LLC","Caliber Collision Centers","309 East Gude Drive",,"Rockville","MD","20850","(301) 315-6008","0",,,,,,,"2021-06-01T00:00:00.000","2024-06-01T00:00:00.000","20-MT-004127","309 East Gude Drive
Rockville, MD 20850
(39.106393, -77.152827)"
"Corporation","Express Mechanic, LLC","Express Mechanic","7585 RICKENBACKER DR",,"GAITHERSBURG","Maryland","20879","(240) 393-3929","0",,,,,,,"2020-02-19T00:00:00.000","2023-02-19T00:00:00.000","16-MT-001962","7585 RICKENBACKER DR
GAITHERSBURG, Maryland 20879
(39.173412, -77.156102)"
"Corporation","RBF Towing, LLC","RBF Towing","409 Domer Avenue",,"Takoma Park","MD",,"(240) 793-2272","0","8111 Fenton Street",,"Silver Spring","Maryland","20910-","(240) 793-2272","2016-10-23T00:00:00.000","2019-10-23T00:00:00.000","16-MT-001351","409 Domer Avenue
Takoma Park, MD 
(38.996768, -77.000911)"
"Corporation","Quick Tires LLC","Quick Tires LLC","5481 Randolph Road",,"Rockville","MD","20852","(240) 669-7815","0",,,,,,,"2022-05-03T00:00:00.000","2025-05-03T00:00:00.000","21-MT-007659","5481 Randolph Road
Rockville, MD 20852
(39.053391, -77.109586)"
"Corporation","Emerald City Automotive Ltd.","Emerald City Automotive","19211-E Chennault Way",,"Gaithersburg","MD",,"(301) 963-3317","0",,,,,,,"2017-01-08T00:00:00.000","2020-01-08T00:00:00.000","17-MT-000994","19211-E Chennault Way
Gaithersburg, MD 
(39.171144, -77.156968)"
"Corporation","East Rockville Sunoco","East Rockville Sunoco","4100 Aspen Hill Road",,"Rockville","MD",,"(301) 460-7800","1",,,,,,,"2016-12-21T00:00:00.000","2019-12-21T00:00:00.000","16-MT-000083","4100 Aspen Hill Road
Rockville, MD 
(39.08021, -77.081269)"
"Corporation","Nations Auto Service Center, Inc.","Nations Auto Service Center","16773 Oakmont Avenue",,"Gaithersburg","MD","20877","(301) 840-6753","0",,,,,,,"2017-09-15T00:00:00.000","2020-09-15T00:00:00.000","17-MT-000587","16773 Oakmont Avenue
Gaithersburg, MD 20877
(39.130929, -77.174873)"
"Corporation","Darcars of Rockville, Inc.","Darcars Volvo","15401 Frederick Road",,"Rockville","MD",,"(301) 309-3900","7",,,,,,,"2016-11-25T00:00:00.000","2019-11-25T00:00:00.000","16-MT-000548","15401 Frederick Road
Rockville, MD 
(39.108212, -77.159312)"
"Sole Proprietorship",,"Ivan's Auto Repair","4116 Howard Ave",,"Kensington","Maryland","20895","(240) 802-2147","0",,,,,,,"2022-06-06T00:00:00.000","2023-06-06T00:00:00.000","22-MT-013139","4116 Howard Ave
Kensington, Maryland 20895
(39.030451, -77.081391)"
"Corporation","Moshe's Auto Care, Inc.","Moshe's Auto Care","9200 Tabolt Ave","Unit B","Silver Spring","MD","20910","(301) 588-4445","0",,,,,,,"2021-06-05T00:00:00.000","2024-06-05T00:00:00.000","15-MT-001447","9200 Tabolt Ave
Silver Spring, MD 20910
(39.00481, -77.049421)"
"Corporation","Tony's Corvette Shop, Inc.","Tony's Corvette Shop","20812 Brooke Knolls Rd.",,"Gaithersburg","MD",,"(301) 987-0565","0",,,,,,,"2017-02-07T00:00:00.000","2020-02-07T00:00:00.000","17-MT-000561","20812 Brooke Knolls Rd.
Gaithersburg, MD 
(39.198754, -77.141007)"
"Corporation","Total Automotive & Diesel Service, Inc.","Total Automotive & Diesel Service","19640 Fisher Avenue",,"Poolesville","MD","20837","(301) 349-5888","1",,,,,,,"2020-02-03T00:00:00.000","2023-02-03T00:00:00.000","00-MT-000909","19640 Fisher Avenue
Poolesville, MD 20837
(39.144564, -77.411223)"
"Corporation","Bethesda Service Center, Inc.","Bethesda Texaco","8240 Wisconsin Avenue",,"Bethesda","MD","20814","(301) 654-7472","1",,,,,,,"2017-11-15T00:00:00.000","2020-11-15T00:00:00.000","17-MT-000115","8240 Wisconsin Avenue
Bethesda, MD 20814
(38.992549, -77.096042)"
"Corporation","Sunshine Auto LLC","Sunshine Auto","16021 Industrial Drive, Bay 4",,"Gaithersburg","MD",,"(301) 977-0451","0",,,,,,,"2016-07-26T00:00:00.000","2019-07-26T00:00:00.000","16-MT-001993","16021 Industrial Drive, Bay 4
Gaithersburg, MD 
(39.120203, -77.189221)"
"Corporation","LED TOWING, LLC","LED TOWING LLC","128 N Stonestreet Ave",,"Rockville","MD","20850","(301) 556-8006","0","128 N Stonestreet",,"Rockville","MD","20850","(301) 556-8006","2020-01-16T00:00:00.000","2021-01-16T00:00:00.000","20-MT-002898","128 N Stonestreet Ave
Rockville, MD 20850
(39.086193, -77.147255)"
"Corporation","S & L Auto Body & Repairs, Inc.",,"8190 Beechcraft Ave",,"Gaithersburg","MD",,"(301) 977-3347","0","F & L?  AUTO WORLD?  Addy & phone # match others",,,,,,"2016-02-13T00:00:00.000","2017-02-13T00:00:00.000","16-MT-002184","8190 Beechcraft Ave
Gaithersburg, MD 
(39.165923, -77.166458)"
"Partnership",,"Cycles of Silver Spring","16004 Narrows Terrace",,"Silver Spring","MD","20906-",,"0",,,,,,,"2016-10-02T00:00:00.000","2019-10-02T00:00:00.000","16-MT-001567","16004 Narrows Terrace
Silver Spring, MD 20906-
(39.119346, -77.040439)"
"Corporation","ATT, LLC","ATT Towing","8115 Fenton Street, Suite 306-A",,"Silver Spring","MD","20910","(301) 847-0200","0","8115 Fenton Street, #306A",,"Silver Spring","MD","20910-","(301) 847-0200","2016-12-07T00:00:00.000","2019-12-07T00:00:00.000","00-MT-000919","8115 Fenton Street, Suite 306-A
Silver Spring, MD 20910
(38.991211, -77.024011)"
"Corporation","Darcars of Rockville Pike, LLC","Darcars Chrysler Jeep Dodge Ram to Rockville","755 Rockville Pike",,"Rockville","MD",,"(301) 424-1700","4",,,,,,,"2017-01-17T00:00:00.000","2020-01-17T00:00:00.000","17-MT-001610","755 Rockville Pike
Rockville, MD 
(39.078446, -77.141513)"
"Corporation","Andrewtech Automotive Solutions","Andrewtech Automotive Solutions","8029 Cessna Ave","Ste c","Gaithersburg","MD","20879","(240) 683-1000","0",,,,,,,"2020-02-27T00:00:00.000","2023-02-27T00:00:00.000","17-MT-002131","8029 Cessna Ave
Gaithersburg, MD 20879
(39.172498, -77.164336)"
"Corporation","CDOHY, Inc.","Fitzgerald Hyundai","11411 Rockville Pike",,"Rockville","Maryland","20852","(301) 881-4000","12",,,,,,,"2020-02-27T00:00:00.000","2023-02-27T00:00:00.000","17-MT-000335","11411 Rockville Pike
Rockville, Maryland 20852
(39.043516, -77.111077)"
"Corporation","Orlando Auto Service, LLC","Orlando's Auto Service","7408-K Westmore Road",,"Rockville","MD",,"(301) 424-0072","0",,,,,,,"2016-08-08T00:00:00.000","2019-08-08T00:00:00.000","16-MT-001587","7408-K Westmore Road
Rockville, MD 
(39.099398, -77.151747)"
"Corporation","Ultimate Towing & Recovery, Inc.","Ultimate Towing & Recovery","7571 Linbergh Drive",,"Gaithersburg","MD",,"(301) 924-6600","0","18930 Woodfield Rod",,"Gaithersburg","MD","20879-","(301) 924-6600","2017-02-07T00:00:00.000","2020-02-07T00:00:00.000","17-MT-000753","7571 Linbergh Drive
Gaithersburg, MD 
(39.166038, -77.153158)"
"Corporation","Fenton Citgo, Inc.","Fenton Citgo, Inc.","8333 Fenton St.",,"Silver Spring","Maryland","20910","(301) 588-7600","0",,,,,,,"2022-07-23T00:00:00.000","2025-07-23T00:00:00.000","16-MT-000491","8333 Fenton St.
Silver Spring, Maryland 20910
(38.994272, -77.0241)"
"Sole Proprietorship",,"Shady Grove Automotive Repair","15910-B Indianola Drive",,"Rockville","MD","20855","(301) 258-9371","0",,,,,,,"2016-10-20T00:00:00.000","2019-10-20T00:00:00.000","16-MT-000077","15910-B Indianola Drive
Rockville, MD 20855
(39.113684, -77.160477)"
"Corporation","AGARML, Inc.","DBA Scott Simpson Towing","16783 Oakmont Ave",,"Gaithersburg","MD","20877","(301) 476-9090","0","16783 Oakmont ave",,"Gaithersburg","MD","20877","(301) 476-9090","2020-02-24T00:00:00.000","2023-02-24T00:00:00.000","19-MT-002595","16783 Oakmont Ave
Gaithersburg, MD 20877
(39.131028, -77.174901)"
"Corporation","D & S Capital, LLC","Rockville Sunoco","790 Hungerford Drive",,"Rockville","MD","20850","(301) 294-8181","1",,,,,,,"2017-09-21T00:00:00.000","2020-09-21T00:00:00.000","17-MT-000783","790 Hungerford Drive
Rockville, MD 20850
(39.093811, -77.153301)"
"Corporation","Sam Kay, Inc.","Airpark Certified Auto Service","8025 Snouffer School Road",,"Gaithersburg","MD","20879","(301) 990-2990","1",,,,,,,"2017-09-10T00:00:00.000","2020-09-10T00:00:00.000","17-MT-001647","8025 Snouffer School Road
Gaithersburg, MD 20879
(39.160281, -77.162005)"
"Corporation","Safe Brake Shop, Inc.","Burnt Mills Auto Service","10753 Columbia Pike",,"Silver Spring","MD","20901","(301) 593-8828","2",,,,,,,"2021-05-10T00:00:00.000","2024-05-10T00:00:00.000","18-MT-000413","10753 Columbia Pike
Silver Spring, MD 20901
(39.032007, -77.003914)"
"Corporation","Max & Bubba LLC","MoCo Tow","18025 Golden Spring Court",,"Olney","MD","20832","(301) 888-5655","0","18025 Golden Spring Court",,"Olney","MD","20832","(301) 888-5655","2020-11-16T00:00:00.000","2021-11-16T00:00:00.000","20-MT-005388","18025 Golden Spring Court
Olney, MD 20832
(39.152257, -77.069883)"
"Sole Proprietorship",,"Los Autos","106 England Terrace",,"Rockville","Maryland","20850","(301) 545-2144","0",,,,,,,"2022-08-06T00:00:00.000","2025-08-06T00:00:00.000","18-MT-002319","106 England Terrace
Rockville, Maryland 20850
(39.086624, -77.147234)"
"Corporation","The Rockmont Motor Company","Ourisman Rockmont Chevrolet","807 Rockville Pike",,"Rockville","MD","20852","(301) 424-5900","3",,,,,,,"2022-04-26T00:00:00.000","2025-04-26T00:00:00.000","21-MT-007632","807 Rockville Pike
Rockville, MD 20852
(39.076453, -77.138644)"
"Corporation","College Plaza, LLC","Charles Automotive","12122 Nebel Street",,"Rockville","MD","20852","(301) 468-8899","0",,,,,,,"2017-08-29T00:00:00.000","2020-08-29T00:00:00.000","17-MT-001643","12122 Nebel Street
Rockville, MD 20852
(39.051816, -77.110116)"
"Corporation","The Windshield Repairman, Inc.","The Windshield Repairman","14144 Gallop Ter",,"Germantown","MD","20874","(301) 424-5277","0",,,,,,,"2017-08-04T00:00:00.000","2020-08-04T00:00:00.000","17-MT-001257","14144 Gallop Ter
Germantown, MD 20874
(39.174068, -77.289956)"
"Corporation","Queenstown Services, Inc.","Queenstown Services, Inc.","13335","New Hampshire Avenue","Silver Spring","MD","20904","(240) 641-5257","0",,,,,,,"2021-06-05T00:00:00.000","2024-06-05T00:00:00.000","17-MT-002195","13335
Silver Spring, MD 20904"
"Corporation","Auto Italia of Maryland, Inc.","Auto Italia","7200 Westmore Road",,"Rockville","MD","20850","(301) 340-8394","0",,,,,,,"2017-04-07T00:00:00.000","2020-04-07T00:00:00.000","17-MT-000888","7200 Westmore Road
Rockville, MD 20850
(39.09987, -77.148423)"
"Corporation","The Pep Boys - Manny, Moe, & Jack LLC","Pepboy's #566","20900-A Frederick Road",,"Germantown","MD","20876","(301) 540-4686","10",,,,,,,"2020-05-14T00:00:00.000","2023-05-14T00:00:00.000","17-MT-000788","20900-A Frederick Road
Germantown, MD 20876
(39.198336, -77.24502)"
"Corporation","P&C Complete Car Service, LLC","P&C Complete Car Service, LLC","12516 Parklawn Drive",,"Rockville","MD","20852","(240) 221-3454","0",,,,,,,"2022-03-15T00:00:00.000","2025-03-15T00:00:00.000","21-MT-006555","12516 Parklawn Drive
Rockville, MD 20852
(39.061577, -77.117531)"
"Corporation","Milestone Automotive Group, Inc.","Aamco of Rockville","818 Rockville Pike",,"Rockville","MD","20852","(301) 424-5312","0",,,,,,,"2017-04-20T00:00:00.000","2020-04-20T00:00:00.000","17-MT-001622","818 Rockville Pike
Rockville, MD 20852
(39.077004, -77.139149)"
"Corporation","Flex Automotive, Inc.","Flex Automotive","22A West Diamond Avenue",,"Gaithersburg","MD","20877","(301) 869-9302","0",,,,,,,"2020-08-10T00:00:00.000","2023-08-10T00:00:00.000","17-MT-001638","22A West Diamond Avenue
Gaithersburg, MD 20877
(39.141222, -77.199775)"
"Corporation","Anbar, Inc.","Glen Echo Exxon","6729 Goldsboro Road",,"Bethesda","MD","20817","(301) 229-8666","1",,,,,,,"2021-04-27T00:00:00.000","2024-04-27T00:00:00.000","18-MT-000852","6729 Goldsboro Road
Bethesda, MD 20817
(38.96903, -77.138452)"
"Corporation","HRS Inc","Olney Car Care","501 Olney Sandy Spring Road",,"Sandy Spring","MD","20860","(240) 342-2528","0",,,,,,,"2022-03-15T00:00:00.000","2025-03-15T00:00:00.000","21-MT-006557","501 Olney Sandy Spring Road
Sandy Spring, MD 20860
(39.14893, -77.02244)"
"Corporation","German Auto Repair, LLC","German Auto Repair","14630 Southlawn Lane","Ste. D","Rockville","MD","20850","(301) 340-0116","0",,,,,,,"2022-04-23T00:00:00.000","2025-04-23T00:00:00.000","21-MT-007618","14630 Southlawn Lane
Rockville, MD 20850
(39.095042, -77.140569)"
"Corporation","McLeod & Sons, Inc.","Briggs Chaney Exxon","3050 Briggs Chaney Road",,"Silver Spring","MD","20904","(301) 890-9313","2",,,,,,,"2017-08-17T00:00:00.000","2020-08-17T00:00:00.000","17-MT-000078","3050 Briggs Chaney Road
Silver Spring, MD 20904
(39.082113, -76.947152)"
"Corporation","E & S Towing Service, Inc.","E & S Towing Service","15814 Paramount Drive",,"Rockville","MD","20855","(301) 330-4277","0","15814 Paramount Drive",,"Rockville","MD","20855","(301) 330-4277","2021-11-08T00:00:00.000","2024-11-08T00:00:00.000","20-MT-005316","15814 Paramount Drive
Rockville, MD 20855
(39.115688, -77.162686)"
"Corporation","ELOHIM HAULAGE AND TOWING LLC","ELOHIM HAULAGE AND TOWING LLC","324 North Stonestreet Avenue",,"Rockville","MD","20850","(240) 907-2243","0","324 North Stonestreet Avenue",,"Rockville","MD","20850","(240) 907-2243","2020-10-05T00:00:00.000","2023-10-05T00:00:00.000","19-MT-002816","324 North Stonestreet Avenue
Rockville, MD 20850
(39.088789, -77.148385)"
"Corporation","K & G Auto Service, LLC","K & G Auto Service","7326A Westmore Road",,"Rockville","MD","20850","(301) 738-2380","1",,,,,,,"2022-04-29T00:00:00.000","2025-04-29T00:00:00.000","16-MT-001739","7326A Westmore Road
Rockville, MD 20850
(39.099759, -77.149153)"
"Corporation","RHD Gaithersburg L L C","Rosenthal Acura","623 N. Frederick Avenue",,"Gaithersburg","MD","20879","(301) 840-9333","0",,,,,,,"2022-03-21T00:00:00.000","2025-03-21T00:00:00.000","15-MT-000168","623 N. Frederick Avenue
Gaithersburg, MD 20879
(39.153885, -77.213579)"
"Corporation","Cm Auto Services LLC","Cm Auto Services","1093 Taft Street",,"Rockville","MD","20850","(240) 437-2355","0",,,,,,,"2020-10-28T00:00:00.000","2021-10-28T00:00:00.000","20-MT-005335","1093 Taft Street
Rockville, MD 20850
(39.093571, -77.135726)"
"Corporation","A & M Auto Service Inc","A & M Auto Service Inc","125 England Terrace",,"Rockville","MD","20850","(301) 466-0083","0",,,,,,,"2020-10-08T00:00:00.000","2021-10-08T00:00:00.000","20-MT-005294","125 England Terrace
Rockville, MD 20850
(39.086633, -77.146816)"
"Corporation","A & G Auto Service, Inc.","A & G Auto Service","7406 Westmore Road","Suite A","Rockville","MD","20850","(301) 610-7598","0",,,,,,,"2022-03-25T00:00:00.000","2025-03-25T00:00:00.000","21-MT-006570","7406 Westmore Road
Rockville, MD 20850
(39.099405, -77.151721)"
"Corporation","Latino's Auto Tec, Inc","Latino's Auto Tec, Inc","919 Gist Avenue",,"Silver Spring","MD","20910","(202) 276-8225","0",,,,,,,"2020-10-14T00:00:00.000","2021-10-14T00:00:00.000","20-MT-005331","919 Gist Avenue
Silver Spring, MD 20910
(38.989531, -77.024526)"
"Corporation","W.H. Snider & Co., Inc.","Snider & Company","1311 E. Gude Drive",,"Rockville","MD","20850","(301) 340-3038","0",,,,,,,"2020-10-07T00:00:00.000","2021-10-07T00:00:00.000","20-MT-005291","1311 E. Gude Drive
Rockville, MD 20850
(39.097026, -77.135721)"
"Corporation","Mike & Gary, Inc.","Cloverly Automotive","15387 Frederick Rd.",,"Woodbine","Maryland","21797","(301) 384-0488","1",,,,,,,"2022-06-21T00:00:00.000","2025-06-21T00:00:00.000","15-MT-000717","15387 Frederick Rd.
Woodbine, Maryland 21797
(39.331063, -77.048209)"
"Corporation","BWL Management, Inc.","Middlebrook Exxon","12918 Middlebrook Road",,"Germantown","MD","20874","(301) 540-2200","1",,,,,,,"2017-10-18T00:00:00.000","2020-10-18T00:00:00.000","17-MT-001413","12918 Middlebrook Road
Germantown, MD 20874
(39.180414, -77.268843)"
"Corporation","Kazino Motorsports LLC","Kazino Motorsports LLC","200 N. Stonestreet Ave","C","Rockville","MD","20850","(301) 242-3911","0",,,,,,,"2020-11-16T00:00:00.000","2021-11-16T00:00:00.000","20-MT-005377","200 N. Stonestreet Ave
Rockville, MD 20850
(39.086706, -77.14756)"
"Corporation","Rockville Site Associates, LLC","Jiffy Lube","15121 Frederick Road",,"Rockville","MD","20850","(301) 762-8777","0",,,,,,,"2021-05-30T00:00:00.000","2024-05-30T00:00:00.000","15-MT-001692","15121 Frederick Road
Rockville, MD 20850
(39.103758, -77.156089)"
"Corporation","Bridgestone Retail Operations LLC","Tires Plus","1301 E Gude Drive",,"Rockville","MD","20850","(301) 279-5400","0",,,,,,,"2020-11-06T00:00:00.000","2021-11-06T00:00:00.000","20-MT-005376","1301 E Gude Drive
Rockville, MD 20850
(39.097177, -77.135934)"
"Corporation","Kevin's Auto Body & Paint, Inc.","Randolph Auto Body and Paint","5411 Randolph Road",,"Rockville","MD","20852","(301) 881-2886","0",,,,,,,"2017-08-15T00:00:00.000","2020-08-15T00:00:00.000","17-MT-001031","5411 Randolph Road
Rockville, MD 20852
(39.053465, -77.10772)"
"Corporation","LINDSAY FORD OF WHEATON","LINDSAY FORD OF WHEATON","11250 VEIRS MILL ROAD",,"WHEATON","MD","20902","(301) 949-4060","1",,,,,,,"2022-06-29T00:00:00.000","2023-06-29T00:00:00.000","22-MT-013178","11250 VEIRS MILL ROAD
WHEATON, MD 20902
(39.040884, -77.057224)"
"Corporation","Car Fix Garage, Inc.","Car Fix Garage, Inc.","7408 Westmore Road","I&J","Rockville","MD","20850-1284","(301) 545-0031","0",,,,,,,"2020-08-14T00:00:00.000","2023-08-14T00:00:00.000","17-MT-001644","7408 Westmore Road
Rockville, MD 20850-1284
(39.099398, -77.151747)"
"Corporation","Tony's Corvette Shop, Inc.","Tony's Corvette Shop","7500 Rickenbacker Drive",,"Gaithersburg","MD","20879","(301) 987-0565","0",,,,,,,"2021-11-05T00:00:00.000","2022-11-05T00:00:00.000","21-MT-011910","7500 Rickenbacker Drive
Gaithersburg, MD 20879
(39.172507, -77.153127)"
"Corporation","CM Auto Service, LLC","CM Auto Service, LLC","1093 Taft Street",,"Rockville","MD","20850","(240) 660-2935","0",,,,,,,"2017-02-06T00:00:00.000","2020-02-06T00:00:00.000","17-MT-002139","1093 Taft Street
Rockville, MD 20850
(39.093571, -77.135726)"
"Corporation","Anan Corporation","College Plaza Exxon","15211 Frederick Road",,"Rockville","MD","20850","(301) 279-5966","0",,,,,,,"2017-10-18T00:00:00.000","2020-10-18T00:00:00.000","17-MT-002119","15211 Frederick Road
Rockville, MD 20850
(39.105856, -77.157794)"
"Corporation","Dustin, Inc.","Burnt Mills BP Servicenter","10711 Columbia Pike",,"Silver Spring","MD","20901","(301) 593-1036","0",,,,,,,"2021-12-03T00:00:00.000","2024-12-03T00:00:00.000","15-MT-000436","10711 Columbia Pike
Silver Spring, MD 20901
(39.030986, -77.00488)"
"Corporation","Caliber Bodyworks of Maryland, LLC","Caliber Collision Centers","7631 Airpark Road Ste B",,"Gaithersburg","MD","20879","(301) 963-4500","0",,,,,,,"2021-06-01T00:00:00.000","2024-06-01T00:00:00.000","20-MT-004131","7631 Airpark Road Ste B
Gaithersburg, MD 20879
(39.170429, -77.156212)"
"Corporation","Classic Collision Works","Classic Auto Body, LLC","423 E Diamond Ave",,"Gaithersburg","MD","20877","(301) 948-5993","0",,,,,,,"2022-07-26T00:00:00.000","2025-07-26T00:00:00.000","18-MT-002355","423 E Diamond Ave
Gaithersburg, MD 20877
(39.141983, -77.188347)"
"Corporation","AIG, Inc.","Pro Auto Service II","9510 Georgia Avenue",,"Silver Spring","MD","20910","(301) 585-2858","0",,,,,,,"2020-11-13T00:00:00.000","2023-11-13T00:00:00.000","19-MT-002840","9510 Georgia Avenue
Silver Spring, MD 20910
(39.010811, -77.041029)"
"Corporation","Auto Repair Service, LLC","Glen's Auto Service","638-K Lofstrand Lane",,"Rockville","MD","20850","(301) 251-0870","1",,,,,,,"2021-05-22T00:00:00.000","2024-05-22T00:00:00.000","15-MT-001459","638-K Lofstrand Lane
Rockville, MD 20850
(39.093669, -77.13928)"
"Corporation","Car Premaintenance Services, LLC","Car Premaintenance Services","7615 Rickenbacker Drive","unit E","Gaithersburg","MD","20879","(301) 792-2421","0",,,,,,,"2021-11-01T00:00:00.000","2024-11-01T00:00:00.000","15-MT-001484","7615 Rickenbacker Drive
Gaithersburg, MD 20879
(39.17343, -77.157985)"
"Corporation","SGSC, LLC","McCurry's Shady Grove Service Center","15872 Redland Road",,"Derwood","MD","20855","(301) 926-7727","0",,,,,,,"2020-08-31T00:00:00.000","2023-08-31T00:00:00.000","17-MT-001462","15872 Redland Road
Derwood, MD 20855
(39.117774, -77.164012)"
"Corporation","Quality Car Services, Ltd.","Quality Car Services, Ltd.","210 North Stonestreet Avenue",,"Rockville","MD","20850","(301) 340-8269","0",,,,,,,"2020-11-21T00:00:00.000","2023-11-21T00:00:00.000","17-MT-000879","210 North Stonestreet Avenue
Rockville, MD 20850
(39.087239, -77.147751)"
"Corporation","Mullens Services, LLC","Big Tow","375 Derwood Circle","D","Rockville","MD","20850","(240) 848-2260","0","375 Derwood Circle","D","Rockville","Maryland","20850","(240) 848-2260","2020-08-26T00:00:00.000","2023-08-26T00:00:00.000","17-MT-001466","375 Derwood Circle
Rockville, MD 20850
(39.105353, -77.155494)"
"Corporation","Light Truck Service Co., Inc.","Light Truck Service Co., Inc.","1327 East Gude Drive",,"Rockville","MD","20850","(301) 424-4410","0",,,,,,,"2017-08-11T00:00:00.000","2020-08-11T00:00:00.000","17-MT-000354","1327 East Gude Drive
Rockville, MD 20850
(39.096894, -77.135532)"
"Corporation","Safelite Fulfillment, Inc.","Safelite Auto Glass #6107","7841 Old Georgetown Road",,"Bethesda","MD","20814","(301) 654-2651","0",,,,,,,"2017-10-13T00:00:00.000","2020-10-13T00:00:00.000","17-MT-001705","7841 Old Georgetown Road
Bethesda, MD 20814
(38.988083, -77.099757)"
"Corporation","Stronghold Towing, LLC","Stronghold Towing","23820 Woodfield Road",,"Gaithersburg","MD","20882","(301) 802-8744","0","98 Derwood Circle",,"Rockville","Maryland","20850","(301) 916-0660","2020-08-14T00:00:00.000","2023-08-14T00:00:00.000","17-MT-001256","23820 Woodfield Road
Gaithersburg, MD 20882
(39.247687, -77.191701)"
"Corporation","Rockville New and Used Tires LLC","Rockville New and Used Tires","5607 Kraft Drive",,"Rockville","MARYLAND (MD)","20852","(240) 546-6039","0",,,,,,,"2020-08-04T00:00:00.000","2021-08-04T00:00:00.000","20-MT-004202","5607 Kraft Drive
Rockville, MARYLAND (MD) 20852
(39.057953, -77.113943)"
"Corporation","Alexander Lieb, Inc.","Scandinavian Import Servicenter","285 Derwood Circle",,"Rockville","MD","20850","(301) 340-7222","1",,,,,,,"2021-04-21T00:00:00.000","2024-04-21T00:00:00.000","18-MT-000372","285 Derwood Circle
Rockville, MD 20850
(39.104261, -77.153674)"
