"status","type","number","description","issuancedate","closingdate","lsbrpindicator","buyer","department","deptcontact","bidtab"
"Closed","IFB","1108233","Refuse and Recycling Collection Services for Various County Facilities","2019-11-04T00:00:00.000","2019-12-11T00:00:00.000","N","Norris, Robert","Department of General Services","William Banks","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1108233"
"Closed","IFB","1095089","Overhead Door Maintenance","2019-10-17T00:00:00.000","2019-12-11T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Robert Long","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1095089"
"Closed","IFB","1104599","Awards, Trophies, Ribbons, Plaques and Engraving","2019-10-21T00:00:00.000","2019-11-22T00:00:00.000","Y","Yaeger, Segyung","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1104599"
"Closed","IFB","1088534","Traffic Barrier Repair and Replacement","2019-10-24T00:00:00.000","2019-11-20T00:00:00.000","N","Chen, Jing","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1088534"
"Closed","IFB","1103795","Landfill Maintenance Services for the Gude and Oaks Landfills:  Property Maintenance, Security, and Mowing","2019-10-03T00:00:00.000","2019-11-08T00:00:00.000","Y","Norris, Robert","Department of Environmental Protection","DEP Procurements","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1103795"
"Closed","IFB","1106744","Upper County Community Center Roof Replacement","2019-10-09T00:00:00.000","2019-11-07T00:00:00.000","N","Norris, Robert","Department of General Services","Leo Perez","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1106744"
"Closed","IFB","1088535","Residential Roadway Resurfacing","2019-08-14T00:00:00.000","2019-10-18T00:00:00.000","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1088535"
"Closed","IFB","1084742","Rehabilitation & Reconstruction of Neighborhood Streets and Sidewalks.","2019-08-14T00:00:00.000","2019-10-18T00:00:00.000","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1084742"
"Closed","IFB","1100270","Transit and Heavy Duty Brake Reline Program and Brake System Replacement Parts","2019-09-16T00:00:00.000","2019-10-16T00:00:00.000","N","Yaeger, Segyung","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1100270"
"Closed","IFB","1106284","Purchase of Ultra-Low Sulfur Diesel, Biodiesel, and Renewable Diesel","2019-08-26T00:00:00.000","2019-10-01T00:00:00.000","N","Jackson, Alicia (Inactive Buyer)","Department of General Services","Bradley Weatherly","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1106284"
"Closed","IFB","1103332","Underground Stormwater Facility Maintenance and Repair Services","2019-08-27T00:00:00.000","2019-09-25T00:00:00.000","N","Norris, Robert","Department of Environmental Protection","DEP Procurements","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1103332"
"Closed","IFB","1105425","Seasonal Labor","2019-08-05T00:00:00.000","2019-09-05T00:00:00.000","Y","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1105425"
"Closed","IFB","1100566","Food & Grocery Services","2019-07-09T00:00:00.000","2019-08-08T00:00:00.000","N","McRae, Sarah","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1100566"
"Closed","IFB","1098183","Rehabilitation at Montgomery County Garage #47","2019-06-14T00:00:00.000","2019-08-08T00:00:00.000","N","Harris, Eric","Department of Transportation","Chabiram Deoraj","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1098183"
"Closed","IFB","1085567","Seminary Road Intersection Improvement","2019-06-21T00:00:00.000","2019-08-06T00:00:00.000","N","Norris, Robert","Department of Transportation","Dewa Salihi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085567"
"Closed","IFB","1100532","Grey Courthouse","2019-06-03T00:00:00.000","2019-07-12T00:00:00.000","N","Norris, Robert","Department of General Services","David Heltemes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1100532"
"Closed","IFB","1103283","Montclair Manor Community Lighting and Site Improvements","2019-05-30T00:00:00.000","2019-07-11T00:00:00.000","N","Norris, Robert","Department of Housing & Community Affairs","Cynthia Butler","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1103283"
"Closed","IFB","1085929","Used Vehicles","2019-04-30T00:00:00.000","2019-06-05T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085929"
"Closed","IFB","1100567","Hot Mix Asphalt, Bituminous Concrete Plant Pick-Up","2019-04-24T00:00:00.000","2019-05-28T00:00:00.000","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1100567"
"Closed","IFB","1086408","Wheeled Loaders","2019-04-23T00:00:00.000","2019-05-23T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086408"
"Closed","IFB","1098978","Snow Removal Equipment Service and Parts","2019-04-16T00:00:00.000","2019-05-22T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1098978"
"Closed","IFB","1100342","Furnishing Parking Signs","2019-04-04T00:00:00.000","2019-05-08T00:00:00.000","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Benjamin Morgan","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1100342"
"Closed","IFB","1098177","Multi-Agency Dry Cleaning, Laundry, Uniform Tailoring and Alteration","2019-03-21T00:00:00.000","2019-05-01T00:00:00.000","N","Karakaya, Penny Perrus","Police","Andrea Hennessy-Welcome","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1098177"
"Closed","IFB","1097622","Time and Material Fencing","2019-03-25T00:00:00.000","2019-04-26T00:00:00.000","Y","Karakaya, Penny Perrus","Department of General Services","Danilo Chamorro","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1097622"
"Closed","IFB","1100514","Furnishing Moisture-Proof Glass Beads for Reflectorized Highway Pavement Markings","2019-03-15T00:00:00.000","2019-04-15T00:00:00.000","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1100514"
"Closed","IFB","1092611","Swimming Pool Parts and Equipment","2019-03-11T00:00:00.000","2019-04-10T00:00:00.000","N","DeLuca, Karen","Department of Recreation","Melanie Sasse","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1092611"
"Closed","IFB","1099857","Invasive Species Vegetation Management","2019-03-12T00:00:00.000","2019-04-10T00:00:00.000","Y","Norris, Robert","Department of Environmental Protection","DEP Procurements","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1099857"
"Closed","IFB","1096790","Multi-Agency Janitorial and Cleaning Supplies","2019-02-01T00:00:00.000","2019-04-02T00:00:00.000","N","Karakaya, Penny Perrus","Department of Correction & Rehabilitation","Rita Ellis","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1096790"
"Closed","IFB","1097312","Uniform Apparel Imprinting and Embroidery Services","2019-02-28T00:00:00.000","2019-04-02T00:00:00.000","Y","Karakaya, Penny Perrus","Fire & Rescue Services","Leslie Maxam","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1097312"
"Closed","IFB","1096741","Sidney Kramer Upcounty RSC","2019-02-28T00:00:00.000","2019-04-01T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of General Services","Suresh Patel","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1096741"
"Closed","IFB","1082494","Heavy and Automotive Original Equipment Manufacturer Service and Parts","2019-02-21T00:00:00.000","2019-04-01T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1082494"
"Closed","IFB","1092610","Softballs","2019-02-11T00:00:00.000","2019-03-19T00:00:00.000","N","DeLuca, Karen","Department of Recreation","Jewell Lyons","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1092610"
"Closed","IFB","1095050","Automotive Batteries","2019-02-14T00:00:00.000","2019-03-19T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1095050"
"Closed","IFB","1096495","Custodial Services Zones 4 and 5","2018-12-21T00:00:00.000","2019-02-27T00:00:00.000","Y","Karakaya, Penny Perrus","Department of General Services","Gus Montes De Oca","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1096495"
"Closed","IFB","1096496","Custodial Services Zone 6 and 7","2018-12-24T00:00:00.000","2019-02-27T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Isami Ayala-Collazo","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1096496"
"Closed","IFB","1098719","Online Bidding for Cooperative Purchase of Unleaded Gasoline and E85 (Reverse Auction)","2019-01-22T00:00:00.000","2019-02-25T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Brad Weatherly","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1098719"
"Closed","IFB","1095048","Construction Original Equipment Manufacturer Repair Service and Replacement Parts","2019-01-11T00:00:00.000","2019-02-19T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1095048"
"Closed","IFB","1096961","Liquor Store Paper Bags","2018-12-10T00:00:00.000","2019-02-07T00:00:00.000","N","McRae, Sarah","Department of Liquor Control","Diane Wurdeman","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1096961"
"Closed","IFB","1090023","Concrete Repairs and Restoration in Montgomery County Parking Facilities","2018-12-14T00:00:00.000","2019-01-31T00:00:00.000","N","Harris, Eric","Department of Transportation","Chabiram Deoraj","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1090023"
"Closed","IFB","1096538","Residential Landscape, Board up and Solid Waste Removal Services for the Clean and Lien Program","2018-12-24T00:00:00.000","2019-01-24T00:00:00.000","Y","Greve, Michael","Department of Housing & Community Affairs","Robert Fischer","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1096538"
"Closed","IFB","1094953","Blank and Finished Traffic Sign Panels","2018-11-26T00:00:00.000","2019-01-07T00:00:00.000","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1094953"
"Closed","IFB","1094957","Traffic Sign Posts","2018-11-05T00:00:00.000","2018-12-20T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1094957"
"Closed","IFB","1086044","Refurbishment of Parking Garage's Storm, Sanitary, And Washdown Systems: Pipes Valves, Actuators with Integrated Electric/Pneumatic Control Packages","2018-11-09T00:00:00.000","2018-12-11T00:00:00.000","N","Harris, Eric","Department of Transportation","Adrian Labor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086044"
"Closed","IFB","1073733","Routine Maintenance, Cleaning, and Repair of Existing Aboveground Stormwater Management Facilities","2018-09-10T00:00:00.000","2018-12-07T00:00:00.000","N","Norris, Robert","Department of Environmental Protection","DEP Procurements","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073733"
"Closed","IFB","1095880","Furnish Turfgrass Sod","2018-11-05T00:00:00.000","2018-12-05T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1095880"
"Closed","IFB","1093791","Time and Material Custom Millwork","2018-10-05T00:00:00.000","2018-11-26T00:00:00.000","N","Chen, Jing","Department of General Services","Suresh Patel","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1093791"
"Closed","IFB","1092613","Dry Chemicals for Swimming Pools","2018-09-07T00:00:00.000","2018-10-11T00:00:00.000","N","Chen, Jing","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1092613"
"Closed","IFB","1082934","Commercial Tire Service and Inventory Supply","2018-08-08T00:00:00.000","2018-09-19T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Keith Stickley","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1082934"
"Closed","IFB","1088536","Cooperative Purchase of Road Deicing Salt","2018-07-02T00:00:00.000","2018-08-10T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1088536"
"Closed","IFB","1089043","Kimberly Place Underground Drainage and Stormwater Management Project.","2018-07-09T00:00:00.000","2018-08-09T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of Housing & Community Affairs","Cynthia Butler","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1089043"
"Closed","IFB","1083948","Garage #49 Slab Repairs","2018-06-25T00:00:00.000","2018-08-01T00:00:00.000","Y","Harris, Eric","Department of Transportation","Chabiram Deoraj","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1083948"
"Closed","IFB","1088447","HVAC/Refrigeration Equipment and Parts","2018-06-08T00:00:00.000","2018-07-17T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Frank Howard","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1088447"
"Closed","IFB","1087458","Screen Printed Athletic Apparel","2018-06-04T00:00:00.000","2018-07-10T00:00:00.000","Y","DeLuca, Karen","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1087458"
"Closed","IFB","1080308","Underground Utility Services","2018-05-22T00:00:00.000","2018-06-25T00:00:00.000","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Kamal Hamud","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080308"
"Closed","IFB","1084719","Application of Slurry Seal, Crack Sealant and Asphalt Mix Products on Primary and Residential Roadways","2018-05-01T00:00:00.000","2018-06-04T00:00:00.000","N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1084719"
"Closed","IFB","1088145","Partial Roof Replacement/Repair Mid-County DHHS 1301 Piccard Drive","2018-05-01T00:00:00.000","2018-05-24T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of General Services","Joshua Malkin","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1088145"
"Closed","IFB","1087066","Bridge Preservation County Wide IX","2018-04-19T00:00:00.000","2018-05-22T00:00:00.000","N","Norris, Robert","Department of Transportation","Bhavin Desai","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1087066"
"Closed","IFB","1086065","Parking Garage Sweeping and Miscellaneous Cleaning Services","2018-04-18T00:00:00.000","2018-05-22T00:00:00.000","Y","Norris, Robert","Department of Transportation","Heriberto Bello","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086065"
"Closed","IFB","1083479","Purchase of Ultra-Low Sulfur Diesel, Biodiesel, and Renewable Diesel","2018-04-05T00:00:00.000","2018-05-21T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Bradley Weatherly","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1083479"
"Closed","IFB","1085820","Traffic Signal Control Services","2018-04-12T00:00:00.000","2018-05-15T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Kamal Hamud","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085820"
"Closed","IFB","1085861","Time and Material HVAC Duct Cleaning","2018-04-06T00:00:00.000","2018-05-14T00:00:00.000","N","Chen, Jing","Department of General Services","Alvin Crutcher","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085861"
"Closed","IFB","1086689","Portable Fire Extinguisher and Kitchen Hood Fire Suppression System Inspection, Testing, Maintenance and Repair Services","2018-03-27T00:00:00.000","2018-05-08T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Joshua Malkin","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086689"
"Closed","IFB","1085679","Carbon Dioxide for Swimming Pools","2018-03-23T00:00:00.000","2018-05-04T00:00:00.000","N","Chen, Jing","Department of Recreation","Melanie Sasse","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085679"
"Closed","IFB","1080337","Replacement of Bridge No. M-0096010 Gold Mine Rd","2018-04-05T00:00:00.000","2018-05-03T00:00:00.000","N","Norris, Robert","Department of Transportation","Bhavin Desai","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080337"
"Closed","IFB","1086452","Furnishing and Installing Pavement Markings","2018-03-30T00:00:00.000","2018-04-30T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086452"
"Closed","IFB","1083920","Reading and Interpretation of X-Rays for Public Programs","2018-03-26T00:00:00.000","2018-04-26T00:00:00.000","N","Flood, Samuel (Inactive Buyer)","Department of Health & Human Svcs","Kimberly Townsend","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1083920"
"Closed","IFB","1085676","Sodium Hypochlorite for Swimming Pools","2018-03-23T00:00:00.000","2018-04-25T00:00:00.000","N","Chen, Jing","Department of Recreation","Melanie Sasse","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085676"
"Closed","IFB","1081315","Closed Captioning Services for Montgomery County Government Access Channel","2018-03-12T00:00:00.000","2018-04-16T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","DTS","Donna Keating","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1081315"
"Closed","IFB","1085697","Preventive Maintenance Service, Repair Service, and Parts; Soaps and Detergents for Vehicle Wash Systems","2018-03-01T00:00:00.000","2018-04-06T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085697"
"Closed","IFB","1072414","Medical and Dental Supplies","2018-02-14T00:00:00.000","2018-04-04T00:00:00.000","N","Flood, Samuel (Inactive Buyer)","Department of Health & Human Svcs","Vanessa Lopez-Cuevas","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1072414"
"Closed","IFB","1083922","Courier and Cargo Services","2018-02-15T00:00:00.000","2018-03-19T00:00:00.000","N","Steed, Jeffrey","Department of Health & Human Svcs","Debra Aplan","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1083922"
"Closed","IFB","1073256","Multi-Agency Custom Tailored Uniforms, Stock Uniforms, Accessories and Footwear","2017-12-20T00:00:00.000","2018-03-15T00:00:00.000","N","Karakaya, Penny Perrus","Police","Trantino Norwood","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073256"
"Closed","IFB","1074381","Leaf Collection Machines","2018-02-02T00:00:00.000","2018-03-06T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074381"
"Closed","IFB","1068415","Replacement of Br. MPK-03 Park Valley Road over Sligo Creek","2018-01-17T00:00:00.000","2018-03-05T00:00:00.000","N","Norris, Robert","Department of Transportation","Mohamed Elfallah","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1068415"
"Closed","IFB","1077433","Time and Material Electrical Maintenance/Installation Service","2017-12-20T00:00:00.000","2018-01-30T00:00:00.000","Y","Karakaya, Penny Perrus","Department of Transportation","Mike Crone","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1077433"
"Closed","IFB","1080200","Fitness Equipment Inspection, Maintenance and Repair Services","2017-12-13T00:00:00.000","2018-01-18T00:00:00.000","N","Yaeger, Segyung","Department of Recreation","William Kaarid","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080200"
"Closed","IFB","1080329","Snouffer School Road North","2017-12-01T00:00:00.000","2018-01-17T00:00:00.000","N","Norris, Robert","Department of Transportation","Bhavin Desai","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080329"
"Closed","IFB","1062887","Custodial Services Zone 4, 5, 6, 7","2017-10-06T00:00:00.000","2018-01-16T00:00:00.000","Y","Karakaya, Penny Perrus","Department of General Services","Gus Montes De Oca","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1062887"
"Closed","IFB","1074471","Trailers","2017-11-29T00:00:00.000","2018-01-03T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074471"
"Closed","IFB","1074704","Warning Equipment Purchase and Installation/Repair and Mobile Communications Equipment Installation/Repair","2017-11-17T00:00:00.000","2017-12-22T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Fire & Rescue Services","Steve Lamphier","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074704"
"Closed","IFB","1080688","Medical Grade Oxygen","2017-11-07T00:00:00.000","2017-12-14T00:00:00.000","N","DeLuca, Karen","Fire & Rescue Services","Roseyann Spence","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080688"
"Closed","IFB","1081792","Brush & Tree Chippers","2017-11-03T00:00:00.000","2017-12-05T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1081792"
"Closed","IFB","1072415","Medical and Dental Equipment Maintenance, Installation, Repair and Inspections","2017-11-01T00:00:00.000","2017-12-01T00:00:00.000","N","Flood, Samuel (Inactive Buyer)","Department of Health & Human Svcs","Vanessa Lopez-Cuevas","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1072415"
"Closed","IFB","1081554","Six Column Ballot Carrier","2017-10-20T00:00:00.000","2017-11-21T00:00:00.000","N","DeLuca, Karen","Board of Elections","Margie Roher","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1081554"
"Closed","IFB","1078301","Recreation Staff Apparel","2017-10-02T00:00:00.000","2017-11-02T00:00:00.000","Y","DeLuca, Karen","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1078301"
"Closed","IFB","1080690","Blank and finished traffic sign panels","2017-09-19T00:00:00.000","2017-10-19T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080690"
"Closed","IFB","1080202","Construction Original Equipment Manufacturer Replacement Parts and Repair Service","2017-09-01T00:00:00.000","2017-10-13T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080202"
"Closed","IFB","1080078","Rental of Construction Equipment","2017-08-25T00:00:00.000","2017-09-26T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080078"
"Closed","IFB","1069736","Custodial Services Zones 1, 2 and 3","2017-06-20T00:00:00.000","2017-09-22T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Gus Montes De Oca","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069736"
"Closed","IFB","1073645","Parking Lot Districts Service Facility","2017-07-13T00:00:00.000","2017-09-12T00:00:00.000","Y","Collins, Todd (Inactive Buyer)","Department of Transportation","Tim O'Gwin","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073645"
"Closed","IFB","1080242","Traffic Sign Posts","2017-07-31T00:00:00.000","2017-09-07T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1080242"
