"record_type","source_document","source_doc_type","source_doc_desc","requisition_no","input_date","total_amount","dept_num","dept_name","cost_center","cost_center_name","source_doc_type_code","source_doc_type_description","source_doc_status_code","source_doc_status_description","vouched_amount","estimated_start_date","initial_expiration_date","extended_through_date","annual_contract","vendor_name_1","vendor_name_2","vendor_city","vendor_state","vendor_zip","vendor_type","vendor_gender","vendor_ethnicity","vendor_status","vendor_class","vendor_geographic_code","vendor_independent_contractor","isminority","dbe","dvbe","dvse","smb_min","smb_mn_wom","sb_non_mn","smb_dbe","vet_sm_bus","smb_woman","total_items","item_number","item_description","item_quantity_ordered","item_unit_of_mea","item_unit_cost","item_total_cost","commodity_code","commodity_desc","object","object_desc"
"D","22006693","P","PS 81- 1/4 X CLO S/40 316-L WE","9791","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed",,,,,,"INSTRUMENT PIPING TECHNOLOGIES LLC",,"BATON ROUGE","LA","70809","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","4","PS 81-1/2 150# 316 SS FNPT TEE ASTM A-182","4","EACH","6.22","24.88","45041","HARDWARE AND RELATED ITEMS (NO","631900","OTHER OPERATING & MT SUPPLIES"
"D","22006693","P","PS 81- 1/4 X CLO S/40 316-L WE","9791","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed",,,,,,"INSTRUMENT PIPING TECHNOLOGIES LLC",,"BATON ROUGE","LA","70809","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","5","PS 81-1/2 150# 316 SS HEX HD PLUG ASTM A-182","4","EACH","3.73","14.92","45041","HARDWARE AND RELATED ITEMS (NO","631900","OTHER OPERATING & MT SUPPLIES"
"D","22006693","P","PS 81- 1/4 X CLO S/40 316-L WE","9791","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed",,,,,,"INSTRUMENT PIPING TECHNOLOGIES LLC",,"BATON ROUGE","LA","70809","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","6","PS 81-PARKER BRASS 1/4 TUBE X 1/4 MNPT 90 ELBOW CPI","10","EACH","11.18","111.8","45041","HARDWARE AND RELATED ITEMS (NO","631900","OTHER OPERATING & MT SUPPLIES"
"H","22006692","P","Henry Schein State Contract 44","10042","2022-08-24T00:00:00.000","4924.64","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed","0",,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","3","0",,,,,,"465","HOSPITAL AND SURGICAL EQUIPMEN",,
"D","22006692","P","Henry Schein State Contract 44","10042","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","Adult BVM 12/caseHS Item # 4993940","10","CASE","131.76","1317.6",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"D","22006692","P","Henry Schein State Contract 44","10042","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","2","1000cc IV Fluids 12/caseHS Item # 1002808","50","CASE","33.96","1698",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"D","22006692","P","Henry Schein State Contract 44","10042","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","3","18g IV Catheter 50/box 4 boxes/caseHS Item # 5557268","7","CASE","272.72","1909.04",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"H","22006691","P","Henry Schein State Contract 44","10044","2022-08-24T00:00:00.000","4797.12","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed","0",,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"465","HOSPITAL AND SURGICAL EQUIPMEN",,
"D","22006691","P","Henry Schein State Contract 44","10044","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","24g IV Catheter 50/boxHS Item # 5559466","12","BOX","68","816",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"D","22006691","P","Henry Schein State Contract 44","10044","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","2","Selec-3 IV Tubing 48/caseHS Item # 7001937","13","CASE","306.24","3981.12",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"H","22006690","P","Life Assist","10047","2022-08-24T00:00:00.000","3700","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed","0",,,,,"LIFE-ASSIST INC",,"RANCHO CORDOVA","CA","95742","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"465","HOSPITAL AND SURGICAL EQUIPMEN",,
"D","22006690","P","Life Assist","10047","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"LIFE-ASSIST INC",,"RANCHO CORDOVA","CA","95742","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","IV Extension set 50/caseLA Item # IV4207","20","CASE","185","3700",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"H","22006689","P","OFFICE SUPPLIES  GENERAL","10030","2022-08-24T00:00:00.000","136.67","7010","BUSINESS OPS","7010","ADMINISTRATION","N","Normal","8","Printed","0",,,,,"STAPLES CONTRACT & COMMERCIAL INC",,"FRAMINGHAM","MA","01702","CONVERSION",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","5","0",,,,,,"615","OFFICE SUPPLIES, GENERAL",,
"D","22006689","P","OFFICE SUPPLIES  GENERAL","10030","2022-08-24T00:00:00.000","0","7010","BUSINESS OPS","7010","ADMINISTRATION","N","Normal","8","Printed",,,,,,"STAPLES CONTRACT & COMMERCIAL INC",,"FRAMINGHAM","MA","01702","CONVERSION",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","STAPLES LEAD REFILL  0.5MM  30/LEADS  3/PACK (10405-CC)","4","PACK","1.56","6.24",,,"631000","OFFICE SUPPLIES"
"D","22006689","P","OFFICE SUPPLIES  GENERAL","10030","2022-08-24T00:00:00.000","0","7010","BUSINESS OPS","7010","ADMINISTRATION","N","Normal","8","Printed",,,,,,"STAPLES CONTRACT & COMMERCIAL INC",,"FRAMINGHAM","MA","01702","CONVERSION",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","2","STAPLES STANDARD DURABLE CORK BULLETIN BOARD  OAK FRAME 3W X 2H (28336-CC)","1","EACH","56.94","56.94",,,"631000","OFFICE SUPPLIES"
"D","22006689","P","OFFICE SUPPLIES  GENERAL","10030","2022-08-24T00:00:00.000","0","7010","BUSINESS OPS","7010","ADMINISTRATION","N","Normal","8","Printed",,,,,,"STAPLES CONTRACT & COMMERCIAL INC",,"FRAMINGHAM","MA","01702","CONVERSION",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","3","PENTEL TWIST-ERASE III MECHANICAL PENCIL  0.5MM  #2 MEDIUM LEAD (QE515A)","4","EACH","4.49","17.96",,,"631000","OFFICE SUPPLIES"
"D","22006689","P","OFFICE SUPPLIES  GENERAL","10030","2022-08-24T00:00:00.000","0","7010","BUSINESS OPS","7010","ADMINISTRATION","N","Normal","8","Printed",,,,,,"STAPLES CONTRACT & COMMERCIAL INC",,"FRAMINGHAM","MA","01702","CONVERSION",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","4","BASELINE YELLOW STICKY NOTES  1.5 X 2  12/PK (BL58462-CC)","3","PACK","7.99","23.97",,,"631000","OFFICE SUPPLIES"
"D","22006689","P","OFFICE SUPPLIES  GENERAL","10030","2022-08-24T00:00:00.000","0","7010","BUSINESS OPS","7010","ADMINISTRATION","N","Normal","8","Printed",,,,,,"STAPLES CONTRACT & COMMERCIAL INC",,"FRAMINGHAM","MA","01702","CONVERSION",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","5","POST IT NOTES  3 X 3 CANARY YELLOW  100 SHEETS/PAD 12 PADS/PK (654-12YW)","3","PACK","10.52","31.56",,,"631000","OFFICE SUPPLIES"
"H","22006688","P","Honda - Engine Driven Utility","10007","2022-08-24T00:00:00.000","1296.14","7630","MAINTENANCE","7630","STREET MAINTENANCE","N","Normal","8","Printed","0",,,,,"GRAINGER",,"NEW ORLEANS","LA","70123-3209","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,,,,
"D","22006688","P","Honda - Engine Driven Utility","10007","2022-08-24T00:00:00.000","0","7630","MAINTENANCE","7630","STREET MAINTENANCE","N","Normal","8","Printed",,,,,,"GRAINGER",,"NEW ORLEANS","LA","70123-3209","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","Honda - Engine Driven Utility Pump: 4 4/5 hp HP  3 in NPT","1","EACH","849.87","849.87",,,"636000","TRACKABLE SUPPLIES"
"D","22006688","P","Honda - Engine Driven Utility","10007","2022-08-24T00:00:00.000","0","7630","MAINTENANCE","7630","STREET MAINTENANCE","N","Normal","8","Printed",,,,,,"GRAINGER",,"NEW ORLEANS","LA","70123-3209","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","Pump Hose Kit: Dewatering  3 in Hose Inside Dia. (in.)  3 in Connection Size (in). Item # 1ZNC3","1","EACH","446.27","446.27",,,"631900","OTHER OPERATING & MT SUPPLIES"
"H","22006687","P","HITOUCH MULTIPURPOSE PAPER 8.5","10025","2022-08-24T00:00:00.000","201.55","7010","BUSINESS OPS","7010","ADMINISTRATION","N","Normal","8","Printed","0",,,,,"HITOUCH BUSINESS SERVICES",,"LA VERGNE","TN","37086","CONVERSION",,,"A","LLC","USA","N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"615","OFFICE SUPPLIES, GENERAL",,
"D","22006687","P","HITOUCH MULTIPURPOSE PAPER 8.5","10025","2022-08-24T00:00:00.000","0","7010","BUSINESS OPS","7010","ADMINISTRATION","N","Normal","8","Printed",,,,,,"HITOUCH BUSINESS SERVICES",,"LA VERGNE","TN","37086","CONVERSION",,,"A","LLC","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","HITOUCH MULTIPURPOSE PAPER 8.5X11 20 LBS  WHITE  10 REAM/CASE (3854)","5","CASE","40.31","201.55",,,"631000","OFFICE SUPPLIES"
"H","22006686","P","Life Assist","10024","2022-08-24T00:00:00.000","622.08","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed","0",,,,,"LIFE-ASSIST INC",,"RANCHO CORDOVA","CA","95742","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"465","HOSPITAL AND SURGICAL EQUIPMEN",,
"D","22006686","P","Life Assist","10024","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"LIFE-ASSIST INC",,"RANCHO CORDOVA","CA","95742","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","1200cc Suction Canister 48/caseLA Item # 484410","4","CASE","155.52","622.08",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"H","22006685","P","Henry Schein State Contract 44","10018","2022-08-24T00:00:00.000","4783.5","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed","0",,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"465","HOSPITAL AND SURGICAL EQUIPMEN",,
"D","22006685","P","Henry Schein State Contract 44","10018","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","Electrodes 40pk/caseHS Item # 9356155","9","EACH","531.5","4783.5",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"H","22005381","P","FIRE PROTECTION EQUIPMENT AND","8063","2022-08-24T00:00:00.000","112","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed","0",,,,,"FIRE & SAFETY COMMODITIES INC",,"LA PLACE","LA","70068","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"340","FIRE PROTECTION EQUIPMENT AND",,
"D","22005381","P","FIRE PROTECTION EQUIPMENT AND","8063","2022-08-24T00:00:00.000","0","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed",,,,,,"FIRE & SAFETY COMMODITIES INC",,"LA PLACE","LA","70068","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","*****PRICE INCREASE FROM $96.00 TO $112.00***FIRE EXTINGUISHER MAINTENANCE  INCLUDING RECHARGING AND REPAIRPERFORM ANNUAL CERTIFICAITON/INSPECTION OF HAND PORTABLE FIRE EXTINGUISHER(S)AT DELMONT BRANCH LIBRARY 3351 LORRAINE STREET","1","EACH","112","112","93634","FIRE EXTINGUISHER MAINTENANCE,","647200","REPAIR/MAINTENANCE-BUILDINGS"
"H","22005375","P","FIRE PROTECTION EQUIPMENT AND","8057","2022-08-24T00:00:00.000","160","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed","0",,,,,"FIRE & SAFETY COMMODITIES INC",,"LA PLACE","LA","70068","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"340","FIRE PROTECTION EQUIPMENT AND",,
"D","22005375","P","FIRE PROTECTION EQUIPMENT AND","8057","2022-08-24T00:00:00.000","0","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed",,,,,,"FIRE & SAFETY COMMODITIES INC",,"LA PLACE","LA","70068","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","*****PRICE INCREASE FROM $128.00 TO $160.00***FIRE EXTINGUISHER MAINTENANCE  INCLUDING RECHARGING AND REPAIRPERFORM ANNUAL CERTIFICAITON/INSPECTION OF HAND PORTABLE FIRE EXTINGUISHER(S)","1","EACH","160","160","93634","FIRE EXTINGUISHER MAINTENANCE,","647200","REPAIR/MAINTENANCE-BUILDINGS"
"H","22005374","P","FIRE PROTECTION EQUIPMENT AND","8056","2022-08-24T00:00:00.000","368","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed","0",,,,,"FIRE & SAFETY COMMODITIES INC",,"LA PLACE","LA","70068","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"340","FIRE PROTECTION EQUIPMENT AND",,
"D","22005374","P","FIRE PROTECTION EQUIPMENT AND","8056","2022-08-24T00:00:00.000","0","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed",,,,,,"FIRE & SAFETY COMMODITIES INC",,"LA PLACE","LA","70068","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","*****PRICE INCREASE FROM $352.00 TO $368.00***FIRE EXTINGUISHER MAINTENANCE  INCLUDING RECHARGING AND REPAIRPERFORM ANNUAL CERTIFICAITON/INSPECTION OF HAND PORTABLE FIRE EXTINGUISHER(S)RIVER CENTER BRANCH 120 ST. LOUIS STREET","1","EACH","368","368","93634","FIRE EXTINGUISHER MAINTENANCE,","647200","REPAIR/MAINTENANCE-BUILDINGS"
"H","22005372","P","FIRE PROTECTION EQUIPMENT AND","8054","2022-08-24T00:00:00.000","704","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed","0",,,,,"FIRE & SAFETY COMMODITIES INC",,"LA PLACE","LA","70068","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"340","FIRE PROTECTION EQUIPMENT AND",,
"D","22005372","P","FIRE PROTECTION EQUIPMENT AND","8054","2022-08-24T00:00:00.000","0","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed",,,,,,"FIRE & SAFETY COMMODITIES INC",,"LA PLACE","LA","70068","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","*****PRICE INCREASE FROM $592.00 TO $704.00***FIRE EXTINGUISHER MAINTENANCE  INCLUDING RECHARGING AND REPAIRPERFORM ANNUAL CERTIFICAITON/INSPECTION OF HAND PORTABLE FIRE EXTINGUISHER(S)OUTREACH LIBRARY3434 NORTH BLVDBATON ROUGE LA 70806","1","EACH","704","704","93634","FIRE EXTINGUISHER MAINTENANCE,","647200","REPAIR/MAINTENANCE-BUILDINGS"
"H","800004629","C","ANNUAL ROADSIDE DRAINAGE REPAIR","0","2022-08-23T00:00:00.000","500000","7710","ENV SERV","7710","SEWER-ADMIN","13","Public Works","8","Posted","0","2022-08-23T00:00:00.000",,,,"GRADY CRAWFORD CONSTRUCTION CO INC",,"BATON ROUGE","LA","70814","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,,,,
"D","800004629","C","ANNUAL ROADSIDE DRAINAGE REPAIR","0","2022-08-23T00:00:00.000","0","7710","ENV SERV","7710","SEWER-ADMIN","13","Public Works","8","Posted",,,,,,"GRADY CRAWFORD CONSTRUCTION CO INC",,"BATON ROUGE","LA","70814","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","***RESOLUTION # 56390***** ANNUAL ROADSIDE DRAINAGE DITCHES REPAIR PROJECT- EAST CITY PARISH PROJECT NORTH NO. 22 -RD-MS-0015 REPARING OF EXISTING ROADSIDE DRAINAGE DITCHES THROUGHOUT PARISH","1","EACH","500000","500000","96833","DITCH MAINTENANCE",,
"H","22006684","P","ROOFING KIT 4 JUVENILE DETENTI","9646","2022-08-23T00:00:00.000","3505.92","7830","BLDG&GROUND","7830","BUILDING MAINT","N","Normal","8","Printed","0",,,,,"INDUSTRIAL ROOFING & CONSTRUCTION LLC",,"STERLINGTON","LA","71280-3066",,"NOT PROVIDED","ETHNICITY NOT SPECIFIED","A","LLC","INS","N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"770","ROOFING MATERIALS AND SUPPLIES",,
"D","22006684","P","ROOFING KIT 4 JUVENILE DETENTI","9646","2022-08-23T00:00:00.000","0","7830","BLDG&GROUND","7830","BUILDING MAINT","N","Normal","8","Printed",,,,,,"INDUSTRIAL ROOFING & CONSTRUCTION LLC",,"STERLINGTON","LA","71280-3066",,"NOT PROVIDED","ETHNICITY NOT SPECIFIED","A","LLC","INS","N","N","N","N","N","N","N","N","N","N","N","1","1","Silicone Roof Coating (20 Pails)  Gaco Patch (18 Pails)  NP1 Caulk (6 Tubes)  Garbage Bags (1Box)  Roller Frames (6 Each)  Roller Covers (6 Each)  Chip Brushes (12 Each)  Rags (1 Box)  Propane (2 Lbs)","1","EACH","3505.92","3505.92","77070","ROOFING REPAIR KITS","647200","REPAIR/MAINTENANCE-BUILDINGS"
"H","22006683","P","AMPATCF281J TONER CARTRIDGE FO","9984","2022-08-23T00:00:00.000","338","4160","FINANCE","4160","BUDGETING","N","Normal","8","Printed","0",,,,,"AMERICAN OFFICE MACHINES INC",,"METAIRIE","LA","70002-6036","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,"INS","Y","N","N","N","N","N","N","N","N","Y","N","1","0",,,,,,"615","OFFICE SUPPLIES, GENERAL",,
"D","22006683","P","AMPATCF281J TONER CARTRIDGE FO","9984","2022-08-23T00:00:00.000","0","4160","FINANCE","4160","BUDGETING","N","Normal","8","Printed",,,,,,"AMERICAN OFFICE MACHINES INC",,"METAIRIE","LA","70002-6036","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,"INS","Y","N","N","N","N","N","N","N","N","Y","N","1","1","AMPATCF281J TONER CARTRIDGE FOR LJ M604/M605/M606/M625/M630  81A (18 0000 PAGE YIELD) STATE CONTRACT #4400022256  MDM #1142506","2","EACH","169","338","61560","OFFICE SUPPLIES, GENERAL (NOT","631000","OFFICE SUPPLIES"
"H","22006682","P","PAPER  FOR OFFICE AND PRINT SH","9980","2022-08-23T00:00:00.000","274.8","550","PARISH ATTY","550","LITIGATION & RISK","N","Normal","8","Printed","0",,,,,"VERITIV OPERATING COMPANY",,"BATON ROUGE","LA","70879","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"645","PAPER, FOR OFFICE AND PRINT SH",,
"D","22006682","P","PAPER  FOR OFFICE AND PRINT SH","9980","2022-08-23T00:00:00.000","0","550","PARISH ATTY","550","LITIGATION & RISK","N","Normal","8","Printed",,,,,,"VERITIV OPERATING COMPANY",,"BATON ROUGE","LA","70879","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","COPY PAPER:  8.5 X 11  20 LB;  STATE CONTRACT 4400023941;  LINE 1","6","EACH","45.8","274.8","64533","COPY PAPER, SPECIALIZED HIGH S","631000","OFFICE SUPPLIES"
"H","22006681","P","3483 37050 STEPHEN","9994","2022-08-23T00:00:00.000","107.62","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,"800003973","ITA TRUCK SALES & SERVICE LLC",,"LAFAYETTE","LA","70507","PROFESSION",,,"A","PSHP","INS","N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006681","P","3483 37050 STEPHEN","9994","2022-08-23T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800003973","ITA TRUCK SALES & SERVICE LLC",,"LAFAYETTE","LA","70507","PROFESSION",,,"A","PSHP","INS","N","N","N","N","N","N","N","N","N","N","N","1","1","3483 37050 STEPHEN800003973 LINE 64073696C91 TANK  W/S Witem 0006  Original Equipment Manufacturer Standard Replacement Parts With 20% Discount;  any parts item with a net discount price in excess of $5 000.00 is excluded","1","EACH","107.62","107.62","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"H","22006680","P","4043 37788-10 PHILLIP","9995","2022-08-23T00:00:00.000","522.6","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","4","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006680","P","4043 37788-10 PHILLIP","9995","2022-08-23T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","4043 37788-10 PHILLIP800004226 LINE 3FL3Z*2200*E PAD- 1087 IITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","1","EACH","67.65","67.65","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006680","P","4043 37788-10 PHILLIP","9995","2022-08-23T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","4043 37788-10 PHIILIP800004226 LINE 38L3Z*2VOO1*C KIT 1144ITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","1","EACH","60.49","60.49","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006680","P","4043 37788-10 PHILLIP","9995","2022-08-23T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","3","4043 37788-10 PHILLIP800004226 LINE 3FL3Z*2CO26*D ROTOR2316CITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","2","EACH","95.15","190.3","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006680","P","4043 37788-10 PHILLIP","9995","2022-08-23T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","4","4043 37788-10 PHILLIP800004226 LINE 3JL3Z*1125*C ROTOR 2333AITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","2","EACH","102.08","204.16","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"H","22006679","P","STOCK","9974","2022-08-23T00:00:00.000","164.4","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,,"AUTO PARTS & SUPPLIES LLC","NAPA AUTO PARTS","BATON ROUGE","LA","70815-1122","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006679","P","STOCK","9974","2022-08-23T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"AUTO PARTS & SUPPLIES LLC","NAPA AUTO PARTS","BATON ROUGE","LA","70815-1122","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","STOCK4400021435 NAPA PREMIUM PERFORMANCE ATF+4 NOL 75206PARTS AND ACCESSORIES  AUTOMOTIVE  MISCELLANEOUS (NOT OTHERWISE CLASSIFIED)","24","EACH","6.85","164.4","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"H","22006678","P","4237 37572-12 JAMES","10004","2022-08-23T00:00:00.000","587.51","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","3","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
