"bid_date","bid_time","department_name","division_name","description","contact_name","phone","phone_ext","buyer_name","room_number","note","bid_results","unique_id"
"2022-01-12T00:00:00.000","11:00 AM","FLEET MANAGEMENT","FLEET-CENTRAL GARAGE","A21-0702 OEM SRP & Labor for Dodge & Jeep Trucks & Cars","Dexter Stewart","225-389-3259","3264","Dexter Stewart","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17888","17888"
"2022-01-07T00:00:00.000","11:00 AM","MAINTENANCE","MAINTENANCE-STREET MAINT","A21-0306 READY MIXED PORTLAND CEMENT","Reginal Brumfield","225-389-3158",,"Mark White","806","Addendum 1 Moves BOD to January 7, 2022","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17879","17879"
"2022-01-07T00:00:00.000","11:00 AM","HUMAN DEVELOPMENT AND SERVICES","DHDS-ADMINISTRATION","M14533 Tables & Chairs","Dexter Stewart","225-389-3259","3264","Dexter Stewart","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17871","17871"
"2022-01-07T00:00:00.000","11:00 AM","EMERGENCY MEDICAL SERVICES","EMS-OPERATIONS","A21-91039-6 Janitorial Services for EMS Locations in EBR Parish","Mark White","225-389-3259","3268","Mark White","806","Addendum 1 to answer questions posted 12/16/2021
Addendum 2 to Move BOD to 01/07/2022 due to holidays","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17867","17867"
"2022-01-06T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-ENGINEERING","NORTH WASTEWATER TREATMENT PLANT
FINAL EFFLUENT PUMP ELECTRICAL UPGRADES
CITY-PARISH PROJECT NO. 13-TP-MS-047I-A","Joseph Young","225-405-0496",,"Kris Goranson","806","A non-mandatory pre-bid conference will be held at 10:00 A.M., TUESDAY, DECEMBER 14, 2021, at the North Wastewater Treatment Plant, 50 Woodpecker Street, Baton Rouge, LA 70807. A","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17874","17874"
"2022-01-06T00:00:00.000","11:00 AM","BUILDINGS AND GROUNDS","BLDGANDGROUND-ADMINISTRATION","A21-0799 Landscape Maintenance of Boulevards and Right of Way � Groups 1 - 11","Dexter Stewart","225-389-3259",,"Dexter Stewart","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17870","17870"
"2022-01-05T00:00:00.000","11:00 AM","BUSINESS OPER/CAP PROG OFFICE","BUSINESS OPS-WAREHOUSE","A21-0300 Aggregates and Soils","Damar Hopkins","225-389-5374",,"Sheneka Sylvan","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17876","17876"
"2022-01-04T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","TWIN OAKS DRIVE BRIDGE OVER CYPRESS BAYOU
BRIDGE REPLACEMENT

CITY PARISH PROJECT NO. 17-BR-PT-0025A","Guangxiang Cheng","225-389-3192",,"Kris Goranson","806","Pre-bid conference will not be held for this project","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17875","17875"
"2022-01-04T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","FUQUA ST. / GRACIE ST. AREA ADA TRANSITION PROJECT

(CITY PARISH PROJECT NO. 20-EN-HC-0052)","Taiwo Adejare","225-389-3192",,"Kris Goranson","806","There will be no pre-bid conference.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17877","17877"
"2021-12-21T00:00:00.000","11:00 AM","HUMAN DEVELOPMENT AND SERVICES","DHDS-ADMINISTRATION","M13712 Playground Items","Dexter Stewart","225-389-3259","3264","Dexter Stewart","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17861","17861"
"2021-12-14T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","NICHOLSON DRIVE @ BEN HUR ROAD

 CITY PARISH PROJECT NO. 19-CP-HC-0037","Travis Barr","225-923-7190",,"Kris Goranson","806","Asphalt Concrete Pavement, Base Course, Drainage Structures, Grading, and RR Crossing Improvements.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17820","17820"
"2021-12-13T00:00:00.000","11:00 AM","LIBRARY BOARD OF CONTROL","LIBRARY","A21-90627 ENERGY MANAGEMENT FOR LIBRARIES","Dexter Stewart","225-389-3259","3264","Sheneka Sylvan","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17834","17834"
"2021-12-02T00:00:00.000","11:00 AM","BUILDINGS AND GROUNDS","BLDGANDGROUND-BUILDING MAINT","A21-0870 ELECTRICAL REPAIR AND MAINTENANCE - LIGHT COMMERCIAL ELECTRICIAN","Dexter Stewart","225-389-3259","3264","Brit'Ney McCoy","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17835","17835"
"2021-12-01T00:00:00.000","11:00 AM","CITY COURT","CITY COURT","A21-96616 PRINTED SNAP SETS","Dexter Stewart","225-389-3259","3264","Brit'Ney McCoy","806","ADDENDUM #1 - CHANGE CONTACT INFO ON LEGAL AD NOTICE TO BIDDERS PAGE 2","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17827","17827"
"2021-12-01T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-ADMIN","ANNUAL STORM WATER PIPE REPAIR AND REPLACEMENT PROJECT. CITY-PARISH PROJECT NO. 21-PN-MS-0039","Holly Morgan","225-389-4865",,"Kris Goranson","806","A non-mandatory pre-bid conference will be held at 10:15 A.M., TUESDAY, NOVEMBER 2, 2021, in Department of Public Works and Planning Center, Engineering Division, 1100 Laurel Street, First Floor Conference Room, Room 133, Baton Rouge, LA 70802.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17807","17807"
"2021-12-01T00:00:00.000","11:00 AM","ENVIRONMENTAL SERVICES",,"A21-91054 � PRINTING OF INSERTS FOR SERVICE FEE OFFICES","Greta Meche","225-389-5432",,"Mark White","806","INQUIRY PERIOD, all questions must be in writing and received by 5:00 p.m. C.S.T. on November 18, 2021.",,"17828"
"2021-11-30T00:00:00.000","11:00 AM","MOSQUITO and RODENT CONTROL","MOSQUITO AND RODENT CONTROL","A21-0527 Uniform Service for EBR MARC","Sheneka Sylvan","225-389-3259","3263","Sheneka Sylvan","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17819","17819"
"2021-11-30T00:00:00.000","11:00 AM","BATON ROUGE RIVER CENTER",,"M8818 Point of Sale System","Dexter Stewart","225-389-3259","3264","Dexter Stewart","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17818","17818"
"2021-11-30T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-ADMIN","ANNUAL STORM WATER INLET AND JUNCTION BOX
REHABILITATION PROJECT
CITY-PARISH PROJECT NO. 21-MH-MS-0040","Holly Morgan","225-389-4865",,"Kris Goranson","806","A non-mandatory pre-bid conference will be held at 11:00 A.M., TUESDAY, NOVEMBER 2, 2021, in Department of Public Works and Planning Center, Engineering Division, 1100 Laurel Street, First Floor Conference Room, Room 133, Baton Rouge, LA 70802.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17805","17805"
"2021-11-30T00:00:00.000","11:00 AM","FLEET MANAGEMENT","FLEET-CENTRAL GARAGE","INVITATION TO BID-RQ13791- 2021 or NEWER SWEEPER TRUCK  APPROVED EQUAL","AF JONES","225-389-3259","3267","Arvin Jones","806","All inquiries shall be received by 5:00p.m. on November 22, 2021.  INQUIRIES AND/OR QUESTIONS SHALL NOT BE ENTERTAINED THEREAFTER","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17833","17833"
"2021-11-30T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-ADMIN","ANNUAL STORM WATER CONCRETE LINED CANAL REPAIR PROJECT. CITY-PARISH PROJECT NO. 21-CC-MS-0041","Jason Crain","225-389-4865",,"Kris Goranson","806","A non-mandatory pre-bid conference will be held at 9:30 A.M., TUESDAY, NOVEMBER 2, 2021, in Department of Public Works and Planning Center, Engineering Division, 1100 Laurel Street, First Floor
Conference Room, Room 133, Baton Rouge, LA 70802.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17806","17806"
"2021-11-23T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","SOUTH CHOCTAW DRIVE
(FLANNERY RD. � CENTRAL THRUWAY)

 CITY PARISH PROJECT NO. 19-CP-HC-0038","Brian Smith","225-427-0136",,"Kris Goranson","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17809","17809"
"2021-11-23T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","MIDWAY DRIVE
(PICARDY AVENUE TO CONSTANTIN BLVD)

 CITY PARISH PROJECT NO. 20-CP-HC-0008","Brian Smith","225-427-0136",,"Kris Goranson","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17808","17808"
"2021-11-23T00:00:00.000","11:00 AM","FLEET MANAGEMENT","FLEET-CENTRAL GARAGE","INVITATION TO BID-RQ13794- 2021 or NEWER SWEEPER TRUCK  APPROVED EQUAL","AF JONES","225-389-3259","3267","Arvin Jones","806","All inquiries shall be received by 5:00p.m. on November 17, 2021.  INQUIRIES AND/OR QUESTIONS SHALL NOT BE ENTERTAINED THEREAFTER.",,"17850"
"2021-11-22T00:00:00.000","11:00 AM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-TRAFFIC ENG","RQ13644- Video Detection Camera System Integrated Radar Detection","AF JONES","225-389-3259","3167","Arvin Jones","806","All inquiries shall be received by 5:00p.m. on November 16, 2021.  INQUIRIES AND/OR QUESTIONS SHALL NOT BE ENTERTAINED THEREAFTER.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17826","17826"
"2021-11-22T00:00:00.000","11:00 AM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-TRAFFIC ENG","RQ13298-POLYMER CONCRETE JUNCTION BOX","AF JONES","225-389-3259","3267","Arvin Jones","806","All inquiries shall be received by 5:00p.m. on November 16, 2021.  INQUIRIES AND/OR QUESTIONS SHALL NOT BE ENTERTAINED THEREAFTER.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17825","17825"
"2021-11-22T00:00:00.000","11:00 AM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-TRAFFIC ENG","RQ13693-TS-2 TRAFFIC CONTROL SIGNAL CABINETS","AF JONES","225-389-3259","3267","Arvin Jones","806","**NOTE** ADDENDUM NO. 1 added.

All inquiries shall be received by 5:00p.m. on November 16, 2021.  INQUIRIES AND/OR QUESTIONS SHALL NOT BE ENTERTAINED THEREAFTER","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17824","17824"
"2021-11-22T00:00:00.000","11:00 AM","MAINTENANCE","MAINTENANCE-ADMINISTRATION","RQ13406-INVITATION TO BID:Complete Walk-In
Cooler/Freezer Replacement and Installation","JASON GANAWAY","225-389-3150",,"Arvin Jones","806","All parties interested in this bid must be present and signed into the site 11-16-2021.
   Visit meeting no later than 10:05 A.M. to be considered eligible for award of this bid.
Contact:  	Jason Ganaway or Kyle Allgood","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17816","17816"
"2021-11-19T00:00:00.000","2:00 PM","FINANCE DEPARTMENT","FINANCE-ADMINISTRATION","RFP 20008-A21-16-Grant Management and Administration Related to American Rescue Plan Act Funding","Kris Goranson","225-389-3259","3266","Kris Goranson","806","Inquiry Period Deadline 11/10/21 @ 5:00 pm;  Copies of Request for Proposals can be obtained from LaPAC @ https://wwwcfprd.doa.louisiana.gov/osp/lapac/dspBid.cfm?search=department&term=102 or via email to RFPA2116GRANTMGTARPA@brla.gov","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17815","17815"
"2021-11-16T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-ADMIN","LA HWY 64 REGIONAL PUMP STATION AND FORCEMAIN PROJECT NO. 18-FM-IF-0024","William Fishburn","225-810-6432",,"Kris Goranson","806","A non-mandatory pre-bid conference will be held at 9:30 A.M., Wednesday, October 26th, 2021, inthe Department of Public Works.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17802","17802"
"2021-11-15T00:00:00.000","11:00 AM","BUSINESS OPER/CAP PROG OFFICE","BUSINESS OPS-WAREHOUSE","A21-0403 � Janitorial and Cleaning Supplies","Damar Hopkins","225-389-5374",,"Mark White","806","Inquiry Period ends 5 pm 11/03/2021
Addendum 1 to answer questions added 11/5/21","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17810","17810"
"2021-11-15T00:00:00.000","11:00 AM","BATON ROUGE RIVER CENTER",,"SEALED BID M10560 Ice Machines, Bins and Cabinet","C. APPLEBY","225-389-3030",,"Mark White","806","INQUIRY PERIOD ENDS 5 PM ON 11/03/2019","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17811","17811"
"2021-11-10T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES",,"REQUEST FOR QUOTATION-REQUISITION # 13754

INFORMAL QUOTE-North Plant- Clarifier Drive and Gate Replacement","JUSTIN SHARPER","225-389-3136",,"Arvin Jones","806","A mandatory site visit will be held at 10:00 a.m., November 08, 2021. For additional information concerning the mandatory site visit please contact Mr. Justin Sharper @   jsharper@brla.gov , and copy mbizot@brla.gov",,"17817"
"2021-11-08T00:00:00.000","11:00 AM","MOSQUITO and RODENT CONTROL","MOSQUITO AND RODENT CONTROL","REQ9062 - UNMANNED AIRCRAFT SYSTEM","Brit'Ney McCoy","225-389-3259","3272","Brit'Ney McCoy","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17804","17804"
"2021-11-04T00:00:00.000","11:00 AM","BUSINESS OPER/CAP PROG OFFICE","BUSINESS OPS-WAREHOUSE","A21-0318 Barricades, Barricade Components & Cones","Damar Hopkins","225-389-5373",,"Sheneka Sylvan","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17801","17801"
"2021-11-02T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-ENGINEERING","PUMP STATION 279 IMPROVEMENTS
CITY-PARISH PROJECT NO. 21-PS-IF-0004","Desiree Dies, P.E.","225-389-5623",,"Kris Goranson","806","A non-mandatory pre-bid conference will be held at 10:00 A.M., TUESDAY, OCTOBER 19, 2021, in
Department of Public Works, 1100 Laurel Street, First Floor Conference Room, Room 133, Baton Rouge,
LA 70802.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17789","17789"
"2021-10-28T00:00:00.000","11:00 AM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-WWT-ADMIN","A21-0905 Cationic Polymer for WWT and Disposal Division","Dexter Stewart","225-389-3259","3264","Dexter Stewart","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17764","17764"
"2021-10-28T00:00:00.000","11:00 AM","POLICE DEPARTMENT","POLICE-ADMINISTRATION","A21-91039-3 Emergency Call-Outs For Bio-Hazardous Cleaning and Disposal","Dexter Stewart","225-389--325","3264","Dexter Stewart","806","Mandatory Site Visit at 9:00 a.m. on October 12, 2021 at 4545 Plank Road, Baton Rouge, LA  70805","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17782","17782"
"2021-10-27T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-WWT-ADMIN","RFP 20008-A21-15-Wastewater Treatment Plant Biosolids Hauling Services","Kris Goranson","225-389-3259","3266","Kris Goranson","806","Addendum No. 1 -Dates changed. Inquiry Deadline is 5pm on 10/7/21. Copy of RFP & any Addenda issued: https://wwwcfprd.doa.louisiana.gov/osp/lapac/dspBid.cfm?search=department&term=102  or by email request to RFPA2115BIOSOLIDS@brla.gov","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17780","17780"
"2021-10-26T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-ENVIRONMENTAL","RFP 20008-A21-14-Analytical Laboratory Services for Regulatory Compliance Sampling for the City of Baton Rouge/Parish of East Baton Rouge Department of Environmental Services","Kris Goranson","225-389-3259","3266","Kris Goranson","806","Addendum 1 - Extend BOD. Inquiry Deadline is 5pm on 10/7/21. Copy of RFP & any Addenda issued: https://wwwcfprd.doa.louisiana.gov/osp/lapac/dspBid.cfm?search=department&term=102  or by email request to RFPA2114LABSERVICES@brla.gov","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17779","17779"
"2021-10-21T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-WWT-NORTH PLANT","RFP 20008-A21-10-North Wastewater Treatment Plant (NWWTP) Mechanical, Electrical, & Instrumentation Services City-Parish Project No. 20-TP-MS-0104","Kris Goranson","225-389-3259","3266","Kris Goranson","806","Inquiry Deadline is 5pm on 10/7/21. Copy of RFP & any Addenda issued: https://wwwcfprd.doa.louisiana.gov/osp/lapac/dspBid.cfm?search=department&term=102  or by email request to RFPA2110NWWTP@brla.gov.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17778","17778"
"2021-10-21T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-PUMP STATIONS","RFP 20008-A21-09-Pump Station Mechanical, Electrical, & Instrumentation Services City-Parish Project No. 20-PS-MS-0103","Kris Goranson","225-389-3259","3266","Kris Goranson","806","Inquiry Deadline is 5pm on 10/7/21. Copy of RFP & any Addenda issued: https://wwwcfprd.doa.louisiana.gov/osp/lapac/dspBid.cfm?search=department&term=102  or by email request to RFPA2109PUMPSTATION@brla.gov","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17777","17777"
"2021-10-21T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-WWT-SOUTH PLANT","RFP 20008-A21-11-South Wastewater Treatment Plant (SWWTP) Mechanical, Electrical, & Instrumentation Services City-Parish Project No. 20-TP-MS-0105","Kris Goranson","225-389-3259","3266","Kris Goranson","806","Inquiry Deadline is 5pm on 10/7/21. Copy of RFP & any Addenda issued: https://wwwcfprd.doa.louisiana.gov/osp/lapac/dspBid.cfm?search=department&term=102  or by email request to RFPA2111SWWTP@brla.gov","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17781","17781"
"2021-10-18T00:00:00.000","11:00 AM","BUILDINGS AND GROUNDS","BLDGANDGROUND-BUILDING MAINT","A20-0409S Janitorial Services for Various DPW Buildings SUPPLIMENTAL","Cortina Walker","225-389-3168",,"Mark White","806","THERE WILL BE A MANDATORY PRE-BID CONFERENCE AND SITE VISIT on October 7, 2021 
at 9:00 am, at 222 St. Louis Street
8th Floor Room 804
Baton Rouge, LA 70802",,"17783"
"2021-10-14T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","SALES TAX STREET AND ROAD REHABILITATION
PROGRAM PROJECT 17-4 PRIDE-BAYWOOD, MONTERREY BLVD, 72ND ST, ROSENWALD, GRAND TETON, STREETS IN FAIRLANE, GLENOAKS PARK AND OAKCREST SUBDIVISIONS-
Project # 20-AO-ST-0039","Dan Rosenquist","225-389-3106",,"Kris Goranson","806","There will be no pre-bid conference.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17773","17773"
"2021-10-13T00:00:00.000","11:00 AM","LIBRARY BOARD OF CONTROL","LIBRARY","RQ10289 Bookmobile for Outreach Services","Mary Stein","225-231-3710",,"Sheneka Sylvan","806","Date Change","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17768","17768"
"2021-10-13T00:00:00.000","11:00 AM","EMERGENCY MEDICAL SERVICES","EMS-OPERATIONS","A21-9888 Repair Service for Access Control System","Brandi Godchaux","225-389-5155",,"Sheneka Sylvan","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17775","17775"
"2021-10-08T00:00:00.000","11:00 AM","BUILDINGS AND GROUNDS","BLDGANDGROUND-BUILDING MAINT","A20-0406S Janitorial Services for Baton Rouge METRO Facilities 
SUPPLEMENTAL","Cortina Walker","225-389-3168",,"Mark White","806","THERE WILL BE A MANDATORY PRE-BID CONFERENCE AND SITE VISIT on September 30, 2021 at 9:00 am, at 222 St. Louis Street 
8th Floor Room 804
Baton Rouge, LA 70802
ADDENDUM 1 ADDED 10/4/2021","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17776","17776"
"2021-10-04T00:00:00.000","11:00 AM","FIRE DEPARTMENT","FIRE-ADMINISTRATION (80 HRS)","A21-0602 AQUEOUS FIRE FIGHTING FOAM","Scott Pertuis","225-355-0333",,"Sheneka Sylvan","806",,,"17760"
"2021-09-23T00:00:00.000","2:00 PM","BUILDINGS AND GROUNDS","BLDGANDGROUND-ARCHITECTURAL SERV","BROWNSFIELD VOLUNTEER FIRE STATION #71
6453 Comite Drive, Baker, LA 70811
CITY PARISH PROJECT NO. 21-ASC-CP-1299","Josh Hoffpauir","225-926-7406",,"Kris Goranson","806","A non-mandatory pre-bid conference will be held at 10:00 AM on Tuesday, September 14th, at 6453 Comite Drive, Baker, LA  70811","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17724","17724"
"2021-09-23T00:00:00.000","11:00 AM","BUILDINGS AND GROUNDS","BLDGANDGROUND-ADMINISTRATION","A20-91873-SUPP2 Landscape Maintenance of City-Parish Owned Lots and FEMA Properties","Dexter Samuel Stewart","225-389-3259","3264","Dexter Stewart","806","Mandatory Pre-bid Meeting: 9:00 a.m. on September 9, 2021 at 222 St. Louis Street, Purchasing Department, Room 806",,"17720"
"2021-09-23T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","72ND AVENUE PEDESTRIAN IMPROVEMENTS PHASE II
(I-110 TO PLANK RD.)
(CITY PARISH PROJECT NO. 17-SW-US-0035)","Taiwo Adejare","225-388-3192","573","Kris Goranson","806","There will be no pre-bid conference.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17725","17725"
"2021-09-23T00:00:00.000","11:00 AM","BATON ROUGE RIVER CENTER",,"M8637 River Center Lighting","Dexter Stewart","225-389-3259","3264","Dexter Stewart","806","Addendum No. 2 moved bid opening from 09-16-21 to 09-23-21","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17721","17721"
"2021-09-22T00:00:00.000","11:00 AM","BATON ROUGE RIVER CENTER",,"M8389 River Center Theatre Curtains","Curtis Appleby","225-389-3030",,"Mark White","806","Addendum 1 Bid opening date moved to September 15, 2021 at 11:00 am
Addendum 2 Bid opening Date moved to September 22, 2021 at 11:00 am",,"17723"
"2021-09-22T00:00:00.000","11:00 AM","FLEET MANAGEMENT","FLEET-CENTRAL GARAGE","A21-0752 OEM SRP & MAS for INTERNATIONAL TRUCKS","Dexter Stewart","225-389-3259","3264","Dexter Stewart","806","Addendum No. 1 moved bid opening from 09-15-21 to 09-22-21",,"17737"
"2021-09-22T00:00:00.000","11:00 AM","FLEET MANAGEMENT","FLEET-CENTRAL GARAGE","A21-0731 OEM SRP & MAS for VAC CON SEWER TRUCKS","Dexter Stewart","225-389-3259","3264","Dexter Stewart","806","Date change from 9/15/21 to 9/22/21",,"17727"
"2021-09-21T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","MALL OF LOUISIANA BOULEVARD
(BACKCOURT DRIVE BRIDGE AND ROADWAY)

 CITY PARISH PROJECT NO. 12-CS-HC-0043C","Justin Schexnayder","225-761-3608",,"Kris Goranson","806","Pre-bid conference will not be held.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17741","17741"
"2021-09-17T00:00:00.000","11:00 AM","BUILDINGS AND GROUNDS","BLDGANDGROUND-ADMINISTRATION","A21-0927 �LAWN / LANDSCAPING AND LITTER PICKUP MAINTENANCE AT EMS LOCATIONS AND CITY PARISH PUBLIC BUILDINGS�","AF JONES","225-389-3259",,"Arvin Jones","806","Addendum No. 1 added 8/24/21

There will be a Mandatory Pre-Bid Meeting starting at 9:00 AM  8/19/2021 @ 222 St. Louis, Room Number 804

All inquiries shall be received by 5:00 p.m. 8-20-2021

Addendum No. 2 moved bid opening to 09-17-21","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17717","17717"
"2021-09-17T00:00:00.000","11:00 AM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-PUMP STATIONS","Annual Contract Competitive Proposal Request A21-0419
SUMP PUMPS","AF JONES","225-389-3259",,"Arvin Jones","806","ADDENDUM NO 1

All inquiries shall be received by 5:00 p.m. 9-10-2021","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17726","17726"
"2021-09-14T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-ENGINEERING","NORTH WASTEWATER TREATMENT PLANT
FINAL EFFLUENT PUMP ELECTRICAL UPGRADES
CITY-PARISH PROJECT NO. 13-TP-MS-047I","Joseph Young","225-405-0496",,"Kris Goranson","806","A mandatory pre-bid conference will be held at 10:00 A.M., TUESDAY, AUGUST 17, 2021, at the North Wastewater Treatment Plant, 50 Woodpecker Street, Baton Rouge, LA 70807.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17715","17715"
"2021-09-14T00:00:00.000","11:00 AM","PURCHASING","PURCHASING","A21-0405 Janitorial Services for Public Safety Facilities

Includes: BRPD, BRFD, Juvenile services and Court","Mark W. White","225-389-3258","3268","Mark White","806","Mandatory Pre-bid Conference & Mandatory Job Site Visits
Starting 8/26/2021 and ending 8/27/2021
BOD and inquiry deadlines moved. Inquiries accepted until 5pm Sep. 7, 2021.  BOD in now 11am 9/14/2021","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17722","17722"
"2021-09-14T00:00:00.000","11:00 AM","FIRE DEPARTMENT","FIRE-ADMINISTRATION (112 HRS)","A21-34056 FIRE HOSES","Brit'Ney McCoy","225-389-3259","3272","Brit'Ney McCoy","806",,"http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17740","17740"
"2021-08-24T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","MCHUGH ROAD IMPROVEMENTS
(CLEARING AND GRUBBING)
CITY PARISH PROJECT NO. 19-CP-HC-0039","Travis Barr","225-923-7190",,"Kris Goranson","806","Pre-bid conference will not be held for this project.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17711","17711"
"2021-08-24T00:00:00.000","2:00 PM","TRANSPORTATION AND DRAINAGE","TRAN AND DRAIN-ENGINEERING","OLD HAMMOND HIGHWAY IMPROVEMENTS
SEGMENT 2
(CLEARING AND GRUBBING)

CITY PARISH PROJECT NO. 06-CS-HC-0028","Travis Barr","225-923-7190",,"Kris Goranson","806","Pre-bid conference will not be held for this project.","http://city.brla.gov/dept/purchase/loadbidresults.asp?GetBid=17710","17710"
"2021-08-20T00:00:00.000","2:00 PM","ENVIRONMENTAL SERVICES","ENV SERV-SEWER-WWT-SOUTH PLANT","South Wastewater Treatment Plant
Solids Handling Upgrade

C.P. Project No. 18-TP-MS-0012","Obie Watts, P.E.","225-200-0473",,"Kris Goranson","806","A mandatory pre-bid conference will be held at 10:00 A.M., Tuesday, August 9, 2022, at the South Wastewater Treatment Plant, 2850 Gardere Lane, Baton Rouge, LA 70820.",,"18177"
