"id","statusdesc","createdate","closeddate","lastaction","parenttype","typename","comments","streetnum","streetname","streetaddress","crossname","cityname","department","division","latitude","longitude","geolocation","typeid","parentid","deptdivid","deptdiv","status"
"867273","IN PROGRESS","2022-09-12T13:54:00.000",,"2022-09-12T13:55:00.000","GARBAGE","MISSED HANDPILE SERVICE","MATTRESS AND HEAD BOARD WASNT PICKED UP LAST FRIDAY 9/9","3234","TECUMSEH ST","3234 TECUMSEH ST",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.477608","-91.165749","
,  
(30.477608, -91.165749)","173024","172975","57","DES - SANITATION","3"
"867272","IN PROGRESS","2022-09-12T13:51:00.000",,"2022-09-12T13:53:00.000","GARBAGE","SAME DAY SERVICE STATUS","CALLER STATED THAT HER CART WAS MISSED ON BOTH PICKUP DAYS LAST WEEK TUESDAY 9/6/22 AND FRIDAY 9/9/22. CALLER IS REQUESTING THAT HER CART BE SERVICED ASAP.","2932","WILDFLOWER LN","2932 WILDFLOWER LN",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.424149","-91.085594","
,  
(30.424149, -91.085594)","427105","172975","57","DES - SANITATION","3"
"867271","IN PROGRESS","2022-09-12T13:50:00.000",,"2022-09-12T13:52:00.000","RECYCLING","DAMAGED RECYCLING CART","LID NEED TO BE REPLACED ON THE RECYCLE CART IT IS BROKEN","5121","HAGERSTOWN DR","5121 HAGERSTOWN DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","RECYCLING","30.40745","-90.986526","
,  
(30.40745, -90.986526)","173062","172979","56","DES - RECYCLING","3"
"867270","IN PROGRESS","2022-09-12T13:49:00.000",,"2022-09-12T13:51:00.000","GARBAGE","MISSED WOODY WASTE SERVICE","CALLER STATED THAT HER LARGE PILE OF TREE DEBRIS HAVE BEEN MISSED FOR THE LAST TWO WEEKS AND NEED TO BE PICKED UP ASAP.","546","MAGNOLIA WOOD AVE","546 MAGNOLIA WOOD AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.377674","-91.122574","
,  
(30.377674, -91.122574)","173027","172975","57","DES - SANITATION","3"
"867269","IN PROGRESS","2022-09-12T13:48:00.000",,"2022-09-12T14:05:00.000","GARBAGE","REQUEST DEBRIS REMOVAL - PUBLIC PROPERTY","LARGE PILE OF DEBRIS NEEDS TO BE PICKED UP IN FRONT OF VACANT PROPERTY AT ABOVE ADDRESS.","797","NORTH ST","797 NORTH ST",,"BATON ROUGE","MAINTENANCE","LANDSCAPE MAINTENANCE","30.452724","-91.18203","
,  
(30.452724, -91.18203)","174362","172975","63","DOM - LANDSCAPE MAINTENANCE","3"
"867268","OPEN","2022-09-12T13:47:00.000",,"2022-09-12T13:47:00.000","DRAINAGE, EROSION, FLOODING OR HOLES","CAVE-IN/SINK HOLE (DRAINAGE RELATED)","CALLER STATED THAT SHE HAVE A SINK HOLE IN HER BACKYARD THAT THE CITY WORKERS WAS FIXING AND ALL OF A SUDDEN THEY STOPPED WORKING ON IT. SHE SAYS THAT THEY HAVENT BEEN BACK IN OVER A MONTH AND THEY LEFT HER BACKYARD IN A MESS","10951","MAJOR OAK DR","10951 MAJOR OAK DR",,"BATON ROUGE","MAINTENANCE","DRAINAGE MAINTENANCE","30.442457","-91.06382","
,  
(30.442457, -91.06382)","172998","172973","62","DOM - DRAINAGE MAINTENANCE","0"
"867267","IN PROGRESS","2022-09-12T13:46:00.000",,"2022-09-12T14:25:00.000","SEWER/WASTEWATER","CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED)","THERE IS A SEWER CAVE- IN BY SIDEWALK NEED ATTENTION A.S.A,P.","5353","ESSEN LN","5353 ESSEN LN",,"BATON ROUGE","ENVIRONMENTAL SERVICES","WW OPERATIONS","30.399796","-91.106316","
,  
(30.399796, -91.106316)","173078","172981","58","DES - WW OPERATIONS","3"
"867266","OPEN","2022-09-12T13:46:00.000",,"2022-09-12T13:46:00.000","GARBAGE","DAMAGED GARBAGE CART","CALLER STATED THAT HIS 96 GALLON GARBAGE CART IS DAMAGED (LID AND THE TOP OF THE GARBAGE CART ARE BROKE).  GAVE CALLER ID NUMBER.","12041","BEAUVERDE CT","12041 BEAUVERDE CT",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.441021","-91.047089","
,  
(30.441021, -91.047089)","173020","172975","57","DES - SANITATION","0"
"867265","CLOSED","2022-09-12T13:42:00.000","2022-09-12T17:02:00.000","2022-09-12T17:02:00.000","GARBAGE","MISSED HANDPILE SERVICE","THREE WHEELER WAS MISSED ON WED (9-7-22)","9566","WATTS RD","9566 WATTS RD",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.534094","-91.101295","
,  
(30.534094, -91.101295)","173024","172975","57","DES - SANITATION","1"
"867264","OPEN","2022-09-12T13:41:00.000",,"2022-09-12T13:41:00.000","DRAINAGE, EROSION, FLOODING OR HOLES","ROADSIDE EROSION ISSUE","MAJOR SINKHOLE AT PERKINS AND BLUEBONNET NEAR KFC GOING UNDER ROAD","9690","PERKINS RD","9690 PERKINS RD",,"BATON ROUGE","MAINTENANCE","DRAINAGE MAINTENANCE","30.379124","-91.098801","
,  
(30.379124, -91.098801)","173006","172973","62","DOM - DRAINAGE MAINTENANCE","0"
"867263","IN PROGRESS","2022-09-12T13:38:00.000",,"2022-09-12T13:55:00.000","SEWER/WASTEWATER","CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED)","THERE IS A SINKHOLE IN THE STREET TURNING INTO THE WOODLAND TERRACE SUBDIV TURNING FRO ELWICK DR  TO ELBA DR",,"ELVA DR","ELVA DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","WW OPERATIONS","30.438541","-91.040993","
,  
(30.438541, -91.040993)","173078","172981","58","DES - WW OPERATIONS","3"
"867262","OPEN","2022-09-12T13:37:00.000",,"2022-09-12T13:37:00.000","GARBAGE","DAMAGED GARBAGE CART","CALLER STATED THAT THE LID IS BROKEN OFF OF THE CART","5561","HOWELL PARK AVE","5561 HOWELL PARK AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.484737","-91.134995","
,  
(30.484737, -91.134995)","173020","172975","57","DES - SANITATION","0"
"867261","IN PROGRESS","2022-09-12T13:36:00.000",,"2022-09-12T20:55:00.000","BUILDING CODE/ZONING VIOLATIONS","RESIDENTIAL DRAINAGE DISPUTE (CONSTRUCTION-RELATED)","CALLER STATED THAT HIS (NEIGHBOR - 17498 FLORIDA BLVD.) BUILDED UP THERE LAND AND KNOW THE WATER IS DRAINING TO HIS HOUSE.  CALLER ALSO STATED THAT HIS HOUSE HAVE STANDING WATER ALL AROUND HIS HOUSE.  CALLER ALSO STATED THAT HIS NEIGHBOR CLOSED IN THE DITCH.  GAVE CALLER ID NUMBER.","17498","FLORIDA BLVD","17498 FLORIDA BLVD",,"BATON ROUGE","DEVELOPMENT","PERMITS & INSPECTIONS","30.465801","-90.995712","
,  
(30.465801, -90.995712)","172992","172972","67","DOD - PERMITS & INSPECTIONS","3"
"867260","IN PROGRESS","2022-09-12T13:34:00.000",,"2022-09-12T13:55:00.000","MOWING AND TREE ISSUES","REQUEST FOR MOWING","CALLER STATED THAT THE DITCHES ON THE ENTIRE STREET NEED TO BE CUT ASAP. HE SAYS THAT THE GRASS IS SO OVERGROWN THAT YOU CANT SEE THE DITCH AND ITS DANGEROUS FOR DRIVERS.",,"E FLANACHER RD","E FLANACHER RD",,"ZACHARY","MAINTENANCE","LANDSCAPE MAINTENANCE","30.66497","-91.217659","
,  
(30.66497, -91.217659)","173045","172977","63","DOM - LANDSCAPE MAINTENANCE","3"
"867259","IN PROGRESS","2022-09-12T13:32:00.000",,"2022-09-12T13:55:00.000","MOWING AND TREE ISSUES","REQUEST FOR MOWING","CALLER IS REQUESTING THAT THE DITCHES ALONG HUNT RD BE CUT.",,"HUNT RD","HUNT RD",,"ZACHARY","MAINTENANCE","LANDSCAPE MAINTENANCE","30.685263","-91.014786","
,  
(30.685263, -91.014786)","173045","172977","63","DOM - LANDSCAPE MAINTENANCE","3"
"867258","CLOSED","2022-09-12T13:31:00.000","2022-09-12T14:09:00.000","2022-09-12T14:09:00.000","GARBAGE","SAME DAY SERVICE STATUS","CALLER STATED THAT THE ENTIRE STREET 96 GALLON GARBAGE CART WAS NOT SERVICED ON FRIDAY (09/09/22).  GAVE CALLER ID NUMBER.","738","FOUNTAIN VIEW DR","738 FOUNTAIN VIEW DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.364601","-91.127777","
,  
(30.364601, -91.127777)","427105","172975","57","DES - SANITATION","1"
"867257","IN PROGRESS","2022-09-12T13:29:00.000",,"2022-09-12T13:31:00.000","GARBAGE","MISSED WOODY WASTE SERVICE","TREE LIMBS AND DEBRIS WASNT PICKED UP LAST WEDNESDAY.","12361","PLYMOUTH DR","12361 PLYMOUTH DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.558222","-91.164848","
,  
(30.558222, -91.164848)","173027","172975","57","DES - SANITATION","3"
"867256","OPEN","2022-09-12T13:29:00.000",,"2022-09-12T13:29:00.000","GARBAGE","MISSING GARBAGE CART","96 GAL CART FELL INTO THE TRUCK GAVE SERVICE #","1436","SHADYBROOK DR","1436 SHADYBROOK DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.450092","-91.016327","
,  
(30.450092, -91.016327)","173028","172975","57","DES - SANITATION","0"
"867255","OPEN","2022-09-12T13:25:00.000",,"2022-09-12T13:25:00.000","GARBAGE","CART LEFT AT CURBSIDE","CALLER STATED THAT HER NEIGHBOR CONSTANTLY LEAVES THE CART ON THE CURBSIDE AND NEVER PULL IT IN.","6968","MODESTO AVE","6968 MODESTO AVE",,"BATON ROUGE","DEVELOPMENT","BLIGHT ENFORCEMENT","30.520885","-91.119675","
,  
(30.520885, -91.119675)","173018","172975","59","DOD - BLIGHT ENFORCEMENT","0"
"867253","OPEN","2022-09-12T13:25:00.000",,"2022-09-12T13:25:00.000","GARBAGE","DAMAGED GARBAGE CART","96 GAL CART/ HANDLE BROKEN","6152","TIGER TRACE AVE","6152 TIGER TRACE AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.393566","-91.027161","
,  
(30.393566, -91.027161)","173020","172975","57","DES - SANITATION","0"
"867254","CLOSED","2022-09-12T13:25:00.000","2022-09-12T14:33:00.000","2022-09-12T14:33:00.000","GARBAGE","SAME DAY SERVICE STATUS","CALLER STATED THAT HER 96 GALLON GARBAGE CART HAVE NOT BEEN SERVICED AS OF YET TODAY MONDAY (09/12/22), THE TRUCK HAVE ALREADY PASSED ON THERE STREET.  GAVE CALLER ID NUMBER.","2346","MORNINGBROOK DR","2346 MORNINGBROOK DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.43111","-91.013794","
,  
(30.43111, -91.013794)","427105","172975","57","DES - SANITATION","1"
"867252","IN PROGRESS","2022-09-12T13:24:00.000",,"2022-09-12T13:44:00.000","ROAD MAINTENANCE ISSUES","POTHOLE","POTHOLE NEED TO BE REPAIRED GAVE SERVICE #","10877","REIGER RD","10877 REIGER RD",,"BATON ROUGE","MAINTENANCE","STREET MAINTENANCE","30.380079","-91.061508","
,  
(30.380079, -91.061508)","173071","172980","64","DOM - STREET MAINTENANCE","3"
"867251","IN PROGRESS","2022-09-12T13:23:00.000",,"2022-09-12T13:30:00.000","STREET/TRAFFIC ISSUES","MAJOR SIGNAL ISSUE","CALLER STATED THAT THE (REDLIGHT - MILLERVILLE ROAD @ WELDWOOD DRIVE) NORTH AND SOUTH END ON MILLERVILLE IS STAYING GREEN AND WELDWOOD DRIVE IS NOT GETTING A GREEN.  GAVE CALLER ID NUMBER.",,"MILLERVILLE RD","MILLERVILLE RD","WELDWOOD DR","BATON ROUGE","TRANSPORTATION AND DEVELOPMENT","TRAFFIC ENGINEERING","30.435369","-91.024353","
,  
(30.435369, -91.024353)","173103","172982","66","TAD - TRAFFIC ENGINEERING","3"
"867250","OPEN","2022-09-12T13:22:00.000",,"2022-09-12T13:22:00.000","GARBAGE","DAMAGED GARBAGE CART","CALLER STATED THAT THE CART IS SMUSHED AND NEED TO BE REPLACED.","311","AUTUMN OAK DR","311 AUTUMN OAK DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.35124","-91.064262","
,  
(30.35124, -91.064262)","173020","172975","57","DES - SANITATION","0"
"867249","OPEN","2022-09-12T13:20:00.000",,"2022-09-12T13:20:00.000","GARBAGE","DAMAGED GARBAGE CART","96 GAL CART/ CRACKED","8845","CEFALU DR","8845 CEFALU DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.53145","-91.129074","
,  
(30.53145, -91.129074)","173020","172975","57","DES - SANITATION","0"
"867248","OPEN","2022-09-12T13:20:00.000",,"2022-09-12T13:20:00.000","GARBAGE","NEW RESIDENT REQUEST FOR GARBAGE CART","CALLER IS REQUESTING NEW CART FOR NEW ADDRESS","15016","FORESTGROVE AVE","15016 FORESTGROVE AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.54463","-91.02195","
,  
(30.54463, -91.02195)","173029","172975","57","DES - SANITATION","0"
"867247","IN PROGRESS","2022-09-12T13:19:00.000",,"2022-09-12T13:33:00.000","MOWING AND TREE ISSUES","REQUEST FOR MOWING","OVERGROWN SERVITUDE NEED TO BE CUT BEHIND THE HOMES CAN NOT GET READING FROM THE WATER COMPANY GAVE SERVICE #","8952","PECAN TREE DR","8952 PECAN TREE DR",,"BATON ROUGE","MAINTENANCE","LANDSCAPE MAINTENANCE","30.352459","-91.117836","
,  
(30.352459, -91.117836)","173045","172977","63","DOM - LANDSCAPE MAINTENANCE","3"
"867246","CLOSED","2022-09-12T13:19:00.000","2022-09-12T17:31:00.000","2022-09-12T17:31:00.000","SEWER/WASTEWATER","INSIDE RESIDENTIAL BACKUP","B/U","843","BRINWOOD AVE","843 BRINWOOD AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","WW OPERATIONS","30.450497","-91.032822","
,  
(30.450497, -91.032822)","173080","172981","58","DES - WW OPERATIONS","1"
"867244","CLOSED","2022-09-12T13:18:00.000","2022-09-12T17:11:00.000","2022-09-12T17:11:00.000","SEWER/WASTEWATER","INSIDE RESIDENTIAL BACKUP","B/U","919","BRINWOOD AVE","919 BRINWOOD AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","WW OPERATIONS","30.450172","-91.032616","
,  
(30.450172, -91.032616)","173080","172981","58","DES - WW OPERATIONS","1"
"867245","IN PROGRESS","2022-09-12T13:18:00.000",,"2022-09-12T13:20:00.000","RECYCLING","NEW RESIDENT RECYCLING CART REQUEST","NEW RESIDENT NEEDS RECYCLING CART.","1169","STANFORD AVE","1169 STANFORD AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","RECYCLING","30.410942","-91.16172","
,  
(30.410942, -91.16172)","173064","172979","56","DES - RECYCLING","3"
"867242","OPEN","2022-09-12T13:17:00.000",,"2022-09-12T13:17:00.000","GARBAGE","NEW RESIDENT REQUEST FOR GARBAGE CART","ACCT #:  010113134826005","1169","STANFORD AVE","1169 STANFORD AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.410942","-91.16172","
,  
(30.410942, -91.16172)","173029","172975","57","DES - SANITATION","0"
"867243","IN PROGRESS","2022-09-12T13:17:00.000",,"2022-09-12T13:20:00.000","GARBAGE","SAME DAY SERVICE STATUS","CALLER STATED THAT THIS IS HER FOURTH TIME IN A ROW THAT HER CART HAVE BEEN MISSED. SHE IS REQUESTING THAT HER CART BE SERVICED ASAP.","15016","FORESTGROVE AVE","15016 FORESTGROVE AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.54463","-91.02195","
,  
(30.54463, -91.02195)","427105","172975","57","DES - SANITATION","3"
"867241","OPEN","2022-09-12T13:16:00.000",,"2022-09-12T13:17:00.000","GARBAGE","DAMAGED GARBAGE CART","CALLER STATED THAT HER 96 GALLON GARBAGE CART IS DAMAGED (LID AND WHEELS ARE BROKE AND GARBAGE CART IS CRUSHED IN).  GAVE CALLER ID NUMBER.","432","ARBOR CT","432 ARBOR CT",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.358355","-91.093605","
,  
(30.358355, -91.093605)","173020","172975","57","DES - SANITATION","0"
"867240","OPEN","2022-09-12T13:14:00.000",,"2022-09-12T13:15:00.000","GARBAGE","DAMAGED GARBAGE CART","CALLER STATED THAT BOTH OF HIS 96 GAL CARTS ARE DAMAGED AND NEED TO BE REPLACED.","861","W VERSAILLES DR","861 W VERSAILLES DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.455214","-91.022713","
,  
(30.455214, -91.022713)","173020","172975","57","DES - SANITATION","0"
"867239","IN PROGRESS","2022-09-12T13:09:00.000",,"2022-09-12T13:23:00.000","GARBAGE","REQUEST DEBRIS REMOVAL - PUBLIC PROPERTY","CALLER STATES THAT A LARGE PILE OF TRASH WAS DUMPED IN FRONT OF UNOCCUPIED PROPERTY AT ABOVE ADDRESS.","5324","DICKENS DR","5324 DICKENS DR",,"BATON ROUGE","MAINTENANCE","LANDSCAPE MAINTENANCE","30.499546","-91.104378","
,  
(30.499546, -91.104378)","174362","172975","63","DOM - LANDSCAPE MAINTENANCE","3"
"867238","OPEN","2022-09-12T13:09:00.000",,"2022-09-12T13:09:00.000","STREET/TRAFFIC ISSUES","DAMAGED TRAFFIC SIGN","CALLER STATED THAT THE SPEED LIMIT SIGN NEED TO BE REPLACED ON THE EXISTING POLE THAT IT WAS ORIGINALLY ON. HE SAYS THAT THERE IS NO DAMAGE TO THE SIGN OR THE POLE.","1611","MCMICHAEL DR","1611 MCMICHAEL DR",,"BATON ROUGE","TRANSPORTATION AND DEVELOPMENT","TRAFFIC ENGINEERING","30.437759","-91.069527","
,  
(30.437759, -91.069527)","173091","172982","66","TAD - TRAFFIC ENGINEERING","0"
"867237","OPEN","2022-09-12T13:07:00.000",,"2022-09-12T13:07:00.000","GARBAGE","MISSING GARBAGE CART","96 GAL CART FELL INTO THE TRUCK GAVE SERVICE #","12213","LAKE LA DARE AVE","12213 LAKE LA DARE AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.418657","-91.045204","
,  
(30.418657, -91.045204)","173028","172975","57","DES - SANITATION","0"
"867236","OPEN","2022-09-12T13:06:00.000",,"2022-09-12T13:06:00.000","GARBAGE","REQUEST PICK-UP OF UNWANTED GARBAGE CART","CALLER IS REQUESTING THAT HER DAMAGED CART BE REMOVED FROM HER PROPERTY","12526","GOODWOOD BLVD","12526 GOODWOOD BLVD",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.448282","-91.043259","
,  
(30.448282, -91.043259)","173032","172975","57","DES - SANITATION","0"
"867235","OPEN","2022-09-12T13:01:00.000",,"2022-09-12T13:01:00.000","GARBAGE","REQUEST ADDITIONAL GARBAGE CART","REQUEST ADDITIONAL GARBAGE CART FOR 7975 SEVILLE COURT","7975","SEVILLE CT","7975 SEVILLE CT",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.372854","-91.135674","
,  
(30.372854, -91.135674)","173030","172975","57","DES - SANITATION","0"
"867234","IN PROGRESS","2022-09-12T13:00:00.000",,"2022-09-12T13:03:00.000","STREET/TRAFFIC ISSUES","MAJOR SIGNAL ISSUE","TRAFFIC LIGHT IN FLASH",,"JONES CREEK RD","JONES CREEK RD","TIGER BEND RD","BATON ROUGE","TRANSPORTATION AND DEVELOPMENT","TRAFFIC ENGINEERING","30.39138","-91.018547","
,  
(30.39138, -91.018547)","173103","172982","66","TAD - TRAFFIC ENGINEERING","3"
"867233","IN PROGRESS","2022-09-12T12:59:00.000",,"2022-09-12T13:11:00.000","STREET/TRAFFIC ISSUES","MAJOR SIGNAL ISSUE","TRAFFIC LIGHT IN FLASH",,"ANTIOCH","ANTIOCH","TIGER BEND RD","BATON ROUGE","TRANSPORTATION AND DEVELOPMENT","TRAFFIC ENGINEERING","30.389589","-91.007378","
,  
(30.389589, -91.007378)","173103","172982","66","TAD - TRAFFIC ENGINEERING","3"
"867232","CLOSED","2022-09-12T12:57:00.000","2022-09-12T13:13:00.000","2022-09-12T13:13:00.000","STREET/TRAFFIC ISSUES","MAJOR SIGNAL ISSUE","TRAFFIC LIGHT IS OUT",,"JEFFERSON HWY","JEFFERSON HWY","HIGHLAND RD","BATON ROUGE","TRANSPORTATION AND DEVELOPMENT","TRAFFIC ENGINEERING","30.36231","-91.003708","
,  
(30.36231, -91.003708)","173103","172982","66","TAD - TRAFFIC ENGINEERING","1"
"867231","IN PROGRESS","2022-09-12T12:55:00.000",,"2022-09-12T13:00:00.000","STREET/TRAFFIC ISSUES","MAJOR SIGNAL ISSUE","TRAFFIC LIGHT IS OUT",,"ANTIOCH RD","ANTIOCH RD","JEFFERSON HWY","BATON ROUGE","TRANSPORTATION AND DEVELOPMENT","TRAFFIC ENGINEERING","30.36997","-91.01062","
,  
(30.36997, -91.01062)","173103","172982","66","TAD - TRAFFIC ENGINEERING","3"
"867230","IN PROGRESS","2022-09-12T12:53:00.000",,"2022-09-12T12:55:00.000","GARBAGE","SAME DAY SERVICE STATUS","THE TRUCK STARTED TO COME DOWN THE DEAD END BUT GOT BLOCKED BY A SCHOOL BUS AND LEFT.  THEY HAVE NOT RETURNED.","11235","STANLEY AUBIN LN","11235 STANLEY AUBIN LN",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.4195","-91.058998","
,  
(30.4195, -91.058998)","427105","172975","57","DES - SANITATION","3"
"867229","CLOSED","2022-09-12T12:49:00.000","2022-09-12T12:52:00.000","2022-09-12T12:52:00.000","GARBAGE","SAME DAY SERVICE STATUS","GARBAGE CART WASN’T SERVICED FRIDAY (9/9). CALLER STATES CART HASNT BEEN SERVICED THE LAST THREE FRIDAYS.","764","STONEY CREEK AVE","764 STONEY CREEK AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.36581","-91.126015","
,  
(30.36581, -91.126015)","427105","172975","57","DES - SANITATION","1"
"867228","IN PROGRESS","2022-09-12T12:45:00.000",,"2022-09-12T12:48:00.000","GARBAGE","MISSED HANDPILE SERVICE","TWO TOILETS WAS MISSED ON LAST THURS (9-8-22)","10112","KNIGHTS BRIDGE CT","10112 KNIGHTS BRIDGE CT",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.430788","-91.074219","
,  
(30.430788, -91.074219)","173024","172975","57","DES - SANITATION","3"
"867227","CLOSED","2022-09-12T12:43:00.000","2022-09-12T12:54:00.000","2022-09-12T12:54:00.000","GARBAGE","SAME DAY SERVICE STATUS","CALLER GARBAGE WAS MISSED ON TODAY (MON. 9/12?22) NO OOPS CARD LEFT...,REFUSE ID#","16636","BONHAM AVE","16636 BONHAM AVE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.432076","-91.001503","
,  
(30.432076, -91.001503)","427105","172975","57","DES - SANITATION","1"
"867225","IN PROGRESS","2022-09-12T12:41:00.000",,"2022-09-12T13:02:00.000","BLIGHTED PROPERTIES","TALL GRASS","CALLER STATES RESIDENT AT 1968 CUNARD AVE HAS OVERGROWN GRASS THAT NEEDS TO BE CUT.","1968","CUNARD AVE","1968 CUNARD AVE",,"BATON ROUGE","DEVELOPMENT","BLIGHT ENFORCEMENT","30.552771","-91.174217","
,  
(30.552771, -91.174217)","172989","172971","59","DOD - BLIGHT ENFORCEMENT","3"
"867224","OPEN","2022-09-12T12:41:00.000",,"2022-09-12T12:41:00.000","DRAINAGE, EROSION, FLOODING OR HOLES","CAVE-IN/SINK HOLE (DRAINAGE RELATED)","THE CAVE-IN WAS REPAIRED UNDER ID857189 AND THE PROPERTY OWNER YARD WAS NOT RESOD NEED TO RESTORE YARD","276","ALBERT HART DR","276 ALBERT HART DR",,"BATON ROUGE","MAINTENANCE","DRAINAGE MAINTENANCE","30.376104","-91.128876","
,  
(30.376104, -91.128876)","172998","172973","62","DOM - DRAINAGE MAINTENANCE","0"
"867226","OPEN","2022-09-12T12:41:00.000",,"2022-09-12T12:41:00.000","GARBAGE","REQUEST PICK-UP OF UNWANTED GARBAGE CART","UNWANTED GARBAGE CART NEED TO BE PICKED UP","2941","RUE DAUPHINE","2941 RUE DAUPHINE",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.314751","-91.11544","
,  
(30.314751, -91.11544)","173032","172975","57","DES - SANITATION","0"
"867223","OPEN","2022-09-12T12:36:00.000",,"2022-09-12T12:36:00.000","STREET/TRAFFIC ISSUES","STREET LIGHT OUTAGE OR DAMAGE","CALLER STATED THAT THE STREET LIGHTS ARE OUT AROUND HER HOME AT BOTH 10123 GRANDEUR DR. AND 1618 BROCADE DR...., GAVE ID#","10123","GRANDEUR DR","10123 GRANDEUR DR","BROCADE DR","BATON ROUGE","TRANSPORTATION AND DEVELOPMENT","TRAFFIC ENGINEERING","30.437658","-91.075378","
,  
(30.437658, -91.075378)","412195","172982","66","TAD - TRAFFIC ENGINEERING","0"
"867222","OPEN","2022-09-12T12:33:00.000",,"2022-09-12T12:33:00.000","GARBAGE","MISSING GARBAGE CART","96 GAL CART FELL INTO TRUCK","2526","BAYOU BENGAL CT","2526 BAYOU BENGAL CT",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.320112","-91.106094","
,  
(30.320112, -91.106094)","173028","172975","57","DES - SANITATION","0"
"867221","OPEN","2022-09-12T12:31:00.000",,"2022-09-12T12:31:00.000","STREET/TRAFFIC ISSUES","STREET LIGHT OUTAGE OR DAMAGE","STREET LIGHT LOCATED ON THE CORNER OF PEERLESS ST AT MITCHELL DR  IS OUT NEED TO BE REPLACED","5600","PEERLESS ST","5600 PEERLESS ST","MITCHELL DR","BATON ROUGE","TRANSPORTATION AND DEVELOPMENT","TRAFFIC ENGINEERING","30.516714","-91.134842","
,  
(30.516714, -91.134842)","412195","172982","66","TAD - TRAFFIC ENGINEERING","0"
"867220","OPEN","2022-09-12T12:30:00.000",,"2022-09-12T12:30:00.000","GARBAGE","DAMAGED GARBAGE CART","96 GAL CART/ CRACKED","4426","LASSEN DR","4426 LASSEN DR",,"BATON ROUGE","ENVIRONMENTAL SERVICES","SANITATION","30.491091","-91.064125","
,  
(30.491091, -91.064125)","173020","172975","57","DES - SANITATION","0"
"867219","OPEN","2022-09-12T12:29:00.000",,"2022-09-12T12:29:00.000","DRAINAGE, EROSION, FLOODING OR HOLES","NON-ROADSIDE DRAINAGE ISSUE","CALLER IS REQUESTING THAT THE DRINAGE DITCH RUNNING ALONG THE SIDE OF HER HOME BE DUG OUT AND CLEANED OUT SO THE WATER CAN FLOW...., GAVE ID#","3814","SUMMERVILLE AVE","3814 SUMMERVILLE AVE",,"BATON ROUGE","MAINTENANCE","DRAINAGE MAINTENANCE","30.409733","-91.009964","
,  
(30.409733, -91.009964)","173000","172973","62","DOM - DRAINAGE MAINTENANCE","0"
"867218","OPEN","2022-09-12T12:28:00.000",,"2022-09-12T12:28:00.000","DRAINAGE, EROSION, FLOODING OR HOLES","ROADSIDE DRAINAGE ISSUE","CALLER IS REQUESTING THAT THE STORM DRAIN IN FRONT OF ABOVE ADDRESS BE CLEANED OUT. DRAIN IS FULL OF DEBRIS AND WATER IS NOT ABLE TO FLOW INTO DRAIN.","1415","MARILYN DR","1415 MARILYN DR",,"BATON ROUGE","MAINTENANCE","DRAINAGE MAINTENANCE","30.440458","-91.076599","
,  
(30.440458, -91.076599)","173005","172973","62","DOM - DRAINAGE MAINTENANCE","0"
