"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2010-0017-092A-25592A1-05A","2010","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","092A - DOC-CBC Des Moines Bed Expansion","25592A1","DOC-CBC Des Moines Bed Expansion","05A - Appropriation","0","18100000","0"
"2010-0017-09AA-2559AA1-05A","2010","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","09AA - DOC-Security Audit Improvements","2559AA1","DOC-Security Audit Improvements","05A - Appropriation","0","2000000","0"
"2010-0017-09CA-25509CA-05A","2010","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","09CA - DOC Project Manager-0017","25509CA","DOC Project Manager-0017","05A - Appropriation","1750000","10000000","1750000"
"2010-0017-061K-2803521-05A","2010","Capital","Education Capital","0017 - Rebuild Iowa Infrastructure Fund","061K - Community College Infrastructure","2803521","CC Infrastructure","05A - Appropriation","0","2000000","0"
"2010-0017-010N-415010N-05A","2010","Capital","Human Services Capital","0017 - Rebuild Iowa Infrastructure Fund","010N - Independence MH Systems Community Development Building","415010N","Independence MH Systems Community Development Building","05A - Appropriation","0","0","200000"
"2010-0017-011N-4150310-05A","2010","Capital","Human Services Capital","0017 - Rebuild Iowa Infrastructure Fund","011N - Health/Safety/Loss","4150310","Health/Life/Safety","05A - Appropriation","0","1350000","0"
"2010-0017-014N-4150340-05A","2010","Capital","Human Services Capital","0017 - Rebuild Iowa Infrastructure Fund","014N - Major Projects","4150340","Major Projects","05A - Appropriation","0","1300000","0"
"2010-0017-010V-672100V-05A","2010","Capital","Iowa Veterans Home Capitals","0017 - Rebuild Iowa Infrastructure Fund","010V - Iowa Veterans Home Capitals Request","672100V","Generator & Transportation Facility","05A - Appropriation","0","1080000","0"
"2010-0017-030H-54330HA-05A","2010","Capital","Natural Resources Capital","0017 - Rebuild Iowa Infrastructure Fund","030H - State Parks Infrastructure Renovations","54330HA","State Parks Infrastructure Renovations","05A - Appropriation","0","2500000","0"
"2010-0017-039H-54339HA-05A","2010","Capital","Natural Resources Capital","0017 - Rebuild Iowa Infrastructure Fund","039H - DNR Lakes Restoration & Water Quality","54339HA","DNR Lakes Restoration & Water Quality","05A - Appropriation","0","8600000","0"
"2010-0017-044G-54344GA-05A","2010","Capital","Natural Resources Capital","0017 - Rebuild Iowa Infrastructure Fund","044G - Lewis & Clark","54344GA","Lewis & Clark Visitor Center","05A - Appropriation","0","600000","0"
"2010-0017-08H2-54308H2-05A","2010","Capital","Natural Resources Capital","0017 - Rebuild Iowa Infrastructure Fund","08H2 - Lake Delhi Improvements","54308H2","Lake Delhi Improvements","05A - Appropriation","0","100000","0"
"2010-0017-09H4-54309H4-05A","2010","Capital","Natural Resources Capital","0017 - Rebuild Iowa Infrastructure Fund","09H4 - Floodplain Management/Dam Safety","54309H4","Floodplain Management/Dam Sfety","05A - Appropriation","3000000","3000000","0"
"2010-0017-09H5-54309H5-05A","2010","Capital","Natural Resources Capital","0017 - Rebuild Iowa Infrastructure Fund","09H5 - Information Technology","54309H5","Information Technology","05A - Appropriation","0","550000","0"
"2010-0017-09H6-54309H6-05A","2010","Capital","Natural Resources Capital","0017 - Rebuild Iowa Infrastructure Fund","09H6 - State Forest Health/Emerald Ash Borer","54309H6","State Forest Health/Emerald Ash Borer","05A - Appropriation","0","300000","0"
"2010-0017-09H7-54309H7-05A","2010","Capital","Natural Resources Capital","0017 - Rebuild Iowa Infrastructure Fund","09H7 - Manchester Fish Hatchery","54309H7","Manchester Fish atchery","05A - Appropriation","0","2000000","0"
"2010-0017-09H8-54309H8-05A","2010","Capital","Natural Resources Capital","0017 - Rebuild Iowa Infrastructure Fund","09H8 - Private Lands Flood Damage","54309H8","Private Lands Floodplain Mitigation","05A - Appropriation","0","450000","0"
"2010-0103-09H2-54309H2-05A","2010","Capital","Natural Resources Capital","0103 - Federal Economic Stimulus and Jobs Holding Fund","09H2 - Ambient Air Quality","54309H2","Ambient Air Quality","05A - Appropriation","0","195000","0"
"2010-0103-09H9-54309H9-05A","2010","Capital","Natural Resources Capital","0103 - Federal Economic Stimulus and Jobs Holding Fund","09H9 - Deer Depredation Program","54309H9","Deer Depredation Program","05A - Appropriation","0","250000","0"
"2010-0295-003H-54303HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","003H - GIS Information for Watershed","54303HA","Gis Information For Watershed","05A - Appropriation","195000","195000","195000"
"2010-0295-004H-54304HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","004H - Water Quality Monitoring","54304HA","Water Quality Monitoring","05A - Appropriation","2955000","2955000","2955000"
"2010-0295-005H-54305HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","005H - Volunteers and Keepers of Land","54305HA","Volunteers  & Keepeers Of Land","05A - Appropriation","100000","100000","100000"
"2010-0295-016H-54316HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","016H - Animal Feeding Operations","54316HA","Animal Feeding Operations","05A - Appropriation","360000","360000","360000"
"2010-0295-017H-54317HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","017H - Air Quality Monitoring - ambient","54317HA","Air Quality Monitoring -Livestock","05A - Appropriation","625000","325000","425000"
"2010-0295-032H-54332HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","032H - Water Quality Protection","54332HA","Water Quality Protection","05A - Appropriation","500000","500000","500000"
"2010-0295-041H-54341HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","041H - REAP","54341HA","Reap","05A - Appropriation","18000000","18000000","18000000"
"2010-0295-048H-54348HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","048H - Water Quantity","54348HA","Water Quantity","05A - Appropriation","495000","495000","495000"
"2010-0295-049G-54349GA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","049G - Global Climate Change","54349GA","Global Climate Change Council","05A - Appropriation","0","150000","0"
"2010-0295-050H-54350HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","050H - Resource Conservation and Development","54350HA","Resource Conservation & Development","05A - Appropriation","0","150000","250000"
"2010-0295-052H-54352HA-05A","2010","Capital","Natural Resources Capital","0295 - Environment First Fund","052H - Park Operations & Maintenance","54352HA","Park Operations & Maintain.","05A - Appropriation","2470000","2470000","2470000"
"2010-0017-030D-58430D0-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","030D - Facility/Armory Maintenance (RIIF)","58430D0","FY10 Facilities/Armory Maintenance (RIIF)","05A - Appropriation","0","0","1500000"
"2010-0017-030D-58430D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","030D - Facility/Armory Maintenance (RIIF)","58430D9","FY09 Facilities/Armory Maintenance (RIIF)","05A - Appropriation","900000","1500000","0"
"2010-0017-031D-58431D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","031D - Camp Dodge Water Project - Phase 3 (RIIF)","58431D9","Camp Dodge Water System Upgrade (Phase IV & V)","05A - Appropriation","0","500000","0"
"2010-0017-032D-58432D8-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","032D - Iowa City Readiness Center - Phase 4 (RIIF)","58432D8","FY08 Iowa City Readiness Center - Phase 4 (RIIF)","05A - Appropriation","0","750000","0"
"2010-0017-035D-58435D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","035D - Gold Star Museum (RIIF)","58435D9","Iowa Gold Star Museum (Phase II)","05A - Appropriation","1000000","1000000","1000000"
"2010-0017-037D-58437D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","037D - Davenport Aviation Readiness Center Renovation","58437D9","Davenport Aviation Readiness Center Renovation and","05A - Appropriation","0","2000000","0"
"2010-0017-038D-58438D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","038D - Cedar Rapids Armed Forces Readiness Center","58438D9","Cedar Rapids Armed Forces Readiness Center","05A - Appropriation","0","100000","0"
"2010-0017-041D-58441D0-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","041D - Mount Pleasant Readiness Center Addition/Alteration","58441D0","FY10 Mount Pleasant Readiness Center Addition/Alteration","05A - Appropriation","0","0","1000000"
"2010-0017-041D-58441D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","041D - Mount Pleasant Readiness Center Addition/Alteration","58441D9","Mount Pleasant Readiness Center Addition/Alteration","05A - Appropriation","0","1000000","0"
"2010-0017-047D-58447D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","047D - Camp Dodge Swimming Pool Pavilion","58447D9","Camp Dodge Swimming Pool Pavilion","05A - Appropriation","0","500000","0"
"2010-0017-048D-58448D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","048D - Middleton Armed Forces Readiness Center","58448D9","Middleton Armed Forces Readiness Center","05A - Appropriation","0","100000","0"
"2010-0017-049D-58449D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","049D - Muscatine Armed Forces Readiness Center","58449D9","Muscatine Armed Forces Readiness Center","05A - Appropriation","0","100000","0"
"2010-0017-054D-58454D9-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","054D - Armory Construction Improvement Projects (RIIF)","58454D9","Construction Improvement Projects at Armories Statewide","05A - Appropriation","1800000","1800000","1800000"
"2010-0017-055D-58455D0-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","055D - Camp Dodge Sanitary Sewer Lift Station","58455D0","Camp Dodge Sanitary Sewer Lift Station","05A - Appropriation","0","500000","0"
"2010-0017-056D-58456D0-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","056D - Newton Readiness Center-New-Phase 1","58456D0","Newton Readiness Center-New-Phase 1","05A - Appropriation","0","700000","0"
"2010-0017-057D-58457D0-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","057D - Davenport Readiness Center-New-Design Funds","58457D0","Davenport Readiness Center-New-Design Funds","05A - Appropriation","0","250000","2000000"
"2010-0017-058D-58458D0-05A","2010","Capital","Public Defense Capital","0017 - Rebuild Iowa Infrastructure Fund","058D - Camp Dodge Storm Shelter","58458D0","Camp Dodge Storm Shelter","05A - Appropriation","0","1500000","0"
"2010-0943-070R-596070R-05A","2010","Capital","Public Safety Capital","0943 - Technology Reinvestment Fund","070R - AFIS - TRF 0943","596070R","AFIS - TRF 0943","05A - Appropriation","350000","350000","350000"
"2010-0017-003L-616003L-05A","2010","Capital","Regents Capital","0017 - Rebuild Iowa Infrastructure Fund","003L - SUI - Pentacrest Renewal and HVAC Modernization","616003L","SUI - Pentacrest Renewal and HVAC Modernization","05A - Appropriation","0","38000000","0"
"2010-0017-004L-616004L-05A","2010","Capital","Regents Capital","0017 - Rebuild Iowa Infrastructure Fund","004L - ISU - Biorenewables Cmplx-Agricultural&BiosystemsEngineering","616004L","ISU - Agricultural and Biosystems Engineering","05A - Appropriation","0","1250000","0"
"2010-0017-005L-616005L-05A","2010","Capital","Regents Capital","0017 - Rebuild Iowa Infrastructure Fund","005L - UNI - Bartlett Hall Renovation/Baker Hall Demolition","616005L","UNI - Baker Hall Renovation","05A - Appropriation","0","19700000","0"
"2010-0017-016L-616016L-05A","2010","Capital","Regents Capital","0017 - Rebuild Iowa Infrastructure Fund","016L - SUI - Iowa Institute for Biomedical Discovery","616016L","SUI - Iowa Institute for Biomedical Discovery","05A - Appropriation","10000000","10000000","0"
"2010-0017-018L-616018L-05A","2010","Capital","Regents Capital","0017 - Rebuild Iowa Infrastructure Fund","018L - ISU - Renewable Fuels Building","616018L","ISU - Renewable Fuels Building","05A - Appropriation","11597000","11597000","11597000"
"2010-0017-063F-61663F9-05A","2010","Capital","Regents Capital","0017 - Rebuild Iowa Infrastructure Fund","063F - BOR - Capitals","61663F9","All Fire Safety and Deferred Maint FY09","05A - Appropriation","0","50000000","0"
"2010-0017-063L-616063L-05A","2010","Capital","Regents Capital","0017 - Rebuild Iowa Infrastructure Fund","063L - ISU - Veterinary Laboratory","616063L","ISU Veterinary Laboratory","05A - Appropriation","0","38000000","0"
"2010-0017-018G-035018G-05A","2010","Capital","State Fair Authority Capital","0017 - Rebuild Iowa Infrastructure Fund","018G - Agricultural Exhibition Center RIIF","035018G","Agricultural Exhibition Center","05A - Appropriation","0","0","5500000"
"2010-0511-019G-035019G-05A","2010","Capital","State Fair Authority Capital","0511 - Fiscal Year 2009 Tax-Exempt Restricted Capitals Fund","019G - Agricultural Exhibition Center","035019G","Agricultural Exhibition Center","05A - Appropriation","0","5000000","0"
"2010-0137-006S-64606SA-05A","2010","Capital","Transportation Capitals","0137 - Primary Road Fund","006S - DOT Capitals - Garage Roofing Projects","64606SA","Garage Roof Replacement","05A - Appropriation","200000","200000","200000"
"2010-0137-016S-646016S-05A","2010","Capital","Transportation Capitals","0137 - Primary Road Fund","016S - Rockwell City Garage","646016S","Rockwell City Garage","05A - Appropriation","3000000","3000000","3000000"
"2010-0137-046S-64646S0-05A","2010","Capital","Transportation Capitals","0137 - Primary Road Fund","046S - DOT Capitals - Utility Improvements","64646S0","Utility Improvements","05A - Appropriation","400000","400000","400000"
"2010-0137-056S-64656S0-05A","2010","Capital","Transportation Capitals","0137 - Primary Road Fund","056S - DOT Capitals - Heating, Cooling, Exhaust System Improvements","64656S0","Heating, Cooling and Exhaust System Improvements","05A - Appropriation","100000","100000","100000"
"2010-0137-057S-64657S0-05A","2010","Capital","Transportation Capitals","0137 - Primary Road Fund","057S - DOT Capitals - ADA Improvements","64657S0","FY 07 - ADA Improvements","05A - Appropriation","120000","120000","120000"
"2010-0137-077S-64677S0-05A","2010","Capital","Transportation Capitals","0137 - Primary Road Fund","077S - DOT Capitals - Ames Complex Elevator Upgrade","64677S0","FY 07 - Elevator Upgrade","05A - Appropriation","100000","100000","100000"
"2010-0810-012S-646012S-05A","2010","Capital","Transportation Capitals","0810 - Road Use Tax Fund","012S - MVD Field Facilities Maintenance","646012S","MVD Field Facilities Maintenance","05A - Appropriation","200000","200000","200000"
"2010-0017-009V-6739V22-05A","2010","Capital","Veterans Affairs Capitals","0017 - Rebuild Iowa Infrastructure Fund","009V - Iowa Department of Veterans Affairs Capital Improvements","6739V22","IDVA Capital Improvements","05A - Appropriation","0","250000","0"
"2010-0001-0812-2590812-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0812 - County Endowment Funding - DCA Grants","2590812","Operational Support Grants","05A - Appropriation","212271","260000","226391"
"2010-0001-0812-2590813-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0812 - County Endowment Funding - DCA Grants","2590813","Community Cultural Grants","05A - Appropriation","260000","260000","226392"
"2010-0001-0I21-2591100-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I21 - Arts Council","2591100","IAC Administration","05A - Appropriation","103770","242915","216434"
"2010-0001-0I21-2591210-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I21 - Arts Council","2591210","Program Operations","05A - Appropriation","479129","479129","468959"
"2010-0001-0I21-2591220-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I21 - Arts Council","2591220","Conferences","05A - Appropriation","6750","6750","1955"
"2010-0001-0I21-2591240-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I21 - Arts Council","2591240","Information Services","05A - Appropriation","71748","71748","69340"
"2010-0001-0I21-2591410-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I21 - Arts Council","2591410","Project Grants","05A - Appropriation","166200","166200","125500"
"2010-0001-0I21-2591420-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I21 - Arts Council","2591420","Operational Support Partnership","05A - Appropriation","229000","229000","207800"
"2010-0001-0I21-2591430-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I21 - Arts Council","2591430","Mini-grants and Technical Assistance","05A - Appropriation","53100","53100","47470"
"2010-0001-0I21-2591440-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I21 - Arts Council","2591440","Partnership and Innovation","05A - Appropriation","10000","10000","0"
"2010-0001-0I21-2591550-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I21 - Arts Council","2591550","American Masterpieces project","05A - Appropriation","2000","2000","0"
"2010-0001-0I22-2599020-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I22 - Cultural Grants","2599020","Cultural Grants/2","05A - Appropriation","201051","225000","209369"
"2010-0001-0I22-2599021-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I22 - Cultural Grants","2599021","Cultural Enrichment","05A - Appropriation","74240","74240","69790"
"2010-0001-0I24-2592000-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592000","SHSI Administration","05A - Appropriation","-26426","407858","376012"
"2010-0001-0I24-2592410-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592410","Public Relations","05A - Appropriation","130882","130882","125862"
"2010-0001-0I24-2592420-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592420","Education","05A - Appropriation","74071","74071","74339"
"2010-0001-0I24-2592425-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592425","Museum Theater","05A - Appropriation","60161","60161","60796"
"2010-0001-0I24-2592426-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592426","History Day","05A - Appropriation","34815","34815","0"
"2010-0001-0I24-2592430-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592430","Museum Exhibits","05A - Appropriation","87157","87157","0"
"2010-0001-0I24-2592450-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592450","Iowa Heritage Illustrated","05A - Appropriation","140840","140840","141736"
"2010-0001-0I24-2592460-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592460","Annals of Iowa","05A - Appropriation","107920","107920","107861"
"2010-0001-0I24-2592480-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592480","Des Moines Facilities Management","05A - Appropriation","337881","337881","345195"
"2010-0001-0I24-2592500-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592500","Public Trust","05A - Appropriation","110876","110876","5093"
"2010-0001-0I24-2592510-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592510","Historic Preservation - State","05A - Appropriation","284092","284092","272945"
"2010-0001-0I24-2592525-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592525","State Tax Credit Admin","05A - Appropriation","84431","84431","51300"
"2010-0001-0I24-2592530-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592530","Museum Technical Services","05A - Appropriation","381273","381273","383953"
"2010-0001-0I24-2592550-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592550","Archives and Records Center","05A - Appropriation","382747","382747","328704"
"2010-0001-0I24-2592560-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592560","Conservation Lab","05A - Appropriation","88209","88209","88345"
"2010-0001-0I24-2592600-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592600","Library Administration","05A - Appropriation","104514","104514","94433"
"2010-0001-0I24-2592610-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592610","Special Collections","05A - Appropriation","214411","214411","213234"
"2010-0001-0I24-2592620-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592620","Preservation/Conservation","05A - Appropriation","204475","204475","202633"
"2010-0001-0I24-2592630-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592630","Libraries","05A - Appropriation","479087","479087","474848"
"2010-0001-0I24-2592640-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592640","Iowa City Facilities Management","05A - Appropriation","166351","166351","152830"
"2010-0001-0I24-2592700-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I24 - Historical Society","2592700","Civil War Sesquicentennial","05A - Appropriation","53160","53160","50000"
"2010-0001-0I25-2590I25-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I25 - Archiving Former Governor's Papers","2590I25","Archive Former Governor's Records","05A - Appropriation","76856","84623","77936"
"2010-0001-0I26-2590I26-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I26 - Great Places","2590I26","Great Places","05A - Appropriation","303172","334032","248060"
"2010-0001-0I37-2590100-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I37 - Administrative Division - Cultural Affairs","2590100","Cultural Affairs - Administration","05A - Appropriation","232367","261193","235632"
"2010-0001-0I40-2599040-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I40 - Historic Sites","2599040","Historical Sites","05A - Appropriation","540254","594853","547845"
"2010-0001-0I42-2590I42-05A","2010","Economic Development","Cultural Affairs, Department of","0001 - General Fund","0I42 - Records Center Rent - GF","2590I42","Records Center Rent - GF","05A - Appropriation","218942","241068","222018"
"2010-0017-0IM1-259IM19-05A","2010","Economic Development","Cultural Affairs, Department of","0017 - Rebuild Iowa Infrastructure Fund","0IM1 - Historic Preservation","259IM19","Historic Preservation (RIIF)","05A - Appropriation","0","1000000","1000000"
"2010-0017-0IM2-259IM29-05A","2010","Economic Development","Cultural Affairs, Department of","0017 - Rebuild Iowa Infrastructure Fund","0IM2 - Kimball Organ Restoration - RIIF","259IM29","Kimball Organ Restoration (RIIF)","05A - Appropriation","0","80000","0"
"2010-0017-0IM3-259IM39-05A","2010","Economic Development","Cultural Affairs, Department of","0017 - Rebuild Iowa Infrastructure Fund","0IM3 - Great Places RIIF","259IM39","Great Places Capitals (RIIF)","05A - Appropriation","1900000","2000000","1900000"
"2010-0017-0IM4-259IM49-05A","2010","Economic Development","Cultural Affairs, Department of","0017 - Rebuild Iowa Infrastructure Fund","0IM4 - Battle Flags","259IM49","Battle Flag Preservation (RIIF)","05A - Appropriation","0","220000","0"
"2010-0017-0IM5-259IM59-05A","2010","Economic Development","Cultural Affairs, Department of","0017 - Rebuild Iowa Infrastructure Fund","0IM5 - Civil War Sesquicentennial","259IM59","25th Anniversary Museum Renovation (RIIF)","05A - Appropriation","0","0","350000"
"2010-0017-0IM6-259IM69-05A","2010","Economic Development","Cultural Affairs, Department of","0017 - Rebuild Iowa Infrastructure Fund","0IM6 - Community Cultural Grants","259IM69","Community Cultural Grants (RIIF)","05A - Appropriation","0","0","200000"
"2010-0943-0I47-259I479-05A","2010","Economic Development","Cultural Affairs, Department of","0943 - Technology Reinvestment Fund","0I47 - Grout Museum District Oral History Exhibit (TRA)","259I479","Grout Museum District Oral History","05A - Appropriation","486250","500000","486250"
"2010-0001-0822-2698220-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0822 - Tourism marketing - Adjusted Gross Receipts","2698220","Endow Iowa admin - County Endowment Fund","05A - Appropriation","999034","1100000","957809"
"2010-0001-0E01-2691000-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E01 - Economic Development Administration","2691000","Administration","05A - Appropriation","222941","473064","330024"
"2010-0001-0E01-2691001-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E01 - Economic Development Administration","2691001","FY06 DAS Billings","05A - Appropriation","410000","410000","424000"
"2010-0001-0E01-2691010-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E01 - Economic Development Administration","2691010","Economic Dev Board","05A - Appropriation","33501","33501","35000"
"2010-0001-0E01-2691100-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E01 - Economic Development Administration","2691100","Communications","05A - Appropriation","315352","315352","346237"
"2010-0001-0E01-2691200-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E01 - Economic Development Administration","2691200","Central Admin. & Planning","05A - Appropriation","548803","548803","552727"
"2010-0001-0E01-2691300-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E01 - Economic Development Administration","2691300","Technological Services","05A - Appropriation","338690","338690","269683"
"2010-0001-0E01-2691600-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E01 - Economic Development Administration","2691600","Generation Iowa Administration","05A - Appropriation","50000","50000","0"
"2010-0001-0E01-269ICVS-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E01 - Economic Development Administration","269ICVS","Ia. Commission On Volunteerism","05A - Appropriation","97052","97052","87000"
"2010-0001-0E02-269WFPA-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E02 - World Food Prize","269WFPA","World Food Prize","05A - Appropriation","839141","1000000","750000"
"2010-0001-0E11-2693505-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2693505","National Marketing","05A - Appropriation","2131157","2880188","2403670"
"2010-0001-0E11-2693512-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2693512","Regulatory Assist.","05A - Appropriation","274880","274880","282424"
"2010-0001-0E11-2693513-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2693513","Innovation & Commercialization","05A - Appropriation","674115","674115","612502"
"2010-0001-0E11-2693525-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2693525","Entrepreneurial Services","05A - Appropriation","93085","93085","0"
"2010-0001-0E11-2693530-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2693530","Iowa Prduction Promotion","05A - Appropriation","100","100","100"
"2010-0001-0E11-2693600-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2693600","Film Office - Business Development","05A - Appropriation","122503","122503","164244"
"2010-0001-0E11-2693601-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2693601","Water Quality Advocate","05A - Appropriation","13695","13695","0"
"2010-0001-0E11-2697100-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2697100","International Trade","05A - Appropriation","1290044","1290044","1220701"
"2010-0001-0E11-2697110-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2697110","German Office","05A - Appropriation","530000","530000","503500"
"2010-0001-0E11-2697115-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2697115","Japan Office","05A - Appropriation","375000","375000","356250"
"2010-0001-0E11-2697125-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2697125","Export Assistance","05A - Appropriation","175000","175000","175000"
"2010-0001-0E11-269E020-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2.69E+22","Value Added Ag Products","05A - Appropriation","8395","8395","0"
"2010-0001-0E11-269E040-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","2.69E+42","Strategic Investment Program","05A - Appropriation","26979","26979","0"
"2010-0001-0E11-269E780-05A","2010","Economic Development","Economic Development Authority","0001 - General Fund","0E11 - Business Development","269E780","Workforce Recruitment Project","05A - Appropriation","190884","190884","146836"
